GEOID,HcvTmDr,HcvTmDr2,HcvCntDr,HcvMinDis
79330,39.03,78.06,0,40.07499586
79331,45.24551867,90.49103734,0.002553463,40.55273355
79336,32.68539309,65.37078618,0.27565723,29.68307788
79339,39.64095067,79.28190134,0,32.56055616
79342,74.84,149.68,0,58.69934729
79343,28.42745167,56.85490334,2.411247803,17.11096496
79344,75.72,151.44,0,64.9750493
79345,41.47434426,82.94868851,0.36885246,36.331719
79346,66.92077303,133.8415461,0,56.00367926
79347,70.47296997,140.9459399,0,67.2464547
79350,16.045,32.09,5,9.203261898
79351,36.44386243,72.88772486,0,34.08247807
79353,37.51,75.02,0,30.53170869
79355,70.60543478,141.2108696,0,61.31415729
79356,37.85816374,75.71632748,0.066256508,38.49307931
79357,38.89411679,77.78823358,0.084671532,25.61983269
79358,28.66084725,57.3216945,3.044152746,20.00929746
79359,68.04059289,136.0811858,0,54.18112768
79360,72.39779437,144.7955887,0,57.57066033
79363,18.31411089,36.62822179,4.90758445,12.43353711
79364,14.94249562,29.88499124,4.926877966,12.74489215
79366,15.34,30.68,5,10.5087063
79367,37.51,75.02,0,30.53170869
79369,,,,
79370,6.257391303,12.51478261,0,55.67128455
79371,60.10685394,120.2137079,0,51.15975112
79372,45.47,90.94,0,35.2495581
79373,23.3440528,46.68810561,3.276397514,24.65589514
79376,61.34724137,122.6944827,0,53.82638629
79377,44.66,89.32,0,40.37499451
79378,,,,
79379,,,,
79380,,,,
79381,16.90664164,33.81328327,5,17.89389294
79382,13.69657848,27.39315695,4.993627926,9.800674923
79383,,,,
79401,1.089160305,2.17832061,5,0.598224915
79402,,,,
79403,8.53882888,17.07765776,5,3.711038773
79404,3.782276602,7.564553203,5,2.298442708
79406,,,,
79407,10.5514872,21.1029744,4.859656524,7.47070868
79408,2.34,4.68,5,0.73533563
79409,3.05,6.1,5,1.198574781
79410,3.457553367,6.915106734,5,2.201414384
79411,1.933098356,3.866196713,5,1.017769446
79412,2.216190476,4.432380951,5,1.023874612
79413,4.490581544,8.981163089,5,2.428171809
79414,6.661443094,13.32288619,5,4.203281868
79415,6.157518931,12.31503786,5,3.410814944
79416,8.187946832,16.37589366,5,5.078276196
79423,6.914077105,13.82815421,5,3.753605483
79424,9.470750901,18.9415018,5,5.836521842
79430,,,,
79452,2.77,5.54,5,1.065113647
79453,5.9,11.8,5,3.299167613
79464,5.85,11.7,5,3.91822412
79490,6.61,13.22,5,4.860373214
79491,,,,
79493,3.96,7.92,5,2.061722055
79499,6.38,12.76,5,3.746171902
79501,22.19407465,44.3881493,2,20.81699876
79502,72.97,145.94,0,57.76337981
79503,37.9496,75.8992,0.48,29.02489114
79504,35.09740221,70.19480442,0.300058378,27.92899793
79505,0,0,0,75.93227368
79506,47.65136564,95.30273128,0,34.37710543
79508,20.23716981,40.47433963,1.867924528,12.36802041
79510,26.47569512,52.95139023,0.95261511,17.11175283
79511,25.32913165,50.6582633,0.887955182,17.16874242
79512,59.34599031,118.6919806,0,36.63708229
79516,,,,
79517,62.26323529,124.5264706,0,36.25266439
79518,0,0,0,65.10534157
79519,51.15923077,102.3184615,0,30.2335184
79520,44.59396098,89.18792196,0.003392706,32.59832419
79521,68.66563007,137.3312601,0.001902044,47.19275518
79525,18.63017637,37.26035274,2,17.42704017
79526,68.08604652,136.172093,0,47.10502785
79527,65.37359812,130.7471962,0,37.84461362
79528,4.975227259,9.950454519,0,64.60475327
79529,0.309506388,0.619012775,0,75.91338992
79530,38.73380646,77.46761292,0,19.37195278
79532,69.023379,138.046758,0,32.35677345
79533,26.49061856,52.98123711,1.525773196,21.97048288
79534,67.06999999,134.14,0,44.07539886
79535,55.71,111.42,0,39.34952771
79536,18.20400367,36.40800734,1.994139194,14.15074496
79537,55.71,111.42,0,39.34952771
79538,54.13636364,108.2727273,0,32.81825971
79539,66.26,132.52,0,53.49230418
79540,72.97,145.94,0,57.76337981
79541,36.19361158,72.38722315,0.190800682,18.24176935
79543,77.80754385,155.6150877,0,39.42938451
79544,66.26,132.52,0,53.49230418
79545,56.22963023,112.4592605,0,39.37345947
79546,62.13234005,124.2646801,0,46.64763924
79547,66.26625954,132.5325191,0,53.47629982
79548,66.26,132.52,0,53.49230418
79549,69.81291572,139.6258314,0,47.46307975
79553,43.02814081,86.05628162,0.0220022,32.19113764
79556,35.87806889,71.75613779,0,35.83224726
79560,73.10921569,146.2184314,0,38.03258573
79561,30.03466858,60.06933715,1.435158502,19.35455926
79562,22.15652992,44.31305984,1.699661272,13.03522325
79563,9.401188492,18.80237698,2,4.678824962
79565,70,140,0,31.63340884
79566,43.10285715,86.2057143,0,23.12246541
79567,54.26730851,108.534617,0,33.34720772
79601,9.942281665,19.88456333,1.927510836,5.554262525
79602,8.286697462,16.57339492,1.952453618,5.108208412
79603,4.537837546,9.075675091,2,1.823470957
79604,5.02,10.04,2,2.284349781
79605,2.584323819,5.168647637,2,1.334244578
79606,5.912983742,11.82596748,1.992895892,3.056255324
79607,6.301335412,12.60267082,2,3.092810391
79608,4.16,8.32,2,1.878709115
79697,,,,
79698,,,,
79699,,,,
79701,2.665300188,5.330600375,3,1.462007102
79702,3.44,6.88,3,1.868887845
79703,4.123442885,8.24688577,3,2.003166599
79704,1.73,3.46,3,0.677713038
79705,5.263123073,10.52624615,2.698505469,2.809515329
79706,14.0662685,28.13253701,2.449904057,8.62296172
79707,7.83951642,15.67903284,3,4.020600149
79708,5.61,11.22,3,3.086840851
79710,2.01,4.02,3,0.948666818
79711,,,,
79712,2.01,4.02,3,0.948666818
79713,44.68550265,89.37100529,0,40.27993937
79714,34.69921465,69.3984293,0.224862398,32.7005291
79718,83.6,167.2,0,83.74613924
79719,46.61,93.22,0,48.59235066
79720,6.231708266,12.46341653,1.956030067,3.36114455
79730,78.11,156.22,0,57.32293843
79731,41.84,83.68,0,29.98582061
79733,12.39,24.78,2,4.579393484
79734,0,0,0,118.9474147
79735,0.466606957,0.933213914,0,76.05414691
79738,45.71,91.42,0,31.37524365
79739,67.17870849,134.357417,0,27.07045939
79740,0,0,0,84.18658243
79741,14.73138462,29.46276923,1,10.35393074
79742,46.61,93.22,0,48.59235066
79743,78.11,156.22,0,57.32293843
79744,78.11,156.22,0,57.32293843
79745,50.00643166,100.0128633,0,41.85569786
79748,0,0,2,7.880976222
79749,28.06702479,56.13404958,1.38016529,20.65787069
79752,55.02,110.04,0,36.76214785
79754,,,,
79755,40.67,81.34,0,40.14688815
79756,37.24915303,74.49830606,0,39.1110517
79758,14.65314887,29.30629774,3,11.08092474
79759,16.74,33.48,1,14.10979034
79760,0,0,3,0.130704053
79761,3.600364594,7.200729187,3,1.856476962
79762,7.104570538,14.20914108,3,3.992780263
79763,6.174083841,12.34816768,2.325170614,3.691807314
79764,8.889143002,17.778286,2.205411745,5.901127799
79765,12.55985933,25.11971866,3,7.465985832
79766,14.77235254,29.54470508,1.583780162,11.02124602
79768,8.62,17.24,3,4.718797361
79769,9.02,18.04,2,5.828051709
79770,83.6,167.2,0,83.74613924
79772,63.99540697,127.9908139,0,73.71158264
79776,,,,
79777,46.61,93.22,0,48.59235066
79778,40.67,81.34,0,40.14688815
79780,,,,
79781,78.11,156.22,0,57.32293843
79782,22.01851915,44.0370383,2.565957446,18.35357793
79783,29.85,59.7,1,21.19375251
79785,83.6,167.2,0,83.74613924
79788,,,,
79789,47.44,94.88,0,39.30745695
79821,10.69810017,21.39620033,10.7781457,4.793067455
79830,0,0,0,133.1870004
79832,,,,
79834,,,,
79835,8.113504217,16.22700843,9.651470842,2.48204081
79836,21.21562248,42.43124496,5.233104102,13.2120946
79837,0,0,0,58.69549003
79838,28.577,57.154,1,22.53844232
79839,0,0,0,58.69549003
79842,0,0,0,149.8298151
79843,0,0,0,158.0208903
79845,0,0,0,185.4947297
79846,0,0,0,185.4947297
79847,0,0,0,65.6682191
79848,0,0,0,113.3961879
79849,22.67627543,45.35255085,5.528603722,13.49213547
79851,0,0,0,58.69549003
79852,0,0,0,149.8298151
79853,31.21071782,62.42143564,0.495049505,25.65764656
79854,0,0,0,118.9474147
79855,0,0,0,69.82626854
79901,3.272898956,6.545797912,8,1.414483672
79902,3.621305985,7.24261197,8,1.511920106
79903,2.378651274,4.757302547,8,1.161452819
79904,4.675597477,9.351194953,8,1.888228077
79905,2.322149734,4.644299468,8,1.138126746
79906,3.808828639,7.617657279,8,1.409873082
79907,8.195566743,16.39113349,8,4.041170809
79908,25.32172024,50.64344048,6.00173762,9.876356811
79910,,,,
79911,5.904196252,11.8083925,9.146280805,2.342055622
79912,7.184930296,14.36986059,8.016505054,3.814247096
79913,5.5,11,8,3.54483641
79914,0,0,8,0.528056934
79915,6.059702268,12.11940454,8,3.111150738
79916,4.3,8.6,8,1.481442426
79917,7.42,14.84,8,4.175012308
79918,,,,
79922,8.354522614,16.70904523,8,4.934207732
79923,2.59,5.18,8,1.287167047
79924,3.636909112,7.273818225,8,1.803817228
79925,4.83135619,9.662712379,8,2.498081236
79926,4.92,9.84,8,2.832440245
79927,14.94533752,29.89067504,6.998383888,8.741527378
79928,14.3461981,28.6923962,6.480029399,8.030079182
79929,16.47,32.94,7,8.860488755
79930,1.9132012,3.8264024,8,1.09148086
79931,0,0,8,0.449234185
79932,6.367736327,12.73547265,8.124734694,2.917731028
79934,8.571563639,17.14312728,8,5.848569128
79935,3.942743118,7.885486236,8,1.229745717
79936,4.49456984,8.98913968,7.886585782,2.203124235
79937,4.8,9.6,8,1.957952373
79938,11.65258092,23.30516184,6.6846379,6.984586091
79940,2.9,5.8,8,1.352997695
79941,2.9,5.8,8,1.352997695
79942,2.9,5.8,8,1.352997695
79943,2.9,5.8,8,1.352997695
79944,2.9,5.8,8,1.352997695
79945,2.9,5.8,8,1.352997695
79946,2.9,5.8,8,1.352997695
79947,2.9,5.8,8,1.352997695
79948,2.9,5.8,8,1.352997695
79949,2.9,5.8,8,1.352997695
79950,2.9,5.8,8,1.352997695
79951,2.9,5.8,8,1.352997695
79952,2.9,5.8,8,1.352997695
79953,2.9,5.8,8,1.352997695
79954,2.9,5.8,8,1.352997695
79955,2.9,5.8,8,1.352997695
79968,,,,
79995,1.77,3.54,8,0.789903188
79996,2.85,5.7,8,1.478827534
79997,2.19,4.38,8,2.166057095
80001,2.19,4.38,45,0.64462368
80002,2.225195401,4.450390803,45.79182631,1.104860927
80003,2.489023584,4.978047168,46.11925735,0.779837459
80004,3.362023482,6.724046965,44.97991916,1.94660049
80005,5.943126024,11.88625205,43.93754859,2.29146974
80006,3.08,6.16,46,0.861818887
80007,10.08143182,20.16286364,36.13527994,5.329053032
80010,2.05360547,4.10721094,46.17523886,0.897121772
80011,2.318960134,4.637920269,46.01239429,1.186695161
80012,1.989616531,3.979233062,45.74324783,1.042442524
80013,5.351639899,10.7032798,43.11518992,2.346041495
80014,2.336515784,4.673031568,44.55149296,1.054166824
80015,8.657901307,17.31580261,39.23006264,4.418658968
80016,10.12933154,20.25866309,30.15735409,4.978420417
80017,3.550641284,7.101282569,45.2930014,1.705955732
80018,11.45536041,22.91072082,33.97211408,4.916805492
80019,14.8570444,29.71408879,27.84563838,6.936020937
80020,7.498919765,14.99783953,42.82495991,3.260444297
80021,6.461709764,12.92341953,43.88284961,3.079195559
80022,8.507576607,17.01515321,43.2691153,5.283665776
80023,9.422221654,18.84444331,38.26841604,4.854925595
80024,6.54,13.08,44,4.700624721
80025,10.96,21.92,14,3.882835583
80026,6.77961336,13.55922672,31.17098984,4.082125019
80027,4.314556574,8.629113149,34.78899083,1.721231951
80030,1.755854799,3.511709598,46.81630562,0.736887373
80031,5.127095693,10.25419139,45.55931084,2.155542445
80033,2.79829381,5.59658762,46.17679248,1.380262427
80034,3.4,6.8,46,1.402383792
80035,7.21,14.42,45,2.556534588
80036,0,0,47,0.279478603
80037,3.4,6.8,46,2.605521793
80038,8.42,16.84,43,3.651094276
80040,1.07,2.14,46,0.278919044
80041,0,0,46,0.325005938
80042,3.06,6.12,46,1.611704165
80044,0,0,45,0.415380864
80045,3.138921567,6.277843135,46,1.357798958
80046,9.19,18.38,37,4.571482141
80047,2.65,5.3,46,1.116675652
80101,59.28435184,118.5687037,0,41.33214856
80102,24.74904174,49.49808347,2.264667536,12.86999093
80103,30.66901381,61.33802761,0.741617357,27.30628197
80104,19.16242863,38.32485726,10.33335229,10.76901053
80105,33.17119815,66.3423963,0.711981567,27.72711922
80106,29.90822383,59.81644766,2.660677611,16.92196645
80107,24.03324541,48.06649082,1.401244989,13.33997781
80108,12.33565015,24.6713003,20.536078,7.199282317
80109,16.31413158,32.62826315,19.272908,11.74954011
80110,3.016819577,6.033639154,45.83952512,1.422892919
80111,5.554662125,11.10932425,42.80216075,2.475773594
80112,5.091953549,10.1839071,41.49332451,2.551031045
80113,2.480237099,4.960474199,44.73918991,1.118416041
80116,16.14143948,32.28287895,7.872852236,9.931407606
80117,35.92477988,71.84955975,0.13404088,20.50018171
80118,30.14972306,60.29944613,3.170284425,8.79983384
80120,3.827468048,7.654936096,43.10970639,1.552609029
80121,4.58439984,9.16879968,42.62228405,1.830003162
80122,3.007193434,6.014386868,41.9013257,1.909831836
80123,4.997030299,9.994060599,44.62336302,2.433360932
80124,7.897296215,15.79459243,37.02438608,3.665661388
80125,21.16435503,42.32871006,12.50178707,9.707570867
80126,7.551029503,15.10205901,35.60817876,4.320572099
80127,9.482636247,18.96527249,39.04507182,4.481022445
80128,8.24781144,16.49562288,43.5320563,4.877566531
80129,6.617559551,13.2351191,40.08810354,4.092172778
80130,7.804140797,15.60828159,35.64039655,4.912377814
80131,25.61679245,51.2335849,2.358490575,10.85408501
80132,16.05142487,32.10284975,10.03608142,4.080247657
80133,2.500757294,5.001514588,2.40967153,6.008869126
80134,6.296449393,12.59289879,28.33118491,3.07407843
80135,24.28681854,48.57363707,8.908489098,11.76791474
80136,39.62588022,79.25176043,0.220263084,28.62413937
80137,11.94590517,23.89181034,11.71551724,5.246043018
80138,8.077647176,16.15529435,22.10391078,3.184288035
80150,3.03,6.06,47,1.363915975
80151,1.92,3.84,46,1.037300141
80155,5.92,11.84,43,3.413498847
80160,5.01,10.02,44,2.066910966
80161,2.64,5.28,43,0.856178983
80162,6.19,12.38,44,3.920332479
80163,8.55,17.1,36,5.288930822
80165,,,,
80166,,,,
80201,0,0,47,0.298757419
80202,1.869277088,3.738554176,47.00768471,0.715247502
80203,1.769765989,3.539531977,47,0.650885715
80204,1.542867099,3.085734197,47,0.704867905
80205,1.575192456,3.150384912,47.30449889,0.814713515
80206,1.216139257,2.432278513,46.37340912,0.739760574
80207,3.641940267,7.283880534,47.16457261,1.585843046
80208,,,,
80209,3.671070731,7.342141462,46.39617634,1.643107063
80210,2.846046205,5.692092411,45.85956999,1.172062881
80211,3.3374455,6.674891,46.97359133,1.425294936
80212,4.872268497,9.744536995,46.6119794,2.257804483
80214,2.91775883,5.83551766,47.08648402,1.432352642
80215,2.25397871,4.50795742,47.00305383,1.055728123
80216,2.584826634,5.169653269,46.8955402,1.686913692
80217,3.34,6.68,47,0.821126055
80218,2.120897741,4.241795482,46.93249244,0.725005083
80219,3.045682887,6.091365774,46.40028039,1.45240661
80220,3.22552022,6.45104044,46.12241831,1.542036885
80221,4.250915234,8.501830467,46.85506925,1.791586822
80222,4.93177758,9.863555159,45.11240137,2.284089041
80223,2.789542964,5.579085928,46.5467645,1.414405209
80224,6.148259919,12.29651984,44.84282854,3.032152422
80225,1.62,3.24,47,0.771694185
80226,1.724730669,3.449461338,47.10908421,1.053189033
80227,4.096555196,8.193110391,44.55705125,1.416695337
80228,3.814799195,7.629598389,45.72616863,1.807514151
80229,6.200835786,12.40167157,44.5635388,3.410374202
80230,4.573387669,9.146775338,46.00318923,2.066355673
80231,4.855560498,9.711120996,43.84360792,2.31564972
80232,3.167562176,6.335124352,46.00250784,1.356013892
80233,6.71833273,13.43666546,44.04543812,2.164992409
80234,4.323592509,8.647185017,45.06980122,1.321879157
80235,2.506576354,5.013152707,45.30447139,0.995347825
80236,3.119322849,6.238645698,45.7384593,1.098617442
80237,1.811609717,3.623219434,43,0.697616866
80238,2.714240418,5.428480837,46.97986258,1.230008921
80239,6.0837343,12.1674686,46.42040502,3.335754713
80241,8.452849328,16.90569866,41.76961991,2.843975009
80243,,,,
80246,5.63662799,11.27325598,45.31816794,2.684147759
80247,4.777193667,9.554387334,45.50773169,2.511562956
80248,0,0,47,0.298757419
80249,8.196751094,16.39350219,44.25954109,4.514719974
80250,3.96,7.92,46,1.465853937
80256,,,,
80257,,,,
80259,,,,
80260,5.235986781,10.47197356,45.28417779,2.536164065
80261,,,,
80263,,,,
80264,,,,
80265,,,,
80266,,,,
80271,,,,
80273,,,,
80281,,,,
80290,,,,
80291,,,,
80293,,,,
80294,,,,
80299,,,,
80301,8.91494776,17.82989552,13.27975434,3.839304098
80302,10.50789145,21.0157829,14.52050073,2.950134674
80303,4.764173719,9.528347437,24.89264878,1.812519036
80304,4.988865476,9.977730953,12.41260924,1.211426995
80305,6.949495047,13.89899009,21.86137155,2.121463122
80306,6.25,12.5,18,1.817001952
80307,4.71,9.42,27,1.323641573
80308,5.64,11.28,22,2.776280523
80309,,,,
80310,5.206521739,10.41304348,25,2.135090432
80314,,,,
80401,6.878777761,13.75755552,44.6929317,3.316962162
80402,6.803533939,13.60706788,47.34639608,4.074475796
80403,13.27911635,26.55823269,31.60668276,5.784822583
80419,,,,
80420,49.18,98.36,0,21.02902215
80421,32.83029121,65.66058243,0,16.82213325
80422,10.85564516,21.71129032,2.015232975,4.365442235
80423,55.86515152,111.730303,0,33.85232963
80424,27.74365163,55.48730326,0.968771139,11.58365271
80425,38.63,77.26,0,15.74830353
80426,54.88,109.76,0,33.6605139
80427,19.77251102,39.54502204,2.013215858,2.979649811
80428,0,0,0,85.19199452
80430,0.356906494,0.713812989,0,66.22285889
80432,74.44,148.88,0,31.8848266
80433,20.36958078,40.73916156,4.662145497,6.892955305
80434,0,0,0,66.47591349
80435,22.13213235,44.26426469,1,8.284953368
80436,18.46948616,36.93897232,2.035573124,12.72754012
80437,0,0,30,1.489705634
80438,18.61,37.22,2,12.84317994
80439,11.94875825,23.8975165,12.97453074,3.534305911
80440,56.88222951,113.764459,0,24.33915269
80442,51.81721137,103.6344227,0,16.4084312
80443,12.5055083,25.01101661,1,4.956089569
80444,18.61,37.22,2,12.84317994
80446,76.61703962,153.2340792,0,29.32701
80447,89.03436921,178.0687384,0,30.59138166
80448,40.31423731,80.62847461,0,22.85826297
80449,69.24784162,138.4956832,0,35.64204782
80451,69.02521739,138.0504348,0,28.57468986
80452,4.058439213,8.116878426,6.317634173,2.64730954
80453,14.9640411,29.92808219,29.75342466,5.778142199
80454,17.25,34.5,20,5.744850791
80455,30.1763035,60.35260701,0.39688716,9.954092829
80456,74.44,148.88,0,31.8848266
80457,13.17347328,26.34694656,12.7519084,4.200925802
80459,65.63,131.26,0,37.39325844
80461,32.61070028,65.22140057,0,24.46758667
80463,43.05969233,86.11938466,0,36.91941812
80465,8.714690852,17.4293817,33.10489865,3.887070418
80466,34.83895799,69.67791597,0.519900497,9.586989067
80467,0,0,0,52.48316522
80468,65.63,131.26,0,37.39325844
80469,0,0,0,55.76123507
80470,31.26604502,62.53209005,1.037513396,12.6799183
80471,,,,
80473,0,0,0,66.47591349
80474,1.368727259,2.737454518,1.927272728,6.028580276
80475,34.19611941,68.39223881,0,19.54765371
80476,18.61,37.22,2,12.84317994
80477,0,0,0,72.09152305
80478,71.92906397,143.8581279,0,28.80696103
80479,0,0,0,48.79114066
80480,0,0,0,66.47591349
80481,33.21362069,66.42724138,0,11.56761216
80482,54.31708257,108.6341651,0,17.77018995
80483,0,0,0,48.79114066
80487,0,0,0,69.55795964
80497,20.93,41.86,1,9.655334512
80498,24.40860943,48.81721887,0.802102765,11.09534209
80501,3.89999101,7.799982019,7.067884005,2.115532345
80502,4.31,8.62,9,2.379367035
80503,8.356362825,16.71272565,5.233720157,4.558920767
80504,9.570008235,19.14001647,10.56725459,5.245731015
80510,36.86626944,73.73253887,0.005181347,15.02639983
80511,,,,
80512,48.09958757,96.19917515,0.848774656,22.56902837
80513,10.25094086,20.50188172,2.990917164,7.662792937
80514,14.82379096,29.64758193,25.87374956,8.836895159
80515,46.62864238,93.25728476,0,19.79967834
80516,12.12452825,24.2490565,27.36739797,7.946026191
80517,42.21250098,84.42500195,0.016135303,24.20933345
80520,18.51,37.02,8,10.24484201
80521,7.018102034,14.03620407,2,2.610464257
80522,3,6,2,1.320634377
80523,,,,
80524,6.371753618,12.74350724,1.966770112,2.643906113
80525,5.123465726,10.24693145,2.354817803,2.952518249
80526,9.675052248,19.3501045,2.124575816,4.209613581
80527,5.29,10.58,3,2.943009445
80528,4.898154502,9.796309004,2.452207293,4.457409576
80530,17.88973655,35.7794731,16.62368276,9.620673841
80532,48.49,96.98,0,18.31249741
80533,10.51,21.02,4,8.246031051
80534,16.651298,33.302596,2.804706747,12.79492877
80535,13.69535527,27.39071055,1.688125894,7.500195702
80536,41.18163036,82.36326072,0,23.36347311
80537,16.94086739,33.88173478,2.915007131,12.11774513
80538,15.76098287,31.52196574,2.773414718,9.957547014
80539,14.04,28.08,3,10.51327208
80540,21.6284874,43.2569748,2.129318393,12.02668093
80541,,,,
80542,11.0083804,22.0167608,13.42566445,7.121291684
80543,24.27130086,48.54260172,1.999108999,16.9718345
80544,12.96,25.92,10,7.669498908
80545,48.77831448,97.55662895,0,30.3484343
80546,13.98,27.96,2,9.892115456
80547,8.635156251,17.2703125,2,4.909170312
80549,16.70070677,33.40141353,2.372213582,8.999260229
80550,13.26441748,26.52883496,2.368456925,10.03381085
80553,,,,
80601,4.502796057,9.005592113,34.5619367,2.198541261
80602,9.372806591,18.74561318,37.10928714,4.358305048
80603,13.11222099,26.22444198,26.04618539,6.293131285
80610,24.70534456,49.41068913,1.88216728,16.46649681
80611,66.96,133.92,0,38.28352104
80612,58.1241918,116.2483836,0.186301368,33.36863376
80614,8.582926829,17.16585366,41.11529934,2.58006906
80615,28.89914705,57.79829409,1.779696494,19.55904104
80620,27.50006051,55.00012102,1,21.34982251
80621,12.44672102,24.89344205,8.570295295,7.623447666
80622,66.96,133.92,0,38.28352104
80623,28.49,56.98,1,21.07934992
80624,44.28753488,88.57506977,0,31.38516702
80631,27.75259613,55.50519226,0.90204005,20.77691307
80632,27.01,54.02,1,19.92131147
80633,24.2,48.4,1,18.12775594
80634,24.41982911,48.83965821,1.303805647,18.19756609
80638,,,,
80639,,,,
80640,7.728962021,15.45792404,43.47464705,5.944991329
80642,25.75832849,51.51665698,5.4536983,18.50884394
80643,30.01175263,60.02350526,0.103629417,24.14836532
80644,36.0908759,72.18175181,0,28.83466799
80645,28.8348062,57.6696124,0.923673226,21.50326553
80646,26.72,53.44,2,18.62431328
80648,66.96,133.92,0,38.28352104
80649,53.55005525,107.1001105,0,45.6706934
80650,30.99640776,61.99281551,1.601941748,19.71471353
80651,24.16536182,48.33072363,3.243304848,15.15309398
80652,30.39,60.78,0,25.60658998
80653,64.05444043,128.1088809,0,58.49467411
80654,51.72983862,103.4596772,0,42.00773543
80701,59.21596294,118.4319259,0,53.61719406
80705,51.2,102.4,0,53.26358016
80720,81.91694792,163.8338958,0,76.2197738
80721,0,0,0,113.2361675
80722,0,0,0,82.16029311
80723,64.72849822,129.4569964,0,61.65821983
80726,0,0,0,71.32420874
80727,0,0,0,106.4348386
80728,0.187105224,0.374210448,0,93.51161873
80729,66.96,133.92,0,38.28352104
80731,0,0,0,103.8332483
80732,66.96,133.92,0,38.28352104
80733,74.75014926,149.5002985,0,62.78914881
80734,0,0,0,114.708946
80735,0,0,0,123.4217519
80736,0,0,0,76.92421094
80737,0,0,0,95.26032064
80740,85.32,170.64,0,74.50595711
80741,7.260441144,14.52088229,0,78.3779496
80742,66.9081203,133.8162406,0,39.99659331
80743,85.08440945,170.1688189,0,74.62846107
80744,0,0,0,95.63167369
80745,3.571199978,7.142399955,0,74.6336971
80746,0,0,0,104.694014
80747,0,0,0,70.51953251
80749,0,0,0,95.26032064
80750,66.27,132.54,0,61.06738222
80751,0,0,0,85.85546023
80754,66.94921875,133.8984375,0,38.63951887
80755,0,0,0,123.4217519
80757,85.32,170.64,0,74.50595711
80758,0,0,0,123.3537657
80759,1.616851285,3.23370257,0,103.5674995
80801,85.32,170.64,0,74.50595711
80802,89.47,178.94,0,61.75709271
80804,79.5,159,0,61.02506382
80805,0,0,0,96.94067981
80807,0,0,0,100.4776718
80808,37.54311642,75.08623283,1.809162538,25.19636862
80809,15.86978918,31.73957836,11,7.339988528
80810,89.47,178.94,0,61.75709271
80812,83.87389827,167.7477965,0,75.00427232
80813,42.54,85.08,0,17.7549612
80814,28.85967378,57.71934755,0.587202008,17.65787595
80815,4.685975576,9.371951151,0,86.67431399
80816,35.29863323,70.59726647,0.539818132,22.35961044
80817,14.6566616,29.31332321,13.25772568,10.86587706
80818,74.10871508,148.2174302,0,59.84823607
80819,14.04125616,28.08251232,10.75369458,8.365127849
80820,69.09,138.18,0,35.75626735
80821,79.27734939,158.5546988,0,60.94493841
80822,0,0,0,103.9065538
80823,79.5,159,0,61.02506382
80824,0,0,0,107.3759224
80825,89.47,178.94,0,61.75709271
80826,,,,
80827,60.90834913,121.8166983,0.034155598,31.64955832
80828,68.33418121,136.6683624,0,56.29028876
80829,10.62741652,21.25483303,11,4.922814414
80830,63.04,126.08,0,46.0281227
80831,21.40587007,42.81174013,7.590386695,13.08985478
80832,49.48918575,98.9783715,0,36.69237579
80833,59.45506527,118.9101305,0,40.26242574
80834,0.501882358,1.003764716,0,88.19982568
80835,61.73876777,123.4775355,0,45.17194997
80836,0,0,0,88.42027256
80840,11.97,23.94,10,5.434226854
80841,13.06,26.12,10,6.363340857
80860,42.54,85.08,0,17.7549612
80861,0,0,0,88.41106865
80862,89.47,178.94,0,61.75709271
80863,14.24113852,28.48227703,4.057642151,12.05602638
80864,48.05,96.1,0,27.88428843
80866,12.99,25.98,6,12.47180628
80901,3.68,7.36,10,1.841590026
80902,8.403268036,16.80653607,10.33532042,4.770028831
80903,3.660669924,7.321339848,10,1.673618321
80904,7.728528937,15.45705787,10.81802666,3.157279842
80905,3.208104923,6.416209847,10.14236546,1.499469579
80906,6.151880516,12.30376103,9.894495159,2.45724317
80907,5.736044033,11.47208807,10,1.906275727
80908,17.69905295,35.3981059,9.75354554,9.304231639
80909,3.320239727,6.640479453,10,1.654724052
80910,2.582683043,5.165366086,10,1.148389904
80911,10.21100916,20.42201833,10.5226761,6.279876842
80912,,,,
80913,8.782857143,17.56571429,11.71428571,4.753616879
80914,10.71,21.42,10,4.941124929
80915,7.175870666,14.35174133,10,4.119340519
80916,5.652513587,11.30502717,10,2.718265513
80917,6.807970737,13.61594147,10,2.645724922
80918,3.061748085,6.12349617,10,1.058018562
80919,6.834852946,13.66970589,9.862074307,2.183156332
80920,5.666757037,11.33351407,10,2.607269708
80921,12.00865949,24.01731897,9.940158381,6.066595956
80922,9.84831986,19.69663972,10,4.463809101
80923,7.061570376,14.12314075,10,3.810532223
80924,8.885781913,17.77156383,10,4.703739614
80925,16.57660647,33.15321294,9.489253268,11.34760898
80926,19.14544503,38.29089006,6.70942408,8.439084138
80927,12.91,25.82,10,6.9493057
80928,35.45231022,70.90462045,3.78877888,21.53300735
80929,20.39307693,40.78615385,8.471794872,13.2920828
80930,21.84423313,43.68846626,8.036809816,14.96974647
80931,10.87,21.74,10,6.532379766
80932,2.34,4.68,10,1.129594062
80933,5.07,10.14,10,2.751075591
80934,6.28,12.56,11,3.613416254
80935,4.14,8.28,10,1.865015651
80936,3.82,7.64,10,1.296999728
80937,4.8,9.6,10,1.912452399
80938,12.91,25.82,10,6.9493057
80939,12.91,25.82,10,6.9493057
80941,,,,
80942,,,,
