GEOID,HEROP_ID,HcvCntDr,HcvTmDr,HcvTmDr2
25023542102,140US25023542102,19,17.4,34.8
25005630101,140US25005630101,25,8.87,17.74
25005985500,140US25005985500,13,6.62,13.24
25005617101,140US25005617101,29,12.25,24.5
25013810404,140US25013810404,19,3.72,7.44
25013801101,140US25013801101,21,0,0
25015821200,140US25015821200,21,8.81,17.62
25025980700,140US25025980700,56,7.28,14.56
25025980300,140US25025980300,59,0,0
25025140105,140US25025140105,56,5.14,10.28
25025180101,140US25025180101,48,7.85,15.7
25015821300,140US25015821300,21,10.56,21.12
25027755201,140US25027755201,19,9.1,18.2
25009211202,140US25009211202,45,2.46,4.92
25009210301,140US25009210301,47,7.23,14.46
25009267104,140US25009267104,13,18.43,36.86
25019950307,140US25019950307,0,,
25015820205,140US25015820205,8,10.04,20.08
25015822607,140US25015822607,4,17.48,34.96
25015820207,140US25015820207,21,8.65,17.3
25027744104,140US25027744104,14,8.32,16.64
25027758103,140US25027758103,20,23.33,46.66
25027701101,140US25027701101,13,0,0
25027721104,140US25027721104,23,16.08,32.16
25027731801,140US25027731801,29,2.92,5.84
25027710601,140US25027710601,15,1.68,3.36
25027709204,140US25027709204,31,3.51,7.02
25027739101,140US25027739101,27,4.28,8.56
25005630202,140US25005630202,25,7.81,15.62
25001014500,140US25001014500,9,6.97,13.94
25009223100,140US25009223100,6,18.73,37.46
25009251200,140US25009251200,35,1.36,2.72
25001010600,140US25001010600,4,28.67,57.34
25001014402,140US25001014402,9,8.27,16.54
25001010100,140US25001010100,1,20.61,41.22
25009260301,140US25009260301,20,0,0
25009261000,140US25009261000,21,2.65,5.3
25003935100,140US25003935100,6,22.01,44.02
25003900800,140US25003900800,9,4.66,9.32
25003931300,140US25003931300,6,18.65,37.3
25023506203,140US25023506203,11,17.19,34.38
25023542200,140US25023542200,27,15.82,31.64
25023530700,140US25023530700,9,10.03,20.06
25023505102,140US25023505102,18,6.11,12.22
25023510501,140US25023510501,49,4.09,8.18
25023511302,140US25023511302,28,5.18,10.36
25023500104,140US25023500104,29,8.82,17.64
25009205200,140US25009205200,48,2.82,5.64
25009266100,140US25009266100,16,11.97,23.94
25009254200,140US25009254200,29,5.47,10.94
25009211402,140US25009211402,46,3.9,7.8
25009215102,140US25009215102,13,9.04,18.08
25009260401,140US25009260401,19,0,0
25009252300,140US25009252300,37,4.43,8.86
25009210500,140US25009210500,44,7.52,15.04
25019950500,140US25019950500,0,,
25025100700,140US25025100700,58,3.24,6.48
25025140102,140US25025140102,56,7.48,14.96
25025040801,140US25025040801,58,0,0
25025051200,140US25025051200,55,4.39,8.78
25025061101,140US25025061101,63,2.36,4.72
25025080601,140US25025080601,62,1.89,3.78
25025091001,140US25025091001,59,1.21,2.42
25025092400,140US25025092400,58,1.3,2.6
25025000502,140US25025000502,51,2.51,5.02
25021418101,140US25021418101,58,6.49,12.98
25021456200,140US25021456200,53,5.4,10.8
25021404202,140US25021404202,48,6.46,12.92
25021419300,140US25021419300,51,4.23,8.46
25021420201,140US25021420201,52,10.81,21.62
25021400900,140US25021400900,56,0,0
25021402101,140US25021402101,50,6.96,13.92
25021442101,140US25021442101,15,11.47,22.94
25017368102,140US25017368102,55,6,12
25017356400,140US25017356400,59,4.81,9.62
25017352600,140US25017352600,60,4.2,8.4
25017353900,140US25017353900,57,3.96,7.92
25017339400,140US25017339400,63,2.75,5.5
25017373100,140US25017373100,52,3.99,7.98
25017374000,140US25017374000,52,3.52,7.04
25017333200,140US25017333200,59,10.87,21.74
25017383902,140US25017383902,43,6.23,12.46
25017367100,140US25017367100,46,5.82,11.64
25017366100,140US25017366100,48,7.74,15.48
25017365100,140US25017365100,10,16.3,32.6
25017368800,140US25017368800,53,4.83,9.66
25017331102,140US25017331102,61,0,0
25017321400,140US25017321400,31,8.63,17.26
25017316101,140US25017316101,52,5.33,10.66
25017314301,140US25017314301,25,5.43,10.86
25017310601,140US25017310601,23,5.78,11.56
25017314200,140US25017314200,25,4.85,9.7
25011041502,140US25011041502,3,15.03,30.06
25011040600,140US25011040600,3,20.79,41.58
25013812500,140US25013812500,20,10.46,20.92
25013801604,140US25013801604,19,8.03,16.06
25013810601,140US25013810601,21,6.75,13.5
25013811302,140US25013811302,21,7.22,14.44
25013810200,140US25013810200,18,14.48,28.96
25013801902,140US25013801902,21,1.18,2.36
25025070104,140US25025070104,66,2.35,4.7
25025060603,140US25025060603,63,3.52,7.04
25025070901,140US25025070901,63,1.28,2.56
25025170302,140US25025170302,52,5.35,10.7
25025070103,140US25025070103,63,2.64,5.28
25025070201,140US25025070201,63,2.51,5.02
25025061201,140US25025061201,63,2.33,4.66
25025000505,140US25025000505,52,0.71,1.42
25025170504,140US25025170504,52,4.23,8.46
25025081101,140US25025081101,58,1.49,2.98
25025170102,140US25025170102,56,3.42,6.84
25025070301,140US25025070301,63,1.72,3.44
25025981900,140US25025981900,50,6.53,13.06
25025081302,140US25025081302,60,0,0
25025070502,140US25025070502,63,0.61,1.22
25025110104,140US25025110104,59,2.04,4.08
25009217201,140US25009217201,17,6.77,13.54
25027742402,140US25027742402,23,7.29,14.58
25017369000,140US25017369000,54,0,0
25013802101,140US25013802101,20,2.64,5.28
25025981800,140US25025981800,58,1.49,2.98
25023530902,140US25023530902,12,18.11,36.22
25019950100,140US25019950100,0,,
25023501204,140US25023501204,53,5.31,10.62
25015821101,140US25015821101,21,4.61,9.22
25023542301,140US25023542301,30,14.79,29.58
25023523203,140US25023523203,19,11.83,23.66
25015820206,140US25015820206,18,0,0
25021407102,140US25021407102,14,14.57,29.14
25021401201,140US25021401201,54,3.37,6.74
25005612201,140US25005612201,30,8.03,16.06
25005631101,140US25005631101,31,7.39,14.78
25005630302,140US25005630302,24,8.63,17.26
25021443103,140US25021443103,24,4.78,9.56
25021422303,140US25021422303,53,3.4,6.8
25021407101,140US25021407101,13,15.14,30.28
25021408104,140US25021408104,11,10.69,21.38
25021418201,140US25021418201,58,7.2,14.4
25021422202,140US25021422202,53,4.02,8.04
25021422304,140US25021422304,53,4.42,8.84
25017385102,140US25017385102,34,7.12,14.24
25017354602,140US25017354602,61,2.78,5.56
25017325101,140US25017325101,14,17.3,34.6
25017351001,140US25017351001,60,2.68,5.36
25017384003,140US25017384003,57,5.06,10.12
25017350202,140US25017350202,63,4.46,8.92
25017363106,140US25017363106,19,17.74,35.48
25017341904,140US25017341904,57,4.38,8.76
25017350702,140US25017350702,63,1.44,2.88
25017370401,140US25017370401,58,4.94,9.88
25017339804,140US25017339804,62,4.12,8.24
25017342502,140US25017342502,58,1.44,2.88
25017323102,140US25017323102,25,22.73,45.46
25017320106,140US25017320106,25,9.79,19.58
25017333601,140US25017333601,63,7.31,14.62
25017363105,140US25017363105,16,19.3,38.6
25017320105,140US25017320105,26,10.88,21.76
25023530904,140US25023530904,15,11.24,22.48
25023530903,140US25023530903,11,14.52,29.04
25023510505,140US25023510505,47,4.16,8.32
25023523204,140US25023523204,19,11.31,22.62
25023506104,140US25023506104,12,14.7,29.4
25017339101,140US25017339101,62,4.44,8.88
25017332401,140US25017332401,60,12.15,24.3
25017336201,140US25017336201,58,5.79,11.58
25017373902,140US25017373902,53,0,0
25017354902,140US25017354902,60,1.4,2.8
25017370103,140US25017370103,52,4.7,9.4
25025051101,140US25025051101,54,6.29,12.58
25025981202,140US25025981202,62,5.33,10.66
25027744300,140US25027744300,17,3.53,7.06
25027757100,140US25027757100,15,22.96,45.92
25027756102,140US25027756102,20,14.96,29.92
25027757200,140US25027757200,16,19.96,39.92
25027755100,140US25027755100,20,5.95,11.9
25027730401,140US25027730401,29,1.39,2.78
25027750200,140US25027750200,25,13.05,26.1
25027759100,140US25027759100,16,24.34,48.68
25007200200,140US25007200200,0,,
25005633100,140US25005633100,29,9.84,19.68
25005652200,140US25005652200,17,2.03,4.06
25005631200,140US25005631200,25,3.94,7.88
25005614000,140US25005614000,44,1.35,2.7
25005653101,140US25005653101,23,0,0
25005650300,140US25005650300,17,6.34,12.68
25005640800,140US25005640800,33,3.51,7.02
25027747102,140US25027747102,22,7.67,15.34
25017980000,140US25017980000,27,18.28,36.56
25017352800,140US25017352800,60,4.67,9.34
25015822601,140US25015822601,8,17.54,35.08
25015820102,140US25015820102,3,21.93,43.86
25027737100,140US25027737100,25,0,0
25027703200,140US25027703200,7,0,0
25027735200,140US25027735200,21,5.45,10.9
25027732400,140US25027732400,30,0,0
25005600100,140US25005600100,29,8.16,16.32
25005614102,140US25005614102,33,8.2,16.4
25005631700,140US25005631700,29,3.82,7.64
25005644200,140US25005644200,33,6.04,12.08
25005600203,140US25005600203,14,12.7,25.4
25005646104,140US25005646104,12,16.43,32.86
25005650201,140US25005650201,19,5.67,11.34
25005652600,140US25005652600,17,2.38,4.76
25027730902,140US25027730902,26,2.53,5.06
25027732901,140US25027732901,29,4.29,8.58
25027738202,140US25027738202,23,8.88,17.76
25027760100,140US25027760100,2,28.94,57.88
25027712101,140US25027712101,12,6.13,12.26
25027735100,140US25027735100,21,8.85,17.7
25027717100,140US25027717100,32,14,28
25027736100,140US25027736100,23,8.27,16.54
25027753200,140US25027753200,21,7.34,14.68
25021416102,140US25021416102,53,7.24,14.48
25027736500,140US25027736500,26,5.8,11.6
25027732001,140US25027732001,29,3.66,7.32
25021403300,140US25021403300,50,0,0
25027740200,140US25027740200,26,7.49,14.98
25027737300,140US25027737300,29,2.76,5.52
25027710400,140US25027710400,14,3.42,6.84
25007200100,140US25007200100,0,,
25027702201,140US25027702201,5,7.93,15.86
25027752102,140US25027752102,22,9.11,18.22
25025981000,140US25025981000,59,2.24,4.48
25009210402,140US25009210402,50,7.42,14.84
25025092000,140US25025092000,58,2.57,5.14
25025000402,140US25025000402,51,2.63,5.26
25025170702,140US25025170702,52,5.24,10.48
25001012502,140US25001012502,4,5.45,10.9
25005633200,140US25005633200,32,13.09,26.18
25005611101,140US25005611101,26,8.03,16.06
25005630400,140US25005630400,24,7.96,15.92
25021413500,140US25021413500,56,14.5,29
25021415202,140US25021415202,49,9.09,18.18
25021422402,140US25021422402,56,1.3,2.6
25023525104,140US25023525104,28,14.39,28.78
25021417601,140US25021417601,58,6.88,13.76
25009208402,140US25009208402,54,5.37,10.74
25025000807,140US25025000807,56,1.05,2.1
25025081301,140US25025081301,59,0.85,1.7
25011041400,140US25011041400,8,2.01,4.02
25017327101,140US25017327101,17,18.54,37.08
25017300100,140US25017300100,12,0,0
25017312501,140US25017312501,31,2.62,5.24
25025070802,140US25025070802,63,1.19,2.38
25017356703,140US25017356703,60,3.77,7.54
25017342402,140US25017342402,60,1.55,3.1
25017384004,140US25017384004,55,4.8,9.6
25017336404,140US25017336404,58,5.73,11.46
25017332201,140US25017332201,59,10.04,20.08
25023509102,140US25023509102,14,8.33,16.66
25023507101,140US25023507101,16,11.84,23.68
25023542101,140US25023542101,19,15.13,30.26
25023530100,140US25023530100,13,0,0
25023524101,140US25023524101,48,8.6,17.2
25023510600,140US25023510600,52,5.01,10.02
25023511301,140US25023511301,40,2.87,5.74
25013812701,140US25013812701,20,12.8,25.6
25021423101,140US25021423101,24,3.05,6.1
25013812202,140US25013812202,21,5.06,10.12
25013812401,140US25013812401,20,7.54,15.08
25017350800,140US25017350800,62,0.69,1.38
25021423102,140US25021423102,36,0,0
25021420102,140US25021420102,55,10.47,20.94
25021443106,140US25021443106,16,4.74,9.48
25021400201,140US25021400201,53,1.04,2.08
25021442203,140US25021442203,13,11.85,23.7
25023506206,140US25023506206,11,18.81,37.62
25017351500,140US25017351500,59,5.01,10.02
25017335302,140US25017335302,57,7.13,14.26
25017368400,140US25017368400,53,5.43,10.86
25017358100,140US25017358100,57,4.55,9.1
25027702202,140US25027702202,7,6.66,13.32
25023506205,140US25023506205,11,18.92,37.84
25003900100,140US25003900100,9,0,0
25009254100,140US25009254100,41,3.48,6.96
25009222100,140US25009222100,8,17.3,34.6
25009221400,140US25009221400,2,20.17,40.34
25009215101,140US25009215101,8,12.21,24.42
25009202101,140US25009202101,43,3.94,7.88
25009253205,140US25009253205,25,10.5,21
25027704201,140US25027704201,13,13.01,26.02
25027716101,140US25027716101,35,15.63,31.26
25003900700,140US25003900700,8,6.33,12.66
25003920102,140US25003920102,13,15.2,30.4
25013813702,140US25013813702,16,18.07,36.14
25013813101,140US25013813101,17,13.73,27.46
25013801601,140US25013801601,20,6.1,12.2
25013801901,140US25013801901,21,0,0
25017374100,140US25017374100,51,3.82,7.64
25025030500,140US25025030500,65,1.27,2.54
25025101001,140US25025101001,58,4.05,8.1
25025981100,140US25025981100,59,2.97,5.94
25009217601,140US25009217601,15,7.21,14.42
25017374800,140US25017374800,60,5.11,10.22
25017333400,140US25017333400,62,9.16,18.32
25025981501,140US25025981501,56,3.62,7.24
25017387201,140US25017387201,13,9.24,18.48
25017383502,140US25017383502,59,2.26,4.52
25027744201,140US25027744201,15,4.96,9.92
25009217402,140US25009217402,26,6.96,13.92
25027758104,140US25027758104,20,22.29,44.58
25027705102,140US25027705102,13,9.9,19.8
25027755202,140US25027755202,16,12.28,24.56
25013802601,140US25013802601,20,2.92,5.84
25013812901,140US25013812901,20,14.06,28.12
25017350109,140US25017350109,64,4.59,9.18
25017373901,140US25017373901,54,1.98,3.96
25017341301,140US25017341301,62,3.09,6.18
25017359301,140US25017359301,49,12.86,25.72
25009212102,140US25009212102,42,5.58,11.16
25025100800,140US25025100800,58,1.88,3.76
25009211201,140US25009211201,38,3.47,6.94
25025130200,140US25025130200,54,4.68,9.36
25009203301,140US25009203301,27,9.38,18.76
25025060101,140US25025060101,63,4.67,9.34
25025070600,140US25025070600,63,1.11,2.22
25025081001,140US25025081001,59,1.55,3.1
25023530300,140US25023530300,14,3.45,6.9
25023501102,140US25023501102,47,9.37,18.74
25019950400,140US25019950400,0,,
25025010404,140US25025010404,62,0.42,0.84
25017368300,140US25017368300,52,5.89,11.78
25017332100,140US25017332100,57,8.2,16.4
25017339900,140US25017339900,62,4.41,8.82
25017334400,140US25017334400,60,8.62,17.24
25017366201,140US25017366201,41,10.18,20.36
25017322100,140US25017322100,27,15.87,31.74
25017315100,140US25017315100,31,0,0
25001010208,140US25001010208,1,9.91,19.82
25021422100,140US25021422100,52,0,0
25021419400,140US25021419400,51,3.72,7.44
25021402500,140US25021402500,50,7.66,15.32
25001015002,140US25001015002,9,4.49,8.98
25023501203,140US25023501203,47,10.13,20.26
25023561400,140US25023561400,25,13.35,26.7
25023506103,140US25023506103,17,18.87,37.74
25009250800,140US25009250800,26,2.79,5.58
25009206300,140US25009206300,48,1.39,2.78
25009217602,140US25009217602,10,11.45,22.9
25023530600,140US25023530600,9,15.81,31.62
25023525204,140US25023525204,19,17.12,34.24
25009254301,140US25009254301,52,5.03,10.06
25009220101,140US25009220101,1,26.48,52.96
25009252102,140US25009252102,37,5.13,10.26
25005600202,140US25005600202,36,10.29,20.58
25005644101,140US25005644101,32,7.48,14.96
25005641300,140US25005641300,34,3.17,6.34
25005642400,140US25005642400,33,0,0
25005650101,140US25005650101,18,8.51,17.02
25005613901,140US25005613901,37,1.98,3.96
25015822401,140US25015822401,20,7.6,15.2
25025130300,140US25025130300,54,5.91,11.82
25025050300,140US25025050300,55,3.22,6.44
25025081900,140US25025081900,59,1.74,3.48
25025091500,140US25025091500,60,1.16,2.32
25025110105,140US25025110105,59,0,0
25025160103,140US25025160103,54,3.86,7.72
25025000301,140US25025000301,52,3.44,6.88
25001012700,140US25001012700,9,4.14,8.28
25023506102,140US25023506102,26,15.52,31.04
25023511100,140US25023511100,42,0,0
25001010306,140US25001010306,1,8.21,16.42
25021417801,140US25021417801,52,10.61,21.22
25023544100,140US25023544100,11,10.46,20.92
25023501201,140US25023501201,44,8.26,16.52
25017359303,140US25017359303,47,14.85,29.7
25009251800,140US25009251800,32,3.49,6.98
25009205800,140US25009205800,49,2.41,4.82
25009254302,140US25009254302,48,5.25,10.5
25009221800,140US25009221800,6,19.17,38.34
25009204600,140US25009204600,34,7.66,15.32
25021404400,140US25021404400,44,8.06,16.12
25021422800,140US25021422800,47,7.69,15.38
25021406101,140US25021406101,22,14.49,28.98
25013812104,140US25013812104,21,1.85,3.7
25005611102,140US25005611102,30,0,0
25023530801,140US25023530801,9,17.39,34.78
25027739500,140US25027739500,28,5.32,10.64
25027709600,140US25027709600,34,0,0
25027707400,140US25027707400,15,4.71,9.42
25027743100,140US25027743100,24,12.22,24.44
25027731700,140US25027731700,30,1.42,2.84
25027732500,140US25027732500,30,1.39,2.78
25027726100,140US25027726100,20,15.35,30.7
25021411302,140US25021411302,25,21.07,42.14
25027750300,140US25027750300,25,10.97,21.94
25017320102,140US25017320102,25,11.71,23.42
25027721101,140US25027721101,13,22.66,45.32
25027761402,140US25027761402,15,14.24,28.48
25027739402,140US25027739402,28,3.16,6.32
25001011700,140US25001011700,4,12.95,25.9
25015822402,140US25015822402,22,5.41,10.82
25005611201,140US25005611201,32,5.19,10.38
25005655200,140US25005655200,20,4.51,9.02
25005652800,140US25005652800,14,5.02,10.04
25003914100,140US25003914100,8,16.97,33.94
25011040502,140US25011040502,4,12.55,25.1
25005612202,140US25005612202,35,7.22,14.44
25017354601,140US25017354601,59,2.69,5.38
25017356704,140US25017356704,59,4.24,8.48
25017339102,140US25017339102,62,5.81,11.62
25005610204,140US25005610204,25,14.02,28.04
25017370402,140US25017370402,53,4.66,9.32
25013813209,140US25013813209,20,3.74,7.48
25013812101,140US25013812101,21,5.9,11.8
