GEOID,HEROP_ID,HivCntDr,HivTmDr,HivTmDr2
40079040401,140US40079040401,1,0,0
40143006200,140US40143006200,5,3.77,7.54
40143008002,140US40143008002,5,5.54,11.08
40005587800,140US40005587800,0,48.77,97.54
40131050602,140US40131050602,4,19.69,39.38
40091780100,140US40091780100,3,9.16,18.32
40123089000,140US40123089000,0,38.87,77.74
40021978301,140US40021978301,5,13.29,26.58
40147000800,140US40147000800,2,26.53,53.06
40061279400,140US40061279400,1,25.59,51.18
40027202407,140US40027202407,1,22.28,44.56
40143002900,140US40143002900,5,9.47,18.94
40027202201,140US40027202201,10,9.39,18.78
40027201509,140US40027201509,10,7,14
40031000700,140US40031000700,0,45.84,91.68
40145030604,140US40145030604,4,13.12,26.24
40037021401,140US40037021401,5,9.5,19
40105172400,140US40105172400,2,0,0
40041375805,140US40041375805,1,27.75,55.5
40109108319,140US40109108319,10,4.29,8.58
40109109700,140US40109109700,11,2.9,5.8
40109108237,140US40109108237,10,7.17,14.34
40109100202,140US40109100202,11,2.39,4.78
40109980005,140US40109980005,11,0,0
40027201403,140US40027201403,7,7.75,15.5
40071001302,140US40071001302,0,,
40109106602,140US40109106602,11,4.66,9.32
40109108010,140US40109108010,13,7.98,15.96
40109105905,140US40109105905,11,5.23,10.46
40109106912,140US40109106912,11,2.97,5.94
40109108508,140US40109108508,10,8.58,17.16
40127097701,140US40127097701,0,49.78,99.56
40013796102,140US40013796102,1,25.02,50.04
40019893001,140US40019893001,0,59.71,119.42
40083600501,140US40083600501,0,40.24,80.48
40083600502,140US40083600502,0,51.76,103.52
40119010502,140US40119010502,0,31.12,62.24
40143009021,140US40143009021,5,10.54,21.08
40143006712,140US40143006712,5,11.09,22.18
40143007526,140US40143007526,6,10.16,20.32
40143009020,140US40143009020,5,11.01,22.02
40103957100,140US40103957100,0,61.95,123.9
40113940013,140US40113940013,0,51.96,103.92
40031002405,140US40031002405,0,51.09,102.18
40031002201,140US40031002201,0,60.09,120.18
40027202406,140US40027202406,1,22.21,44.42
40027201513,140US40027201513,9,10.88,21.76
40143007703,140US40143007703,5,17.68,35.36
40143006711,140US40143006711,5,9.79,19.58
40017301408,140US40017301408,6,22,44
40109107406,140US40109107406,12,5.55,11.1
40109108805,140US40109108805,12,10.64,21.28
40109109900,140US40109109900,11,4.62,9.24
40143003200,140US40143003200,5,6.81,13.62
40019893002,140US40019893002,0,63.32,126.64
40051000702,140US40051000702,0,48.34,96.68
40083600802,140US40083600802,0,56.32,112.64
40025950100,140US40025950100,0,,
40051000906,140US40051000906,3,25.02,50.04
40133583900,140US40133583900,1,22.5,45
40095094806,140US40095094806,0,43.78,87.56
40095094804,140US40095094804,0,35.92,71.84
40119011400,140US40119011400,1,8.1,16.2
40021977802,140US40021977802,3,5.3,10.6
40037021201,140US40037021201,5,9.94,19.88
40109108708,140US40109108708,9,11.55,23.1
40101001301,140US40101001301,2,12.48,24.96
40145030601,140US40145030601,3,20.34,40.68
40039960401,140US40039960401,0,81.48,162.96
40137000901,140US40137000901,0,67.29,134.58
40111000300,140US40111000300,2,8.41,16.82
40045952800,140US40045952800,0,,
40031002401,140US40031002401,0,58.62,117.24
40111000901,140US40111000901,2,15.11,30.22
40013796500,140US40013796500,0,30.78,61.56
40037020706,140US40037020706,1,28.7,57.4
40125500700,140US40125500700,5,16.39,32.78
40109108525,140US40109108525,10,8.18,16.36
40109107303,140US40109107303,12,0,0
40109107806,140US40109107806,12,6.93,13.86
40109108008,140US40109108008,12,9.15,18.3
40109101200,140US40109101200,11,3.15,6.3
40031001100,140US40031001100,0,43.69,87.38
40147000300,140US40147000300,2,25.24,50.48
40105172300,140US40105172300,2,1.87,3.74
40065968200,140US40065968200,0,,
40143000500,140US40143000500,5,3.7,7.4
40143003700,140US40143003700,6,4.8,9.6
40109108712,140US40109108712,9,14.85,29.7
40143007000,140US40143007000,6,0,0
40143008502,140US40143008502,6,3.68,7.36
40109106611,140US40109106611,11,3.01,6.02
40109109203,140US40109109203,9,8.23,16.46
40081961600,140US40081961600,0,30.16,60.32
40097040200,140US40097040200,0,42.98,85.96
40111000800,140US40111000800,2,12.25,24.5
40121486700,140US40121486700,0,32.16,64.32
40015162200,140US40015162200,0,70.07,140.14
40027200500,140US40027200500,7,3.17,6.34
40027202004,140US40027202004,11,4.72,9.44
40109106200,140US40109106200,11,3.58,7.16
40109107104,140US40109107104,11,8.5,17
40049681800,140US40049681800,0,50.26,100.52
40123089100,140US40123089100,0,38.57,77.14
40153953400,140US40153953400,1,13.3,26.6
40131050801,140US40131050801,6,23.83,47.66
40101000400,140US40101000400,5,7.44,14.88
40047001100,140US40047001100,0,,
40115574900,140US40115574900,1,22.95,45.9
40109109400,140US40109109400,11,3.02,6.04
40099790701,140US40099790701,0,54.72,109.44
40027201514,140US40027201514,8,11.28,22.56
40097040501,140US40097040501,3,29.77,59.54
40143006506,140US40143006506,5,14.53,29.06
40031001902,140US40031001902,0,44.04,88.08
40135030103,140US40135030103,8,7.98,15.96
40143007535,140US40143007535,6,10.43,20.86
40143007650,140US40143007650,5,9.54,19.08
40061279300,140US40061279300,0,30.3,60.6
40119011103,140US40119011103,1,18.12,36.24
40079040102,140US40079040102,8,16.02,32.04
40069660201,140US40069660201,0,66.45,132.9
40017300805,140US40017300805,8,16.86,33.72
40017301011,140US40017301011,8,10.53,21.06
40083600300,140US40083600300,0,46.72,93.44
40027202203,140US40027202203,10,9.24,18.48
40001376800,140US40001376800,2,8.58,17.16
40135030404,140US40135030404,7,17.83,35.66
40145030800,140US40145030800,4,0,0
40101001501,140US40101001501,1,28.09,56.18
40109980001,140US40109980001,12,6.66,13.32
40041375702,140US40041375702,0,34.11,68.22
40109106502,140US40109106502,11,0,0
40109107302,140US40109107302,12,2.94,5.88
40021977702,140US40021977702,3,20.42,40.84
40087400201,140US40087400201,0,36.52,73.04
40143004800,140US40143004800,5,10.32,20.64
40143006804,140US40143006804,5,7.09,14.18
40143005805,140US40143005805,4,13.59,27.18
40143007410,140US40143007410,6,3.36,6.72
40133583200,140US40133583200,0,33.03,66.06
40109108526,140US40109108526,10,9.24,18.48
40109108709,140US40109108709,8,11.91,23.82
40013796004,140US40013796004,0,33.7,67.4
40069660300,140US40069660300,0,78.47,156.94
40121485900,140US40121485900,2,23.35,46.7
40145030201,140US40145030201,0,40.69,81.38
40051000701,140US40051000701,0,63.23,126.46
40083601000,140US40083601000,0,41.86,83.72
40027201610,140US40027201610,9,12.74,25.48
40147000602,140US40147000602,2,21.38,42.76
40021978000,140US40021978000,3,0,0
40017300803,140US40017300803,7,16.89,33.78
40117957100,140US40117957100,0,36.66,73.32
40109108532,140US40109108532,9,13.02,26.04
40087400105,140US40087400105,8,21.23,42.46
40143005811,140US40143005811,4,17.39,34.78
40143007707,140US40143007707,5,10.69,21.38
40097040700,140US40097040700,0,46.14,92.28
40123088801,140US40123088801,0,45.46,90.92
40051000501,140US40051000501,0,37.1,74.2
40083600801,140US40083600801,8,15.66,31.32
40139950901,140US40139950901,0,45.08,90.16
40119011002,140US40119011002,1,27.02,54.04
40143007643,140US40143007643,5,7.62,15.24
40037021202,140US40037021202,5,6.83,13.66
40021977901,140US40021977901,3,12.21,24.42
40015161602,140US40015161602,0,55.41,110.82
40051000502,140US40051000502,0,38.04,76.08
40083600402,140US40083600402,7,16.98,33.96
40031002004,140US40031002004,0,49.14,98.28
40077087300,140US40077087300,1,0,0
40079040402,140US40079040402,1,5.64,11.28
40017300901,140US40017300901,9,9.01,18.02
40029388200,140US40029388200,0,51.18,102.36
40015161700,140US40015161700,0,59.56,119.12
40019892700,140US40019892700,0,72.99,145.98
40051000902,140US40051000902,1,29.47,58.94
40123089600,140US40123089600,0,57.6,115.2
40147000500,140US40147000500,2,22.4,44.8
40037021101,140US40037021101,0,30.46,60.92
40141070100,140US40141070100,0,62.61,125.22
40121486800,140US40121486800,2,18.48,36.96
40101001302,140US40101001302,0,35.12,70.24
40109108325,140US40109108325,10,6.14,12.28
40109108324,140US40109108324,10,7.06,14.12
40037020705,140US40037020705,2,26.21,52.42
40109106803,140US40109106803,10,3.16,6.32
40125500800,140US40125500800,2,19.44,38.88
40131050301,140US40131050301,0,32.36,64.72
40143007801,140US40143007801,4,20.3,40.6
40013795900,140US40013795900,1,26.73,53.46
40083600101,140US40083600101,0,41.49,82.98
40037020102,140US40037020102,5,11.02,22.04
40031000600,140US40031000600,0,46.5,93
40067371800,140US40067371800,0,51.31,102.62
40137000400,140US40137000400,0,75.41,150.82
40119010901,140US40119010901,0,36.23,72.46
40143006709,140US40143006709,5,12.11,24.22
40143009017,140US40143009017,6,7.54,15.08
40151954202,140US40151954202,0,72.62,145.24
40003956000,140US40003956000,0,79.65,159.3
40121485601,140US40121485601,3,14.28,28.56
40041375601,140US40041375601,0,43.62,87.24
40131050604,140US40131050604,0,30.76,61.52
40081961200,140US40081961200,1,24.91,49.82
40143006708,140US40143006708,5,16.03,32.06
40135030401,140US40135030401,5,13.3,26.6
40149964900,140US40149964900,0,82.08,164.16
40079040700,140US40079040700,0,50.69,101.38
40131050502,140US40131050502,5,26.71,53.42
40009966500,140US40009966500,0,59.09,118.18
40121486000,140US40121486000,5,7.1,14.2
40137000902,140US40137000902,0,82.1,164.2
40037020800,140US40037020800,2,16.65,33.3
40051000904,140US40051000904,7,23.19,46.38
40021977902,140US40021977902,3,6.43,12.86
40109108215,140US40109108215,10,4.7,9.4
40109108321,140US40109108321,10,6.15,12.3
40109108238,140US40109108238,10,5.09,10.18
40041976200,140US40041976200,0,42.66,85.32
40105172200,140US40105172200,2,14.38,28.76
40119010102,140US40119010102,0,31.14,62.28
40043959200,140US40043959200,0,,
40143002100,140US40143002100,5,3.11,6.22
40027200400,140US40027200400,8,2.93,5.86
40143007616,140US40143007616,6,5.52,11.04
40039961000,140US40039961000,0,,
40011958900,140US40011958900,0,57.78,115.56
40109101400,140US40109101400,11,1.48,2.96
40109108310,140US40109108310,10,5.94,11.88
40019893100,140US40019893100,0,64.67,129.34
40113940015,140US40113940015,1,27.15,54.3
40143003100,140US40143003100,5,7.52,15.04
40027201611,140US40027201611,10,9.99,19.98
40007951600,140US40007951600,0,37.14,74.28
40143002000,140US40143002000,5,2.13,4.26
40109108538,140US40109108538,10,10.24,20.48
40037020603,140US40037020603,5,9.58,19.16
40151954400,140US40151954400,0,60.09,120.18
40081961402,140US40081961402,2,0,0
40021977600,140US40021977600,3,21.75,43.5
40087400400,140US40087400400,0,34.73,69.46
40027202502,140US40027202502,2,9.62,19.24
40113940011,140US40113940011,0,77.71,155.42
40035373500,140US40035373500,1,27.26,54.52
40027201700,140US40027201700,9,12.82,25.64
40109105906,140US40109105906,11,5.29,10.58
40109106706,140US40109106706,10,6.38,12.76
40109110000,140US40109110000,11,6.87,13.74
40109106801,140US40109106801,10,3.91,7.82
40109100400,140US40109100400,11,3.47,6.94
40125500302,140US40125500302,4,21.61,43.22
40131050802,140US40131050802,2,14.9,29.8
40013796101,140US40013796101,1,28.33,56.66
40143004000,140US40143004000,6,2.05,4.1
40143008400,140US40143008400,6,4.02,8.04
40143007415,140US40143007415,6,6.38,12.76
40081961100,140US40081961100,1,20.29,40.58
40145030502,140US40145030502,6,11.62,23.24
40143007630,140US40143007630,6,5.28,10.56
40143007612,140US40143007612,5,8.82,17.64
40083600700,140US40083600700,0,60.72,121.44
40051001000,140US40051001000,0,35.13,70.26
40145030512,140US40145030512,5,12.86,25.72
41001950600,140US41001950600,0,89.32,178.64
41001950100,140US41001950100,0,82.69,165.38
41057960300,140US41057960300,0,84.79,169.58
41067031703,140US41067031703,22,7.79,15.58
41067031100,140US41067031100,33,3.22,6.44
41003010300,140US41003010300,0,52.86,105.72
41029001200,140US41029001200,0,31.4,62.8
41029002600,140US41029002600,0,87.9,175.8
41043030903,140US41043030903,0,40.32,80.64
41045970300,140US41045970300,1,29.43,58.86
41039001500,140US41039001500,0,60.27,120.54
41039003400,140US41039003400,5,2.37,4.74
41039003900,140US41039003900,5,0,0
41039004501,140US41039004501,5,2.55,5.1
41039000800,140US41039000800,0,36.44,72.88
41039002404,140US41039002404,5,5.95,11.9
41047001701,140US41047001701,6,2.33,4.66
41047002301,140US41047002301,6,5.65,11.3
41059950500,140US41059950500,0,67.7,135.4
41059950100,140US41059950100,0,31.1,62.2
41051003000,140US41051003000,35,7.29,14.58
41051003702,140US41051003702,35,3.44,6.88
41051006403,140US41051006403,33,4.13,8.26
41051008301,140US41051008301,34,0,0
41051009604,140US41051009604,34,2.56,5.12
41051009801,140US41051009801,30,0,0
41051000601,140US41051000601,34,2.5,5
41051002303,140US41051002303,35,1.94,3.88
41021960100,140US41021960100,0,,
41035971200,140US41035971200,1,3.7,7.4
41035971500,140US41035971500,1,7.43,14.86
41005022201,140US41005022201,34,3.72,7.44
41005022906,140US41005022906,12,17.52,35.04
41011000200,140US41011000200,0,34.31,68.62
41019070000,140US41019070000,0,44.95,89.9
41019100000,140US41019100000,0,70.89,141.78
41007951100,140US41007951100,2,0,0
41041950601,140US41041950601,0,64.15,128.3
41051001101,140US41051001101,35,1.38,2.76
41005980000,140US41005980000,0,,
41067031614,140US41067031614,20,4.88,9.76
41039000707,140US41039000707,0,59.96,119.92
41059951202,140US41059951202,0,43.4,86.8
41039002104,140US41039002104,5,3.56,7.12
41043030201,140US41043030201,0,53.02,106.04
41033361201,140US41033361201,1,5.5,11
41027950302,140US41027950302,0,47.97,95.94
41067031816,140US41067031816,23,8.99,17.98
41067031618,140US41067031618,20,3.88,7.76
41067030103,140US41067030103,33,8.72,17.44
41067031517,140US41067031517,31,4.27,8.54
41067031619,140US41067031619,27,4.26,8.52
41051005101,140US41051005101,35,2.02,4.04
41051005701,140US41051005701,33,4.71,9.42
41051002001,140US41051002001,34,2.54,5.08
41051005001,140US41051005001,35,2.48,4.96
41051005601,140US41051005601,35,3.52,7.04
41017002001,140US41017002001,3,8.9,17.8
41023960201,140US41023960201,0,,
41031960303,140US41031960303,0,50.13,100.26
41047002001,140US41047002001,6,6,12
41003000402,140US41003000402,0,37.76,75.52
41015950401,140US41015950401,0,,
41035970201,140US41035970201,0,62.75,125.5
41005020507,140US41005020507,27,10.5,21
41067032108,140US41067032108,22,6.54,13.08
41067031615,140US41067031615,20,6.84,13.68
41067030401,140US41067030401,32,0,0
41067031504,140US41067031504,22,5.2,10.4
41003010400,140US41003010400,0,33.15,66.3
41003000900,140US41003000900,0,41.92,83.84
41029000300,140US41029000300,1,29.7,59.4
41029002500,140US41029002500,0,64.5,129
41029001002,140US41029001002,1,25.4,50.8
41029002000,140US41029002000,0,44.74,89.48
41037960200,140US41037960200,0,,
41037960100,140US41037960100,0,,
41043020801,140US41043020801,5,24.72,49.44
41043020700,140US41043020700,4,28.22,56.44
41001950400,140US41001950400,0,42.11,84.22
41045970600,140US41045970600,0,49.3,98.6
41063960300,140US41063960300,1,0,0
41039000200,140US41039000200,1,26.95,53.9
41039001400,140US41039001400,0,52.96,105.92
41039000902,140US41039000902,3,22.65,45.3
41039004000,140US41039004000,5,1.78,3.56
41039001903,140US41039001903,5,5.98,11.96
41039002002,140US41039002002,5,3.36,6.72
41039001902,140US41039001902,5,4.77,9.54
41039003101,140US41039003101,5,5.56,11.12
41047010600,140US41047010600,0,80.46,160.92
41047001501,140US41047001501,6,6.98,13.96
41047000600,140US41047000600,6,2.9,5.8
41047001200,140US41047001200,6,0,0
41053020203,140US41053020203,6,17.89,35.78
41059951400,140US41059951400,0,,
41063960200,140US41063960200,0,41.36,82.72
41065970800,140US41065970800,0,,
41065970300,140US41065970300,0,69.68,139.36
41065970700,140US41065970700,0,82.35,164.7
41071030201,140US41071030201,6,14.35,28.7
41015950100,140US41015950100,1,0,0
41015950301,140US41015950301,0,,
41019060000,140US41019060000,5,21.75,43.5
41019200000,140US41019200000,1,29.68,59.36
41019010000,140US41019010000,0,56.1,112.2
41005022904,140US41005022904,13,16.92,33.84
41005020401,140US41005020401,28,5.9,11.8
41005022400,140US41005022400,32,7.74,15.48
41005020700,140US41005020700,27,9.98,19.96
41005023800,140US41005023800,4,25.44,50.88
41005021100,140US41005021100,33,6.2,12.4
41051003302,140US41051003302,35,4.24,8.48
41051003603,140US41051003603,35,6.89,13.78
41051004102,140US41051004102,35,8.92,17.84
41051006100,140US41051006100,33,5.72,11.44
41051006602,140US41051006602,33,6.33,12.66
41051007900,140US41051007900,35,6.28,12.56
41051008302,140US41051008302,34,1.69,3.38
41051009400,140US41051009400,34,6.28,12.56
41051009603,140US41051009603,30,1.94,3.88
41051010408,140US41051010408,24,7.34,14.68
41051009605,140US41051009605,34,2.95,5.9
41051009606,140US41051009606,30,2.64,5.28
41051000401,140US41051000401,34,3.88,7.76
41051000901,140US41051000901,34,3.18,6.36
41051001702,140US41051001702,35,3.92,7.84
41051002501,140US41051002501,35,5.41,10.82
41033360900,140US41033360900,0,39.16,78.32
41041951800,140US41041951800,2,0,0
41041951500,140US41041951500,0,59.98,119.96
41035971400,140US41035971400,1,7.06,14.12
41035971300,140US41035971300,1,6.29,12.58
41029001601,140US41029001601,0,34.54,69.08
41029001001,140US41029001001,1,28.57,57.14
41011001101,140US41011001101,0,58.85,117.7
41011000505,140US41011000505,4,3.94,7.88
41005020303,140US41005020303,31,4.75,9.5
41005022101,140US41005022101,33,3.58,7.16
41067031617,140US41067031617,27,0,0
