GEOID,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
2375,10.13293765,20.26587529,15.20378113,5.724936775
2379,8.996151639,17.99230328,16.45364766,4.866536138
2381,,,,
2382,6.479684556,12.95936911,10.15285625,2.734326912
2420,6.258621557,12.51724311,36.7901276,2.468539041
2421,6.359302519,12.71860504,35.20994014,3.167301834
2445,2.456270571,4.912541142,35.99703752,0.891569325
2446,1.662310386,3.324620771,35.99926304,0.544453579
2447,1.56,3.12,36,0.485018316
2451,7.053768331,14.10753666,35.66819432,3.284370133
2452,4.592825731,9.185651462,34.4652008,1.909392647
2453,5.303341242,10.60668248,35.58742399,2.192299918
2454,5.05,10.1,35,2.049869853
2455,6.38,12.76,35,3.106324196
2458,4.760520169,9.521040339,36.7009908,1.984733197
2459,4.167268507,8.334537013,35.8991775,2.26477649
2460,4.936535903,9.873071805,35.24911348,2.300759933
2461,3.595185957,7.190371914,35.7434828,2.02220644
2462,2.633535661,5.267071323,36,0.45453253
2464,3.627026023,7.254052045,35.92936803,2.068317738
2465,4.094454566,8.188909132,36,1.628407965
2466,3.766903427,7.533806854,36,0.97663165
2467,2.519593294,5.039186588,35.69891128,1.262077433
2468,0.984675261,1.969350522,35.8705999,0.937654303
2471,4.7,9.4,34,1.554978211
2472,3.749609285,7.499218571,34.58799252,1.367538627
2474,5.745922577,11.49184515,36.69649374,2.570344973
2476,5.373682137,10.74736427,34.98338052,2.15650698
2477,,,,
2478,2.752396031,5.504792062,34.62715381,1.021134258
2481,5.604042372,11.20808474,36.42320178,2.155981241
2482,7.735872478,15.47174496,35.54187488,3.350195896
2492,3.47894443,6.95788886,35.40257219,1.30401965
2493,8.010998147,16.02199629,35.52362205,3.570467841
2494,4.312116392,8.624232783,37.72318138,1.53023422
2532,14.03640657,28.07281315,2.326488706,4.158894078
2534,0.020543734,0.041087467,2,0.862869393
2535,20.6,41.2,1,8.690464711
2536,9.824329729,19.64865946,2.512048193,3.447846191
2537,18.82746039,37.65492079,3.288962697,8.43885946
2538,19.02211659,38.04423318,3.752466368,7.150298988
2539,10.93801779,21.87603558,1,5.993728157
2540,3.991246149,7.982492297,2,1.974483652
2541,0,0,2,1.774006861
2542,26.33,52.66,4,3.011081714
2543,0,0,2,1.774006861
2552,,,,
2553,6.74,13.48,3,2.689522769
2554,4.339425321,8.678850642,1,1.944397374
2556,8.69,17.38,2,4.311523014
2557,0,0,1,1.697980754
2558,15.89,31.78,3,4.661141273
2559,0.982263565,1.96452713,2.145736434,1.12209816
2561,15.6,31.2,4,7.258263989
2562,15.6,31.2,4,7.258263989
2563,18.82980597,37.65961195,3.960891314,7.20576232
2564,9.33,18.66,1,4.36104043
2568,6.286418473,12.57283695,1.009766755,2.506755348
2571,20.43471792,40.86943583,3.187949497,7.04443746
2574,9.9,19.8,2,3.466426071
2575,20.58231144,41.16462287,1,8.682989571
2576,22.48927551,44.97855102,4.876020407,9.620795399
2584,3.2,6.4,1,0.512602382
2601,6.120386461,12.24077292,1.263361297,1.78009682
2630,9.571851853,19.14370371,1,4.744977527
2631,25.33684799,50.67369597,1,12.58648227
2632,11.18803352,22.37606703,2.946462999,4.014034573
2633,32.36221216,64.72442433,0.502263334,15.5539497
2634,10.72,21.44,3,3.950509707
2635,18.4,36.8,3,8.55284635
2637,9.66,19.32,1,4.77394237
2638,14.2834898,28.56697959,1,6.88691136
2639,19.30214055,38.6042811,1,7.11013844
2641,17.11,34.22,1,8.256628894
2642,35.53055944,71.06111888,0,20.02157358
2643,,,,
2644,22.38499251,44.76998502,4,5.496316745
2645,23.28136532,46.56273065,1,11.70803066
2646,23.14549573,46.29099147,1,10.97577733
2647,10.57,21.14,1,1.548645596
2648,15.62785989,31.25571977,3,7.381808222
2649,18.3227063,36.64541261,3.170670952,7.02924103
2650,29.55,59.1,1,16.37425663
2651,,,,
2652,53.77,107.54,0,26.96224396
2653,30.74230085,61.48460171,0.690750494,17.06263067
2655,15.70930983,31.41861967,3,6.362143243
2657,64.47,128.94,0,24.23334558
2659,35.2,70.4,0,14.72618248
2660,16.00418407,32.00836814,1,7.174768463
2661,23.63,47.26,1,11.31914655
2662,29.71,59.42,1,16.50359917
2663,,,,
2664,13.8530531,27.70610621,1,4.014513668
2666,53.77,107.54,0,26.96224396
2667,44.54428409,89.08856818,0,23.02610413
2668,10.17611317,20.35222635,1.358070502,4.864036309
2669,35.2,70.4,0,14.72618248
2670,15.76,31.52,1,5.479645751
2671,20.48055327,40.96110653,1,9.076359277
2672,11.11,22.22,3,3.586705417
2673,11.48083898,22.96167796,1,1.820555353
2675,10.48727313,20.97454625,1,4.516866455
2702,11.95678218,23.91356436,11.97029703,6.860036978
2703,2.764149759,5.528299517,18.36603652,1.410071853
2712,10.57,21.14,17,3.781817405
2713,,,,
2715,10.03172414,20.06344828,17,5.758533023
2717,13.70135507,27.40271014,6.638818134,6.195206628
2718,8.198183873,16.39636775,10.00602864,4.822527516
2719,15.13448034,30.26896068,5.016333938,5.963389052
2720,2.815384517,5.630769034,17.17284494,1.421087895
2721,2.932598062,5.865196124,16.51662938,1.09067057
2722,1.79,3.58,17,0.605647411
2723,2.760436137,5.520872274,17.10367601,1.282825153
2724,1.65763066,3.315261321,16.5966635,0.980519168
2725,5.56,11.12,17,1.745945906
2726,7.181221719,14.36244344,15.997669,3.257260089
2738,22.19295527,44.38591054,4.997603834,8.438172713
2739,18.01,36.02,5,8.819024238
2740,12.0357379,24.0714758,6.280085254,3.861487793
2741,12.18,24.36,6,4.34745446
2742,12.18,24.36,6,4.34745446
2743,14.77392907,29.54785814,6.000933271,4.881548305
2744,15.27834133,30.55668266,4.961318273,5.647553743
2745,10.45412435,20.90824871,6.380028919,3.108642057
2746,10.70713552,21.41427105,6.476386038,3.138786421
2747,9.395785659,18.79157132,6.603890866,2.966413563
2748,17.585426,35.17085199,4.454946853,6.2162232
2760,8.140801481,16.28160296,17.90330871,3.257117705
2761,8.31,16.62,18,3.598793974
2762,12.35925782,24.71851564,19.76277443,5.78931972
2763,7.823940829,15.64788166,18,2.809409471
2764,10.04,20.08,17,5.777627113
2766,10.16895676,20.33791351,19.03107278,4.532789198
2767,6.961753248,13.9235065,12.9435065,3.49325105
2768,8.03,16.06,10,3.365138572
2769,13.35707618,26.71415235,17.00121464,5.807335488
2770,25.67877464,51.35754928,2.020422538,9.722296927
2771,9.658134704,19.31626941,17.59123098,3.124660887
2777,9.346059895,18.69211979,17.07754675,4.729317879
2779,9.790548953,19.58109791,12.01351905,5.015351599
2780,3.260202695,6.52040539,17.55231413,1.611962254
2790,12.66980998,25.33961996,10.28409448,6.74354792
2791,,,,
2801,,,,
2802,,,,
2804,14.38603899,28.77207799,2.040533607,6.493379153
2806,8.393937646,16.78787529,17.0363961,4.173325892
2807,,,,
2808,9.364900308,18.72980062,2,3.861749406
2809,15.89436122,31.78872244,14.07235726,5.568199627
2812,20.43,40.86,3,9.652994227
2813,15.64386439,31.28772878,2.001942879,7.244067028
2814,19.64154497,39.28308993,8.445235976,9.08197918
2815,19.42128713,38.84257425,10.79207921,10.21107622
2816,12.51942366,25.03884733,9.559409081,5.479236404
2817,19.47274488,38.94548975,3.998882683,11.02606719
2818,9.536591097,19.07318219,11.60542045,3.903506878
2822,24.6465956,49.29319119,3.025439577,11.5890585
2823,14.55,29.1,12,7.619178844
2824,,,,
2825,27.02547291,54.05094583,5.169880621,11.96112344
2826,15.06,30.12,12,7.896735486
2827,24.89437711,49.78875421,2.53198653,12.25777599
2828,9.746120873,19.49224175,12.02502662,5.573505241
2829,,,,
2830,17.87230004,35.74460008,8.590828293,8.832955876
2831,14.5469135,29.093827,11.56316117,7.535769899
2832,19.26920215,38.5384043,2.8350465,9.95517964
2833,20.18460251,40.36920503,2.9958159,10.94074344
2835,9.47,18.94,3,3.846708114
2836,20.43,40.86,3,9.652994227
2837,23.65,47.3,4,7.387424145
2838,7.61,15.22,13,3.91568898
2839,15.06,30.12,12,7.896735486
2840,2.471982254,4.943964508,4.123770335,1.003491525
2841,,,,
2842,4.999663845,9.999327689,5.000329562,2.153043745
2852,13.39030576,26.78061153,9.846500077,7.490502012
2857,16.83171161,33.66342321,11.23834552,8.939533556
2858,15.06,30.12,12,7.896735486
2859,22.25681502,44.51363004,4.148122392,9.957152825
2860,3.171218262,6.342436524,17.8730401,1.681223653
2861,5.170883227,10.34176645,18.44815035,2.451802826
2862,3.64,7.28,18,2.032218507
2863,3.711176336,7.422352672,17.99584007,2.571501581
2864,6.079307331,12.15861466,14.68946209,2.803396585
2865,6.850876736,13.70175347,14.47995504,3.394667849
2871,8.927207996,17.85441599,8.350407451,5.696977876
2872,,,,
2873,,,,
2874,11.60076202,23.20152404,4.645564672,6.175749076
2875,20.43,40.86,3,9.652994227
2876,7.71,15.42,17,3.847147539
2877,16.35588235,32.7117647,5.117647059,8.234355359
2878,8.872166786,17.74433357,12.05125342,4.579454888
2879,5.726946223,11.45389245,3.33142857,2.998476843
2880,0,0,4,1.090931016
2881,8.2876875,16.575375,3.337053571,4.382181366
2882,6.825767876,13.65153575,2.667641423,2.793323444
2883,0,0,4,1.090931016
2885,12.09963737,24.19927475,17.6741261,5.907403141
2886,3.560839938,7.121679875,13.42660706,1.723428432
2887,3.76,7.52,13,1.877573468
2888,7.051884964,14.10376993,15.45472544,3.570612682
2889,7.756813274,15.51362655,12.03433642,4.456213606
2891,4.952291954,9.904583907,1.76305412,2.020889327
2892,16.45178034,32.90356069,3.418511957,7.50992459
2893,6.693744758,13.38748952,11.87669544,2.43241913
2894,19.0540625,38.108125,2.78125,8.920548943
2895,2.502555358,5.005110715,13.77363296,1.014464447
2896,7.676973603,15.35394721,15.30529978,3.582004503
2898,20.42377169,40.84754338,3,9.690002522
2901,1.46,2.92,17,0.970696402
2902,,,,
2903,1.311821853,2.623643707,17,0.831453434
2904,2.663332894,5.326665788,16.1163268,1.116121827
2905,3.18807151,6.376143019,16.96557626,1.531444223
2906,1.408312785,2.816625569,17.00085844,0.714796578
2907,2.197698102,4.395396203,16.99794626,1.026250085
2908,1.243070284,2.486140568,16.72853527,0.65895759
2909,2.690177957,5.380355915,16.67088538,1.402485657
2910,6.262096385,12.52419277,15.83333333,2.742025727
2911,2.053353549,4.106707099,14.952,0.909733987
2912,,,,
2914,3.952472379,7.904944757,17.93814336,1.295052098
2915,3.470401174,6.940802348,17.00766283,1.841311715
2916,6.567372615,13.13474523,17.09121409,1.469731471
2917,7.99972015,15.9994403,13.96007463,4.164355355
2918,,,,
2919,6.998724824,13.99744965,14.43269503,3.216560983
2920,6.385388485,12.77077697,14.90874097,3.459955386
2921,8.271778777,16.54355755,12.47311388,4.406793472
2940,2.42,4.84,17,1.025274713
3031,16.81844605,33.63689209,5.547652416,9.479407746
3032,12.47,24.94,5,4.621764781
3033,23.67519754,47.35039507,4.002880658,9.334118001
3034,13.61455399,27.22910799,3.978286384,8.328983724
3036,12.92277168,25.84554337,6.002991027,7.105887778
3037,27.34204888,54.68409776,2,13.97283702
3038,5.234260323,10.46852065,8.689568231,2.066535886
3041,,,,
3042,14.3977274,28.7954548,6.996863416,8.461271736
3043,31.05,62.1,0,10.76792423
3044,15.20102308,30.40204617,6.00524659,8.440979841
3045,11.70771475,23.41542949,4.300162076,5.007005931
3046,19.63569721,39.27139442,4,6.905196919
3047,14.9358133,29.87162659,1,4.80751303
3048,20.06047443,40.12094886,1.535952558,12.55511547
3049,14.23252918,28.46505837,5.000972763,5.448535794
3051,7.904779177,15.80955835,8.760811679,2.875268767
3052,13.94077768,27.88155537,6.521538016,5.798895346
3053,9.089397564,18.17879513,9.176167952,3.567492579
3054,13.35444951,26.70889901,5.631410987,6.891146802
3055,20.72001626,41.44003251,4.733149933,10.94881813
3057,25.35888889,50.71777778,4.923923924,12.11697486
3060,2.391056123,4.782112246,8.92280932,1.045891364
3061,0,0,9,0.020460979
3062,5.932074128,11.86414826,8.57505867,2.339549242
3063,7.884487328,15.76897466,6.525022514,2.608125817
3064,3.647152113,7.294304225,7.037696952,1.335992531
3070,22.2442901,44.48858019,2.006573181,10.72583431
3071,15.4018837,30.8037674,1.492047714,8.806618563
3073,10.34,20.68,11,4.28810618
3076,13.65913812,27.31827625,9.810098089,6.069518044
3077,18.95945091,37.91890182,5.001020616,11.59492806
3079,8.64310058,17.28620116,13.31352408,4.175851901
3082,18.5,37,1,8.405148442
3084,12.46,24.92,1,6.94156447
3086,11.11683181,22.23366362,2.9726206,9.499343198
3087,9.996701517,19.99340303,9.998380209,5.203282854
3101,2.411316501,4.822633002,8.037571385,0.499709685
3102,3.15869811,6.317396221,7.170667355,1.512852738
3103,2.961793748,5.923587496,9.201599195,1.288570678
3104,4.116910983,8.233821965,8.599381536,1.58427407
3105,2.35,4.7,8,0.4115132
3106,10.64651209,21.29302418,4.998425648,5.606742057
3108,6,12,10,2.87362927
3109,3.872456027,7.744912055,9.904216994,1.687812398
3110,11.06221088,22.12442177,5.001303072,4.543017292
3111,,,,
3215,33.4,66.8,0,19.2406933
3216,16.90846865,33.8169373,2,7.145982595
3217,14.38200204,28.76400409,1,4.394428489
3218,27.38,54.76,2,15.25648178
3220,8.97592839,17.95185678,2.021368756,4.359522936
3221,25.7634796,51.52695921,1.043263288,12.03709802
3222,24.05573408,48.11146816,1.299036881,10.25048949
3223,15.81824439,31.63648879,1,5.513009391
3224,23.18655566,46.37311133,3.996194101,8.219752755
3225,27.38047518,54.76095037,2,15.24843013
3226,18.07060892,36.14121784,1,9.061040679
3227,42.33,84.66,0,15.26787908
3229,14.99447968,29.98895935,4.997560976,6.731307092
3230,25.14,50.28,2,9.302422855
3231,,,,
3233,9.12,18.24,2,1.878930937
3234,23.24533202,46.49066405,2.011805214,10.27256981
3235,5.190535204,10.38107041,1.452809239,2.444756003
3237,16.28224348,32.56448695,1.00521739,8.500423585
3238,,,,
3240,36.86,73.72,0,13.95745032
3241,27.7286121,55.4572242,1.007117438,13.89401422
3242,22.86633076,45.73266153,2.000592769,13.14410317
3243,25.76642994,51.53285988,1.892514396,9.554697093
3244,32.31310306,64.62620612,0.004421112,15.70332666
3245,19.38460045,38.76920089,1,5.330346031
3246,8.590615125,17.18123025,1.00224175,3.113850781
3249,9.38398698,18.76797396,1,4.769396246
3251,33.4,66.8,0,19.2406933
3252,,,,
3253,22.14268791,44.28537583,1.58815427,7.895514295
3254,28.60842394,57.21684789,1,12.82500151
3255,16.75844699,33.51689399,1,6.579617061
3256,17.84056751,35.68113503,1.009784736,9.014673512
3257,2.491393873,4.982787747,2.740662009,1.553786581
3258,17.38508741,34.77017482,3.993881119,8.413907315
3259,42.33,84.66,0,15.26787908
3260,16.74,33.48,1,6.568542713
3261,25.61489843,51.22979686,2.006925208,13.8238851
3262,31.4534873,62.9069746,0.011547344,13.82778748
3263,27.59197995,55.18395989,3.001002507,13.52757394
3264,5.142304922,10.28460984,1,2.39832811
3266,23.17105081,46.34210161,1,9.582761448
3268,16.9,33.8,2,7.143764036
3269,18.19673347,36.39346693,2.990647963,5.921312269
3272,16.74,33.48,1,6.568542713
3273,17.624,35.248,1.1,7.218180206
3275,19.58167413,39.16334826,3.99319606,6.392809046
3276,17.11375157,34.22750313,4.476130967,4.025429828
3278,22.80297143,45.60594287,2.755714286,12.27533374
3279,31.52,63.04,0,13.8515316
3280,30.04934927,60.09869854,0.038512616,15.02567204
3281,23.41914195,46.83828391,3.403336863,11.39454587
3282,29.7,59.4,1,15.80804976
3284,13.7,27.4,4,7.218130044
3285,25.77094771,51.54189541,0.998366014,11.80305346
3287,24.48547069,48.97094139,1.928952043,9.087332242
3289,,,,
3290,24.94289163,49.88578325,3.015144346,13.54417924
3291,25.64,51.28,2,13.84156424
3299,,,,
3301,8.702002165,17.40400433,4.076824151,2.055824913
3302,10.77,21.54,4,2.066218104
3303,14.62150643,29.24301286,3.82044543,6.474890291
3304,14.4458336,28.8916672,3.992877954,4.444052185
3305,,,,
3307,21.46184935,42.92369869,3.00973339,10.15323808
3431,6.801273577,13.60254715,2.873555575,2.402384961
3435,,,,
3440,26.12141471,52.24282943,0.96847211,11.49987974
3441,22.21,44.42,4,9.155612153
3442,31.05,62.1,0,10.76792423
3443,13.11,26.22,3,7.481270378
3444,11.87388193,23.74776387,2,7.19912801
3445,21.39092754,42.78185508,1.017391304,9.422366502
3446,14.77032606,29.54065212,1.999700867,6.296220973
3447,28.65292155,57.3058431,1.00270514,12.24055943
3448,22.32457913,44.64915827,1.006734006,9.783003286
3449,15.85292525,31.70585051,0.993556701,6.397459846
3450,11.87,23.74,2,7.198610644
3451,12.44,24.88,2,4.017254042
3452,13.95507745,27.9101549,1.993577635,7.457356879
3455,18.58214039,37.16428078,1.99424626,8.087453145
3456,22.3968942,44.7937884,1,9.809987146
3457,21.47016495,42.94032989,1.002061856,9.477838685
3458,2.851628986,5.703257973,1.001362027,1.914765008
3461,18.68190268,37.36380536,1.997579279,10.40503881
3462,13.11,26.22,3,7.481270378
3464,21.49,42.98,1,9.482547835
3465,18.62057143,37.24114286,1.995918367,8.085217098
3466,13.11,26.22,3,7.481270378
3467,13.14167873,26.28335745,2.988422576,7.473933219
3468,5.9,11.8,1,0.857617667
3469,14.58,29.16,2,6.146237447
3470,23.64222651,47.28445302,3.335907337,9.839609235
3561,5.954171914,11.90834383,1.99025788,2.443656213
3570,9.841965135,19.68393027,1,2.645319006
3574,23.35403469,46.70806938,1.023378582,11.0428623
3575,,,,
3576,8.064378737,16.12875747,0.817134269,6.157089227
3579,26.7,53.4,1,16.15746681
3580,23.27290217,46.54580435,1.205434783,10.30241817
3581,21.3,42.6,1,10.07189832
3582,29.21818835,58.43637671,1,13.04544546
3583,20.01,40.02,2,14.25077279
3584,3.339826231,6.679652462,1.001579779,4.012584663
3585,22.81087274,45.62174548,1.98934044,7.214528987
3586,23.33178147,46.66356295,1.102137767,10.70880457
3588,26.7,53.4,1,16.15746681
3589,,,,
3590,23.27610258,46.55220515,1,11.1622122
3592,44.1,88.2,0,16.7062537
3593,20.01,40.02,2,14.25077279
3595,20.01,40.02,2,14.25077279
3597,44.1,88.2,0,16.7062537
3598,21.92735622,43.85471243,1.998608534,8.960145064
3601,25.36,50.72,1,10.28544558
3602,23.07269418,46.14538835,1.008090614,9.92103075
3603,18.7906635,37.58132699,2.918054454,5.983358881
3604,,,,
3605,30.34062745,60.6812549,0.007843137,15.20166409
3607,25.63381818,51.26763637,0.945454545,10.55572278
3608,22.93609023,45.87218045,2.994987468,10.42067014
3609,22.93,45.86,3,10.4210099
3740,22.46824663,44.93649326,1.984585742,7.134821885
3741,24.76437025,49.5287405,1.861406172,11.30225724
3743,5.966004361,11.93200872,3.10487084,2.508241315
3745,14.03664886,28.07329773,4.991989319,5.475200281
3746,,,,
3748,15.44492536,30.88985072,3.992750536,7.961869945
3749,,,,
3750,14.51,29.02,3,5.3027595
3751,11.05,22.1,4,4.919805219
3752,30.31090642,60.62181285,0.011695908,15.20169621
3753,13.7149285,27.42985701,4,7.224561501
3754,17.46,34.92,2,8.456576161
3755,7.804388403,15.60877681,3.54301202,2.381937254
3756,,,,
3765,0,0,1,4.474162832
3766,0.898076663,1.796153326,4.73249966,1.463810852
3768,27.76,55.52,1,13.91908577
3769,,,,
3770,14.15,28.3,5,5.50901529
3771,22.82,45.64,2,7.176476038
3773,15.94100743,31.88201485,2.400636267,8.010407731
3774,0,0,1,4.474162832
3777,29.66756839,59.33513678,1,15.77647134
3779,29.62365039,59.24730078,1,15.7789138
3780,1.886956516,3.773913031,0.956521739,5.078985592
3781,14.15,28.3,5,5.50901529
3782,11.06528357,22.13056714,3.999582986,4.935517855
3784,7.376404596,14.75280919,4.132508834,2.004853434
3785,3.712336036,7.424672073,0.915254238,5.500300737
3801,6.129478809,12.25895762,5.965799314,1.742023041
3802,7.22,14.44,6,1.898586351
3803,,,,
3804,8.75,17.5,4,4.481759328
3809,23.11122998,46.22245997,1.996796925,6.269352354
3810,24.02685583,48.05371166,2,6.529525592
3811,7.353203105,14.70640621,6.006468306,2.262702354
3812,17.91649254,35.83298507,1,5.536153479
3813,19.54967858,39.09935715,1,7.296882086
3814,26.21250889,52.42501778,1,12.7153914
3815,16.38,32.76,2,9.547040267
3816,19,38,1,7.195311854
3817,27.63808744,55.27617488,0.551912568,12.44937708
3818,9.972526021,19.94505204,1,7.142091128
3819,7.54,15.08,6,4.438379414
3820,4.73827294,9.47654588,4.384842404,2.210569973
3821,3.33,6.66,5,1.566537081
3822,,,,
