"HEROP_ID","GEOID","TotTracts","SutCtTmDr","SutCtTmDr2","SutTmDrP","SutTmDrP2","SutAvTmDr","SutAvTmDr2"
"050US48227","48227",10,0,0,0,0,41.13,82.26
"050US48229","48229",1,0,0,0,0,NA,NA
"050US48231","48231",21,0,0,0,0,62.56,125.11
"050US48233","48233",8,0,0,0,0,63.97,127.94
"050US48235","48235",1,0,0,0,0,NA,NA
"050US48237","48237",3,0,0,0,0,81.57,163.14
"050US48239","48239",3,0,0,0,0,85.75,171.51
"050US48241","48241",10,0,0,0,0,NA,NA
"050US48243","48243",1,0,0,0,0,NA,NA
"050US48245","48245",76,0,0,0,0,79.09,158.17
"050US48247","48247",2,0,0,0,0,NA,NA
"050US48249","48249",11,0,0,0,0,NA,NA
"050US48251","48251",39,1,0,2.56,0,46.56,93.11
"050US48253","48253",6,4,1,66.67,16.67,26.87,53.74
"050US48255","48255",5,0,0,0,0,NA,NA
"050US48257","48257",27,0,0,0,0,42.59,85.19
"050US48259","48259",9,0,0,0,0,41.95,83.89
"050US48261","48261",1,0,0,0,0,NA,NA
"050US48263","48263",1,0,0,0,0,NA,NA
"050US48265","48265",14,5,0,35.71,0,36.31,72.62
"050US48267","48267",2,0,0,0,0,67.55,135.1
"050US48269","48269",1,0,0,0,0,NA,NA
"050US48271","48271",1,0,0,0,0,NA,NA
"050US48273","48273",9,0,0,0,0,NA,NA
"050US48275","48275",2,0,0,0,0,85.43,170.86
"050US48277","48277",13,0,0,0,0,85.38,170.76
"050US48279","48279",5,0,0,0,0,NA,NA
"050US48281","48281",6,0,0,0,0,77.87,155.75
"050US48283","48283",2,0,0,0,0,NA,NA
"050US48285","48285",6,0,0,0,0,82.11,164.23
"050US48287","48287",4,0,0,0,0,85.91,171.83
"050US48289","48289",6,0,0,0,0,80.59,161.18
"050US48291","48291",17,0,0,0,0,48.3,96.61
"050US48293","48293",8,0,0,0,0,54.08,108.17
"050US48295","48295",2,0,0,0,0,NA,NA
"050US48297","48297",4,0,0,0,0,NA,NA
"050US48299","48299",8,0,0,0,0,68.37,136.74
"050US48301","48301",1,0,0,0,0,NA,NA
"050US48303","48303",106,0,0,0,0,NA,NA
"050US48305","48305",3,0,0,0,0,81,162
"050US48307","48307",3,0,0,0,0,NA,NA
"050US48309","48309",58,57,45,98.28,77.59,11.3,22.6
"050US48311","48311",1,0,0,0,0,NA,NA
"050US48313","48313",4,0,0,0,0,85.19,170.37
"050US48315","48315",4,0,0,0,0,NA,NA
"050US48317","48317",2,2,0,100,0,25.52,51.05
"050US48319","48319",2,0,0,0,0,NA,NA
"050US48321","48321",12,0,0,0,0,71.34,142.69
"050US48323","48323",13,0,0,0,0,NA,NA
"050US48325","48325",11,0,0,0,0,57.04,114.08
"050US48327","48327",1,0,0,0,0,NA,NA
"050US48329","48329",37,36,32,97.3,86.49,9.51,19.01
"050US48331","48331",7,0,0,0,0,69.52,139.04
"050US48333","48333",2,0,0,0,0,NA,NA
"050US48335","48335",2,0,0,0,0,66.13,132.26
"050US48337","48337",8,0,0,0,0,78.79,157.57
"050US48339","48339",133,35,0,26.32,0,36.87,73.74
"050US48341","48341",6,0,0,0,0,50.34,100.67
"050US48343","48343",3,0,0,0,0,NA,NA
"050US48345","48345",1,0,0,0,0,NA,NA
"050US48347","48347",17,0,0,0,0,89.64,179.28
"050US48349","48349",12,0,0,0,0,64.99,129.98
"050US48351","48351",5,0,0,0,0,NA,NA
"050US48353","48353",5,0,0,0,0,41.17,82.34
"050US48355","48355",96,0,0,0,0,NA,NA
"050US48357","48357",3,0,0,0,0,NA,NA
"050US48359","48359",1,0,0,0,0,41.07,82.14
"050US48361","48361",24,0,0,0,0,85.06,170.12
"050US48363","48363",10,0,0,0,0,77.16,154.33
"050US48365","48365",7,0,0,0,0,55.59,111.18
"050US48367","48367",29,0,0,0,0,50.24,100.49
"050US48369","48369",2,0,0,0,0,NA,NA
"050US48371","48371",5,0,0,0,0,NA,NA
"050US48373","48373",13,0,0,0,0,74.31,148.62
"050US48375","48375",35,34,32,97.14,91.43,8.92,17.84
"050US48377","48377",2,0,0,0,0,NA,NA
"050US48379","48379",3,0,0,0,0,84.68,169.35
"050US48381","48381",33,33,26,100,78.79,9.99,19.97
"050US48383","48383",1,0,0,0,0,70.32,140.64
"050US48385","48385",1,0,0,0,0,80.2,160.4
"050US48387","48387",5,0,0,0,0,NA,NA
"050US48389","48389",4,0,0,0,0,83.35,166.71
"050US48391","48391",2,0,0,0,0,NA,NA
"050US48393","48393",1,0,0,0,0,79.27,158.54
"050US48395","48395",6,0,0,0,0,65.11,130.21
"050US48397","48397",29,0,0,0,0,38.45,76.9
"050US48399","48399",4,0,0,0,0,NA,NA
"050US48401","48401",14,0,0,0,0,75.35,150.7
"050US48403","48403",3,0,0,0,0,NA,NA
"050US48405","48405",3,0,0,0,0,NA,NA
"050US48407","48407",9,0,0,0,0,63.28,126.57
"050US48409","48409",16,0,0,0,0,NA,NA
"050US48411","48411",2,0,0,0,0,NA,NA
"050US48413","48413",1,0,0,0,0,NA,NA
"050US48415","48415",4,0,0,0,0,NA,NA
"050US48417","48417",1,0,0,0,0,42.22,84.44
"050US48419","48419",7,0,0,0,0,77.29,154.57
"050US48421","48421",1,0,0,0,0,85.44,170.88
"050US48423","48423",56,0,0,0,0,86.1,172.2
"050US48425","48425",3,0,0,0,0,78.55,157.09
"050US48427","48427",17,0,0,0,0,NA,NA
"050US48429","48429",3,0,0,0,0,77.01,154.02
"050US48431","48431",1,0,0,0,0,79.63,159.26
"050US48433","48433",1,0,0,0,0,73.75,147.5
"050US48435","48435",1,0,0,0,0,NA,NA
"050US48437","48437",3,0,0,0,0,48.03,96.05
"050US48439","48439",449,362,66,80.62,14.7,23.21,46.41
"050US48441","48441",41,40,37,97.56,90.24,7.77,15.55
"050US48443","48443",1,0,0,0,0,NA,NA
"050US48445","48445",3,0,0,0,0,NA,NA
"050US48447","48447",1,0,0,0,0,88.28,176.56
"050US48449","48449",9,0,0,0,0,NA,NA
"050US48451","48451",27,0,0,0,0,NA,NA
"050US48453","48453",290,0,0,0,0,63.4,126.8
"050US48455","48455",5,0,0,0,0,80.88,161.76
"050US48457","48457",6,0,0,0,0,NA,NA
"050US48459","48459",10,0,0,0,0,NA,NA
"050US48461","48461",2,0,0,0,0,59.55,119.1
"050US48463","48463",6,0,0,0,0,83.65,167.3
"050US48465","48465",14,0,0,0,0,NA,NA
"050US48467","48467",14,0,0,0,0,71.8,143.59
"050US48469","48469",25,0,0,0,0,NA,NA
"050US48471","48471",12,0,0,0,0,68.48,136.97
"050US48473","48473",11,0,0,0,0,51.65,103.29
"050US48475","48475",3,0,0,0,0,59.21,118.43
"050US48477","48477",9,0,0,0,0,77.72,155.43
"050US48479","48479",69,0,0,0,0,NA,NA
"050US48481","48481",12,2,1,16.67,8.33,42.06,84.12
"050US48483","48483",2,0,0,0,0,84.44,168.88
"050US48485","48485",44,0,0,0,0,NA,NA
"050US48487","48487",4,0,0,0,0,NA,NA
"050US48489","48489",5,0,0,0,0,NA,NA
"050US48491","48491",135,0,0,0,0,75.58,151.16
"050US48493","48493",12,0,0,0,0,78.93,157.86
"050US48495","48495",3,0,0,0,0,70.79,141.59
"050US48497","48497",16,0,0,0,0,54.45,108.91
"050US48499","48499",12,0,0,0,0,NA,NA
"050US48501","48501",2,0,0,0,0,NA,NA
"050US48503","48503",5,0,0,0,0,NA,NA
"050US48505","48505",6,0,0,0,0,NA,NA
"050US48507","48507",4,0,0,0,0,NA,NA
"050US49001","49001",2,0,0,0,0,NA,NA
"050US49003","49003",12,0,0,0,0,63.76,127.53
"050US49005","49005",28,0,0,0,0,81.79,163.58
"050US49007","49007",5,0,0,0,0,NA,NA
"050US49009","49009",1,0,0,0,0,NA,NA
"050US49011","49011",66,33,1,50,1.52,28.44,56.88
"050US49013","49013",4,0,0,0,0,NA,NA
"050US49015","49015",3,0,0,0,0,NA,NA
"050US49017","49017",2,0,0,0,0,NA,NA
"050US49019","49019",3,0,0,0,0,NA,NA
"050US49021","49021",12,0,0,0,0,NA,NA
"050US49023","49023",2,0,0,0,0,59.43,118.86
"050US49025","49025",2,0,0,0,0,NA,NA
"050US49027","49027",3,0,0,0,0,NA,NA
"050US49029","49029",3,0,0,0,0,54.43,108.86
"050US49031","49031",1,0,0,0,0,NA,NA
"050US49033","49033",1,0,0,0,0,NA,NA
"050US49035","49035",251,250,232,99.6,92.43,7.96,15.91
"050US49037","49037",4,0,0,0,0,NA,NA
"050US49039","49039",7,0,0,0,0,NA,NA
"050US49041","49041",5,0,0,0,0,NA,NA
"050US49043","49043",14,8,0,57.14,0,28.01,56.01
"050US49045","49045",17,0,0,0,0,40.41,80.82
"050US49047","49047",8,0,0,0,0,NA,NA
"050US49049","49049",156,76,25,48.72,16.03,18.86,37.71
"050US49051","49051",10,9,9,90,90,6.18,12.37
"050US49053","49053",35,0,0,0,0,NA,NA
"050US49055","49055",1,0,0,0,0,NA,NA
"050US49057","49057",58,0,0,0,0,42.62,85.24
"050US50001","50001",10,0,0,0,0,NA,NA
"050US50003","50003",12,0,0,0,0,NA,NA
"050US50005","50005",10,0,0,0,0,NA,NA
"050US50007","50007",41,0,0,0,0,NA,NA
"050US50009","50009",3,0,0,0,0,NA,NA
"050US50011","50011",11,0,0,0,0,NA,NA
"050US50013","50013",2,0,0,0,0,NA,NA
"050US50015","50015",7,0,0,0,0,NA,NA
"050US50017","50017",10,0,0,0,0,NA,NA
"050US50019","50019",10,0,0,0,0,NA,NA
"050US50021","50021",20,0,0,0,0,NA,NA
"050US50023","50023",20,0,0,0,0,NA,NA
"050US50025","50025",18,0,0,0,0,NA,NA
"050US50027","50027",19,0,0,0,0,NA,NA
"050US51001","51001",13,0,0,0,0,NA,NA
"050US51003","51003",29,0,0,0,0,61.87,123.74
"050US51005","51005",6,0,0,0,0,NA,NA
"050US51007","51007",3,0,0,0,0,53.42,106.84
"050US51009","51009",10,0,0,0,0,NA,NA
"050US51011","51011",4,0,0,0,0,NA,NA
"050US51013","51013",71,71,67,100,94.37,11.2,22.4
"050US51015","51015",18,0,0,0,0,84.24,168.48
"050US51017","51017",2,0,0,0,0,NA,NA
"050US51019","51019",20,0,0,0,0,NA,NA
"050US51021","51021",2,0,0,0,0,NA,NA
"050US51023","51023",9,0,0,0,0,NA,NA
"050US51025","51025",6,0,0,0,0,72.21,144.42
"050US51027","51027",7,0,0,0,0,NA,NA
"050US51029","51029",4,0,0,0,0,74.87,149.74
"050US51031","51031",12,0,0,0,0,NA,NA
"050US51033","51033",9,1,0,11.11,0,39.65,79.31
"050US51035","51035",10,0,0,0,0,NA,NA
"050US51036","51036",3,1,0,33.33,0,35.7,71.41
"050US51037","51037",4,0,0,0,0,NA,NA
"050US51041","51041",75,64,3,85.33,4,22.87,45.74
"050US51043","51043",4,4,0,100,0,19.83,39.66
"050US51045","51045",1,0,0,0,0,NA,NA
"050US51047","51047",10,0,0,0,0,66.24,132.48
"050US51049","51049",3,0,0,0,0,58.07,116.15
"050US51051","51051",4,0,0,0,0,NA,NA
"050US51053","51053",9,0,0,0,0,49.25,98.5
"050US51057","51057",3,0,0,0,0,54.94,109.87
"050US51059","51059",274,274,233,100,85.04,10.64,21.28
"050US51061","51061",20,0,0,0,0,44.91,89.82
"050US51063","51063",5,0,0,0,0,NA,NA
"050US51065","51065",5,0,0,0,0,53.66,107.32
"050US51067","51067",16,0,0,0,0,NA,NA
"050US51069","51069",19,19,15,100,78.95,13.03,26.07
"050US51071","51071",4,0,0,0,0,NA,NA
"050US51073","51073",9,0,0,0,0,43.67,87.34
"050US51075","51075",6,5,2,83.33,33.33,20,39.99
"050US51077","51077",5,0,0,0,0,NA,NA
"050US51079","51079",4,0,0,0,0,80.45,160.9
"050US51081","51081",3,0,0,0,0,64.24,128.47
"050US51083","51083",11,0,0,0,0,NA,NA
"050US51085","51085",25,25,14,100,56,15.42,30.84
"050US51087","51087",85,85,83,100,97.65,8.28,16.57
"050US51089","51089",14,0,0,0,0,NA,NA
"050US51091","51091",1,0,0,0,0,NA,NA
"050US51093","51093",9,5,0,55.56,0,31.26,62.52
"050US51095","51095",17,3,0,17.65,0,37.22,74.44
"050US51097","51097",2,0,0,0,0,42.23,84.46
"050US51099","51099",6,0,0,0,0,60.45,120.9
"050US51101","51101",4,1,0,25,0,36.25,72.5
"050US51103","51103",4,0,0,0,0,81.04,162.07
"050US51105","51105",7,0,0,0,0,NA,NA
"050US51107","51107",75,67,25,89.33,33.33,18.71,37.42
"050US51109","51109",9,0,0,0,0,43.04,86.07
"050US51111","51111",3,0,0,0,0,86.67,173.34
"050US51113","51113",4,0,0,0,0,78.47,156.95
"050US51115","51115",4,0,0,0,0,64.01,128.02
"050US51117","51117",12,0,0,0,0,NA,NA
"050US51119","51119",4,0,0,0,0,63.38,126.75
"050US51121","51121",23,0,0,0,0,NA,NA
"050US51125","51125",5,0,0,0,0,81.85,163.7
"050US51127","51127",4,2,0,50,0,26.39,52.78
"050US51131","51131",4,0,0,0,0,NA,NA
"050US51133","51133",4,0,0,0,0,81.22,162.44
"050US51135","51135",5,0,0,0,0,69.57,139.15
"050US51137","51137",8,0,0,0,0,63.52,127.05
"050US51139","51139",6,0,0,0,0,62.92,125.83
"050US51141","51141",6,0,0,0,0,NA,NA
"050US51143","51143",19,0,0,0,0,NA,NA
"050US51145","51145",6,3,0,50,0,30.7,61.41
"050US51147","51147",6,0,0,0,0,77.1,154.2
"050US51149","51149",7,0,0,0,0,37.32,74.65
"050US51153","51153",93,80,2,86.02,2.15,24.08,48.15
"050US51155","51155",12,0,0,0,0,NA,NA
"050US51157","51157",2,0,0,0,0,56.94,113.87
"050US51159","51159",2,0,0,0,0,69.12,138.24
"050US51161","51161",22,0,0,0,0,NA,NA
"050US51163","51163",6,0,0,0,0,NA,NA
"050US51165","51165",22,0,0,0,0,71.99,143.99
"050US51167","51167",9,0,0,0,0,NA,NA
"050US51169","51169",6,0,0,0,0,NA,NA
"050US51171","51171",11,3,0,27.27,0,39.06,78.12
"050US51173","51173",9,0,0,0,0,NA,NA
"050US51175","51175",6,0,0,0,0,70.01,140.02
"050US51177","51177",34,0,0,0,0,50.78,101.56
"050US51179","51179",32,0,0,0,0,39.49,78.98
"050US51181","51181",2,0,0,0,0,58.54,117.08
"050US51183","51183",5,0,0,0,0,57.69,115.38
"050US51185","51185",13,0,0,0,0,NA,NA
"050US51187","51187",9,4,0,44.44,0,31.03,62.06
"050US51191","51191",15,0,0,0,0,NA,NA
"050US51193","51193",6,0,0,0,0,76.36,152.72
"050US51195","51195",11,0,0,0,0,NA,NA
"050US51197","51197",8,0,0,0,0,NA,NA
"050US51199","51199",15,12,2,80,13.33,22.12,44.24
"050US51510","51510",48,48,48,100,100,8.43,16.86
"050US51520","51520",5,0,0,0,0,NA,NA
"050US51530","51530",2,0,0,0,0,NA,NA
"050US51540","51540",12,0,0,0,0,54.58,109.16
"050US51550","51550",61,59,26,96.72,42.62,16.29,32.58
"050US51570","51570",5,5,0,100,0,27.46,54.92
"050US51580","51580",2,0,0,0,0,NA,NA
"050US51590","51590",16,0,0,0,0,NA,NA
"050US51595","51595",2,0,0,0,0,65.76,131.52
"050US51600","51600",5,5,3,100,60,14.04,28.09
"050US51610","51610",3,3,3,100,100,12.28,24.55
"050US51620","51620",2,0,0,0,0,58.13,116.27
"050US51630","51630",7,0,0,0,0,43.14,86.27
"050US51640","51640",2,0,0,0,0,NA,NA
"050US51650","51650",36,36,35,100,97.22,9.6,19.2
"050US51660","51660",11,0,0,0,0,65.59,131.18
"050US51670","51670",7,4,0,57.14,0,29.84,59.67
"050US51678","51678",2,0,0,0,0,NA,NA
"050US51680","51680",23,0,0,0,0,NA,NA
"050US51683","51683",7,7,0,100,0,26.94,53.89
"050US51685","51685",3,3,0,100,0,24.2,48.4
"050US51690","51690",5,0,0,0,0,NA,NA
"050US51700","51700",47,47,21,100,44.68,14.5,29.01
"050US51710","51710",80,80,69,100,86.25,12.22,24.43
"050US51720","51720",1,0,0,0,0,NA,NA
"050US51730","51730",11,4,0,36.36,0,31.26,62.51
"050US51735","51735",3,3,0,100,0,18.23,36.47
"050US51740","51740",31,31,8,100,25.81,15.81,31.61
"050US51750","51750",4,0,0,0,0,NA,NA
"050US51760","51760",75,75,72,100,96,8.29,16.58
"050US51770","51770",25,0,0,0,0,NA,NA
"050US51775","51775",5,0,0,0,0,NA,NA
"050US51790","51790",7,0,0,0,0,87.49,174.98
"050US51800","51800",36,18,4,50,11.11,28.4,56.81
"050US51810","51810",111,111,96,100,86.49,9.54,19.09
"050US51820","51820",5,0,0,0,0,78.27,156.54
"050US51830","51830",3,0,0,0,0,33.57,67.15
"050US51840","51840",6,6,6,100,100,3.37,6.73
"050US53001","53001",7,0,0,0,0,NA,NA
"050US53003","53003",6,0,0,0,0,NA,NA
"050US53005","53005",45,0,0,0,0,NA,NA
"050US53007","53007",23,0,0,0,0,NA,NA
"050US53009","53009",24,0,0,0,0,86.96,173.92
"050US53011","53011",115,85,0,73.91,0,27.86,55.71
"050US53013","53013",1,0,0,0,0,NA,NA
"050US53015","53015",30,0,0,0,0,58.51,117.02
"050US53017","53017",9,0,0,0,0,NA,NA
"050US53019","53019",3,0,0,0,0,NA,NA
"050US53021","53021",22,0,0,0,0,NA,NA
"050US53023","53023",1,0,0,0,0,NA,NA
"050US53025","53025",23,0,0,0,0,NA,NA
"050US53027","53027",20,0,0,0,0,75.43,150.85
"050US53029","53029",23,0,0,0,0,NA,NA
"050US53031","53031",10,0,0,0,0,80.73,161.45
"050US53033","53033",494,142,17,28.74,3.44,35.65,71.3
"050US53035","53035",59,6,0,10.17,0,45.1,90.21
"050US53037","53037",14,0,0,0,0,NA,NA
"050US53039","53039",6,0,0,0,0,81.75,163.49
"050US53041","53041",21,0,0,0,0,64.73,129.45
"050US53043","53043",4,0,0,0,0,NA,NA
"050US53045","53045",19,0,0,0,0,61.22,122.45
"050US53047","53047",13,0,0,0,0,NA,NA
"050US53049","53049",11,0,0,0,0,NA,NA
"050US53051","53051",5,0,0,0,0,NA,NA
"050US53053","53053",193,179,101,92.75,52.33,15.84,31.68
"050US53055","53055",8,0,0,0,0,NA,NA
"050US53057","53057",41,0,0,0,0,89.51,179.02
"050US53059","53059",5,0,0,0,0,65.38,130.76
"050US53061","53061",173,0,0,0,0,62.04,124.09
"050US53063","53063",130,0,0,0,0,NA,NA
"050US53065","53065",15,0,0,0,0,NA,NA
"050US53067","53067",61,9,0,14.75,0,37.2,74.4
"050US53069","53069",1,0,0,0,0,NA,NA
"050US53071","53071",14,0,0,0,0,NA,NA
"050US53073","53073",54,0,0,0,0,NA,NA
"050US53075","53075",12,0,0,0,0,NA,NA
"050US53077","53077",57,0,0,0,0,NA,NA
"050US54001","54001",4,0,0,0,0,NA,NA
"050US54003","54003",26,14,0,53.85,0,30.47,60.94
"050US54005","54005",8,0,0,0,0,NA,NA
"050US54007","54007",3,0,0,0,0,NA,NA
"050US54009","54009",8,0,0,0,0,74.93,149.86
"050US54011","54011",34,0,0,0,0,59.96,119.92
"050US54013","54013",2,0,0,0,0,NA,NA
"050US54015","54015",3,0,0,0,0,NA,NA
"050US54017","54017",2,0,0,0,0,NA,NA
"050US54019","54019",13,0,0,0,0,NA,NA
"050US54021","54021",3,0,0,0,0,NA,NA
"050US54023","54023",3,0,0,0,0,NA,NA
"050US54025","54025",10,0,0,0,0,NA,NA
"050US54027","54027",9,0,0,0,0,48.17,96.35
"050US54029","54029",8,0,0,0,0,70.66,141.32
"050US54031","54031",5,0,0,0,0,43.02,86.04
"050US54033","54033",25,0,0,0,0,NA,NA
"050US54035","54035",7,0,0,0,0,86.46,172.92
"050US54037","54037",15,2,0,13.33,0,35.36,70.72
"050US54039","54039",57,0,0,0,0,87.9,175.79
"050US54041","54041",5,0,0,0,0,NA,NA
"050US54043","54043",6,0,0,0,0,NA,NA
"050US54045","54045",10,0,0,0,0,NA,NA
"050US54047","54047",8,0,0,0,0,NA,NA
"050US54049","54049",21,0,0,0,0,NA,NA
"050US54051","54051",10,0,0,0,0,62.05,124.1
"050US54053","54053",7,0,0,0,0,83.47,166.93
"050US54055","54055",16,0,0,0,0,NA,NA
"050US54057","54057",7,0,0,0,0,NA,NA
"050US54059","54059",7,0,0,0,0,NA,NA
"050US54061","54061",28,0,0,0,0,NA,NA
"050US54063","54063",3,0,0,0,0,NA,NA
"050US54065","54065",6,0,0,0,0,49.32,98.64
"050US54067","54067",8,0,0,0,0,NA,NA
"050US54069","54069",18,0,0,0,0,50.56,101.12
"050US54071","54071",3,0,0,0,0,NA,NA
"050US54073","54073",2,0,0,0,0,73.3,146.6
"050US54075","54075",5,0,0,0,0,NA,NA
"050US54077","54077",11,0,0,0,0,NA,NA
"050US54079","54079",12,0,0,0,0,82.74,165.49
"050US54081","54081",17,0,0,0,0,NA,NA
"050US54083","54083",7,0,0,0,0,NA,NA
"050US54085","54085",3,0,0,0,0,84.06,168.12
"050US54087","54087",5,0,0,0,0,NA,NA
"050US54089","54089",4,0,0,0,0,NA,NA
"050US54091","54091",4,0,0,0,0,NA,NA
"050US54093","54093",3,0,0,0,0,NA,NA
"050US54095","54095",3,0,0,0,0,NA,NA
"050US54097","54097",6,0,0,0,0,NA,NA
"050US54099","54099",11,0,0,0,0,52.03,104.05
"050US54101","54101",4,0,0,0,0,NA,NA
"050US54103","54103",5,0,0,0,0,85.45,170.9
"050US54105","54105",2,0,0,0,0,87.63,175.27
"050US54107","54107",28,0,0,0,0,57.92,115.85
"050US54109","54109",6,0,0,0,0,NA,NA
"050US55001","55001",8,0,0,0,0,56.13,112.25
"050US55003","55003",7,0,0,0,0,81.58,163.16
"050US55005","55005",12,0,0,0,0,71.81,143.62
"050US55007","55007",6,0,0,0,0,68.13,136.25
"050US55009","55009",58,0,0,0,0,NA,NA
"050US55011","55011",5,0,0,0,0,NA,NA
"050US55013","55013",6,0,0,0,0,66.87,133.74
"050US55015","55015",11,0,0,0,0,82.28,164.55
"050US55017","55017",12,0,0,0,0,NA,NA
"050US55019","55019",8,0,0,0,0,NA,NA
"050US55021","55021",13,0,0,0,0,44.07,88.14
"050US55023","55023",6,0,0,0,0,NA,NA
"050US55025","55025",125,123,68,98.4,54.4,14.05,28.1
"050US55027","55027",20,0,0,0,0,58.33,116.66
"050US55029","55029",9,0,0,0,0,NA,NA
"050US55031","55031",14,10,8,71.43,57.14,20.14,40.28
"050US55033","55033",9,0,0,0,0,81.46,162.92
"050US55035","55035",22,0,0,0,0,NA,NA
"050US55037","55037",3,0,0,0,0,NA,NA
"050US55039","55039",23,0,0,0,0,63.86,127.72
"050US55041","55041",4,0,0,0,0,NA,NA
"050US55043","55043",12,0,0,0,0,80.3,160.59
"050US55045","55045",8,0,0,0,0,46,91.99
"050US55047","55047",6,0,0,0,0,NA,NA
"050US55049","55049",6,0,0,0,0,51.19,102.38
"050US55051","55051",3,0,0,0,0,NA,NA
"050US55053","55053",5,0,0,0,0,NA,NA
"050US55055","55055",21,0,0,0,0,45.17,90.34
"050US55057","55057",8,2,0,25,0,43.23,86.46
"050US55059","55059",42,21,0,50,0,30.24,60.47
"050US55061","55061",5,0,0,0,0,NA,NA
"050US55063","55063",28,0,0,0,0,43.87,87.74
"050US55065","55065",5,0,0,0,0,69.21,138.42
"050US55067","55067",7,0,0,0,0,NA,NA
"050US55069","55069",10,0,0,0,0,NA,NA
"050US55071","55071",19,0,0,0,0,81.53,163.07
"050US55073","55073",32,0,0,0,0,NA,NA
"050US55075","55075",12,0,0,0,0,NA,NA
"050US55077","55077",5,0,0,0,0,74.85,149.7
"050US55078","55078",3,0,0,0,0,NA,NA
"050US55079","55079",301,301,279,100,92.69,8.14,16.29
"050US55081","55081",9,7,3,77.78,33.33,19.2,38.4
"050US55083","55083",11,0,0,0,0,NA,NA
"050US55085","55085",16,0,0,0,0,NA,NA
"050US55087","55087",47,0,0,0,0,89.71,179.42
"050US55089","55089",21,15,0,71.43,0,27.46,54.92
"050US55091","55091",2,0,0,0,0,NA,NA
"050US55093","55093",8,0,0,0,0,66.26,132.52
"050US55095","55095",14,5,0,35.71,0,34.66,69.31
"050US55097","55097",15,0,0,0,0,NA,NA
"050US55099","55099",6,0,0,0,0,NA,NA
"050US55101","55101",46,11,0,23.91,0,32.76,65.53
"050US55103","55103",5,0,0,0,0,75.57,151.14
"050US55105","55105",41,0,0,0,0,51.47,102.94
"050US55107","55107",5,0,0,0,0,NA,NA
"050US55109","55109",18,0,0,0,0,47.79,95.58
"050US55111","55111",24,2,0,8.33,0,51.63,103.27
"050US55113","55113",8,0,0,0,0,84.68,169.36
"050US55115","55115",11,0,0,0,0,NA,NA
"050US55117","55117",28,0,0,0,0,57.07,114.14
"050US55119","55119",6,0,0,0,0,NA,NA
"050US55121","55121",8,0,0,0,0,61.97,123.93
"050US55123","55123",7,0,0,0,0,NA,NA
"050US55125","55125",8,0,0,0,0,NA,NA
"050US55127","55127",29,0,0,0,0,47.67,95.33
"050US55129","55129",6,0,0,0,0,76.5,153
"050US55131","55131",30,9,0,30,0,32.35,64.7
"050US55133","55133",98,85,21,86.73,21.43,20.7,41.4
"050US55135","55135",12,0,0,0,0,NA,NA
"050US55137","55137",8,0,0,0,0,79.19,158.37
"050US55139","55139",45,0,0,0,0,81.49,162.98
"050US55141","55141",17,0,0,0,0,NA,NA
"050US56001","56001",11,0,0,0,0,46.74,93.48
"050US56003","56003",3,0,0,0,0,NA,NA
"050US56005","56005",10,0,0,0,0,NA,NA
"050US56007","56007",5,0,0,0,0,86.06,172.12
"050US56009","56009",4,0,0,0,0,NA,NA
"050US56011","56011",2,0,0,0,0,NA,NA
"050US56013","56013",12,5,5,41.67,41.67,20.66,41.33
"050US56015","56015",4,0,0,0,0,NA,NA
"050US56017","56017",2,0,0,0,0,NA,NA
"050US56019","56019",3,0,0,0,0,47.27,94.55
"050US56021","56021",27,25,23,92.59,85.19,8.47,16.94
"050US56023","56023",5,0,0,0,0,NA,NA
"050US56025","56025",20,0,0,0,0,NA,NA
"050US56027","56027",1,0,0,0,0,NA,NA
"050US56029","56029",7,0,0,0,0,NA,NA
"050US56031","56031",3,0,0,0,0,NA,NA
"050US56033","56033",7,5,4,71.43,57.14,23.27,46.53
"050US56035","56035",3,0,0,0,0,83.34,166.68
"050US56037","56037",13,10,6,76.92,46.15,19,38
"050US56039","56039",7,0,0,0,0,NA,NA
"050US56041","56041",6,0,0,0,0,68.35,136.7
"050US56043","56043",3,0,0,0,0,NA,NA
"050US56045","56045",2,0,0,0,0,82.49,164.98
"050US60010","60010",7,0,0,0,0,NA,NA
"050US60020","60020",1,0,0,0,0,NA,NA
"050US60030","60030",1,0,0,0,0,NA,NA
"050US60040","60040",1,0,0,0,0,NA,NA
"050US60050","60050",8,0,0,0,0,NA,NA
"050US66010","66010",56,0,0,0,0,NA,NA
"050US69085","69085",1,0,0,0,0,NA,NA
"050US69100","69100",1,0,0,0,0,NA,NA
"050US69110","69110",17,0,0,0,0,NA,NA
"050US69120","69120",4,0,0,0,0,NA,NA
"050US72001","72001",6,0,0,0,0,NA,NA
"050US72003","72003",9,0,0,0,0,NA,NA
"050US72005","72005",16,0,0,0,0,NA,NA
"050US72007","72007",6,0,0,0,0,NA,NA
"050US72009","72009",6,0,0,0,0,NA,NA
"050US72011","72011",7,0,0,0,0,NA,NA
"050US72013","72013",24,0,0,0,0,NA,NA
"050US72015","72015",4,0,0,0,0,NA,NA
"050US72017","72017",4,0,0,0,0,NA,NA
"050US72019","72019",6,0,0,0,0,NA,NA
"050US72021","72021",63,0,0,0,0,NA,NA
"050US72023","72023",14,0,0,0,0,NA,NA
"050US72025","72025",34,0,0,0,0,NA,NA
"050US72027","72027",7,0,0,0,0,NA,NA
