"HEROP_ID","GEOID","TotTracts","NaltCtTmDr","NaltCtTmDr2","NaltTmDrP","NaltTmDrP2","NaltAvTmDr","NaltAvTmDr2"
"050US47049","47049",5,5,3,100,60,11.65,23.3
"050US47051","47051",10,8,2,80,20,20.09,40.19
"050US47053","47053",17,12,3,70.59,17.65,25.33,50.67
"050US47055","47055",9,9,2,100,22.22,20.92,41.85
"050US47057","47057",6,6,1,100,16.67,18.86,37.72
"050US47059","47059",17,17,9,100,52.94,12.37,24.74
"050US47061","47061",4,4,1,100,25,13.77,27.53
"050US47063","47063",12,12,12,100,100,7.35,14.7
"050US47065","47065",87,87,75,100,86.21,7.16,14.31
"050US47067","47067",2,0,0,0,0,33.3,66.6
"050US47069","47069",6,0,0,0,0,42.54,85.07
"050US47071","47071",8,7,3,87.5,37.5,16.14,32.28
"050US47073","47073",13,13,7,100,53.85,12.36,24.71
"050US47075","47075",6,4,0,66.67,0,30.15,60.29
"050US47077","47077",7,0,0,0,0,34.65,69.29
"050US47079","47079",12,3,0,25,0,33.04,66.08
"050US47081","47081",7,5,0,71.43,0,30.89,61.78
"050US47083","47083",3,1,0,33.33,0,42.79,85.59
"050US47085","47085",5,1,0,20,0,40.87,81.73
"050US47087","47087",4,1,0,25,0,30.69,61.37
"050US47089","47089",12,12,8,100,66.67,11.3,22.6
"050US47091","47091",5,5,2,100,40,15.44,30.88
"050US47093","47093",121,121,119,100,98.35,6.58,13.16
"050US47095","47095",2,1,0,50,0,35.9,71.8
"050US47097","47097",9,6,0,66.67,0,27.23,54.47
"050US47099","47099",11,11,5,100,45.45,15.52,31.04
"050US47101","47101",2,1,1,50,50,16.21,32.42
"050US47103","47103",9,0,0,0,0,36.98,73.96
"050US47105","47105",14,14,10,100,71.43,11.06,22.13
"050US47107","47107",14,14,10,100,71.43,10.27,20.54
"050US47109","47109",8,6,1,75,12.5,20.5,40.99
"050US47111","47111",5,5,4,100,80,9.86,19.73
"050US47113","47113",28,28,26,100,92.86,5.9,11.8
"050US47115","47115",7,6,3,85.71,42.86,16.72,33.43
"050US47117","47117",6,5,3,83.33,50,14.64,29.28
"050US47119","47119",21,15,0,71.43,0,27.41,54.82
"050US47121","47121",3,3,0,100,0,21.99,43.99
"050US47123","47123",12,8,4,66.67,33.33,21.75,43.5
"050US47125","47125",46,46,37,100,80.43,10.34,20.69
"050US47127","47127",2,2,0,100,0,21.33,42.65
"050US47129","47129",5,4,2,80,40,16.83,33.66
"050US47131","47131",10,10,6,100,60,12.41,24.83
"050US47133","47133",8,7,3,87.5,37.5,16.57,33.13
"050US47135","47135",3,0,0,0,0,34.01,68.02
"050US47137","47137",2,2,0,100,0,24.25,48.5
"050US47139","47139",6,2,0,33.33,0,35.4,70.79
"050US47141","47141",18,18,16,100,88.89,7.85,15.69
"050US47143","47143",6,6,5,100,83.33,8.98,17.96
"050US47145","47145",16,16,12,100,75,11.92,23.84
"050US47147","47147",15,15,8,100,53.33,12.8,25.61
"050US47149","47149",64,58,51,90.62,79.69,12.54,25.08
"050US47151","47151",6,4,2,66.67,33.33,21.13,42.27
"050US47153","47153",4,4,2,100,50,12.46,24.92
"050US47155","47155",27,27,18,100,66.67,12.76,25.51
"050US47157","47157",249,248,215,99.6,86.35,8.48,16.96
"050US47159","47159",5,3,0,60,0,25.54,51.08
"050US47161","47161",6,1,0,16.67,0,38.93,77.85
"050US47163","47163",40,40,36,100,90,7.85,15.69
"050US47165","47165",43,42,23,97.67,53.49,14.43,28.86
"050US47167","47167",13,12,5,92.31,38.46,17.76,35.53
"050US47169","47169",2,2,2,100,100,0.56,1.13
"050US47171","47171",4,4,4,100,100,6.5,13.01
"050US47173","47173",5,5,4,100,80,11.52,23.03
"050US47175","47175",2,1,0,50,0,30.49,60.99
"050US47177","47177",10,10,8,100,80,10.23,20.46
"050US47179","47179",32,32,28,100,87.5,6.11,12.22
"050US47181","47181",4,0,0,0,0,37.18,74.35
"050US47183","47183",11,6,0,54.55,0,27.46,54.91
"050US47185","47185",6,5,1,83.33,16.67,22.32,44.64
"050US47187","47187",46,46,33,100,71.74,10.48,20.96
"050US47189","47189",28,22,15,78.57,53.57,17.88,35.76
"050US48001","48001",12,0,0,0,0,72.67,145.34
"050US48003","48003",4,1,0,25,0,36.55,73.1
"050US48005","48005",21,20,15,95.24,71.43,11.85,23.7
"050US48007","48007",10,4,0,40,0,31.85,63.69
"050US48009","48009",3,1,1,33.33,33.33,30.52,61.04
"050US48011","48011",1,0,0,0,0,41.15,82.3
"050US48013","48013",13,11,3,84.62,23.08,21.25,42.49
"050US48015","48015",8,6,2,75,25,23.01,46.02
"050US48017","48017",2,0,0,0,0,78.62,157.23
"050US48019","48019",7,7,1,100,14.29,19.85,39.71
"050US48021","48021",21,8,0,38.1,0,32.81,65.61
"050US48023","48023",2,0,0,0,0,51.48,102.95
"050US48025","48025",9,0,0,0,0,46.97,93.94
"050US48027","48027",87,80,32,91.95,36.78,18.34,36.67
"050US48029","48029",375,372,319,99.2,85.07,9.05,18.11
"050US48031","48031",4,2,0,50,0,28.24,56.48
"050US48033","48033",1,0,0,0,0,56.14,112.28
"050US48035","48035",7,1,0,14.29,0,45.9,91.81
"050US48037","48037",26,23,19,88.46,73.08,13.19,26.38
"050US48039","48039",77,50,46,64.94,59.74,21.63,43.27
"050US48041","48041",63,63,57,100,90.48,8.45,16.9
"050US48043","48043",3,0,0,0,0,NA,NA
"050US48045","48045",1,0,0,0,0,89.95,179.9
"050US48047","48047",2,0,0,0,0,59.95,119.91
"050US48049","48049",13,0,0,0,0,NA,NA
"050US48051","48051",7,4,0,57.14,0,31.62,63.24
"050US48053","48053",15,1,0,6.67,0,45.43,90.85
"050US48055","48055",11,11,1,100,9.09,19.74,39.47
"050US48057","48057",7,1,0,14.29,0,46.32,92.65
"050US48059","48059",3,2,0,66.67,0,24.97,49.95
"050US48061","48061",121,118,102,97.52,84.3,9.81,19.63
"050US48063","48063",3,0,0,0,0,44.61,89.21
"050US48065","48065",2,0,0,0,0,34.92,69.83
"050US48067","48067",9,3,0,33.33,0,38.47,76.94
"050US48069","48069",3,0,0,0,0,89.47,178.94
"050US48071","48071",7,3,0,42.86,0,33.09,66.18
"050US48073","48073",14,3,0,21.43,0,38.38,76.76
"050US48075","48075",2,0,0,0,0,NA,NA
"050US48077","48077",3,2,0,66.67,0,29.51,59.01
"050US48079","48079",1,0,0,0,0,65.1,130.2
"050US48081","48081",2,0,0,0,0,48.81,97.62
"050US48083","48083",3,0,0,0,0,81.79,163.58
"050US48085","48085",220,220,206,100,93.64,8.36,16.72
"050US48087","48087",1,0,0,0,0,66.95,133.9
"050US48089","48089",5,2,0,40,0,38.54,77.08
"050US48091","48091",33,33,18,100,54.55,13.23,26.46
"050US48093","48093",5,0,0,0,0,72.7,145.39
"050US48095","48095",1,0,0,0,0,44.57,89.14
"050US48097","48097",9,0,0,0,0,37.39,74.78
"050US48099","48099",19,2,0,10.53,0,37.19,74.37
"050US48101","48101",1,0,0,0,0,NA,NA
"050US48103","48103",1,0,0,0,0,40.28,80.56
"050US48105","48105",1,0,0,0,0,NA,NA
"050US48107","48107",3,1,0,33.33,0,36.69,73.38
"050US48109","48109",1,0,0,0,0,NA,NA
"050US48111","48111",2,0,0,0,0,78.67,157.34
"050US48113","48113",645,645,630,100,97.67,5.97,11.95
"050US48115","48115",4,0,0,0,0,47.81,95.62
"050US48117","48117",4,0,0,0,0,46.8,93.59
"050US48119","48119",2,0,0,0,0,36.64,73.29
"050US48121","48121",193,193,179,100,92.75,7.38,14.75
"050US48123","48123",6,0,0,0,0,45.92,91.83
"050US48125","48125",1,0,0,0,0,NA,NA
"050US48127","48127",3,0,0,0,0,NA,NA
"050US48129","48129",2,0,0,0,0,55.7,111.39
"050US48131","48131",3,0,0,0,0,NA,NA
"050US48133","48133",7,0,0,0,0,55.89,111.78
"050US48135","48135",33,33,32,100,96.97,6.79,13.57
"050US48137","48137",1,0,0,0,0,NA,NA
"050US48139","48139",36,32,2,88.89,5.56,23.91,47.82
"050US48141","48141",188,188,167,100,88.83,8.88,17.75
"050US48143","48143",12,0,0,0,0,41.27,82.55
"050US48145","48145",6,4,0,66.67,0,27.32,54.64
"050US48147","48147",9,4,0,44.44,0,34.73,69.45
"050US48149","48149",9,1,0,11.11,0,48.9,97.8
"050US48151","48151",2,0,0,0,0,69.93,139.86
"050US48153","48153",2,0,0,0,0,NA,NA
"050US48155","48155",1,0,0,0,0,NA,NA
"050US48157","48157",133,130,94,97.74,70.68,13.2,26.4
"050US48159","48159",4,0,0,0,0,52.34,104.68
"050US48161","48161",8,0,0,0,0,81.76,163.53
"050US48163","48163",6,0,0,0,0,54.88,109.76
"050US48165","48165",4,1,0,25,0,42.52,85.03
"050US48167","48167",102,94,53,92.16,51.96,16.21,32.42
"050US48169","48169",3,0,0,0,0,36.07,72.13
"050US48171","48171",7,1,0,14.29,0,37.07,74.15
"050US48173","48173",1,0,0,0,0,67.02,134.04
"050US48175","48175",2,0,0,0,0,35.64,71.28
"050US48177","48177",6,4,1,66.67,16.67,22.6,45.2
"050US48179","48179",7,7,1,100,14.29,16.64,33.29
"050US48181","48181",30,29,17,96.67,56.67,13.57,27.13
"050US48183","48183",30,30,27,100,90,8.88,17.76
"050US48185","48185",8,3,0,37.5,0,32.73,65.46
"050US48187","48187",41,39,22,95.12,53.66,16.02,32.05
"050US48189","48189",9,0,0,0,0,68.74,137.48
"050US48191","48191",1,0,0,0,0,NA,NA
"050US48193","48193",3,0,0,0,0,73.79,147.59
"050US48195","48195",2,0,0,0,0,42.06,84.13
"050US48197","48197",1,0,0,0,0,74.84,149.68
"050US48199","48199",13,8,0,61.54,0,27.78,55.57
"050US48201","48201",1115,1114,1015,99.91,91.03,8.15,16.31
"050US48203","48203",16,11,2,68.75,12.5,27.91,55.82
"050US48205","48205",1,0,0,0,0,75.64,151.28
"050US48207","48207",2,0,0,0,0,67.49,134.98
"050US48209","48209",46,45,24,97.83,52.17,14.01,28.03
"050US48211","48211",1,0,0,0,0,51.27,102.54
"050US48213","48213",28,12,0,42.86,0,34.27,68.54
"050US48215","48215",212,208,133,98.11,62.74,13.45,26.9
"050US48217","48217",12,1,0,8.33,0,40.99,81.98
"050US48219","48219",7,2,0,28.57,0,32.85,65.7
"050US48221","48221",14,13,10,92.86,71.43,10.9,21.8
"050US48223","48223",10,6,0,60,0,30.36,60.72
"050US48225","48225",8,1,0,12.5,0,50.14,100.28
"050US48227","48227",10,10,8,100,80,9.11,18.21
"050US48229","48229",1,0,0,0,0,NA,NA
"050US48231","48231",21,20,9,95.24,42.86,15.35,30.69
"050US48233","48233",8,0,0,0,0,53.95,107.89
"050US48235","48235",1,0,0,0,0,47.57,95.14
"050US48237","48237",3,0,0,0,0,38.34,76.69
"050US48239","48239",3,0,0,0,0,41.17,82.34
"050US48241","48241",10,0,0,0,0,41.6,83.19
"050US48243","48243",1,0,0,0,0,NA,NA
"050US48245","48245",76,75,70,98.68,92.11,7.31,14.63
"050US48247","48247",2,0,0,0,0,NA,NA
"050US48249","48249",11,0,0,0,0,64.59,129.19
"050US48251","48251",39,39,27,100,69.23,11.44,22.87
"050US48253","48253",6,4,1,66.67,16.67,26.35,52.7
"050US48255","48255",5,0,0,0,0,65.78,131.57
"050US48257","48257",27,27,21,100,77.78,11.64,23.29
"050US48259","48259",9,3,0,33.33,0,33.61,67.23
"050US48261","48261",1,0,0,0,0,59.9,119.8
"050US48263","48263",1,0,0,0,0,NA,NA
"050US48265","48265",14,13,10,92.86,71.43,11.97,23.94
"050US48267","48267",2,0,0,0,0,42.58,85.16
"050US48269","48269",1,0,0,0,0,NA,NA
"050US48271","48271",1,0,0,0,0,NA,NA
"050US48273","48273",9,0,0,0,0,60.4,120.8
"050US48275","48275",2,0,0,0,0,80.68,161.37
"050US48277","48277",13,0,0,0,0,64.57,129.15
"050US48279","48279",5,0,0,0,0,58.48,116.95
"050US48281","48281",6,0,0,0,0,49.21,98.41
"050US48283","48283",2,0,0,0,0,79.39,158.79
"050US48285","48285",6,0,0,0,0,43.98,87.95
"050US48287","48287",4,0,0,0,0,53.75,107.5
"050US48289","48289",6,0,0,0,0,69.06,138.12
"050US48291","48291",17,3,0,17.65,0,39.07,78.14
"050US48293","48293",8,0,0,0,0,52.82,105.65
"050US48295","48295",2,0,0,0,0,81.92,163.84
"050US48297","48297",4,0,0,0,0,55.02,110.03
"050US48299","48299",8,0,0,0,0,61.39,122.78
"050US48301","48301",1,0,0,0,0,NA,NA
"050US48303","48303",106,106,96,100,90.57,6.81,13.62
"050US48305","48305",3,2,0,66.67,0,24.22,48.45
"050US48307","48307",3,0,0,0,0,78.61,157.22
"050US48309","48309",58,58,47,100,81.03,9.56,19.13
"050US48311","48311",1,0,0,0,0,53.5,107
"050US48313","48313",4,0,0,0,0,42.08,84.16
"050US48315","48315",4,0,0,0,0,50.24,100.47
"050US48317","48317",2,2,0,100,0,23.85,47.7
"050US48319","48319",2,0,0,0,0,73.82,147.63
"050US48321","48321",12,0,0,0,0,71.67,143.33
"050US48323","48323",13,0,0,0,0,NA,NA
"050US48325","48325",11,3,0,27.27,0,37.24,74.49
"050US48327","48327",1,0,0,0,0,69.75,139.5
"050US48329","48329",37,36,34,97.3,91.89,7.17,14.33
"050US48331","48331",7,0,0,0,0,41.34,82.68
"050US48333","48333",2,0,0,0,0,87.16,174.32
"050US48335","48335",2,0,0,0,0,63.19,126.38
"050US48337","48337",8,0,0,0,0,51.94,103.88
"050US48339","48339",133,123,73,92.48,54.89,14.32,28.63
"050US48341","48341",6,0,0,0,0,46.97,93.94
"050US48343","48343",3,0,0,0,0,46.58,93.17
"050US48345","48345",1,0,0,0,0,NA,NA
"050US48347","48347",17,17,12,100,70.59,10.89,21.79
"050US48349","48349",12,0,0,0,0,48.48,96.96
"050US48351","48351",5,2,0,40,0,36.64,73.28
"050US48353","48353",5,0,0,0,0,38.23,76.47
"050US48355","48355",96,46,0,47.92,0,31.34,62.69
"050US48357","48357",3,0,0,0,0,57.67,115.35
"050US48359","48359",1,0,0,0,0,41.07,82.14
"050US48361","48361",24,24,14,100,58.33,13.4,26.81
"050US48363","48363",10,8,6,80,60,17.03,34.06
"050US48365","48365",7,7,4,100,57.14,10.82,21.64
"050US48367","48367",29,29,15,100,51.72,12.77,25.55
"050US48369","48369",2,0,0,0,0,NA,NA
"050US48371","48371",5,0,0,0,0,77.77,155.54
"050US48373","48373",13,1,0,7.69,0,40.68,81.37
"050US48375","48375",35,34,34,97.14,97.14,5.85,11.69
"050US48377","48377",2,0,0,0,0,NA,NA
"050US48379","48379",3,0,0,0,0,35.56,71.13
"050US48381","48381",33,33,26,100,78.79,9.19,18.38
"050US48383","48383",1,0,0,0,0,68.62,137.24
"050US48385","48385",1,0,0,0,0,80.2,160.4
"050US48387","48387",5,0,0,0,0,66.42,132.84
"050US48389","48389",4,0,0,0,0,65.58,131.16
"050US48391","48391",2,0,0,0,0,43.81,87.61
"050US48393","48393",1,0,0,0,0,37.5,75
"050US48395","48395",6,1,0,16.67,0,38.38,76.77
"050US48397","48397",29,29,29,100,100,7.92,15.84
"050US48399","48399",4,1,0,25,0,45.49,90.97
"050US48401","48401",14,6,0,42.86,0,32.01,64.01
"050US48403","48403",3,0,0,0,0,58.95,117.91
"050US48405","48405",3,0,0,0,0,45.71,91.41
"050US48407","48407",9,0,0,0,0,44.87,89.74
"050US48409","48409",16,14,7,87.5,43.75,17.23,34.45
"050US48411","48411",2,0,0,0,0,87.61,175.22
"050US48413","48413",1,0,0,0,0,55.82,111.64
"050US48415","48415",4,0,0,0,0,72.57,145.14
"050US48417","48417",1,0,0,0,0,42.22,84.44
"050US48419","48419",7,2,0,28.57,0,36.13,72.25
"050US48421","48421",1,0,0,0,0,59.32,118.64
"050US48423","48423",56,56,42,100,75,10.15,20.31
"050US48425","48425",3,3,0,100,0,23.24,46.48
"050US48427","48427",17,0,0,0,0,57.85,115.69
"050US48429","48429",3,0,0,0,0,69.21,138.43
"050US48431","48431",1,0,0,0,0,39.59,79.18
"050US48433","48433",1,0,0,0,0,72.97,145.94
"050US48435","48435",1,0,0,0,0,84.54,169.08
"050US48437","48437",3,0,0,0,0,48.03,96.05
"050US48439","48439",449,449,433,100,96.44,7.03,14.06
"050US48441","48441",41,40,38,97.56,92.68,5.63,11.25
"050US48443","48443",1,0,0,0,0,NA,NA
"050US48445","48445",3,0,0,0,0,38.19,76.38
"050US48447","48447",1,0,0,0,0,88.28,176.56
"050US48449","48449",9,0,0,0,0,53.59,107.18
"050US48451","48451",27,27,24,100,88.89,7.32,14.64
"050US48453","48453",290,287,258,98.97,88.97,8.02,16.05
"050US48455","48455",5,0,0,0,0,47.06,94.12
"050US48457","48457",6,5,3,83.33,50,18.01,36.02
"050US48459","48459",10,6,1,60,10,25.98,51.96
"050US48461","48461",2,0,0,0,0,47.67,95.35
"050US48463","48463",6,0,0,0,0,81.46,162.91
"050US48465","48465",14,0,0,0,0,NA,NA
"050US48467","48467",14,6,0,42.86,0,30.07,60.14
"050US48469","48469",25,25,18,100,72,11.43,22.86
"050US48471","48471",12,5,0,41.67,0,36.19,72.37
"050US48473","48473",11,4,0,36.36,0,32.01,64.02
"050US48475","48475",3,0,0,0,0,35.95,71.9
"050US48477","48477",9,0,0,0,0,46.19,92.38
"050US48479","48479",69,0,0,0,0,NA,NA
"050US48481","48481",12,1,0,8.33,0,44.89,89.78
"050US48483","48483",2,0,0,0,0,44.98,89.96
"050US48485","48485",44,44,37,100,84.09,7.73,15.46
"050US48487","48487",4,0,0,0,0,51.99,103.98
"050US48489","48489",5,4,0,80,0,23.96,47.92
"050US48491","48491",135,132,109,97.78,80.74,10.5,21
"050US48493","48493",12,3,0,25,0,35.14,70.27
"050US48495","48495",3,0,0,0,0,48.73,97.46
"050US48497","48497",16,5,0,31.25,0,36.12,72.23
"050US48499","48499",12,3,0,25,0,40.23,80.47
"050US48501","48501",2,0,0,0,0,59.69,119.38
"050US48503","48503",5,0,0,0,0,50.22,100.44
"050US48505","48505",6,0,0,0,0,NA,NA
"050US48507","48507",4,0,0,0,0,75.54,151.08
"050US49001","49001",2,2,2,100,100,0,0
"050US49003","49003",12,11,10,91.67,83.33,6.24,12.49
"050US49005","49005",28,28,23,100,82.14,8.56,17.11
"050US49007","49007",5,5,5,100,100,2.44,4.88
"050US49009","49009",1,0,0,0,0,50.91,101.82
"050US49011","49011",66,65,63,98.48,95.45,6.29,12.58
"050US49013","49013",4,4,3,100,75,5.4,10.8
"050US49015","49015",3,3,2,100,66.67,9.55,19.09
"050US49017","49017",2,1,1,50,50,0,0
"050US49019","49019",3,2,2,66.67,66.67,19.68,39.37
"050US49021","49021",12,10,7,83.33,58.33,16.38,32.76
"050US49023","49023",2,0,0,0,0,43.38,86.76
"050US49025","49025",2,1,1,50,50,18.61,37.22
"050US49027","49027",3,1,1,33.33,33.33,0,0
"050US49029","49029",3,2,0,66.67,0,31.66,63.33
"050US49031","49031",1,0,0,0,0,37.61,75.22
"050US49033","49033",1,0,0,0,0,84.26,168.52
"050US49035","49035",251,250,248,99.6,98.8,4.05,8.09
"050US49037","49037",4,2,2,50,50,23.66,47.33
"050US49039","49039",7,0,0,0,0,63.84,127.69
"050US49041","49041",5,3,3,60,60,31.58,63.16
"050US49043","49043",14,9,5,64.29,35.71,27.91,55.82
"050US49045","49045",17,15,12,88.24,70.59,9.96,19.91
"050US49047","49047",8,7,4,87.5,50,18.77,37.54
"050US49049","49049",156,155,147,99.36,94.23,5.74,11.49
"050US49051","49051",10,9,9,90,90,8.62,17.23
"050US49053","49053",35,34,31,97.14,88.57,8.86,17.72
"050US49055","49055",1,0,0,0,0,NA,NA
"050US49057","49057",58,57,55,98.28,94.83,5.77,11.54
"050US50001","50001",10,9,3,90,30,20.27,40.53
"050US50003","50003",12,8,7,66.67,58.33,17.85,35.7
"050US50005","50005",10,9,4,90,40,16.4,32.79
"050US50007","50007",41,40,34,97.56,82.93,8.56,17.12
"050US50009","50009",3,1,0,33.33,0,30.83,61.65
"050US50011","50011",11,9,5,81.82,45.45,17.68,35.36
"050US50013","50013",2,1,0,50,0,28.81,57.63
"050US50015","50015",7,6,2,85.71,28.57,17.47,34.94
"050US50017","50017",10,9,4,90,40,16.23,32.45
"050US50019","50019",10,8,4,80,40,17.33,34.66
"050US50021","50021",20,16,9,80,45,17.96,35.92
"050US50023","50023",20,10,0,50,0,31.46,62.92
"050US50025","50025",18,12,5,66.67,27.78,24.69,49.37
"050US50027","50027",19,17,8,89.47,42.11,17.68,35.37
"050US51001","51001",13,10,3,76.92,23.08,20.21,40.42
"050US51003","51003",29,28,22,96.55,75.86,9.81,19.62
"050US51005","51005",6,6,1,100,16.67,19.56,39.11
"050US51007","51007",3,3,1,100,33.33,14.99,29.98
"050US51009","51009",10,4,4,40,40,35.28,70.56
"050US51011","51011",4,2,0,50,0,32.35,64.7
"050US51013","51013",71,71,71,100,100,2.73,5.46
"050US51015","51015",18,16,10,88.89,55.56,14.33,28.66
"050US51017","51017",2,0,0,0,0,42.49,84.98
"050US51019","51019",20,15,5,75,25,21.88,43.76
"050US51021","51021",2,0,0,0,0,34.57,69.14
"050US51023","51023",9,7,1,77.78,11.11,19.97,39.95
"050US51025","51025",6,4,3,66.67,50,17.55,35.09
"050US51027","51027",7,3,1,42.86,14.29,27.87,55.75
"050US51029","51029",4,0,0,0,0,39.56,79.12
"050US51031","51031",12,11,6,91.67,50,17.71,35.41
"050US51033","51033",9,8,4,88.89,44.44,16.17,32.34
"050US51035","51035",10,10,7,100,70,14.14,28.27
"050US51036","51036",3,3,0,100,0,23.58,47.17
"050US51037","51037",4,2,1,50,25,26.52,53.05
"050US51041","51041",75,75,48,100,64,13.19,26.39
"050US51043","51043",4,4,1,100,25,17.29,34.59
"050US51045","51045",1,0,0,0,0,36.85,73.7
"050US51047","51047",10,10,7,100,70,11.83,23.67
"050US51049","51049",3,2,0,66.67,0,26.62,53.24
"050US51051","51051",4,3,1,75,25,19.1,38.2
"050US51053","51053",9,7,1,77.78,11.11,23.19,46.37
"050US51057","51057",3,3,1,100,33.33,11.88,23.75
"050US51059","51059",274,274,270,100,98.54,7.32,14.65
"050US51061","51061",20,20,11,100,55,15.17,30.35
"050US51063","51063",5,5,1,100,20,18.69,37.38
"050US51065","51065",5,3,0,60,0,25.14,50.27
"050US51067","51067",16,16,6,100,37.5,17.23,34.47
"050US51069","51069",19,19,16,100,84.21,9.76,19.53
"050US51071","51071",4,4,1,100,25,16,32.01
"050US51073","51073",9,9,7,100,77.78,11.96,23.92
"050US51075","51075",6,6,4,100,66.67,10.55,21.1
"050US51077","51077",5,5,1,100,20,20.98,41.95
"050US51079","51079",4,2,1,50,25,24.74,49.48
"050US51081","51081",3,2,0,66.67,0,22.72,45.45
"050US51083","51083",11,10,3,90.91,27.27,17.62,35.23
"050US51085","51085",25,25,22,100,88,7.84,15.69
"050US51087","51087",85,85,83,100,97.65,5.45,10.9
"050US51089","51089",14,14,10,100,71.43,13.37,26.73
"050US51091","51091",1,0,0,0,0,72.4,144.8
"050US51093","51093",9,9,6,100,66.67,11.53,23.06
"050US51095","51095",17,17,17,100,100,10.15,20.31
"050US51097","51097",2,2,0,100,0,25.12,50.25
"050US51099","51099",6,6,5,100,83.33,9.95,19.89
"050US51101","51101",4,3,0,75,0,27.65,55.3
"050US51103","51103",4,0,0,0,0,46.82,93.64
"050US51105","51105",7,5,2,71.43,28.57,20.99,41.98
"050US51107","51107",75,75,58,100,77.33,9.16,18.31
"050US51109","51109",9,5,0,55.56,0,27.54,55.08
"050US51111","51111",3,2,1,66.67,33.33,21.25,42.5
"050US51113","51113",4,2,0,50,0,29.14,58.27
"050US51115","51115",4,4,0,100,0,27.18,54.36
"050US51117","51117",12,12,1,100,8.33,22.1,44.2
"050US51119","51119",4,2,0,50,0,28.91,57.81
"050US51121","51121",23,23,21,100,91.3,9.48,18.96
"050US51125","51125",5,1,0,20,0,40.21,80.43
"050US51127","51127",4,4,2,100,50,13.47,26.95
"050US51131","51131",4,0,0,0,0,45.86,91.71
"050US51133","51133",4,0,0,0,0,52.09,104.18
"050US51135","51135",5,4,0,80,0,25.22,50.44
"050US51137","51137",8,7,0,87.5,0,26.63,53.26
"050US51139","51139",6,6,2,100,33.33,16.68,33.36
"050US51141","51141",6,6,2,100,33.33,18.11,36.23
"050US51143","51143",19,19,8,100,42.11,16.39,32.78
"050US51145","51145",6,6,3,100,50,12.99,25.98
"050US51147","51147",6,6,4,100,66.67,11.61,23.22
"050US51149","51149",7,7,4,100,57.14,15.9,31.81
"050US51153","51153",93,93,86,100,92.47,8.94,17.88
"050US51155","51155",12,12,10,100,83.33,9.71,19.42
"050US51157","51157",2,0,0,0,0,31.1,62.21
"050US51159","51159",2,1,0,50,0,24.47,48.93
"050US51161","51161",22,22,19,100,86.36,8.62,17.23
"050US51163","51163",6,6,1,100,16.67,17.69,35.37
"050US51165","51165",22,8,0,36.36,0,33.03,66.07
"050US51167","51167",9,8,3,88.89,33.33,18.22,36.44
"050US51169","51169",6,5,2,83.33,33.33,20.11,40.21
"050US51171","51171",11,10,5,90.91,45.45,14.86,29.71
"050US51173","51173",9,6,1,66.67,11.11,23.12,46.24
"050US51175","51175",6,6,1,100,16.67,20.38,40.77
"050US51177","51177",34,34,22,100,64.71,13.74,27.49
"050US51179","51179",32,31,26,96.88,81.25,10.94,21.88
"050US51181","51181",2,0,0,0,0,39.24,78.47
"050US51183","51183",5,3,0,60,0,29.88,59.77
"050US51185","51185",13,11,3,84.62,23.08,20.97,41.94
"050US51187","51187",9,9,7,100,77.78,8.64,17.29
"050US51191","51191",15,12,8,80,53.33,17.79,35.58
"050US51193","51193",6,3,0,50,0,28.6,57.21
"050US51195","51195",11,11,5,100,45.45,15.73,31.46
"050US51197","51197",8,7,0,87.5,0,27.92,55.85
"050US51199","51199",15,15,15,100,100,6.11,12.23
"050US51510","51510",48,48,48,100,100,5.76,11.52
"050US51520","51520",5,5,5,100,100,6.15,12.3
"050US51530","51530",2,2,2,100,100,9.81,19.62
"050US51540","51540",12,12,12,100,100,4.35,8.7
"050US51550","51550",61,61,57,100,93.44,6.82,13.64
"050US51570","51570",5,5,5,100,100,12.05,24.1
"050US51580","51580",2,2,2,100,100,3.36,6.72
"050US51590","51590",16,16,16,100,100,4.7,9.4
"050US51595","51595",2,2,0,100,0,22.15,44.3
"050US51600","51600",5,5,5,100,100,9.64,19.28
"050US51610","51610",3,3,3,100,100,5.84,11.68
"050US51620","51620",2,2,2,100,100,2.12,4.23
"050US51630","51630",7,7,7,100,100,3.57,7.15
"050US51640","51640",2,2,2,100,100,0,0
"050US51650","51650",36,36,36,100,100,4.14,8.29
"050US51660","51660",11,11,0,100,0,24.65,49.3
"050US51670","51670",7,7,4,100,57.14,14.62,29.24
"050US51678","51678",2,2,2,100,100,8.16,16.31
"050US51680","51680",23,23,23,100,100,4.03,8.07
"050US51683","51683",7,7,7,100,100,4.36,8.71
"050US51685","51685",3,3,3,100,100,5.91,11.83
"050US51690","51690",5,5,5,100,100,1.98,3.96
"050US51700","51700",47,47,47,100,100,4.28,8.57
"050US51710","51710",80,80,80,100,100,3.96,7.92
"050US51720","51720",1,1,1,100,100,0,0
"050US51730","51730",11,11,11,100,100,8.5,17
"050US51735","51735",3,3,3,100,100,11.19,22.39
"050US51740","51740",31,31,31,100,100,4.05,8.11
"050US51750","51750",4,4,3,100,75,11.12,22.24
"050US51760","51760",75,75,75,100,100,5.01,10.02
"050US51770","51770",25,25,25,100,100,3.78,7.56
"050US51775","51775",5,5,5,100,100,2.39,4.78
"050US51790","51790",7,7,7,100,100,4.04,8.09
"050US51800","51800",36,36,33,100,91.67,8.79,17.57
