GEOID,HEROP_ID,TtlJlPpr_Q1,TtlJlPpr_Q2,TtlJlPpr_Q3,TtlJlPpr_Q4,TtlJlAdmr_Q1,TtlJlAdmr_Q2,TtlJlAdmr_Q3,TtlJlAdmr_Q4,TtlJlPrtr_Q1,TtlJlPrtr_Q2,TtlJlPrtr_Q3,TtlJlPrtr_Q4,TtlJlPp_Q1,TtlJlPp_Q2,TtlJlPp_Q3,TtlJlPp_Q4,TtlJlAdm_Q1,TtlJlAdm_Q2,TtlJlAdm_Q3,TtlJlAdm_Q4,TtlJlPrt_Q1,TtlJlPrt_Q2,TtlJlPrt_Q3,TtlJlPrt_Q4
32003,050US32003,237.33,235.8,,241.8,5170.46,5085.75,,5085.75,160.04,155.57,,,3638.5,3615,,3707,79266.75,77968,,77968,2453.45,2385,,
32005,050US32005,,,,,,,,,,,,,,,,,,,,,,,,
32007,050US32007,,,,,,,,,,,,,,,,,,,,,,,,
32009,050US32009,,,,,,,,,,,,,,,,,,,,,,,,
32011,050US32011,,,,,,,,,,,,,,,,,,,,,,,,
32013,050US32013,,,,,,,,,,,,,,,,,,,,,,,,
32015,050US32015,,,,,,,,,,,,,,,,,,,,,,,,
32017,050US32017,,,,,,,,,,,,,,,,,,,,,,,,
32019,050US32019,,,,,,,,,,,,,,,,,,,,,,,,
32021,050US32021,,,,,,,,,,,,,,,,,,,,,,,,
32023,050US32023,,825.08,,,,8306.93,,,,778.88,,,,250,,,,2517,,,,236,,
32027,050US32027,,,,,,,,,,,,,,,,,,,,,,,,
32029,050US32029,,,,,,,,,,,,,,,,,,,,,,,,
32031,050US32031,361.94,370.25,374.56,363.79,4563.98,4557.51,4557.51,4557.51,281.75,286.54,,,1176,1203,1217,1182,14829,14808,14808,14808,915.43,931,,
32033,050US32033,,,,,,,,,,,,,,,,,,,,,,,,
36001,050US36001,222.24,209,209,214.68,1071.72,1090.4,1090.4,1090.4,190.78,177.79,,,470,442,442,454,2266.5,2306,2306,2306,403.47,376,,
36003,050US36003,235.99,222.51,202.28,212.39,1881.19,1881.19,1881.19,1881.19,,,,,70,66,60,63,558,558,558,558,,,,
36005,050US36005,106.89,110.23,111.65,110.8,374.14,391.7,391.7,391.7,101.91,105.1,,,5919,6104,6183,6136,20719,21691,21691,21691,5643.61,5820,,
36007,050US36007,259.78,285.92,262.16,243.15,2881.33,2881.33,2881.33,2881.33,,,,,328,361,331,307,3638,3638,3638,3638,,,,
36009,050US36009,208.63,215.02,225.67,232.05,1175.7,1198.59,1198.59,1198.59,169.51,166.06,,,98,101,106,109,552.25,563,563,563,79.62,78,,
36011,050US36011,362.98,362.98,346,312.04,2482.49,2901.72,2901.72,2901.72,269.03,267.46,,,171,171,163,147,1169.5,1367,1367,1367,126.74,126,,
36013,050US36013,227.91,233.06,212.46,191.86,2744.26,2798.02,2798.02,2798.02,194.1,199.58,,,177,181,165,149,2131.25,2173,2173,2173,150.74,155,,
36015,050US36015,234.6,222.77,236.57,228.69,3522.99,3522.99,3522.99,3522.99,,,,,119,113,120,116,1787,1787,1787,1787,,,,
36017,050US36017,388.1,289.31,282.26,271.67,1172.25,1121.97,1121.97,1121.97,205.73,155.24,,,110,82,80,77,332.25,318,318,318,58.31,44,,
36019,050US36019,267.84,248.57,277.48,298.67,3472.33,3472.33,3472.33,3472.33,,,,,139,129,144,155,1802,1802,1802,1802,,,,
36021,050US36021,179.13,112.29,120.31,98.92,1443.7,1443.7,1443.7,1443.7,,,,,67,42,45,37,540,540,540,540,,,,
36023,050US36023,211.93,237.61,240.82,208.71,2437.14,2437.14,2437.14,2437.14,,,,,66,74,75,65,759,759,759,759,,,,
36025,050US36025,199,235.86,228.49,294.82,2093.24,2093.24,2093.24,2093.24,,,,,54,64,62,80,568,568,568,568,,,,
36027,050US36027,83.5,85.03,95.72,92.16,473.01,469.96,469.96,469.96,63.39,85.03,,,164,167,188,181,929,923,923,923,124.49,167,,
36029,050US36029,130.37,124.96,131.03,125.94,837.65,769.1,769.1,769.1,106.98,102,,,795,762,799,768,5108,4690,4690,4690,652.36,622,,
36031,050US36031,299.61,264.36,273.18,304.02,2458.58,2458.58,2458.58,2458.58,,,,,68,60,62,69,558,558,558,558,,,,
36033,050US36033,294.36,277.44,287.59,274.06,2534.17,2534.17,2534.17,2534.17,,,,,87,82,85,81,749,749,749,749,,,,
36035,050US36035,280.81,268.74,304.97,298.93,1388.22,1419.17,1419.17,1419.17,183.01,175.13,,,93,89,101,99,459.75,470,470,470,60.61,58,,
36037,050US36037,137.54,162.3,165.05,181.56,2827.9,2827.9,2827.9,2827.9,,,,,50,59,60,66,1028,1028,1028,1028,,,,
36039,050US36039,106.32,99.67,76.41,86.38,1820.66,1820.66,1820.66,1820.66,,,,,32,30,23,26,548,548,548,548,,,,
36041,050US36041,138.89,104.17,173.61,104.17,763.89,763.89,763.89,763.89,,,,,4,3,5,3,22,22,22,22,,,,
36043,050US36043,139.15,185.53,204.63,158.25,1399.65,1399.65,1399.65,1399.65,,,,,51,68,75,58,513,513,513,513,,,,
36045,050US36045,196.17,206.78,202.8,192.2,2112.83,2112.83,2112.83,2112.83,,,,,148,156,153,145,1594,1594,1594,1594,,,,
36047,050US36047,106.89,110.23,111.65,110.8,374.14,391.7,391.7,391.7,101.91,105.1,,,5919,6104,6183,6136,20719,21691,21691,21691,5643.61,5820,,
36049,050US36049,154.09,,147.93,147.93,714.99,714.99,714.99,714.99,,,,,25,,24,24,116,116,116,116,,,,
36051,050US36051,310.34,302.89,307.85,287.99,7006.13,7006.13,7006.13,7006.13,,,,,125,122,124,116,2822,2822,2822,2822,,,,
36053,050US36053,173.15,177.77,163.92,168.54,1519.14,1519.14,1519.14,1519.14,,,,,75,77,71,73,658,658,658,658,,,,
36055,050US36055,150.19,153.69,149.57,151.63,851.46,857.94,857.94,857.94,86.85,91.97,,,730,747,727,737,4138.5,4170,4170,4170,422.13,447,,
36057,050US36057,392.98,406.08,422.45,419.18,3274.82,3274.82,3274.82,3274.82,,,,,120,124,129,128,1000,1000,1000,1000,,,,
36059,050US36059,81.9,81.79,81.45,82.35,394.47,361.09,361.09,361.09,42.79,42.08,,,724,723,720,728,3487.06,3192,3192,3192,378.27,372,,
36061,050US36061,106.89,110.23,111.65,110.8,374.14,391.7,391.7,391.7,101.91,105.1,,,5919,6104,6183,6136,20719,21691,21691,21691,5643.61,5820,,
36063,050US36063,270.37,267.36,293.72,302.76,3494.53,3494.53,3494.53,3494.53,,,,,359,355,390,402,4640,4640,4640,4640,,,,
36065,050US36065,220.54,224.73,210.77,185.65,2840.55,2840.55,2840.55,2840.55,,,,,316,322,302,266,4070,4070,4070,4070,,,,
36067,050US36067,165.19,164.52,170.86,183.88,2410.71,2441.16,2441.16,2441.16,126.85,164.52,,,495,493,512,551,7223.75,7315,7315,7315,380.12,493,,
36069,050US36069,128.28,125.43,119.73,133.99,2963.35,2963.35,2963.35,2963.35,,,,,90,88,84,94,2079,2079,2079,2079,,,,
36071,050US36071,115.62,119.06,131.27,133.94,833.77,852.85,852.85,852.85,82.37,83.19,,,303,312,344,351,2185,2235,2235,2235,215.86,218,,
36073,050US36073,181.37,173.49,193.2,153.77,2748.21,2748.21,2748.21,2748.21,,,,,46,44,49,39,697,697,697,697,,,,
36075,050US36075,160.88,162.18,184.23,175.15,1859.2,1859.2,1859.2,1859.2,,,,,124,125,142,135,1433,1433,1433,1433,,,,
36077,050US36077,27.32,32.29,32.29,27.32,1271.7,1271.7,1271.7,1271.7,,,,,11,13,13,11,512,512,512,512,,,,
36079,050US36079,76.35,77.91,79.47,79.47,824.31,824.31,824.31,824.31,,,,,49,50,51,51,529,529,529,529,,,,
36081,050US36081,106.89,110.23,111.65,110.8,374.14,391.7,391.7,391.7,101.91,105.1,,,5919,6104,6183,6136,20719,21691,21691,21691,5643.61,5820,,
36083,050US36083,175.78,173.88,192.89,172.93,880.57,889.36,889.36,889.36,149.32,150.13,,,185,183,203,182,926.75,936,936,936,157.15,158,,
36085,050US36085,106.89,110.23,111.65,110.8,374.14,391.7,391.7,391.7,101.91,105.1,,,5919,6104,6183,6136,20719,21691,21691,21691,5643.61,5820,,
36087,050US36087,49.39,46.92,48.9,43.96,1016.94,1016.94,1016.94,1016.94,,,,,100,95,99,89,2059,2059,2059,2059,,,,
36091,050US36091,101.38,104.62,115.67,113.72,515.98,530.27,530.27,530.27,77.3,79.28,,,156,161,178,175,794,816,816,816,118.95,122,,
36093,050US36093,170.67,175.52,190.07,191.04,602.45,608.03,608.03,608.03,136.19,153.22,,,176,181,196,197,621.25,627,627,627,140.44,158,,
36095,050US36095,139.72,177.34,123.6,128.98,,,,,,,,,26,33,23,24,,,,,,,,
36097,050US36097,120.78,92.91,111.49,120.78,1904.67,1904.67,1904.67,1904.67,,,,,13,10,12,13,205,205,205,205,,,,
36099,050US36099,143.52,103.93,168.27,163.32,3419.78,3419.78,3419.78,3419.78,,,,,29,21,34,33,691,691,691,691,,,,
36089,050US36089,189.76,164.08,154.09,156.94,1421.05,1421.05,1421.05,1421.05,,,,,133,115,108,110,996,996,996,996,,,,
36101,050US36101,213.59,213.59,201.33,210.08,2633.05,2633.05,2633.05,2633.05,,,,,122,122,115,120,1504,1504,1504,1504,,,,
36103,050US36103,91.17,90.16,91.67,90.37,272.1,272.1,272.1,272.1,,,,,909,899,914,901,2713,2713,2713,2713,,,,
36105,050US36105,214.35,192.52,182.6,172.67,1905.37,1905.37,1905.37,1905.37,,,,,108,97,92,87,960,960,960,960,,,,
36107,050US36107,200.48,132.52,173.3,152.91,1885.89,1885.89,1885.89,1885.89,,,,,59,39,51,45,555,555,555,555,,,,
36109,050US36109,72.43,81.65,81.65,84.28,915.26,915.26,915.26,915.26,,,,,55,62,62,64,695,695,695,695,,,,
36111,050US36111,163.18,157.26,158.11,162.34,2000.46,2000.46,2000.46,2000.46,,,,,193,186,187,192,2366,2366,2366,2366,,,,
36113,050US36113,219.89,234.71,247.07,229.77,2438.54,2438.54,2438.54,2438.54,,,,,89,95,100,93,987,987,987,987,,,,
36115,050US36115,147.76,150.36,155.54,181.46,2680.49,2680.49,2680.49,2680.49,,,,,57,58,60,70,1034,1034,1034,1034,,,,
36117,050US36117,104.3,106.07,104.3,88.39,1706.89,1716.61,1716.61,1716.61,50.53,54.8,,,59,60,59,50,965.5,971,971,971,28.58,31,,
36119,050US36119,119.32,109.79,111.35,104.64,406.56,413.24,413.24,413.24,107.02,100.58,,,764,703,713,670,2603.25,2646,2646,2646,685.26,644,,
36121,050US36121,210.74,175.62,148.3,144.4,3075.24,3075.24,3075.24,3075.24,,,,,54,45,38,37,788,788,788,788,,,,
36123,050US36123,235.57,297.93,235.57,221.71,2390.36,2390.36,2390.36,2390.36,,,,,34,43,34,32,345,345,345,345,,,,
39001,050US39001,,283.4,,,,6837.1,,,,,,,,48,,,,1158,,,,,,
39003,050US39003,,297.04,,,,4763.88,,,,228.37,,,,186,,,,2983,,,,143,,
39005,050US39005,,320.44,,,,6452.42,,,,,,,,103,,,,2074,,,,,,
39007,050US39007,,202.77,,,,4469.23,,,,4.99,,,,122,,,,2689,,,,3,,
39009,050US39009,304.19,204.15,216.34,207.2,5007.77,3592.43,3187.18,3187.18,216.77,152.35,,,299.5,201,213,204,4930.5,3537,3138,3138,213.43,150,,
39011,050US39011,,150.07,,,,3930.4,,,,,,,,42,,,,1100,,,,,,
39013,050US39013,,457.33,,,,7460.83,,,,,,,,188,,,,3067,,,,,,
39015,050US39015,,407.49,,,,10044.05,,,,,,,,111,,,,2736,,,,,,
39017,050US39017,,356.98,,308.59,,4022.32,,4022.32,,307.79,,,,900,,778,,10141,,10141,,776,,
39019,050US39019,,80.14,,,,8939.03,,,,,,,,13,,,,1450,,,,,,
39021,050US39021,,144.54,,,,3922.85,,,,112.98,,,,142,,,,3854,,,,111,,
39023,050US39023,,263.08,,,,3505.66,,,,156.88,,,,218,,,,2905,,,,130,,
39025,050US39025,,246.76,,,,3807.22,,,,114.06,,,,331,,,,5107,,,,153,,
39027,050US39027,,177.77,,,,7606.19,,,,,,,,47,,,,2011,,,,,,
39029,050US39029,,392.95,,,,3868.05,,,,,,,,243,,,,2392,,,,,,
39031,050US39031,,167.56,,,,4329.32,,,,67.93,,,,37,,,,956,,,,15,,
39033,050US39033,,434.59,,,,6431.99,,,,395.09,,,,110,,,,1628,,,,100,,
39035,050US39035,233.79,246.64,245.25,,6219.76,6214.08,6214.08,,167.56,178.31,,,1840.76,1942,1931,,48972.75,48928,48928,,1319.32,1404,,
39037,050US39037,,64.39,,,,3445.06,,,,,,,,20,,,,1070,,,,,,
39039,050US39039,,609.46,,,,5433.56,,,,123.24,,,,544,,,,4850,,,,110,,
39041,050US39041,,87.01,,,,1638.83,,,,56.42,,,,128,,,,2411,,,,83,,
39043,050US39043,,235.15,,,,7791.11,,,,,,,,106,,,,3512,,,,,,
39045,050US39045,,240.52,,,,3116.17,,,,93.91,,,,251,,,,3252,,,,98,,
39047,050US39047,,608.24,,,,8725.46,,,,,,,,110,,,,1578,,,,,,
39049,050US39049,,186.07,,,,2319.91,,,,179.46,,,,1661,,,,20709,,,,1602,,
39051,050US39051,,609.46,,,,5433.56,,,,123.24,,,,544,,,,4850,,,,110,,
39053,050US39053,,397.46,,,,6858.96,,,,306.61,,,,70,,,,1208,,,,54,,
39055,050US39055,,212.93,,,,2590.06,,,,108.21,,,,122,,,,1484,,,,62,,
39057,050US39057,,180.44,,,,5041.33,,,,76.57,,,,195.6,,,,5465,,,,83,,
39059,050US39059,,421.87,,,,10154.69,,,,,,,,99,,,,2383,,,,,,
39061,050US39061,218.51,211.55,214.75,210.05,3534.95,3540.31,3540.31,3540.31,138.56,145.36,,,1162,1125,1142,1117,18798.5,18827,18827,18827,736.85,773,,
39063,050US39063,,180.19,,,,5872.86,,,,,,,,86,,,,2803,,,,,,
39065,050US39065,,371.29,,,,6970.3,,,,265.68,,,,225,,,,4224,,,,161,,
39067,050US39067,,206.97,,,,4116.36,,,,,,,,18,,,,358,,,,,,
39069,050US39069,,609.46,,,,5433.56,,,,123.24,,,,544,,,,4850,,,,110,,
39071,050US39071,,262.61,,,,10365.4,,,,,,,,70,,,,2763,,,,,,
39073,050US39073,304.19,204.15,216.34,207.2,5007.77,3592.43,3187.18,3187.18,216.77,152.35,,,299.5,201,213,204,4930.5,3537,3138,3138,213.43,150,,
39075,050US39075,,126.01,,,,2516.59,,,,,,,,34,,,,679,,,,,,
39077,050US39077,,247.36,,,,6299.47,,,,,,,,90,,,,2292,,,,,,
39079,050US39079,,248.85,,,,3937.74,,,,,,,,51,,,,807,,,,,,
39081,050US39081,,260.36,,,,5192.11,,,,128.92,,,,103,,,,2054,,,,51,,
39083,050US39083,,221.5,,,,2904.93,,,,104.38,,,,87,,,,1141,,,,41,,
39085,050US39085,,200.48,,,,5160.86,,,,123.58,,,,292,,,,7517,,,,180,,
39087,050US39087,,72.79,,,,7026.68,,,,,,,,26,,,,2510,,,,,,
39089,050US39089,,213.35,,,,4467.4,,,,,,,,247,,,,5172,,,,,,
39091,050US39091,,153.58,,,,7525.57,,,,,,,,44,,,,2156,,,,,,
39093,050US39093,,195.78,,,,3881.12,,,,172,,,,387,,,,7672,,,,340,,
39095,050US39095,,129.21,,,,5919.4,,,,,,,,351,,,,16080,,,,,,
39097,050US39097,,144.54,,,,3922.85,,,,112.98,,,,142,,,,3854,,,,111,,
39099,050US39099,,309.1,,,,4040.78,,,,,,,,426,,,,5569,,,,,,
39101,050US39101,,371.29,,,,6970.3,,,,265.68,,,,225,,,,4224,,,,161,,
39103,050US39103,,182.83,,,,2925.25,,,,82.79,,,,212,,,,3392,,,,96,,
39105,050US39105,,262.2,,,,7050.25,,,,,,,,36,,,,968,,,,,,
39107,050US39107,,268.45,,,,5753.67,,,,,,,,67,,,,1436,,,,,,
39109,050US39109,,225.87,,,,3061.01,,,,99.74,,,,154,,,,2087,,,,68,,
39111,050US39111,,926.4,,,,50.76,,,,,,,,73,,,,4,,,,,,
39113,050US39113,,171.61,,,,5423.35,,,,117.96,,,,579,,,,18298,,,,398,,
39115,050US39115,304.19,204.15,216.34,207.2,5007.77,3592.43,3187.18,3187.18,216.77,152.35,,,299.5,201,213,204,4930.5,3537,3138,3138,213.43,150,,
39117,050US39117,,494.85,,,,13169.27,,,,,,,,111,,,,2954,,,,,,
39119,050US39119,,406.76,,,,10015.53,,,,,,,,220,,,,5417,,,,,,
39121,050US39121,,448.37,,,,5969.77,,,,,,,,35,,,,466,,,,,,
39123,050US39123,,311.14,,,,3997.95,,,,132.13,,,,73,,,,938,,,,31,,
39125,050US39125,,156.7,,,,5118.83,,,,,,,,18,,,,588,,,,,,
39127,050US39127,304.19,204.15,216.34,207.2,5007.77,3592.43,3187.18,3187.18,216.77,152.35,,,299.5,201,213,204,4930.5,3537,3138,3138,213.43,150,,
39129,050US39129,,241.75,,,,5217.83,,,,,,,,96,,,,2072,,,,,,
39131,050US39131,,320.09,,,,5554.24,,,,65.2,,,,54,,,,937,,,,11,,
39133,050US39133,,171.82,,,,4473.87,,,,131.4,,,,187,,,,4869,,,,143,,
39135,050US39135,,182.66,,,,5809.24,,,,,,,,46,,,,1463,,,,,,
39137,050US39137,,120.92,,,,3400.41,,,,,,,,25,,,,703,,,,,,
39139,050US39139,,258.39,,,,6249.04,,,,154.27,,,,201,,,,4861,,,,120,,
39141,050US39141,,211.05,,,,6924.34,,,,144.72,,,,105,,,,3445,,,,72,,
39143,050US39143,,219.55,,,,4852.08,,,,,,,,80,,,,1768,,,,,,
39145,050US39145,,325.7,,,,5598.18,,,,65.58,,,,149,,,,2561,,,,30,,
39147,050US39147,,475.68,,,,5448.73,,,,426.67,,,,165,,,,1890,,,,148,,
39149,050US39149,,317.75,,,,3951.59,,,,101.41,,,,94,,,,1169,,,,30,,
39151,050US39151,,190.9,,,,3596.27,,,,173.58,,,,441,,,,8308,,,,401,,
39153,050US39153,,154.08,,,,2620.5,,,,134.71,,,,525,,,,8929,,,,459,,
39155,050US39155,,202.29,,,,3898.38,,,,141.68,,,,247,,,,4760,,,,173,,
39157,050US39157,,191.41,,,,4933.72,,,,,,,,107,,,,2758,,,,,,
39159,050US39159,,144.54,,,,3922.85,,,,112.98,,,,142,,,,3854,,,,111,,
39161,050US39161,,238.99,,,,477.98,,,,,,,,42,,,,84,,,,,,
39163,050US39163,304.19,204.15,216.34,207.2,5007.77,3592.43,3187.18,3187.18,216.77,152.35,,,299.5,201,213,204,4930.5,3537,3138,3138,213.43,150,,
39165,050US39165,,168.25,,,,3465.68,,,,120.35,,,,274,,,,5644,,,,196,,
39167,050US39167,,258.34,,,,6958.72,,,,,,,,94,,,,2532,,,,,,
39169,050US39169,,206.81,,,,4261.92,,,,115.98,,,,148,,,,3050,,,,83,,
39171,050US39171,,609.46,,,,5433.56,,,,123.24,,,,544,,,,4850,,,,110,,
39173,050US39173,,137.31,,,,4116.02,,,,,,,,121,,,,3627,,,,,,
39175,050US39175,,173.66,,,,5194.81,,,,,,,,23,,,,688,,,,,,
40001,050US40001,592.2,,,600.43,17223.23,,,17223.23,,,,,72,,,73,2094,,,2094,,,,
40003,050US40003,,,192.41,,,,6432.11,,,,,,,,7,,,,234,,,,,
40005,050US40005,398.49,,,542.4,13980.52,,,13980.52,,,,,36,,,49,1263,,,1263,,,,
40007,050US40007,,,,193.99,,,,290.98,,,,,,,,6,,,,9,,,,
40009,050US40009,,,625.44,,,,17104.71,,,,,,,,89,,,,2434,,,,,
40011,050US40011,548.33,913.89,,,15069.05,15800.16,,,450.85,751.42,,,27,45,,,742,778,,,22.2,37,,
40013,050US40013,,369.32,,313.26,,10073.86,,10073.86,,349.54,,,,112,,95,,3055,,3055,,106,,
40015,050US40015,,,884.54,,,,10889.81,,,,,,,,151,,,,1859,,,,,
40017,050US40017,189.16,169.18,148.28,128.29,3900.84,3900.84,3900.84,3900.84,,,,,209,186.92,163.83,141.75,4310,4310,4310,4310,,,,
40019,050US40019,,320.94,,,,8129.3,,,,,,,,97,,,,2457,,,,,,
40021,050US40021,,,180.19,,,,10164.75,,,,,,,,56,,,,3159,,,,,
40023,050US40023,734.6,1018.96,,,15356.87,15864.93,,,136.61,189.57,,,62,86,,,1296.12,1339,,,11.53,16,,
40025,050US40025,,,334.17,,,,5680.87,,,,,,,,4,,,,68,,,,,
40027,050US40027,,,,229.79,,,,4921.32,,,,,,,,473,,,,10130,,,,
40029,050US40029,126.74,,,316.86,14828.9,,,14828.9,,,,,4,,,10,468,,,468,,,,
40031,050US40031,480.3,491.69,,,9491.64,9491.64,,,,,,,391.71,401,,,7741,7741,,,,,,
40033,050US40033,,,867.48,,,,13131.92,,,,,,,,29,,,,439,,,,,
40035,050US40035,,754.29,,,,13748.57,,,,,,,,66,,,,1203,,,,,,
40037,050US40037,474.8,492.36,509.22,,8418.51,8418.51,8418.51,,,,,,216.01,224,231.67,,3830,3830,3830,,,,,
40039,050US40039,,834.98,761.14,,,12655.44,12655.44,,,,,,,151.75,138.33,,,2300,2300,,,,,
40041,050US40041,,,337.39,,,,8570.61,,,,,,,,82,,,,2083,,,,,
40043,050US40043,,,1145.91,,,,18067.23,,,,,,,,30,,,,473,,,,,
40045,050US40045,,1312.71,1172.06,,,9845.29,9845.29,,,281.29,,,,28,25,,,210,210,,,6,,
40047,050US40047,,,622.87,,,,11391.42,,,,,,,,239,,,,4371,,,,,
40049,050US40049,466.49,,,,15432.14,,,,,,,,74,,,,2448,,,,,,,
40051,050US40051,,1535.59,,1494.46,,24679.17,,24679.17,,274.21,,,,560,,545,,9000,,9000,,100,,
40053,050US40053,,,707.74,,,,14820.98,,,,,,,,17,,,,356,,,,,
40055,050US40055,,,822.14,,,,8577.69,,,,,,,,30,,,,313,,,,,
40057,050US40057,,,1198.87,,,,11636.11,,,,,,,,17,,,,165,,,,,
40059,050US40059,,,,104.28,,,,6569.34,,,,,,,,2,,,,126,,,,
40061,050US40061,754.23,,,1195.39,13818.13,,,13818.13,,,,,53,,,84,971,,,971,,,,
40063,050US40063,339.62,269.35,,,15599.02,15599.02,,,,,,,29,23,,,1332,1332,,,,,,
40065,050US40065,,,1039.25,,,,11231.6,,,,,,,,161,,,,1740,,,,,
40067,050US40067,,,749.3,,,,17015.3,,,,,,,,24,,,,545,,,,,
40069,050US40069,,714.29,,,,7251.55,,,,,,,,46,,,,467,,,,,,
40071,050US40071,,,1188.04,,,,21361.88,,,,,,,,313,,,,5628,,,,,
40073,050US40073,307.99,276.13,,,6757.12,6711.98,,,153.99,138.06,,,29,26,,,636.25,632,,,14.5,13,,
40075,050US40075,,482.7,,,,14521.32,,,,,,,,24,,,,722,,,,,,
40077,050US40077,417.39,,,556.52,208.7,,,208.7,,,,,24,,,32,12,,,12,,,,
40079,050US40079,,530.17,,,,6568.27,,,,477.81,,,,162,,,,2007,,,,146,,
40081,050US40081,,,316.62,,,,7178.3,,,,,,,,67,,,,1519,,,,,
40083,050US40083,,,433.63,,,,6373.82,,,,,,,,146,,,,2146,,,,,
40085,050US40085,735.65,,,,17143.77,,,,,,,,46,,,,1072,,,,,,,
40093,050US40093,68.79,,,114.65,7406.56,,,7406.56,,,,,3,,,5,323,,,323,,,,
40095,050US40095,913.82,,,,26607.16,,,,,,,,86,,,,2504,,,,,,,
40097,050US40097,239.22,393.29,360.85,368.96,8591.47,8591.47,8591.47,8591.47,,,,,59,97,89,91,2119,2119,2119,2119,,,,
40087,050US40087,,260.95,,,,8848.37,,,,,,,,76,,,,2577,,,,,,
40089,050US40089,540.58,,,519.69,13897.67,,,13897.67,,,,,100.9,,,97,2594,,,2594,,,,
40091,050US40091,714.16,,,,16002.47,,,,,,,,81,,,,1815,,,,,,,
40099,050US40099,514.85,,,,15397.51,,,,,,,,43,,,,1286,,,,,,,
40101,050US40101,,,629.05,,,,10028.81,,,,,,,,262,,,,4177,,,,,
40103,050US40103,428.07,,,,12521.02,,,,,,,,28,,,,819,,,,,,,
40105,050US40105,,243.56,,,,12056.37,,,,,,,,14,,,,693,,,,,,
40107,050US40107,855.78,,,,5611.67,,,,,,,,61,,,,400,,,,,,,
40109,050US40109,286.12,292.97,301.94,244.16,5469.96,5713.68,5713.68,5713.68,128.18,139.88,,,1483,1518.5,1565,1265.5,28351.75,29615,29615,29615,664.39,725,,
40111,050US40111,,1899.75,,,,7190.37,,,,1799.77,,,,437,,,,1654,,,,414,,
40113,050US40113,,,456.14,,,,10774.02,,,,,,,,129,,,,3047,,,,,
40115,050US40115,545.42,475.21,,,7053.95,8613.24,,,532.99,464.41,,,101,88,,,1306.25,1595,,,98.7,86,,
40117,050US40117,,711.97,,,,12469.9,,,,,,,,68,,,,1191,,,,,,
40119,050US40119,,,395.22,,,,6891.91,,,,,,,,235,,,,4098,,,,,
40121,050US40121,652.93,,,,13084.92,,,,,,,,174,,,,3487,,,,,,,
40123,050US40123,,372.22,,,,9136.28,,,,,,,,88,,,,2160,,,,,,
40125,050US40125,,743.45,,,,8927.7,,,,677.97,,,,352,,,,4227,,,,321,,
40127,050US40127,,,391.05,,,,12670.11,,,,,,,,25,,,,810,,,,,
40129,050US40129,,205.34,154,,,4928.13,4928.13,,,,,,,4,3,,,96,96,,,,,
40131,050US40131,352.52,297.2,,,5690.98,5690.98,,,268.14,226.06,,,223,188,,,3600,3600,,,169.62,143,,
40133,050US40133,,,483.19,,,,21301.86,,,,,,,,70,,,,3086,,,,,
40135,050US40135,313.59,,,,23112.32,,,,,,,,77,,,,5675,,,,,,,
40137,050US40137,,,642.37,,,,7655.9,,,,,,,,171,,,,2038,,,,,
40139,050US40139,,,330.26,,,,7296.47,,,,,,,,43,,,,950,,,,,
40141,050US40141,,2051.04,2098.74,,,14404.96,14404.96,,,1979.49,,,,86,88,,,604,604,,,83,,
40143,050US40143,299.23,300.09,,,4080.05,4063.83,,,231.18,243.2,,,1300.5,1304.25,,,17732.5,17662,,,1004.73,1057,,
40145,050US40145,153.99,,,,5598.13,,,,,,,,85,,,,3090,,,,,,,
40147,050US40147,,452,657.73,,,6589.78,6589.78,,,,,,,145,211,,,2114,2114,,,,,
40149,050US40149,,478.99,,,,12098.27,,,,,,,,31,,,,783,,,,,,
40151,050US40151,125.7,,,143.65,8565.27,,,8565.27,,,,,7,,,8,477,,,477,,,,
40153,050US40153,,,339.73,,,,11029.47,,,,,,,,43,,,,1396,,,,,
41001,050US41001,,188.72,,,,7674.56,,,,,,,,18,,,,732,,,,,,
41003,050US41003,,67.58,,,,2585.76,,,,,,,,46,,,,1760,,,,,,
41005,050US41005,,117.31,,,,4181.94,,,,74.72,,,,314,,,,11194,,,,200,,
41007,050US41007,,219.09,,,,6759.88,,,,,,,,55,,,,1697,,,,,,
41009,050US41009,,420.83,,,,5500.4,,,,337.85,,,,142,,,,1856,,,,114,,
41011,050US41011,,128.76,,,,10040.24,,,,,,,,48,,,,3743,,,,,,
41013,050US41013,273.01,260.01,208.01,247.01,12383,12383,12383,12383,,,,,42,40,32,38,1905,1905,1905,1905,,,,
41015,050US41015,,252.46,,,,8640.77,,,,,,,,31,,,,1061,,,,,,
41017,050US41017,,153.04,,,,3616.22,,,,,,,,200,,,,4726,,,,,,
41019,050US41019,219.31,230.12,236.29,217.76,6315.44,6656.37,6656.37,6656.37,153.34,162.16,,,142,149,153,141,4089.25,4310,4310,4310,99.29,105,,
41021,050US41021,482.4,419.22,443.75,396.92,10689.33,8241.66,12496.28,12496.28,348.13,300.29,,,162.25,141,149.25,133.5,3595.25,2772,4203,4203,117.09,101,,
41023,050US41023,,209.53,,,,9743.32,,,,,,,,8,,,,372,,,,,,
41025,050US41025,,185.4,,,,4704.52,,,,,,,,8,,,,203,,,,,,
