HEROP_ID,HospMinDis
140US17031825503,2.746057996
140US17031530600,1.567006175
140US17031829401,3.290520414
140US17031828701,4.72751671
140US17031829700,3.778136649
140US17031830003,3.018688937
140US17031823903,0.592354291
140US17031830004,0.929335005
140US17031750500,2.417929575
140US17031823101,1.933954217
140US17031823904,0.984958587
140US17031824105,2.427337883
140US17031827805,3.380285142
140US17031825501,3.536065155
140US17031828202,3.160497057
140US17031810701,1.136018859
140US17031810502,0.649421547
140US17031810400,0.851516702
140US17031810100,0.401434799
140US17031805107,1.798726455
140US17031804902,2.633583478
140US17031804901,2.929043997
140US17031804809,2.560499252
140US17031804804,1.428972336
140US17031805301,1.488119833
140US17031805201,1.805587077
140US17031803901,2.557825496
140US17031803701,4.760205109
140US17019010500,11.71224097
140US17019005500,2.826598658
140US17019010601,10.13572912
140US17019000901,0.862961088
140US17193958000,19.18831361
140US17193958400,17.11974747
140US17019001301,1.89824928
140US17019001302,3.355605983
140US17019000200,0.991126194
140US17197883700,5.763560935
140US17197880111,2.091386889
140US17197880116,2.524054789
140US17197883603,4.65718297
140US17143004901,7.694855935
140US17143003900,12.63963744
140US17143004902,11.49626496
140US17143001600,0.355383157
140US17143004200,1.521111016
140US17143004400,1.940326659
140US17003957800,23.44117965
140US17147954500,6.412022876
140US17117956700,11.09978833
140US17151971300,12.307373
140US17149952500,14.08845686
140US17191955000,11.81279631
140US17143001800,0.625598641
140US17143002500,1.049519841
140US17143002600,2.406175621
140US17143002900,0.287966752
140US17143003602,12.76464921
140US17119401400,1.109020145
140US17119401701,0.755440349
140US17119402200,0.930765704
140US17119402400,1.425584943
140US17119402721,4.987197623
140US17119402801,3.684952223
140US17119403502,3.774773627
140US17119403002,4.156936263
140US17119400952,3.884223121
140US17119400200,1.090317854
140US17119400951,3.063343505
140US17119403702,2.623396312
140US17119403701,7.671035437
140US17119401300,2.104685679
140US17123961300,21.19753227
140US17123961400,18.68819072
140US17127970200,0.606852288
140US17127970400,2.374828386
140US17199020700,5.446968081
140US17203030501,6.681820967
140US17091010800,8.630710366
140US17091011200,6.369235944
140US17091010602,4.373042548
140US17091012000,2.54740028
140US17091010300,14.01170282
140US17091012300,0.58649162
140US17091012400,1.57965397
140US17091010100,12.59353207
140US17001010200,21.5117565
140US17001010100,12.85542938
140US17001000900,1.405371952
140US17001000201,1.570620775
140US17001000500,0.552374491
140US17109010300,3.869881146
140US17109010700,0.933353664
140US17015960200,18.98524603
140US17191955200,1.074538765
140US17195000400,4.465514598
140US17195000100,5.201237907
140US17195001700,2.875481898
140US17195000800,11.35886754
140US17195001000,1.995360613
140US17195001200,0.71310218
140US17195001300,1.512239197
140US17199020100,4.851754717
140US17199020201,3.61245781
140US17199020600,2.253985058
140US17199021400,6.448292484
140US17203030200,16.27504857
140US17203030602,6.876316165
140US17203030601,0.746347926
140US17203030100,11.1968655
140US17015960100,12.8344231
140US17015960400,18.25102153
140US17153971000,18.41610732
140US17179022000,2.314178877
140US17179021701,11.05878073
140US17179020100,1.827868804
140US17179020301,4.505090214
140US17179021500,5.585040691
140US17179021604,8.451173948
140US17179021605,9.65841299
140US17179020800,1.476254873
140US17179021102,1.354820466
140US17179022200,8.178663741
140US17181950500,5.350205046
140US17181950300,2.047952784
140US17125956500,0.931592515
140US17167000501,2.758089865
140US17167002900,3.569386252
140US17167000100,2.925759848
140US17167003801,4.307286039
140US17167000300,0.820686074
140US17167002100,2.456466384
140US17121951700,8.137251113
140US17121951800,4.343156843
140US17121952700,0.891296464
140US17167003100,1.505279333
140US17167000400,1.062404454
140US17167001003,3.164069584
140US17167002801,3.024121563
140US17167001400,0.533230067
140US17167001900,1.394750754
140US17167001800,1.503563703
140US17129010300,19.2236354
140US17167002700,1.784044426
140US17167003300,10.4194941
140US17167003500,13.35366929
140US17167003603,6.399484254
140US17167003902,7.935835453
140US17113001700,1.355092384
140US17113005602,14.41116529
140US17113000400,0.206165187
140US17113000501,0.748905396
140US17113000105,4.200660648
140US17161022000,2.717160032
140US17161023000,1.482896574
140US17161024500,2.058277937
140US17161021100,2.85350789
140US17161023200,0.294459712
140US17113005800,1.1243435
140US17113005202,9.583643909
140US17113006000,11.52863192
140US17113000302,1.890382216
140US17113001103,0.916864063
140US17113001303,0.693706757
140US17113001402,3.758749964
140US17099963800,15.33472486
140US17099961800,7.402199116
140US17099962300,9.136324733
140US17099962200,5.824568622
140US17099962100,8.40394098
140US17099963200,16.28793172
140US17099962500,5.230571377
140US17099961900,3.018334764
140US17099962700,1.051518401
140US17099963600,1.858563198
140US17095001500,14.79966927
140US17095000400,2.00168477
140US17095001100,4.178301617
140US17095001200,5.666581315
140US17095001300,7.177435255
140US17095001000,3.934851695
140US17075950800,13.02885546
140US17075950300,11.5321077
140US17075950900,9.002901918
140US17083010100,6.7489518
140US17145030200,1.102451415
140US17145030600,0.558733154
140US17105960500,4.027984288
140US17011965100,13.45221624
140US17105960800,4.635390029
140US17105960300,12.80202216
140US17011965000,7.14054062
140US17011964900,4.941402913
140US17177000300,14.96431236
140US17177000400,10.02759837
140US17177000900,1.574879634
140US17177001000,1.598719151
140US17033880600,7.642089187
140US17033880500,5.990389911
140US17141960800,12.83486655
140US17141961500,8.769592396
140US17141961100,3.163183164
140US17089852403,10.6354502
140US17089854002,3.766349745
140US17089850800,2.903574375
140US17089851910,0.98565505
140US17089850201,5.730541463
140US17089853008,0.760164201
140US17089854700,2.176426194
140US17089854100,2.870470885
140US17089853001,2.025689277
140US17089853200,1.35658066
140US17089852700,2.523809023
140US17089852805,2.942187649
140US17089850301,5.128654759
140US17007010400,10.47452616
140US17007010200,9.046615661
140US17079977500,15.16226619
140US17089851600,0.900409844
140US17089851904,0.923088914
140US17183010200,0.510677585
140US17183010400,6.537257864
140US17057953700,8.171763092
140US17057953100,16.1594952
140US17187870300,6.129447873
140US17187870200,14.37668608
140US17057952900,5.711391731
140US17057953000,15.71463807
140US17183011000,10.48108503
140US17183010300,10.42886474
140US17183010900,14.07516272
140US17183000900,1.608344384
140US17201002302,3.790934038
140US17201003709,2.577382765
140US17201003602,1.086741354
140US17201003601,2.481320497
140US17201003200,1.351407092
140US17201003706,4.744298648
140US17201003801,5.077432773
140US17201003605,1.647867057
140US17201003606,1.160737755
140US17201000700,0.848892975
140US17201003500,1.324102083
140US17201004003,5.717883543
140US17201002800,1.51653181
140US17201003901,8.856113752
140US17183010702,5.696530801
140US17183000600,0.699108484
140US17201003100,1.022755079
140US17201003705,6.038284939
140US17089852407,3.579560149
140US17089854506,6.250422534
140US17089852608,1.254454876
140US17089850705,9.47468847
140US17089854509,5.929622719
140US17089854508,4.68616859
140US17089852004,4.793825384
140US17089850706,11.06358743
140US17089850711,4.588665646
140US17089852408,5.408196339
140US17089852204,1.962345529
140US17089854403,0.60034136
140US17093890301,4.9931178
140US17097861107,7.894108287
140US17097861508,3.201703541
140US17097861604,6.25117706
140US17097863702,2.310559392
140US17097863801,1.339218613
140US17097864105,4.031000713
140US17097862800,1.827261079
140US17097861701,1.605806428
140US17019005402,3.227963733
140US17097860807,10.30783251
140US17091010201,9.304710259
140US17119403101,5.245492109
140US17119403603,1.109796082
140US17089852300,2.279582336
140US17089852803,3.876499179
140US17031380100,1.266208969
140US17031400300,0.53835379
140US17031691300,1.713320539
140US17031470100,1.510300853
140US17031520100,1.881348384
140US17031802506,6.126062257
140US17031832500,1.193646908
140US17031832300,1.277659883
140US17031833000,0.738580766
140US17031837800,0.902795913
140US17031842900,0.441286008
140US17031841000,0.202694002
140US17031835600,0.952894473
140US17111870812,5.072778992
140US17111870402,7.965936668
140US17111871108,4.524148468
140US17111871109,5.770780285
140US17089852907,1.708475473
140US17111871404,3.959283332
140US17111871600,2.426239197
140US17111871201,3.070409882
140US17111871301,1.711949918
140US17111871206,4.419822601
140US17111870904,9.29628746
140US17111871311,2.324135012
140US17111870605,1.683393666
140US17111870810,3.84759949
140US17111870604,3.424508368
140US17111870704,6.784701212
140US17037001600,4.712841139
140US17183001300,3.272412537
140US17197881113,4.939219685
140US17197881112,3.55369885
140US17197882802,0.536297804
140US17197883510,6.916718879
140US17197883213,4.649170937
140US17197883212,5.537581637
140US17197883605,5.850728129
140US17197883804,5.848348042
140US17197882100,3.618101365
140US17197884005,15.03308913
140US17197884103,4.271680841
140US17031843600,0.398508693
140US17197880305,4.078560693
140US17197880114,0.495569755
140US17197880115,1.119614523
140US17197884101,4.714444174
140US17197880411,6.611413727
140US17197881011,6.214045399
140US17197880701,3.606577574
140US17197883306,8.255054596
140US17031251000,1.399189652
140US17031252101,0.351759336
140US17031271800,0.800466451
140US17031271300,1.089656383
140US17031570200,3.326543569
140US17031340400,0.539445502
140US17063000102,7.760967314
140US17085020401,9.752519915
140US17031242800,0.714530045
140US17031243500,1.30287485
140US17161020600,2.856174967
140US17031010300,1.119590333
140US17031010400,1.913165594
140US17031020500,1.608760938
140US17031081202,0.392908249
140US17031210502,2.486855054
140US17031221200,1.45684462
140US17043845811,4.44440238
140US17031220901,1.716880159
140US17143003402,5.081116008
140US17031301100,0.590637119
140US17031010202,0.841274449
140US17031410100,1.325932274
140US17031061902,0.653292783
140US17031540101,3.225534389
140US17031140302,1.284729677
140US17031220702,2.376341082
140US17031220601,1.892743806
140US17031760801,1.675409816
140US17031070103,0.631804608
140US17031070102,0.406552693
140US17031806104,1.183787743
140US17031802505,5.612485559
140US17031803015,4.095001393
140US17031770201,0.385923536
140US17031802609,4.463084692
140US17031823603,4.046172842
140US17031824114,4.854312847
140US17031830008,3.83350572
140US17043846702,2.97031792
140US17043840303,3.04920751
140US17043840904,0.920369761
140US17043841111,3.272871714
140US17043841103,4.012149825
140US17043840910,0.75169903
140US17043841325,4.328276991
140US17043841322,4.264985104
140US17043841312,4.702030956
140US17043841318,3.132957068
140US17043841501,3.703285915
140US17043846519,1.937661814
140US17043842710,3.616356152
140US17043846514,2.630150102
140US17043846513,2.463419111
140US17043843302,3.11532112
140US17043846522,1.803695271
140US17043844304,2.71771654
140US17043846521,0.867671143
140US17043841313,5.228248299
140US17043846507,3.51570281
140US17037001800,12.87220625
140US17001010302,14.3712651
140US17029000701,7.384362363
140US17037001004,3.12393789
140US17133600501,9.319951825
140US17163503322,1.173725953
140US17163503903,8.275042749
140US17163502500,1.19829867
140US17201003811,5.952389134
140US17201004004,4.513644801
140US17201004005,6.304255238
140US17161020102,11.947551
140US17019010902,11.44450279
140US17019005602,4.092905619
140US17019005901,0.981137104
140US17113005401,5.462979036
140US17113001108,2.480665376
140US17113005402,11.10842691
140US17085020101,9.927258156
140US17113000106,1.347345695
140US17115000501,1.55754742
140US17031490200,2.29265952
140US17031844700,0.731148718
140US17031803613,5.308760132
140US17031804513,3.129388063
140US17031824127,6.929983563
140US17031824125,5.883785049
140US17031824129,6.299902624
140US17031804313,4.091767248
140US17031820204,2.603690335
140US17115002001,0.424843095
140US17115000502,1.726952436
140US17031320101,0.725780142
140US17031380600,1.337681144
140US17031330102,1.193227444
140US17031806006,0.902648939
140US17031828508,2.067250213
140US17031824126,6.816089697
140US17031824508,3.865544261
140US17161020103,11.02424782
140US17007010502,10.58340797
140US17007010604,9.288728073
140US17097860908,6.839267747
140US17097864524,6.494402413
140US17163504357,10.09465941
140US17163503102,3.859492583
140US17163504501,3.020871646
140US17163501801,3.323341678
140US17167002002,3.769015207
140US17167003702,7.773391425
140US17167004200,0.928316691
140US17037000401,5.033066178
140US17093890703,9.333975966
140US17093890601,8.570479569
140US17093890107,4.591058855
140US17093890702,9.665327521
140US17093890105,3.999656948
140US17157951202,3.397577021
140US17109010401,2.228698097
140US17043844309,2.455548475
140US17063000900,15.40526732
140US17195001101,0.211750481
140US17143004500,5.094476674
140US17143002400,1.635695968
140US17031242500,0.398831508
140US17031242100,0.727898226
140US17031241400,0.456774774
140US17031060500,0.48896205
140US17031040800,0.89755423
140US17031830700,0.60045273
140US17031020701,0.854518385
140US17031200300,2.316878924
140US17031170300,0.45071036
140US17031160602,1.290444069
140US17031140701,0.901306836
140US17031120400,2.326641452
140US17031090200,1.185003441
140US17031838300,0.914691561
140US17031071200,1.023446022
140US17043844401,0.726488906
140US17081050200,10.49933398
140US17043842706,2.396495201
140US17043842603,1.498947173
140US17043841401,1.201653593
140US17043841204,1.957529109
140US17043840901,2.495512726
140US17043845507,3.924241145
140US17043846003,3.298254133
140US17043846203,2.06274976
140US17107953000,7.78876054
140US17043842800,2.453362657
140US17051950700,9.281192028
140US17049950300,13.51495614
140US17055040700,2.143987099
140US17055040300,7.812298974
140US17067954000,11.90676034
140US17055041100,8.343611601
140US17061973600,9.568187637
140US17061973700,13.72486733
140US17031822302,2.145925686
140US17031824116,3.985445696
140US17031825600,2.178982301
140US17031823803,2.032259831
140US17031824505,4.877526106
140US17031829902,1.270066786
140US17031829402,3.887887228
140US17031829500,4.822541772
140US17031826800,2.163422753
140US17031827600,1.016402605
140US17031826201,4.872564214
140US17031823102,2.236767654
140US17031821800,0.373488373
140US17031820400,3.652911792
140US17031818700,1.434565947
140US17031500100,1.64092671
140US17031822000,0.759743868
140US17031817101,2.262554347
140US17031816100,0.546622961
140US17031711000,2.643078139
140US17031700501,1.65437415
140US17031700200,2.056492937
140US17031813100,0.761286825
140US17031811800,3.300469752
140US17031560100,2.900740741
140US17031611200,2.400829629
140US17031842400,2.489281538
140US17031431302,0.699583714
140US17031480400,0.46076671
140US17031310900,0.959764809
140US17031301803,1.909424078
140US17031430600,0.87841031
140US17031410600,0.732786273
140US17031260600,1.146188208
140US17031251200,0.926692533
140US17031290900,1.773678993
140US17031281900,1.025852265
140US17031808301,3.181152801
140US17031730400,2.102926704
140US17031660900,0.382752952
140US17031681100,1.062834949
140US17031580600,2.665248204
140US17031561100,3.22475808
140US17031810900,0.803420275
140US17031805105,1.251557766
140US17031804805,1.422939378
140US17031804711,1.301811256
140US17031805802,1.608776657
140US17031805600,1.341594466
140US17031805401,1.129661566
140US17031803603,5.047817391
140US17031803017,3.662781524
140US17031804607,1.961869876
140US17031804202,3.738611139
140US17031351000,1.043687777
140US17031802200,3.876920878
140US17031801606,5.132538698
140US17031831000,0.876415524
140US17031250300,1.661813461
140US17197883602,7.471345288
140US17197883211,3.133479626
140US17027900300,1.77807911
140US17193958100,20.1662701
140US17119403533,0.783587865
140US17163502900,1.581088007
140US17163502603,1.931081157
140US17163503203,9.390464329
140US17173959100,12.50135545
140US17165955100,0.558479347
140US17169970100,8.298507366
140US17163503202,3.897614215
140US17197880202,1.533579476
140US17197883809,8.275515731
140US17019010204,13.25913814
140US17019000902,2.498793351
140US17115001801,2.433298103
140US17115002401,2.30470067
140US17115002602,7.728542288
140US17021958700,5.01000461
140US17119402000,1.138718605
140US17119402803,7.650224685
140US17123961100,24.20099171
140US17147954600,3.311114461
140US17111870813,1.988451344
140US17111871110,6.802327774
140US17111871501,12.41184956
140US17111870404,6.9592156
140US17111870104,9.71902886
140US17111871502,11.58768058
140US17111870906,7.416659428
140US17197880324,1.214796545
140US17197880322,3.592800608
140US17197880124,1.262587443
140US17197880318,5.459254994
140US17197880123,2.641894106
140US17197880125,2.810542905
140US17197883218,5.469638617
140US17197880511,5.174684422
140US17197880425,5.774706974
140US17197880326,1.907850435
140US17037000200,11.66740434
140US17097865600,7.789939495
140US17097861008,9.561160855
140US17097861106,6.629938049
140US17097860104,1.523615324
140US17097866000,5.944812807
140US17097866200,2.525477886
140US17097864904,6.744694808
140US17097864106,2.893942705
140US17097865400,5.277892517
140US17097864521,5.694967978
140US17139976900,16.24498758
140US17029000800,5.329968139
140US17023060400,21.90107882
140US17141961001,9.316237745
140US17011965600,12.48118537
140US17083010500,10.93757908
140US17163504354,0.658269116
140US17163503905,9.032309448
140US17087977600,16.99450533
140US17075950400,1.284209811
140US17119404100,4.01015027
140US17089850400,4.328481997
140US17177000700,2.432345583
140US17033880100,7.076147933
140US17077010602,1.49334829
140US17145030400,1.560928185
140US17137951500,5.93367299
140US17077010601,3.456735262
140US17095001400,11.57435552
140US17137951400,10.65022689
140US17043840304,2.416329472
140US17043841004,3.19454218
140US17043841327,4.423680929
140US17043846304,3.646383129
140US17043846524,1.84767626
140US17043845901,5.576953187
140US17043846208,1.088911441
140US17089852001,3.845972848
140US17089851500,0.790844618
140US17089853900,2.087389027
140US17099964100,19.38774653
140US17099963500,4.002238717
140US17111871107,4.902080143
140US17089854800,1.321590525
140US17089854504,5.943295778
140US17043844308,1.688929243
140US17179020900,1.456736337
140US17031010600,1.547531217
140US17105960400,8.161977435
140US17031062100,0.44127973
140US17031063302,0.161396166
140US17031010503,1.796329098
140US17031030706,0.842467435
140US17031350100,0.651460408
140US17031980000,4.524984089
140US17031802004,2.211358069
140US17031804609,2.420178049
140US17031824003,5.17374019
140US17031260300,0.807043384
140US17031431200,0.436825028
140US17031650302,1.416287081
140US17031671800,1.673862613
140US17031191302,1.254331013
140US17031813302,1.191308584
140US17031840200,1.331529536
140US17097864517,5.914433769
140US17197883210,1.620435614
140US17197881302,3.104592842
140US17197881108,0.857067214
140US17197883521,5.499805591
140US17201002500,2.058069162
140US17201000800,0.384526851
140US17201001500,1.629909372
140US17201003707,4.683406912
140US17201001400,0.838598827
140US17197883303,7.839361548
140US17197883811,5.894449896
140US17089852103,4.660557188
140US17089850710,5.234242994
140US17089851912,3.169155237
140US17093890402,8.529441878
140US17163503101,6.030219321
140US17097860813,9.099841017
140US17201000507,0.437205952
140US17177000200,9.828731375
140US17201003805,6.933846527
140US17199021300,3.768114057
140US17143003700,11.66477545
140US17143004801,6.61522345
140US17143004101,6.423713375
140US17001010500,4.150447517
140US17001001100,2.608298154
140US17181950100,6.452698415
140US17003957700,16.1368107
140US17091011400,3.018545773
140US17091010900,15.89851058
140US17119403534,4.010243811
140US17183010800,10.17866082
140US17183000300,0.877728524
140US17005951500,6.881498593
140US17009970400,14.65684086
140US17015960300,19.78349949
140US17109010200,9.980050987
140US17097861009,8.246297261
140US17191955300,9.895055403
140US17011964800,15.23903162
140US17011965200,12.93448021
140US17153971100,17.16770113
140US17179021900,9.855963926
140US17179020302,4.588536769
140US17179020500,3.9442694
140US17149952600,8.95358903
140US17115001300,1.144404141
140US17157950800,2.039671804
140US17157950900,7.968391363
140US17167003400,12.64825149
140US17167003901,6.422798513
140US17135958000,6.311509671
140US17105960900,15.86108712
140US17191954900,7.143990735
140US17167003601,6.998080176
140US17199020300,1.728029362
140US17199020500,0.702697864
140US17125956800,16.58456218
140US17035972500,13.67128914
140US17069970900,6.706530694
140US17091011600,0.947412717
140US17113005900,2.170217677
140US17113005201,4.776316947
140US17113000504,2.279745761
140US17111871307,2.668567362
140US17111871004,15.50034698
140US17111870808,2.675262353
140US17089852201,1.434338843
140US17117956300,4.136957908
140US17111870811,3.042979967
140US17141961200,3.275117465
140US17121952300,4.529799706
140US17129010200,17.76755065
140US17057953300,2.053668746
140US17183010100,6.123710623
140US17161024200,3.354228517
140US17161024000,4.671501778
140US17161020800,1.563336519
140US17161023700,1.085013957
140US17167001001,2.584355346
140US17167000900,0.305418535
140US17179022400,5.57645773
140US17031161100,1.546677589
140US17031150401,1.329843384
140US17031140702,1.098448608
140US17043841801,2.789362711
140US17043841404,1.330025173
140US17043841108,2.995948814
140US17043841112,3.640562536
140US17043845602,2.240793911
140US17097864207,7.074147515
140US17183011100,12.59500218
140US17031831900,1.075974291
140US17031060400,0.826115939
140US17031040600,0.852653433
140US17031032100,0.264037199
140US17027900200,5.456626179
140US17171970600,13.58987349
140US17051950500,15.86262737
140US17113001403,1.578901448
140US17085020200,4.599126825
140US17049950200,7.955375008
140US17049950100,5.375448952
140US17055040100,8.527413002
140US17065973100,0.949824203
140US17067953700,10.68066544
140US17163501700,3.093519463
140US17163503301,2.004449433
140US17163500500,4.3164701
140US17163504001,10.61310073
140US17161021000,1.460794271
140US17031030601,1.199804537
140US17031030102,1.460027274
140US17031804506,2.308092994
140US17031280100,1.203224828
140US17031670400,1.720740874
140US17031833100,0.365012295
140US17201003710,2.778979868
140US17031760802,2.467117909
140US17197880204,2.920495609
140US17197880304,2.841896289
140US17197883513,6.299655749
140US17197883519,4.747551244
140US17197884006,13.60608437
140US17079977400,18.14990471
140US17043840705,4.317101686
140US17043841603,2.386578632
140US17119401102,3.295606038
140US17071973300,12.10114029
140US17089852002,3.335570349
140US17089854001,2.868638307
140US17089852906,1.550044
140US17097861610,5.817626316
140US17091011300,4.25354236
140US17201000502,0.812608499
140US17201000401,1.625417508
140US17201003711,5.807607015
140US17111871115,7.542757581
140US17111871111,5.774250207
140US17111870502,6.023328357
140US17007010501,5.536353833
140US17163504355,3.23119453
140US17031824509,4.158120391
140US17089852607,0.568714565
140US17089850709,5.619981063
140US17113000506,2.418799242
140US17031804305,1.6323808
140US17031770400,2.573864882
140US17031802404,6.156297404
140US17031801605,6.19796091
140US17031801200,1.343984137
140US17031800500,3.82921126
140US17039971500,6.243645608
140US17031812000,1.023202645
140US17031730201,1.868354751
140US17031661100,0.87689737
140US17031650100,1.623764229
140US17031820603,3.747606577
140US17031750200,2.087360673
140US17031824701,3.401085058
140US17031823604,1.605348012
140US17031828402,2.732176381
140US17031827400,0.337443238
140US17201000516,2.372548577
140US17037000500,1.946832041
140US17097860600,1.61345376
140US17097864107,4.320542408
140US17097864203,5.210445678
140US17161023300,1.250571435
140US17161021900,3.191453371
140US17041952400,16.46881865
140US17031810302,0.59702807
140US17031806005,0.436231089
140US17031824124,5.310579661
140US17031804315,2.082659963
140US17121951600,9.083452376
140US17197883806,4.077267564
140US17197880106,1.419389833
140US17197883000,4.270563697
140US17197881700,1.18004436
140US17197883606,5.635751392
140US17197883401,15.10885963
140US17031805002,2.720825217
140US17031804807,1.602706634
140US17031805402,1.912393541
140US17031803702,4.153463992
140US17199020802,9.595756153
140US17199021001,1.608274875
140US17121952400,1.044095944
140US17021958500,0.866879918
140US17073030100,3.890652156
140US17073031000,2.676734337
140US17119402804,6.597399213
140US17119401101,3.055889943
140US17073030302,1.412548985
140US17197880424,7.831904964
140US17197880422,6.730057558
140US17141961302,14.01785101
140US17029000900,4.836843221
140US17031819600,1.174528924
140US17031821402,2.509711094
140US17031750600,1.395336507
140US17031814800,1.20285154
140US17019011100,0.238971543
140US17019010100,15.02324148
140US17019001400,2.733985301
140US17031620100,2.392686061
140US17031840000,1.292908161
140US17031440800,1.893650127
140US17197881202,2.34718373
140US17119400101,1.442620508
140US17119403601,1.029553359
140US17119403121,2.428492468
140US17031390300,0.905221509
140US17031381200,0.440559429
140US17103000700,11.04069274
140US17107953600,12.09410841
140US17031831400,0.47753369
140US17031300900,0.574442229
140US17063000600,12.25620257
140US17063000300,0.869853575
140US17097860806,10.63490048
140US17097860905,8.281403124
140US17097863601,2.990148918
140US17031839000,1.588419222
140US17043841210,2.938882134
140US17163503414,0.903267264
140US17187870400,0.582220882
140US17043841308,4.194587153
140US17057953500,1.103529002
140US17031821401,2.476217737
140US17031814600,0.941417806
140US17031816500,2.100264637
140US17031700302,1.252327835
140US17031813500,0.668653264
140US17031670900,1.281546978
140US17031640600,4.08412268
140US17031570400,2.830282557
140US17031834300,0.868533432
140US17031490500,1.874744206
140US17111871112,4.89048578
140US17111871313,0.479909396
140US17031330200,1.101413989
140US17031843900,1.298281032
140US17031252202,1.068130392
140US17031808100,1.962724326
140US17031812302,1.269867664
140US17031809500,1.291587232
140US17031805901,0.731692289
140US17031805202,2.242987334
140US17031804706,1.535719151
140US17031804102,4.132524058
140US17031802002,2.570928041
140US17043841605,3.978480743
140US17043842709,2.364059636
140US17043846517,2.396640847
140US17043846409,4.077660157
140US17043845402,2.361868322
140US17043846313,3.337458985
140US17031803616,5.60138375
140US17031832400,0.993078635
140US17031242700,0.213758838
140US17031241600,0.953292254
140US17031050700,1.394771828
140US17031031700,0.692723129
140US17031020200,0.952120283
140US17031160502,1.54073966
140US17031140500,1.816061295
140US17031080100,0.787054559
140US17043840102,3.256810809
140US17007010603,9.489727095
140US17031813702,1.295452093
140US17031824121,5.39343379
140US17031820605,4.869984381
140US17031804308,1.139929199
140US17027900404,12.00374403
140US17067954100,12.43395916
140US17019005902,0.819776086
140US17039971700,0.378608755
140US17031825802,5.298946168
140US17031824115,3.427149482
140US17031827901,4.272014751
140US17031826700,2.473349003
140US17031823303,2.972824926
140US17005951400,7.093257368
140US17031820103,0.798413384
140US17029000400,1.869222173
140US17161022600,1.798548475
140US17031801100,1.766826497
140US17141961002,11.98265085
140US17097860811,9.746672096
140US17097861301,9.579220412
140US17097864510,3.054065829
140US17097862401,1.016060307
140US17097864602,2.254676141
140US17041952300,20.9590314
140US17019005401,1.207711205
140US17031010201,0.640048086
140US17163504356,8.361657469
140US17137952200,9.526013963
140US17101880700,3.691511632
140US17111870809,2.667894527
140US17021958300,0.774403757
140US17115001600,1.972363631
140US17093890602,8.514488717
140US17093890403,6.398592672
140US17093890106,5.716005087
140US17091010203,7.27285979
140US17095000600,2.244671408
140US17099962400,9.184447097
140US17119400600,1.346790499
140US17105961000,14.1027288
140US17117957000,6.411537219
140US17113002102,4.693573194
140US17121952500,2.393070992
140US17159978300,5.556504788
140US17203030300,7.932204792
140US17093890108,7.391059348
140US17149952400,9.945902936
140US17163502100,3.873263225
140US17163503906,9.205694356
140US17173959600,8.997167801
140US17133600502,8.316497517
140US17161024300,2.319307595
140US17161022300,3.203189092
140US17031834500,0.810431854
140US17163503334,3.561068375
140US17167003602,4.329688056
140US17179020700,2.118338673
140US17043841323,4.455421725
140US17043845509,2.995335697
140US17043846206,1.252558802
140US17157951201,0.921632844
140US17197880105,1.820730889
140US17197884003,12.1710251
140US17193958200,22.05098298
140US17049950400,9.82783459
140US17055040600,1.518895357
140US17047957000,16.68722475
140US17163504358,8.312255607
140US17163504359,8.166062772
140US17135957800,0.80382556
140US17097864110,5.593370813
140US17111871207,3.72645743
140US17197880314,4.502972984
140US17203030400,6.958453187
140US17035972400,18.79644634
140US17015960500,15.52707774
140US17179021802,9.382034074
140US17097865200,4.341609925
140US17097865501,4.361370969
140US17195001400,2.862154904
140US17031110501,2.194377353
140US17043844602,0.509422172
140US17043842604,1.761439667
140US17043842500,2.592045465
140US17043841403,0.611924762
140US17033880400,1.235738544
140US17077011200,2.350948355
140US17097863500,0.084149134
140US17097864520,7.152503938
140US17097862200,0.611334148
140US17097860809,11.81163225
140US17097861007,10.05415624
140US17197881201,3.146224856
140US17025971900,11.43185739
140US17155954500,14.43822267
140US17031670300,1.877492105
140US17031650200,2.183424536
140US17113001404,2.903719451
140US17113005700,15.03448697
140US17159978200,0.783100867
140US17197883522,6.151255231
140US17043846106,3.112774024
140US17043846307,3.923409682
140US17051951100,13.09070298
140US17031818000,0.996031098
140US17031816800,2.384403913
140US17031710200,1.859485101
140US17197883509,9.880471739
140US17197883304,14.98727256
140US17053961600,23.71947324
140US17067953800,1.319565917
140US17073030203,4.661238338
140US17197883515,5.887748536
140US17197883206,0.828788067
140US17031480500,0.425487084
140US17031430200,0.882509369
140US17031390600,1.022366818
140US17031271400,0.982694105
140US17031251300,0.549774937
140US17165955700,7.225954255
140US17081050800,5.026262186
140US17085020500,18.81348959
140US17089852203,1.841630336
140US17083010200,8.334418695
140US17177000800,0.745511484
140US17163502404,4.653883865
140US17031820606,4.465632011
140US17031824800,1.833550127
140US17031825700,4.946708936
140US17031824601,4.597180161
140US17031822701,0.565752004
140US17031828000,2.447602348
140US17089851913,2.109350525
140US17161021500,3.678859705
140US17031801701,6.104208249
140US17031800700,3.324304114
140US17017960400,10.35858414
140US17091012100,0.429735424
140US17107952900,8.372955567
140US17197880427,3.652818278
140US17121952100,1.59540471
140US17167001004,2.463675584
140US17167002802,2.434659756
140US17167003201,3.360500901
140US17185957500,2.809964308
140US17031691200,1.648687937
140US17031590500,2.200007761
140US17031520300,2.249422428
140US17031839700,1.744032081
