HEROP_ID,ZIP,OtpTmDr,OtpTmDr2,OtpCntDr,OtpMinDis
860US11764,11764,13.151298596838704,26.302597193677407,4,7.915742115482202
860US11765,11765,20.5,41.0,8,9.47478060288748
860US11766,11766,10.943895048689999,21.887790097379998,4,6.931950936634579
860US11767,11767,5.928397581111602,11.856795162223204,7,3.6965582797912497
860US11768,11768,14.40911369216,28.81822738432,6,6.462064860826059
860US11769,11769,13.939411764710002,27.878823529420004,8,7.543059365477548
860US11770,11770,17.84098181692,35.68196363384,7,9.881672115058072
860US11771,11771,14.443311684853311,28.886623369706623,11,6.605547159942509
860US11772,11772,10.20711325406,20.41422650812,7,4.535164028442925
860US11773,11773,,,,
860US11776,11776,10.541517575268482,21.083035150536965,5,5.69032504257038
860US11777,11777,13.98191319006,27.96382638012,5,8.244373220051733
860US11778,11778,16.7144987662945,33.428997532589,5,9.550187799039804
860US11779,11779,7.386142700366142,14.772285400732285,7,4.284543564938838
860US11780,11780,8.918616502801383,17.837233005602766,6,4.95431256731523
860US11782,11782,12.68833157748,25.37666315496,7,6.835243217458418
860US11783,11783,6.852811277277189,13.705622554554378,15,3.7944809954774863
860US11784,11784,4.99424836448,9.98849672896,6,2.5871166427981316
860US11786,11786,18.95892769372,37.91785538744,5,10.488179678489624
860US11787,11787,5.85781488299,11.71562976598,7,2.475389042052086
860US11788,11788,1.29540510398,2.59081020796,9,1.322036988119673
860US11789,11789,13.84547443447,27.69094886894,5,9.001512142692286
860US11790,11790,12.20498566905,24.4099713381,6,7.089932838539458
860US11791,11791,9.59032863538033,19.18065727076066,14,5.122767236920007
860US11792,11792,17.87857988130858,35.75715976261716,4,8.644190018032157
860US11793,11793,6.9612200739,13.9224401478,18,3.7159213182724136
860US11794,11794,,,,
860US11795,11795,10.003055917436944,20.006111834873888,8,6.10571433901748
860US11796,11796,14.55620160782,29.11240321564,7,8.357228916396489
860US11797,11797,6.623149569623149,13.246299139246299,12,3.2844380862994726
860US11798,11798,9.684047750754049,19.368095501508098,9,5.091154007614326
860US11801,11801,6.2347611847447615,12.469522369489523,16,3.109452747063945
860US11802,11802,6.21,12.42,17,3.05853347849633
860US11803,11803,8.978894256997789,17.957788513995578,15,4.663359727399336
860US11804,11804,9.41,18.82,13,5.0869939268515
860US11815,11815,,,,
860US11901,11901,11.27915220315,22.5583044063,3,3.341729371228286
860US11930,11930,52.525109187059996,105.05021837411999,0,24.196589180571483
860US11931,11931,14.0,28.0,2,4.20521162878287
860US11932,11932,34.709832265180005,69.41966453036001,0,19.642932780868293
860US11933,11933,15.519696901129999,31.039393802259998,3,5.359580489240202
860US11934,11934,11.51019984891,23.02039969782,4,4.705449308950725
860US11935,11935,26.642793799369997,53.285587598739994,1,12.161000431968374
860US11937,11937,46.743281216279996,93.48656243255999,0,22.71281607738494
860US11939,11939,45.68,91.36,0,10.0795525203952
860US11940,11940,12.247150936799999,24.494301873599998,3,6.351301969291826
860US11941,11941,11.48135371197,22.96270742394,3,6.417941125230896
860US11942,11942,14.01020072769,28.02040145538,2,6.865620770530466
860US11944,11944,34.88058160106,69.76116320212,0,16.961044950506512
860US11946,11946,17.33699145748,34.67398291496,2,8.097215250869267
860US11947,11947,16.7979104468,33.5958208936,1,5.394649383145013
860US11948,11948,20.61068997102,41.22137994204,1,7.385990604314495
860US11949,11949,12.51687980726,25.03375961452,4,5.67388837617691
860US11950,11950,6.40139858957,12.80279717914,5,2.6302064983023072
860US11951,11951,4.5465895535,9.093179107,4,1.6429441923126367
860US11952,11952,22.138359375580002,44.276718751160004,1,8.761448981132014
860US11953,11953,11.54431031558,23.08862063116,5,5.067812643784418
860US11954,11954,64.91158810222001,129.82317620444002,0,22.2816791956431
860US11955,11955,9.13343058952,18.26686117904,5,3.668148663621455
860US11956,11956,26.75,53.5,1,12.1509063728967
860US11957,11957,45.68,91.36,0,10.0795525203952
860US11958,11958,27.159208629729203,54.31841725945841,1,13.008413216168142
860US11959,11959,13.08284883823,26.16569767646,2,7.378041167569652
860US11960,11960,11.14,22.28,3,7.21510446491457
860US11961,11961,16.25875690936,32.51751381872,4,8.378288654331138
860US11962,11962,35.032477878357525,70.06495575671505,0,19.83486839807606
860US11963,11963,39.19640343593359,78.39280687186718,0,19.375808268237268
860US11964,11964,0.0,0.0,0,18.8918183660541
860US11965,11965,0.0,0.0,0,18.8918183660541
860US11967,11967,4.0792225486,8.1584450972,5,2.0220996400192823
860US11968,11968,24.051364122361363,48.10272824472273,1,13.273339805769261
860US11969,11969,23.93,47.86,1,14.360800061764
860US11970,11970,16.6795698916,33.3591397832,1,5.344340866520385
860US11971,11971,31.83131558546,63.66263117092,0,15.930912175910484
860US11972,11972,10.808571429399999,21.617142858799998,3,6.730893297478192
860US11973,11973,,,,
860US11975,11975,41.61320709015,83.2264141803,0,21.69000217571774
860US11976,11976,30.485368200160003,60.97073640032001,0,16.807256614249074
860US11977,11977,13.24741916002,26.49483832004,3,7.325245970253125
860US11978,11978,11.98562010606438,23.97124021212876,2,7.19073534299126
860US11980,11980,11.49458556981,22.98917113962,5,5.1903220704685005
860US12007,12007,23.86,47.72,3,12.8796169449915
860US12008,12008,5.01,10.02,9,1.48277308174495
860US12009,12009,16.783068437363866,33.56613687472773,6,8.726941168003195
860US12010,12010,5.570813880801627,11.141627761603255,5,2.4311381713758946
860US12015,12015,31.1689616352,62.3379232704,0,23.53348315014583
860US12017,12017,24.327088606719997,48.65417721343999,3,9.295982157042735
860US12018,12018,17.616874291376874,35.23374858275375,4,10.099945654502527
860US12019,12019,11.66135007475,23.3227001495,7,6.668162989731188
860US12020,12020,16.58252454843,33.16504909686,6,10.313921533640482
860US12022,12022,22.87,45.74,1,7.01261479306174
860US12023,12023,32.630169830869995,65.26033966173999,0,17.57984670179227
860US12024,12024,23.666619720679996,47.33323944135999,3,13.90099563886897
860US12025,12025,14.79930174401,29.59860348802,3,8.604587859597489
860US12027,12027,6.35465162881,12.70930325762,7,4.234955698176044
860US12028,12028,31.00188299599,62.00376599198,1,17.76567521806042
860US12029,12029,22.045111940050003,44.090223880100005,4,11.307977511443099
860US12031,12031,40.19,80.38,0,23.2204443221722
860US12032,12032,31.713851467670004,63.42770293534001,0,19.904370689666738
860US12033,12033,16.312574199567422,32.625148399134844,4,8.996678766698805
860US12035,12035,28.037619046099998,56.075238092199996,2,19.589110632600416
860US12036,12036,44.314786321890004,88.62957264378001,0,33.03695825294002
860US12037,12037,30.50025172826,61.00050345652,2,15.006695912078019
860US12040,12040,22.87,45.74,1,7.01261479306174
860US12041,12041,17.14999999756,34.29999999512,5,10.390765967755604
860US12042,12042,28.75731707713,57.51463415426,1,20.764501180129397
860US12043,12043,36.29361936145,72.5872387229,0,23.386586033860087
860US12045,12045,23.86,47.72,3,12.8796169449915
860US12046,12046,24.16544586379,48.33089172758,3,13.280681330491372
860US12047,12047,7.21809851153,14.43619702306,7,3.3145294504115776
860US12050,12050,32.51,65.02,0,20.9758030665975
860US12051,12051,26.914362069925637,53.828724139851275,2,20.688923252262285
860US12052,12052,19.73402298806,39.46804597612,5,11.2411197395468
860US12053,12053,23.079367679200633,46.158735358401266,3,13.254314454047933
860US12054,12054,9.881785230070001,19.763570460140002,6,5.186850869730768
860US12056,12056,17.919595138800002,35.839190277600004,5,10.488336352092258
860US12057,12057,40.88545918711,81.77091837422,0,21.31196749020923
860US12058,12058,32.38141483009,64.76282966018,1,22.594104228277835
860US12059,12059,30.654345089250004,61.30869017850001,0,16.613327106844412
860US12060,12060,22.327549932969998,44.655099865939995,4,11.87947183437823
860US12061,12061,10.038893838261105,20.07778767652221,6,4.91168220056919
860US12062,12062,21.08464327472,42.16928654944,4,11.758207840235926
860US12063,12063,16.37,32.74,4,9.39926964794094
860US12064,12064,49.51659389131,99.03318778262,0,35.6677864522487
860US12065,12065,13.594757604585242,27.189515209170484,7,6.855760386818934
860US12066,12066,20.7987991516312,41.5975983032624,3,13.86567783883286
860US12067,12067,17.1796,34.3592,5,10.308789388532853
860US12068,12068,19.97119782614,39.94239565228,2,10.515821879673636
860US12069,12069,15.22,30.44,3,8.07389611329811
860US12070,12070,2.8814545421099997,5.7629090842199995,4,1.7972313968208917
860US12071,12071,57.61,115.22,0,34.2782726030614
860US12072,12072,23.656128045400003,47.312256090800005,2,12.54113117582124
860US12073,12073,,,,
860US12074,12074,17.24781016296,34.49562032592,4,10.327936709463895
860US12075,12075,33.7554442871,67.5108885742,0,15.153274610265726
860US12076,12076,57.8,115.6,0,33.4194254824227
860US12077,12077,8.74189626187,17.48379252374,6,4.792525251018889
860US12078,12078,19.565130027115128,39.130260054230256,2,10.564965384777055
860US12082,12082,20.53,41.06,5,11.9519352726932
860US12083,12083,36.065016379140005,72.13003275828001,0,21.169335106358425
860US12084,12084,12.42908872982,24.85817745964,7,6.375889421755953
860US12085,12085,13.9,27.8,7,8.01237346177617
860US12086,12086,3.4640569339500002,6.9281138679000005,5,2.665667980409631
860US12087,12087,27.551711024740005,55.10342204948001,2,16.923774593726655
860US12089,12089,30.14,60.28,0,15.9653986305585
860US12090,12090,29.964076656910002,59.928153313820005,1,16.328418347816363
860US12092,12092,29.364074068949996,58.72814813789999,1,20.72052841257313
860US12093,12093,59.05130952789131,118.10261905578263,0,36.47104278414807
860US12094,12094,23.775957444284046,47.55191488856809,2,13.51115116213623
860US12095,12095,20.54965079661965,41.0993015932393,2,10.809324686820686
860US12106,12106,26.24776062175224,52.49552124350448,3,18.650655633758785
860US12107,12107,,,,
860US12108,12108,0.0,0.0,0,43.6556947628246
860US12110,12110,7.89224963048225,15.7844992609645,7,3.9190357768164272
860US12115,12115,27.11,54.22,3,17.0284644457722
860US12116,12116,63.275226802700004,126.55045360540001,0,41.11328242494638
860US12117,12117,25.57679158651,51.15358317302,2,14.64718864906375
860US12118,12118,20.10289141509,40.20578283018,6,10.179524128492826
860US12120,12120,44.8205280526,89.6410561052,0,24.336676340469502
860US12121,12121,19.22232984282767,38.44465968565534,3,10.709497085845632
860US12122,12122,48.10415458677416,96.20830917354832,0,26.65774075878992
860US12123,12123,18.193132421703133,36.386264843406266,4,10.933752441452723
860US12124,12124,27.19,54.38,2,17.0295952168004
860US12125,12125,19.15,38.3,4,9.64090774482747
860US12128,12128,,,,
860US12130,12130,19.618025479579998,39.236050959159996,4,15.028222462223473
860US12131,12131,57.63647540977999,115.27295081955998,0,34.15859718486518
860US12132,12132,27.11,54.22,3,17.0284644457722
860US12133,12133,,,,
860US12134,12134,33.39917773270918,66.79835546541835,1,19.532019987336813
860US12136,12136,27.004475983389998,54.008951966779996,3,16.91260070286844
860US12137,12137,16.721373283680002,33.442746567360004,5,9.473869143796561
860US12138,12138,19.455638704245636,38.91127740849127,3,9.139083236073128
860US12139,12139,0.0,0.0,0,43.6556947628246
860US12140,12140,16.74625000088,33.49250000176,4,8.684761216243363
860US12141,12141,,,,
860US12143,12143,20.692913317930003,41.385826635860006,4,12.908407748087456
860US12144,12144,6.03968989983,12.07937979966,6,2.2348176070115175
860US12147,12147,43.98416961814,87.96833923628,0,23.95314547642613
860US12148,12148,10.347713325967716,20.69542665193543,7,3.4249853433091966
860US12149,12149,42.7244223496,85.4488446992,0,32.03762307260625
860US12150,12150,11.08,22.16,7,5.07343859349915
860US12151,12151,15.332534380142533,30.665068760285067,7,7.879003162159896
860US12153,12153,18.77471544962,37.54943089924,3,9.791664568889077
860US12154,12154,24.478817864351182,48.957635728702364,2,14.291133996643445
860US12155,12155,59.08216279191,118.16432558382,0,40.93927187659892
860US12156,12156,19.63031999914,39.26063999828,3,10.981344893598237
860US12157,12157,30.747074334359997,61.494148668719994,1,19.609823352663312
860US12158,12158,15.059086535100915,30.11817307020183,5,8.120491538288567
860US12159,12159,12.06848327964,24.13696655928,6,5.544657228289356
860US12160,12160,31.925806447124188,63.851612894248376,1,20.266611261780994
860US12161,12161,23.86,47.72,3,12.8796169449915
860US12164,12164,0.0,0.0,0,43.6556947628246
860US12165,12165,24.4,48.8,3,9.20667635751361
860US12166,12166,23.007859110597863,46.015718221195726,2,12.280597091832753
860US12167,12167,69.83844815207846,139.6768963041569,0,40.055626712351064
860US12168,12168,20.718476820871526,41.43695364174305,5,10.641842562471147
860US12169,12169,20.802258064080004,41.60451612816001,5,10.84896873760715
860US12170,12170,26.81601785126398,53.63203570252796,2,14.043135598609553
860US12172,12172,32.51,65.02,0,20.9758030665975
860US12173,12173,30.244423077439997,60.488846154879994,1,18.380264140153113
860US12174,12174,29.24293578056,58.48587156112,1,17.28601645127299
860US12175,12175,44.00387755162,88.00775510324,0,32.22907540673183
860US12176,12176,36.95171875,73.9034375,0,21.826848392139638
860US12177,12177,19.45794871078,38.91589742156,2,10.263896995430324
860US12180,12180,4.922346354102346,9.844692708204692,7,2.0346741583884023
860US12181,12181,0.0,0.0,7,0.138653753914336
860US12182,12182,7.945753931634246,15.891507863268492,7,3.8684454665245465
860US12183,12183,2.85,5.7,7,1.15814903185334
860US12184,12184,21.993175781826825,43.98635156365365,4,15.664091996680378
860US12185,12185,24.131175057521176,48.26235011504235,2,13.986104468789694
860US12186,12186,19.069916043970082,38.139832087940164,6,9.132433731511684
860US12187,12187,45.6225597184,91.2451194368,0,31.014079600040453
860US12188,12188,11.961291714359998,23.922583428719996,7,5.64883973694487
860US12189,12189,4.55303058998,9.10606117996,7,1.6303495716098366
860US12190,12190,46.58,93.16,0,30.8636697137842
860US12192,12192,27.29107634604,54.58215269208,2,18.826948622460943
860US12193,12193,30.401629099270004,60.80325819854001,0,17.857089012866926
860US12194,12194,57.61,115.22,0,34.2782726030614
860US12195,12195,19.15,38.3,4,9.64090774482747
860US12196,12196,16.39752463608,32.79504927216,4,9.596039897243118
860US12197,12197,55.098889908980006,110.19777981796001,0,36.56510373753537
860US12198,12198,10.04394395707,20.08788791414,5,4.405731398994157
860US12201,12201,0.0,0.0,6,0.122265317775522
860US12202,12202,2.23425890604,4.46851781208,6,1.0148481061723298
860US12203,12203,7.375321223224678,14.750642446449357,7,3.3798521448095524
860US12204,12204,0.9941456153499998,1.9882912306999996,7,1.0844780406137857
860US12205,12205,8.286651470813348,16.573302941626697,7,4.003878294880307
860US12206,12206,2.460383230329617,4.920766460659234,7,0.9221620929997968
860US12207,12207,0.53628205166,1.07256410332,6,0.3132756514911887
860US12208,12208,4.10739503773,8.21479007546,7,1.5281482850673265
860US12209,12209,9.92484712465,19.8496942493,7,1.8705451246332307
860US12210,12210,1.09210412125,2.1842082425,6,0.5350238664369527
860US12211,12211,5.73788258438,11.47576516876,7,2.7159755895588313
860US12212,12212,10.94,21.88,7,5.2639668250934
860US12220,12220,0.7,1.4,6,0.35754738465636
860US12222,12222,,,,
860US12223,12223,,,,
860US12224,12224,,,,
860US12226,12226,,,,
860US12232,12232,,,,
860US12233,12233,,,,
860US12234,12234,,,,
860US12235,12235,,,,
860US12236,12236,,,,
860US12237,12237,,,,
860US12239,12239,,,,
860US12240,12240,,,,
860US12245,12245,,,,
860US12246,12246,,,,
860US12247,12247,,,,
860US12248,12248,,,,
860US12249,12249,,,,
860US12255,12255,,,,
860US12257,12257,,,,
860US12260,12260,,,,
860US12288,12288,,,,
860US12301,12301,0.0,0.0,9,0.0733615695876981
860US12302,12302,5.799055027250945,11.59811005450189,8,2.574241928203123
860US12303,12303,5.702623273807376,11.405246547614752,9,2.7452477827647277
860US12304,12304,4.40089191512,8.80178383024,9,2.140711377181398
860US12305,12305,1.6264686817999998,3.2529373635999996,9,0.743327098430032
860US12306,12306,6.948727248348727,13.897454496697454,9,3.239369214057426
860US12307,12307,0.6884327330715674,1.3768654661431348,9,0.33256313429181417
860US12308,12308,2.87254386096,5.74508772192,9,1.198545952905177
860US12309,12309,7.1367578434764845,14.273515686952969,8,3.1432469817904143
860US12345,12345,,,,
860US12401,12401,8.378338776189999,16.756677552379998,2,2.423982765448711
860US12402,12402,7.03205709112,14.06411418224,3,1.0432132231724622
860US12404,12404,30.166027605190003,60.332055210380005,1,14.61393890107032
860US12405,12405,40.512546914249995,81.02509382849999,0,24.57261801329382
860US12406,12406,65.01204081986,130.02408163972,0,31.32471786245688
860US12407,12407,61.954375,123.90875,0,30.556896458500738
860US12409,12409,17.163707314670003,34.327414629340005,1,11.500865184255913
860US12410,12410,50.219657801219995,100.43931560243999,0,21.68703491784546
860US12411,12411,16.18242424115,32.3648484823,1,5.582314825240087
860US12412,12412,28.9839938052,57.9679876104,1,12.449327719297347
860US12413,12413,39.507207750747206,79.01441550149441,0,24.370403861526302
860US12414,12414,29.735409312530003,59.470818625060005,1,19.762806695441107
860US12416,12416,36.419860138720004,72.83972027744001,0,18.868313393567128
860US12417,12417,11.19,22.38,3,3.61925184936994
860US12418,12418,47.91,95.82,0,27.6153906314085
860US12419,12419,16.211379310079998,32.422758620159996,1,6.642285290667404
860US12420,12420,35.31,70.62,0,18.722175696566
860US12421,12421,75.08112280731,150.16224561462,0,36.327030100731044
860US12422,12422,47.91,95.82,0,27.6153906314085
860US12423,12423,47.91,95.82,0,27.6153906314085
860US12424,12424,58.26120000988,116.52240001976,0,24.70211721916195
860US12427,12427,34.08,68.16,0,15.9460303068263
860US12428,12428,35.73917748538917,71.47835497077834,0,19.841636607585347
860US12429,12429,21.23,42.46,3,7.49773643580397
860US12430,12430,59.87457894903542,119.74915789807083,0,30.848348719705953
860US12431,12431,39.006167339339996,78.01233467867999,0,23.34523936969152
860US12432,12432,13.09,26.18,1,8.37396795181615
860US12433,12433,12.17,24.34,1,7.13832125347183
860US12434,12434,75.4432176667,150.8864353334,0,36.35997424108706
860US12435,12435,39.141807228379996,78.28361445675999,0,20.594353846919315
860US12436,12436,35.469999999,70.939999998,0,18.119070469647735
860US12438,12438,59.23,118.46,0,34.2156526005103
860US12439,12439,53.7713953523,107.5427907046,0,27.178544479771798
860US12440,12440,21.44488737028,42.88977474056,1,10.106735384717783
860US12441,12441,74.97,149.94,0,26.3458858183964
860US12442,12442,47.463237404046765,94.92647480809353,0,21.335486922862486
860US12443,12443,12.28650554393,24.57301108786,1,4.3237601618945805
860US12444,12444,58.36,116.72,0,24.726899553746
860US12446,12446,34.53795555703,69.07591111406,0,16.924254262254163
860US12448,12448,17.18,34.36,1,11.5150986086486
860US12449,12449,5.15982326904,10.31964653808,2,4.078692242369815
860US12450,12450,34.08,68.16,0,15.9460303068263
860US12451,12451,35.68803069082197,71.37606138164394,0,22.85106946765046
860US12452,12452,,,,
860US12453,12453,19.2090361458,38.4180722916,1,12.553798138419538
860US12454,12454,53.66,107.32,0,27.4316137820712
860US12455,12455,62.83243244364,125.66486488728,0,35.0950757417521
860US12456,12456,13.68,27.36,1,8.33449127458677
860US12457,12457,28.79072114444,57.58144228888,0,15.952559472048737
860US12458,12458,41.93715010954,83.87430021908,0,21.506161522121815
860US12459,12459,60.21058822843,120.42117645686,0,34.34626744386598
860US12460,12460,46.83267973781,93.66535947562,0,26.472080253551496
860US12461,12461,28.719924881190003,57.43984976238001,1,12.234673934078463
860US12463,12463,27.265189875449998,54.530379750899996,1,18.694406254947303
860US12464,12464,37.56,75.12,0,19.3040594553572
860US12465,12465,73.46068493086,146.92136986172,0,27.10052098960745
860US12466,12466,11.25132634808,22.50265269616,3,3.6429424166777657
860US12468,12468,62.28933334166,124.57866668332,0,29.919786605034012
860US12469,12469,47.955271025689996,95.91054205137999,0,26.6023061528182
860US12470,12470,38.16,76.32,0,23.6049518110844
860US12471,12471,21.23,42.46,3,7.49773643580397
860US12472,12472,17.92835567584,35.85671135168,1,6.737148634694126
860US12473,12473,37.98876032664,75.97752065328,0,23.530534703330442
860US12474,12474,75.9,151.8,0,36.4361049531
860US12475,12475,1.11927272976,2.23854545952,2,3.143727833306604
860US12477,12477,14.81057872717,29.62115745434,1,9.452761636196172
860US12480,12480,46.200107525860005,92.40021505172001,0,21.17762993121546
860US12481,12481,28.51443933054,57.02887866108,1,12.174475301319791
860US12482,12482,34.326041665510004,68.65208333102001,0,22.199164462828563
860US12483,12483,39.17,78.34,0,20.5996647285815
860US12484,12484,22.0789393953,44.1578787906,1,9.732077005296318
860US12485,12485,35.43955555016,70.87911110032,0,17.42309809574656
860US12486,12486,21.21,42.42,1,8.8400065000418
860US12487,12487,20.1340305378,40.2680610756,3,7.074359875411033
860US12489,12489,39.3007317051,78.6014634102,0,20.589740245303922
860US12490,12490,19.35,38.7,1,12.6514087499357
860US12491,12491,12.309484374999998,24.618968749999997,1,6.487746054340469
860US12492,12492,58.36,116.72,0,24.726899553746
860US12493,12493,21.23,42.46,3,7.49773643580397
860US12494,12494,28.91523810504,57.83047621008,1,12.342535830710974
860US12495,12495,17.18,34.36,1,11.5150986086486
860US12496,12496,56.07216307900783,112.14432615801566,0,28.5701658297797
860US12498,12498,10.22702785467,20.45405570934,1,8.00860688101294
860US12501,12501,30.68443695536,61.36887391072,0,14.20745212625623
860US12502,12502,21.930931172050002,43.861862344100004,1,12.62840770774142
860US12503,12503,23.66,47.32,1,12.8864367394738
860US12504,12504,,,,
860US12506,12506,,,,
860US12507,12507,15.51,31.02,2,8.02529759235326
860US12508,12508,9.764182419334183,19.528364838668367,7,3.2793593456910677
860US12510,12510,,,,
860US12511,12511,,,,
860US12512,12512,13.861739129810001,27.723478259620002,3,6.112585867133179
860US12513,12513,30.1,60.2,0,16.934015559309
860US12514,12514,17.064093482285905,34.12818696457181,3,6.131702338348196
860US12515,12515,20.223716983849997,40.44743396769999,3,8.546094549306758
860US12516,12516,24.56605561271,49.13211122542,2,12.64480540417487
860US12517,12517,24.59,49.18,2,12.6384197980458
860US12518,12518,9.35766164401,18.71532328802,2,4.272247501177797
860US12520,12520,8.7981552696,17.5963105392,2,3.8350740407596167
860US12521,12521,24.955990475475993,49.911980950951985,1,14.341522665100987
860US12522,12522,30.75257337221,61.50514674442,0,15.198294615010536
860US12523,12523,21.767055935640002,43.534111871280004,1,12.647017727101169
860US12524,12524,13.714092898794094,27.42818579758819,6,7.157462009520783
860US12525,12525,27.49549433394,54.99098866788,3,12.861402463819275
860US12526,12526,24.12933839555934,48.25867679111868,2,13.135356482854604
860US12527,12527,11.24,22.48,6,3.85569008655953
860US12528,12528,12.40018518347,24.80037036694,4,3.7162523199929236
860US12529,12529,25.55568065254,51.11136130508,2,10.252984915713794
860US12530,12530,30.1,60.2,0,16.934015559309
860US12531,12531,19.17990552338,38.35981104676,3,8.976253361677434
860US12533,12533,16.998705608531292,33.997411217062584,5,8.819343086791019
860US12534,12534,29.42534092197,58.85068184394,1,19.766583859246197
860US12537,12537,,,,
860US12538,12538,9.08863709993,18.17727419986,3,5.088708161044293
860US12540,12540,15.17827069968,30.35654139936,3,6.977246058919611
860US12541,12541,21.95,43.9,1,15.0034234845594
860US12542,12542,15.610241664619998,31.220483329239997,3,6.535216847522887
860US12543,12543,12.55290895315,25.1058179063,2,7.945281964318899
860US12544,12544,30.1,60.2,0,16.934015559309
860US12545,12545,17.714176354750002,35.428352709500004,3,11.33543888934997
860US12546,12546,25.441664300630002,50.883328601260004,1,11.633105887823072
860US12547,12547,15.55195221377,31.10390442754,3,6.503280047572924
860US12548,12548,20.5919690792,41.1839381584,3,8.954607322839832
860US12549,12549,12.61901904605902,25.23803809211804,2,8.897730878806426
860US12550,12550,4.94684922403315,9.8936984480663,3,2.4739020462601315
860US12551,12551,3.7,7.4,4,1.36439405396351
860US12552,12552,8.65,17.3,2,6.41775163975912
860US12553,12553,6.682122020557878,13.364244041115755,2,2.9398570670135715
860US12555,12555,8.65,17.3,2,6.41775163975912
860US12561,12561,22.47396381802,44.94792763604,4,9.020211816448692
860US12563,12563,15.07169871832,30.14339743664,2,6.528447011103403
860US12564,12564,23.3930514078,46.7861028156,2,11.452483526788896
860US12565,12565,30.1,60.2,0,16.934015559309
860US12566,12566,20.002821497062822,40.005642994125644,1,12.260930968801091
860US12567,12567,15.833610517450003,31.667221034900006,2,8.176005473052417
860US12568,12568,,,,
860US12569,12569,10.016176060940001,20.032352121880002,3,5.720217963820418
860US12570,12570,22.70430128494,45.40860256988,4,11.453717360398013
860US12571,12571,12.814711990820001,25.629423981640002,2,5.856175356300636
860US12572,12572,14.27262729005,28.5452545801,4,5.1842346187774915
860US12574,12574,13.97,27.94,4,5.52354447458754
860US12575,12575,11.560081881640002,23.120163763280004,2,6.461560566943792
860US12577,12577,12.89282258167,25.78564516334,2,6.762054466158773
860US12578,12578,14.93594008128,29.87188016256,3,7.266265609608326
860US12580,12580,14.92688420884,29.85376841768,4,7.134861038917906
860US12581,12581,15.75320643678321,31.50641287356642,3,6.141800265649535
860US12582,12582,17.006305050806304,34.01261010161261,4,9.0844653406711
860US12583,12583,17.28818458219,34.57636916438,2,8.934192186510513
860US12584,12584,6.2,12.4,2,2.83642600669704
860US12585,12585,20.17163043532,40.34326087064,2,9.714348306497957
860US12586,12586,13.737446924577446,27.474893849154892,2,8.833094063360996
860US12588,12588,,,,
860US12589,12589,18.53322610419,37.06645220838,2,9.72732186009853
860US12590,12590,14.05577215462,28.11154430924,4,6.288965527708015
860US12592,12592,30.829950415149998,61.659900830299996,0,14.567839514805204
860US12594,12594,28.286015722110005,56.57203144422001,2,15.09121592530261
860US12601,12601,5.0194065797288125,10.038813159457625,3,1.9223684506229561
860US12602,12602,2.78,5.56,3,0.577356105461429
860US12603,12603,5.75764324472,11.51528648944,3,2.273485138836503
860US12604,12604,,,,
860US12701,12701,33.58190657058382,67.16381314116764,0,19.915888459158893
860US12719,12719,27.745439883599996,55.49087976719999,1,15.024517698717585
860US12720,12720,45.56,91.12,0,23.6627220373732
860US12721,12721,15.94674960079675,31.8934992015935,2,9.03592916606669
860US12722,12722,20.22,40.44,1,11.4776407272621
860US12723,12723,64.67549853104,129.35099706208,0,32.6657184211181
860US12724,12724,59.48,118.96,0,34.676395350405
860US12725,12725,69.50793103776,139.01586207552,0,27.415960879041876
860US12726,12726,55.52362881428,111.04725762856,0,26.464074771900904
860US12729,12729,12.24101631609,24.48203263218,1,6.023489211946581
860US12732,12732,28.81799136006,57.63598272012,1,15.715795719126936
860US12733,12733,41.9293482813,83.8586965626,0,24.97004143461907
860US12734,12734,46.37946456952947,92.75892913905894,0,28.904048849203814
860US12736,12736,70.59,141.18,0,38.5396599376393
860US12737,12737,21.51,43.02,1,11.0056685956953
860US12738,12738,31.65207207725,63.3041441545,0,18.968686254989507
860US12740,12740,61.62550830864,123.25101661728,0,28.562168206512194
860US12741,12741,70.26134831300001,140.52269662600003,0,38.20273702401274
860US12742,12742,36.27448275892,72.54896551784,0,22.54981245336354
860US12743,12743,29.2,58.4,1,15.962006910098
860US12745,12745,63.28826087177,126.57652174354,0,32.36308595825797
860US12746,12746,8.2225714278,16.4451428556,1,4.462316307486543
860US12747,12747,43.71211063704,87.42422127408,0,26.794399855993678
860US12748,12748,57.33587640821,114.67175281642,0,31.36977316668586
860US12749,12749,46.81,93.62,0,24.6351024155691
860US12750,12750,64.09,128.18,0,31.8760734562693
860US12751,12751,36.36,72.72,0,23.0719938331053
860US12752,12752,57.71,115.42,0,26.9547679797327
860US12754,12754,46.05234299401,92.10468598802,0,30.60326173743615
860US12758,12758,56.61973948816,113.23947897632,0,35.60797671418892
860US12759,12759,46.88001101355,93.7600220271,0,28.215596985995557
860US12760,12760,61.50885276704,123.01770553408,0,39.07757735681278
860US12762,12762,46.44411764221,92.88823528442,0,24.38246602554809
860US12763,12763,36.404765261079994,72.80953052215999,0,19.567632371637355
860US12764,12764,46.4002887578203,92.8005775156406,0,22.717252465049892
860US12765,12765,59.13,118.26,0,29.4491034961302
860US12766,12766,61.66141552552,123.32283105104,0,35.43493588593916
860US12767,12767,70.59,141.18,0,38.5396599376393
860US12768,12768,50.79142098449,101.58284196898,0,33.13904938917132
860US12769,12769,,,,
860US12770,12770,21.51,43.02,1,11.0056685956953
