GEOID,HEROP_ID,MhCntDr,MhTmDr,MhTmDr2
15001020500,140US15001020500,2,0,0
15001021402,140US15001021402,4,0,0
15001021605,140US15001021605,4,0,0
15001021607,140US15001021607,4,5.34,10.68
15001021016,140US15001021016,1,27.53,55.06
15003940004,140US15003940004,9,15.13,30.26
15003010309,140US15003010309,11,3.34,6.68
15003008625,140US15003008625,10,6.98,13.96
15003009402,140US15003009402,7,13.9,27.8
15003006203,140US15003006203,11,1.65,3.3
15003940005,140US15003940005,3,12.47,24.94
15003009706,140US15003009706,2,6.34,12.68
15003000119,140US15003000119,7,14.14,28.28
15003009512,140US15003009512,0,,
15003008952,140US15003008952,12,5.12,10.24
15003008416,140US15003008416,10,8.02,16.04
15003982100,140US15003982100,11,0.81,1.62
15003009203,140US15003009203,6,15.76,31.52
15003982200,140US15003982200,11,4.46,8.92
15009031504,140US15009031504,0,,
15003010205,140US15003010205,4,22.28,44.56
15003011104,140US15003011104,10,6.89,13.78
15003010505,140US15003010505,11,3.29,6.58
15003003102,140US15003003102,11,7.7,15.4
15003007808,140US15003007808,11,7.9,15.8
15003002900,140US15003002900,11,5.97,11.94
15001021608,140US15001021608,4,7.63,15.26
15001021014,140US15001021014,2,22.65,45.3
15001021705,140US15001021705,0,30.46,60.92
15003009707,140US15003009707,2,7.74,15.48
15003008706,140US15003008706,11,4.85,9.7
15003009302,140US15003009302,6,14.3,28.6
15003008624,140US15003008624,11,5.64,11.28
15003002006,140US15003002006,11,4.91,9.82
15003011103,140US15003011103,10,5.72,11.44
15001020802,140US15001020802,2,3.07,6.14
15003010101,140US15003010101,1,19.98,39.96
15003001101,140US15003001101,11,6.72,13.44
15003006811,140US15003006811,11,6.86,13.72
15009030710,140US15009030710,0,,
15009030705,140US15009030705,0,,
15003008634,140US15003008634,8,12.62,25.24
15003008933,140US15003008933,9,11.6,23.2
15001020600,140US15001020600,2,8.58,17.16
15007040603,140US15007040603,0,39.92,79.84
15003011000,140US15003011000,11,7.54,15.08
15003010507,140US15003010507,11,0,0
15003009902,140US15003009902,2,26.86,53.72
15009030201,140US15009030201,0,,
15001021504,140US15001021504,4,7.95,15.9
15009030403,140US15009030403,0,,
15007040402,140US15007040402,1,19,38
15001021017,140US15001021017,2,11.71,23.42
15003981100,140US15003981100,10,7.88,15.76
15003004202,140US15003004202,11,0.46,0.92
15003008802,140US15003008802,12,2.09,4.18
15003009804,140US15003009804,2,0,0
15003008013,140US15003008013,11,8.33,16.66
15003009201,140US15003009201,5,18.22,36.44
15003003414,140US15003003414,11,0.72,1.44
15009030203,140US15009030203,0,,
15003007702,140US15003007702,11,12.53,25.06
15003010303,140US15003010303,7,13.04,26.08
15003008917,140US15003008917,9,11.39,22.78
15007040104,140US15007040104,0,54.04,108.08
15003000903,140US15003000903,11,2.48,4.96
15003008002,140US15003008002,12,5.79,11.58
15003003000,140US15003003000,11,3.27,6.54
15003980800,140US15003980800,11,5.03,10.06
15001020400,140US15001020400,2,1.98,3.96
15003011500,140US15003011500,9,10.88,21.76
15003001901,140US15003001901,11,5.53,11.06
15003006817,140US15003006817,11,7.27,14.54
15003981700,140US15003981700,0,,
15003009705,140US15003009705,3,0,0
15003003412,140US15003003412,11,1.26,2.52
15009031900,140US15009031900,0,,
15009030404,140US15009030404,0,,
15001021204,140US15001021204,0,69.82,139.64
15003010308,140US15003010308,11,4.83,9.66
15007040106,140US15007040106,0,33.33,66.66
15003005900,140US15003005900,11,4.2,8.4
15007040301,140US15007040301,1,4.72,9.44
15003008931,140US15003008931,10,13.36,26.72
15003008502,140US15003008502,7,13.39,26.78
15003010102,140US15003010102,1,21.31,42.62
15003004301,140US15003004301,11,4.08,8.16
15003001905,140US15003001905,11,4.18,8.36
15003008947,140US15003008947,11,6.54,13.08
15003006100,140US15003006100,11,2.27,4.54
15009030405,140US15009030405,0,,
15003008913,140US15003008913,12,3.43,6.86
15003981900,140US15003981900,11,9.8,19.6
15003008934,140US15003008934,9,11.64,23.28
15003003703,140US15003003703,11,3.61,7.22
15003004801,140US15003004801,11,6.45,12.9
15003007814,140US15003007814,11,10.4,20.8
15003004701,140US15003004701,11,5.32,10.64
15003002801,140US15003002801,11,5.69,11.38
15003008610,140US15003008610,7,14.6,29.2
15003980700,140US15003980700,6,14.77,29.54
16021970100,140US16021970100,0,48.66,97.32
16079960300,140US16079960300,1,0,0
16083000200,140US16083000200,10,3.27,6.54
16055001600,140US16055001600,19,2.96,5.92
16039960500,140US16039960500,2,4.46,8.92
16043970100,140US16043970100,0,44.83,89.66
16001001900,140US16001001900,86,3.06,6.12
16053970100,140US16053970100,0,35.22,70.44
16053970400,140US16053970400,10,4.42,8.84
16065950301,140US16065950301,29,2.96,5.92
16005940000,140US16005940000,18,8.09,16.18
16005001601,140US16005001601,18,0,0
16005001900,140US16005001900,0,33.72,67.44
16027021500,140US16027021500,95,0,0
16011950200,140US16011950200,0,43.22,86.44
16069960800,140US16069960800,5,6.5,13
16049960202,140US16049960202,1,0,0
16083001301,140US16083001301,11,6.93,13.86
16055001902,140US16055001902,0,32.75,65.5
16055001901,140US16055001901,10,27.92,55.84
16055001201,140US16055001201,19,3.51,7.02
16065950303,140US16065950303,30,2.23,4.46
16015950203,140US16015950203,0,42.62,85.24
16027020903,140US16027020903,87,2.99,5.98
16027021802,140US16027021802,85,7.36,14.72
16027020405,140US16027020405,87,2.25,4.5
16001010364,140US16001010364,90,2.68,5.36
16001010369,140US16001010369,87,0,0
16001001001,140US16001001001,86,0,0
16001000601,140US16001000601,83,2.54,5.08
16001002414,140US16001002414,87,1.25,2.5
16001010347,140US16001010347,87,0,0
16001001401,140US16001001401,86,1.03,2.06
16025970100,140US16025970100,0,74.31,148.62
16059970100,140US16059970100,0,,
16079960200,140US16079960200,0,39.53,79.06
16083000300,140US16083000300,8,23.49,46.98
16055001300,140US16055001300,22,0,0
16055001100,140US16055001100,19,0,0
16017950300,140US16017950300,5,0,0
16087970300,140US16087970300,0,43.56,87.12
16057005600,140US16057005600,1,0,0
16073950200,140US16073950200,0,,
16027021300,140US16027021300,95,2.26,4.52
16085970100,140US16085970100,0,82.12,164.24
16005001603,140US16005001603,18,0,0
16005000700,140US16005000700,18,0,0
16005001300,140US16005001300,18,1.73,3.46
16041970100,140US16041970100,0,42.91,85.82
16001002313,140US16001002313,87,0,0
16001010501,140US16001010501,48,22.69,45.38
16031950100,140US16031950100,0,43.31,86.62
16019970800,140US16019970800,28,0,0
16019970100,140US16019970100,0,49.62,99.24
16011940000,140US16011940000,0,52.34,104.68
16029960100,140US16029960100,0,44.4,88.8
16049960201,140US16049960201,0,33.71,67.42
16001002223,140US16001002223,86,0,0
16017950203,140US16017950203,4,5.16,10.32
16027020505,140US16027020505,87,0,0
16027020603,140US16027020603,87,2.15,4.3
16039960202,140US16039960202,2,10.38,20.76
16065950304,140US16065950304,30,0,0
16015950201,140US16015950201,0,44.39,88.78
16055000701,140US16055000701,19,0,0
16055000901,140US16055000901,22,3.12,6.24
16059970200,140US16059970200,1,0,0
16087970100,140US16087970100,0,44.64,89.28
16001010350,140US16001010350,90,4.71,9.42
16001010366,140US16001010366,87,2.84,5.68
16001000808,140US16001000808,77,3.27,6.54
16001002314,140US16001002314,87,1.64,3.28
16001010348,140US16001010348,87,4.04,8.08
16001002415,140US16001002415,87,0,0
16001000502,140US16001000502,83,3.51,7.02
16001010360,140US16001010360,90,0,0
16001010344,140US16001010344,90,1.71,3.42
16001010340,140US16001010340,87,0,0
16001002318,140US16001002318,87,0,0
16001001002,140US16001001002,83,1.4,2.8
16037960200,140US16037960200,1,0,0
16027020503,140US16027020503,87,0,0
16083001600,140US16083001600,4,29.54,59.08
16083000702,140US16083000702,10,4.17,8.34
16039960401,140US16039960401,2,0,0
16001000302,140US16001000302,84,2.94,5.88
16077960100,140US16077960100,0,61.54,123.08
16053970300,140US16053970300,10,0,0
16049940000,140US16049940000,0,42.36,84.72
16061940002,140US16061940002,0,47.01,94.02
16069960700,140US16069960700,0,44.69,89.38
16045960100,140US16045960100,0,38.31,76.62
16005001500,140US16005001500,18,4.27,8.54
16049960300,140US16049960300,0,,
16057005700,140US16057005700,0,30.86,61.72
16027020100,140US16027020100,88,0,0
16007950100,140US16007950100,0,55.92,111.84
16001001600,140US16001001600,86,2.02,4.04
16001002319,140US16001002319,86,0,0
16001002226,140US16001002226,83,6.39,12.78
16001002225,140US16001002225,86,5.17,10.34
16001000501,140US16001000501,87,4.39,8.78
16035970100,140US16035970100,0,,
16013960202,140US16013960202,0,,
16043970200,140US16043970200,0,35.56,71.12
16027021103,140US16027021103,88,5.48,10.96
16027020506,140US16027020506,87,0,0
16027020909,140US16027020909,86,3.18,6.36
16083001202,140US16083001202,10,1.79,3.58
16007950200,140US16007950200,0,59.49,118.98
16041970200,140US16041970200,0,35.37,70.74
16065950401,140US16065950401,25,3.78,7.56
16015950202,140US16015950202,0,,
16019970404,140US16019970404,28,4.28,8.56
16027021003,140US16027021003,88,5.57,11.14
16001010363,140US16001010363,90,0,0
16001001003,140US16001001003,86,1.98,3.96
16001010358,140US16001010358,90,3.86,7.72
16027021005,140US16027021005,88,4.36,8.72
16057005302,140US16057005302,5,0,0
16001002231,140US16001002231,86,0,0
16001010354,140US16001010354,90,3.16,6.32
16039960201,140US16039960201,0,42.57,85.14
16001002228,140US16001002228,86,5.98,11.96
16055000303,140US16055000303,19,11.55,23.1
16011950300,140US16011950300,0,36.06,72.12
16005001200,140US16005001200,18,2.52,5.04
16059970300,140US16059970300,0,,
16013960101,140US16013960101,0,66.07,132.14
16001000703,140US16001000703,74,7.04,14.08
16083001100,140US16083001100,10,0,0
16027021104,140US16027021104,90,8.34,16.68
16027020604,140US16027020604,88,0,0
16039960100,140US16039960100,0,53.52,107.04
16013960302,140US16013960302,0,,
16021970200,140US16021970200,1,0,0
16085970302,140US16085970302,0,64.4,128.8
16019971402,140US16019971402,30,0,0
16057005500,140US16057005500,0,33.27,66.54
16023970100,140US16023970100,0,79.41,158.82
16033950100,140US16033950100,0,60.12,120.24
16049960400,140US16049960400,0,84.42,168.84
16001000809,140US16001000809,83,5.97,11.94
16003950100,140US16003950100,0,51.57,103.14
16001010410,140US16001010410,83,6.9,13.8
16029960200,140US16029960200,1,0,0
16005001400,140US16005001400,18,0,0
16027020904,140US16027020904,86,3.04,6.08
16013960301,140US16013960301,0,,
16045960302,140US16045960302,23,7.13,14.26
16027020906,140US16027020906,87,7.02,14.04
16001010404,140US16001010404,86,12.54,25.08
16083000600,140US16083000600,10,5.78,11.56
16055001500,140US16055001500,19,3.09,6.18
16075960400,140US16075960400,32,0,0
16067970300,140US16067970300,2,0,0
16019970502,140US16019970502,28,2.32,4.64
16019971500,140US16019971500,24,12.46,24.92
16019970603,140US16019970603,28,0,0
16031950300,140US16031950300,4,0,0
16031950500,140US16031950500,4,7.55,15.1
16001001201,140US16001001201,87,2.87,5.74
16053970200,140US16053970200,10,8.6,17.2
16027022100,140US16027022100,18,21.79,43.58
16027021901,140US16027021901,85,7.76,15.52
16005000200,140US16005000200,15,16.79,33.58
16005001700,140US16005001700,18,8.99,17.98
16057005200,140US16057005200,2,13.01,26.02
16085970200,140US16085970200,2,0,0
16061940001,140US16061940001,0,57.63,115.26
16061950300,140US16061950300,0,59.49,118.98
16069940000,140US16069940000,5,27.72,55.44
16069960500,140US16069960500,5,0,0
16069960600,140US16069960600,5,3.96,7.92
16069960900,140US16069960900,5,6.22,12.44
16049960100,140US16049960100,0,,
16027021904,140US16027021904,45,13.18,26.36
16001002412,140US16001002412,90,0,0
16005001103,140US16005001103,18,5.55,11.1
16019970405,140US16019970405,28,4.15,8.3
16081960102,140US16081960102,1,19.57,39.14
16081960101,140US16081960101,1,18.31,36.62
16083000701,140US16083000701,10,0,0
16083001302,140US16083001302,10,14.13,28.26
16011950501,140US16011950501,18,13.21,26.42
16051960302,140US16051960302,28,0,0
16083001201,140US16083001201,10,3.64,7.28
16083001001,140US16083001001,10,3.67,7.34
16055001004,140US16055001004,17,3.58,7.16
16055000902,140US16055000902,24,0,0
16051960402,140US16051960402,28,10.52,21.04
16017950802,140US16017950802,3,29.33,58.66
16017950202,140US16017950202,4,14.08,28.16
16039960402,140US16039960402,2,9.24,18.48
16057005101,140US16057005101,2,6.18,12.36
16027021905,140US16027021905,39,11.46,22.92
16027021101,140US16027021101,89,6.07,12.14
16027020403,140US16027020403,87,5.65,11.3
16027022303,140US16027022303,34,16.33,32.66
16027021906,140US16027021906,59,0,0
16027020404,140US16027020404,88,2.71,5.42
16027021907,140US16027021907,75,7.94,15.88
16027021702,140US16027021702,90,3.84,7.68
16027021105,140US16027021105,92,6.22,12.44
16027021102,140US16027021102,92,2.92,5.84
16027021004,140US16027021004,89,4.53,9.06
16013960102,140US16013960102,0,85.23,170.46
16013960201,140US16013960201,0,77.78,155.56
16013960501,140US16013960501,0,,
16013960502,140US16013960502,0,,
16001000704,140US16001000704,61,9.28,18.56
16001010365,140US16001010365,90,3.88,7.76
16001002229,140US16001002229,86,2.84,5.68
16001010237,140US16001010237,90,2.37,4.74
16001010229,140US16001010229,91,9.04,18.08
16001010338,140US16001010338,87,3.46,6.92
16001010407,140US16001010407,87,9.15,18.3
16001010405,140US16001010405,86,11.41,22.82
16001010505,140US16001010505,77,7.29,14.58
16001010342,140US16001010342,86,4.12,8.24
16001002227,140US16001002227,86,3.34,6.68
16001010226,140US16001010226,91,10.99,21.98
16001002315,140US16001002315,87,4.22,8.44
16001002316,140US16001002316,87,0,0
16001002417,140US16001002417,87,3.06,6.12
16039960300,140US16039960300,2,0,0
16063950100,140US16063950100,0,39.78,79.56
16067970400,140US16067970400,4,12.98,25.96
16075960200,140US16075960200,19,0,0
16071960100,140US16071960100,0,68.22,136.44
16009950100,140US16009950100,0,62.88,125.76
16017950500,140US16017950500,5,0,0
16087970200,140US16087970200,0,32.62,65.24
16083000500,140US16083000500,10,9.24,18.48
16083000900,140US16083000900,10,0,0
16055001002,140US16055001002,17,5.79,11.58
16055001400,140US16055001400,19,0,0
16055001700,140US16055001700,14,11.1,22.2
16055000602,140US16055000602,26,0,0
16027021600,140US16027021600,92,0,0
16027022400,140US16027022400,80,8.66,17.32
16027020300,140US16027020300,88,0,0
16027020700,140US16027020700,87,7.09,14.18
16027022200,140US16027022200,26,13.34,26.68
16073950102,140US16073950102,25,21.54,43.08
16005000600,140US16005000600,18,0,0
16005001602,140US16005001602,18,3.47,6.94
16005001000,140US16005001000,18,0,0
16001000202,140US16001000202,74,8.18,16.36
16001002100,140US16001002100,86,5.76,11.52
16001000303,140US16001000303,84,0,0
16001000701,140US16001000701,83,0,0
16019970602,140US16019970602,28,0,0
16019971000,140US16019971000,31,0,0
16019970601,140US16019970601,28,2.35,4.7
16019970300,140US16019970300,28,9.03,18.06
16031950400,140US16031950400,4,0,0
16031950600,140US16031950600,0,50.77,101.54
16011950700,140US16011950700,4,12.59,25.18
16001010503,140US16001010503,6,27.89,55.78
16001010224,140US16001010224,90,7.63,15.26
16011950101,140US16011950101,26,15.59,31.18
16051960401,140US16051960401,28,5.36,10.72
16027020501,140US16027020501,87,2.99,5.98
16055000402,140US16055000402,27,6.52,13.04
16057005301,140US16057005301,2,8.43,16.86
16045960301,140US16045960301,12,0,0
16017950702,140US16017950702,0,43.46,86.92
16017950401,140US16017950401,0,46.16,92.32
16017950801,140US16017950801,4,13.51,27.02
16017950402,140US16017950402,5,7.42,14.84
16027022302,140US16027022302,37,14.42,28.84
16027020406,140US16027020406,87,2.01,4.02
16027021201,140US16027021201,90,5.28,10.56
16027020908,140US16027020908,84,2.77,5.54
16027021006,140US16027021006,89,0,0
16005000302,140US16005000302,18,3.02,6.04
16005000301,140US16005000301,18,0,0
16035940002,140US16035940002,1,25.33,50.66
16065950102,140US16065950102,7,13.63,27.26
16065950502,140US16065950502,27,0,0
16065950501,140US16065950501,27,10.69,21.38
16055001003,140US16055001003,17,3.33,6.66
16055000703,140US16055000703,19,1.8,3.6
16055001802,140US16055001802,14,13.18,26.36
16055001202,140US16055001202,19,3.57,7.14
16055000503,140US16055000503,27,3.76,7.52
16055000304,140US16055000304,17,18.47,36.94
16055001801,140US16055001801,11,19.4,38.8
16019971401,140US16019971401,28,6.15,12.3
16075960302,140US16075960302,18,6.72,13.44
16081960107,140US16081960107,1,24.06,48.12
16081960106,140US16081960106,1,18.8,37.6
16053970502,140US16053970502,10,14.23,28.46
16047960202,140US16047960202,10,20.46,40.92
16043970301,140US16043970301,5,15.18,30.36
16017950600,140US16017950600,0,40.92,81.84
16055000800,140US16055000800,19,3.99,7.98
16055000301,140US16055000301,23,14.84,29.68
16083000400,140US16083000400,9,18.49,36.98
16001000602,140US16001000602,83,1.99,3.98
16001000101,140US16001000101,86,0,0
16001010351,140US16001010351,90,2.81,5.62
16001010361,140US16001010361,90,4.02,8.04
16001010367,140US16001010367,87,0,0
16001002230,140US16001002230,86,0,0
16001010343,140US16001010343,87,2.38,4.76
16001010359,140US16001010359,87,4.5,9
16001010234,140US16001010234,90,3.73,7.46
16001010102,140US16001010102,61,11.14,22.28
16001010408,140US16001010408,86,10,20
16001010345,140US16001010345,90,6.11,12.22
16001000305,140US16001000305,87,3.24,6.48
16001002418,140US16001002418,87,1.91,3.82
