HEROP_ID,ZIP,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
860US01083,01083,11.11,22.22,26.0,4.642703631
860US01084,01084,17.48,34.96,8.0,6.915436349
860US01085,01085,2.55776642159,5.11553284318,61.479759275999996,1.7948809438764202
860US01086,01086,0.0,0.0,57.0,1.036415798
860US01088,01088,4.894817075460001,9.789634150920001,56.064024387,3.641273096812164
860US01089,01089,2.2935138039670275,4.587027607934055,67.4115973238232,1.028431463921947
860US01090,01090,0.0,0.0,70.0,0.065288351
860US01092,01092,,,,
860US01093,01093,,,,
860US01094,01094,,,,
860US01095,01095,2.8666155736533843,5.7332311473067685,60.17102494682897,2.6469991406495086
860US01096,01096,17.2931558955,34.586311791,8.570342200999999,6.817444419392915
860US01097,01097,,,,
860US01098,01098,26.55667773792,53.11335547584,4.066445184,12.730350024908102
860US01101,01101,1.66,3.32,69.0,0.757279102
860US01103,01103,1.4720915038900002,2.9441830077800004,68.868191722,0.6796152858656912
860US01104,01104,0.3906484141106485,0.781296828221297,69.81556195981555,0.4249981969228551
860US01105,01105,0.82048143605,1.6409628721,67.95880657800001,0.49579583915018666
860US01106,01106,0.06036821700000001,0.12073643400000002,63.239825584,0.7617741558828477
