HEROP_ID,ZIP,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
860US01571,01571,13.379964455480033,26.759928910960067,5.152205728847794,6.631767626769668
860US01581,01581,3.7679018506000004,7.535803701200001,12.330319038999999,1.9771916468308985
860US01583,01583,5.42871315262,10.85742630524,10.0,3.4891244972227877
860US01585,01585,15.485733336064264,30.97146667212853,2.0030769239969226,10.330284066394933
860US01586,01586,8.07,16.14,11.0,5.404005117
860US01588,01588,16.12005799697,32.24011599394,10.719384339000001,6.8486620634541335
860US01590,01590,14.293591255019999,28.587182510039998,8.001311475,9.411349607388049
860US01602,01602,4.670611678580611,9.341223357161223,8.571635310571637,2.3937915648078794
860US01603,01603,4.4409269951,8.8818539902,8.96196944,2.4958833096007704
860US01604,01604,3.68265739738,7.36531479476,11.043313609,1.4766806880327352
860US01605,01605,1.8528384652528385,3.705676930505677,9.89656017689656,0.8360090382384798
860US01606,01606,2.27750338542,4.55500677084,9.119104633000001,1.3633796662553337
860US01607,01607,4.961165632271166,9.922331264542333,11.985858152985857,2.4104204883020386
860US01608,01608,0.43176513451,0.86353026902,11.003282276,0.36901154282476556
860US01609,01609,2.6880772358780773,5.376154471756155,9.701407467701408,1.2805625290577478
860US01610,01610,2.5634071596868147,5.126814319373629,10.782662191565326,1.4464436398919305
860US01611,01611,8.286514162776514,16.57302832555303,8.004357298004356,5.130662549380915
860US01612,01612,13.154747825474747,26.309495650949493,7.997681159997681,7.3979547681287725
860US01613,01613,0.0,0.0,11.0,0.270725757
860US01653,01653,,,,
860US01655,01655,,,,
860US01701,01701,6.349513266860487,12.699026533720973,32.45827514754173,2.714853151306106
860US01702,01702,2.948663932928664,5.897327865857328,34.66027275166027,1.2391559054678567
860US01703,01703,3.94,7.88,36.0,1.352039984
860US01704,01704,3.15,6.3,36.0,0.800683568
860US01718,01718,11.03,22.06,12.0,5.194714292
860US01719,01719,13.42,26.84,15.0,5.699205857
860US01720,01720,9.969677544300321,19.939355088600642,15.135053108864945,4.187810844693001
860US01721,01721,7.642902681377096,15.285805362754193,20.015936728984062,3.2662787424871005
860US01730,01730,3.0094134249894138,6.0188268499788276,32.48133625948134,1.0688782934890724
860US01731,01731,7.7492963464,15.4985926928,35.002706360000005,3.839328766699853
860US01740,01740,10.077699802000001,20.155399604000003,13.994152047000002,6.297317270170668
860US01741,01741,12.098919568,24.197839136,19.0,4.1878791489127405
860US01742,01742,3.829921447190079,7.659842894380158,29.837261102162742,1.5428075477329195
860US01745,01745,8.62,17.24,34.0,3.910612595
860US01746,01746,10.09542996196,20.19085992392,10.383621999,5.364797038038548
860US01747,01747,3.216195917216196,6.432391834432392,5.01551020301551,0.6615246314882499
860US01748,01748,11.479255376870743,22.958510753741486,11.801560899198439,4.652007738868833
860US01749,01749,5.79010229305,11.5802045861,13.485086680000002,2.920293353927349
860US01752,01752,4.277717602042282,8.555435204084564,14.498393735501605,1.534644161685431
860US01754,01754,10.211054101691055,20.42210820338211,15.995807545995808,4.46887332944314
860US01756,01756,9.03062190789,18.06124381578,6.044876332,3.017402927729528
860US01757,01757,3.8444203509099997,7.688840701819999,9.16554029,1.7248550340888489
860US01760,01760,7.48656759139,14.97313518278,33.492328981,3.2171321836106856
860US01770,01770,9.47,18.94,25.0,4.206476345
860US01772,01772,7.5131867116199995,15.026373423239999,27.833373183,3.0336604773257596
860US01773,01773,7.745158142659684,15.490316285319368,34.992261102015476,3.8329291976236326
860US01775,01775,12.68255236135,25.3651047227,14.363306339,5.592668471387244
