GEOID,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
16229,10.19849003,20.39698006,46.20716322,4.799838858
16230,17.1,34.2,5,7.453981681
16232,13.98331376,27.96662752,8.571504802,7.794169852
16233,18.26848896,36.53697793,3.996604414,10.42921953
16234,,,,
16235,15.20976909,30.41953819,4.108348135,6.105568182
16236,6.09,12.18,17,1.177878492
16238,6.09,12.18,17,1.177878492
16239,0.11425,0.2285,1.01875,2.929679914
16240,19.01101198,38.02202396,4.71105193,7.009101155
16242,11.33259773,22.66519545,5.343614248,5.971060734
16244,0,0,8,0.640364497
16245,23.59,47.18,6,5.207383098
16246,16.56,33.12,11,8.810971453
16248,4.551447807,9.102895614,5.966329966,5.924287897
16249,3.401711239,6.803422477,10.56042781,2.116480558
16250,0,0,8,0.640364497
16253,23.59,47.18,6,5.207383098
16254,12.11317264,24.22634528,6.907491856,6.150881112
16255,11.07371393,22.14742786,6.303638645,7.150636332
16256,15.56243004,31.12486009,8.945508098,8.068302978
16258,12.99406905,25.98813809,3.651048093,5.59891676
16259,16.10194989,32.20389979,5.039215686,6.391823247
16260,15.53202614,31.06405227,3.549019606,9.367044438
16262,11.42539422,22.85078844,21.34972678,4.863683533
16263,0,0,8,0.640364497
16301,4.738768284,9.477536568,7.215167324,2.180360943
16311,15.74141343,31.48282685,17.41696113,8.697738015
16312,,,,
16313,13.85750515,27.7150103,2.805154639,6.868105317
16314,4.096447381,8.192894762,10.09172932,2.639767925
16316,3.033712425,6.06742485,11.46025603,2.904519385
16317,10.31846153,20.63692307,7.051282052,8.631582501
16319,6.265032784,12.53006557,7.222950819,4.205394341
16321,0,0,1,5.266641438
16322,0,0,1,5.266641438
16323,3.614362298,7.228724596,8.606582669,2.521333044
16326,22.46,44.92,5,9.057371692
16327,13.39598985,26.7919797,8.036379018,8.443206398
16328,19.59,39.18,5,11.52285409
16329,15.48783019,30.97566038,4.75943396,9.449170491
16331,11.79,23.58,7,6.089875414
16332,21.12025641,42.24051282,4.679487179,9.501425269
16333,0.752830185,1.505660369,1,5.993112209
16334,20.1460241,40.29204819,5.43373494,8.413818282
16335,2.355105318,4.710210636,9.950800147,2.037369322
16340,18.64243902,37.28487805,7.126385807,9.488140526
16341,18.02018405,36.0403681,3.605316976,9.536254958
16342,14.83669661,29.67339322,12.33832336,8.454455199
16343,0,0,8,2.475123147
16344,12.51,25.02,8,6.109543029
16345,14.47780142,28.95560284,10.46276595,7.503062378
16346,7.496529931,14.99305986,7.00134499,3.12459459
16347,0.014377389,0.028754777,2.808429118,2.611332691
16350,2.32915493,4.65830986,16.19014085,6.332490258
16351,22.37414175,44.74828351,1.30999146,12.3052213
16352,15.01,30.02,3,6.717633507
16353,6.206773846,12.41354769,2.389645775,6.3147109
16354,18.87337301,37.74674601,6.377835625,12.19693421
16360,15.58676056,31.17352113,8,10.85419926
16361,18.28,36.56,4,10.44281885
16362,15.43779325,30.87558649,8.087475149,6.33187955
16364,14.86143403,29.72286806,7.265774378,6.812404111
16365,6.787775938,13.57555188,9.09813651,3.00357893
16366,,,,
16367,,,,
16368,,,,
16369,,,,
16370,0,0,1,5.266641438
16371,11.90696629,23.81393258,7.467540576,8.633460873
16372,15.58,31.16,16,10.53270586
16373,4.956694809,9.913389619,8.256493508,6.208812893
16374,4.486691522,8.973383044,10.25256291,6.762756369
16375,14.63,29.26,9,8.262701605
16388,,,,
16401,12.79024475,25.58048951,21.94955046,7.751104238
16402,0.129162007,0.258324014,16.93854749,6.092257274
16403,5.056026174,10.11205235,12.50242989,4.521161966
16404,9.010408691,18.02081738,9.289272029,8.11067182
16405,0,0,17,6.072758003
16406,14.49582425,28.9916485,11.85503528,8.155098071
16407,1.749068392,3.498136783,9.654962452,1.60004185
16410,10.37432321,20.74864641,25.68508287,6.456653796
16411,8.45,16.9,24,5.520167871
16412,5.150751057,10.30150211,25.81809005,1.828704158
16413,,,,
16415,6.621586411,13.24317282,27.959912,3.472771189
16416,23.12,46.24,6,9.563127626
16417,1.227028313,2.454056626,26.699656,1.578129036
16420,24.72829546,49.45659092,3.727272725,11.69099245
16421,7.703127413,15.40625483,22.4488417,3.889332745
16422,2.349147292,4.698294583,11.24806202,2.743949764
16423,0.004440357,0.008880713,27.32527588,1.131473524
16424,6.519220161,13.03844032,9.678754817,3.58651772
16426,9.627132351,19.2542647,25.69570136,4.474210652
16427,,,,
16428,3.577375852,7.154751704,23.01707615,2.219491883
16430,8.45,16.9,24,5.520167871
16433,11.08086447,22.16172895,12.95542549,5.925120353
16434,2.530925763,5.061851525,10.44620517,4.276769331
16435,16.62339429,33.24678857,12.45257143,8.91808262
16436,19.46220896,38.92441792,7.740298505,9.010919895
16438,0.419050062,0.838100123,14.85057766,2.033979332
16440,12.35530303,24.71060606,14.73484849,5.204556338
16441,1.332784899,2.665569798,27.83037736,1.905714232
16442,11.30953642,22.61907284,25.39983443,8.96244287
16443,8.614347827,17.22869565,23.85093168,5.591702369
16444,0,0,30,0.328777872
16475,,,,
16501,0.255065791,0.510131581,27,0.125476373
16502,1.33562774,2.671255479,27,0.681403978
16503,1.566934909,3.133869818,26.98960262,0.568717185
16504,1.206036672,2.412073345,27.90528444,0.577559171
16505,1.310276859,2.620553719,27.01400321,1.171929322
16506,1.744867785,3.489735571,27.77455702,1.076419886
16507,0.91979936,1.83959872,27,0.686099308
16508,1.102414722,2.204829443,27.49615286,0.767083956
16509,2.799229281,5.598458561,28.2735786,1.496634273
16510,2.826904406,5.653808811,26.02100448,1.580613501
16511,2.694080389,5.388160779,24.84196079,1.18651169
16512,1.49,2.98,27,0.400698415
16514,0,0,28,0.867664223
16515,0,0,28,0.867664223
16534,,,,
16541,,,,
16544,,,,
16546,,,,
16563,,,,
16565,,,,
16601,2.848714056,5.697428111,21.27610282,1.162723262
16602,2.514585789,5.029171578,21.95266104,0.938750774
16603,1.64,3.28,22,0.396270014
16611,2.243050523,4.486101046,6.596758813,6.021164619
16613,10.76126866,21.52253732,19.20597016,5.467263947
16616,10.75820895,21.5164179,5.014925375,6.942888919
16617,1.904240399,3.808480798,19.39065109,0.837785709
16619,18.67,37.34,11,9.54731628
16620,0,0,8,2.583165039
16621,38.16405018,76.32810036,0,6.292688486
16622,32.45,64.9,0,9.327056083
16623,32.45,64.9,0,9.327056083
16624,13.7247541,27.4495082,21.67213115,5.370786762
16625,14.96980456,29.93960913,14.71400651,6.745961737
16627,18.03966513,36.07933026,3.534642033,9.839297017
16629,13.91,27.82,21,6.681139973
16630,0.242690538,0.485381076,22.9651056,0.890718351
16631,18.22,36.44,12,5.531424594
16633,21.81,43.62,1,7.823421179
16634,42.54,85.08,0,3.968900646
16635,3.393589011,6.787178021,24.68985231,2.434043
16636,7.050935967,14.10187193,16.64285715,4.328519754
16637,3.15576096,6.31152192,24.64143426,2.729706966
16638,23.16,46.32,3,6.407465827
16639,16.3306702,32.66134039,10.38271605,8.679540754
16640,14.40789855,28.81579709,11.22246377,7.823794695
16641,13.61233307,27.22466615,21.20502749,6.473171627
16644,18.67,37.34,11,9.54731628
16645,16.81211268,33.62422535,5.704225353,8.342719193
16646,0.710681823,1.421363646,10.93,1.958959403
16647,23.16,46.32,3,6.407465827
16648,3.916521354,7.833042709,21.55231236,1.972047895
16650,6.099597531,12.19919506,5.321981422,3.59932364
16651,1.237608826,2.475217652,7.829367381,3.043261751
16652,15.15736725,30.31473449,4.03014509,4.237089824
16654,,,,
16655,20.66673184,41.33346368,6.522346374,7.774220434
16656,18.18342193,36.36684385,3.946843854,9.118294394
16657,30.52440529,61.04881057,1.580029368,5.788222347
16659,0,0,7,1.95930869
16660,23.16,46.32,3,6.407465827
16661,16.49466667,32.98933334,6.022222222,8.111835498
16662,16.31309396,32.62618792,12.26088617,5.226603354
16663,0,0,8,2.583165039
16664,0,0,6.948780487,1.985470917
16665,3.61,7.22,27,2.228516102
16666,0.008172412,0.016344824,8.115862071,4.090526133
16667,10.9964845,21.992969,8.38552437,4.762362961
16668,0.250371202,0.500742404,11.99268841,1.878618167
16669,14.17109234,28.34218468,6.55855856,8.079255798
16670,21.03,42.06,6,7.839787998
16671,0.413553712,0.827107424,7.950413224,2.721779673
16672,21.81,43.62,1,7.823421179
16673,2.932036307,5.864072614,23.50473559,1.101655334
16674,40.01832784,80.03665568,0.101639347,4.978216876
16675,0,0,12,1.995576052
16677,0,0,14,3.7405034
16678,8.119476975,16.23895395,3.202231521,3.778987395
16679,21.97853658,43.95707316,0.991869919,7.792083615
16680,0,0,8,2.583165039
16681,16.68,33.36,6,8.17395539
16682,13.38,26.76,17,6.459012249
16683,18.24,36.48,10,8.267394356
16684,0.276969694,0.553939389,21.03030303,0.725650801
16685,32.45,64.9,0,9.327056083
16686,3.429458222,6.858916444,21.92664739,1.648762331
16689,15.68257425,31.3651485,3.92079208,7.306618889
16691,15.14,30.28,4,7.37404754
16692,22.79,45.58,3,8.037760025
16693,2.602222215,5.204444429,16.37671958,2.086621153
16694,29.69641305,59.3928261,0.619565217,6.357027496
16695,0,0,4.245524296,3.366257205
16701,6.098889444,12.19777889,7.431180128,2.822416751
16720,35.70768546,71.41537091,0.013353116,10.59028421
16724,19.95,39.9,1,8.377051147
16725,0,0,10,0.355473966
16726,19.405969,38.81193799,1.666666666,8.011411271
16727,12.25148936,24.50297872,8,5.833468828
16729,20.60887139,41.21774278,7.979002624,9.708760237
16730,19.95,39.9,1,8.377051147
16731,20.66,41.32,8,9.734247674
16732,13.57179104,27.14358209,4.492537315,5.886284508
16733,28.51,57.02,1,10.46353966
16734,27.95,55.9,1,6.820156869
16735,9.566558487,19.13311697,1.029239766,5.657533058
16738,20.61092251,41.22184501,2.236162362,8.106050095
16740,28.49563759,56.99127517,1,10.46003884
16743,0.562818715,1.12563743,3.9561753,1.981022028
16744,10.10666667,20.21333333,6.88888889,4.661168305
16745,20.50207792,41.00415584,8,9.660986293
16746,9.443828712,18.88765742,4,6.178158916
16748,4.160108839,8.320217678,4.805442176,7.28428167
16749,19.30337844,38.60675688,2.097243109,8.261407354
16750,4.113303175,8.22660635,4.796380092,3.331478841
16801,3.698579912,7.397159825,8.592460623,1.707617468
16802,3.959768784,7.919537569,7.069364164,1.187730146
16803,3.707177802,7.414355603,10.59985972,1.256561678
16804,3.24,6.48,10,1.189280124
16820,0,0,1,6.261785671
16821,16.31,32.62,7,6.663917106
16822,2.911520345,5.82304069,1.239828694,10.20171504
16823,6.265152526,12.53030505,6.8663277,2.937940467
16825,11.85,23.7,10,5.534604549
16826,24.28,48.56,3,11.11134091
16827,11.8054935,23.610987,6.11661398,3.695616563
16828,16.40788663,32.81577327,6.084037791,6.909895811
16829,26.51,53.02,2,15.08151343
16830,5.593208535,11.18641707,11.9524989,2.322635743
16832,0,0,1,6.261785671
16833,7.664128614,15.32825723,9.691941249,5.699603086
16834,16.31,32.62,7,6.663917106
16835,15.28,30.56,11,7.237450997
16836,36.6,73.2,0,12.70210945
16837,0.191546385,0.38309277,8.020618556,0.656259041
16838,18.68628647,37.37257294,9.851458891,4.095791506
16839,16.31,32.62,7,6.663917106
16840,16.31,32.62,7,6.663917106
16841,19.74993476,39.49986952,4.366246194,9.212231308
16843,0,0,8,0.621476241
16844,15.27483404,30.54966808,11,7.233393143
16845,32.31584303,64.63168605,0.877906976,13.87084344
16847,16.31,32.62,7,6.663917106
16848,10.23,20.46,3,3.813447191
16849,16.31,32.62,7,6.663917106
16850,36.6,73.2,0,12.70210945
16851,0,0,10,2.032432059
16852,24,48,1,10.11300474
16853,10.96,21.92,6,5.604598707
16854,0,0,1,6.261785671
16855,11.85,23.7,10,5.534604549
16856,0,0,8,0.090492536
16858,16.22048406,32.44096813,7.060212514,6.641250857
16859,26.51,53.02,2,15.08151343
16860,10.39362745,20.7872549,9.539215686,5.603463115
16861,19.56652941,39.13305882,4.835294118,8.57707295
16863,14.90271003,29.80542006,7.785907859,5.576495443
16864,24.28,48.56,3,11.11134091
16865,13.08005376,26.16010753,7.185483871,5.945012042
16866,0.727813916,1.455627833,10.58129599,2.683380905
16868,12.74,25.48,7,5.791961058
16870,12.57287806,25.14575612,11.0095511,5.563918704
16871,43.21142857,86.42285715,0,18.37362368
16872,24,48,1,10.11300474
16873,0,0,15,0.157758418
16874,26.34762773,52.69525545,2.052919714,14.98073124
16875,18.10235734,36.20471469,5.175792505,4.998178662
16876,11.85,23.7,10,5.534604549
16877,17.00521067,34.01042135,9.620786517,7.641358118
16878,10.96813953,21.93627906,9.776744185,5.432446731
16879,16.31,32.62,7,6.663917106
16881,11.89626556,23.79253112,9.968879668,5.54631941
16882,0,0,1,6.261785671
16901,8.245529915,16.49105983,2.668542488,5.094331802
16910,0,0,4,1.269550988
16911,,,,
16912,2.92479167,5.84958334,3.573863637,5.427233399
16914,13.24399416,26.48798832,8.224489802,6.279466676
16915,5.254154876,10.50830975,3.47525707,4.557573582
16917,14.75797277,29.51594554,6.069591528,5.078021448
16920,24.65,49.3,2,10.98151442
16921,20.82005509,41.64011018,1.947658402,8.939444655
16922,0.032938523,0.065877045,1.003748125,7.859053603
16923,24.40139566,48.80279131,2.619718309,11.45966383
16925,17.37562828,34.75125656,18.87434248,7.697043756
16926,26.06068965,52.1213793,2.00530504,10.37835234
16927,23.84,47.68,1,9.944958476
16928,0.74717325,1.494346499,1.09118541,2.858720102
16929,25.08311721,50.16623441,2,10.63505934
16930,23.9289533,47.8579066,1.560386473,8.819722802
16932,15.29,30.58,6,5.223937426
16933,3.355539049,6.711078099,7.330535829,2.1747835
16935,16.91684543,33.83369086,4.77287066,8.559330821
16936,22.96075901,45.92151802,4.928842512,9.569763533
16937,23.84,47.68,1,9.944958476
16938,23.70026432,47.40052863,1.792951543,9.316712157
16939,,,,
16940,,,,
16941,23.84,47.68,1,9.944958476
16942,24.11485207,48.22970415,1.988165681,10.80026627
16943,17.13597865,34.27195731,3.725978649,9.337091015
16945,0,0,4,2.047163302
16946,19.03853008,38.07706017,4.067022087,9.08051714
16947,4.410447345,8.82089469,4.185268864,3.358697393
16948,23.73410503,47.46821006,1.840300107,10.74201687
16950,6.527018353,13.05403671,1.928083988,4.830818158
17001,0,0,91,0.651141057
17002,35.0819758,70.1639516,0.22983871,8.163667918
17003,4.291893632,8.583787263,47.90137348,2.139748221
17004,37.25190209,74.50380418,0.381947986,8.879534302
17005,8.92,17.84,4,4.070068715
17006,19.14660194,38.29320388,1.009708738,9.689241715
17007,2.097254276,4.194508552,53.50417827,2.233368316
17009,3.782467672,7.564935343,7,0.531973072
17010,0,0,59,0.23329339
17011,1.765510044,3.531020088,83.25647653,0.986138788
17013,2.196299101,4.392598203,54.84510147,1.239452091
17014,19.9478125,39.895625,5.625,8.047860715
17015,7.855045108,15.71009022,43.74658533,3.602078823
17016,0,0,34,0.407809688
17017,0.240785276,0.481570552,8.116564415,3.337834372
17018,24.06,48.12,20,6.903215786
17019,5.095575333,10.19115067,79.17598395,3.005721032
17020,3.497712505,6.995425011,40.5952722,1.886029505
17021,29.85484375,59.7096875,0.126953125,12.21395303
17022,7.017127759,14.03425552,80.4405463,2.976393307
17023,1.405422284,2.810844568,4.842441448,1.597432744
17024,0.276349209,0.552698417,10.61904761,2.338775188
17025,1.9402597,3.8805194,70.62945274,0.95549189
17026,13.44706897,26.89413793,32.11339523,7.316403445
17027,4.138888889,8.277777778,80.51851852,1.467333355
17028,11.82923077,23.65846154,55.62637363,5.71994257
17029,4.85,9.7,9,2.509422213
17030,8.92,17.84,4,4.070068715
17032,13.80002189,27.60004379,18.03338807,4.56948729
17033,3.651803505,7.303607011,69.32205596,1.692936447
17034,7.73906383,15.47812766,72.96028369,3.300801476
17035,30.28791045,60.5758209,0.273631841,12.18328843
17036,1.691600863,3.383201727,69.96727961,1.313123611
17037,6.576938781,13.15387756,2.31632653,4.283829514
17038,15.36031126,30.72062253,32.67094861,6.933612289
17039,7.98,15.96,45,5.597626109
17040,1.093382226,2.186764451,11.06691109,2.84013223
17041,8.66,17.32,49,5.292307063
17042,3.733254489,7.466508978,28.65535581,1.585525994
17043,1.013283949,2.026567898,88.37746914,0.752102382
17044,2.783126098,5.566252197,7.421126268,1.824542564
17045,15.82993152,31.65986304,9.336986294,5.397558781
17046,4.796259101,9.592518203,26.48700224,2.098106951
17047,10.16732884,20.33465768,1.94310511,5.82782779
17048,10.52776777,21.05553554,4.802302302,4.289851288
17049,16.36290251,32.72580502,6.742983752,7.410255438
17050,2.786520787,5.573041575,70.71688405,1.019058223
17051,13.84546219,27.69092438,5.851890757,7.551166818
17052,29.85502276,59.71004551,0.241274659,8.873969765
17053,10.49685001,20.99370003,61.04194697,2.958454294
17054,,,,
17055,2.111955862,4.223911725,73.05875863,1.024846658
17056,15.15,30.3,9,5.669195356
17057,8.939457073,17.87891415,77.61001124,4.382821032
17058,21.42514151,42.85028303,3.490566036,6.956922288
17059,7.709984845,15.41996969,7.139696969,4.19663848
17060,23.38585313,46.77170626,0.989200864,4.957203757
17061,0.302781613,0.605563226,4.442775608,1.65234289
17062,15.90652247,31.81304494,7.550194119,4.869767274
17063,23.13410321,46.26820642,4.974826936,8.666605293
17064,15.95773771,31.91547542,18.93442622,3.887019981
17065,0.636475153,1.272950306,35.90993789,2.028080848
17066,3.953284174,7.906568347,4.238489209,2.031045833
17067,3.681573052,7.363146103,41.62093308,1.935698205
17068,1.730976252,3.461952505,25.11926122,3.010602106
17069,8.52,17.04,33,2.625597759
17070,2.586197876,5.172395752,94.84046954,1.193527659
17072,0,0,67,0.850877369
17073,9.009995975,18.01999195,47.67230955,4.165331838
17074,11.89755346,23.79510692,11.38294839,3.630210546
17075,,,,
17076,15.4,30.8,7,7.274127916
17077,10.56,21.12,52,6.032829624
17078,3.509846183,7.019692367,54.74291878,2.231214544
17080,8.92,17.84,4,4.070068715
17081,,,,
17082,19.89826619,39.79653238,4.137410072,6.140244769
17083,0,0,34,0.407809688
17084,15.15846413,30.31692826,6.691699609,5.093242386
17085,,,,
17086,28.56614968,57.13229936,3.021691972,11.01902983
17087,7.987765237,15.97553047,44.48984199,2.961798213
17088,7.98,15.96,45,5.597626109
17089,,,,
17090,0.127440274,0.254880548,46.04991467,1.316398682
17093,2.578414816,5.156829632,72.04148148,1.007795375
17094,15.72180506,31.44361012,8.745487362,5.832753305
17097,12.68,25.36,5,4.859868941
17098,14.16307215,28.3261443,4.99844841,3.828883854
17099,0.054459461,0.108918923,7,1.395242039
17101,0.002870036,0.005740072,96.98104693,0.226051885
17102,1.749976895,3.49995379,84.11207393,0.626063442
