"GEOID","TotPop","MaleP","FemP","Ovr16","Ovr16P","Ovr18","Ovr18P","Ovr21","Ovr21P","Ovr65","Ovr65P","SRatio","SRatio18","SRatio65","WhiteE","AsianE","PacIsE","HisE","AmIndE","TwoPlsE","OtherE","SomeCollege","EduNoHsP","EduHsP","BachelorsP","GradSclP"
"38007",948,53.9,46.1,792,83.54,781,82.38,692,73,256,27,116.93,133.88,111.57,937,0,0,35,0,11,0,12.04,5.38,33.43,19.26,13.17
"38009",6390,51.86,48.14,5155,80.67,4966,77.72,4329,67.75,1585,24.8,107.74,104.64,92.82,5806,40,0,156,286,185,46,20.17,5.99,29.76,20.95,6.48
"38011",2935,50.73,49.27,2296,78.23,2220,75.64,1954,66.58,699,23.82,102.97,108.08,87.4,2766,0,4,137,21,79,65,13.04,9.81,32.5,20.21,7.07
"38013",2163,53.03,46.97,1649,76.24,1592,73.6,1433,66.25,459,21.22,112.89,96.53,83.6,1981,60,0,19,22,63,21,23.47,7.27,27.53,19.47,4.07
"38015",98986,50.12,49.88,78480,79.28,75733,76.51,66551,67.23,17208,17.38,100.48,99.27,80.97,85701,848,260,3244,4087,5286,935,16.11,4.81,22.72,26.94,11.78
"38017",189286,50.66,49.34,150689,79.61,146920,77.62,126145,66.64,24154,12.76,102.66,102.92,85.12,158063,5874,4,6576,1702,9569,1818,18.63,4.17,18.11,29.16,14.13
"38019",3663,52.14,47.86,2883,78.71,2814,76.82,2412,65.85,1000,27.3,108.96,109.58,98.41,3400,3,0,97,50,85,125,24.05,6.91,25.15,19.41,2.81
"38021",4959,50.96,49.04,3940,79.45,3778,76.18,3176,64.05,972,19.6,103.91,106.94,89.84,4595,56,0,194,60,156,78,16.45,8.65,26,20.62,6.44
"38023",2174,51.66,48.34,1744,80.22,1679,77.23,1515,69.69,534,24.56,106.85,128.78,123.43,1944,7,0,121,16,130,0,22.85,11.61,20.49,15.83,4.53
"38025",4043,54.76,45.24,3100,76.68,3013,74.52,2751,68.04,754,18.65,121.05,122.95,104.34,3320,26,2,151,415,239,18,19.07,7.27,32.31,16.17,4.38
"38027",2319,52.09,47.91,1919,82.75,1855,79.99,1705,73.52,622,26.82,108.73,111.72,97.46,2116,0,1,91,87,106,9,17.84,7.26,30.05,21.55,6.64
"38029",3269,50.05,49.95,2742,83.88,2659,81.34,2357,72.1,943,28.85,100.18,99.84,88.98,3084,18,0,31,31,114,20,20.7,11.14,31.02,14.74,5.95
"38031",3372,51.16,48.84,2741,81.29,2635,78.14,2394,71,778,23.07,104.74,110.08,81.35,3178,45,7,28,8,110,12,20.11,6.82,24.65,22.68,4.54
"38033",1679,50.15,49.85,1367,81.42,1309,77.96,1178,70.16,424,25.25,100.6,95.57,100,1532,9,0,27,0,137,0,24.12,3.45,31.17,14.19,3.86
"38035",72764,51.47,48.53,58832,80.85,57308,78.76,48141,66.16,10195,14.01,106.05,106.89,82.22,61065,1963,370,3783,1392,4557,802,20.18,4.28,21.28,23.42,13.74
"38037",2276,49.52,50.48,1819,79.92,1772,77.86,1642,72.14,657,28.87,98.09,103.17,106.6,2131,59,0,21,31,49,4,17.01,10.62,32.73,18.06,3.17
"38039",2340,51.24,48.76,1883,80.47,1802,77.01,1641,70.13,674,28.8,105.08,109.82,108.67,2219,3,0,30,9,82,0,16.22,6.45,31.68,20.19,7.16
"38041",2453,48.63,51.37,2050,83.57,1989,81.08,1851,75.46,643,26.21,94.68,92.79,97.24,2328,8,0,3,56,49,4,25.67,6.94,33.77,13.99,4.74
"38043",2374,56.57,43.43,1855,78.14,1809,76.2,1652,69.59,639,26.92,130.26,136.26,118.09,2284,0,0,69,23,45,17,15.97,8.2,32,18.64,2.61
"38045",4107,51.67,48.33,3279,79.84,3149,76.67,2862,69.69,1106,26.93,106.9,103.23,95.41,3946,4,0,82,19,83,44,20.44,8.01,31.25,19.99,4.21
"38047",1848,51.62,48.38,1519,82.2,1473,79.71,1308,70.78,513,27.76,106.71,109.82,96.55,1740,0,0,58,5,81,21,12.81,10.07,30.44,22.15,4.07
"38049",5264,51.73,48.27,4141,78.67,4011,76.2,3586,68.12,1148,21.81,107.16,109.07,104.27,5012,26,0,115,29,134,26,19.49,8.58,33.95,17.26,3.63
"38051",2512,50.08,49.92,2103,83.72,2051,81.65,1884,75,779,31.01,100.32,94.06,75.06,2324,37,0,74,20,35,94,16.15,11.57,36.67,12.37,4.63
"38053",14280,53.86,46.14,10255,71.81,9819,68.76,8759,61.34,1305,9.14,116.72,118.86,102.01,11438,132,0,1602,1321,858,225,21.34,7.65,26.66,18.1,4.69
"38055",9807,51.63,48.37,7935,80.91,7699,78.51,6915,70.51,2511,25.6,106.72,104.92,104.31,8709,37,25,194,629,301,90,18.64,6.4,31.25,19.04,4.82
"38057",8341,50.74,49.26,6695,80.27,6406,76.8,5796,69.49,1824,21.87,102.99,105.78,91.19,7587,35,0,225,236,189,244,20.61,9.58,25,17.95,4.62
"38059",33479,50.32,49.68,26372,78.77,25566,76.36,22829,68.19,5628,16.81,101.29,102.34,86.11,29414,72,41,1413,1225,1281,864,20.13,5.53,28.72,22.95,6.31
"38061",9567,52.04,47.96,7134,74.57,6836,71.45,5988,62.59,1249,13.06,108.52,113.59,94.55,5725,70,15,788,2778,576,211,19.13,11.4,31.98,14.18,8.19
"38063",3015,50.05,49.95,2469,81.89,2396,79.47,2183,72.4,840,27.86,100.2,105.96,94.9,2813,31,0,86,26,125,20,16.95,6.73,27.53,21.03,7.13
"38065",1821,54.31,45.69,1384,76,1345,73.86,1213,66.61,470,25.81,118.87,113.83,130.39,1674,33,6,55,0,108,0,22.38,5.44,28.86,14.55,5.92
"38067",6787,53.93,46.07,5515,81.26,5333,78.58,4785,70.5,1733,25.53,117.05,113.53,105.33,6128,33,19,270,79,439,24,18.49,8.14,32.17,17.38,5.55
"38069",3961,49.61,50.39,3206,80.94,3109,78.49,2819,71.17,976,24.64,98.45,103.45,93.27,3696,30,0,42,136,71,17,17.19,6.14,31.68,21.06,6.85
"38071",11563,50.01,49.99,9085,78.57,8862,76.64,7933,68.61,2510,21.71,100.05,97.2,80.58,9496,101,13,320,1100,697,37,19.41,6.87,28.02,21.48,6.17
"38073",5662,52,48,4520,79.83,4380,77.36,3876,68.46,1222,21.58,108.31,109,102.32,5251,38,0,152,12,226,86,19.28,9.36,30.82,15.56,5.39
"38075",2277,51.03,48.97,1832,80.46,1760,77.29,1566,68.77,456,20.03,104.22,106.01,100,2205,9,0,21,0,61,2,20.57,7.96,33.12,16.69,5.35
"38077",16550,51.15,48.85,13293,80.32,12927,78.11,10628,64.22,3239,19.57,104.7,105.93,92.68,14917,35,41,610,503,656,243,19.68,5.08,25.48,20.07,4.91
"38079",12065,49.52,50.48,8632,71.55,8114,67.25,6965,57.73,1570,13.01,98.08,96.28,81.5,2237,57,0,128,9301,411,35,20.93,16.08,26.12,10.79,5.78
"38081",3822,54.66,45.34,3146,82.31,3041,79.57,2736,71.59,867,22.68,120.54,125.02,109.42,3468,10,0,110,7,163,69,19.27,7.76,33.72,14.38,4.71
"38083",1327,49.13,50.87,1142,86.06,1104,83.2,991,74.68,420,31.65,96.59,100,76.47,1270,12,0,5,11,34,0,20.25,9.21,36.53,18.7,1.55
"38085",3789,49.93,50.07,2652,69.99,2478,65.4,2009,53.02,349,9.21,99.74,101.61,101.73,468,0,0,38,3194,85,35,20.45,13.06,36.61,8.03,3.14
"38087",795,54.34,45.66,678,85.28,654,82.26,606,76.23,219,27.55,119.01,108.75,84.03,746,0,0,1,5,40,4,14.86,8.72,33.76,18.26,4.52
"38089",33116,52.49,47.51,24965,75.39,23939,72.29,21231,64.11,4455,13.45,110.46,107.94,86.79,28728,405,174,2304,385,1418,1229,19.9,8.81,30.23,20.63,6.54
"38091",1731,51.36,48.64,1376,79.49,1367,78.97,1236,71.4,499,28.83,105.58,105.1,89.73,1629,0,5,45,9,71,12,21.73,5.47,27.99,27.2,2.38
"38093",21525,51.12,48.88,17649,81.99,17002,78.99,14746,68.51,4329,20.11,104.57,106.94,85.56,19793,108,3,635,254,767,139,17.28,7.23,37.39,17.62,6.8
"38095",2113,50.69,49.31,1631,77.19,1585,75.01,1424,67.39,527,24.94,102.78,97.96,67.83,1786,0,0,79,137,159,16,20.97,10.48,28.4,15.39,3.52
"38097",7980,51.67,48.33,6445,80.76,6203,77.73,5409,67.78,1599,20.04,106.9,106.36,88.34,7270,34,3,299,72,460,72,17.39,6.3,26.02,22.33,8.88
"38099",10488,50.61,49.39,8341,79.53,8025,76.52,7039,67.11,2260,21.55,102.47,101.22,86.62,8941,72,0,1332,160,848,375,18.52,12.44,34.59,13.81,5.73
"38101",69232,52.16,47.84,54206,78.3,52484,75.81,45909,66.31,9455,13.66,109.01,110.01,85.61,56909,1079,66,4800,906,5817,1594,21.25,4.92,28.73,20.45,9.21
"38103",3942,48.53,51.47,3122,79.2,3019,76.59,2694,68.34,1009,25.6,94.28,93.36,84.8,3804,9,0,50,18,89,22,17.04,8.19,37.76,18.61,3.64
"38105",39368,53.05,46.95,28298,71.88,27553,69.99,24601,62.49,3886,9.87,112.97,111.74,87.73,31987,460,49,3806,808,2758,1247,15.16,9.36,33.67,15.27,8.47
"39001",27510,49.7,50.3,21845,79.41,20909,76.01,18025,65.52,5101,18.54,98.8,94.42,90.91,26555,111,8,245,35,596,87,12.55,14.84,45.19,7.36,6.89
"39003",101685,49.97,50.03,80304,78.97,77692,76.4,67125,66.01,18988,18.67,99.9,97.45,81.69,82251,906,11,3501,120,6255,1337,17.81,7.61,40.74,12.44,7.49
"39005",52296,49.81,50.19,42011,80.33,40487,77.42,34933,66.8,10481,20.04,99.26,95.89,81.49,49708,309,2,886,91,1327,260,13.59,9.05,43.42,14.63,7.43
"39007",97343,51.18,48.82,78394,80.53,75984,78.06,66554,68.37,19341,19.87,104.84,103.81,88.09,87215,358,40,4673,46,4821,1155,16.71,12.48,42.24,10.57,5.4
"39009",61573,50,50,53537,86.95,52413,85.12,39657,64.41,9053,14.7,100,98.24,85.59,55819,1298,0,1380,38,2662,218,14.62,8.18,29.77,16.62,18.81
"39011",46209,50.03,49.97,36565,79.13,35196,76.17,30771,66.59,8853,19.16,100.11,100.17,86.61,44061,150,0,828,12,1224,352,16.28,6.41,41.5,12.76,7.99
"39013",65982,51.82,48.18,55212,83.68,53561,81.18,47049,71.31,14110,21.38,107.54,107.59,82.37,60286,386,31,837,62,2770,407,13.78,7.95,45.85,11.61,7.11
"39015",43710,49.95,50.05,34920,79.89,33698,77.09,29272,66.97,8205,18.77,99.82,98.54,88.97,41826,86,0,529,12,1318,89,14.69,12.23,45.9,10.18,5.6
"39017",389910,49.38,50.62,309196,79.3,298048,76.44,252069,64.65,60535,15.53,97.53,95.09,82.36,303855,15947,192,25823,541,27604,9438,15.5,8.82,32.01,20.81,11.72
"39019",26731,50.89,49.11,21956,82.14,21230,79.42,18552,69.4,5852,21.89,103.63,102.53,91.05,25414,13,0,337,0,980,129,13.68,10.23,48.13,9.08,4.95
"39021",38772,49.79,50.21,31383,80.94,30161,77.79,26128,67.39,7341,18.93,99.17,97.18,85.75,35795,152,0,683,90,1742,332,17.01,8.18,42.92,12.78,6.33
"39023",135445,49.09,50.91,108462,80.08,104822,77.39,91086,67.25,27115,20.02,96.43,92.41,81.37,113146,855,147,5481,61,7864,2236,18.89,10.74,37.6,11.51,7.02
"39025",209862,49.58,50.42,168744,80.41,162832,77.59,142505,67.9,37474,17.86,98.35,96.25,82.99,193999,2342,0,5131,117,8364,1921,15.84,8.15,31.87,19.78,11.61
"39027",42014,49.59,50.41,33543,79.84,32399,77.11,27733,66.01,7608,18.11,98.36,94.28,81.01,38887,298,8,869,236,1402,397,16.6,8.4,40.3,12.51,7.54
"39029",101203,50.66,49.34,83431,82.44,80694,79.73,70565,69.73,21671,21.41,102.68,101.53,83.79,94309,440,90,1871,160,3522,745,14.58,10.32,44.65,10.81,5.22
"39031",36679,49.67,50.33,28911,78.82,27819,75.84,24221,66.04,7218,19.68,98.68,96.34,84.84,34746,155,0,94,40,1368,113,14.64,14.97,41.55,11.2,5.55
"39033",41767,49.3,50.7,33631,80.52,32599,78.05,28589,68.45,8696,20.82,97.23,93.38,82.42,39873,312,3,724,8,1134,80,14.98,9.5,46.11,9.52,5.98
"39035",1249418,47.97,52.03,1022078,81.8,991791,79.38,871709,69.77,237668,19.02,92.21,89.1,75.66,733835,40588,372,84864,2632,81196,28780,16.35,8.76,27.22,20.47,15.45
"39037",51655,49.99,50.01,40816,79.02,39392,76.26,34471,66.73,10429,20.19,99.97,97.48,82.17,49378,245,0,924,25,1387,337,16.4,9.31,45.42,11.06,5.42
"39039",38258,50.22,49.78,30614,80.02,29569,77.29,25792,67.42,7461,19.5,100.87,97.81,85.46,33909,122,0,4096,114,2387,1080,17.58,7.68,39.36,13.07,7.04
"39041",221160,50.04,49.96,172041,77.79,165286,74.74,140574,63.56,32507,14.7,100.16,97.64,86.63,179940,17437,96,7373,117,12280,2057,12.67,2.93,16.42,34.43,23.6
"39043",74938,49.04,50.96,61758,82.41,59957,80.01,52744,70.38,17265,23.04,96.23,95.08,86.63,61587,513,14,3299,93,5366,1031,17.59,7.57,34.25,18.71,9.21
"39045",161289,49.96,50.04,127766,79.22,122691,76.07,106385,65.96,26447,16.4,99.85,97.69,81.48,133267,4173,147,4294,237,7162,1979,17.04,5.98,32.8,20.78,11.13
"39047",28880,49.41,50.59,22919,79.36,22037,76.31,19145,66.29,5175,17.92,97.69,93.88,81.58,26377,108,17,699,1,1339,197,14.12,14.23,47.77,9.31,4.53
"39049",1321635,49.11,50.89,1045010,79.07,1012711,76.63,880338,66.61,167986,12.71,96.49,93.99,76.48,799189,71315,487,93630,3108,103105,40025,15.53,8.78,24.01,25.66,16.31
"39051",42434,50.05,49.95,33662,79.33,32585,76.79,28292,66.67,8037,18.94,100.21,97.04,85.23,38328,188,7,3873,188,2175,1380,17.65,5.24,42.3,11.89,6.95
"39053",29162,49.3,50.7,23061,79.08,22267,76.36,19393,66.5,5647,19.36,97.25,94.71,85.03,26953,241,0,300,0,883,503,13.94,13.15,41.85,10.21,7.7
"39055",95479,50.03,49.97,76944,80.59,74066,77.57,63868,66.89,20735,21.72,100.1,98.74,88.06,89461,502,6,1775,36,3963,613,15.89,8.78,26.48,24.18,14.54
"39057",168531,49.64,50.36,137607,81.65,133637,79.3,114466,67.92,30665,18.2,98.59,96.41,84.13,139641,4797,226,5418,266,11796,1889,17.32,5.54,22.96,21.59,19.69
"39059",38283,49.89,50.11,30948,80.84,29789,77.81,26120,68.23,7633,19.94,99.58,97.34,85.49,36041,189,0,491,16,1187,217,16.34,14.31,41.37,10.14,5.21
"39061",827878,48.55,51.45,658153,79.5,636698,76.91,553849,66.9,134151,16.2,94.37,91.52,76.77,532630,22577,573,37415,841,50285,13166,14.43,7.54,25.51,24.65,16.71
"39063",74885,49.52,50.48,60454,80.73,58495,78.11,50924,68,13726,18.33,98.1,95.3,78.91,67314,1450,15,4389,57,3124,1554,16.37,5.09,35.72,18.45,11.28
"39065",30527,49.55,50.45,24243,79.41,23441,76.79,19141,62.7,4906,16.07,98.23,96.97,82.51,28513,273,22,701,41,1139,195,13.91,8.29,47.37,12.46,6.42
"39067",14408,49.44,50.56,11703,81.23,11381,78.99,10028,69.6,3245,22.52,97.78,91.9,82,13647,0,0,162,20,291,39,12.45,10.18,49.1,8.52,4.46
"39069",27581,50.01,49.99,21909,79.44,21103,76.51,18407,66.74,5378,19.5,100.05,98.42,83.24,24729,39,61,2232,141,1225,1217,14.91,7.41,41.73,12.39,6.28
"39071",43403,49.16,50.84,34146,78.67,33010,76.05,28557,65.79,8085,18.63,96.71,94.98,84,41220,36,0,492,36,1474,128,16.21,13.15,40.35,10.15,5.46
"39073",27938,50.19,49.81,22496,80.52,21886,78.34,19033,68.13,5460,19.54,100.76,99.15,91.18,26370,90,0,260,9,957,402,16.2,11.9,42.12,9.74,4.61
"39075",44312,50.46,49.54,32422,73.17,30799,69.5,26491,59.78,6313,14.25,101.86,99.66,84.54,43462,79,0,469,46,551,104,12.47,42.94,33.11,7.39,3.57
"39077",58412,49.67,50.33,46264,79.2,44484,76.16,38622,66.12,10623,18.19,98.67,96.89,83.69,53682,209,12,4177,29,3288,756,16.21,9.35,44.79,10.97,5.97
"39079",32588,49.33,50.67,25794,79.15,24938,76.53,21363,65.55,5796,17.79,97.35,93.51,80.84,31347,187,0,318,118,596,16,11.17,12.55,47.03,10.82,5.8
"39081",64855,49.06,50.94,53921,83.14,52252,80.57,44991,69.37,14341,22.11,96.32,93.58,82.13,58133,360,0,1180,32,2368,477,14.41,7.13,41.56,13.4,7.16
"39083",62888,49.33,50.67,50018,79.54,48440,77.03,41217,65.54,11750,18.68,97.35,94.5,84.43,59089,444,2,1233,11,2102,650,15.13,8.91,38.05,15.75,8.59
"39085",232101,49.18,50.82,192666,83.01,186724,80.45,163482,70.44,48896,21.07,96.76,94,79.57,201733,3314,87,11833,302,11876,3450,18.05,6.14,31.57,19.96,10.57
"39087",57385,49.01,50.99,46490,81.01,44846,78.15,39083,68.11,10804,18.83,96.13,92.04,80.61,53954,339,26,616,23,1652,430,15.72,9.97,42.72,11.71,6.87
"39089",180311,49.47,50.53,143734,79.71,138851,77.01,119623,66.34,30851,17.11,97.89,95.15,83.92,156892,5664,52,4223,39,8934,1499,16.38,6.86,33.83,19.76,9.52
"39091",46140,50.29,49.71,36971,80.13,35548,77.04,31261,67.75,8760,18.99,101.19,98.37,86.54,42751,278,20,1044,45,1888,362,16.53,7.14,44,12.4,5.9
"39093",314588,49.55,50.45,254291,80.83,246197,78.26,213735,67.94,60992,19.39,98.2,95.41,81.91,250254,4148,41,33992,654,29491,6412,17.66,8.54,31.12,17.36,10.53
"39095",428748,48.59,51.41,341773,79.71,330439,77.07,287492,67.05,73314,17.1,94.51,91.53,78.93,296678,7456,242,32860,838,29836,10156,18.3,9.03,29.94,17.65,10.85
"39097",44126,54.98,45.02,36316,82.3,35260,79.91,30674,69.51,7089,16.07,122.14,124.21,86.11,38614,386,7,1300,86,2694,259,17.45,11.07,37.79,15.29,7.07
"39099",227063,49.05,50.95,186377,82.08,180910,79.67,159423,70.21,50002,22.02,96.26,93.39,79.29,172628,2106,47,14765,579,14769,4529,16.59,8.39,36.32,16.83,9.53
"39101",65145,53.74,46.26,52845,81.12,51272,78.7,44560,68.4,11958,18.36,116.19,117.49,85.4,57079,437,13,2034,72,3372,777,18.91,10.94,43.81,9.4,4.3
"39103",183049,49.72,50.28,148554,81.16,143394,78.34,124799,68.18,35200,19.23,98.88,96.97,85.78,169696,1803,15,4803,167,8063,937,16.01,5.48,29.01,23.88,12.36
"39105",22072,49.91,50.09,17979,81.46,17481,79.2,15363,69.6,4575,20.73,99.66,96.95,88.89,21331,53,0,199,5,489,62,12.55,13.25,46.85,8.11,3.67
"39107",42438,50.66,49.34,32440,76.44,31337,73.84,27338,64.42,7903,18.62,102.69,100.85,88.57,40308,213,36,922,23,1156,404,14.34,5.34,43.47,14.17,7.99
"39109",109549,49.74,50.26,87501,79.87,84308,76.96,73721,67.3,20978,19.15,98.98,96.27,81.99,99899,1861,8,2294,67,4831,622,15.56,7.19,37.89,14.86,10.06
"39111",13308,51.19,48.81,10892,81.85,10574,79.46,9273,69.68,3117,23.42,104.86,102.53,94.33,12700,70,0,24,5,420,43,11.36,9.96,50.72,7.23,3.5
"39113",535528,48.43,51.57,429350,80.17,416417,77.76,363689,67.91,98025,18.3,93.92,90.81,76.05,370565,11600,97,21691,878,34341,8350,19.73,7.92,27.64,18.24,12.28
"39115",13758,50.23,49.77,11202,81.42,10842,78.81,9570,69.56,3032,22.04,100.93,100,88.67,12551,23,0,146,14,656,97,16.48,11.46,43.43,9.66,4.54
"39117",35214,50.53,49.47,28410,80.68,27441,77.93,23916,67.92,6602,18.75,102.12,100.18,86.13,33470,119,0,641,32,1095,310,16.38,8.61,46.42,12.86,5.33
"39119",86382,48.72,51.28,68762,79.6,66765,77.29,57840,66.96,15794,18.28,95.01,92.43,79.29,78566,461,10,1111,54,4050,520,14.98,9.66,41.94,12.6,7.73
"39121",14252,60.78,39.22,11870,83.29,11644,81.7,10448,73.31,3888,27.28,155,165.08,152.14,13341,4,0,181,8,146,181,12.02,14.66,50.22,9.43,4.32
"39123",40161,50.08,49.92,34046,84.77,33047,82.29,29330,73.03,10852,27.02,100.31,100.14,94.13,37241,140,8,2093,74,1472,778,15.61,5.88,35.23,17.59,10.95
"39125",18800,50.26,49.74,14941,79.47,14332,76.23,12489,66.43,3572,19,101.05,101.02,93.92,17336,48,0,1043,81,927,259,16.41,9.61,44.17,10.55,5.19
"39127",35474,50.12,49.88,28173,79.42,27101,76.4,23656,66.69,6355,17.91,100.5,99.78,92.4,34080,41,0,288,24,1126,123,13.61,11.75,46.89,10.71,4.32
"39129",59407,52.52,47.48,48274,81.26,46673,78.56,40111,67.52,9538,16.06,110.63,113.01,81.61,54636,166,0,1046,73,2518,236,15.97,11.6,40.99,14.68,6.58
"39131",27080,49.86,50.14,21504,79.41,20682,76.37,18083,66.78,4974,18.37,99.45,96.03,86.85,25774,90,128,164,23,767,9,11.39,14.4,48.91,9.83,4.73
"39133",161421,49.3,50.7,135413,83.89,131750,81.62,110662,68.55,28698,17.78,97.25,94.89,87.38,141303,2840,27,3591,144,7890,1596,14.48,7.07,35.79,18.78,12.74
"39135",40802,49.79,50.21,32756,80.28,31678,77.64,27514,67.43,8085,19.82,99.18,95.88,88.33,39063,79,4,441,16,1136,183,16.59,7.36,46.09,10.77,7.12
"39137",34352,50.33,49.67,26580,77.38,25614,74.56,22380,65.15,6287,18.3,101.31,100.14,88.29,31620,75,18,2264,147,965,1233,13.37,5.34,37.86,18.06,8.24
"39139",125138,51.14,48.86,101023,80.73,97786,78.14,86520,69.14,24763,19.79,104.66,104.8,79.83,106341,1099,147,2757,131,6700,1404,17.66,10.53,41.91,11.24,6.64
"39141",76748,52.13,47.87,62331,81.22,60460,78.78,52694,68.66,13432,17.5,108.89,110.36,82.65,68353,414,36,1070,121,3037,656,17,11.09,45.04,11.01,6.09
"39143",58770,49.78,50.22,47721,81.2,45962,78.21,40358,68.67,11669,19.86,99.14,97.53,85.58,50347,245,5,6247,126,4267,1886,16.95,6.7,42.71,13.5,5.6
"39145",73118,49.56,50.44,59105,80.84,57225,78.26,49669,67.93,13529,18.5,98.24,97.41,79.03,68092,364,18,1093,58,2586,214,16.14,11.31,43.46,11.47,6.48
"39147",54861,50.41,49.59,44687,81.45,42998,78.38,36826,67.13,10235,18.66,101.65,99.98,86.43,49641,303,12,3031,182,2280,964,15.11,6.76,43.08,13.21,7.5
"39149",48007,50.63,49.37,37677,78.48,36165,75.33,31434,65.48,8440,17.58,102.54,98.86,82.57,44523,374,0,807,40,1686,353,15.52,8.62,40.88,13.66,6.96
"39151",373764,48.92,51.08,302396,80.91,292889,78.36,256145,68.53,75100,20.09,95.76,92.69,79.95,318786,3254,123,10887,348,20879,2300,17.61,7.21,36.99,16.16,8.82
"39153",538087,48.71,51.29,439538,81.69,426041,79.18,372856,69.29,102113,18.98,94.99,92.54,79.01,403547,21795,70,13884,652,32245,4471,16.97,7.11,29.17,22.32,12.97
"39155",201367,49.08,50.92,165246,82.06,159837,79.38,140863,69.95,44363,22.03,96.4,94.08,81.38,173084,1136,141,4382,149,9952,765,15.4,9.98,43,13.5,6.8
"39157",92585,50.17,49.83,73584,79.48,71063,76.75,62571,67.58,18403,19.88,100.68,97.9,83.68,87374,336,4,4070,34,2392,1756,13.58,11.08,45.09,13.52,6.07
"39159",65293,48.37,51.63,51319,78.6,49446,75.73,42856,65.64,8450,12.94,93.67,89.84,85.59,56522,3152,0,1905,86,3254,711,14.94,4.77,30.13,25.27,13.83
"39161",28824,49.82,50.18,23087,80.1,22142,76.82,19388,67.26,5619,19.49,99.28,95.73,83.09,27073,115,0,1138,27,1134,276,16.4,6.44,44.53,10.61,6.38
"39163",12686,50.22,49.78,10317,81.33,9927,78.25,8638,68.09,2381,18.77,100.89,98.94,90.63,12200,0,0,11,0,410,0,12.51,16.89,44.12,10.59,4.53
"39165",246364,50.65,49.35,195007,79.15,187159,75.97,161295,65.47,37771,15.33,102.63,101.13,84.65,206234,16812,16,8187,244,10584,4144,13.28,4.97,24.62,27.51,18.18
"39167",59318,49.93,50.07,49037,82.67,47528,80.12,41420,69.83,12866,21.69,99.74,97.2,85.71,55969,390,0,720,133,1734,400,17.05,7.06,37.04,13.26,7.44
"39169",116618,49.85,50.15,91444,78.41,88518,75.9,75701,64.91,21693,18.6,99.41,97.98,84.5,108708,1368,0,2781,98,3855,1238,14.41,13.69,38,15.09,9.63
"39171",36862,49.88,50.12,29583,80.25,28646,77.71,25267,68.54,7212,19.56,99.53,99.53,81.85,34057,220,13,1934,96,1252,805,19.57,8.6,43.78,9.36,4.87
"39173",131795,49.54,50.46,108261,82.14,104913,79.6,86914,65.95,21390,16.23,98.18,96.69,81.42,115868,2618,169,8425,268,8140,2117,16.87,4.83,28.38,22.21,15.15
"39175",21699,49.33,50.67,17517,80.73,16786,77.36,14542,67.02,4402,20.29,97.37,95.49,79.67,20623,28,0,665,2,848,152,14.43,5.18,46.96,12.72,7.95
"40001",19595,50.1,49.9,15036,76.73,14423,73.61,12441,63.49,3099,15.82,100.42,97.69,87.7,7916,257,4,1328,8195,2387,774,17.06,17.16,45.17,6.98,4.82
"40003",5685,63.18,36.82,4687,82.45,4598,80.88,4112,72.33,1135,19.96,171.62,183.03,114.15,4704,17,6,332,172,491,101,20.64,14.16,35.54,13.52,7.19
"40005",14255,55.33,44.67,11568,81.15,11177,78.41,9961,69.88,2673,18.75,123.89,125.07,82.58,9864,108,2,605,1343,2341,42,17.03,16.36,41.3,10.34,4.98
"40007",5041,49.57,50.43,3955,78.46,3766,74.71,3269,64.85,978,19.4,98.31,102.19,90.64,3561,5,0,1381,48,754,659,17.22,14.9,31.53,16.18,6.79
"40009",22202,56.37,43.63,17607,79.3,16949,76.34,15037,67.73,3234,14.57,129.19,141.01,83.96,18368,194,0,2912,415,1561,471,18.56,15.69,41.97,8.58,4.7
"40011",8603,52.66,47.34,6728,78.21,6512,75.69,5841,67.89,1685,19.59,111.22,109.68,82.36,6487,0,0,1012,571,812,360,20.45,15.34,36.57,14.1,3.88
"40013",47237,48.93,51.07,37321,79.01,36111,76.45,31148,65.94,8200,17.36,95.83,93.78,79.27,33243,319,43,3612,5970,5690,850,19.81,12.36,34.35,16.6,7.79
"40015",26626,56.44,43.56,21142,79.4,20457,76.83,17777,66.77,4166,15.65,129.55,137.38,79.18,15550,40,0,4369,4942,3966,1159,16.81,13.26,46.48,11.6,3.87
"40017",162621,49.67,50.33,125390,77.11,120516,74.11,105337,64.77,21889,13.46,98.69,96.85,81.55,121172,5131,230,18557,5644,18514,6033,20.06,7.83,27.29,22.27,9.49
"40019",48255,48.75,51.25,37419,77.54,36136,74.89,31699,65.69,8165,16.92,95.14,92.11,75.03,33486,563,12,3950,3606,6721,998,20.51,12.19,36.85,12.85,7.15
"40021",47621,48.9,51.1,38544,80.94,37526,78.8,31788,66.75,8335,17.5,95.71,93.6,87.68,22312,485,31,3665,15793,7371,961,18.86,10.09,32.07,18.93,10.49
"40023",14299,48.26,51.74,11175,78.15,10772,75.33,9454,66.12,2963,20.72,93.26,88.89,85.54,8501,97,12,681,2177,1901,259,19.38,13.7,39.33,10.56,4.68
"40025",2247,50.38,49.62,1740,77.44,1694,75.39,1552,69.07,563,25.06,101.52,100.74,72.17,1809,0,0,557,5,412,19,16.35,14.72,33.62,28.66,3
