GEOID,SomeCollege,EduNoHsP,EduHsP,BachelorsP,GradSclP,Ovr16P,Ovr18P,Ovr21P,Ovr65P,SRatio,SRatio18,SRatio65,FemaleP,MaleP,WhiteP,WhiteE,BlackP,BlackE,AmIndP,AmIndE,AsianP,AsianE,PacIsP,PacIsE,OtherP,OtherE,TwoPlsP,TwoPlsE,HispP,HispE
46021,16.01,13.97,36.87,14.9,2.05,84.38,80.97,78.24,25.24,100.0,104.66,84.08,10.78,10.78,98.29,1441,0.14,2,0.34,5,0.27,4,0.0,0,0.2,3,0.75,11,0.68,10
46023,15.8,19.34,36.91,11.61,3.91,73.76,70.37,66.75,17.73,97.72,98.89,82.32,16.35,15.98,64.96,5930,0.1,9,31.69,2893,0.21,19,0.0,0,0.3,27,2.75,251,0.83,76
46025,17.59,14.85,43.81,10.34,2.2,79.22,76.27,73.91,21.78,101.28,100.78,78.67,12.65,12.81,98.08,3620,0.19,7,0.05,2,0.05,2,0.0,0,0.79,29,0.84,31,1.11,41
46027,17.54,9.36,23.39,24.68,15.75,84.31,82.52,67.28,10.25,92.21,93.37,76.96,13.79,12.72,91.15,12637,1.33,185,3.09,429,1.67,232,0.03,4,0.45,63,2.26,314,1.29,179
46029,14.88,11.55,37.02,18.03,4.68,77.91,75.21,70.75,14.88,108.22,96.92,72.16,13.36,14.46,95.31,25951,0.34,93,1.99,541,0.45,122,0.0,0,0.62,170,1.29,350,0.79,216
46031,18.65,16.41,36.46,10.63,3.63,69.28,65.68,60.89,10.44,105.37,102.9,91.4,18.4,19.38,29.73,1204,0.07,3,66.99,2713,0.27,11,0.05,2,0.3,12,2.59,105,0.96,39
46033,15.8,8.01,31.75,19.41,9.15,83.52,80.16,78.26,21.49,120.86,97.66,97.1,9.63,11.64,94.17,7737,0.18,15,2.92,240,0.35,29,0.02,2,0.37,30,1.98,163,1.08,89
46035,16.96,12.18,31.49,16.13,5.39,79.0,76.49,71.14,16.92,108.92,95.99,66.05,12.99,14.15,94.45,18421,0.42,82,2.51,490,0.48,93,0.07,13,0.51,100,1.56,305,0.79,155
46037,15.46,11.43,42.81,13.87,3.83,81.03,78.16,75.6,22.92,105.85,99.06,80.06,11.38,12.05,88.09,5030,0.14,8,9.49,542,0.21,12,0.0,0,0.35,20,1.72,98,0.65,37
46039,15.64,13.1,39.81,12.77,5.06,79.12,76.44,73.51,19.23,111.65,104.29,90.25,12.19,13.61,97.46,4253,0.3,13,0.27,12,0.09,4,0.0,0,0.96,42,0.92,40,1.17,51
46041,18.53,20.33,37.93,9.18,3.44,70.16,65.99,61.01,9.72,98.31,96.3,81.34,19.02,18.69,21.03,1115,0.09,5,74.89,3970,0.15,8,0.0,0,0.25,13,3.58,190,0.64,34
46043,15.17,25.9,31.22,13.04,2.96,80.61,77.12,74.62,24.22,101.08,100.61,80.4,12.29,12.43,96.57,2899,0.37,11,1.83,55,0.1,3,0.0,0,0.27,8,0.87,26,0.53,16
46045,14.28,16.3,38.21,15.23,5.31,79.05,76.0,73.27,21.69,110.56,101.17,88.68,12.33,13.63,97.79,3981,0.12,5,0.44,18,0.12,5,0.0,0,0.52,21,1.01,41,0.76,31
46047,18.59,13.19,33.55,14.58,5.63,83.58,81.2,78.66,23.09,113.39,101.19,93.39,9.68,10.98,88.62,6287,0.69,49,7.08,502,0.37,26,0.04,3,0.34,24,2.86,203,1.45,103
46049,13.18,17.86,38.34,12.64,2.85,79.82,76.52,73.82,23.69,109.38,95.15,85.43,12.18,13.32,98.94,2339,0.13,3,0.13,3,0.08,2,0.0,0,0.04,1,0.68,16,0.34,8
46051,12.5,16.01,41.67,10.92,4.54,79.93,76.88,74.05,18.53,109.92,102.04,80.29,12.06,13.25,97.15,7146,0.14,10,0.49,36,0.29,21,0.0,0,1.1,81,0.84,62,1.54,113
46053,19.58,14.28,38.47,10.86,3.87,80.1,77.43,75.18,23.72,120.55,97.43,71.11,11.05,13.32,89.63,3828,0.16,7,7.49,320,0.26,11,0.0,0,0.23,10,2.22,95,0.59,25
46055,16.47,12.01,37.34,17.57,2.4,80.43,77.75,75.84,21.73,110.0,101.07,70.45,11.36,12.49,94.68,1834,0.15,3,1.91,37,0.41,8,0.05,1,0.21,4,2.58,50,0.62,12
46057,16.43,12.66,42.17,12.34,4.4,72.83,69.42,66.09,17.28,101.97,98.74,74.06,16.35,16.67,96.66,5706,0.17,10,0.34,20,0.22,13,0.0,0,1.8,106,0.81,48,1.47,87
46059,19.84,11.61,39.33,13.82,3.27,81.64,79.16,76.71,25.27,102.86,97.82,80.62,11.22,11.54,98.43,3377,0.09,3,0.23,8,0.26,9,0.0,0,0.2,7,0.79,27,0.32,11
46061,13.5,16.0,41.01,15.29,3.59,70.88,67.55,64.31,14.02,100.17,98.94,93.78,17.38,17.41,98.62,3285,0.0,0,0.33,11,0.33,11,0.0,0,0.18,6,0.54,18,0.21,7
46063,19.31,9.71,25.94,26.86,7.43,80.56,76.73,73.23,14.5,106.25,114.0,93.62,12.75,13.55,95.94,1204,0.08,1,1.51,19,0.08,1,0.0,0,0.72,9,1.67,21,0.8,10
46065,18.57,6.73,28.53,24.88,8.4,79.02,76.28,73.31,13.42,108.46,91.15,77.82,12.43,13.48,85.73,14593,0.49,84,10.45,1779,0.53,91,0.01,1,0.48,82,2.3,392,1.11,189
46067,14.21,19.53,32.67,16.61,5.11,79.1,76.28,74.0,25.03,97.06,94.55,70.66,12.95,12.57,97.39,7151,0.38,28,0.67,49,0.16,12,0.0,0,0.49,36,0.91,67,0.89,65
46069,13.13,13.98,44.47,13.79,3.0,80.35,77.61,75.14,22.61,130.46,104.07,83.43,10.63,13.87,89.08,1265,0.07,1,8.45,120,0.21,3,0.07,1,0.21,3,1.9,27,0.42,6
46071,21.16,11.65,36.01,16.84,2.57,71.49,67.11,63.44,13.43,98.15,101.99,98.54,17.85,17.52,42.73,1295,0.2,6,51.96,1575,0.03,1,0.03,1,0.23,7,4.82,146,0.66,20
46073,19.88,17.45,43.75,7.57,3.4,81.12,79.0,76.92,25.06,112.33,91.35,64.24,10.57,11.88,97.01,2009,0.05,1,0.24,5,0.19,4,0.14,3,1.64,34,0.72,15,2.7,56
46075,19.24,7.58,37.78,13.48,2.11,80.12,77.63,75.25,20.58,87.69,102.33,73.95,12.92,11.33,95.63,962,0.1,1,1.99,20,0.0,0,0.4,4,0.0,0,1.89,19,0.6,6
46077,14.94,12.94,39.83,16.34,4.0,80.69,78.13,75.6,21.76,110.29,100.9,75.27,11.32,12.49,98.06,5048,0.14,7,0.47,24,0.27,14,0.0,0,0.25,13,0.82,42,0.85,44
46079,17.91,8.69,38.47,13.38,8.72,80.89,78.35,71.71,16.9,112.3,102.0,83.25,12.27,13.78,96.17,10771,0.53,59,0.67,75,0.71,79,0.03,3,0.79,88,1.12,125,0.93,104
46081,16.44,7.42,32.18,21.63,10.14,82.91,80.41,74.19,16.57,105.83,95.91,78.74,11.53,12.2,94.4,22747,0.38,91,2.03,490,0.66,158,0.02,6,0.49,118,2.02,487,1.67,402
46083,15.8,4.45,26.02,25.96,10.98,72.95,70.33,67.92,8.99,106.71,94.59,82.11,15.16,16.18,96.07,43068,0.71,320,0.51,228,1.03,462,0.02,7,0.26,116,1.4,627,0.64,286
46085,16.07,14.55,41.03,14.11,5.64,74.22,70.55,66.98,14.59,125.56,104.71,82.06,14.17,17.79,58.35,2191,0.08,3,38.24,1436,0.27,10,0.03,1,0.13,5,2.9,109,0.56,21
46087,16.6,9.81,37.95,14.09,6.3,77.18,74.12,71.66,18.97,107.6,97.91,74.47,13.35,14.36,98.02,5507,0.14,8,0.41,23,0.14,8,0.05,3,0.55,31,0.68,38,1.16,65
46089,15.96,32.09,31.3,12.45,2.32,81.21,78.2,76.25,29.81,104.98,92.88,76.63,11.43,12.0,98.17,2414,0.04,1,0.04,1,0.16,4,0.12,3,0.2,5,1.26,31,0.57,14
46091,14.47,14.67,35.54,13.09,3.57,80.84,77.75,74.76,19.05,118.92,118.07,83.26,11.13,13.23,85.35,3974,0.15,7,7.58,353,0.19,9,0.0,0,5.63,262,1.1,51,5.91,275
46093,20.29,7.42,35.77,15.58,5.44,77.42,74.78,70.36,11.94,108.64,102.93,84.34,13.38,14.54,92.02,23405,1.25,319,2.35,597,0.65,165,0.07,19,0.77,196,2.88,733,1.86,473
46095,19.87,14.44,39.15,11.19,3.76,71.39,67.72,63.67,13.53,113.65,102.78,88.44,16.46,18.7,39.75,814,0.1,2,54.1,1108,0.24,5,0.0,0,0.24,5,5.57,114,0.83,17
46097,12.91,14.4,39.93,13.13,4.41,78.86,75.89,73.42,22.27,117.61,98.79,67.82,11.89,13.98,97.82,2337,0.13,3,0.17,4,0.38,9,0.0,0,0.67,16,0.84,20,0.63,15
46099,18.2,9.06,29.69,20.4,8.47,77.61,74.88,70.78,11.12,104.88,97.55,71.78,13.58,14.24,88.05,149220,3.78,6407,2.48,4197,1.48,2509,0.08,133,1.84,3114,2.29,3888,2.41,4079
46101,17.04,9.42,36.61,16.13,5.54,76.84,73.87,70.83,15.16,103.09,99.29,75.22,13.97,14.4,81.04,5256,0.51,33,14.01,909,1.08,70,0.0,0,0.68,44,2.68,174,1.0,65
46103,20.52,8.56,28.35,18.16,9.59,78.01,75.4,71.5,13.49,106.74,97.37,78.89,13.15,14.04,83.56,84350,1.04,1050,9.66,9748,1.04,1052,0.08,80,0.81,813,3.82,3855,2.21,2230
46105,16.2,17.26,34.66,14.35,3.42,81.42,78.57,76.43,23.14,108.11,99.07,84.99,11.17,12.07,96.91,2890,0.07,2,1.27,38,0.13,4,0.0,0,0.47,14,1.14,34,0.6,18
46107,14.39,12.97,38.68,15.87,4.04,82.65,80.42,77.84,26.92,101.19,98.41,83.33,10.82,10.95,97.55,2272,0.13,3,0.86,20,0.34,8,0.04,1,0.17,4,0.9,21,0.43,10
46109,16.33,14.02,38.38,10.57,4.4,75.06,71.62,68.12,17.32,102.13,100.97,84.86,15.25,15.58,61.73,6265,0.11,11,34.55,3506,0.21,21,0.0,0,0.36,37,3.04,309,0.57,58
46111,11.26,15.39,46.25,12.39,2.94,81.61,78.22,75.71,20.25,124.5,103.09,80.68,10.57,13.16,97.96,2307,0.0,0,0.25,6,0.17,4,0.0,0,0.55,13,1.06,25,0.81,19
46113,18.15,18.75,34.27,12.01,4.07,65.6,60.68,54.51,5.88,103.54,92.62,69.64,21.43,22.19,2.92,397,0.03,4,95.95,13036,0.1,14,0.01,2,0.12,16,0.86,117,1.19,161
46115,17.84,16.5,38.77,12.49,3.39,78.66,75.11,72.41,20.12,112.35,98.27,78.56,12.75,14.33,97.12,6230,0.27,17,1.22,78,0.11,7,0.02,1,0.41,26,0.87,56,0.65,42
46117,10.32,8.89,40.35,15.75,11.95,79.0,75.69,73.23,15.81,105.84,99.2,95.42,12.71,13.45,90.02,2670,0.3,9,6.61,196,0.13,4,0.0,0,0.17,5,2.76,82,0.47,14
46119,19.58,8.0,36.32,22.74,2.32,81.06,77.42,75.6,19.16,146.27,110.91,86.52,9.76,14.28,96.58,1326,0.07,1,1.17,16,0.0,0,0.0,0,0.0,0,2.18,30,0.29,4
46121,20.07,16.99,31.55,11.67,6.43,63.62,59.87,54.84,6.17,105.49,92.03,87.66,21.21,22.38,9.58,921,0.17,16,88.1,8468,0.19,18,0.0,0,0.21,20,1.76,169,1.06,102
46123,18.99,11.75,40.05,12.78,3.25,79.64,76.56,73.35,21.03,102.51,96.41,74.82,12.69,13.0,83.08,4689,0.11,6,13.96,788,0.21,12,0.0,0,0.23,13,2.41,136,0.5,28
46125,16.76,9.93,39.64,16.83,4.72,79.17,76.23,73.48,18.96,112.27,97.12,72.25,12.11,13.6,97.47,8136,0.24,20,0.79,66,0.2,17,0.04,3,0.31,26,0.95,79,0.74,62
46127,15.49,7.71,33.86,19.29,9.83,76.87,73.84,71.14,14.04,107.73,98.36,84.49,13.56,14.61,95.55,13758,0.66,95,0.56,80,0.9,129,0.08,11,0.65,94,1.61,232,1.2,173
46129,18.85,17.11,31.73,16.56,4.7,80.8,77.86,75.38,23.96,102.63,94.13,76.8,11.9,12.21,82.64,4494,0.11,6,14.25,775,0.24,13,0.0,0,0.18,10,2.57,140,0.42,23
46135,16.69,11.47,33.86,17.55,9.21,80.56,77.83,74.29,16.33,103.32,107.36,73.2,12.07,12.47,92.83,20829,1.52,340,2.55,572,0.52,117,0.03,6,1.12,252,1.44,322,1.82,409
46137,16.1,23.07,32.77,8.86,3.09,64.62,60.91,55.73,6.96,96.56,93.2,116.67,21.78,21.03,21.78,610,0.21,6,74.87,2097,0.07,2,0.0,0,0.11,3,2.96,83,1.04,29
47001,16.3,16.34,35.61,12.93,9.21,80.86,78.09,74.58,17.39,104.72,90.58,73.95,11.88,12.44,91.93,69065,3.79,2847,0.32,239,1.07,803,0.02,18,0.93,699,1.94,1458,1.5,1126
47003,12.58,25.77,41.62,9.33,3.47,76.1,73.21,69.31,12.95,105.36,96.07,81.12,14.34,15.11,81.78,36848,7.91,3564,0.37,167,0.78,350,0.1,47,6.99,3150,2.07,932,6.5,2927
47005,14.68,23.45,41.65,7.46,5.16,82.15,79.5,76.42,19.9,103.58,94.39,82.89,11.18,11.58,95.44,15737,1.95,321,0.43,71,0.38,62,0.0,0,0.44,73,1.36,225,1.04,172
47007,12.08,28.49,42.99,4.9,3.89,81.62,78.5,74.78,15.35,113.72,120.41,89.01,11.26,12.81,93.57,12048,3.65,470,0.43,55,0.13,17,0.02,3,0.98,126,1.22,157,1.34,172
47009,18.79,14.54,35.65,13.28,7.33,80.44,77.74,74.06,16.07,102.85,91.54,77.34,12.18,12.53,93.48,114993,2.75,3380,0.35,429,0.71,875,0.03,32,1.12,1375,1.57,1926,1.75,2156
47011,19.11,20.02,31.98,11.67,7.53,79.65,77.03,72.06,14.15,103.86,91.66,76.02,12.87,13.36,90.32,89386,4.26,4219,0.33,330,0.85,837,0.06,57,2.39,2368,1.78,1766,3.02,2991
47013,13.49,31.01,41.02,5.75,3.44,80.66,78.02,74.43,17.22,103.75,92.96,79.4,11.99,12.44,97.7,39778,0.31,125,0.26,106,0.25,103,0.05,20,0.37,151,1.06,433,0.7,284
47015,12.26,22.32,48.44,8.59,2.51,80.41,77.53,73.91,16.06,108.18,95.76,78.42,11.96,12.93,96.55,13325,1.22,168,0.2,27,0.14,19,0.07,9,0.51,71,1.32,182,0.92,127
47017,15.33,22.64,41.24,10.2,5.33,80.66,78.08,73.31,17.89,105.18,90.58,73.99,12.32,12.96,86.79,24755,10.09,2879,0.4,113,0.2,56,0.04,12,0.85,243,1.63,464,1.26,359
47019,15.99,23.14,39.15,9.74,5.13,82.25,79.92,75.83,17.1,103.74,93.93,77.86,11.21,11.63,96.36,55335,1.32,760,0.2,116,0.32,181,0.01,8,0.62,354,1.17,670,0.91,523
47021,16.25,18.45,37.29,12.96,4.93,78.22,75.06,71.46,10.87,106.11,98.13,85.35,13.31,14.12,95.57,37374,1.44,564,0.33,128,0.36,140,0.04,15,1.01,395,1.25,489,1.49,581
47023,16.23,23.0,38.81,7.76,6.04,79.58,76.71,69.27,14.59,101.63,90.04,75.69,14.0,14.23,87.68,15021,9.16,1569,0.42,72,0.35,60,0.01,2,0.79,136,1.58,271,1.24,212
47025,13.02,30.78,38.9,6.03,5.03,81.72,78.97,74.51,15.96,100.21,94.12,80.04,12.04,12.07,96.93,31224,0.88,282,0.29,94,0.52,166,0.02,5,0.21,69,1.16,373,0.54,175
47027,13.04,28.21,42.97,5.2,5.83,81.73,79.12,75.66,20.09,98.49,98.34,90.7,11.77,11.59,96.54,7589,1.32,104,0.27,21,0.09,7,0.01,1,0.6,47,1.17,92,1.12,88
47029,14.52,28.6,42.75,4.91,2.89,81.11,78.55,75.06,16.73,102.64,91.86,86.99,11.81,12.12,95.09,33911,1.88,669,0.38,136,0.31,110,0.07,24,0.59,209,1.69,603,1.04,370
47031,15.33,18.56,38.01,11.73,7.25,78.46,75.64,71.91,15.76,103.87,91.55,76.69,13.22,13.73,91.98,48561,3.49,1845,0.31,166,0.86,452,0.04,22,1.5,791,1.82,959,2.14,1132
47033,14.75,23.18,43.61,8.33,3.85,78.45,75.52,71.68,16.42,96.82,91.37,69.98,13.8,13.36,78.69,11478,12.64,1843,0.13,19,0.17,25,0.03,4,6.87,1002,1.47,215,5.05,736
47035,15.59,20.01,39.5,10.36,5.24,83.21,80.95,77.84,25.96,107.53,92.88,92.37,10.21,10.98,96.81,54266,0.29,161,0.31,173,0.42,238,0.07,37,1.1,617,1.0,561,1.41,791
47037,16.71,14.93,25.02,21.66,12.37,80.42,78.24,73.6,10.44,103.66,91.26,66.9,12.16,12.61,61.44,385039,27.72,173730,0.33,2091,3.04,19027,0.06,394,4.91,30757,2.5,15643,6.33,39670
47039,15.0,28.14,40.02,6.72,3.64,81.04,78.52,75.36,20.65,106.09,95.34,78.01,11.45,12.15,94.74,11139,2.87,338,0.22,26,0.21,25,0.05,6,0.66,78,1.23,145,1.52,179
47041,12.4,31.07,40.67,6.56,5.1,79.82,77.08,73.62,15.79,108.64,95.03,75.43,12.06,13.1,92.68,17352,1.34,250,0.19,35,0.26,49,0.01,2,4.26,797,1.27,238,4.32,808
47043,16.01,19.38,42.05,9.51,5.41,77.85,74.96,71.43,13.26,109.09,92.6,76.78,13.11,14.3,91.84,45611,4.14,2056,0.35,172,0.46,226,0.03,16,1.38,684,1.81,901,1.91,949
47045,14.13,21.37,41.98,9.12,5.35,78.28,75.08,71.37,14.39,104.19,89.7,72.62,13.45,14.01,81.99,31432,14.29,5477,0.21,82,0.49,189,0.03,13,1.19,455,1.79,687,1.49,573
47047,18.05,17.24,36.05,13.14,5.77,79.5,76.89,73.94,14.88,109.35,95.57,83.73,12.01,13.13,69.19,26578,28.07,10784,0.28,106,0.48,186,0.01,3,1.08,414,0.89,342,1.3,500
47049,9.83,28.43,44.97,6.36,3.78,79.39,76.87,73.36,16.97,110.99,93.51,84.22,12.11,13.44,98.13,17623,0.17,31,0.25,44,0.21,38,0.02,4,0.33,60,0.89,159,0.6,108
47051,15.57,20.29,38.37,9.74,6.76,80.72,78.18,73.0,17.32,101.29,93.3,80.43,12.49,12.65,90.76,37260,5.14,2109,0.35,144,0.73,299,0.06,23,1.23,505,1.73,712,1.54,632
47053,18.4,20.25,38.8,10.54,4.24,77.97,75.04,71.72,16.48,103.54,87.06,70.1,13.42,13.9,78.47,38988,18.8,9340,0.22,107,0.21,106,0.01,6,0.94,469,1.34,667,1.17,579
47055,14.82,21.96,42.94,7.29,4.83,80.68,77.92,73.7,16.65,104.07,92.69,76.11,12.24,12.74,86.42,25480,10.22,3012,0.35,102,0.38,113,0.04,11,0.6,177,2.0,590,1.03,305
47057,12.51,32.13,42.65,4.84,2.5,80.39,77.72,74.24,16.0,110.66,95.85,86.66,11.67,12.92,97.0,21978,0.47,107,0.2,46,0.11,24,0.01,3,1.21,274,0.99,225,1.36,308
47059,14.66,23.39,41.55,8.39,5.6,81.45,78.81,74.88,17.44,108.44,93.4,80.19,11.45,12.41,94.95,65358,1.99,1373,0.24,166,0.36,251,0.03,21,1.22,839,1.2,823,1.46,1005
47061,12.4,35.67,41.31,4.93,3.06,79.59,76.88,73.39,17.52,111.49,94.37,79.99,12.0,13.38,97.75,13394,0.27,37,0.47,65,0.18,24,0.01,1,0.22,30,1.11,152,0.49,67
47063,17.97,21.59,36.49,9.51,6.13,79.01,76.43,72.8,15.86,104.25,92.25,73.18,12.75,13.29,86.6,54163,4.04,2527,0.33,209,0.75,466,0.11,71,6.18,3863,1.99,1245,6.42,4017
47065,18.25,14.63,28.75,18.01,8.98,80.94,78.42,73.77,14.69,102.68,89.66,69.82,12.16,12.49,73.92,248716,20.18,67900,0.35,1165,1.76,5912,0.09,296,2.02,6797,1.69,5677,2.93,9866
47067,15.85,31.69,47.35,4.47,2.92,81.04,78.06,75.07,17.0,110.18,94.2,75.61,11.53,12.7,97.99,6682,0.35,24,0.28,19,0.1,7,0.0,0,0.13,9,1.14,78,0.15,10
47069,14.57,29.65,38.57,6.49,4.16,81.46,78.8,75.19,13.98,103.94,124.64,77.75,11.56,12.01,56.43,15379,41.39,11281,0.22,61,0.54,147,0.0,0,0.44,120,0.97,265,0.88,240
47071,15.2,27.32,43.25,6.47,2.92,81.13,78.31,74.68,18.48,102.53,93.15,81.95,11.98,12.29,93.69,24384,3.44,896,0.3,79,0.39,102,0.03,7,0.64,166,1.51,392,1.23,321
47073,16.79,21.88,40.48,8.42,4.02,80.31,77.67,74.32,16.48,103.47,93.92,82.7,12.11,12.53,96.45,54817,1.3,740,0.21,119,0.49,278,0.02,11,0.42,240,1.1,628,0.67,381
47075,13.85,25.22,41.03,8.61,4.27,77.63,74.4,70.59,13.75,105.24,83.71,66.11,13.81,14.53,45.87,8617,50.38,9465,0.17,31,0.11,21,0.0,0,2.54,478,0.93,175,2.37,445
47077,14.38,21.16,43.14,7.43,4.39,78.39,75.67,72.07,14.81,103.87,89.69,73.28,13.12,13.63,89.18,24764,7.88,2187,0.17,48,0.27,76,0.01,3,0.74,206,1.75,485,1.15,320
47079,14.83,18.77,43.58,9.19,5.65,80.88,78.26,75.16,19.68,104.43,90.77,78.86,11.67,12.19,89.16,28827,8.04,2599,0.31,100,0.29,95,0.02,6,0.58,187,1.6,516,1.07,347
47081,15.28,25.49,41.02,6.77,3.79,80.43,77.47,73.81,13.93,110.51,110.04,80.48,11.87,13.12,92.83,22920,4.54,1120,0.51,125,0.2,49,0.01,2,0.48,118,1.44,356,1.1,272
47083,15.54,20.37,50.2,5.13,2.39,79.14,76.36,72.69,17.84,107.91,94.26,81.96,12.6,13.6,95.12,8015,2.29,193,0.28,24,0.3,25,0.04,3,0.42,35,1.55,131,0.83,70
47085,17.24,18.13,43.65,8.74,4.45,79.94,76.84,73.23,17.29,106.49,94.47,82.93,12.47,13.28,95.1,17629,2.5,463,0.44,82,0.19,35,0.03,6,0.54,101,1.2,222,0.88,164
47087,12.6,30.89,42.7,4.68,4.68,82.12,79.63,76.08,17.66,107.3,98.44,86.82,11.06,11.87,97.84,11387,0.26,30,0.46,53,0.09,11,0.01,1,0.29,34,1.05,122,0.87,101
47089,18.27,22.2,35.68,8.26,5.24,80.71,77.9,72.93,16.21,105.65,94.12,87.2,12.37,13.07,94.48,48571,2.04,1048,0.33,170,0.41,213,0.03,13,1.36,698,1.35,694,1.9,979
47091,12.82,30.86,39.42,6.08,4.01,83.72,81.57,78.39,17.69,110.64,119.5,88.44,9.78,10.83,96.16,17544,2.07,378,0.19,34,0.19,35,0.02,4,0.41,74,0.96,175,1.0,182
47093,16.08,11.69,26.9,21.48,12.35,80.55,78.14,73.12,13.07,104.8,91.76,71.18,12.22,12.8,85.56,369794,8.8,38045,0.29,1251,1.87,8095,0.08,359,1.49,6432,1.91,8250,2.26,9778
47095,14.42,33.89,43.14,3.64,1.53,85.39,83.29,79.39,13.71,141.57,185.97,77.81,7.8,11.04,70.1,5490,27.72,2171,0.28,22,0.14,11,0.01,1,0.46,36,1.29,101,1.21,95
47097,13.32,26.8,45.19,7.11,2.76,78.46,75.74,71.9,12.31,107.87,111.63,75.14,12.88,13.9,61.97,17236,34.95,9720,0.63,176,0.21,59,0.01,4,0.92,257,1.31,363,1.34,372
47099,16.32,24.77,41.93,7.25,3.73,77.8,74.85,71.11,16.09,106.04,91.68,73.57,13.49,14.3,95.66,40050,1.53,642,0.36,152,0.29,121,0.0,2,0.53,222,1.62,680,0.91,383
47101,15.93,22.13,42.96,7.15,4.03,79.01,76.17,72.84,16.21,109.27,91.82,74.73,12.51,13.67,95.85,11656,1.64,199,0.29,35,0.36,44,0.04,5,0.3,36,1.53,186,1.03,125
47103,14.87,20.6,39.94,10.12,5.67,79.29,76.66,73.06,16.64,106.14,92.24,74.69,12.5,13.27,89.45,29841,6.8,2269,0.45,151,0.37,122,0.06,20,1.1,367,1.77,591,1.6,535
47105,16.43,15.66,33.95,15.39,7.2,82.08,79.68,76.75,21.49,108.97,93.57,85.0,10.7,11.66,93.37,45339,1.1,533,0.28,136,0.59,287,0.1,48,3.48,1690,1.08,523,4.21,2043
47107,15.84,21.72,40.84,9.5,4.44,80.22,77.43,73.44,16.86,104.67,91.37,77.36,12.37,12.95,91.75,47954,3.95,2066,0.34,178,0.74,388,0.02,11,1.2,628,1.99,1041,1.75,916
47109,14.1,24.91,43.43,7.87,3.01,79.48,76.54,72.94,17.28,105.93,93.76,78.71,12.61,13.36,91.75,23925,5.94,1550,0.23,60,0.19,49,0.01,2,0.58,150,1.3,339,0.91,236
47111,12.99,27.36,46.27,3.98,3.64,77.8,74.98,71.21,14.09,103.28,95.21,75.08,13.57,14.01,96.03,21364,0.42,93,0.35,78,0.2,44,0.01,3,1.96,435,1.04,231,2.53,562
47113,17.63,15.29,32.31,15.56,8.9,78.82,75.96,70.35,13.16,101.1,86.36,72.01,13.85,14.0,59.24,58226,36.25,35636,0.19,184,0.93,918,0.03,31,1.88,1851,1.47,1448,2.05,2016
47115,15.81,26.32,35.66,8.13,5.13,80.69,78.2,74.6,15.91,107.54,93.74,79.0,11.61,12.48,93.85,26501,3.58,1012,0.4,114,0.39,111,0.0,1,0.56,158,1.2,340,0.81,229
47117,16.18,20.95,42.47,8.46,3.02,78.28,75.34,71.68,13.12,104.53,92.69,77.32,13.27,13.87,88.49,27094,6.54,2003,0.35,108,0.43,133,0.06,19,2.44,747,1.68,513,2.61,798
47119,17.58,16.58,37.27,10.72,5.4,78.3,75.72,72.03,12.94,106.24,90.17,72.52,12.99,13.8,82.36,66677,12.54,10154,0.33,265,0.6,489,0.04,29,2.17,1760,1.95,1582,2.91,2356
47121,14.75,27.0,40.88,6.18,2.85,81.05,78.51,75.06,16.04,101.5,98.43,92.35,11.88,12.06,96.49,11341,0.99,116,0.54,64,0.15,18,0.0,0,0.57,67,1.25,147,0.87,102
47123,14.81,27.34,40.4,6.7,3.74,79.77,77.14,73.6,16.44,106.94,95.22,84.94,12.24,13.09,93.58,41661,2.08,926,0.49,220,0.34,152,0.03,13,1.8,802,1.67,745,1.86,826
47125,23.61,10.0,31.89,15.21,7.04,74.88,72.02,67.22,8.0,102.08,93.41,75.93,15.35,15.67,70.99,122336,19.14,32982,0.57,988,2.07,3570,0.39,676,2.42,4164,4.42,7615,4.8,8264
47127,18.11,20.05,43.52,6.78,5.8,80.6,77.82,74.58,18.36,98.97,96.47,86.88,12.2,12.07,95.38,6068,2.28,145,0.27,17,0.41,26,0.02,1,0.5,32,1.15,73,0.64,41
47129,14.04,24.44,48.77,4.28,1.99,81.54,78.97,75.58,13.71,108.25,126.92,85.65,11.19,12.11,94.42,20761,3.67,806,0.31,69,0.19,41,0.03,6,0.18,40,1.2,264,0.6,133
47131,15.87,20.08,44.75,8.4,3.5,79.82,77.15,73.63,16.75,99.95,91.3,73.36,12.62,12.62,85.92,27329,10.59,3367,0.18,56,0.24,77,0.04,12,1.89,601,1.15,365,1.83,583
47133,15.87,28.57,41.15,6.67,3.86,79.33,76.77,73.13,16.8,110.49,94.36,78.07,12.26,13.54,97.68,21571,0.39,87,0.31,68,0.2,44,0.0,1,0.29,63,1.13,249,0.6,133
47135,14.31,23.38,45.72,6.87,3.68,80.24,77.44,73.96,18.74,111.39,97.52,86.78,11.76,13.1,95.82,7584,1.5,119,0.61,48,0.18,14,0.0,0,0.38,30,1.52,120,0.88,70
47137,13.96,25.86,44.47,6.8,5.15,82.71,80.82,77.84,22.45,110.53,98.02,91.28,10.1,11.17,98.35,4993,0.1,5,0.22,11,0.08,4,0.0,0,0.65,33,0.61,31,0.81,41
47139,13.42,29.22,38.42,6.51,3.57,80.3,77.86,74.35,17.07,106.36,97.5,86.86,11.86,12.62,97.46,16397,0.3,50,0.38,64,0.14,24,0.02,4,0.42,71,1.28,215,0.83,140
