HEROP_ID,TotTracts,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,OdMortRtAv
050US05021,6,4.0,21.18,0.67,3.0,24.56,0.5,5.0,7.47,0.83,4.0,21.18,0.67,4.0,21.18,0.67,0.0,58.52,0.0,72.7,17.4,24.3,22.2,22.3,23.0,20.3,22.6,22.42
050US05023,7,3.0,31.91,0.43,4.0,31.25,0.57,5.0,17.92,0.71,4.0,31.25,0.57,4.0,29.04,0.57,0.0,109.63,0.0,53.9,13.1,14.6,16.2,17.6,18.7,14.0,18.1,16.22
050US05025,2,1.0,23.07,0.5,0.0,43.44,0.0,1.0,23.07,0.5,0.0,41.53,0.0,0.0,43.16,0.0,0.0,106.48,0.0,4.9,12.7,13.9,16.5,16.7,17.1,10.6,12.8,14.96
050US05027,5,0.0,41.48,0.0,5.0,14.54,1.0,5.0,3.68,1.0,5.0,13.97,1.0,5.0,13.97,1.0,0.0,78.09,0.0,51.7,12.9,14.4,15.1,17.3,16.5,11.6,15.2,14.98
050US05029,6,4.0,26.65,0.67,6.0,14.48,1.0,6.0,13.79,1.0,6.0,14.48,1.0,6.0,14.43,1.0,0.0,68.38,0.0,38.2,15.3,16.6,18.5,18.5,18.6,15.2,21.9,17.48
050US05031,17,17.0,8.84,1.0,16.0,9.9,0.94,17.0,3.19,1.0,16.0,9.57,0.94,16.0,10.5,0.94,16.0,12.21,0.94,164.0,11.9,14.7,14.3,16.1,15.1,11.1,13.6,14.26
050US05033,11,10.0,13.99,0.91,11.0,12.9,1.0,11.0,5.8,1.0,11.0,12.9,1.0,11.0,12.9,1.0,8.0,26.81,0.73,51.4,18.4,20.5,21.3,22.2,23.7,16.3,25.8,20.8
050US05035,20,20.0,8.12,1.0,18.0,11.32,0.9,20.0,5.28,1.0,19.0,7.92,0.95,18.0,10.37,0.9,15.0,24.86,0.75,59.6,11.5,13.4,14.4,19.0,18.6,14.5,18.8,15.98
050US05037,6,5.0,9.04,0.83,5.0,17.63,0.83,5.0,11.41,0.83,5.0,13.23,0.83,3.0,36.76,0.5,0.0,71.32,0.0,59.7,14.2,16.3,17.1,19.3,19.4,16.0,18.9,17.62
050US05039,3,1.0,42.56,0.33,1.0,29.9,0.33,1.0,26.29,0.33,1.0,29.9,0.33,1.0,29.9,0.33,0.0,99.32,0.0,31.6,12.5,13.7,15.3,16.4,16.4,9.3,12.7,14.22
050US05041,5,2.0,32.14,0.4,4.0,9.67,0.8,4.0,7.34,0.8,4.0,19.6,0.8,4.0,18.28,0.8,,,,85.2,13.1,14.4,16.4,17.7,17.7,8.6,11.0,14.96
050US05043,5,5.0,11.49,1.0,5.0,11.49,1.0,5.0,9.55,1.0,5.0,9.55,1.0,5.0,9.55,1.0,,,,91.2,13.8,14.6,16.7,18.2,17.8,13.7,17.1,16.2
050US05045,25,24.0,13.59,0.96,22.0,15.66,0.88,24.0,7.48,0.96,23.0,14.3,0.92,23.0,12.31,0.92,0.0,46.98,0.0,64.0,12.9,12.1,14.4,15.0,16.5,14.6,16.8,14.52
050US05047,3,2.0,35.01,0.67,2.0,23.31,0.67,2.0,13.61,0.67,2.0,23.31,0.67,2.0,23.31,0.67,0.0,65.19,0.0,40.2,18.8,19.3,23.9,24.7,23.5,17.1,23.5,21.7
050US05049,2,1.0,18.44,0.5,1.0,31.3,0.5,2.0,0.0,1.0,1.0,18.44,0.5,1.0,16.2,0.5,0.0,66.86,0.0,62.1,22.5,22.6,24.4,27.5,29.4,21.2,23.8,25.02
050US05051,20,18.0,14.92,0.9,18.0,12.91,0.9,20.0,4.66,1.0,18.0,11.09,0.9,20.0,8.89,1.0,0.0,54.73,0.0,112.9,23.2,24.4,24.7,31.3,27.4,23.8,39.9,26.32
050US05053,4,1.0,34.7,0.25,1.0,35.85,0.25,4.0,9.39,1.0,4.0,9.39,1.0,4.0,9.39,1.0,0.0,50.25,0.0,12.6,13.9,13.5,15.4,17.4,16.9,14.1,16.6,15.46
050US05055,9,9.0,11.69,1.0,9.0,11.51,1.0,9.0,4.71,1.0,9.0,10.64,1.0,9.0,11.51,1.0,1.0,40.11,0.11,98.8,15.7,18.7,19.5,18.1,20.0,13.6,20.9,17.98
050US05057,5,4.0,14.3,0.8,4.0,14.3,0.8,4.0,8.54,0.8,4.0,14.3,0.8,4.0,14.3,0.8,0.0,52.72,0.0,40.0,13.0,14.5,17.8,17.1,18.7,10.1,11.4,15.64
050US05059,7,6.0,14.21,0.86,6.0,13.28,0.86,6.0,12.34,0.86,6.0,14.21,0.86,6.0,15.44,0.86,0.0,45.44,0.0,38.0,13.3,14.4,16.3,20.7,16.4,14.0,20.4,16.36
050US05061,3,0.0,44.54,0.0,2.0,16.14,0.67,3.0,3.26,1.0,2.0,14.35,0.67,0.0,44.54,0.0,0.0,80.37,0.0,58.5,16.1,19.4,21.9,23.4,20.8,8.5,11.5,18.8
050US05063,8,8.0,8.99,1.0,8.0,14.72,1.0,8.0,5.07,1.0,8.0,9.9,1.0,8.0,11.73,1.0,0.0,93.58,0.0,132.5,13.9,15.1,17.0,18.0,18.5,12.4,15.8,16.2
050US05065,4,3.0,14.08,0.75,1.0,28.3,0.25,4.0,6.12,1.0,0.0,44.37,0.0,2.0,23.67,0.5,0.0,86.88,0.0,70.5,18.7,23.4,25.6,26.1,24.1,19.2,26.6,23.68
050US05067,5,4.0,11.13,0.8,4.0,18.58,0.8,4.0,13.63,0.8,4.0,15.9,0.8,4.0,15.9,0.8,0.0,59.04,0.0,55.0,14.2,16.4,18.8,20.8,18.4,14.8,18.5,17.84
050US05069,24,24.0,9.2,1.0,21.0,13.36,0.88,24.0,5.88,1.0,22.0,10.72,0.92,21.0,11.76,0.88,0.0,55.86,0.0,98.7,9.9,12.4,12.3,16.1,15.9,12.7,17.6,13.88
050US05071,6,6.0,12.02,1.0,6.0,13.17,1.0,6.0,11.7,1.0,6.0,11.7,1.0,6.0,10.27,1.0,0.0,79.8,0.0,52.3,15.4,17.6,18.0,21.7,20.1,14.3,20.4,18.34
050US05073,2,1.0,20.96,0.5,0.0,36.12,0.0,1.0,19.43,0.5,1.0,19.43,0.5,0.0,49.04,0.0,0.0,58.32,0.0,91.5,12.4,13.5,15.2,16.2,16.3,8.5,10.9,13.94
050US05075,6,4.0,16.82,0.67,4.0,16.82,0.67,5.0,11.19,0.83,4.0,15.36,0.67,4.0,16.82,0.67,0.0,47.3,0.0,45.2,15.6,16.9,20.7,20.0,20.1,15.6,25.3,18.66
050US05077,4,4.0,16.36,1.0,1.0,38.38,0.25,4.0,16.36,1.0,4.0,16.36,1.0,4.0,16.36,1.0,0.0,87.66,0.0,82.0,13.0,14.3,16.2,17.9,17.0,13.2,18.9,15.72
050US05079,4,3.0,14.57,0.75,2.0,33.65,0.5,4.0,8.78,1.0,4.0,12.76,1.0,3.0,17.15,0.75,0.0,88.95,0.0,11.1,13.1,14.3,15.9,20.7,20.2,14.8,17.6,17.18
050US05081,4,2.0,38.88,0.5,3.0,16.85,0.75,3.0,14.87,0.75,2.0,40.36,0.5,2.0,40.36,0.5,0.0,45.72,0.0,96.4,14.0,15.2,17.0,19.7,18.1,14.1,15.9,16.82
050US05083,6,2.0,24.78,0.33,5.0,9.33,0.83,5.0,8.65,0.83,5.0,9.33,0.83,5.0,9.33,0.83,0.0,78.23,0.0,24.6,17.7,18.2,21.8,21.9,25.1,19.7,24.1,21.34
050US05085,16,16.0,11.52,1.0,10.0,28.36,0.62,16.0,8.17,1.0,14.0,15.27,0.88,12.0,21.69,0.75,8.0,33.2,0.5,16.9,14.5,13.1,18.4,15.7,17.6,18.1,19.4,16.58
050US05087,4,3.0,22.11,0.75,0.0,48.32,0.0,3.0,22.11,0.75,3.0,22.11,0.75,3.0,22.11,0.75,0.0,56.8,0.0,29.5,14.7,17.8,19.3,21.3,19.4,10.6,13.3,17.68
050US05089,4,3.0,26.98,0.75,1.0,46.72,0.25,4.0,5.4,1.0,1.0,46.72,0.25,1.0,46.72,0.25,0.0,123.86,0.0,7.2,17.6,20.4,20.7,22.5,23.8,17.3,20.3,20.94
050US05091,12,11.0,8.93,0.92,11.0,10.4,0.92,11.0,8.46,0.92,11.0,11.41,0.92,11.0,7.63,0.92,11.0,11.15,0.92,83.4,11.0,10.9,11.8,12.5,14.2,9.4,12.6,11.76
050US05093,12,6.0,23.86,0.5,11.0,14.79,0.92,12.0,4.49,1.0,11.0,10.94,0.92,11.0,10.94,0.92,0.0,61.2,0.0,59.5,14.2,13.9,18.7,18.4,18.1,13.6,22.4,16.54
050US05095,3,3.0,7.62,1.0,0.0,38.68,0.0,3.0,7.62,1.0,2.0,19.37,0.67,2.0,19.37,0.67,0.0,87.32,0.0,5.9,13.0,14.2,15.9,17.0,17.1,9.4,11.3,14.72
050US05097,3,2.0,22.29,0.67,0.0,63.64,0.0,2.0,19.87,0.67,2.0,19.87,0.67,0.0,61.92,0.0,0.0,112.4,0.0,80.6,19.1,21.1,24.0,23.6,25.1,14.8,21.1,21.72
050US05099,3,1.0,30.46,0.33,1.0,30.25,0.33,2.0,18.17,0.67,1.0,30.46,0.33,1.0,30.46,0.33,0.0,69.62,0.0,21.7,12.7,13.8,16.0,16.8,16.8,10.2,11.5,14.72
050US05101,2,2.0,0.0,1.0,1.0,49.92,0.5,1.0,21.9,0.5,1.0,49.92,0.5,1.0,49.92,0.5,0.0,136.17,0.0,1.4,16.3,18.0,20.5,22.4,21.2,20.5,24.5,20.52
050US05103,6,5.0,21.38,0.83,6.0,11.68,1.0,6.0,8.83,1.0,6.0,11.68,1.0,6.0,11.68,1.0,,,,70.7,11.6,12.9,14.8,14.9,15.8,10.9,16.7,13.86
050US05105,3,0.0,57.98,0.0,1.0,38.82,0.33,2.0,20.63,0.67,1.0,38.82,0.33,2.0,20.63,0.67,0.0,81.05,0.0,12.0,15.6,16.9,18.9,20.1,21.2,14.1,18.9,18.24
050US05107,6,6.0,4.72,1.0,5.0,15.68,0.83,5.0,9.46,0.83,5.0,15.68,0.83,5.0,15.68,0.83,0.0,75.03,0.0,84.2,13.3,14.1,16.6,18.9,16.8,8.3,11.2,14.94
050US05109,3,0.0,65.77,0.0,0.0,61.56,0.0,3.0,0.0,1.0,1.0,30.01,0.33,0.0,69.11,0.0,0.0,114.21,0.0,30.4,16.0,19.0,19.5,20.7,22.7,15.9,21.2,19.56
050US05111,7,5.0,15.42,0.71,2.0,35.23,0.29,7.0,3.31,1.0,5.0,20.76,0.71,5.0,20.76,0.71,2.0,35.31,0.29,69.0,16.2,18.0,19.9,21.1,20.6,20.0,26.8,19.92
050US05113,6,5.0,18.92,0.83,4.0,21.89,0.67,6.0,14.0,1.0,5.0,18.92,0.83,5.0,20.63,0.83,0.0,139.24,0.0,52.8,16.6,19.6,20.6,21.2,21.3,14.9,26.4,19.52
050US05115,11,2.0,31.97,0.18,10.0,14.27,0.91,11.0,5.0,1.0,10.0,12.12,0.91,10.0,12.12,0.91,0.0,91.76,0.0,41.2,13.1,13.1,16.5,15.4,16.2,12.7,15.6,14.78
050US05117,3,3.0,6.75,1.0,0.0,42.61,0.0,3.0,6.75,1.0,1.0,34.71,0.33,0.0,37.64,0.0,0.0,58.63,0.0,13.9,12.8,14.1,15.8,17.0,17.0,9.8,13.3,14.74
050US05119,95,94.0,9.04,0.99,94.0,8.9,0.99,95.0,2.82,1.0,94.0,7.24,0.99,94.0,8.14,0.99,92.0,13.86,0.97,141.7,13.7,12.7,14.9,17.8,19.6,19.8,27.0,16.96
050US05121,4,4.0,12.74,1.0,4.0,13.6,1.0,4.0,6.56,1.0,4.0,11.9,1.0,4.0,12.74,1.0,0.0,63.87,0.0,20.4,16.6,18.5,19.4,21.2,20.6,16.5,21.5,19.24
050US05123,6,6.0,10.58,1.0,5.0,14.07,0.83,5.0,12.56,0.83,5.0,12.56,0.83,5.0,14.07,0.83,0.0,61.76,0.0,47.7,13.2,15.5,15.1,16.5,17.0,9.6,12.0,14.74
050US05125,21,18.0,19.21,0.86,19.0,14.08,0.9,20.0,6.33,0.95,19.0,14.13,0.9,19.0,15.59,0.9,19.0,19.68,0.9,38.3,14.0,14.8,17.2,22.0,18.0,25.5,23.7,19.5
050US05127,3,3.0,9.59,1.0,3.0,9.59,1.0,3.0,5.24,1.0,3.0,9.59,1.0,3.0,9.59,1.0,0.0,84.16,0.0,62.0,18.7,20.9,24.0,26.9,25.6,19.4,25.8,23.36
050US05129,3,2.0,17.77,0.67,0.0,57.5,0.0,2.0,17.77,0.67,1.0,44.03,0.33,2.0,17.77,0.67,0.0,173.12,0.0,28.3,16.0,18.5,20.7,21.7,20.8,15.7,18.8,19.48
050US05131,26,24.0,9.36,0.92,24.0,10.22,0.92,26.0,2.32,1.0,24.0,9.78,0.92,24.0,9.37,0.92,20.0,21.99,0.77,121.5,15.4,17.8,20.8,18.5,19.2,13.7,24.2,18.0
050US05133,4,3.0,15.56,0.75,3.0,15.16,0.75,3.0,11.12,0.75,3.0,15.56,0.75,3.0,15.56,0.75,0.0,77.96,0.0,11.7,20.3,20.0,24.6,23.6,26.2,12.3,17.2,21.34
050US05135,4,3.0,24.94,0.75,0.0,52.1,0.0,4.0,6.28,1.0,2.0,25.47,0.5,3.0,14.26,0.75,0.0,85.98,0.0,43.7,18.9,20.5,22.7,25.4,26.0,19.4,29.2,22.8
050US05137,3,2.0,18.46,0.67,2.0,18.46,0.67,2.0,18.46,0.67,2.0,18.46,0.67,2.0,18.46,0.67,0.0,139.16,0.0,71.4,15.2,16.5,18.4,19.6,20.2,14.4,17.1,17.82
050US05139,10,4.0,29.8,0.4,9.0,12.88,0.9,10.0,4.74,1.0,10.0,12.46,1.0,9.0,12.67,0.9,,,,113.6,12.9,14.5,15.4,15.9,16.8,15.4,20.2,15.6
050US05141,5,3.0,22.19,0.6,2.0,28.99,0.4,4.0,17.35,0.8,2.0,22.55,0.4,2.0,28.99,0.4,0.0,100.49,0.0,38.0,14.4,17.0,17.9,20.1,19.1,13.4,16.8,17.5
050US05143,32,30.0,11.7,0.94,29.0,11.71,0.91,32.0,1.99,1.0,29.0,11.6,0.91,28.0,12.24,0.88,27.0,17.6,0.84,70.2,10.0,10.5,10.4,11.0,9.5,7.8,8.9,9.84
050US05145,13,12.0,8.11,0.92,12.0,16.57,0.92,13.0,7.52,1.0,13.0,15.08,1.0,12.0,15.72,0.92,0.0,59.0,0.0,54.8,12.2,15.0,15.9,16.7,14.7,15.4,19.6,15.54
050US05147,2,2.0,0.0,1.0,0.0,44.88,0.0,2.0,0.0,1.0,0.0,44.04,0.0,0.0,44.39,0.0,0.0,89.6,0.0,14.8,13.8,15.1,16.9,18.5,18.6,13.4,19.4,16.5
050US05149,6,0.0,55.41,0.0,6.0,12.7,1.0,6.0,7.28,1.0,6.0,12.7,1.0,6.0,16.64,1.0,0.0,110.84,0.0,39.7,15.0,16.3,18.6,20.3,20.9,13.4,18.5,17.9
050US06001,361,361.0,3.78,1.0,360.0,5.64,1.0,361.0,2.2,1.0,361.0,5.51,1.0,361.0,4.86,1.0,361.0,8.53,1.0,18.2,10.5,12.3,10.5,8.8,12.0,15.0,19.3,11.72
050US06003,1,0.0,61.34,0.0,0.0,43.65,0.0,0.0,43.65,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,63.2,0.0,23.0,20.2,22.1,24.8,26.5,26.6,24.0,31.0,24.8
050US06005,9,4.0,36.57,0.44,4.0,31.38,0.44,8.0,12.93,0.89,4.0,36.57,0.44,4.0,36.57,0.44,4.0,31.38,0.44,31.8,25.6,23.1,25.3,25.2,26.4,31.7,29.4,26.34
050US06007,51,50.0,10.34,0.98,49.0,9.19,0.96,50.0,5.28,0.98,43.0,16.34,0.84,46.0,13.83,0.9,28.0,23.15,0.55,63.0,30.9,28.9,32.3,24.8,28.4,27.4,35.3,28.36
050US06009,10,0.0,73.42,0.0,2.0,41.09,0.2,8.0,12.74,0.8,2.0,43.16,0.2,5.0,31.2,0.5,0.0,58.69,0.0,24.7,19.0,21.3,22.2,22.8,23.4,25.5,26.5,23.04
050US06011,5,4.0,15.25,0.8,4.0,17.72,0.8,4.0,11.2,0.8,4.0,20.25,0.8,4.0,17.72,0.8,0.0,56.21,0.0,24.7,18.1,17.7,22.5,20.8,23.3,15.2,19.7,19.9
050US06013,208,208.0,7.72,1.0,207.0,9.57,1.0,208.0,3.07,1.0,208.0,8.05,1.0,208.0,7.46,1.0,208.0,12.82,1.0,22.9,11.5,10.3,11.5,11.1,14.4,14.3,20.3,12.32
050US06015,8,6.0,13.24,0.75,5.0,14.22,0.71,6.0,11.53,0.75,6.0,12.51,0.75,6.0,12.86,0.75,,,,56.1,18.8,20.3,21.8,24.3,21.4,23.5,29.3,22.26
050US06017,43,26.0,28.2,0.6,37.0,17.78,0.86,42.0,8.72,0.98,36.0,18.75,0.84,41.0,14.25,0.95,10.0,47.47,0.23,28.4,23.3,21.6,23.6,21.1,21.6,19.1,23.2,21.4
050US06019,199,196.0,4.99,0.98,189.0,9.79,0.95,196.0,3.77,0.98,187.0,9.45,0.94,185.0,9.96,0.93,179.0,15.65,0.9,41.9,13.2,14.3,14.8,13.2,12.1,13.6,17.4,13.6
050US06021,6,4.0,15.67,0.67,5.0,18.61,0.83,5.0,11.48,0.83,2.0,37.63,0.33,5.0,11.48,0.83,2.0,39.69,0.33,25.2,22.0,20.8,22.9,23.0,24.3,22.2,35.5,22.64
050US06023,31,31.0,6.56,1.0,27.0,15.76,0.9,31.0,6.53,1.0,26.0,18.7,0.84,30.0,10.15,0.97,23.0,28.41,0.74,46.8,31.6,31.9,39.1,35.5,30.9,30.6,35.7,33.6
050US06025,31,30.0,9.95,0.97,27.0,16.32,0.87,28.0,9.66,0.9,26.0,20.8,0.84,26.0,18.33,0.84,26.0,19.07,0.84,27.7,14.0,18.6,18.2,14.8,20.8,17.0,32.6,17.88
050US06027,6,0.0,221.27,0.0,5.0,9.01,0.83,5.0,8.23,0.83,4.0,26.31,0.67,4.0,26.31,0.67,,,,26.6,18.9,18.8,22.7,22.2,26.2,24.3,34.2,22.84
050US06029,151,144.0,5.87,0.95,130.0,13.2,0.86,150.0,3.23,0.99,128.0,14.07,0.85,134.0,11.32,0.89,,,,35.1,23.4,23.5,23.0,25.4,25.1,29.0,39.8,25.2
050US06031,27,27.0,5.35,1.0,21.0,16.67,0.78,25.0,7.15,0.93,11.0,31.95,0.41,20.0,15.4,0.74,8.0,37.98,0.3,36.1,12.8,11.3,11.5,12.7,14.0,15.1,15.5,12.92
050US06033,15,6.0,29.55,0.4,14.0,15.04,0.93,15.0,8.85,1.0,6.0,30.91,0.4,14.0,10.87,0.93,0.0,89.28,0.0,27.0,41.5,41.4,34.6,42.8,55.0,67.6,71.0,48.28
050US06035,9,8.0,12.85,0.89,6.0,27.55,0.67,6.0,27.91,0.67,6.0,32.75,0.67,6.0,28.14,0.67,,,,36.3,30.3,28.9,34.8,31.1,31.2,38.4,40.2,32.88
050US06037,2347,,,,,,,,,,,,,,,,,,,24.5,7.4,7.3,8.2,9.1,9.8,12.6,20.3,9.4
050US06039,23,21.0,10.19,0.91,16.0,24.73,0.7,21.0,9.34,0.91,19.0,14.39,0.83,19.0,16.4,0.83,9.0,40.2,0.39,20.3,13.4,15.0,14.1,14.9,13.0,18.0,16.4,15.0
050US06041,56,55.0,6.87,0.98,52.0,11.41,0.95,54.0,4.19,0.96,53.0,12.07,0.95,53.0,9.77,0.95,53.0,16.64,0.95,21.2,10.4,10.9,16.0,16.1,14.9,17.0,21.8,14.98
050US06043,6,0.0,51.06,0.0,2.0,43.58,0.33,2.0,35.72,0.33,2.0,37.62,0.33,2.0,37.62,0.33,0.0,79.08,0.0,15.6,19.1,18.5,23.0,23.1,21.9,28.3,34.3,22.96
050US06045,21,19.0,12.21,0.9,15.0,21.68,0.75,19.0,13.09,0.9,16.0,23.44,0.76,17.0,16.74,0.81,,,,56.8,24.0,21.4,29.1,28.6,31.2,43.0,45.8,30.66
050US06047,49,49.0,5.73,1.0,48.0,12.39,0.98,49.0,4.29,1.0,48.0,9.85,0.98,47.0,10.97,0.96,40.0,19.44,0.82,32.8,11.7,14.1,14.7,14.0,14.7,16.1,19.3,14.72
050US06049,4,0.0,116.42,0.0,3.0,31.32,0.75,2.0,42.68,0.5,,,,2.0,44.45,0.5,,,,36.4,23.2,23.1,26.5,29.9,30.5,30.7,32.5,28.14
050US06051,3,0.0,201.47,0.0,1.0,40.31,0.33,2.0,14.53,0.67,1.0,40.31,0.33,1.0,40.31,0.33,,,,31.8,17.8,17.5,20.6,23.4,21.3,12.5,15.7,19.06
050US06053,94,91.0,7.26,0.97,89.0,11.85,0.96,92.0,4.77,0.98,90.0,9.78,0.96,91.0,8.33,0.97,68.0,20.67,0.72,25.8,11.5,11.6,13.1,11.9,12.8,14.9,22.4,12.86
050US06055,40,39.0,7.33,0.98,39.0,10.94,0.98,39.0,5.19,0.98,39.0,8.63,0.98,39.0,8.78,0.98,31.0,22.88,0.78,22.9,11.5,13.8,12.7,13.8,14.9,13.3,16.3,13.7
050US06057,20,19.0,14.75,0.95,18.0,16.63,0.9,19.0,9.58,0.95,20.0,12.65,1.0,19.0,15.3,0.95,0.0,52.93,0.0,38.7,19.2,19.9,20.5,21.7,20.6,19.4,35.3,20.42
050US06059,583,583.0,6.02,1.0,582.0,6.74,1.0,583.0,1.5,1.0,583.0,5.51,1.0,583.0,4.31,1.0,582.0,10.26,1.0,29.8,11.9,12.1,13.2,12.0,13.2,13.0,20.6,12.7
050US06061,85,81.0,13.31,0.95,80.0,13.57,0.94,83.0,4.34,0.98,80.0,13.44,0.94,81.0,12.45,0.95,67.0,22.88,0.79,46.0,11.4,13.1,14.0,13.4,13.6,16.0,17.5,14.02
050US06063,7,0.0,67.29,0.0,6.0,17.24,0.86,7.0,11.09,1.0,2.0,42.19,0.29,0.0,68.05,0.0,0.0,98.99,0.0,41.7,30.4,29.5,27.8,31.0,31.1,32.8,39.4,30.44
050US06065,453,448.0,7.12,0.99,446.0,9.67,0.98,450.0,3.33,0.99,440.0,10.94,0.97,446.0,8.35,0.98,435.0,16.48,0.96,29.1,14.0,14.4,14.9,17.1,17.9,18.6,27.8,16.58
050US06067,317,316.0,6.41,1.0,313.0,8.96,0.99,317.0,2.78,1.0,314.0,8.08,0.99,317.0,6.28,1.0,314.0,10.12,0.99,34.0,17.0,18.9,15.7,14.8,16.8,20.8,19.0,17.4
050US06069,11,10.0,9.46,0.91,11.0,9.65,1.0,11.0,5.89,1.0,11.0,7.46,1.0,11.0,6.68,1.0,1.0,35.66,0.09,12.9,10.5,11.6,11.5,14.5,13.7,13.7,16.7,13.0
050US06071,369,345.0,10.45,0.93,358.0,9.23,0.97,363.0,4.2,0.98,335.0,12.05,0.91,354.0,9.08,0.96,315.0,19.17,0.85,34.5,6.3,5.5,5.4,9.4,12.6,11.4,23.2,8.86
050US06073,628,628.0,5.85,1.0,617.0,9.15,0.98,626.0,3.11,1.0,619.0,7.83,0.99,624.0,5.89,0.99,613.0,11.62,0.98,25.5,12.9,12.9,13.3,14.7,14.6,14.6,22.8,14.02
050US06075,197,196.0,2.76,0.99,195.0,4.2,0.99,196.0,1.55,0.99,196.0,3.42,0.99,196.0,3.69,0.99,196.0,5.41,0.99,30.5,19.4,22.6,21.8,21.7,26.8,45.1,62.3,27.6
050US06077,139,139.0,6.01,1.0,138.0,7.97,0.99,139.0,3.06,1.0,131.0,14.39,0.94,139.0,7.99,1.0,138.0,9.2,0.99,24.7,16.8,16.4,15.8,19.8,17.1,16.8,21.5,17.18
050US06079,54,53.0,8.45,0.98,48.0,13.61,0.91,54.0,4.57,1.0,48.0,13.82,0.89,47.0,14.34,0.87,41.0,25.14,0.76,42.6,13.0,17.3,16.6,16.6,16.8,18.6,29.0,17.18
050US06081,158,157.0,6.45,0.99,156.0,6.18,0.99,157.0,2.72,0.99,157.0,5.81,0.99,157.0,6.93,0.99,153.0,15.2,0.97,17.7,9.3,9.6,8.2,11.1,9.8,12.9,16.2,10.32
050US06083,90,88.0,4.68,0.98,89.0,9.35,0.99,89.0,3.87,0.99,85.0,9.86,0.94,87.0,7.43,0.97,72.0,17.0,0.8,39.1,12.9,15.5,15.6,15.8,16.5,18.1,20.4,16.3
050US06085,372,372.0,5.56,1.0,371.0,7.66,1.0,372.0,2.37,1.0,371.0,6.64,1.0,372.0,6.04,1.0,371.0,11.21,1.0,18.4,7.4,7.7,8.2,8.6,9.4,11.2,15.8,9.02
050US06087,53,51.0,7.5,0.96,49.0,10.33,0.94,53.0,3.99,1.0,52.0,9.2,0.98,52.0,7.9,0.98,47.0,17.69,0.89,27.8,18.9,17.5,17.8,17.2,17.0,20.1,23.2,17.92
050US06089,48,47.0,7.91,0.98,44.0,14.71,0.92,45.0,9.0,0.94,41.0,17.1,0.85,44.0,13.36,0.92,41.0,20.21,0.85,60.9,23.9,21.7,25.1,24.7,24.7,23.3,31.0,23.9
050US06091,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,96.27,0.0,5.6,25.1,26.2,29.4,31.4,32.8,30.1,40.9,29.98
050US06093,14,10.0,13.45,0.71,6.0,37.7,0.43,6.0,31.14,0.43,6.0,36.92,0.43,7.0,25.85,0.5,0.0,97.27,0.0,53.5,18.6,24.2,27.6,23.6,23.1,20.0,28.5,23.7
050US06095,96,96.0,6.23,1.0,95.0,7.55,0.99,96.0,3.22,1.0,95.0,7.71,0.99,96.0,8.8,1.0,95.0,11.79,0.99,21.5,14.9,13.6,12.7,14.4,17.4,17.1,18.4,15.04
050US06097,100,97.0,6.68,0.97,96.0,10.09,0.97,97.0,4.67,0.97,95.0,11.05,0.95,93.0,12.66,0.93,84.0,19.19,0.84,31.7,14.9,16.1,13.8,15.4,16.7,20.2,29.4,16.44
050US06099,94,93.0,5.07,0.99,91.0,8.02,0.97,94.0,3.05,1.0,90.0,10.19,0.96,91.0,9.75,0.97,88.0,12.87,0.94,54.4,14.0,18.8,14.8,14.7,16.1,16.0,24.1,16.08
050US06101,21,20.0,7.78,0.95,19.0,9.85,0.9,20.0,6.01,0.95,20.0,7.6,0.95,20.0,9.88,0.95,20.0,14.03,0.95,70.1,12.1,13.7,14.9,15.6,17.6,11.8,18.9,14.72
050US06103,11,9.0,16.49,0.82,9.0,21.97,0.82,9.0,13.42,0.82,9.0,20.73,0.82,9.0,17.33,0.82,2.0,41.85,0.18,35.0,16.4,17.5,19.0,19.1,18.2,12.2,17.6,17.2
050US06105,5,1.0,62.59,0.2,2.0,54.71,0.4,2.0,54.71,0.4,3.0,41.85,0.6,2.0,56.44,0.4,0.0,106.42,0.0,31.7,20.9,23.4,27.5,26.9,28.6,29.4,32.7,27.16
050US06107,78,78.0,3.22,1.0,76.0,11.49,0.97,77.0,4.39,0.99,75.0,11.89,0.96,74.0,12.3,0.95,74.0,13.54,0.95,34.9,9.0,10.5,10.6,9.9,12.3,9.6,15.3,10.58
050US06109,11,0.0,71.44,0.0,9.0,21.42,0.82,10.0,11.83,0.91,9.0,22.02,0.82,9.0,19.07,0.82,0.0,78.64,0.0,65.2,27.7,31.4,29.4,29.4,25.3,27.7,29.5,28.64
050US06111,174,172.0,6.01,0.99,,,,172.0,3.16,0.99,172.0,8.13,0.99,171.0,7.7,0.98,,,,30.9,14.2,14.2,13.7,17.5,16.2,16.3,22.6,15.58
