HEROP_ID,PrcNtvRsrv,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US27049,0.0,207.25,6645.94,134.72,60.0,1924.0,39.0
050US13129,0.0,774.04,10075.8,472.43,290.0,3775.0,177.0
050US29007,0.0,523.46,6013.76,261.73,86.0,988.0,43.0
050US42015,0.0,463.86,3505.93,5.39,172.0,1300.0,2.0
050US46029,0.08,226.47,3045.69,97.64,39.8,535.25,17.16
050US28097,0.0,2435.2,9968.38,243.49,148.62,608.37,14.86
050US38009,0.0,93.88,9750.52,37.4,3.59,372.86,1.43
050US38011,0.0,322.55,8888.89,170.44,5.98,164.8,3.16
050US29215,0.0,321.79,4265.25,252.38,51.0,676.0,40.0
050US29219,0.0,520.78,12573.24,302.24,112.0,2704.0,65.0
050US18045,0.0,196.5,8174.49,196.5,20.0,832.0,20.0
050US27065,0.0,491.77,9915.7,100.36,49.0,988.0,10.0
050US21035,0.0,606.79,8623.22,233.67,161.0,2288.0,62.0
050US21053,0.0,31.21,,234.08,2.0,,15.0
050US28111,0.0,367.45,12283.46,262.47,28.0,936.0,20.0
050US29045,0.0,418.2,15645.76,418.2,17.0,636.0,17.0
050US29073,0.0,326.78,11763.71,356.05,29.25,1052.97,31.87
050US54077,0.0,675.23,4796.23,297.01,147.16,1045.29,64.73
050US35041,0.0,773.63,13409.62,652.75,96.0,1664.0,81.0
050US44005,0.0,,,,,,
050US37073,0.0,,,,,,
050US38013,0.0,,,,,,
050US19051,0.0,134.64,7001.35,96.17,7.0,364.0,5.0
050US05035,0.0,697.86,6612.0,533.85,217.0,2056.0,166.0
050US51760,0.0,610.21,8870.69,306.33,996.0,14479.0,500.0
050US53023,0.0,556.88,37231.5,556.88,7.0,468.0,7.0
050US20003,0.0,706.25,16067.09,397.26,32.0,728.0,18.0
050US20047,0.0,228.44,5939.46,57.11,4.0,104.0,1.0
050US20119,0.0,242.25,6607.38,161.37,6.17,168.29,4.11
050US20157,0.0,154.14,2003.85,77.07,4.0,52.0,2.0
050US50015,0.0,,,,,,
050US40059,0.0,305.94,4545.45,87.41,7.0,104.0,2.0
050US31063,0.0,187.73,9762.2,0.0,3.0,156.0,0.0
050US41029,0.0,176.18,7242.89,131.76,234.0,9620.0,175.0
050US16011,0.17,367.01,561.31,305.84,102.0,156.0,85.0
050US38069,0.0,1300.92,16696.98,1320.62,31.04,398.39,31.51
050US39005,0.0,294.29,4437.9,14.71,100.0,1508.0,5.0
050US17095,0.0,371.31,14726.71,327.26,118.0,4680.0,104.0
050US21157,0.0,1110.71,8039.65,217.99,214.0,1549.0,42.0
050US40139,0.0,446.62,6853.13,256.26,61.0,936.0,35.0
050US48137,0.0,768.49,4995.2,96.06,8.0,52.0,1.0
050US48217,0.0,644.71,13024.12,463.82,139.0,2808.0,100.0
050US48299,0.0,564.41,12043.7,345.93,62.0,1323.0,38.0
050US18011,0.0,351.65,0.0,278.98,150.0,0.0,119.0
050US20121,0.0,221.82,4809.33,188.79,47.0,1019.0,40.0
050US31143,0.0,31.76,1873.61,0.0,1.0,59.0,0.0
050US32005,0.19,201.21,8524.83,105.9,57.0,2415.0,30.0
050US31087,0.0,255.1,3316.33,127.55,4.0,52.0,2.0
050US31117,0.0,,,,,,
050US42109,0.0,375.52,2191.82,122.62,98.0,572.0,32.0
050US23005,0.0,231.42,4402.69,134.95,451.0,8580.0,263.0
050US17035,0.0,147.67,,280.57,10.0,,19.0
050US17039,0.0,702.07,19025.02,504.3,71.0,1924.0,51.0
050US20041,0.0,226.11,0.0,69.57,26.0,0.0,8.0
050US20137,0.0,86.26,4485.34,57.5,3.0,156.0,2.0
050US42025,0.0,542.75,3485.96,268.91,220.0,1413.0,109.0
050US20179,0.0,69.83,0.0,0.0,1.0,0.0,0.0
050US26151,0.0,473.5,5539.99,63.13,120.0,1404.0,16.0
050US17079,0.0,135.43,5281.87,50.79,8.0,312.0,3.0
050US51021,0.0,773.7,8515.8,274.19,31.83,350.34,11.28
050US40109,0.22,463.71,9700.16,396.32,2367.0,49514.0,2023.0
050US40083,0.12,501.27,2538.9,419.89,154.0,780.0,129.0
050US40137,1.0,680.25,7035.48,605.08,181.0,1872.0,161.0
050US29123,0.0,342.47,5479.45,118.55,26.0,416.0,9.0
050US29187,0.0,494.86,11397.58,427.07,219.0,5044.0,189.0
050US41041,0.01,565.89,0.0,390.14,161.0,0.0,111.0
050US17155,0.0,57.21,0.0,0.0,2.0,0.0,0.0
050US18023,0.0,691.52,14852.68,486.07,138.0,2964.0,97.0
050US18063,0.0,201.25,4562.91,197.54,217.0,4920.0,213.0
050US18145,0.0,593.02,10883.59,512.78,170.0,3120.0,147.0
050US26161,0.0,149.06,3282.25,0.0,392.0,8632.0,0.0
050US38041,0.0,322.81,8889.12,170.53,4.6,126.67,2.43
050US40063,1.0,272.45,11703.39,260.6,23.0,988.0,22.0
050US35023,0.0,1301.78,82051.28,1025.64,33.0,2080.0,26.0
050US37157,0.0,282.88,21929.5,185.7,163.0,12636.0,107.0
050US37195,0.0,387.63,16326.85,445.77,200.0,8424.0,230.0
050US31181,0.0,241.08,2507.23,144.65,5.0,52.0,3.0
050US37151,0.0,315.69,7596.18,173.09,290.0,6978.0,159.0
050US17101,0.0,289.56,6799.93,168.13,31.0,728.0,18.0
050US12003,0.0,2473.55,21172.13,2291.91,463.0,3963.0,429.0
050US53003,0.0,366.49,6479.51,29.32,50.0,884.0,4.0
050US19011,0.0,62.37,6810.95,37.42,10.0,1092.0,6.0
050US31007,0.0,720.76,10935.56,558.47,3.02,45.82,2.34
050US40025,0.0,515.91,13413.59,0.0,6.0,156.0,0.0
050US40147,1.0,641.53,8216.67,515.12,203.0,2600.0,163.0
050US41053,0.0,278.08,5527.79,189.77,148.0,2942.0,101.0
050US51840,0.0,565.55,4103.76,268.34,104.22,756.24,49.45
050US13175,0.0,749.79,12525.87,393.55,221.0,3692.0,116.0
050US08123,0.0,329.23,5604.87,240.21,662.0,11270.0,483.0
050US27009,0.0,257.6,5398.13,203.78,67.0,1404.0,53.0
050US27057,0.01,371.9,3438.02,297.52,45.0,416.0,36.0
050US26069,0.0,464.92,10464.23,138.78,67.0,1508.0,20.0
050US18135,0.0,456.12,22362.68,286.7,70.0,3432.0,44.0
050US31027,0.0,81.63,5306.12,61.22,4.0,260.0,3.0
050US31043,0.0,861.73,12862.04,398.95,108.0,1612.0,50.0
050US55045,0.0,222.68,4230.9,175.57,52.0,988.0,41.0
050US46025,0.0,226.28,3045.74,97.81,4.65,62.59,2.01
050US17117,0.0,160.36,5438.19,111.55,46.0,1560.0,32.0
050US56009,0.0,424.7,10743.8,321.4,37.0,936.0,28.0
050US42077,0.0,495.38,2580.69,305.92,1174.0,6116.0,725.0
050US49053,0.02,466.75,0.0,200.04,441.0,0.0,189.0
050US18153,0.0,412.09,0.0,303.64,57.0,0.0,42.0
050US19123,0.0,152.37,9432.59,137.86,21.0,1300.0,19.0
050US21117,0.0,610.04,9673.51,316.49,665.0,10545.0,345.0
050US29186,0.0,797.17,14278.12,930.03,90.0,1612.0,105.0
050US31099,0.0,76.79,5323.78,25.6,3.0,208.0,1.0
050US21105,0.0,3501.49,17347.39,275.75,93.84,464.91,7.39
050US13247,0.0,566.36,7912.09,449.7,335.0,4680.0,266.0
050US17077,0.0,380.77,7457.22,346.16,154.0,3016.0,140.0
050US18183,0.0,587.36,0.0,153.83,126.0,0.0,33.0
050US27007,0.31,335.1,0.0,256.45,98.0,0.0,75.0
050US19015,0.0,,,,,,
050US31045,0.0,149.3,6038.49,0.0,9.0,364.0,0.0
050US29229,0.0,364.76,6811.96,273.57,40.0,747.0,30.0
050US30041,0.04,591.72,20512.82,483.23,60.0,2080.0,49.0
050US31005,0.0,,,,,,
050US12043,0.06,4359.38,6907.38,2970.66,361.0,572.0,246.0
050US39015,0.0,271.42,3575.56,162.85,75.0,988.0,45.0
050US35025,0.0,937.82,19459.21,221.33,411.0,8528.0,97.0
050US38031,0.0,,,,,,
050US13147,0.0,285.41,3298.03,279.06,45.0,520.0,44.0
050US05097,0.0,155.25,0.0,58.22,8.0,0.0,3.0
050US06105,0.0,646.69,9937.97,329.95,49.0,753.0,25.0
050US08107,0.0,117.09,6958.46,128.24,21.0,1248.0,23.0
050US12103,0.0,462.08,6593.54,358.99,2788.0,39783.0,2166.0
050US13017,0.0,861.5,10451.58,927.77,91.0,1104.0,98.0
050US51183,0.0,704.05,5883.83,125.72,56.0,468.0,10.0
050US13071,0.0,1458.99,15790.58,0.0,418.0,4524.0,0.0
050US41063,0.0,,,,,,
050US39029,0.0,197.35,3420.79,87.2,129.0,2236.0,57.0
050US48027,0.0,335.16,5296.07,263.93,767.0,12120.0,604.0
050US19065,0.0,247.3,0.0,197.84,30.0,0.0,24.0
050US19093,0.0,175.0,6500.0,75.0,7.0,260.0,3.0
050US13033,0.0,947.5,15328.47,350.93,135.0,2184.0,50.0
050US48375,0.0,732.15,11518.86,477.38,569.0,8952.0,371.0
050US48461,0.0,2090.75,25444.84,1290.04,47.0,572.0,29.0
050US48495,0.0,1850.71,24593.8,1439.49,88.39,1174.6,68.75
050US19119,0.0,145.16,3019.31,101.61,10.0,208.0,7.0
050US17087,0.0,340.38,6580.29,296.72,26.9,520.04,23.45
050US51590,0.0,1518.22,15126.58,465.01,382.0,3806.0,117.0
050US27079,0.0,84.55,2344.72,45.09,15.0,416.0,8.0
050US42087,0.0,425.71,3906.56,178.87,119.0,1092.0,50.0
050US20007,0.0,150.32,5862.46,112.74,4.0,156.0,3.0
050US20117,0.0,365.03,12654.27,173.82,21.0,728.0,10.0
050US19121,0.0,79.51,3617.57,29.82,8.0,364.0,3.0
050US19151,0.0,124.25,2584.49,124.25,5.0,104.0,5.0
050US19179,0.0,420.79,15596.04,0.0,94.0,3484.0,0.0
050US27039,0.0,285.75,6895.96,196.96,38.01,917.3,26.2
050US27063,0.0,132.19,1718.44,82.62,8.0,104.0,5.0
050US48415,0.0,418.38,16202.27,115.71,45.34,1755.84,12.54
050US27111,0.0,197.1,4130.26,123.55,67.0,1404.0,42.0
050US27165,0.0,213.54,7138.5,91.52,14.0,468.0,6.0
050US19107,0.0,32.87,2564.1,49.31,2.0,156.0,3.0
050US20207,0.0,431.03,5172.41,431.03,8.0,96.0,8.0
050US21061,0.0,,,,,,
050US38079,0.14,171.51,2972.79,57.17,15.0,260.0,5.0
050US48193,0.0,250.89,5435.92,271.8,12.0,260.0,13.0
050US48433,0.0,259.4,26977.95,259.4,2.0,208.0,2.0
050US48505,0.0,1850.09,2466.79,984.35,156.0,208.0,83.0
050US13297,0.0,677.21,7747.27,521.45,400.0,4576.0,308.0
050US15005,0.09,,,,,,
050US19033,0.0,280.06,5116.75,181.66,74.0,1352.0,48.0
050US17201,0.0,443.11,6920.2,395.6,802.0,12525.0,716.0
050US19059,0.0,128.71,14415.84,0.0,13.0,1456.0,0.0
050US19183,0.0,207.36,,74.06,28.0,,10.0
050US20075,0.0,374.3,6487.84,561.45,6.0,104.0,9.0
050US01011,0.0,473.86,13860.51,296.16,32.0,936.0,20.0
050US39113,0.0,251.54,7274.61,191.0,856.0,24756.0,650.0
050US18167,0.0,442.42,5680.68,392.49,319.0,4096.0,283.0
050US37067,0.0,288.7,4946.7,294.82,708.0,12131.0,723.0
050US19063,0.0,34.12,7984.99,85.31,2.0,468.0,5.0
050US27115,0.0,402.92,6425.27,161.17,75.0,1196.0,30.0
050US13231,0.0,174.53,1346.41,199.47,21.0,162.0,24.0
050US26021,0.0,381.68,7586.96,277.21,369.0,7335.0,268.0
050US39141,0.0,314.78,8083.16,128.24,162.0,4160.0,66.0
050US51820,0.0,317.33,4537.92,272.94,43.89,627.64,37.75
050US48059,0.0,69.96,11520.52,58.3,6.0,988.0,5.0
050US55033,0.0,249.12,6136.3,154.06,76.0,1872.0,47.0
050US28045,0.0,582.07,7264.26,302.68,175.0,2184.0,91.0
050US27143,0.0,129.27,3921.15,86.18,12.0,364.0,8.0
050US20039,0.0,309.98,3223.81,62.0,5.0,52.0,1.0
050US27105,0.0,206.81,3584.87,10.62,27.45,475.82,1.41
050US19177,0.0,70.09,2897.2,23.36,3.0,124.0,1.0
050US20011,0.0,515.52,5361.44,515.52,45.0,468.0,45.0
050US55087,0.09,281.34,5054.36,200.84,346.0,6216.0,247.0
050US39063,0.0,189.37,2117.74,63.12,93.0,1040.0,31.0
050US39149,0.0,324.19,10114.76,103.74,100.0,3120.0,32.0
050US28079,0.01,2140.44,14534.28,628.32,310.0,2105.0,91.0
050US29155,0.0,800.31,0.0,588.18,83.0,0.0,61.0
050US54053,0.0,400.1,4377.34,199.69,67.0,733.03,33.44
050US27149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US36023,0.0,224.09,2394.4,113.58,73.0,780.0,37.0
050US01003,0.0,476.27,11350.3,368.75,629.0,14990.0,487.0
050US01109,0.17,358.13,13686.57,284.78,83.0,3172.0,66.0
050US04015,0.07,404.31,7347.48,356.04,469.0,8523.0,413.0
050US05091,0.0,933.94,3163.24,0.0,261.0,884.0,0.0
050US55017,0.0,308.46,8019.98,36.72,126.0,3276.0,15.0
050US55019,0.0,289.2,4171.36,181.36,59.0,851.0,37.0
050US38047,0.0,,,,,,
050US38049,0.0,1300.8,16696.64,1320.43,45.71,586.72,46.4
050US47171,0.0,844.38,5665.52,345.02,93.0,624.0,38.0
050US26059,0.0,183.25,8270.23,79.52,53.0,2392.0,23.0
050US28139,0.0,273.13,4111.26,0.0,38.0,572.0,0.0
050US26029,0.0,106.83,8822.97,144.54,17.0,1404.0,23.0
050US26111,0.0,491.99,7337.13,115.11,265.0,3952.0,62.0
050US35059,0.0,480.59,3844.73,332.72,13.0,104.0,9.0
050US39085,0.0,238.98,3588.01,142.17,353.0,5300.0,210.0
050US35031,0.53,349.94,8901.8,390.98,162.0,4121.0,181.0
050US41071,0.02,275.75,6221.09,144.44,189.0,4264.0,99.0
050US27025,0.0,117.44,7101.3,27.31,43.0,2600.0,10.0
050US12085,0.0,553.5,6747.82,359.72,497.0,6059.0,323.0
050US40029,1.0,443.92,4616.75,118.38,15.0,156.0,4.0
050US28009,0.0,416.67,0.0,246.21,22.0,0.0,13.0
050US33011,0.0,150.06,2020.32,96.6,421.0,5668.0,271.0
050US36001,0.0,286.32,3366.45,208.8,602.0,7078.0,439.0
050US23029,0.02,198.87,6259.16,125.6,38.0,1196.0,24.0
050US50023,0.0,,,,,,
050US01127,0.0,706.55,3115.79,87.38,283.0,1248.0,35.0
050US02164,0.02,946.97,34469.7,189.39,10.0,364.0,2.0
050US29059,0.0,197.65,10791.58,266.82,20.0,1092.0,27.0
050US29063,0.0,965.71,13505.94,899.89,84.5,1181.77,78.74
050US36007,0.0,408.93,4296.9,366.13,516.0,5422.0,462.0
050US28131,0.0,3741.61,11392.71,1135.27,468.0,1425.0,142.0
050US29049,0.0,138.95,0.0,123.51,18.0,0.0,16.0
050US48099,0.0,146.04,4339.33,140.35,77.0,2288.0,74.0
050US22027,0.0,5663.77,11800.3,898.26,599.0,1248.0,95.0
050US24037,0.0,290.61,2040.92,134.03,219.0,1538.0,101.0
050US26047,0.0,400.08,10276.68,144.61,83.0,2132.0,30.0
050US29217,0.0,815.07,411.49,791.33,103.0,52.0,100.0
050US04019,0.42,294.05,4787.66,257.6,1912.0,31131.0,1675.0
050US56043,0.0,578.87,5375.23,0.0,28.0,260.0,0.0
050US20005,0.07,625.06,10501.01,269.26,65.0,1092.0,28.0
050US46013,0.0,208.75,12592.19,149.63,51.73,3120.47,37.08
050US46017,0.53,,,,,,
050US31049,0.0,,,,,,
050US55109,0.0,140.96,4916.29,0.0,82.0,2860.0,0.0
050US55137,0.0,545.86,8410.27,161.74,81.0,1248.0,24.0
050US56025,0.0,517.91,11555.1,422.87,267.0,5957.0,218.0
050US40049,1.0,476.52,19642.03,389.35,82.0,3380.0,67.0
050US51800,0.0,801.47,4814.54,514.91,474.58,2850.88,304.9
050US17045,0.0,259.38,6262.16,120.43,28.0,676.0,13.0
050US50001,0.0,,,,,,
050US47007,0.0,920.22,4072.44,323.05,94.0,416.0,33.0
050US26113,0.0,351.76,4001.32,175.88,32.0,364.0,16.0
050US26129,0.0,651.66,0.0,58.18,81.21,0.0,7.25
050US36037,0.02,186.47,5263.72,103.89,70.0,1976.0,39.0
050US50013,0.0,,,,,,
050US38073,0.0,,,,,,
050US46069,0.1,195.45,5077.64,0.0,1.46,37.93,0.0
050US56021,0.0,346.95,13951.77,315.55,221.0,8887.0,201.0
050US31185,0.0,275.48,4359.8,167.68,23.0,364.0,14.0
050US33019,0.0,299.39,3987.0,69.37,82.0,1092.0,19.0
050US19193,0.0,323.31,11014.34,211.93,209.0,7120.0,137.0
050US55115,0.03,848.98,14156.77,315.25,213.91,3566.94,79.43
050US51035,0.0,773.68,8515.88,274.25,141.08,1552.87,50.01
050US01031,0.77,387.23,4719.41,335.8,128.0,1560.0,111.0
050US01123,0.0,694.8,11628.0,255.56,174.0,2912.0,64.0
050US35049,0.08,434.42,8055.64,486.42,401.0,7436.0,449.0
050US47011,0.0,749.9,3931.5,582.45,515.0,2700.0,400.0
050US31107,0.16,84.96,5522.51,106.2,4.0,260.0,5.0
050US21233,0.0,3271.37,15318.69,603.57,271.0,1269.0,50.0
050US53069,0.0,431.78,2245.25,129.53,10.0,52.0,3.0
050US55095,0.0,291.06,11303.51,221.06,79.0,3068.0,60.0
050US55125,0.11,604.4,11193.91,33.12,73.0,1352.0,4.0
050US41013,0.0,109.62,4560.07,73.08,15.0,624.0,10.0
050US36005,0.0,,,,,,
050US36055,0.0,260.69,2390.51,148.62,1277.0,11710.0,728.0
050US48319,0.0,87.68,4559.4,0.0,2.0,104.0,0.0
050US48359,0.0,418.12,10522.65,348.43,6.0,151.0,5.0
050US48425,0.0,719.3,14961.34,485.52,40.0,832.0,27.0
050US51670,0.0,3445.56,22607.13,1199.91,485.17,3183.31,168.96
050US54029,0.0,350.63,3486.78,183.87,63.92,635.64,33.52
050US28119,0.0,387.85,0.0,280.11,18.0,0.0,13.0
050US55053,0.0,339.77,2007.72,92.66,44.0,260.0,12.0
050US19039,0.0,302.44,11101.23,266.86,17.0,624.0,15.0
050US12091,0.0,586.98,6581.07,417.03,784.0,8790.0,557.0
050US36035,0.0,319.66,2396.04,192.95,111.0,832.0,67.0
050US39109,0.0,256.98,4063.37,122.45,170.0,2688.0,81.0
050US31085,0.0,,,,,,
050US31147,0.04,172.71,4490.5,0.0,8.0,208.0,0.0
050US51530,0.0,538.33,5499.76,258.44,22.33,228.13,10.72
050US28057,0.0,177.95,10966.85,98.86,27.0,1664.0,15.0
050US29037,0.0,226.6,7591.93,214.44,149.0,4992.0,141.0
050US47051,0.0,500.0,3909.77,221.8,133.0,1040.0,59.0
050US16017,0.0,304.85,3963.11,0.0,80.0,1040.0,0.0
050US20099,0.0,333.06,5913.89,227.46,41.0,728.0,28.0
050US31017,0.0,46.84,0.0,0.0,0.8,0.0,0.0
050US40015,1.0,645.41,3128.59,399.28,118.0,572.0,73.0
050US19091,0.0,70.58,4587.97,105.88,4.0,260.0,6.0
050US29209,0.0,347.36,0.0,319.35,62.0,0.0,57.0
050US28081,0.0,410.94,7563.19,264.83,225.0,4141.0,145.0
050US55047,0.0,497.82,13041.16,302.25,56.0,1467.0,34.0
050US55055,0.0,290.01,3140.29,42.7,163.0,1765.0,24.0
050US05087,0.0,118.74,514.55,49.48,12.0,52.0,5.0
050US08087,0.0,434.41,14081.81,0.0,77.0,2496.0,0.0
050US39093,0.0,212.09,4459.04,98.94,418.0,8788.0,195.0
050US46053,0.04,,,,,,
050US46102,1.0,,,,,,
050US48393,0.0,203.9,15950.35,33.69,1.15,89.96,0.19
050US36089,0.0,225.45,1664.46,133.6,162.0,1196.0,96.0
050US38025,0.2,322.74,8889.17,170.4,8.94,246.23,4.72
050US35035,0.11,624.67,8926.61,400.55,262.0,3744.0,168.0
050US06029,0.0,374.41,5860.02,275.65,2161.0,33823.0,1591.0
050US06071,0.01,433.73,5150.59,293.63,6229.0,73970.0,4217.0
050US08063,0.0,636.04,0.0,424.03,27.0,0.0,18.0
050US54009,0.0,350.61,3486.77,183.85,49.03,487.59,25.71
050US31135,0.0,175.25,11614.58,159.31,2.86,189.55,2.6
050US17001,0.0,187.74,8092.69,42.0,76.0,3276.0,17.0
050US51071,0.0,773.66,8515.87,274.19,80.19,882.67,28.42
050US32019,0.04,215.6,4263.33,133.61,71.0,1404.0,44.0
050US48013,0.0,369.84,9109.78,317.93,114.0,2808.0,98.0
050US48023,0.0,345.1,6901.96,238.73,7.04,140.8,4.87
050US48033,0.0,419.19,16202.02,116.16,1.66,64.16,0.46
050US48071,0.0,360.94,10150.64,147.32,98.0,2756.0,40.0
050US55041,0.02,1096.29,7600.95,255.8,60.0,416.0,14.0
050US39045,0.0,265.78,5435.05,199.09,267.0,5460.0,200.0
050US05033,0.0,220.06,0.0,125.03,88.0,0.0,50.0
050US29163,0.0,394.13,4796.65,285.12,47.0,572.0,34.0
050US36083,0.0,262.3,3980.25,189.49,281.0,4264.0,203.0
050US54105,0.0,285.36,2683.54,181.62,10.37,97.52,6.6
050US48019,0.0,404.65,9351.82,434.62,54.0,1248.0,58.0
050US51770,0.0,920.52,12092.89,542.03,591.0,7764.0,348.0
050US51775,0.0,,,,,,
050US13275,0.0,692.03,10484.42,545.02,193.0,2924.0,152.0
050US31079,0.0,465.72,12244.9,269.49,178.0,4680.0,103.0
050US08045,0.0,265.23,6936.83,257.58,104.0,2720.0,101.0
050US02198,0.04,,,,,,
050US13227,0.0,618.67,10486.76,235.2,121.0,2051.0,46.0
050US48181,0.01,460.43,10676.06,336.51,379.0,8788.0,277.0
050US48195,0.0,89.31,1548.08,89.31,3.0,52.0,3.0
050US48211,0.0,204.64,15951.05,34.18,4.85,378.04,0.81
050US48295,0.0,146.84,5090.55,97.9,3.0,104.0,2.0
050US51620,0.0,801.5,4814.46,514.89,39.57,237.69,25.42
050US55103,0.0,287.55,8971.53,86.26,30.0,936.0,9.0
050US55065,0.0,174.55,3025.6,48.49,18.0,312.0,5.0
050US13281,0.0,442.41,8216.15,300.21,28.0,520.0,19.0
050US47137,0.0,339.1,12343.17,135.64,10.0,364.0,4.0
050US46083,0.0,271.46,12117.79,240.33,97.85,4367.98,86.63
050US31129,0.0,,,,,,
050US31157,0.0,720.38,10935.61,559.33,157.98,2398.18,122.66
050US48297,0.0,597.41,17117.82,536.49,46.09,1320.64,41.39
050US46081,0.0,224.71,14314.34,230.78,37.0,2357.0,38.0
050US31001,0.0,160.13,6765.41,115.09,32.0,1352.0,23.0
050US55078,0.99,848.9,14156.62,315.07,23.09,385.06,8.57
050US51710,0.0,630.26,4058.46,341.46,1113.0,7167.0,603.0
050US51735,0.0,454.43,4182.43,187.15,34.65,318.91,14.27
050US29169,0.0,138.18,967.26,130.21,52.0,364.0,49.0
050US20103,0.0,1497.27,9041.52,173.62,802.0,4843.0,93.0
050US51660,0.0,,,,,,
050US38063,0.0,444.71,21145.02,510.57,7.36,349.95,8.45
050US38081,0.07,,,,,,
050US31019,0.0,345.18,7044.02,287.14,113.0,2306.0,94.0
050US31011,0.0,128.78,128.78,225.37,4.0,4.0,7.0
050US31015,0.0,,,,,,
050US29175,0.0,528.84,3476.99,370.8,87.0,572.0,61.0
050US30025,0.0,238.54,2066.81,39.76,4.32,37.43,0.72
050US48101,0.0,,,,,,
050US48259,0.0,204.29,5862.4,193.35,56.0,1607.0,53.0
050US48463,0.0,785.44,9498.3,511.45,129.0,1560.0,84.0
050US19145,0.0,83.28,2706.64,52.05,8.0,260.0,5.0
050US31101,0.0,175.58,11614.54,159.62,8.14,538.45,7.4
050US55013,0.0,249.26,12893.72,0.0,22.0,1138.0,0.0
050US36003,0.0,425.17,1028.31,237.3,129.0,312.0,72.0
050US29065,0.0,333.48,11746.99,301.2,31.0,1092.0,28.0
050US55009,0.08,329.19,5500.79,258.23,566.0,9458.0,444.0
050US47017,0.0,733.6,15908.04,219.5,127.0,2754.0,38.0
050US51640,0.0,773.57,8515.8,274.32,30.85,339.61,10.94
050US55061,0.0,125.12,2033.16,46.92,16.0,260.0,6.0
050US20197,0.0,119.56,2486.85,119.56,5.0,104.0,5.0
050US51700,0.0,547.09,7069.29,253.77,664.0,8580.0,308.0
050US55063,0.0,251.98,6518.99,125.37,201.0,5200.0,100.0
050US50021,0.0,,,,,,
050US46019,0.0,247.6,6536.1,163.81,15.19,400.99,10.05
050US48325,0.0,239.92,3198.92,193.78,78.0,1040.0,63.0
050US48329,0.0,435.78,10660.42,64.77,471.0,11522.0,70.0
050US48335,0.0,290.43,8495.19,653.48,16.0,468.0,36.0
050US51077,0.0,773.63,8515.86,274.24,76.11,837.79,26.98
050US08025,0.0,112.59,4683.63,90.07,5.0,208.0,4.0
050US55131,0.0,252.42,5013.94,71.14,220.0,4370.0,62.0
050US34017,0.0,293.52,2549.95,85.24,1398.0,12145.0,406.0
050US17037,0.0,183.85,3353.27,89.18,134.0,2444.0,65.0
050US29153,0.0,366.44,14040.5,289.3,19.0,728.0,15.0
050US30011,0.0,238.3,2066.67,39.72,1.68,14.57,0.28
050US31069,0.0,568.18,0.0,189.39,6.0,0.0,2.0
050US12017,0.0,766.77,8691.85,492.17,578.0,6552.0,371.0
050US20161,0.0,116.6,1007.03,40.63,66.0,570.0,23.0
050US21059,0.0,1196.76,9819.14,339.9,757.0,6211.0,215.0
050US39173,0.0,154.65,4836.88,95.26,138.0,4316.0,85.0
050US17093,0.0,119.42,4346.74,105.09,100.0,3640.0,88.0
050US17127,0.0,325.64,7779.65,325.64,28.36,677.53,28.36
050US39087,0.0,170.6,1637.75,60.37,65.0,624.0,23.0
050US35043,0.32,424.01,8252.29,426.22,385.0,7493.0,387.0
050US37045,0.0,434.28,14859.3,376.16,269.0,9204.0,233.0
050US55035,0.0,320.11,0.0,221.94,225.0,0.0,156.0
050US55099,0.0,246.15,0.0,160.0,20.0,0.0,13.0
050US31057,0.0,188.5,0.0,0.0,2.0,0.0,0.0
050US31075,0.0,,,,,,
050US31105,0.0,478.93,7471.26,431.03,10.0,156.0,9.0
050US28061,0.0,225.38,10191.08,166.59,23.0,1040.0,17.0
050US17119,0.0,162.11,5509.56,158.64,280.0,9516.0,274.0
050US21121,0.0,,,,,,
050US21177,0.0,1384.62,10996.43,50.35,275.0,2184.0,10.0
050US54103,0.0,350.67,3486.81,183.9,32.97,327.83,17.29
050US55107,0.0,506.06,6119.81,247.15,43.0,520.0,21.0
050US48443,0.0,452.49,11764.71,226.24,2.0,52.0,1.0
050US48491,0.0,181.52,3765.21,44.01,660.0,13690.0,160.0
050US51009,0.0,611.86,6027.22,372.44,123.18,1213.4,74.98
050US51047,0.0,234.41,8469.31,133.95,77.0,2782.0,44.0
050US39145,0.0,246.19,6869.64,148.62,120.13,3352.04,72.52
050US40003,0.0,212.31,8280.25,185.77,8.0,312.0,7.0
050US46119,0.0,1092.57,25347.14,866.02,8.97,208.1,7.11
050US19031,0.0,163.51,5817.56,68.85,19.0,676.0,8.0
050US20019,0.0,474.93,5488.13,316.62,9.0,104.0,6.0
050US20079,0.0,524.38,10659.29,0.0,110.0,2236.0,0.0
050US20107,0.0,294.68,8112.32,225.34,17.0,468.0,13.0
050US46101,0.01,,,,,,
050US55117,0.0,316.29,4217.19,182.47,234.0,3120.0,135.0
050US55139,0.0,285.24,5376.72,100.62,326.0,6145.0,115.0
050US05081,0.0,331.61,0.0,39.79,25.0,0.0,3.0
050US12083,0.0,549.15,5323.44,417.05,1085.0,10518.0,824.0
050US13127,0.0,699.91,9216.1,567.49,370.0,4872.0,300.0
050US29115,0.0,,,,,,
