HEROP_ID,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,HispP,AsianP,NoHsP,ChildrenP,Age45_49,Age50_54,AgeOv18,EssnWrkE,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US18007,5013,553,1234,573,482,3028,676,543,1485,55.56,5.13,0.17,10.54,0.25,551,597,6498,2246.0,406.42,3.0,0.01,0.0,0.12
050US18051,20062,2051,4404,2222,2057,12161,2704,2083,5661,55.41,1.56,0.41,9.06,0.23,2132,2400,25723,9949.0,487.42,5.0,0.01,0.0,0.15
050US18123,11610,1071,2388,992,1108,7009,1374,1410,3411,54.69,1.36,0.5,10.56,0.22,1146,1332,15021,5324.0,381.74,2.0,0.01,0.0,0.24
050US20083,1030,124,192,104,115,556,156,150,421,47.34,8.58,1.9,9.41,0.21,69,174,1451,445.0,859.99,1.0,0.0,0.0,0.08
050US20203,1140,121,299,144,89,652,136,129,456,50.02,29.16,0.89,14.03,0.26,138,212,1596,616.0,718.56,1.0,0.0,0.0,0.06
050US21079,10456,963,2202,1010,856,5871,1399,1253,3023,52.15,2.25,0.14,20.09,0.22,1200,1417,13479,4069.0,230.1,2.0,0.01,0.0,0.28
050US21123,8531,739,1792,942,780,5054,1358,830,2456,53.58,3.24,0.45,17.59,0.22,872,1055,10987,4173.0,261.55,1.0,0.0,0.0,0.25
050US21209,33698,3530,7911,3724,3515,22381,3563,2655,6149,63.2,4.37,1.04,9.6,0.26,3757,3571,39847,14658.0,281.76,2.0,0.01,0.0,0.24
050US22065,7162,829,1500,822,694,4929,624,751,1553,63.27,2.07,0.0,25.17,0.24,628,658,8715,2097.0,624.4,3.0,0.0,0.0,0.16
050US22105,80608,9420,17657,9399,9679,53944,8217,8094,17724,62.08,4.2,0.75,16.68,0.25,7429,8019,98332,29936.0,791.31,6.0,0.01,0.0,0.22
050US23025,30587,2329,5666,2864,2422,16544,4427,3810,10231,48.39,1.05,0.31,12.09,0.2,3657,4046,40818,12334.0,3924.34,1.0,0.0,0.0,0.31
050US26007,16749,1374,3016,1677,1476,9116,2593,2276,6395,47.2,1.34,0.49,8.38,0.19,1649,2193,23144,6995.0,571.86,1.0,0.0,0.0,0.16
050US28017,10174,1238,2326,1182,1185,6524,1122,1122,2798,58.38,4.72,0.07,27.69,0.25,1002,1147,12972,4120.0,501.78,1.0,0.0,0.0,0.23
050US48419,14341,1781,3879,1893,1605,9294,1669,1541,4291,58.69,18.07,1.63,24.95,0.27,1417,1606,18632,5897.0,795.59,8.0,0.01,0.0,0.24
050US54083,17468,1484,3109,1726,1743,10304,2202,2032,6031,51.25,0.92,0.57,16.18,0.19,1893,2010,23499,6576.0,1039.7,,,,0.28
050US06063,10648,859,1720,992,698,5248,1592,2081,4988,41.86,8.71,1.07,6.06,0.16,892,1319,15636,4132.0,2553.05,1.0,0.0,0.0,0.17
050US48129,1912,162,439,278,251,1177,226,226,789,52.49,11.01,0.41,11.79,0.2,156,212,2701,700.0,926.9,,,,0.07
050US48313,9041,648,1926,565,1300,6475,608,812,2062,64.05,22.86,3.12,20.01,0.21,808,789,11103,2481.0,466.06,,,,0.18
050US53027,42403,3999,8321,4030,3778,24525,5751,5591,14607,51.2,9.85,1.58,11.11,0.21,4349,4824,57010,14547.0,1901.32,10.0,0.01,0.0,0.26
050US54059,14921,1514,3045,1377,1266,8593,1870,2056,4306,53.16,0.0,0.09,24.53,0.22,1599,1758,19227,4574.0,423.14,4.0,0.01,0.0,0.29
050US05119,244199,26674,50831,23328,26486,158936,26483,24485,56988,60.09,6.12,2.18,9.56,0.23,24006,25060,301187,79842.0,758.91,96.0,0.13,0.0,0.16
050US06093,24280,2257,5004,2459,2028,13212,3768,3751,10463,47.02,12.26,1.56,10.01,0.2,2293,2792,34743,8667.0,6278.74,9.0,0.0,0.0,0.14
050US02170,64332,7526,15905,7089,6523,41963,7385,6304,11030,63.2,4.78,1.39,7.63,0.27,6408,6943,75362,22154.0,24713.68,22.0,0.0,0.0,
050US13075,10074,1128,2550,1122,1115,6448,1043,1035,2665,58.93,5.75,0.63,20.06,0.26,1190,1125,12739,4037.0,228.28,,,,0.2
050US25005,351158,29471,65891,35977,37336,212810,40124,36541,91150,55.14,7.7,2.25,15.09,0.21,40173,42745,442308,133972.0,553.1,123.0,0.22,0.0,0.15
050US13303,12487,1158,2565,1259,1343,7698,1549,1272,3424,55.82,2.42,0.61,19.84,0.22,1239,1556,15911,4089.0,678.51,2.0,0.0,0.0,0.23
050US17017,7492,820,1719,811,698,4641,997,697,2119,56.69,18.74,0.37,16.0,0.24,800,872,9611,3733.0,375.75,1.0,0.0,0.0,0.17
050US22043,14422,1277,2629,1211,1299,9536,1436,1241,3232,60.15,4.99,0.21,18.29,0.21,1439,1558,17654,4255.0,643.02,,,,0.24
050US22127,8880,787,1717,803,1021,5624,1033,910,2542,56.08,2.01,0.0,18.71,0.21,941,940,11422,2978.0,950.08,1.0,0.0,0.0,0.25
050US10001,105750,10991,22820,11886,13068,68707,11942,9608,28461,58.64,6.97,2.01,12.86,0.23,10568,11725,134211,39929.0,585.8,38.0,0.06,0.0,0.17
050US12075,22612,2012,4541,2248,1989,12569,2958,3372,9401,47.85,8.18,0.63,15.73,0.2,2277,2831,32013,8656.0,1118.23,4.0,0.0,0.0,0.2
050US27021,15668,1670,3493,1486,1289,8157,2389,2513,7202,45.9,2.14,0.63,8.3,0.21,1592,2006,22870,6453.0,2021.46,15.0,0.01,0.0,0.21
050US28089,64300,6614,15084,7302,6428,41487,6897,6401,12925,61.05,2.95,2.56,8.17,0.25,6924,7166,77225,20797.0,714.51,26.0,0.04,0.0,0.18
050US29227,1121,118,229,131,83,621,193,143,492,47.45,0.69,0.2,12.91,0.21,99,145,1613,511.0,266.63,,,,0.2
050US30043,6950,477,1418,853,481,3582,1006,1235,2362,46.5,2.42,0.07,5.16,0.21,787,911,9312,2463.0,1656.85,1.0,0.0,0.0,0.14
050US30081,23467,1919,4675,2548,1820,12400,3264,3864,10178,45.33,3.44,0.56,9.04,0.2,2615,2987,33645,8864.0,2390.99,5.0,0.0,0.0,0.17
050US34027,306667,24683,61396,33705,29458,177098,37916,32641,80497,53.23,13.1,10.2,5.68,0.22,38319,41833,387164,78062.0,460.56,78.0,0.17,0.0,0.21
050US36075,75437,6521,14238,9240,8956,45462,9240,7977,18238,55.6,2.51,0.74,12.23,0.21,8112,9316,93675,28480.0,951.64,11.0,0.01,0.0,0.25
050US37021,157869,12868,27082,13767,14645,97164,17457,18258,48292,53.88,6.5,1.24,9.02,0.19,16737,16616,206161,59574.0,656.49,39.0,0.06,0.0,0.25
050US37107,33354,3278,7311,3553,3270,19635,4488,4031,10956,52.81,7.63,0.46,19.59,0.23,3452,4076,44310,13579.0,399.08,3.0,0.01,0.0,0.19
050US37145,23713,2059,4748,2425,2149,13656,3021,3112,7227,52.06,4.22,0.43,13.65,0.21,2647,2835,30940,10306.0,392.33,1.0,0.0,0.0,0.24
050US37193,40198,3405,8193,4050,3745,22980,5055,5052,14007,50.51,6.3,0.61,21.44,0.21,4630,5138,54205,16692.0,754.54,5.0,0.01,0.0,0.27
050US40141,4252,434,1055,486,414,2528,465,555,1454,53.45,26.43,0.01,22.45,0.24,472,552,5706,1860.0,871.13,1.0,0.0,0.0,0.07
050US41031,13405,1454,3114,1450,1309,8093,1546,1676,4275,54.71,19.97,0.6,14.0,0.24,1463,1522,17680,4890.0,1782.23,1.0,0.0,0.0,0.09
050US41047,201193,22711,47390,22783,22752,133861,19734,21094,50268,60.78,26.31,2.01,14.74,0.25,20158,20337,251461,77085.0,1180.55,19.0,0.02,0.0,0.12
050US27087,2824,460,1004,400,279,1784,366,343,954,58.99,4.16,0.38,13.05,0.31,278,317,3778,1230.0,557.86,1.0,0.0,0.0,0.18
050US27173,5638,617,1272,593,508,3314,785,739,1951,52.73,4.54,0.63,8.69,0.23,547,643,7589,2619.0,759.1,2.0,0.0,0.0,0.18
050US28109,32719,3064,7171,3987,3387,20052,3666,3905,9975,54.92,3.03,0.33,16.01,0.23,3505,3811,42694,11675.0,811.31,,,,0.23
050US29027,28397,2451,5199,3239,3363,17826,3138,2989,6956,56.82,2.05,0.87,14.07,0.21,2949,3332,35353,10387.0,834.56,3.0,0.0,0.0,0.21
050US30009,6073,395,1140,565,397,3061,941,1005,2557,43.58,2.46,0.2,5.85,0.18,646,801,8630,2494.0,2047.7,2.0,0.0,0.0,0.14
050US30033,675,103,86,99,98,410,82,93,226,52.5,0.18,0.0,4.64,0.21,77,64,901,238.0,4676.54,,,,0.06
050US31033,5725,671,1294,596,484,3436,662,679,1766,54.82,6.76,1.28,6.71,0.24,643,701,7491,2362.0,1196.28,2.0,0.0,0.0,0.09
050US34031,312739,34408,66415,34264,35881,201698,32816,29780,70281,60.02,40.89,5.23,16.6,0.24,33747,34896,383020,113733.0,186.01,112.0,0.6,0.0,0.11
050US35017,14990,1646,3208,1667,1534,8951,2046,2069,7197,49.2,50.34,0.28,12.89,0.21,1341,1603,22187,5712.0,3961.17,1.0,0.0,0.0,0.06
050US36009,46140,4440,9924,5320,4972,27084,6045,5646,14106,53.35,2.07,0.83,11.52,0.22,4782,5659,60246,17359.0,1308.35,9.0,0.01,0.0,0.27
050US36061,1139347,79897,122034,68706,114772,784568,94082,90711,257362,60.43,25.95,12.03,13.01,0.14,103680,100146,1396709,218350.0,22.66,360.0,15.89,0.0,0.02
050US36071,230676,24852,54803,28880,28774,146102,25389,22052,50452,59.69,20.02,2.65,10.28,0.26,26483,28094,281128,79842.0,812.32,68.0,0.08,0.0,0.23
050US37015,12011,844,2045,990,1230,6887,1648,1521,4125,49.77,2.08,0.64,21.29,0.18,1149,1425,16136,4520.0,699.17,,,,0.22
050US37101,117160,12317,28824,12996,10580,74050,11671,11199,24306,60.26,13.46,0.6,13.74,0.26,14976,13829,141466,41140.0,791.23,9.0,0.01,0.0,0.21
050US37131,11658,926,2062,1138,1031,6189,1648,1813,4901,45.46,2.12,0.22,20.55,0.18,1167,1480,16559,4190.0,536.64,1.0,0.0,0.0,0.21
050US37159,84685,7875,17958,9053,8863,51504,10721,8491,23456,55.4,8.59,0.89,14.73,0.23,9568,10032,108141,34936.0,511.48,3.0,0.01,0.0,0.22
050US37183,676852,66389,146285,72327,66675,452534,64208,52194,113852,63.56,10.07,6.68,7.26,0.24,78387,72709,790704,178239.0,834.82,77.0,0.09,0.0,0.17
050US13201,3253,329,758,324,231,1960,460,280,1244,52.21,0.58,0.0,17.74,0.23,357,448,4497,1342.0,282.42,1.0,0.0,0.0,0.17
050US13265,1012,58,130,94,92,615,128,100,411,48.23,1.56,0.48,28.81,0.15,104,119,1423,386.0,194.61,,,,0.26
050US44009,80048,4670,12574,11368,11606,46616,9962,9997,24442,50.59,3.1,1.92,5.88,0.17,8108,9873,104490,26654.0,329.28,26.0,0.08,0.0,0.22
050US45003,99703,9635,20480,10344,9887,60786,11943,11921,30578,54.46,5.61,0.98,12.65,0.22,10055,11528,130281,34609.0,1070.6,19.0,0.02,0.0,0.19
050US45007,116494,11521,25776,12697,11725,71304,14021,12223,34228,55.41,3.64,0.93,15.52,0.23,12990,13932,150722,45838.0,713.85,19.0,0.03,0.0,0.22
050US45017,8628,708,1659,820,838,4848,1244,1121,3182,49.04,3.67,0.0,14.33,0.2,958,993,11810,3472.0,381.15,1.0,0.0,0.0,0.21
050US45035,96388,9523,22329,10711,8984,62540,10010,9066,20356,60.71,5.18,1.9,9.89,0.25,10688,10962,116744,32198.0,568.59,15.0,0.03,0.0,0.2
050US45041,83308,8639,19036,8671,9123,52607,8883,9243,22029,57.94,2.54,1.3,15.41,0.24,8782,9342,105337,30830.0,800.51,15.0,0.02,0.0,0.19
050US45045,307343,31650,65443,31371,32417,197005,32492,29807,74825,59.01,8.95,2.39,12.25,0.23,33325,33855,382168,105886.0,785.06,45.0,0.06,0.0,0.18
050US45051,189741,15826,33790,17592,17590,110087,23374,25570,71237,49.76,6.01,1.3,10.18,0.19,19433,21598,260978,68695.0,1133.68,74.0,0.07,0.0,0.17
050US30007,3339,261,647,382,266,1767,428,547,1347,45.85,2.76,0.0,5.61,0.2,397,440,4686,1303.0,1192.35,1.0,0.0,0.0,0.12
050US30093,21410,2124,3778,2135,3350,13064,2580,2545,6376,54.48,4.59,0.8,8.16,0.2,2014,2333,27786,8685.0,717.98,4.0,0.01,0.0,0.09
050US37051,212286,25422,44282,22889,34692,153402,18774,15831,37300,67.18,11.39,2.51,9.28,0.25,18066,19029,249586,60806.0,652.56,13.0,0.02,0.0,0.16
050US37139,24337,2486,4980,2374,2825,15217,2901,2480,6367,57.46,5.14,1.68,13.52,0.22,2402,2646,30704,8554.0,226.88,1.0,0.0,0.0,0.17
050US45061,10950,903,2063,1017,1454,6679,1433,1128,3055,54.78,2.4,0.03,21.29,0.2,1055,1290,14005,3412.0,410.18,1.0,0.0,0.0,0.19
050US46055,1087,96,294,124,105,625,204,133,501,48.75,0.91,0.0,9.57,0.24,73,156,1588,482.0,1810.53,,,,0.08
050US47045,22223,2247,5103,2589,2172,13744,2907,2016,6341,56.14,3.34,0.75,17.34,0.24,2602,2616,28564,8956.0,512.33,3.0,0.01,0.0,0.18
050US47127,3704,344,694,345,386,2086,420,515,1351,49.41,0.21,1.69,14.39,0.2,453,459,5055,1511.0,129.22,,,,0.29
050US51081,8044,517,1132,410,779,4929,779,750,1720,56.42,2.29,0.06,23.95,0.16,984,848,9764,2750.0,295.23,,,,0.2
050US51105,14795,1123,2612,1254,1171,8582,2047,1627,4759,51.04,1.89,0.34,24.31,0.19,1655,1729,19554,4524.0,435.38,,,,0.28
050US51195,24687,2013,4373,2344,2702,15276,2670,2910,6583,55.51,1.23,0.42,25.17,0.2,2666,2534,31270,6439.0,403.44,1.0,0.0,0.0,0.28
050US54007,8368,738,1603,839,733,4773,973,1191,3054,49.81,1.07,0.0,19.52,0.2,925,1025,11422,2672.0,510.81,1.0,0.0,0.0,0.27
050US54099,24012,2166,4874,2417,2226,14052,3262,2727,8060,51.81,0.65,0.28,20.17,0.21,2781,2786,32072,7771.0,505.99,3.0,0.01,0.0,0.24
050US42031,24258,1960,4045,2899,3576,14956,2727,2855,7260,53.99,0.86,0.53,10.43,0.19,2414,2610,31518,10511.0,600.83,6.0,0.01,0.0,0.26
050US01009,33944,3485,7627,3717,3189,20845,3895,3613,10233,55.44,9.13,0.34,19.84,0.23,3959,3988,44177,11991.0,644.83,2.0,0.0,0.0,0.26
050US01047,23544,2477,5524,2906,2522,14557,3068,2763,6705,56.35,1.03,0.56,19.3,0.24,2247,2688,30249,8764.0,978.73,6.0,0.01,0.0,0.23
050US05073,3973,374,718,416,430,2239,594,503,1578,48.17,2.49,0.51,18.26,0.2,386,523,5551,1419.0,528.29,,,,0.22
050US06027,10302,1011,1996,1055,779,5899,1404,1507,4148,49.25,21.71,1.6,11.16,0.2,918,1202,14450,4038.0,10180.89,,,,0.06
050US06053,263572,32318,64016,30473,31877,181608,25456,22598,55515,64.16,58.31,5.62,28.71,0.26,26240,25461,319087,102604.0,3281.71,95.0,0.03,0.0,0.08
050US06099,324624,39410,82838,39283,37852,222401,33381,26970,67770,63.91,45.61,5.42,21.67,0.27,32947,33584,392394,122241.0,1496.01,72.0,0.05,0.0,0.08
050US08111,323,15,44,10,11,150,31,74,152,38.42,8.82,0.0,7.11,0.13,34,44,475,139.0,387.51,1.0,0.0,0.0,0.14
050US12045,10227,781,1350,801,946,6110,1234,1059,3195,51.33,4.73,0.54,15.09,0.16,1123,1203,13422,3076.0,553.42,5.0,0.01,0.0,0.19
050US12105,385255,39134,84684,42132,40950,246839,41060,41329,133538,55.43,21.53,1.7,15.18,0.22,40332,41755,518793,137859.0,1797.15,52.0,0.03,0.0,0.14
050US12121,25540,2157,5902,2045,2851,15327,3076,2955,8836,53.24,9.02,0.13,18.53,0.22,2595,3076,34376,10010.0,688.55,2.0,0.0,0.0,0.2
050US16041,7067,1021,2584,1170,605,4975,743,732,1804,64.61,6.71,0.06,8.79,0.33,718,702,8871,3314.0,663.02,2.0,0.0,0.0,0.15
050US16079,7224,768,1305,662,620,3851,1056,1085,2790,47.29,3.5,0.22,14.42,0.2,771,900,10014,2751.0,2637.41,1.0,0.0,0.0,0.22
050US18021,15660,1547,3404,1653,1471,9487,1861,1908,4553,54.96,0.37,0.24,8.35,0.23,1688,1820,20213,7334.0,357.61,1.0,0.0,0.0,0.18
050US48175,4300,312,1056,395,511,2334,684,536,1615,49.16,35.84,0.57,12.36,0.21,516,478,5915,1550.0,852.01,1.0,0.0,0.0,0.17
050US48503,10143,1093,2484,1316,780,6157,1226,1304,3585,53.74,18.39,0.49,16.23,0.24,1104,1161,13728,4327.0,914.49,1.0,0.0,0.0,0.1
050US51113,7643,538,1694,778,668,4368,1247,947,2769,50.23,2.68,0.84,13.0,0.21,636,940,10412,2816.0,320.64,1.0,0.0,0.0,0.27
050US53033,1443270,128652,245944,117899,133287,956720,137367,124634,274609,61.54,9.56,17.15,7.03,0.21,151361,143970,1717879,393045.0,2115.29,156.0,0.07,0.0,0.12
050US53057,72007,7572,15354,7270,7313,44166,8974,8687,24374,54.15,18.3,1.97,10.34,0.22,7081,7699,96381,29310.0,1730.21,4.0,0.0,0.0,0.18
050US06091,1636,112,264,141,83,791,482,174,853,39.83,11.06,0.0,6.7,0.15,104,150,2489,760.0,953.16,,,,0.18
050US18125,7183,692,1583,713,670,4119,961,925,2429,51.52,0.81,0.73,12.78,0.23,784,918,9612,3747.0,334.3,2.0,0.01,0.0,0.2
050US26003,5563,323,824,478,539,2946,750,893,2233,44.52,1.49,0.15,10.8,0.15,559,666,7796,1771.0,915.03,1.0,0.0,0.0,0.32
050US27103,21261,2028,4119,2779,2848,14317,2206,2086,5090,60.57,4.45,1.75,5.76,0.22,1879,2058,26351,8938.0,448.64,6.0,0.01,0.0,0.13
050US01039,21511,2142,4634,2086,2051,12529,2642,2859,7650,51.69,1.62,0.43,17.13,0.22,2266,2629,29161,8408.0,1030.55,3.0,0.0,0.0,0.24
050US01061,15483,1445,3384,1661,1403,9153,2049,1708,5152,52.78,3.88,0.41,20.92,0.22,1695,1905,20635,6097.0,574.48,1.0,0.0,0.0,0.22
050US01075,7930,699,1813,867,661,4562,1065,975,2938,50.77,1.56,0.0,17.6,0.22,906,975,10868,3369.0,604.84,,,,0.28
050US04011,5710,697,1495,717,640,4042,537,543,1155,65.59,46.44,0.31,11.05,0.28,443,592,6865,2557.0,1841.97,,,,0.05
050US01013,11653,1205,2567,1292,1073,7190,1460,1370,3806,54.74,0.33,1.15,15.42,0.23,1168,1259,15459,4757.0,776.83,2.0,0.0,0.0,0.26
050US01015,70516,6562,14002,7773,7626,44261,7851,8078,19386,56.32,3.65,0.93,15.95,0.22,7148,7810,89902,26181.0,605.86,7.0,0.01,0.0,0.23
050US21235,21519,2691,4763,2742,2823,13819,2197,2317,5694,58.95,1.22,0.3,20.31,0.25,2301,2307,27213,6428.0,437.83,4.0,0.01,0.0,0.27
050US22057,60836,6355,12990,6488,6144,38446,6343,6226,14344,58.84,4.37,0.75,22.66,0.23,6426,7084,75180,23734.0,1068.35,3.0,0.0,0.0,0.17
050US24023,17503,1436,3081,1807,1680,9910,2437,2188,6227,49.11,1.13,0.39,10.71,0.19,1922,2175,23730,7427.0,649.07,11.0,0.02,0.0,0.31
050US26013,5186,382,856,457,563,3014,689,610,1770,49.98,1.55,0.49,11.15,0.18,583,603,6956,1502.0,898.42,,,,0.33
050US26071,6092,419,1043,541,457,2879,1103,1074,3303,38.72,1.97,0.58,7.98,0.16,599,792,9395,2652.0,1165.99,,,,0.29
050US47145,31226,2343,5660,3143,2814,17155,4024,4497,11618,47.56,1.78,0.76,11.83,0.19,3630,3970,42844,10664.0,360.73,6.0,0.02,0.0,0.25
050US47183,21110,1724,3642,3040,3735,13875,2167,2097,5951,57.22,2.42,0.22,15.68,0.2,2003,2167,27061,7186.0,580.35,,,,0.2
050US48041,155117,13546,24629,21795,43936,124389,9539,8296,18907,74.16,25.33,6.28,13.35,0.21,10111,9776,174024,42404.0,585.51,23.0,0.04,0.0,0.12
050US48079,1643,215,455,242,124,1159,205,153,440,62.98,57.99,0.0,32.28,0.28,148,129,2083,791.0,775.08,,,,0.05
050US48341,12621,1950,3954,1699,1682,9000,1179,1039,2264,68.36,54.92,7.86,33.33,0.32,1204,1211,14885,6259.0,899.69,5.0,0.01,0.0,0.07
050US49005,73930,10915,20862,11144,17973,60257,4665,4887,10808,75.23,10.65,2.04,6.88,0.31,5112,4830,84738,25399.0,1164.73,1.0,0.0,0.0,0.13
050US49023,5878,961,2191,989,672,4438,545,472,1262,69.33,4.69,0.16,7.78,0.35,566,513,7140,2744.0,3391.66,1.0,0.0,0.0,0.08
050US51103,5290,439,917,468,407,2601,869,1005,3836,36.63,0.44,0.56,11.1,0.16,482,655,9126,2192.0,133.3,2.0,0.02,0.0,0.21
050US51157,4145,357,723,394,346,2142,599,644,1877,43.94,3.59,1.35,11.05,0.18,434,556,6022,1636.0,266.37,,,,0.3
050US53019,4390,326,765,430,356,2278,651,802,1833,44.47,4.58,1.04,13.9,0.18,438,483,6223,1589.0,2203.23,,,,0.19
050US53075,36433,2067,4143,7578,10964,29489,2197,2077,4844,73.47,6.18,8.45,4.75,0.15,1816,1960,41277,8728.0,2159.25,1.0,0.0,0.0,0.09
050US55011,7652,707,1524,749,655,4190,980,1113,2788,48.77,2.07,0.11,8.34,0.21,821,1044,10440,3844.0,675.79,5.0,0.01,0.0,0.17
050US56033,17578,1623,3728,1874,1584,10589,2064,2550,5894,53.11,4.17,0.7,4.8,0.22,1751,1813,23472,7291.0,2523.35,6.0,0.0,0.0,0.15
050US56039,15490,1156,2712,930,1097,9999,1485,1521,3135,60.14,14.89,1.22,5.58,0.19,1704,1347,18625,6474.0,3996.83,6.0,0.0,0.0,0.18
050US05085,44060,4933,10617,5008,4125,29438,4379,4033,9272,62.31,4.43,0.74,11.29,0.26,4754,4780,53332,15475.0,770.9,,,,0.18
050US06089,104791,10520,21393,10808,10213,62893,12939,13470,35621,52.94,9.83,3.03,9.2,0.22,10326,11923,140412,35999.0,3775.38,14.0,0.0,0.0,0.11
050US08005,404584,40510,87195,39350,39423,267511,40842,37273,78627,62.08,19.06,5.86,7.65,0.24,43114,41599,483211,131795.0,797.93,137.0,0.17,0.0,0.08
050US08033,1014,83,259,18,73,459,221,131,471,43.51,5.87,0.0,8.17,0.19,100,117,1485,437.0,1067.17,1.0,0.0,0.0,0.14
050US01073,409088,42537,84079,41417,43127,263276,45223,42278,99146,59.08,3.8,1.55,10.26,0.23,40493,42860,508234,136069.0,1111.38,56.0,0.05,0.0,0.18
050US01129,9902,616,2311,1203,1044,5705,1109,1389,3038,51.87,1.09,0.37,19.56,0.22,1044,1431,12940,3517.0,1080.2,1.0,0.0,0.0,0.25
050US02290,3178,403,845,383,323,2064,392,396,739,61.16,2.42,0.61,14.33,0.28,226,350,3917,1008.0,145573.22,2.0,0.0,0.0,
050US42131,16677,1369,3066,1825,1705,9595,2280,2016,5433,50.86,1.84,0.23,7.12,0.2,1798,2031,22110,7261.0,397.3,5.0,0.01,0.0,0.3
050US45021,34350,3278,7706,3915,3746,21551,3861,3430,9101,57.37,4.22,0.62,20.37,0.23,3830,3954,43451,12928.0,393.33,4.0,0.01,0.0,0.25
