HEROP_ID,NoIntP
140US32031002618,11.76
140US32001950400,6.04
140US32005002000,13.47
140US32003004926,14.15
140US32003005104,5.6
140US32003005804,7.49
140US32003005825,7.96
140US32005001800,3.59
140US32007950701,3.97
140US32021970700,26.37
140US32031001101,8.28
140US32023960406,12.34
140US32003005011,21.25
140US32003001005,3.65
140US32003001608,27.49
140US32003005335,10.45
140US32003005348,3.12
140US32003005360,6.23
140US32003005852,6.04
140US32003004707,21.54
140US32031003306,6.57
140US32003005712,7.23
140US32003001718,24.18
140US32003002203,36.55
140US32003005357,4.4
140US32003005840,1.21
140US32003005838,4.96
140US32031002707,12.62
140US32031003108,5.77
140US32031003309,0.0
140US32031003515,3.38
140US32510000501,16.18
140US32003003309,8.98
140US32003003415,13.37
140US32003003430,34.54
140US32003003628,3.52
140US32031003503,4.84
140US32003002605,51.2
140US32003002821,14.17
140US32003002831,15.06
140US32003002836,10.82
140US32003002843,1.66
140US32003002952,22.41
140US32003002984,1.95
140US32003003208,2.95
140US32003003223,5.16
140US32003003249,4.18
140US32031002500,11.24
140US32510001002,5.88
140US32003003104,15.47
140US32003003800,40.22
140US32003004500,22.74
140US32003005013,5.7
140US32003005108,6.28
140US32003005321,2.11
140US32003005358,2.23
140US32003005808,21.01
140US32003005829,6.31
140US32003005841,1.46
140US32003006001,15.67
140US32003007200,17.18
140US32003000510,29.95
140US32003000525,42.37
140US32019960303,8.51
140US32023960405,30.32
140US32031001009,28.56
140US32031001105,5.62
140US32031002103,9.19
140US32003001401,34.66
140US32003001717,4.33
140US32005002200,5.75
140US32003003260,14.92
140US32003003308,6.88
140US32003003320,4.71
140US32003003500,26.84
140US32003003621,10.2
140US32003003636,0.61
140US32031002409,2.52
140US32031002614,9.6
140US32003004919,11.57
140US32003005439,23.1
140US32003005839,3.45
140US32003005856,10.28
140US32003006104,12.1
140US32003001712,25.79
140US32003002810,13.56
140US32003002833,7.18
140US32003002846,2.35
140US32003002944,9.06
140US32003002996,25.45
140US32003003242,2.8
140US32003003262,16.54
140US32003003427,11.27
140US32003003624,6.94
140US32003003637,9.71
140US32003003700,23.66
140US32003004602,30.09
140US32003005015,8.09
140US32003005346,8.39
140US32003005434,3.83
140US32003001100,41.24
140US32019960900,18.69
140US32031001103,3.84
140US32003003215,6.43
140US32003003626,0.0
140US32031002105,12.64
140US32031002706,16.22
140US32031003307,3.71
140US32031980000,
140US32003005351,3.75
140US32003004918,9.53
140US32003005007,5.77
140US32003003239,3.54
140US32031001011,3.26
140US32031001202,17.35
140US32031002207,6.2
140US32003003220,24.12
140US32003003233,2.08
140US32003003251,1.76
140US32003003418,17.35
140US32003005830,5.24
140US32031940200,32.43
140US33005970800,17.93
140US33007950700,14.26
140US33011000102,5.03
140US33015104102,8.56
140US33017081500,9.7
140US33017087000,13.7
140US33013031001,1.41
140US33013032900,25.26
140US33013040500,6.84
140US33015003400,11.3
140US33015054000,4.02
140US33015065005,3.85
140US33011000600,14.02
140US33011010700,32.57
140US33011011102,3.85
140US33011019000,13.62
140US33011010100,4.89
140US33011010900,15.09
140US33011012200,7.31
140US33011018501,20.41
140US33011018502,9.85
140US33015065006,8.12
140US33015069200,4.58
140US33015100302,8.86
140US33015107100,10.85
140US33017080202,4.28
140US33017083002,9.44
140US33001965700,7.76
140US33005971700,15.49
140US33011000202,7.71
140US33011000300,24.29
140US33011001300,17.91
140US33011002300,10.56
140US33015052000,5.38
140US33015059000,8.4
140US33009960200,11.99
140US33009961400,12.51
140US33013030000,3.62
140US33015003301,3.92
140US33015003901,7.13
140US33003955500,8.81
140US33005970100,12.91
140US33005971300,11.62
140US33011001500,19.8
140US33011018000,2.71
140US33011200400,12.74
140US33015067502,3.1
140US33019975300,9.62
140US33013032300,16.16
140US33001965600,6.93
140US33005970600,10.9
140US33011000800,14.17
140US33017081100,9.99
140US33013032706,9.05
140US33015060000,9.65
140US33011001400,27.0
140US33015102100,4.7
140US33005970700,12.95
140US33005970900,16.64
140US33007950100,20.88
140US33015003701,5.21
140US33015106200,12.05
140US33017084300,18.35
140US33011000101,9.74
140US33011000902,3.74
140US33011023000,7.59
140US33013032600,14.15
140US33011010400,6.03
140US33011011000,6.77
140US33011012300,1.48
140US33011014100,12.66
140US33013032701,5.7
140US33011025000,12.39
140US33011002701,8.74
140US33011002903,0.62
140US33013003200,8.81
140US33013032100,2.82
140US33013032400,17.7
140US33015069300,8.83
140US33019975500,13.42
140US33011000203,13.16
140US33011001200,7.7
140US33011001700,13.18
140US33011002000,10.71
140US33011002500,8.54
140US33017084400,8.53
140US33017088500,8.19
140US33009960800,16.4
140US33009961100,15.51
140US33009961300,13.99
140US33013044100,13.24
140US33015003703,9.45
140US33015003802,0.76
140US33015051000,2.61
140US33013043001,26.24
140US33001966401,7.13
140US33003955800,8.55
140US33015058000,5.58
140US33015062500,5.84
140US33015063002,7.95
140US33011200100,6.68
140US33011022500,5.05
140US33015071000,3.13
140US33015100301,6.39
140US33017080203,3.34
140US33017080500,5.86
140US33017084100,12.72
140US33013032800,4.6
140US33013033000,4.95
140US33015103100,3.57
140US33015107400,14.41
140US33015980011,
140US33019975902,17.69
140US33003956000,4.01
140US33003956400,11.38
140US33001965800,9.91
140US33001966100,10.17
140US33013041000,7.67
140US33005970200,13.3
140US33005971402,13.11
140US33013035000,16.78
140US33013037000,9.79
140US33013038000,10.63
140US33001965300,6.42
140US33013038500,8.77
140US33011014300,4.54
140US33011016202,0.53
140US33011019502,2.2
140US33005971600,10.41
140US33007950400,18.67
140US33009960100,13.18
140US33009960600,13.74
140US33011017100,4.45
140US33019975400,18.81
140US33019975700,18.94
140US33011000901,5.57
140US33011001100,6.73
140US33009961200,14.73
140US33009961500,5.33
140US33009961602,1.56
140US33011001600,15.66
140US33011001800,12.22
140US33011001900,9.76
140US33011002400,10.05
140US33011002600,10.25
140US33009960400,9.16
140US33009960500,16.89
140US33009960700,7.92
140US33011000700,3.2
140US33011020000,6.31
140US33009961800,14.73
140US33011000204,3.06
140US33009960900,11.62
140US33003955300,9.94
140US33003956100,14.3
140US33005970400,9.61
140US33005970500,18.6
140US33005971000,6.72
140US33005971401,10.71
140US33005971500,3.85
140US33011014201,3.57
140US33001965598,17.64
140US33001966000,4.01
140US33001966200,14.92
140US33001966402,6.15
140US33003955900,18.45
140US33017084200,11.35
140US33017085000,8.67
140US33017086000,5.95
140US33015100100,8.53
140US33015101100,7.57
140US33015061001,5.43
140US33017081600,6.49
140US33017082000,10.19
140US33019975200,6.75
140US33017088000,9.5
140US33019975100,9.78
140US33011024000,9.22
140US33011200200,9.32
140US33011022000,20.69
140US33011010500,7.43
140US33011010600,9.6
140US33011011101,6.84
140US33011011200,1.11
140US33011011300,3.64
140US33011011402,4.03
140US33011002702,12.71
140US33007951000,10.37
140US33011014202,3.34
140US33011016100,10.76
140US33011002800,8.83
140US33011010200,4.83
140US33011010302,12.82
140US33007950500,11.79
140US33007950600,17.48
140US33007950800,32.53
140US33001965200,11.8
140US33001965400,13.67
140US33015069100,13.16
140US33015069700,6.31
140US33011200300,5.23
140US33011980101,
140US33015050000,9.37
140US33013044200,6.3
140US33015003302,5.95
140US33015055001,4.38
140US33015056000,8.65
140US33015057000,6.02
140US33015064000,3.08
140US33015065001,5.49
140US33015065008,16.58
140US33015067501,8.56
140US33013003100,14.54
140US33013031002,5.49
140US33013041500,9.69
140US33013042500,6.53
140US33015063001,12.08
140US33015104101,7.69
140US33015105100,7.42
140US33015106101,4.5
140US33015107200,2.24
140US33017080100,1.75
140US33017080204,2.92
140US33011013100,1.76
140US33017081200,5.22
140US33019975901,11.95
140US33015003500,5.34
140US33015003602,0.95
140US33015003801,1.58
140US33015003902,3.39
140US33011010301,3.09
140US33009960300,14.71
140US33009961601,3.57
140US33011002200,9.16
140US33003955400,8.76
140US33013003001,2.57
140US33007950200,24.02
140US33019975600,10.52
140US33017081400,10.46
140US33017084500,14.87
140US33015107500,5.21
140US33007950300,15.88
140US33015065007,12.05
140US33013003006,9.38
140US33017081300,18.56
140US33017084600,11.87
140US33009961000,14.25
140US33011015200,2.81
140US33011021500,13.17
140US33013036000,5.61
140US33013040000,8.59
140US33013044300,9.83
140US33015004000,2.03
140US33015100400,14.83
140US33015106400,7.72
140US33001965900,21.75
140US33003955600,11.33
140US33007951100,14.08
140US33011011401,7.5
140US33019975800,12.8
140US33013032500,7.94
140US33013034000,9.46
140US33013039000,10.58
140US33015003601,6.0
140US33015055002,10.1
140US33001965100,9.61
140US33015106102,3.03
140US33017083001,16.03
140US33003955100,9.57
140US33005971100,18.78
140US33007950900,14.48
140US33009961700,10.64
140US33011002901,4.01
140US33011011500,15.52
140US33011001000,4.92
140US33013032200,20.68
140US33015067000,5.75
140US33011019501,7.71
140US33003956300,7.99
140US33011002100,12.86
140US33011002902,7.68
140US33013044000,9.14
140US33015053000,10.33
140US33015062000,2.93
140US33015066000,3.35
140US33015100200,5.23
140US33011025500,9.71
140US33001966500,8.0
140US33011015100,2.75
140US33011021000,2.36
140US33013043002,16.39
140US33011010800,17.48
140US33011012100,1.74
140US33011016201,9.12
140US34023004700,22.0
140US34023006103,6.99
140US34023006500,9.13
140US34029715902,34.98
140US34029721000,12.4
140US34029722402,5.07
140US34041031700,12.23
140US34011040400,18.05
140US34013000500,17.39
140US34013002500,27.26
140US34013004300,20.93
140US34013005200,19.44
140US34013017800,25.35
140US34013020600,10.27
140US34013022800,37.72
140US34013980100,
140US34015501101,28.94
140US34015501210,2.07
140US34015501609,8.51
140US34015501800,14.7
140US34017000100,12.47
140US34017001300,5.22
140US34017002800,13.0
140US34017004400,28.0
140US34013008900,36.45
140US34013009400,22.04
140US34013010100,9.86
140US34013011100,21.68
140US34023000608,3.33
140US34023001001,8.44
140US34023001505,0.0
140US34023002101,1.94
140US34023002902,22.78
140US34037373600,10.56
140US34039030400,33.83
140US34039031300,13.06
140US34039032200,12.47
140US34039034300,10.57
140US34039035600,10.69
140US34039036800,9.42
140US34039037800,6.04
140US34039038101,1.35
140US34039038900,22.9
140US34001001500,57.93
140US34001011201,14.8
140US34001012200,22.9
140US34001012402,12.83
140US34001000300,21.57
140US34001013201,21.67
140US34023007600,13.92
140US34023008102,11.79
140US34023008406,2.88
140US34023009400,7.15
140US34025801700,25.55
140US34025803201,5.1
140US34007607900,10.2
140US34007608211,11.72
140US34007609103,12.21
140US34009021100,15.13
140US34035050500,10.93
140US34035053105,3.39
140US34029735002,8.68
140US34029980000,
140US34031133701,10.69
140US34031175402,21.41
140US34011010800,18.58
140US34005701201,11.95
140US34005702603,9.29
140US34005702808,7.49
140US34005702913,11.33
140US34005704011,2.07
140US34007600700,23.94
140US34007601600,37.33
140US34031180300,27.88
140US34031182301,47.06
140US34031183102,22.16
140US34031246104,21.75
140US34033020300,15.03
140US34033022000,24.77
140US34035050100,15.95
140US34007603504,4.89
140US34007607100,9.71
140US34007607506,4.02
140US34025805800,15.37
140US34013012100,29.16
140US34013013200,38.25
140US34013013300,31.96
140US34013014800,5.93
140US34003003200,12.58
140US34003004002,7.97
140US34003010200,11.59
140US34003015500,5.37
140US34003019203,18.93
140US34003023401,8.61
140US34003030100,10.01
140US34003033300,13.22
140US34013016300,1.93
140US34025806501,5.89
140US34025807200,26.8
140US34029723500,7.46
140US34003041200,13.61
140US34003046300,9.84
140US34019011303,3.83
140US34019011900,2.36
140US34021001401,29.06
140US34021002400,
140US34021003007,8.1
140US34021003601,11.49
140US34025808900,7.66
140US34025810102,1.71
140US34025810503,8.86
140US34025810800,22.12
140US34017006300,18.4
140US34017007600,0.34
140US34017011300,13.94
140US34017012900,14.73
140US34005700305,9.52
140US34005700405,17.87
140US34005700605,5.05
140US34027040804,7.25
140US34027041100,12.28
140US34027041701,4.43
140US34027043301,10.55
140US34027044404,3.29
140US34027045901,12.94
140US34027046400,10.02
140US34029714300,5.83
140US34003054200,11.23
140US34017014502,36.08
140US34017016000,13.83
140US34017017300,11.14
140US34017018800,5.21
140US34017019300,7.12
140US34021004407,2.71
140US34009020901,9.45
140US34009021600,12.4
140US34009021805,4.0
140US34003061300,14.34
140US34007610900,12.38
140US34003041100,17.68
140US34003043002,9.55
140US34003047200,6.25
140US34003051200,10.99
140US34003054400,5.06
140US34001000100,24.78
140US34001000400,28.59
140US34001001900,32.46
140US34001010403,13.29
140US34001010800,11.72
140US34001011701,6.22
140US34001012100,24.67
140US34001012302,3.56
140US34001012801,15.08
140US34003006202,9.18
140US34003011300,12.67
140US34003015200,11.32
140US34003017300,3.76
140US34003057102,12.94
140US34011040902,12.98
140US34031124402,5.74
140US34031125100,21.5
140US34031175301,24.49
140US34031175500,25.09
140US34031180201,16.45
140US34031180600,10.51
140US34031181400,43.1
140US34031182302,38.41
140US34007600400,42.44
140US34007601101,39.48
140US34007601700,42.24
140US34011020400,12.21
140US34011040300,22.73
140US34007602902,22.09
140US34007603501,2.16
140US34007603800,3.01
140US34007604700,15.71
140US34007605602,13.7
140US34007606100,1.94
140US34007607200,12.82
140US34007608402,6.04
140US34007609000,26.84
140US34013000300,38.98
140US34013001100,16.3
140US34013001500,24.47
140US34013002201,21.14
140US34013003500,22.87
140US34013004400,18.2
140US34005700703,31.05
140US34005701203,22.93
140US34003019305,8.7
140US34003021600,21.73
140US34003023302,5.49
140US34003025200,9.67
140US34003031300,24.41
140US34003031400,11.58
140US34003036100,11.39
140US34003038300,10.67
140US34013015400,6.19
140US34013016500,6.17
140US34013017000,7.12
140US34013018100,18.97
140US34013018700,28.57
140US34005702101,0.31
140US34005702300,15.87
140US34005702802,8.91
140US34005702805,11.51
140US34005702905,2.43
140US34013006600,29.4
140US34013007100,21.4
140US34013007800,26.56
140US34013010800,9.5
140US34013011500,10.54
140US34013012400,40.4
140US34013012700,15.45
140US34013013500,4.04
140US34013014500,15.08
140US34005702918,3.33
140US34005703203,23.06
140US34005704004,5.64
140US34005704014,10.36
140US34031203600,9.68
140US34017001201,9.27
140US34017002200,13.04
140US34017003500,12.01
140US34017005200,25.44
140US34017005801,29.82
140US34017006500,7.5
140US34017007200,6.14
140US34017010200,8.63
140US34017010700,15.87
140US34017011400,18.23
140US34017012800,9.1
140US34039035500,15.17
140US34023007907,4.82
140US34025808800,11.83
140US34025809000,7.29
140US34025809600,3.62
140US34025811600,14.7
140US34027040101,10.19
140US34027040900,6.28
140US34015501203,9.85
140US34015501302,14.13
140US34017000700,17.88
140US34031246102,6.17
140US34031246201,2.62
140US34021002000,34.5
140US34021002601,16.11
140US34021003002,5.32
140US34021003009,10.57
140US34023008205,13.52
140US34023008300,3.95
140US34029714000,9.22
140US34029715600,41.98
140US34029716000,24.05
140US34029717501,5.32
140US34039032800,11.82
140US34039033400,5.54
140US34039034500,32.55
140US34033020400,19.43
140US34033021101,17.94
140US34035051200,5.62
140US34035051700,10.04
140US34035052700,3.27
140US34035053000,10.88
140US34013020700,5.16
140US34013021200,4.66
140US34013023100,17.02
140US34015500703,6.03
140US34035053403,6.81
140US34035053905,0.82
140US34015500900,5.61
140US34015501105,10.81
140US34027041602,5.19
140US34023000501,12.89
140US34023000802,8.85
140US34023001300,4.07
140US34023001414,8.79
140US34039038700,4.99
140US34039039500,17.37
140US34041030800,15.84
140US34041031602,16.08
140US34017013500,17.57
140US34017014200,6.92
140US34017014501,14.76
140US34023008602,3.61
140US34023009300,12.07
140US34025800602,3.84
140US34025801600,19.27
140US34025802600,5.28
140US34025803500,7.93
140US34025805400,10.26
140US34025805700,5.96
140US34025806502,8.33
140US34031182900,28.87
140US34017018302,0.0
140US34017018600,5.65
140US34017019200,0.0
140US34017015002,11.02
140US34017015700,28.2
140US34017016200,17.15
140US34017017200,16.84
140US34017017600,24.13
140US34025807800,9.74
140US34023001506,0.56
140US34023001902,5.61
140US34023002200,9.52
140US34023002701,4.32
140US34023003102,6.5
140US34023003500,17.12
140US34023005300,21.07
140US34023006608,7.5
140US34023007203,14.33
140US34029730000,10.22
140US34029731205,20.14
140US34029735001,8.6
140US34027041902,7.31
140US34037372200,12.14
140US34037372700,9.21
140US34037373700,18.88
140US34037374800,3.21
140US34039030702,13.82
140US34039031400,16.75
140US34039031602,13.65
140US34039032002,13.47
140US34017032400,25.06
140US34021000100,46.38
140US34021000600,27.65
140US34021001402,23.38
140US34027043100,4.04
140US34029735101,13.46
140US34029739000,10.58
140US34031124200,8.27
140US34021003602,7.23
140US34021004201,7.41
140US34021004404,6.3
140US34027044300,8.99
140US34027044502,4.8
140US34027045200,8.91
140US34027045704,1.41
140US34029710100,4.16
140US34029713000,12.74
140US34029713300,25.81
140US34029723400,16.05
140US34019011500,14.22
140US34005700306,4.5
140US34005700407,8.57
140US34005702806,2.44
140US34031264200,23.54
140US34033021500,17.29
140US34035051600,13.02
140US34019010801,8.32
140US34021001200,19.51
140US34021002702,19.57
140US34023000502,5.65
140US34023002805,13.39
140US34023006204,5.29
140US34023007905,4.12
140US34025802900,2.92
140US34025810004,5.12
140US34027041000,5.32
140US34009021806,10.2
140US34013001600,40.58
140US34013013800,8.89
140US34001013202,6.42
140US34003017200,5.62
140US34003038200,11.99
140US34003061400,5.25
140US34013023000,28.77
140US34015501206,18.15
140US34017001100,9.61
140US34017005300,14.46
140US34017013400,11.68
140US34027045703,2.42
140US34031124500,24.05
140US34037374900,11.01
140US34039035300,15.01
140US34039039100,8.23
140US34015501303,7.37
140US34017000600,13.76
140US34017004102,26.89
140US34017012600,14.33
140US34017015001,0.0
140US34017017500,25.26
140US34035053102,5.44
140US34027041500,4.91
140US34027043700,5.85
140US34029711200,4.2
140US34029720206,16.02
140US34029727002,14.57
140US34031124311,11.09
140US34031175802,25.57
140US34033020800,9.16
140US34009021500,21.48
140US34013000600,27.3
140US34013001700,33.46
140US34013010900,27.22
140US34013013000,18.22
140US34023007806,10.29
140US34023008405,1.96
140US34025803202,8.75
140US34033020200,12.41
140US34035051500,18.01
140US34035053704,2.79
140US34003057200,19.08
140US34005700102,10.17
140US34005700504,2.75
140US34005702210,9.42
140US34025807500,12.37
140US34025812000,4.37
140US34017018500,4.1
140US34017019400,1.18
140US34013015000,8.8
140US34005703104,6.61
140US34007602503,14.54
140US34007607503,5.59
140US34007607802,9.57
140US34007610400,22.54
140US34013006400,3.09
140US34013010500,23.35
140US34013014600,4.72
140US34013021802,15.27
140US34013016200,0.9
140US34013018200,23.55
140US34007607702,21.33
140US34023003201,9.08
140US34023006605,11.88
140US34025801400,5.55
140US34025805600,28.16
140US34025810101,3.29
140US34031175302,22.05
140US34039030900,18.8
140US34039032600,7.91
140US34021003706,8.96
140US34023000901,8.44
140US34037374100,1.3
140US34039033800,10.41
140US34039037900,3.73
140US34001011300,20.46
140US34001012000,16.82
140US34003003401,6.5
140US34003019306,8.09
140US34003031200,15.23
140US34035054202,1.9
140US34029712000,6.45
140US34023001701,9.83
140US34031175200,31.33
140US34025802500,4.85
140US34035053901,4.12
140US34003023502,12.36
140US34013005100,15.07
140US34029731002,9.1
140US34039034100,21.62
140US34017015801,1.59
140US34027042200,5.55
140US34021003902,5.53
140US34007611600,17.25
140US34013004700,14.06
140US34013007502,30.7
140US34021004306,2.56
140US34029717101,3.34
140US34023005602,36.23
140US34031175801,21.54
140US34001010900,14.7
140US34003061200,3.8
140US34013001800,12.7
140US34017000300,9.1
140US34017013300,8.18
140US34039034400,12.51
140US34021001700,41.56
140US34021002701,21.82
140US34021004000,8.6
140US34015500201,18.52
140US34015501405,8.5
140US34017015500,18.92
140US34027045602,5.28
140US34029711100,11.08
140US34029715901,26.09
140US34007601200,23.53
140US34007603303,15.46
140US34007606200,5.72
140US34009020102,10.7
140US34023001901,5.49
140US34031124601,28.64
140US34031180900,16.1
140US34029734001,10.46
140US34003025100,7.49
140US34003040002,0.92
140US34017005900,8.99
140US34017010100,15.95
140US34017013800,4.37
140US34005702910,4.59
140US34005700701,10.45
140US34005702601,6.47
140US34005702915,2.9
140US34029731201,22.67
140US34023003700,18.31
140US34001001100,35.56
140US34001011900,12.79
140US34003012002,12.14
140US34021003903,12.45
140US34037372800,11.55
140US34031175401,23.19
140US34023006300,7.7
140US34001002400,41.35
140US34013017100,14.02
140US34009020500,25.12
140US34019010100,4.38
140US34007611000,13.89
140US34011010101,14.54
140US34011010401,21.54
140US34023000100,7.37
140US34007603506,2.79
140US34007603602,3.4
140US34007604300,5.02
140US34007605200,17.92
140US34007605800,11.33
140US34007606300,5.24
140US34007606500,19.24
140US34007607401,9.14
140US34007607402,6.26
140US34007607504,0.95
140US34029720205,20.47
140US34007611500,14.47
140US34009020201,5.24
140US34009020205,13.32
140US34013014300,15.42
140US34013015100,7.44
140US34013015300,7.89
140US34013016100,3.51
140US34013016600,9.2
140US34013016800,8.99
140US34023008700,2.77
140US34023009200,10.05
140US34025800400,10.78
140US34025800702,12.69
140US34027044401,6.27
140US34009020302,10.42
140US34009020902,10.33
140US34009021400,20.35
140US34009021803,18.43
140US34009022000,12.19
140US34035050703,12.1
140US34013014100,11.99
140US34013020100,0.0
140US34013020400,7.28
140US34013021300,5.5
140US34027041200,0.82
140US34027041603,8.55
140US34027041705,21.41
140US34027042301,3.58
140US34027042500,2.79
140US34027043000,5.97
140US34027043303,4.17
140US34027044000,2.04
140US34007603400,11.25
140US34013021601,6.85
140US34025803300,4.72
140US34025803600,6.15
140US34025804600,1.93
140US34025805001,11.83
140US34027044102,3.17
140US34005703802,4.55
140US34005703804,4.22
140US34005704013,1.75
140US34011010500,16.46
140US34011020600,20.09
140US34011030300,17.45
140US34011030501,8.33
140US34011041100,18.02
140US34013000200,34.16
140US34023003401,15.07
140US34013000700,20.75
140US34013001300,21.91
140US34023005000,15.67
140US34005704802,0.0
140US34029720001,29.5
140US34029720102,43.33
140US34029720203,13.88
140US34029720204,13.25
140US34019011100,15.07
140US34019011201,3.25
140US34019011302,4.82
140US34013007000,18.18
140US34013007200,17.63
140US34013007501,31.77
140US34013008100,29.79
140US34013008200,26.92
140US34013008700,23.01
140US34013009100,19.27
140US34035052800,7.31
140US34035053402,2.71
140US34039037400,4.7
140US34039037601,5.71
140US34025800900,4.77
140US34025801900,10.92
140US34025802200,17.35
140US34025802400,2.35
140US34005700104,22.92
140US34033021102,12.9
140US34033021201,19.17
140US34023000702,8.74
140US34023001200,7.53
140US34023001412,4.23
140US34023001417,20.3
140US34023001600,8.42
140US34023001803,12.33
140US34005700402,6.97
140US34005700403,15.01
140US34005700502,7.8
140US34005700503,12.31
140US34005700505,2.1
140US34005700702,16.04
140US34005701104,11.7
140US34005701205,22.19
140US34023002301,10.74
140US34023002401,5.75
140US34023002605,7.04
140US34023003101,5.12
140US34023004000,15.44
140US34041031401,13.51
140US34041032000,8.89
140US34025806100,13.13
140US34013013600,2.94
140US34017010500,7.81
140US34017011500,8.21
140US34017012400,9.44
140US34013018900,21.14
140US34041032400,15.81
140US34007607505,3.77
140US34013019100,3.51
140US34013019600,14.83
140US34027045401,6.85
140US34027045603,5.18
140US34027046105,8.78
140US34027046201,1.0
140US34001010505,4.19
140US34003046100,5.87
140US34003047300,1.44
140US34013021702,4.82
140US34015500100,21.81
140US34007607600,11.66
140US34031216701,3.46
140US34025806202,11.24
140US34025807100,20.15
140US34025807400,15.07
140US34025807900,8.71
140US34025808100,13.35
140US34005701402,26.89
140US34039033300,12.82
140US34017000902,19.12
140US34017001701,11.35
140US34017002300,5.65
140US34017004000,14.21
140US34027046298,3.56
140US34029713100,4.39
140US34029713203,19.43
140US34039033600,8.64
140US34033021300,17.78
140US34017004600,16.07
140US34017004900,10.08
140US34017005600,16.65
140US34017006100,17.09
140US34017006600,8.25
140US34017007100,10.98
140US34017007800,28.3
140US34017010300,13.91
140US34027044900,10.33
140US34015501106,10.26
140US34029715500,43.15
140US34029715700,33.98
140US34015501606,4.96
140US34015501702,13.53
140US34029722001,11.29
140US34029722100,15.93
140US34029722300,1.67
140US34029717102,9.42
140US34029717502,10.38
140US34001011404,5.4
140US34005700200,8.14
140US34005700303,7.7
140US34005700307,3.08
140US34015501403,3.2
140US34015501604,9.8
140US34003051300,9.46
140US34039034600,26.91
140US34039034800,7.43
140US34039035800,19.03
140US34039036100,7.38
140US34039036301,9.08
140US34039036302,2.84
140US34027045100,15.87
140US34029733000,12.43
140US34029735103,9.58
140US34029736002,14.62
140US34029738100,5.99
140US34037371400,5.12
140US34037372100,11.16
140US34003052100,7.77
140US34003054500,6.72
140US34003055100,2.05
140US34003058200,8.32
140US34003060000,5.97
140US34005700103,9.43
140US34029732001,6.11
140US34039037602,11.21
140US34039037700,4.02
140US34039036500,2.67
140US34039036700,4.01
140US34039037100,5.59
140US34039037200,11.98
140US34001983400,33.33
140US34003001000,2.31
140US34021001000,44.79
140US34021001800,16.67
140US34021002100,40.01
140US34021002602,11.82
140US34021003001,6.39
140US34021003004,12.47
140US34035050802,4.2
140US34035051100,11.4
140US34039038102,5.28
140US34039038202,6.54
140US34039038500,7.11
140US34039039400,29.46
140US34039039600,17.4
140US34041030700,17.5
140US34041032102,6.44
140US34003019103,10.34
140US34003019303,11.36
140US34003020200,1.99
140US34003021500,15.93
140US34029722401,2.89
140US34029722600,8.64
140US34029722702,2.36
140US34029722800,13.03
140US34039032001,17.11
140US34039032400,9.44
140US34039032901,14.99
140US34035051800,11.85
140US34035052002,7.83
140US34035052300,2.43
140US34003002300,6.39
140US34003003300,6.34
140US34003003500,16.37
140US34003006100,12.72
140US34003006300,8.32
140US34003009200,2.96
140US34001000500,25.0
140US34001010101,7.56
140US34001010105,11.6
140US34001010300,12.21
140US34035052601,2.52
140US34007608401,5.1
140US34007608404,5.56
140US34007608903,5.45
140US34007609202,7.53
140US34007610800,19.05
140US34013004900,23.06
140US34013006700,40.72
140US34013010300,13.82
140US34013010400,19.6
140US34013011300,11.53
140US34013011600,16.92
140US34013012600,15.67
140US34013012800,19.01
140US34003049001,1.25
140US34025811303,2.44
140US34025811401,3.21
140US34025811502,3.48
140US34025810401,4.21
140US34013009200,30.58
140US34013009500,30.38
140US34013009700,30.39
140US34013010200,26.05
140US34023008502,4.26
140US34023008601,2.56
140US34015501608,15.71
140US34007607701,33.78
140US34007607801,16.42
140US34007608001,9.85
140US34007608202,7.93
140US34007608206,10.81
140US34023006701,6.54
140US34023007202,9.19
140US34023007402,4.69
140US34025811900,5.8
140US34029723200,4.54
140US34029725100,10.5
140US34029729000,14.76
140US34029731102,13.65
140US34027040102,8.02
140US34027040400,3.25
140US34027040801,4.59
140US34015501704,14.81
140US34015502001,5.86
140US34015502002,2.87
140US34015502300,8.45
140US34019011304,3.98
140US34019011400,12.05
140US34019011600,4.25
140US34021000300,12.81
140US34021000800,26.12
140US34007608210,11.64
140US34031223802,5.06
140US34031236601,8.47
140US34031246202,1.14
140US34031256801,8.24
140US34031264101,5.92
140US34033020500,13.5
140US34033021000,13.13
140US34023005601,19.59
140US34023005700,26.91
140US34023006002,5.29
140US34023006101,22.96
140US34023006104,6.51
140US34023006205,2.57
140US34001011802,3.76
140US34001012602,4.89
140US34001012702,16.28
140US34015502400,2.82
140US34025810502,7.33
140US34025810700,8.02
140US34025810900,12.63
140US34001012802,7.09
140US34013002100,29.63
140US34013002800,11.63
140US34013003700,21.3
140US34013004801,25.08
140US34033021600,16.11
140US34033021700,19.41
140US34033022100,22.53
140US34035050200,6.87
140US34035050300,7.89
140US34035050400,11.78
140US34023007805,4.92
140US34023007908,4.08
140US34023008001,9.63
140US34023008204,12.53
140US34023008206,32.94
140US34001011600,15.03
140US34023006206,2.89
140US34023006207,6.82
140US34023006403,2.69
140US34023006604,11.08
140US34023006606,2.89
140US34023000404,7.39
140US34031181500,37.69
140US34031181800,40.49
140US34031183000,30.43
140US34031124321,10.24
140US34035053404,3.74
140US34035053703,4.31
140US34035053805,12.14
140US34035054201,7.94
140US34037371200,22.68
140US34015501204,6.79
140US34015501213,6.22
