HEROP_ID,AreaSqMi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US37085,595.02,27,27.0,7.0,3.0,21.0,1.0,,21.0,1.0,,13.94,43.96,128.96,22.56,85.98,,22.14,82.7,,1.0,0.26,0.11,0.78,0.04,,0.78,0.04,,0.22,0.63,0.15,,114678,50549,64129,0.56,0,0,0.21,376.66,44.52,705.76,,823.52,159.73,542.3,261.63,218.07,42.18,392.35,,448.24,49.92,650.76,163.98,323.0,19.0,304.0,,158.0,16.0,5.0,142.0,187.0,18.0,169.0,,86.0,5.0,6.0,89.0,238.83,32.39,278.46,0.0,426.03,44.66,330.49,163.49,19858.32,151.14,207.0,14.0,121.0,0.0,83.0,4.65,3.1,89.0,17212.0,131.0
050US37087,553.56,16,15.0,6.0,3.0,15.0,5.0,,15.0,6.0,,14.6,49.27,140.85,16.61,55.84,,16.99,56.26,,0.94,0.38,0.19,0.94,0.31,,0.94,0.38,,0.56,0.38,0.06,,59036,26306,32730,0.55,1,0,0.0,531.62,90.44,995.41,,2053.39,508.72,4385.96,482.95,267.18,58.52,486.52,,,,1754.39,261.84,195.0,17.0,178.0,,10.0,7.0,10.0,166.0,98.0,11.0,87.0,,,,4.0,90.0,308.63,42.34,387.94,0.0,957.85,281.89,1315.79,231.58,4786.53,97.46,114.0,8.0,70.0,0.0,5.0,4.0,3.0,80.0,1768.0,36.0
050US37089,372.93,27,27.0,16.0,8.0,27.0,12.0,,27.0,14.0,,8.33,27.0,69.5,11.85,38.45,,10.65,33.54,,1.0,0.59,0.3,1.0,0.44,,1.0,0.52,,0.74,0.22,0.04,,106740,71227,35513,0.33,1,0,0.0,451.93,75.65,845.01,,2359.21,365.01,1398.6,373.98,261.64,87.29,443.78,,837.14,308.86,,227.95,304.0,26.0,278.0,,62.0,26.0,4.0,210.0,176.0,30.0,146.0,,22.0,22.0,,128.0,232.27,88.86,392.29,0.0,622.94,230.38,0.0,224.92,7872.22,42.63,158.0,31.0,130.0,0.0,17.0,17.0,0.0,127.0,5355.0,29.0
050US37091,353.16,5,5.0,3.0,3.0,0.0,0.0,,0.0,1.0,,4.94,25.14,39.83,63.49,257.43,,49.92,182.29,,1.0,0.6,0.6,0.0,0.0,,0.0,0.2,,0.0,0.0,1.0,,24669,7737,16932,0.69,0,1,0.09,604.8,77.34,1109.06,,809.76,,,267.84,207.9,,,,,,,,96.0,6.0,90.0,,79.0,,,14.0,33.0,,,,,,,,559.13,91.78,983.23,0.0,691.24,304.15,0.0,413.79,10694.09,109.25,87.0,7.0,78.0,0.0,66.0,2.05,0.0,21.0,1664.0,17.0
050US37093,390.12,9,8.0,1.0,1.0,5.0,0.0,,6.0,0.0,,15.08,50.9,141.3,32.33,123.74,,30.07,108.36,,0.89,0.11,0.11,0.56,0.0,,0.67,0.0,,0.44,0.44,0.11,,46952,26692,20260,0.43,0,1,0.64,613.07,38.95,1199.82,,1013.89,305.09,1175.02,261.55,334.66,50.08,625.5,,534.89,93.87,773.04,147.54,218.0,7.0,211.0,,127.0,13.0,38.0,39.0,119.0,9.0,110.0,,67.0,4.0,25.0,22.0,449.0,76.29,440.04,0.0,751.82,598.35,946.28,233.57,3008.02,429.72,163.0,14.0,79.0,0.0,97.0,26.8,31.0,35.0,1092.0,156.0
050US37095,612.33,3,2.0,1.0,1.0,0.0,,,0.0,,,71.12,149.54,218.39,157.93,,,126.91,,,0.67,0.33,0.33,0.0,,,0.0,,,0.0,0.0,1.0,,5810,0,5810,1.0,0,0,0.0,518.42,0.0,876.79,0.0,1240.04,0.0,0.0,229.36,245.57,0.0,415.32,,,,,275.23,19.0,0.0,19.0,0.0,14.0,0.0,0.0,5.0,9.0,0.0,9.0,,,,,6.0,281.74,90.03,612.59,0.0,523.0,299.36,1187.5,111.17,19541.42,0.0,9.83,1.31,12.46,0.0,5.57,0.94,0.19,2.29,681.8,0.0
050US37097,574.19,44,42.0,26.0,12.0,36.0,6.0,,43.0,18.0,,9.45,28.03,85.32,21.64,80.5,,12.95,40.41,,0.95,0.59,0.27,0.82,0.14,,0.98,0.41,,0.66,0.34,0.0,,159437,98991,60446,0.38,0,0,0.0,512.53,84.11,943.9,,1810.6,288.5,,339.13,245.27,40.3,451.66,,826.27,156.27,,168.43,583.0,48.0,535.0,,252.0,24.0,,298.0,279.0,23.0,256.0,,115.0,13.0,,148.0,246.77,63.87,347.48,58.07,734.05,45.8,977.44,184.79,5943.32,169.71,285.0,37.0,200.0,2.0,104.0,4.0,3.9,164.0,6864.0,196.0
050US37099,491.19,9,8.0,3.0,3.0,1.0,0.0,,5.0,1.0,,12.24,37.68,123.92,44.2,252.83,,22.35,89.96,,0.89,0.33,0.33,0.11,0.0,,0.56,0.11,,0.0,0.44,0.56,,40271,10837,29434,0.73,0,0,0.07,292.38,48.18,542.25,1538.46,799.09,,408.66,250.01,205.36,89.47,323.94,1846.15,0.0,0.0,613.0,161.02,84.0,7.0,77.0,5.0,7.0,,10.0,59.0,59.0,13.0,46.0,6.0,0.0,0.0,15.0,38.0,189.99,75.27,313.94,0.0,573.39,63.65,124.53,159.89,3772.15,145.08,55.0,11.0,45.0,0.0,5.0,1.0,3.0,38.0,1092.0,42.0
050US37101,791.23,25,25.0,6.0,3.0,23.0,2.0,,23.0,2.0,,12.01,46.87,137.6,20.66,85.71,,21.05,87.98,,1.0,0.24,0.12,0.92,0.08,,0.92,0.08,,0.28,0.6,0.12,,168878,80999,87879,0.52,0,1,0.0,445.61,84.91,815.2,,1219.69,241.13,,302.13,255.43,66.04,449.49,,675.97,120.57,,182.42,560.0,54.0,506.0,,249.0,38.0,,265.0,321.0,42.0,279.0,,138.0,19.0,,160.0,139.46,42.83,315.52,0.0,409.35,114.51,0.0,111.92,7372.57,136.36,180.0,28.0,201.0,0.0,87.0,19.0,0.0,100.0,9516.0,176.0
050US37103,471.37,3,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,33.76,154.42,459.05,43.06,178.22,,41.82,194.02,,0.67,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.67,0.33,,10153,0,10153,1.0,0,0,0.0,510.62,129.95,902.1,0.0,812.57,0.0,0.0,413.54,362.38,129.95,601.4,,433.37,,,336.0,31.0,4.0,27.0,0.0,15.0,0.0,0.0,16.0,22.0,4.0,18.0,,8.0,,,13.0,448.95,0.0,302.72,0.0,274.88,0.0,0.0,365.44,1729.3,315.93,27.0,0.0,9.0,0.0,5.0,0.0,0.0,14.0,104.0,19.0
050US37105,255.06,13,13.0,8.0,4.0,13.0,6.0,1.0,13.0,6.0,1.0,9.26,24.82,72.65,11.44,33.82,99.75,11.44,33.82,99.75,1.0,0.62,0.31,1.0,0.46,0.08,1.0,0.46,0.08,0.0,0.69,0.31,,57866,33120,24746,0.43,0,0,0.0,510.85,25.91,1006.46,,1544.4,265.59,,235.52,259.35,46.65,476.75,,669.24,97.85,,164.42,195.0,5.0,190.0,,120.0,19.0,,53.0,99.0,9.0,90.0,,52.0,7.0,,37.0,245.92,35.84,575.89,0.0,688.25,107.93,0.0,168.1,7807.2,0.0,95.0,7.0,110.0,0.0,54.0,8.0,0.0,38.0,3016.0,0.0
050US37107,399.08,15,15.0,7.0,,1.0,0.0,,15.0,7.0,,9.16,49.65,,37.33,168.16,,11.13,53.54,,1.0,0.47,,0.07,0.0,,1.0,0.47,,0.0,0.67,0.33,,59495,32719,26776,0.45,0,1,0.0,933.77,125.37,1779.7,0.0,1544.27,459.2,0.0,507.93,596.5,130.83,1083.79,,1007.42,176.62,,308.18,335.0,23.0,312.0,0.0,233.0,13.0,0.0,89.0,214.0,24.0,190.0,,152.0,5.0,,54.0,609.58,182.73,1057.46,0.0,1075.27,351.49,2771.65,267.35,737.17,490.5,215.0,33.0,182.0,0.0,159.0,10.0,3.52,46.0,260.0,173.0
050US37109,295.84,18,18.0,6.0,,10.0,0.0,,14.0,0.0,,15.3,47.26,,31.53,118.09,,27.44,103.54,,1.0,0.33,,0.56,0.0,,0.78,0.0,,0.22,0.61,0.17,,78265,35569,42696,0.55,0,0,0.0,644.17,154.37,1131.64,,2573.29,131.93,,556.91,364.34,150.6,577.06,,684.04,,2222.22,358.17,343.0,41.0,302.0,,79.0,5.0,,255.0,194.0,40.0,154.0,,21.0,,4.0,164.0,258.43,48.62,365.98,0.0,737.18,179.9,565.93,184.09,5123.91,198.93,139.0,13.0,99.0,0.0,23.0,7.0,1.03,85.0,2756.0,107.0
050US37111,439.95,10,10.0,4.0,1.0,10.0,4.0,1.0,10.0,4.0,1.0,13.84,64.23,166.53,14.11,71.2,180.35,14.11,71.2,180.35,1.0,0.4,0.1,1.0,0.4,0.1,1.0,0.4,0.1,0.0,0.6,0.4,,44996,13363,31633,0.7,0,0,0.0,353.69,63.53,639.33,,,256.25,,366.21,154.08,77.65,229.33,0.0,0.0,0.0,0.0,173.26,101.0,9.0,92.0,,,4.0,,93.0,44.0,11.0,33.0,0.0,0.0,0.0,0.0,44.0,399.05,75.56,556.17,0.0,848.48,238.69,0.0,405.57,7608.4,305.93,113.99,10.64,80.55,0.0,10.64,3.8,0.0,102.59,2173.34,87.39
050US37113,515.58,9,8.0,1.0,1.0,0.0,0.0,,6.0,1.0,,19.41,54.79,161.24,67.42,291.72,,22.35,66.46,,0.89,0.11,0.11,0.0,0.0,,0.67,0.11,,0.0,0.0,1.0,,33922,6781,27141,0.8,0,0,0.0,383.79,100.41,678.28,,,,,399.47,220.04,80.33,365.23,,,,,233.98,75.0,10.0,65.0,,,,,70.0,43.0,8.0,35.0,,,,,41.0,215.01,151.36,633.83,0.0,726.52,332.85,0.0,286.8,9050.89,235.49,42.0,15.0,61.0,0.0,2.63,4.61,0.0,50.0,1768.0,46.0
050US37115,449.61,6,3.0,2.0,2.0,2.0,0.0,,3.0,1.0,1.0,23.15,66.87,198.19,39.72,138.24,,27.98,86.12,263.44,0.5,0.33,0.33,0.33,0.0,,0.5,0.17,0.17,0.17,0.83,0.0,,20764,1948,18816,0.91,1,0,0.0,1068.03,102.46,2032.76,,38461.54,,,209.9,468.18,87.82,848.2,,17725.75,,,77.74,146.0,7.0,139.0,,115.0,,,27.0,64.0,6.0,58.0,,53.0,,,10.0,551.96,0.0,276.0,0.0,10544.22,1302.08,0.0,254.81,4909.58,501.13,76.0,0.0,19.0,0.0,31.0,5.0,0.0,33.0,676.0,69.0
050US37117,456.42,6,3.0,0.0,,0.0,0.0,,6.0,2.0,1.0,28.42,129.41,,44.85,196.07,,13.77,55.21,163.88,0.5,0.0,,0.0,0.0,,1.0,0.33,0.17,0.0,0.17,0.83,,24505,5361,19144,0.78,0,1,0.0,1602.47,469.04,2852.5,,245.9,2352.94,,2654.4,1237.0,495.85,2054.39,,213.11,980.39,,2094.17,228.0,35.0,193.0,,15.0,12.0,,199.0,176.0,37.0,139.0,,13.0,5.0,,157.0,359.95,80.39,723.92,0.0,744.39,102.12,4531.91,87.03,6525.52,348.5,50.0,5.85,47.88,0.0,44.15,0.53,2.13,6.38,906.46,48.41
050US37119,523.57,233,233.0,209.0,104.0,233.0,54.0,,233.0,141.0,,5.18,13.19,36.68,14.76,44.65,,10.06,28.49,,1.0,0.9,0.45,1.0,0.23,,1.0,0.61,,0.99,0.0,0.01,,919628,909830,9798,0.01,0,0,0.0,356.65,31.74,704.97,46.91,810.43,331.95,373.69,95.5,120.3,15.87,232.25,14.93,289.05,70.65,,32.77,2606.0,120.0,2486.0,22.0,1929.0,296.0,10.0,338.0,879.0,60.0,819.0,7.0,688.0,63.0,,116.0,204.88,44.91,419.06,28.18,446.98,202.75,154.05,109.1,3352.7,200.18,1526.0,173.0,1507.0,13.93,1088.0,188.0,4.15,389.0,24972.0,1491.0
050US37121,221.25,4,4.0,3.0,2.0,0.0,0.0,,0.0,0.0,,7.76,23.66,70.83,44.86,245.67,,41.64,219.67,,1.0,0.75,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,15579,2704,12875,0.83,0,0,0.0,766.96,331.64,1194.61,,,,,789.35,405.39,221.09,586.45,,,,,424.13,70.0,15.0,55.0,,,,,67.0,37.0,10.0,27.0,,,,,36.0,399.0,74.88,560.82,0.0,4048.19,236.22,0.0,387.36,7608.42,305.93,36.01,3.36,25.45,0.0,3.36,1.2,0.0,32.41,686.66,27.61
050US37123,491.52,6,6.0,2.0,,0.0,,,6.0,1.0,,16.46,62.28,,53.36,,,21.28,81.68,,1.0,0.33,,0.0,,,1.0,0.17,,0.0,0.0,1.0,,27798,6439,21359,0.77,0,0,0.0,453.21,46.59,868.53,,1246.66,277.45,,251.63,323.72,81.54,571.09,,801.42,,,223.67,77.0,4.0,73.0,,42.0,7.0,,27.0,55.0,7.0,48.0,,27.0,,,24.0,430.86,58.4,644.24,0.0,1585.44,237.91,0.0,187.76,14424.84,354.13,73.0,5.0,54.0,0.0,54.0,6.0,0.0,20.0,2444.0,60.0
050US37125,697.67,18,17.0,10.0,7.0,16.0,4.0,,16.0,4.0,,9.23,31.16,93.94,17.77,59.28,,17.77,58.68,,0.94,0.56,0.39,0.89,0.22,,0.89,0.22,,0.0,0.5,0.5,,88247,43543,44704,0.51,0,0,0.0,631.68,69.45,1229.51,,2275.67,182.43,1056.34,381.47,327.47,97.23,572.29,,892.16,130.31,1232.39,234.03,353.0,20.0,333.0,,176.0,7.0,6.0,163.0,183.0,28.0,155.0,,69.0,5.0,7.0,100.0,221.73,20.53,318.83,88.55,428.85,99.78,0.0,128.93,8418.53,133.74,126.0,6.0,88.0,0.99,33.0,4.0,0.0,56.0,4784.0,76.0
050US37127,540.44,18,18.0,11.0,6.0,17.0,5.0,,17.0,5.0,,9.2,31.9,93.96,13.04,51.34,,13.66,53.14,,1.0,0.61,0.33,0.94,0.28,,0.94,0.28,,0.56,0.39,0.06,,95840,50256,45584,0.48,0,1,0.03,630.48,77.23,1212.94,,1060.1,229.59,,317.46,415.92,74.02,775.88,,709.33,,,217.21,382.0,24.0,358.0,,272.0,9.0,,95.0,252.0,23.0,229.0,,182.0,,,65.0,358.95,80.83,694.11,0.0,708.95,198.22,0.0,126.35,12443.5,325.71,216.0,25.0,203.0,0.0,183.0,8.0,0.0,37.0,7488.0,196.0
050US37129,192.2,45,45.0,6.0,29.0,45.0,24.0,,45.0,30.0,12.0,2.77,48.33,21.69,10.96,41.52,,7.82,22.76,64.61,1.0,0.13,0.64,1.0,0.53,,1.0,0.67,0.27,0.98,0.0,0.02,,202667,198178,4489,0.02,0,0,0.0,663.94,108.68,1265.87,,2778.57,208.6,1785.71,324.75,377.33,108.68,668.56,170.01,1263.42,91.26,1339.29,239.6,1010.0,86.0,924.0,,585.0,16.0,12.0,389.0,574.0,86.0,488.0,5.0,266.0,7.0,9.0,287.0,364.1,110.06,717.72,64.89,1396.17,217.45,1027.9,260.92,7666.95,353.05,560.0,88.0,530.0,2.0,293.0,17.27,7.0,316.0,11792.0,543.0
050US37131,536.64,5,5.0,1.0,,3.0,1.0,,0.0,,,19.16,68.56,,32.98,117.79,,58.2,,,1.0,0.2,,0.6,0.2,,0.0,,,0.0,0.0,1.0,,22099,2350,19749,0.89,0,1,0.0,539.61,,,,,,,,73.58,0.0,147.28,,95.88,,,,66.0,,,,,,,,9.0,0.0,9.0,,7.0,,,,466.05,100.2,829.46,0.0,656.98,436.68,0.0,220.6,7789.61,391.15,56.0,6.0,50.0,0.0,47.0,1.0,0.0,10.0,936.0,47.0
050US37133,761.94,32,32.0,26.0,,26.0,11.0,,26.0,12.0,,12.21,25.67,,17.07,73.06,,16.51,71.39,,1.0,0.81,,0.81,0.34,,0.81,0.38,,0.62,0.28,0.09,,177772,130931,46841,0.26,0,0,0.0,413.68,105.44,633.52,248.96,1168.53,148.53,505.05,287.77,177.82,71.49,253.66,,498.06,47.53,,133.57,556.0,59.0,497.0,9.0,244.0,25.0,5.0,265.0,239.0,40.0,199.0,,104.0,8.0,,123.0,229.34,95.25,327.67,105.96,592.13,40.22,204.08,188.24,6574.49,196.26,312.0,54.0,260.0,4.0,127.0,7.0,2.0,174.0,8944.0,267.0
050US37135,397.53,28,28.0,22.0,17.0,28.0,2.0,,28.0,20.0,7.0,4.5,15.7,41.38,20.33,73.77,,8.06,24.65,66.14,1.0,0.79,0.61,1.0,0.07,,1.0,0.71,0.25,0.82,0.18,0.0,,133801,95625,38176,0.29,0,0,0.12,248.28,26.19,495.32,,1391.36,103.96,,94.27,88.67,14.97,170.66,,533.89,,,26.34,252.0,14.0,238.0,,172.0,8.0,,68.0,90.0,8.0,82.0,,66.0,,,19.0,128.35,9.38,299.97,10.0,669.77,226.84,0.0,48.84,14837.19,126.37,130.0,5.0,144.0,0.91,82.0,18.0,0.0,35.0,15028.0,128.0
050US37137,336.5,5,1.0,0.0,,1.0,,,2.0,1.0,1.0,42.37,257.24,,43.34,,,26.46,87.57,259.74,0.2,0.0,,0.2,,,0.4,0.2,0.2,0.0,0.4,0.6,,13144,0,13144,1.0,0,0,0.0,384.0,,,,,,,,264.83,,,,,,,,29.0,,,,,,,,20.0,,,,,,,,1378.56,571.76,2255.83,1695.65,2911.39,1311.48,6518.52,1057.32,15448.03,1365.05,102.0,20.0,88.0,1.17,46.0,4.0,3.52,57.0,1143.0,101.0
050US37139,226.88,10,10.0,10.0,4.0,10.0,1.0,1.0,10.0,1.0,1.0,7.48,0.0,61.66,12.72,60.07,178.31,12.72,57.95,178.31,1.0,1.0,0.4,1.0,0.1,0.1,1.0,0.1,0.1,0.0,0.9,0.1,,40661,23860,16801,0.41,0,0,0.0,475.45,31.01,924.62,,818.5,,,277.24,206.55,0.0,415.3,,317.17,,,149.29,122.0,4.0,118.0,,80.0,,,39.0,53.0,0.0,53.0,,31.0,,,21.0,451.28,113.45,887.58,134.74,818.13,140.65,663.46,327.25,7253.01,414.12,115.6,14.61,113.06,0.64,79.4,1.91,0.69,45.73,1857.93,106.08
050US37141,871.29,16,11.0,16.0,,4.0,0.0,,8.0,3.0,,23.35,0.0,,37.08,158.38,,32.12,122.87,,0.69,1.0,,0.25,0.0,,0.5,0.19,,0.0,0.69,0.31,,52217,16315,35902,0.69,0,0,0.0,447.97,42.86,844.75,,1137.68,281.35,,316.84,262.42,42.86,477.46,,610.06,,,201.94,169.0,8.0,161.0,,69.0,7.0,,91.0,99.0,8.0,91.0,,37.0,,,58.0,164.44,25.96,228.87,0.0,282.44,455.58,0.0,70.51,7749.03,100.2,64.0,5.0,45.0,0.0,17.0,12.0,0.0,21.0,3016.0,39.0
050US37143,247.14,3,3.0,2.0,1.0,1.0,0.0,,1.0,0.0,,14.04,20.29,129.34,38.55,166.8,,38.55,166.8,,1.0,0.67,0.33,0.33,0.0,,0.33,0.0,,0.0,0.0,1.0,,13453,0,13453,1.0,0,0,0.0,411.21,,,,,,,,154.2,0.0,315.04,0.0,350.88,0.0,0.0,90.93,32.0,,,,,,,,12.0,0.0,12.0,0.0,7.0,0.0,0.0,5.0,451.34,111.53,903.4,633.33,1217.48,263.64,525.0,252.08,7252.97,414.12,35.29,4.46,34.51,0.19,24.24,0.58,0.21,13.96,567.11,32.38
050US37145,392.33,7,7.0,2.0,1.0,1.0,0.0,,1.0,0.0,,14.46,40.41,121.32,42.04,153.17,,42.2,153.17,,1.0,0.29,0.14,0.14,0.0,,0.14,0.0,,0.0,0.57,0.43,,39464,9660,29804,0.76,0,0,0.12,905.34,132.9,1702.71,,2114.67,,,451.76,381.19,85.99,685.93,,865.74,,,202.1,228.0,17.0,211.0,,149.0,,,76.0,96.0,11.0,85.0,,61.0,,,34.0,549.76,101.88,777.83,0.0,1082.31,345.02,0.0,359.37,4143.1,513.9,138.0,13.0,96.0,0.0,76.0,3.74,0.0,60.0,1040.0,129.0
050US37147,652.36,32,32.0,22.0,14.0,32.0,15.0,,32.0,15.0,,7.41,23.91,72.58,11.7,42.39,,11.62,41.82,,1.0,0.69,0.44,1.0,0.47,,1.0,0.47,,0.78,0.22,0.0,,168148,125378,42770,0.25,0,1,0.0,600.87,53.27,1225.33,,1306.11,581.73,,193.76,350.31,36.53,708.12,,764.04,212.83,,122.52,741.0,35.0,706.0,,559.0,41.0,,136.0,432.0,24.0,408.0,,327.0,15.0,,86.0,382.71,78.76,805.87,0.0,874.53,467.57,0.0,200.24,7935.28,390.79,474.0,52.0,466.0,0.0,378.0,34.53,0.0,140.0,9828.0,484.0
050US37149,237.69,7,7.0,4.0,2.0,1.0,0.0,,1.0,0.0,,12.27,36.63,109.03,35.33,140.59,,35.12,140.97,,1.0,0.57,0.29,0.14,0.0,,0.14,0.0,,0.0,0.71,0.29,,20510,1585,18925,0.92,0,0,0.0,284.43,,,,,,,,129.29,,,,,,,,33.0,,,,,,,,15.0,,,,,,,,241.96,0.0,386.03,0.0,730.77,270.38,0.0,227.72,3145.52,181.47,28.0,0.0,22.0,0.0,4.18,2.09,0.0,23.0,364.0,21.0
050US37151,782.32,28,27.0,13.0,8.0,14.0,0.0,,27.0,6.0,,11.99,40.84,119.88,28.62,113.91,,16.32,56.91,,0.96,0.46,0.29,0.5,0.0,,0.96,0.21,,0.25,0.43,0.32,,141752,62027,79725,0.56,0,0,0.0,382.4,47.76,717.64,,1576.5,239.23,1190.48,304.5,196.63,36.9,356.65,,813.14,129.59,,154.95,352.0,22.0,330.0,,95.0,24.0,6.0,226.0,181.0,17.0,164.0,,49.0,13.0,,115.0,315.69,141.61,404.69,100.08,779.47,115.91,389.11,257.08,7596.18,173.09,290.0,65.0,186.0,1.32,48.0,12.0,2.0,189.0,6978.0,159.0
050US37153,473.7,11,11.0,8.0,5.0,0.0,,,5.0,0.0,,5.35,22.21,65.3,44.08,,,30.64,143.69,,1.0,0.73,0.45,0.0,,,0.45,0.0,,0.0,0.73,0.27,,46639,25404,21235,0.46,0,1,0.03,642.43,62.11,1230.17,,1052.74,227.79,1280.41,419.33,277.81,48.31,510.24,,442.15,,768.25,188.39,185.0,9.0,176.0,,100.0,4.0,10.0,69.0,80.0,7.0,73.0,,42.0,,6.0,31.0,298.34,90.85,557.04,0.0,659.57,276.7,322.82,154.44,7367.24,298.34,85.0,13.0,79.0,0.0,62.0,5.0,2.56,25.0,2099.0,85.0
050US37155,947.27,31,31.0,16.0,,22.0,4.0,,11.0,0.0,,10.61,28.27,,24.59,69.55,,33.3,147.79,,1.0,0.52,,0.71,0.13,,0.35,0.0,,0.0,0.52,0.48,,134168,50161,84007,0.63,0,1,0.99,714.96,92.19,1377.07,,1010.67,258.69,851.45,327.43,239.86,40.48,451.85,,288.76,,341.7,80.74,617.0,41.0,576.0,,217.0,16.0,304.0,73.0,207.0,18.0,189.0,,62.0,,122.0,18.0,449.65,100.27,792.39,286.63,595.81,316.56,387.44,411.65,7428.57,330.21,384.0,44.0,329.0,1.78,125.0,20.0,138.0,90.0,6344.0,282.0
050US37157,565.63,21,21.0,11.0,5.0,2.0,0.0,,15.0,4.0,,9.15,28.2,81.61,36.77,140.38,,20.62,62.38,,1.0,0.52,0.24,0.1,0.0,,0.71,0.19,,0.0,0.62,0.38,,93643,35636,58007,0.62,0,0,0.0,768.49,127.8,1435.52,,1569.1,467.84,1600.0,573.0,356.8,114.34,609.22,,672.47,146.2,,286.5,448.0,38.0,410.0,,182.0,16.0,4.0,244.0,208.0,34.0,174.0,,78.0,5.0,,122.0,282.88,81.58,446.76,0.0,505.84,345.42,0.0,178.61,21929.5,185.7,163.0,24.0,126.0,0.0,58.0,12.0,0.0,75.0,12636.0,107.0
050US37159,511.48,30,30.0,18.0,9.0,29.0,9.0,,30.0,13.0,,8.87,25.84,75.79,15.54,45.94,,12.91,39.45,,1.0,0.6,0.3,0.97,0.3,,1.0,0.43,,0.77,0.23,0.0,,138428,84687,53741,0.39,0,0,0.0,742.23,124.54,1355.38,,1833.85,387.49,1173.02,533.81,395.49,108.97,679.9,,900.73,179.91,1173.02,300.93,670.0,56.0,614.0,,283.0,28.0,4.0,353.0,357.0,49.0,308.0,,139.0,13.0,4.0,199.0,313.81,97.5,526.72,0.0,733.26,394.06,0.0,211.15,6435.22,278.45,284.0,44.0,239.0,0.0,114.0,30.0,0.0,139.0,5824.0,252.0
050US37161,565.43,13,13.0,5.0,2.0,1.0,0.0,,2.0,0.0,,14.29,39.21,115.85,40.28,157.31,,38.91,147.89,,1.0,0.38,0.15,0.08,0.0,,0.15,0.0,,0.0,0.46,0.54,,67810,26418,41392,0.61,0,0,0.0,727.09,203.6,1272.31,,1514.81,,,652.08,570.08,241.48,912.32,,768.71,,,566.28,301.0,43.0,258.0,,67.0,,,228.0,236.0,51.0,185.0,,34.0,,,198.0,492.17,99.69,713.58,0.0,568.18,197.09,0.0,500.88,35300.39,397.61,203.0,21.0,144.0,0.0,25.0,3.39,0.0,174.0,14560.0,164.0
050US37163,945.7,11,9.0,4.0,3.0,2.0,0.0,,2.0,0.0,,15.87,52.99,157.81,43.49,191.02,,42.43,183.38,,0.82,0.36,0.27,0.18,0.0,,0.18,0.0,,0.0,0.0,1.0,,63431,9538,53893,0.85,0,1,0.07,900.95,131.38,1660.27,,1640.73,417.9,1550.39,670.62,361.38,116.22,603.28,,534.41,121.33,,357.02,359.0,26.0,333.0,,175.0,31.0,12.0,139.0,144.0,23.0,121.0,,57.0,9.0,,74.0,538.76,56.05,482.73,2127.82,1108.77,587.75,834.2,313.64,7854.79,584.07,214.0,11.0,97.0,5.66,116.0,45.11,6.44,64.44,3120.0,232.0
050US37165,319.14,7,7.0,4.0,2.0,0.0,0.0,,7.0,3.0,1.0,7.36,25.56,75.35,48.66,185.91,,8.43,30.91,90.46,1.0,0.57,0.29,0.0,0.0,,1.0,0.43,0.14,0.0,0.57,0.43,,36157,18660,17497,0.48,0,1,1.0,851.14,135.8,1537.53,,1122.73,,1559.1,438.82,407.84,117.69,686.24,,396.26,,906.45,295.95,192.0,15.0,177.0,,102.0,,43.0,43.0,92.0,13.0,79.0,,36.0,,25.0,29.0,473.59,119.67,813.58,1024.59,749.86,152.67,681.74,188.48,3283.57,428.49,105.0,13.0,92.0,2.5,67.0,1.0,19.0,18.0,728.0,95.0
