HEROP_ID,TotPop,TotUnits,Ovr65P,WhiteP,BlackP,AmIndP,PacIsP,OtherP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkP,MobileP,LngTermP,RentalP,UnitDens
050US29199,4923,2372,18.5,97.2,0.0,0.1,0.0,0.0,11.4,2.2,28.9,4840.0,3489.0,2006,13.5,9.1,4.2,2.5,30866,25956,0.4872,6.5,35.7,15.3,6.1,54.7,14.2,20.5,51.9,5.4
050US29207,29255,13730,20.3,96.5,1.4,0.0,0.0,0.8,17.4,5.3,15.9,28807.0,22839.0,12141,24.1,9.4,7.2,2.1,30828,22587,0.4171,8.9,28.8,17.2,12.6,57.2,9.3,24.6,74.9,16.7
050US30015,5731,2936,21.1,77.4,0.2,18.2,0.0,1.3,14.3,4.1,21.6,5658.0,4404.0,2533,10.9,9.4,7.7,1.3,30043,26243,0.4311,10.7,34.5,13.6,6.4,47.8,13.8,29.7,87.7,0.7
050US30023,9153,5218,24.2,91.7,1.5,1.4,0.1,2.0,23.6,3.7,22.0,8129.0,7887.0,3977,24.6,10.6,4.4,2.7,28872,26207,0.4398,5.7,14.9,26.4,13.3,61.5,8.0,32.0,52.0,7.1
050US30029,102001,49145,19.3,93.7,0.5,1.5,0.0,1.2,10.3,4.0,18.8,100782.0,79743.0,49578,12.2,10.8,5.9,3.6,32087,32242,0.4525,6.5,19.8,14.7,14.9,46.1,10.2,18.7,57.8,9.7
050US30039,3325,2832,29.8,95.5,0.2,1.0,0.0,1.6,10.8,3.6,52.2,3246.0,2751.0,1342,18.0,13.6,3.1,4.3,25921,32401,0.504,9.5,29.4,6.7,17.1,50.4,17.5,24.8,51.6,1.6
050US30057,8530,7001,29.3,96.0,0.0,0.2,0.0,1.8,8.1,2.9,47.1,8198.0,7206.0,3996,13.7,11.9,4.5,2.1,30765,35668,0.4088,6.0,29.0,8.2,9.8,51.8,7.2,21.7,47.7,2.0
050US30071,4032,2357,21.9,83.7,0.0,6.4,0.0,6.8,9.8,5.7,25.5,3962.0,3087.0,1799,19.6,9.5,2.5,1.0,31956,26825,0.4066,7.9,35.0,7.8,12.0,55.3,12.9,28.1,44.4,0.5
050US30077,6843,3248,20.5,89.8,0.7,5.4,0.0,1.9,13.7,1.2,22.6,5154.0,5918.0,2634,18.3,14.6,1.3,0.3,32443,25002,0.4164,5.2,34.4,14.6,8.4,53.6,10.6,27.7,64.9,1.4
050US30085,11091,4142,11.5,35.1,0.2,59.2,0.0,3.9,30.0,10.7,21.6,10823.0,7365.0,3856,11.2,8.2,16.0,5.2,33844,18669,0.4644,13.0,20.5,14.4,11.7,50.5,11.4,31.3,127.2,1.8
050US30087,9065,4149,15.2,52.8,0.3,38.7,0.0,1.9,16.4,5.8,22.0,8978.0,6560.0,4014,19.0,10.6,9.8,3.6,34583,25557,0.4311,15.4,33.5,12.7,5.9,62.5,21.8,32.3,88.4,0.8
050US30105,7424,4883,22.9,85.2,0.4,9.3,0.0,3.2,13.6,6.0,31.9,7275.0,5738.0,3512,16.1,9.8,3.9,1.0,32469,28440,0.4017,6.9,23.8,12.8,15.1,48.3,5.4,27.4,56.5,1.0
050US31091,741,448,25.4,90.0,0.5,0.5,0.0,0.0,11.5,2.7,29.5,678.0,594.0,327,15.6,10.4,1.0,3.7,37212,28859,0.3841,9.5,27.2,14.7,3.7,56.0,9.6,34.7,69.0,0.6
050US53065,45233,21954,23.3,89.3,0.4,4.6,0.1,2.5,12.8,5.6,18.5,44919.0,35525.0,17121,19.9,11.6,7.9,3.2,34768,28030,0.4365,9.6,25.1,14.9,12.1,53.0,19.0,24.6,52.8,8.9
050US21189,4416,2239,20.9,92.7,4.3,0.0,0.0,0.1,28.1,11.0,26.1,4329.0,3571.0,1222,30.5,4.1,13.5,6.0,28611,18917,0.5109,14.3,26.8,19.1,7.3,56.6,25.5,34.6,85.4,11.3
050US21195,58595,31045,18.5,97.4,0.8,0.1,0.0,0.3,25.0,8.0,17.8,57333.0,46506.0,19320,27.0,5.7,5.3,1.4,32670,22515,0.5111,13.1,18.8,17.1,14.7,52.1,35.8,33.4,56.1,39.5
050US21217,25572,10969,17.5,91.2,4.5,0.1,0.0,0.5,16.6,4.9,11.9,24387.0,19731.0,11323,22.4,6.9,8.5,1.3,29992,25441,0.4611,13.9,27.5,12.2,19.3,55.6,10.2,28.3,83.7,41.2
050US21237,7188,3731,19.3,97.6,0.0,0.6,0.0,0.5,36.1,25.4,19.8,7038.0,5503.0,1478,38.7,5.5,11.3,2.1,20494,14162,0.4597,12.7,25.7,11.6,15.1,63.5,26.7,29.7,74.6,16.8
050US21239,26486,11230,18.2,91.4,4.0,0.0,0.0,0.4,10.3,3.3,7.4,26117.0,20602.0,13214,14.3,7.7,5.0,1.8,38763,32847,0.4159,10.6,22.2,11.0,10.7,45.3,1.7,22.9,76.6,59.1
050US22001,62371,26516,15.4,78.9,15.9,0.2,0.0,0.7,23.5,9.6,14.8,61312.0,46245.0,24086,19.7,4.5,5.2,2.4,33711,25174,0.4792,7.4,28.2,16.3,12.6,55.7,15.8,28.5,81.3,40.5
050US22009,40465,18624,17.0,65.5,27.5,0.9,0.0,0.5,23.7,6.4,18.3,36723.0,30816.0,15080,23.9,6.0,6.3,1.8,30686,21049,0.5011,6.7,19.9,17.1,10.8,58.6,20.3,32.1,67.9,22.4
050US22011,37387,16013,15.7,83.2,12.7,0.2,0.0,1.4,13.8,7.9,13.7,36964.0,27814.0,14695,19.9,12.1,8.0,2.1,37137,27626,0.4557,10.1,30.2,10.6,11.4,55.1,31.6,22.9,52.1,13.8
050US22029,19533,9670,17.7,57.2,40.5,0.0,0.0,0.3,28.6,9.2,30.8,17731.0,14882.0,6137,18.4,6.6,12.3,1.2,29413,19963,0.4888,8.4,23.6,20.0,13.4,55.2,24.4,31.3,82.0,13.9
050US22031,27395,13181,17.7,60.9,36.3,0.7,0.0,0.7,21.6,9.1,16.9,27165.0,20810.0,10876,19.5,7.5,9.7,1.7,31263,25926,0.4814,6.9,29.5,17.1,13.0,60.6,29.8,26.3,75.5,15.0
050US22033,443158,195178,14.2,46.2,45.7,0.2,0.0,0.3,17.4,6.6,15.6,433374.0,341966.0,215335,14.3,5.7,9.2,4.2,36901,33813,0.5115,11.1,16.8,14.4,11.8,43.2,2.8,21.9,98.4,428.5
050US22047,32626,13533,15.7,49.1,48.6,0.0,0.0,0.4,17.0,9.6,17.9,29285.0,25805.0,12900,19.0,4.2,12.9,2.2,33943,24771,0.4572,12.9,21.3,13.1,11.3,48.1,21.8,31.6,65.7,21.9
050US22071,391249,192012,14.8,33.4,59.2,0.2,0.0,0.3,23.0,8.5,19.4,376735.0,311964.0,178975,13.7,5.2,10.0,5.9,35212,32764,0.5655,12.8,10.0,13.7,10.0,41.8,0.5,21.8,115.6,1132.8
050US22081,8462,4230,19.0,56.6,40.5,0.0,0.0,0.0,26.6,4.2,22.4,8273.0,6465.0,3069,23.0,5.8,7.6,2.0,30166,21264,0.515,9.4,31.5,15.5,8.9,63.3,29.9,29.3,66.2,10.9
050US22099,53607,23643,15.2,66.3,29.0,0.4,0.0,0.3,17.4,7.3,16.9,53422.0,40642.0,22352,15.3,6.8,8.4,2.6,33582,25515,0.4654,9.6,27.9,10.0,12.1,54.9,25.8,31.8,53.7,32.1
050US22119,38813,19783,19.6,63.5,34.2,0.4,0.0,0.5,27.5,4.9,17.5,37761.0,29931.0,14182,15.6,7.3,8.2,1.7,21427,20094,0.4924,7.6,26.4,17.1,12.4,58.3,20.8,25.8,81.2,33.3
050US23013,39809,24468,25.0,95.6,0.5,0.6,0.0,0.7,9.2,3.5,28.5,38131.0,32757.0,19699,15.0,8.7,3.4,2.2,33555,34420,0.4378,8.6,22.7,13.2,14.3,49.2,6.3,27.5,39.3,67.0
050US23015,34415,24073,27.8,95.6,0.5,0.4,0.0,0.6,10.6,3.9,34.9,33799.0,28595.0,16306,16.4,11.7,3.2,2.3,35498,35114,0.4422,9.7,25.5,15.7,11.4,51.6,9.1,33.1,41.5,52.8
050US24003,575421,226330,14.8,71.0,16.7,0.2,0.0,0.5,5.7,4.2,5.8,558788.0,433334.0,293748,10.7,11.4,6.6,2.8,55762,48125,0.415,9.3,13.0,11.3,9.9,34.8,1.5,24.7,62.0,545.6
050US18103,35684,15398,17.4,90.0,4.5,0.6,0.0,0.9,15.6,4.9,12.1,33486.0,28041.0,15475,15.5,11.5,4.5,2.3,32954,24439,0.4053,6.3,34.4,13.1,12.0,64.0,7.9,29.6,72.6,41.2
050US18129,25480,11552,18.7,95.6,1.9,0.1,0.0,0.0,9.3,3.6,10.3,25199.0,19852.0,12286,12.9,8.1,3.3,1.8,41592,32136,0.4015,9.2,31.6,12.2,9.4,50.4,6.8,29.1,39.7,28.2
050US18147,20364,9126,19.8,96.8,0.6,0.1,0.0,0.4,8.1,4.0,8.8,20074.0,15914.0,9975,14.6,9.1,4.3,0.9,37759,32105,0.4427,5.6,40.5,14.2,7.6,57.2,12.5,29.9,39.1,23.0
050US19001,7048,3709,22.4,96.8,0.5,0.0,0.0,0.9,11.1,5.9,13.3,6904.0,5541.0,3416,15.2,8.2,2.1,1.3,38856,30662,0.407,7.0,37.6,11.2,9.2,52.4,2.7,28.1,56.1,6.5
050US19045,46734,22114,19.6,93.3,2.9,0.3,0.0,0.4,13.7,4.4,11.9,45929.0,36189.0,21615,14.1,9.5,3.9,3.9,34981,28761,0.43,7.1,31.8,14.9,13.7,54.6,2.3,27.9,53.2,31.8
050US19083,16924,8193,21.8,94.6,1.3,0.6,0.0,0.3,9.6,2.7,12.3,16077.0,13319.0,8352,12.6,8.5,4.2,1.6,35655,28189,0.411,7.1,33.9,15.0,10.9,56.3,2.5,27.8,56.9,14.4
050US19111,33946,16235,20.2,93.2,3.0,0.3,0.0,0.4,12.4,5.2,11.7,32601.0,26565.0,15559,15.2,8.5,3.2,1.4,35488,27834,0.4201,7.9,32.9,14.8,9.5,59.0,4.9,25.9,49.1,31.4
050US31167,5946,2700,18.0,95.8,2.0,0.0,0.0,0.5,6.2,2.3,10.0,5888.0,4441.0,3214,12.3,8.8,4.1,1.1,38333,30747,0.3773,4.8,32.2,15.0,12.3,51.5,6.3,33.0,46.8,6.3
050US34003,931275,359097,17.3,69.0,5.8,0.2,0.0,0.1,6.4,4.6,4.7,920591.0,733468.0,480172,8.1,3.8,6.6,2.1,57542,52800,0.4736,10.3,14.0,15.0,10.5,33.3,0.3,27.3,83.2,1542.5
050US34007,506721,206247,15.7,62.3,19.3,0.2,0.0,0.3,12.3,6.7,7.6,499871.0,391038.0,249407,13.7,5.8,7.7,2.3,42873,36559,0.4712,9.3,14.0,17.1,12.3,43.4,0.7,28.3,77.9,931.6
050US34013,798698,318385,13.7,41.1,39.3,0.3,0.0,0.1,15.3,8.0,8.7,776995.0,608420.0,379534,11.4,3.0,9.0,2.8,42321,39695,0.547,9.6,13.2,15.9,9.9,44.3,0.1,21.3,134.7,2524.9
050US34023,825015,302650,15.1,54.9,10.3,0.3,0.0,0.2,8.7,5.8,4.9,796774.0,645205.0,408185,9.7,3.8,8.1,2.3,51797,40933,0.4305,9.9,14.5,12.4,10.4,37.1,0.7,24.4,94.5,978.8
050US34041,105730,45548,18.1,86.5,4.7,0.1,0.0,0.2,7.4,5.8,7.1,103741.0,84809.0,55124,12.3,6.7,4.4,1.9,48428,40626,0.4116,9.7,19.8,14.0,11.2,42.4,1.3,30.8,56.3,127.8
050US35007,12106,10308,27.7,83.2,0.7,2.6,0.0,1.9,21.5,4.7,42.3,11555.0,9900.0,4888,24.4,10.3,2.4,1.8,24507,24852,0.4401,7.0,21.3,11.1,14.3,50.2,18.2,25.7,57.9,2.7
050US35011,1995,1029,14.5,45.0,4.3,0.2,0.0,0.0,13.9,9.8,46.2,1974.0,1144.0,638,17.0,10.2,9.7,1.4,25909,15996,0.4483,13.9,51.9,4.2,4.2,56.6,22.4,20.0,158.5,0.4
050US35051,10988,8567,36.4,86.2,0.4,3.6,0.0,1.9,23.9,7.8,36.9,10717.0,9267.0,3518,25.5,15.8,4.4,3.1,26543,28014,0.5253,17.4,17.1,20.9,12.8,40.2,39.3,27.2,57.8,2.0
050US36013,127584,67656,20.1,91.0,2.7,0.3,0.0,0.6,17.8,5.5,20.7,122022.0,101581.0,55889,16.4,8.2,3.6,3.0,33646,27061,0.4474,11.3,26.0,16.2,11.3,52.7,6.4,30.2,63.9,63.8
050US36029,918873,429708,18.0,77.1,13.1,0.5,0.0,0.4,13.7,4.8,8.6,891659.0,731690.0,448836,13.4,6.9,4.4,2.9,40920,35050,0.4692,11.3,16.1,17.3,10.8,42.7,1.4,28.5,70.2,412.1
050US36043,61738,33850,20.6,94.8,1.4,0.1,0.0,0.4,13.6,6.1,25.9,60589.0,48969.0,28964,15.7,8.9,4.0,2.1,36557,29540,0.416,9.9,22.8,17.8,13.0,50.3,8.6,33.5,55.7,24.0
050US36045,111454,60119,13.6,85.5,5.9,0.4,0.0,0.6,14.4,5.8,28.4,104958.0,74593.0,42808,14.5,13.2,3.5,2.8,33097,28120,0.4324,11.2,16.4,15.8,14.5,50.7,12.6,21.7,102.6,47.4
050US36047,2576771,1055660,14.0,42.8,31.3,0.3,0.0,0.2,19.2,6.5,7.9,2535280.0,1987711.0,1216982,10.0,1.8,9.7,5.0,44215,36295,0.5246,10.1,8.4,18.6,9.0,39.8,0.1,25.6,171.9,15211.2
050US36053,70990,32381,18.3,93.5,1.6,0.6,0.1,0.3,8.5,3.9,19.8,65803.0,57330.0,33627,12.5,7.7,5.2,2.0,36172,32443,0.4369,15.1,20.0,14.0,10.4,48.4,8.2,32.4,49.5,49.4
050US36065,229074,105459,18.7,84.5,6.1,0.2,0.0,0.3,14.2,4.4,14.0,216847.0,179906.0,102777,13.7,7.7,5.0,2.1,38613,30678,0.4414,12.4,16.3,17.9,11.0,47.3,5.7,29.2,68.5,87.0
050US36077,59593,31300,21.1,92.8,2.1,0.1,0.0,0.5,13.4,5.7,24.1,54087.0,49981.0,27795,14.1,7.9,3.5,2.9,33291,30223,0.4389,14.5,16.9,20.9,12.8,48.9,11.2,31.7,54.0,31.2
050US36081,2270976,864790,15.8,35.9,18.1,0.5,0.0,0.2,11.6,6.0,9.4,2242880.0,1813076.0,1120366,9.7,2.2,12.9,4.9,41729,33626,0.4543,8.1,11.1,17.2,9.6,46.6,0.2,26.1,149.3,7955.7
050US36091,229313,107192,18.1,92.1,1.7,0.2,0.0,0.3,5.9,3.2,10.5,225678.0,182200.0,121132,11.1,7.9,3.9,1.9,50626,45624,0.4293,11.9,18.4,13.6,10.2,37.0,7.2,24.3,53.3,132.3
050US36115,61304,29562,19.4,92.6,3.0,0.3,0.0,0.3,10.9,5.6,18.6,58054.0,49723.0,28146,15.9,8.3,4.2,3.7,37187,29014,0.402,8.6,25.7,14.6,15.0,50.9,5.3,31.0,59.2,35.6
050US37007,24430,11656,18.6,47.2,49.1,0.4,0.0,0.4,18.8,7.4,15.9,22708.0,19528.0,10353,18.5,7.3,5.6,2.8,31564,22483,0.4352,9.8,38.6,15.6,6.8,68.3,22.7,30.8,80.5,21.9
050US37027,82056,38158,20.1,88.4,4.3,0.2,0.0,0.4,14.0,6.5,14.0,81061.0,65393.0,36303,18.9,7.3,7.3,3.0,32346,24666,0.4317,6.9,32.5,12.2,11.9,57.2,19.3,31.7,67.3,80.9
050US37039,28413,18452,29.7,93.0,1.3,1.7,0.0,1.0,17.8,4.9,32.0,27967.0,23773.0,11077,19.5,12.5,6.1,3.7,30695,24024,0.4185,7.6,23.2,13.6,15.9,47.1,19.7,24.6,43.0,40.5
050US37049,102290,47437,19.3,69.7,21.4,0.7,0.0,0.3,14.3,6.1,13.6,97032.0,73861.0,39977,15.8,15.9,5.0,2.5,32268,29908,0.4514,7.9,20.7,14.5,11.8,52.7,14.1,19.2,84.5,67.1
050US37055,36698,35007,21.4,91.1,3.3,0.1,0.0,0.7,8.2,5.6,54.8,36522.0,29664.0,18492,11.7,10.6,3.3,3.6,33591,36532,0.4206,9.2,18.6,7.4,14.7,45.3,5.0,23.0,54.0,91.4
050US37059,42543,18998,20.7,88.6,4.8,0.6,0.0,1.8,13.7,4.0,14.2,42210.0,33480.0,20111,16.0,9.3,7.2,2.3,34715,32638,0.4286,6.4,30.3,11.8,11.5,50.7,18.4,25.6,53.0,72.0
050US37069,68027,29137,16.9,66.7,24.1,0.9,0.0,0.5,11.4,6.8,11.7,66481.0,53047.0,31120,16.2,7.6,6.6,1.7,35446,27588,0.4126,8.1,23.0,12.0,14.8,48.8,24.9,22.6,70.7,59.2
050US37083,50678,25953,20.8,39.6,52.2,3.5,0.0,0.4,25.6,6.5,18.8,49426.0,39836.0,18745,19.2,6.2,8.0,1.6,30172,21902,0.4968,7.6,29.0,15.1,12.0,60.0,22.2,30.4,91.3,35.9
050US37091,23752,10648,20.2,34.8,60.2,1.3,0.0,0.2,20.5,8.3,16.4,21492.0,19269.0,8983,22.1,7.2,9.7,2.2,32037,21715,0.4455,12.2,26.1,19.2,11.5,62.0,24.8,30.8,84.6,30.1
050US37093,54590,21131,10.0,44.1,33.6,7.7,0.0,1.4,18.6,7.9,12.7,53189.0,37137.0,20120,18.3,16.3,8.7,3.6,30907,23066,0.4528,9.8,21.4,16.3,14.7,52.2,22.1,16.4,89.6,54.2
050US37099,43435,27641,19.9,83.0,2.1,7.5,0.0,1.5,18.0,5.8,38.5,39703.0,36175.0,19149,14.3,8.1,5.4,8.2,28147,25738,0.4569,15.6,12.3,14.1,13.7,52.6,17.0,23.5,90.4,56.3
050US37111,45402,21503,20.5,90.8,3.7,0.2,0.0,0.6,15.6,5.7,15.0,44253.0,36315.0,19226,20.6,8.2,5.8,2.5,33037,25432,0.4311,6.7,37.6,15.0,13.2,62.4,30.7,29.8,61.6,48.9
050US37117,22644,11592,23.0,53.6,42.1,0.3,0.0,0.0,20.4,9.9,17.0,22506.0,18004.0,9510,20.3,8.1,7.7,3.2,28596,24108,0.4728,9.7,27.2,17.9,12.4,60.2,24.1,32.0,81.5,25.4
050US37127,94287,43192,18.3,51.4,40.5,0.6,0.0,0.4,15.8,7.2,13.5,92247.0,73576.0,42087,16.5,8.2,8.7,1.8,32204,27286,0.4607,8.2,26.3,12.7,12.1,50.9,18.8,24.1,82.0,79.9
050US37165,34921,15343,17.8,43.2,38.8,12.1,0.0,0.8,27.3,11.7,15.6,32743.0,26983.0,12396,16.9,7.7,9.3,4.1,31228,20975,0.4949,11.4,28.9,14.8,11.8,59.8,26.6,31.0,102.1,48.1
050US37175,34039,19752,30.2,91.5,4.3,0.4,0.0,0.6,14.4,5.4,25.8,32715.0,28707.0,14206,15.2,12.6,7.1,2.3,30336,30577,0.4464,9.5,23.8,14.0,10.0,49.5,14.7,24.7,55.9,52.2
050US37199,17870,11270,25.7,95.2,0.6,0.6,0.0,0.3,14.7,7.4,33.8,17725.0,14548.0,7343,18.2,5.2,3.9,3.5,32132,25767,0.4506,7.8,29.7,15.1,12.4,56.3,19.8,27.9,63.7,36.1
050US38017,179937,83604,12.0,86.1,6.1,0.9,0.0,1.3,10.6,3.1,7.9,174983.0,138982.0,105308,9.7,6.4,2.1,4.0,39226,37784,0.4548,8.8,18.5,19.3,11.4,44.4,2.2,12.5,90.7,47.4
050US38037,2318,1715,28.9,95.4,0.0,1.2,0.0,0.5,10.5,1.2,36.9,2268.0,1808.0,1066,14.1,9.7,3.2,0.7,36917,34059,0.4845,10.0,37.2,16.4,8.4,40.7,16.9,31.2,20.0,1.0
050US38085,4339,1347,8.6,13.1,0.1,82.8,0.0,1.2,32.9,16.8,17.8,4287.0,2823.0,1368,13.6,7.2,21.1,3.8,33885,17460,0.5131,20.7,17.5,8.3,3.2,42.8,12.1,36.9,224.4,1.2
050US38099,10642,5571,21.2,92.8,0.4,2.4,0.0,1.0,9.4,2.3,13.5,10241.0,8186.0,5411,14.5,8.3,1.6,0.6,39814,34441,0.4514,7.1,34.8,23.6,7.4,53.6,8.4,25.7,42.1,4.3
050US39035,1241475,617795,18.2,61.4,29.3,0.2,0.0,0.3,17.1,7.4,11.3,1212762.0,983406.0,593905,14.7,6.4,5.5,2.5,39079,34398,0.5111,8.3,17.0,18.4,10.3,43.7,0.6,25.8,84.9,1351.3
050US39039,38024,16805,18.6,90.1,1.8,0.4,0.0,0.3,10.0,4.4,8.4,37431.0,29313.0,19043,11.9,7.9,3.8,2.7,37083,31051,0.4133,8.0,35.9,11.3,11.0,57.7,4.6,28.9,49.0,40.8
050US39043,74419,37877,21.7,84.6,9.1,0.4,0.0,0.3,11.9,5.7,17.3,73173.0,59259.0,35684,14.7,9.3,5.2,2.1,36410,34352,0.469,6.2,25.8,16.6,10.5,55.0,2.7,28.3,61.9,150.7
050US39125,18742,8764,18.7,95.2,0.6,0.1,0.0,0.5,10.3,4.5,12.2,18644.0,14330.0,8402,16.8,8.2,5.4,1.9,36843,28867,0.416,7.5,42.6,15.2,7.8,59.9,7.3,33.9,43.4,21.0
050US40065,24808,12136,15.0,73.4,7.0,1.4,0.0,2.4,15.8,3.9,20.2,24211.0,17537.0,10722,15.8,13.6,5.8,2.7,32255,26511,0.4309,12.0,20.5,13.0,13.4,55.6,5.6,16.4,94.1,15.1
050US48103,4739,1684,13.9,54.0,2.2,0.2,0.0,0.0,4.3,2.9,10.9,4642.0,3256.0,2087,5.9,6.7,6.0,2.6,36304,26401,0.4308,9.7,40.8,14.2,4.6,62.1,26.1,18.4,38.7,2.1
050US48141,836915,299067,12.2,69.3,3.2,0.6,0.1,0.3,19.5,6.2,8.5,822258.0,592289.0,354788,13.5,7.8,10.1,2.0,27990,22490,0.4669,12.6,15.5,14.0,11.8,48.1,5.4,23.6,104.4,295.2
050US48151,3827,2236,22.2,86.2,3.1,0.7,0.0,1.5,12.4,2.6,25.0,3795.0,3006.0,1894,17.9,10.0,4.9,0.6,35625,30304,0.4274,17.5,31.2,14.7,8.2,53.9,7.2,24.8,56.9,2.5
050US48161,19744,9565,19.9,77.2,14.5,0.3,0.0,0.6,16.3,3.3,29.6,18115.0,15229.0,7160,19.9,8.3,7.5,2.9,36097,25500,0.4527,9.2,31.3,12.7,8.5,56.5,25.4,19.3,57.9,10.9
050US48167,337600,148527,14.3,75.2,12.7,0.4,0.0,0.6,10.9,5.9,15.7,331525.0,255191.0,159363,12.9,8.3,7.1,2.7,46614,37530,0.4643,10.4,20.8,16.1,9.4,44.6,4.2,16.3,77.9,391.6
050US48199,57356,25111,16.9,90.3,6.1,0.3,0.0,0.6,12.0,3.9,15.6,56913.0,43192.0,24260,16.7,8.3,6.3,2.5,39986,29451,0.439,7.1,27.8,11.9,13.1,52.2,27.0,22.0,46.8,28.2
050US48213,81969,41502,22.3,87.4,5.9,0.6,0.0,0.8,17.0,6.3,23.7,80645.0,64469.0,31848,18.5,10.5,7.5,2.3,31849,27069,0.4723,9.1,25.8,12.5,12.7,53.3,27.9,18.7,63.7,47.5
050US48229,4687,1595,13.8,53.9,1.3,0.1,0.0,0.9,23.1,8.7,29.3,3795.0,3572.0,1383,24.0,5.2,18.7,3.1,22728,13267,0.4144,1.3,22.3,18.8,13.6,72.6,42.4,31.5,88.8,0.3
050US48241,35562,17375,20.0,76.3,16.5,0.2,0.0,0.8,20.3,10.1,21.0,34675.0,27033.0,13180,16.7,7.7,8.5,1.8,37409,25690,0.4722,10.1,30.4,16.1,10.0,60.9,27.4,22.3,62.9,18.5
050US48245,253136,108947,14.4,54.9,33.5,0.3,0.0,0.4,18.0,5.7,13.7,236962.0,191967.0,103750,15.1,7.1,6.5,2.8,36825,27409,0.4829,9.5,26.9,12.8,12.1,54.9,3.3,20.8,90.8,124.3
050US48261,391,221,28.1,93.1,0.0,0.0,0.0,0.0,2.0,0.0,41.6,386.0,270.0,154,15.9,0.0,3.9,0.0,31447,15058,0.2912,9.1,56.5,8.4,16.2,74.0,5.0,30.1,255.8,0.2
050US48289,17325,9880,24.6,86.0,6.8,0.2,0.0,0.8,17.7,5.9,30.8,17227.0,13412.0,6684,18.1,9.4,8.9,1.2,35749,28976,0.4938,8.4,30.1,7.2,12.6,57.0,36.1,18.4,63.6,9.2
050US48317,5676,1976,10.9,83.3,0.5,3.0,0.0,0.0,10.2,4.0,12.9,5626.0,3869.0,2541,12.0,3.3,5.2,1.2,40573,32242,0.4514,12.1,36.5,7.3,13.1,44.2,17.4,16.9,127.2,2.2
050US48333,4877,2913,29.4,92.8,0.5,0.1,0.0,0.9,11.6,2.3,39.9,4712.0,4003.0,2098,21.7,8.6,12.0,5.4,26703,27619,0.4725,11.8,26.0,11.3,14.0,51.0,8.8,34.0,32.7,3.9
050US48347,65080,28465,14.7,73.4,18.1,1.0,0.0,0.4,24.9,7.7,16.5,59663.0,50013.0,28163,17.6,6.7,6.7,4.9,27213,24031,0.5066,15.2,24.6,12.6,14.1,52.5,17.3,17.9,99.9,30.1
050US48361,83776,37883,15.7,85.6,8.7,0.3,0.0,0.8,12.4,4.5,16.7,82979.0,62895.0,37744,16.7,7.2,7.0,2.4,42929,31260,0.4346,8.3,31.8,12.5,10.6,52.8,17.9,24.5,63.7,113.5
050US48371,15725,5784,12.7,79.2,3.5,0.8,0.0,0.3,16.4,1.1,15.8,13360.0,11825.0,5987,10.8,5.9,10.9,2.4,36744,23201,0.4743,8.8,35.2,7.1,11.0,61.8,18.3,26.3,65.8,1.2
050US48395,17094,8947,19.2,73.8,20.2,0.1,0.0,0.6,14.6,9.1,24.6,16905.0,13041.0,7175,15.8,7.7,8.0,1.0,30457,27245,0.4652,15.1,28.2,9.4,11.5,55.1,18.0,19.7,59.7,10.5
050US48423,230184,91122,16.6,75.0,17.1,0.4,0.0,0.4,14.0,5.5,14.6,224385.0,173623.0,104190,13.1,6.6,8.9,4.5,34616,28858,0.4611,9.3,19.1,18.9,12.3,51.9,10.9,18.8,90.7,98.9
050US48427,64032,19865,11.3,83.5,0.1,0.1,0.0,0.0,34.2,13.1,18.0,63443.0,42958.0,23059,16.4,2.0,14.2,0.9,20910,14545,0.5036,16.3,21.3,22.7,10.2,62.6,9.5,32.6,92.0,16.2
050US48457,21524,10922,22.0,83.5,10.5,0.1,0.0,1.2,18.5,14.4,34.9,18837.0,17386.0,6250,24.4,8.9,11.7,2.4,36349,21632,0.4403,8.2,28.0,10.4,14.8,55.0,21.0,26.2,47.7,11.8
050US48471,72295,26600,12.9,70.7,23.1,0.3,0.2,0.4,20.7,3.4,15.4,55225.0,61607.0,26224,9.7,7.6,6.3,6.4,29210,18598,0.4779,17.7,15.4,9.3,10.2,52.5,20.7,17.4,105.0,33.9
050US48475,11745,4835,13.6,85.4,4.8,1.5,0.0,0.4,11.6,5.8,15.2,11635.0,8398.0,5140,10.2,6.0,9.7,1.7,41603,26209,0.4237,11.9,36.8,7.0,9.0,56.3,16.2,24.5,69.4,5.8
050US48477,35275,16342,21.5,76.4,17.2,0.2,0.0,0.4,10.5,4.6,18.5,33036.0,27638.0,15922,13.6,7.9,8.6,1.2,33831,32649,0.473,11.4,24.1,14.2,12.5,48.8,12.3,23.1,62.2,27.0
050US48499,45054,21384,26.7,88.3,4.9,0.9,0.0,0.4,12.9,5.1,21.8,43429.0,36405.0,16688,20.4,11.2,9.5,2.1,34066,30587,0.4747,7.6,27.2,11.6,14.6,52.7,16.6,20.6,48.5,33.1
050US49001,6594,3034,14.7,92.4,0.0,1.1,0.0,0.5,4.1,3.6,27.1,6543.0,4453.0,2871,12.9,6.2,1.9,0.6,38548,24540,0.3371,11.2,41.4,7.0,8.5,51.5,2.8,24.6,52.6,1.2
