HEROP_ID,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs
050US40051,0.57,0.71,0.11,0.13,0.8,0.06,0.38,0.81,0.01
050US40053,0.17,0.88,0.01,0.09,0.88,0.05,0.17,0.88,0.0
050US40055,0.03,0.75,0.08,0.15,0.75,0.12,0.0,0.0,0.0
050US40057,0.0,0.58,0.09,0.0,0.58,0.29,0.0,0.58,0.01
050US40059,0.6,0.75,0.0,0.02,0.76,0.23,0.0,0.0,0.0
050US40061,0.35,0.72,0.01,0.24,0.69,0.05,0.45,0.67,0.01
050US40063,0.5,0.55,0.12,0.13,0.62,0.06,0.78,0.51,0.0
050US40065,0.38,0.56,0.1,0.37,0.54,0.32,0.33,0.72,0.03
050US40067,0.35,0.78,0.02,0.24,0.76,0.13,0.55,0.79,0.0
050US40069,0.22,0.7,0.02,0.2,0.69,0.06,0.7,0.72,0.0
050US40071,0.47,0.66,0.05,0.29,0.7,0.11,0.53,0.76,0.01
050US40073,0.33,0.77,0.02,0.29,0.72,0.21,0.61,0.78,0.01
050US40075,0.15,0.74,0.04,0.23,0.73,0.14,0.58,0.68,0.02
050US40077,0.13,0.65,0.01,0.09,0.65,0.04,0.3,0.66,0.01
050US40079,0.44,0.68,0.05,0.41,0.68,0.12,0.39,0.7,0.01
050US40081,0.28,0.82,0.03,0.14,0.82,0.04,0.55,0.8,0.01
050US40083,0.44,0.7,0.16,0.22,0.76,0.07,0.65,0.8,0.01
050US40085,0.45,0.6,0.04,0.44,0.6,0.25,0.24,0.68,0.01
050US40087,0.36,0.79,0.02,0.21,0.77,0.1,0.64,0.78,0.01
050US40089,0.38,0.56,0.16,0.38,0.58,0.08,0.4,0.56,0.01
050US40091,0.44,0.63,0.06,0.35,0.65,0.04,0.55,0.66,0.0
050US40093,0.6,0.91,0.01,0.25,0.83,0.12,0.61,0.81,0.01
050US40095,0.49,0.55,0.03,0.49,0.53,0.31,0.74,0.47,0.01
050US40097,0.49,0.64,0.01,0.11,0.66,0.04,0.5,0.67,0.01
050US40099,0.45,0.73,0.03,0.1,0.72,0.07,0.16,0.72,0.01
050US40101,0.44,0.48,0.23,0.31,0.53,0.1,0.39,0.57,0.01
050US40103,0.6,0.79,0.01,0.21,0.8,0.04,0.76,0.68,0.0
050US40105,0.32,0.65,0.03,0.2,0.65,0.03,0.4,0.64,0.0
050US40107,0.34,0.62,0.12,0.12,0.6,0.04,0.55,0.62,0.0
050US40109,0.46,0.43,0.34,0.53,0.41,0.39,0.41,0.61,0.08
050US40111,0.49,0.49,0.22,0.23,0.61,0.05,0.63,0.48,0.01
050US40113,0.75,0.24,0.58,0.26,0.58,0.04,0.74,0.71,0.02
050US40115,0.43,0.65,0.02,0.29,0.64,0.09,0.3,0.65,0.01
050US40117,0.55,0.65,0.03,0.12,0.75,0.03,0.59,0.72,0.01
050US40119,0.33,0.73,0.06,0.16,0.77,0.06,0.51,0.69,0.12
050US40121,0.37,0.62,0.07,0.26,0.66,0.07,0.4,0.69,0.01
050US40123,0.35,0.64,0.03,0.16,0.65,0.06,0.51,0.61,0.02
050US40125,0.26,0.69,0.05,0.19,0.7,0.06,0.29,0.74,0.01
050US40127,0.18,0.72,0.01,0.13,0.72,0.04,0.35,0.73,0.01
050US40129,0.0,0.84,0.0,0.0,0.84,0.07,0.0,0.0,0.0
050US40131,0.38,0.72,0.02,0.25,0.71,0.06,0.4,0.74,0.03
050US40133,0.31,0.61,0.07,0.2,0.64,0.06,0.42,0.69,0.01
050US40135,0.43,0.61,0.04,0.18,0.63,0.05,0.45,0.62,0.01
050US40137,0.55,0.7,0.07,0.34,0.76,0.11,0.47,0.81,0.02
050US40139,0.32,0.41,0.06,0.28,0.39,0.51,0.49,0.39,0.05
050US40141,0.14,0.59,0.09,0.19,0.58,0.29,0.82,0.71,0.0
050US40143,0.55,0.41,0.29,0.48,0.49,0.25,0.42,0.61,0.08
050US40145,0.33,0.69,0.06,0.35,0.68,0.11,0.47,0.69,0.04
050US40147,0.43,0.68,0.06,0.2,0.72,0.07,0.47,0.72,0.04
050US40149,0.53,0.81,0.02,0.04,0.83,0.1,0.39,0.85,0.0
050US40151,0.21,0.82,0.03,0.26,0.82,0.09,0.38,0.85,0.02
050US40153,0.38,0.78,0.02,0.15,0.78,0.14,0.67,0.76,0.01
050US41001,0.25,0.91,0.01,0.19,0.9,0.05,0.32,0.9,0.01
050US41003,0.5,0.76,0.03,0.27,0.78,0.11,0.31,0.78,0.1
050US41005,0.47,0.79,0.02,0.26,0.79,0.12,0.43,0.77,0.09
050US41007,0.4,0.87,0.01,0.25,0.83,0.11,0.38,0.86,0.02
050US41009,0.34,0.9,0.01,0.24,0.87,0.06,0.35,0.87,0.02
050US41011,0.33,0.84,0.01,0.25,0.83,0.08,0.37,0.83,0.02
050US41013,0.69,0.9,0.0,0.24,0.86,0.1,0.49,0.88,0.01
050US41015,0.53,0.86,0.01,0.26,0.84,0.1,0.52,0.87,0.01
050US41017,0.41,0.86,0.01,0.28,0.84,0.12,0.34,0.87,0.02
050US41019,0.44,0.88,0.01,0.19,0.87,0.07,0.5,0.88,0.03
050US41021,0.0,0.0,0.0,0.0,0.88,0.06,0.0,0.88,0.0
050US41023,0.24,0.92,0.0,0.03,0.92,0.04,0.11,0.92,0.0
050US41025,0.32,0.86,0.01,0.17,0.86,0.06,0.0,0.0,0.0
050US41027,0.3,0.69,0.01,0.32,0.56,0.39,0.32,0.69,0.02
050US41029,0.48,0.8,0.02,0.28,0.76,0.17,0.37,0.8,0.03
050US41031,0.53,0.66,0.02,0.28,0.61,0.27,0.39,0.64,0.01
050US41033,0.48,0.85,0.01,0.16,0.86,0.09,0.48,0.87,0.02
050US41035,0.59,0.78,0.03,0.29,0.72,0.19,0.4,0.78,0.02
050US41037,0.37,0.83,0.0,0.02,0.85,0.08,0.12,0.84,0.01
050US41039,0.46,0.78,0.02,0.28,0.78,0.12,0.42,0.79,0.06
050US41041,0.59,0.8,0.02,0.29,0.78,0.13,0.45,0.83,0.03
050US41043,0.39,0.82,0.01,0.29,0.81,0.13,0.36,0.83,0.02
050US41045,0.54,0.68,0.03,0.29,0.55,0.41,0.15,0.64,0.01
050US41047,0.53,0.57,0.03,0.4,0.54,0.37,0.35,0.63,0.03
050US41049,0.13,0.59,0.0,0.31,0.53,0.43,0.27,0.54,0.01
050US41051,0.42,0.63,0.1,0.33,0.64,0.17,0.34,0.65,0.11
050US41053,0.59,0.73,0.04,0.28,0.73,0.2,0.26,0.79,0.03
050US41055,0.0,0.92,0.01,0.0,0.92,0.04,0.0,0.92,0.0
050US41057,0.38,0.84,0.01,0.36,0.8,0.15,0.27,0.85,0.01
050US41059,0.41,0.71,0.02,0.36,0.6,0.36,0.48,0.68,0.02
050US41061,0.32,0.88,0.01,0.24,0.87,0.06,0.42,0.86,0.02
050US41063,0.11,0.93,0.0,0.04,0.93,0.03,0.44,0.94,0.01
050US41065,0.48,0.76,0.01,0.25,0.73,0.22,0.33,0.75,0.01
050US41067,0.4,0.62,0.04,0.34,0.6,0.26,0.38,0.61,0.19
050US41069,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.85,0.0
050US41071,0.61,0.7,0.03,0.25,0.73,0.2,0.24,0.75,0.02
050US42001,0.37,0.84,0.04,0.3,0.86,0.1,0.47,0.85,0.02
050US42003,0.63,0.49,0.42,0.36,0.74,0.04,0.5,0.76,0.11
050US42005,0.59,0.94,0.03,0.42,0.96,0.02,0.44,0.97,0.01
050US42007,0.62,0.65,0.26,0.47,0.82,0.03,0.61,0.81,0.02
050US42009,0.35,0.96,0.01,0.15,0.96,0.01,0.53,0.95,0.01
050US42011,0.54,0.53,0.09,0.66,0.37,0.53,0.38,0.76,0.03
050US42013,0.52,0.9,0.05,0.46,0.92,0.03,0.51,0.94,0.03
050US42015,0.34,0.96,0.01,0.24,0.96,0.02,0.26,0.96,0.01
050US42017,0.47,0.72,0.1,0.39,0.75,0.1,0.36,0.79,0.08
050US42019,0.49,0.92,0.02,0.33,0.92,0.03,0.59,0.91,0.05
050US42021,0.63,0.78,0.13,0.42,0.87,0.03,0.49,0.92,0.01
050US42023,0.58,0.96,0.0,0.06,0.96,0.01,0.18,0.96,0.01
050US42025,0.51,0.85,0.06,0.24,0.89,0.06,0.36,0.92,0.01
050US42027,0.49,0.68,0.15,0.38,0.75,0.05,0.51,0.75,0.15
050US42029,0.46,0.64,0.18,0.46,0.66,0.2,0.43,0.77,0.13
050US42031,0.41,0.94,0.02,0.43,0.94,0.02,0.49,0.95,0.01
050US42033,0.7,0.78,0.12,0.47,0.83,0.08,0.48,0.86,0.01
050US42035,0.37,0.94,0.02,0.21,0.94,0.02,0.24,0.95,0.01
050US42037,0.51,0.87,0.05,0.44,0.89,0.05,0.56,0.89,0.03
050US42039,0.5,0.9,0.05,0.27,0.93,0.02,0.32,0.94,0.01
050US42041,0.47,0.77,0.11,0.35,0.81,0.06,0.44,0.82,0.09
050US42043,0.59,0.4,0.36,0.52,0.43,0.19,0.51,0.58,0.09
050US42045,0.69,0.32,0.55,0.48,0.51,0.07,0.43,0.6,0.16
050US42047,0.57,0.96,0.02,0.55,0.96,0.02,0.65,0.97,0.02
050US42049,0.65,0.59,0.24,0.48,0.68,0.1,0.5,0.71,0.04
050US42051,0.56,0.76,0.16,0.45,0.9,0.03,0.59,0.92,0.01
050US42053,0.44,0.48,0.41,0.37,0.51,0.08,0.17,0.78,0.0
050US42055,0.45,0.77,0.09,0.44,0.78,0.12,0.45,0.85,0.02
050US42057,0.57,0.93,0.05,0.33,0.96,0.01,0.15,0.97,0.0
050US42059,0.73,0.75,0.17,0.47,0.83,0.04,0.44,0.93,0.01
050US42061,0.71,0.73,0.19,0.42,0.81,0.04,0.5,0.9,0.01
050US42063,0.68,0.8,0.11,0.55,0.86,0.04,0.62,0.88,0.04
050US42065,0.48,0.96,0.01,0.32,0.96,0.02,0.44,0.97,0.01
050US42067,0.34,0.93,0.02,0.27,0.93,0.05,0.47,0.95,0.01
050US42069,0.54,0.72,0.08,0.5,0.73,0.16,0.52,0.73,0.08
050US42071,0.56,0.58,0.11,0.47,0.6,0.26,0.48,0.75,0.05
050US42073,0.61,0.76,0.18,0.45,0.89,0.04,0.57,0.94,0.02
050US42075,0.38,0.75,0.04,0.59,0.58,0.36,0.38,0.81,0.03
050US42077,0.54,0.45,0.09,0.6,0.39,0.47,0.41,0.69,0.07
050US42079,0.58,0.66,0.12,0.6,0.55,0.37,0.55,0.81,0.04
050US42081,0.52,0.76,0.17,0.41,0.87,0.05,0.56,0.86,0.03
050US42083,0.77,0.79,0.14,0.43,0.88,0.04,0.53,0.92,0.01
050US42085,0.63,0.68,0.22,0.4,0.81,0.03,0.43,0.89,0.02
050US42087,0.38,0.95,0.01,0.43,0.94,0.03,0.55,0.94,0.0
050US42089,0.35,0.58,0.19,0.31,0.6,0.2,0.43,0.63,0.05
050US42091,0.48,0.58,0.23,0.4,0.62,0.12,0.36,0.72,0.13
050US42093,0.48,0.85,0.04,0.2,0.89,0.01,0.48,0.85,0.09
050US42095,0.46,0.64,0.1,0.46,0.59,0.27,0.42,0.72,0.05
050US42097,0.64,0.76,0.15,0.4,0.87,0.07,0.5,0.91,0.01
050US42099,0.36,0.95,0.01,0.26,0.95,0.02,0.37,0.95,0.01
050US42101,0.72,0.14,0.69,0.6,0.25,0.37,0.44,0.42,0.17
050US42103,0.6,0.63,0.16,0.32,0.72,0.15,0.36,0.8,0.02
050US42105,0.42,0.96,0.01,0.2,0.96,0.02,0.44,0.96,0.01
050US42107,0.68,0.7,0.18,0.42,0.82,0.1,0.45,0.92,0.01
050US42109,0.45,0.91,0.02,0.34,0.92,0.04,0.47,0.91,0.02
050US42111,0.79,0.78,0.15,0.41,0.87,0.03,0.54,0.92,0.02
050US42113,0.42,0.92,0.05,0.09,0.93,0.02,0.19,0.94,0.0
050US42115,0.38,0.95,0.02,0.2,0.96,0.02,0.35,0.96,0.01
050US42117,0.32,0.95,0.01,0.2,0.96,0.02,0.27,0.96,0.01
050US42119,0.75,0.39,0.34,0.5,0.61,0.13,0.57,0.83,0.06
050US42121,0.46,0.94,0.02,0.2,0.95,0.01,0.52,0.96,0.01
050US42123,0.5,0.96,0.01,0.3,0.96,0.02,0.52,0.97,0.01
050US42125,0.51,0.83,0.1,0.38,0.89,0.03,0.59,0.9,0.03
050US42127,0.7,0.74,0.15,0.32,0.86,0.06,0.3,0.9,0.01
050US42129,0.6,0.8,0.13,0.41,0.91,0.03,0.55,0.91,0.04
050US42131,0.45,0.95,0.02,0.25,0.95,0.03,0.3,0.96,0.0
050US42133,0.51,0.63,0.14,0.51,0.61,0.21,0.42,0.82,0.03
050US44001,0.5,0.91,0.03,0.19,0.92,0.04,0.29,0.92,0.03
050US44003,0.35,0.88,0.03,0.23,0.87,0.06,0.36,0.87,0.04
050US44005,0.52,0.73,0.08,0.4,0.74,0.11,0.5,0.78,0.05
050US44007,0.57,0.4,0.16,0.62,0.35,0.44,0.46,0.59,0.08
050US44009,0.41,0.87,0.03,0.4,0.86,0.06,0.28,0.89,0.03
050US45001,0.27,0.62,0.34,0.36,0.71,0.02,0.81,0.78,0.02
050US45003,0.28,0.59,0.32,0.41,0.6,0.11,0.51,0.67,0.03
050US45005,0.22,0.21,0.76,0.09,0.23,0.02,0.7,0.14,0.0
050US45007,0.44,0.61,0.32,0.41,0.74,0.07,0.59,0.8,0.03
050US45009,0.3,0.31,0.66,0.08,0.45,0.03,0.58,0.49,0.02
050US45011,0.3,0.44,0.52,0.28,0.52,0.04,0.66,0.75,0.0
050US45013,0.54,0.48,0.4,0.39,0.58,0.23,0.32,0.7,0.02
050US45015,0.3,0.56,0.32,0.35,0.6,0.1,0.49,0.6,0.06
050US45017,0.19,0.52,0.44,0.35,0.6,0.06,0.0,0.0,0.0
050US45019,0.51,0.45,0.46,0.47,0.48,0.15,0.34,0.69,0.03
050US45021,0.41,0.6,0.33,0.33,0.72,0.07,0.44,0.7,0.01
050US45023,0.36,0.48,0.48,0.44,0.61,0.04,0.64,0.71,0.0
050US45025,0.28,0.56,0.38,0.53,0.58,0.12,0.65,0.51,0.02
050US45027,0.35,0.39,0.57,0.4,0.41,0.05,0.89,0.33,0.01
050US45029,0.27,0.51,0.43,0.42,0.53,0.06,0.9,0.6,0.02
050US45031,0.34,0.44,0.52,0.34,0.57,0.03,0.65,0.57,0.02
050US45033,0.23,0.42,0.5,0.56,0.42,0.06,0.69,0.54,0.01
050US45035,0.23,0.6,0.29,0.24,0.62,0.07,0.42,0.65,0.04
050US45037,0.28,0.51,0.41,0.3,0.53,0.07,0.51,0.58,0.01
050US45039,0.18,0.36,0.58,0.6,0.38,0.06,0.67,0.52,0.01
050US45041,0.38,0.4,0.55,0.37,0.52,0.04,0.5,0.57,0.03
050US45043,0.39,0.53,0.42,0.35,0.66,0.06,0.46,0.78,0.01
050US45045,0.41,0.55,0.31,0.37,0.6,0.15,0.46,0.7,0.06
050US45047,0.3,0.52,0.38,0.48,0.43,0.12,0.5,0.67,0.02
050US45049,0.34,0.35,0.58,0.59,0.28,0.07,0.32,0.43,0.01
050US45051,0.4,0.67,0.25,0.38,0.71,0.12,0.49,0.76,0.03
050US45053,0.26,0.39,0.47,0.51,0.33,0.24,0.38,0.41,0.01
050US45055,0.23,0.63,0.29,0.33,0.66,0.06,0.66,0.64,0.01
050US45057,0.42,0.54,0.38,0.39,0.68,0.09,0.33,0.77,0.02
050US45059,0.27,0.6,0.32,0.32,0.63,0.07,0.52,0.68,0.01
050US45061,0.31,0.29,0.67,0.55,0.24,0.05,0.66,0.41,0.0
050US45063,0.39,0.63,0.26,0.3,0.72,0.09,0.43,0.72,0.04
050US45065,0.25,0.46,0.5,0.5,0.51,0.02,0.58,0.39,0.01
050US45067,0.17,0.37,0.59,0.45,0.42,0.07,0.52,0.41,0.02
050US45069,0.27,0.36,0.54,0.5,0.34,0.08,0.45,0.39,0.01
050US45071,0.33,0.5,0.41,0.44,0.51,0.15,0.45,0.64,0.0
050US45073,0.42,0.75,0.14,0.45,0.75,0.11,0.37,0.84,0.01
050US45075,0.3,0.29,0.66,0.4,0.36,0.04,0.6,0.32,0.02
050US45077,0.34,0.81,0.1,0.31,0.82,0.06,0.57,0.8,0.05
050US45079,0.44,0.31,0.59,0.43,0.4,0.09,0.43,0.44,0.06
050US45081,0.31,0.51,0.29,0.45,0.45,0.23,0.0,0.0,0.0
050US45083,0.41,0.54,0.34,0.45,0.57,0.17,0.44,0.64,0.05
050US45085,0.34,0.37,0.56,0.42,0.42,0.07,0.36,0.49,0.03
050US45087,0.27,0.58,0.37,0.53,0.62,0.04,0.97,0.32,0.0
050US45089,0.3,0.28,0.68,0.65,0.21,0.15,0.53,0.36,0.01
050US45091,0.4,0.56,0.35,0.3,0.69,0.08,0.38,0.72,0.04
050US46003,0.0,0.88,0.01,0.0,0.88,0.07,0.0,0.0,0.0
050US46005,0.6,0.91,0.02,0.51,0.65,0.19,0.56,0.64,0.2
050US46007,0.53,0.34,0.0,0.0,0.34,0.08,0.53,0.34,0.01
050US46009,0.5,0.81,0.03,0.25,0.84,0.03,0.37,0.83,0.01
050US46011,0.41,0.89,0.02,0.2,0.9,0.04,0.26,0.9,0.04
050US46013,0.49,0.85,0.05,0.29,0.86,0.04,0.5,0.77,0.09
050US46015,0.45,0.96,0.0,0.41,0.77,0.04,0.45,0.76,0.01
050US46017,0.0,0.12,0.0,0.0,0.12,0.03,0.0,0.0,0.0
050US46019,0.05,0.92,0.01,0.08,0.92,0.04,0.0,0.0,0.0
050US46021,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0
050US46023,0.75,0.43,0.0,0.5,0.55,0.06,0.42,0.49,0.0
050US46025,0.0,0.94,0.0,0.0,0.94,0.03,0.0,0.94,0.0
050US46027,0.56,0.85,0.02,0.21,0.87,0.03,0.23,0.85,0.03
050US46029,0.26,0.93,0.01,0.27,0.92,0.03,0.34,0.93,0.01
050US46031,0.73,0.14,0.01,0.48,0.23,0.0,0.73,0.14,0.0
050US46033,0.67,0.9,0.01,0.08,0.91,0.03,0.09,0.91,0.0
050US46035,0.37,0.9,0.01,0.25,0.9,0.04,0.44,0.92,0.01
050US46037,0.0,0.0,0.0,0.19,0.87,0.03,0.61,0.96,0.0
050US46039,0.0,0.0,0.0,0.19,0.96,0.03,0.0,0.0,0.0
050US46041,0.39,0.19,0.0,0.09,0.28,0.01,0.11,0.33,0.0
050US46043,0.0,0.0,0.0,0.0,0.95,0.01,0.0,0.95,0.0
050US46045,0.44,0.96,0.0,0.08,0.97,0.02,0.56,0.98,0.0
050US46047,0.41,0.81,0.01,0.22,0.83,0.05,0.41,0.81,0.02
050US46049,0.0,0.95,0.0,0.0,0.95,0.01,0.0,0.95,0.0
050US46051,0.28,0.94,0.0,0.63,0.91,0.06,0.22,0.92,0.0
050US46053,0.0,0.0,0.0,0.18,0.88,0.01,0.52,0.87,0.03
050US46055,0.0,0.94,0.0,0.0,0.94,0.01,0.0,0.0,0.0
050US46057,0.44,0.91,0.0,0.36,0.91,0.06,0.2,0.92,0.0
050US46059,0.56,0.97,0.0,0.25,0.98,0.01,0.44,0.98,0.01
050US46061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US46063,0.0,0.91,0.02,0.0,0.91,0.02,0.0,0.91,0.0
050US46065,0.55,0.75,0.01,0.09,0.83,0.03,0.57,0.87,0.01
050US46067,0.0,0.0,0.0,0.36,0.93,0.04,0.43,0.93,0.01
050US46069,0.0,0.85,0.01,0.0,0.85,0.01,0.0,0.0,0.0
050US46071,0.68,0.19,0.0,0.68,0.19,0.01,0.29,0.41,0.01
050US46073,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.0,0.0
050US46075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US46077,0.0,0.0,0.0,0.42,0.95,0.04,0.58,0.99,0.0
050US46079,0.31,0.91,0.0,0.35,0.9,0.02,0.41,0.9,0.03
050US46081,0.31,0.9,0.01,0.17,0.91,0.04,0.36,0.9,0.02
050US46083,0.61,0.87,0.06,0.34,0.91,0.03,0.47,0.92,0.02
050US46085,0.95,0.06,0.0,0.35,0.58,0.02,0.17,0.74,0.01
050US46087,0.3,0.95,0.01,0.12,0.94,0.04,0.0,0.0,0.0
050US46089,0.0,0.95,0.0,0.0,0.95,0.01,0.0,0.95,0.0
050US46091,0.0,0.82,0.0,0.0,0.82,0.09,0.0,0.82,0.0
050US46093,0.41,0.79,0.05,0.2,0.84,0.06,0.24,0.87,0.02
050US46095,0.0,0.0,0.0,0.0,0.4,0.05,0.0,0.0,0.0
050US46097,0.0,0.95,0.01,0.0,0.95,0.02,0.0,0.95,0.0
050US46099,0.5,0.73,0.12,0.41,0.75,0.1,0.46,0.73,0.07
050US46101,0.61,0.6,0.0,0.38,0.68,0.05,0.43,0.66,0.04
050US46102,0.8,0.02,0.0,0.23,0.04,0.05,0.0,0.0,0.0
050US46103,0.45,0.74,0.02,0.29,0.75,0.08,0.42,0.78,0.03
050US46105,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.0,0.0
050US46107,0.0,0.0,0.0,0.0,0.93,0.03,0.0,0.93,0.01
050US46109,0.26,0.52,0.01,0.3,0.55,0.04,0.41,0.89,0.0
050US46111,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.94,0.0
050US46115,0.5,0.96,0.0,0.3,0.93,0.04,0.0,0.0,0.0
050US46117,0.0,0.0,0.0,0.0,0.84,0.02,0.0,0.0,0.0
050US46119,0.0,0.0,0.0,0.0,0.95,0.01,0.0,0.0,0.0
050US46121,0.32,0.08,0.0,0.44,0.07,0.05,0.18,0.12,0.03
050US46123,0.0,0.0,0.0,0.58,0.81,0.0,0.25,0.82,0.0
050US46125,0.07,0.95,0.0,0.12,0.96,0.02,0.51,0.95,0.0
050US46127,0.29,0.92,0.01,0.19,0.92,0.04,0.44,0.9,0.02
050US46129,0.33,0.74,0.06,0.21,0.84,0.03,0.4,0.73,0.02
050US46135,0.55,0.82,0.03,0.24,0.86,0.05,0.4,0.84,0.0
050US46137,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.01
050US47001,0.48,0.78,0.1,0.5,0.81,0.07,0.6,0.81,0.07
050US47003,0.4,0.67,0.11,0.46,0.65,0.19,0.82,0.88,0.01
050US47005,0.25,0.92,0.04,0.33,0.93,0.03,0.78,0.96,0.0
050US47007,0.16,0.88,0.05,0.3,0.9,0.03,0.58,0.89,0.0
050US47009,0.57,0.79,0.11,0.39,0.86,0.06,0.38,0.88,0.01
050US47011,0.43,0.78,0.1,0.41,0.78,0.11,0.59,0.81,0.04
050US47013,0.45,0.96,0.01,0.48,0.95,0.03,0.64,0.96,0.01
050US47015,0.27,0.94,0.02,0.39,0.93,0.04,0.71,0.97,0.0
050US47017,0.21,0.83,0.12,0.3,0.85,0.04,0.47,0.88,0.01
050US47019,0.61,0.9,0.06,0.34,0.93,0.03,0.63,0.93,0.02
050US47021,0.17,0.92,0.02,0.32,0.9,0.05,0.58,0.89,0.01
050US47023,0.44,0.78,0.17,0.33,0.85,0.02,0.7,0.73,0.01
050US47025,0.62,0.93,0.03,0.36,0.94,0.02,0.52,0.93,0.02
050US47027,0.34,0.93,0.05,0.34,0.93,0.01,0.34,0.93,0.0
050US47029,0.52,0.9,0.04,0.25,0.91,0.03,0.0,0.0,0.0
050US47031,0.47,0.84,0.06,0.28,0.86,0.06,0.33,0.88,0.02
050US47033,0.16,0.72,0.14,0.22,0.71,0.12,0.58,0.67,0.01
050US47035,0.66,0.9,0.03,0.47,0.91,0.07,0.44,0.95,0.01
050US47037,0.49,0.39,0.46,0.48,0.47,0.2,0.41,0.58,0.07
050US47039,0.24,0.9,0.05,0.29,0.89,0.03,0.62,0.91,0.01
050US47041,0.25,0.9,0.02,0.3,0.85,0.11,0.62,0.85,0.02
050US47043,0.38,0.85,0.07,0.37,0.86,0.06,0.6,0.87,0.02
050US47045,0.47,0.67,0.23,0.19,0.77,0.04,0.59,0.76,0.02
050US47047,0.32,0.6,0.36,0.37,0.72,0.07,0.62,0.68,0.05
050US47049,0.75,0.94,0.01,0.45,0.96,0.03,0.46,0.98,0.01
050US47051,0.31,0.86,0.08,0.26,0.87,0.05,0.35,0.87,0.01
050US47053,0.46,0.61,0.32,0.27,0.7,0.04,0.66,0.65,0.02
050US47055,0.25,0.81,0.13,0.44,0.82,0.05,0.58,0.88,0.01
050US47057,0.42,0.95,0.01,0.36,0.92,0.05,0.56,0.91,0.01
050US47059,0.31,0.91,0.04,0.25,0.92,0.04,0.44,0.92,0.01
050US47061,0.53,0.82,0.01,0.31,0.85,0.02,0.81,0.8,0.01
050US47063,0.45,0.71,0.06,0.44,0.7,0.2,0.54,0.81,0.03
050US47065,0.57,0.43,0.48,0.45,0.63,0.12,0.42,0.74,0.04
050US47067,0.4,0.97,0.01,0.4,0.97,0.01,0.4,0.97,0.01
050US47069,0.38,0.45,0.52,0.57,0.56,0.04,0.41,0.77,0.02
050US47071,0.42,0.87,0.07,0.51,0.84,0.06,0.77,0.81,0.03
050US47073,0.47,0.92,0.03,0.37,0.93,0.03,0.41,0.93,0.01
050US47075,0.17,0.42,0.54,0.43,0.46,0.1,0.84,0.48,0.0
050US47077,0.33,0.82,0.11,0.31,0.82,0.04,0.53,0.85,0.0
050US47079,0.5,0.75,0.2,0.28,0.88,0.05,0.46,0.91,0.01
050US47081,0.55,0.74,0.21,0.2,0.91,0.03,0.65,0.8,0.01
050US47083,0.35,0.89,0.07,0.63,0.9,0.02,0.61,0.97,0.01
050US47085,0.27,0.92,0.03,0.23,0.93,0.03,0.64,0.92,0.02
050US47087,0.48,0.93,0.02,0.33,0.94,0.03,0.8,0.91,0.0
050US47089,0.43,0.89,0.04,0.27,0.9,0.05,0.52,0.9,0.02
050US47091,0.61,0.84,0.09,0.19,0.92,0.02,0.46,0.88,0.01
050US47093,0.54,0.59,0.3,0.36,0.77,0.07,0.41,0.82,0.05
050US47095,0.22,0.64,0.32,0.08,0.67,0.02,0.38,0.6,0.0
050US47097,0.34,0.51,0.43,0.24,0.71,0.04,0.57,0.52,0.01
050US47099,0.57,0.87,0.06,0.33,0.92,0.03,0.73,0.94,0.02
050US47101,0.21,0.93,0.02,0.28,0.93,0.03,0.62,0.93,0.02
050US47103,0.54,0.75,0.18,0.3,0.84,0.05,0.48,0.9,0.01
050US47105,0.47,0.82,0.02,0.44,0.8,0.14,0.51,0.86,0.02
050US47107,0.52,0.82,0.09,0.29,0.86,0.06,0.58,0.89,0.03
050US47109,0.17,0.89,0.07,0.2,0.9,0.02,0.53,0.9,0.0
050US47111,0.27,0.92,0.0,0.19,0.91,0.06,0.58,0.92,0.02
050US47113,0.43,0.42,0.52,0.51,0.51,0.1,0.52,0.61,0.03
050US47115,0.42,0.88,0.04,0.28,0.91,0.02,0.7,0.85,0.02
050US47117,0.48,0.67,0.18,0.44,0.68,0.12,0.53,0.73,0.01
050US47119,0.36,0.69,0.21,0.33,0.73,0.09,0.53,0.84,0.03
050US47121,0.04,0.94,0.02,0.19,0.94,0.02,0.67,0.94,0.0
050US47123,0.54,0.89,0.06,0.17,0.91,0.05,0.62,0.92,0.01
050US47125,0.35,0.55,0.25,0.35,0.57,0.13,0.37,0.59,0.03
050US47127,0.29,0.91,0.02,0.61,0.89,0.01,0.39,0.96,0.03
050US47129,0.74,0.79,0.17,0.5,0.84,0.03,0.0,0.0,0.0
050US47131,0.48,0.66,0.23,0.33,0.73,0.07,0.41,0.9,0.01
050US47133,0.76,0.93,0.03,0.45,0.94,0.03,0.53,0.95,0.02
