HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP
050US40017,28.0,19.0,,21.0,0.0,,22.0,,,11.03,43.55,,23.4,100.82,,22.78,,,0.97,0.66,,0.72,0.0,,0.76,,
050US56045,0.0,0.0,,,,,0.0,,,93.0,504.38,,,,,91.36,,,0.0,0.0,,,,,0.0,,
050US23019,42.0,25.0,,29.0,,,28.0,13.0,,11.22,39.38,,31.41,,,25.72,96.03,,0.91,0.54,,0.63,,,0.61,0.28,
050US51043,3.0,1.0,1.0,2.0,0.0,,2.0,0.0,,14.11,67.84,172.88,27.91,148.8,,27.18,132.27,,1.0,0.33,0.33,0.67,0.0,,0.67,0.0,
050US48251,26.0,8.0,,14.0,0.0,,19.0,0.0,,16.84,48.05,,30.87,138.3,,25.35,99.55,,0.93,0.29,,0.5,0.0,,0.68,0.0,
050US51135,1.0,0.0,,0.0,,,0.0,0.0,,35.53,161.37,,68.17,,,53.56,280.53,,0.25,0.0,,0.0,,,0.0,0.0,
050US22095,11.0,8.0,4.0,10.0,7.0,,11.0,8.0,1.0,7.56,19.82,85.22,12.58,32.0,,9.18,24.62,99.36,1.0,0.73,0.36,0.91,0.64,,1.0,0.73,0.09
050US22125,0.0,0.0,0.0,0.0,,,0.0,,,59.44,195.24,1296.63,82.5,,,68.77,,,0.0,0.0,0.0,0.0,,,0.0,,
050US26061,10.0,8.0,7.0,,,,8.0,6.0,3.0,10.64,29.85,98.86,,,,20.14,52.31,160.58,0.83,0.67,0.58,,,,0.67,0.5,0.25
050US48231,17.0,6.0,,0.0,,,14.0,4.0,,16.0,59.77,,52.64,,,20.51,79.42,,0.89,0.32,,0.0,,,0.74,0.21,
050US48279,2.0,1.0,,0.0,,,0.0,,,29.61,111.39,,64.43,,,71.0,,,0.4,0.2,,0.0,,,0.0,,
050US04003,26.0,,,15.0,,,28.0,16.0,5.0,16.7,,,40.06,,,14.3,46.82,140.67,0.81,,,0.47,,,0.88,0.5,0.16
050US29081,0.0,0.0,,0.0,,,0.0,0.0,,49.03,198.58,,98.68,,,70.38,229.88,,0.0,0.0,,0.0,,,0.0,0.0,
050US31023,1.0,0.0,,0.0,,,1.0,0.0,,37.37,300.36,,67.67,,,34.86,294.22,,0.33,0.0,,0.0,,,0.33,0.0,
050US37189,12.0,5.0,4.0,12.0,4.0,,12.0,3.0,,14.12,49.43,131.41,17.36,61.89,,19.59,62.16,,0.92,0.38,0.31,0.92,0.31,,0.92,0.23,
050US38007,0.0,0.0,0.0,,,,0.0,0.0,,89.02,548.92,1141.54,,,,64.75,301.1,,0.0,0.0,0.0,,,,0.0,0.0,
050US51630,6.0,6.0,4.0,6.0,2.0,0.0,6.0,5.0,1.0,3.23,11.39,27.92,10.6,34.81,97.75,4.5,17.74,47.11,1.0,1.0,0.67,1.0,0.33,0.0,1.0,0.83,0.17
050US42013,34.0,29.0,25.0,34.0,7.0,,34.0,23.0,,4.04,12.81,36.72,14.31,53.14,,8.04,28.1,,1.0,0.85,0.74,1.0,0.21,,1.0,0.68,
050US42117,8.0,2.0,,0.0,,,4.0,1.0,,19.31,68.66,,74.3,,,32.47,94.56,,0.8,0.2,,0.0,,,0.4,0.1,
050US26065,80.0,71.0,,76.0,31.0,,78.0,38.0,,5.19,13.45,,13.91,44.68,,12.42,39.46,,0.99,0.88,,0.94,0.38,,0.96,0.47,
050US29167,3.0,1.0,1.0,0.0,,,3.0,1.0,1.0,26.44,67.06,199.14,45.42,,,26.44,69.25,205.6,0.75,0.25,0.25,0.0,,,0.75,0.25,0.25
050US19191,2.0,0.0,,0.0,,,0.0,,,30.88,115.21,,98.9,,,94.11,,,0.4,0.0,,0.0,,,0.0,,
050US29085,0.0,1.0,,0.0,,,0.0,0.0,,46.25,122.99,,82.03,,,46.2,179.19,,0.0,0.33,,0.0,,,0.0,0.0,
050US40035,5.0,2.0,2.0,1.0,0.0,,0.0,0.0,,9.65,43.62,138.44,36.81,192.37,,59.18,295.11,,1.0,0.4,0.4,0.2,0.0,,0.0,0.0,
050US49027,1.0,1.0,1.0,,,,0.0,0.0,,29.94,117.58,352.29,,,,100.02,519.31,,0.33,0.33,0.33,,,,0.0,0.0,
050US50009,2.0,2.0,2.0,0.0,0.0,,1.0,0.0,,12.29,46.96,162.95,54.99,205.2,,32.54,173.19,,0.67,0.67,0.67,0.0,0.0,,0.33,0.0,
050US47139,5.0,0.0,,0.0,0.0,,3.0,1.0,1.0,25.89,98.12,,50.67,274.33,,22.4,111.96,336.57,1.0,0.0,,0.0,0.0,,0.6,0.2,0.2
050US47153,1.0,0.0,,0.0,0.0,,0.0,0.0,,37.98,134.05,,60.35,223.06,,50.93,179.04,,0.33,0.0,,0.0,0.0,,0.0,0.0,
050US48497,11.0,2.0,,0.0,0.0,,3.0,0.0,,16.2,62.67,,48.6,210.52,,40.25,171.67,,1.0,0.18,,0.0,0.0,,0.27,0.0,
050US13223,19.0,7.0,3.0,10.0,0.0,,15.0,0.0,,12.94,34.21,99.51,29.19,94.19,,24.52,68.22,,1.0,0.37,0.16,0.53,0.0,,0.79,0.0,
050US55127,22.0,7.0,,2.0,0.0,,21.0,4.0,,11.91,39.43,,38.88,172.84,,18.84,62.73,,1.0,0.32,,0.09,0.0,,0.95,0.18,
050US56001,10.0,10.0,3.0,,,,10.0,9.0,2.0,4.7,14.07,38.17,,,,7.3,30.71,76.26,1.0,1.0,0.3,,,,1.0,0.9,0.2
050US56005,6.0,5.0,2.0,,,,5.0,4.0,2.0,11.96,37.72,105.55,,,,14.55,46.59,131.54,0.86,0.71,0.29,,,,0.71,0.57,0.29
050US21201,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,31.29,126.07,375.45,35.99,139.58,,30.32,87.84,262.08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
050US20023,0.0,0.0,,,,,0.0,0.0,0.0,115.22,456.53,,,,,59.31,195.76,840.32,0.0,0.0,,,,,0.0,0.0,0.0
050US47169,2.0,0.0,0.0,0.0,,,2.0,2.0,1.0,26.8,95.33,283.98,63.48,,,3.38,5.64,16.64,1.0,0.0,0.0,0.0,,,1.0,1.0,0.5
050US50019,8.0,5.0,4.0,8.0,3.0,,8.0,4.0,2.0,14.11,43.84,107.21,20.6,76.12,,19.59,68.55,170.43,0.8,0.5,0.4,0.8,0.3,,0.8,0.4,0.2
050US48413,0.0,0.0,0.0,0.0,0.0,,,,,62.35,377.42,1099.98,63.11,400.67,,,,,0.0,0.0,0.0,0.0,0.0,,,,
050US46059,0.0,0.0,,,,,,,,70.1,304.6,,,,,,,,0.0,0.0,,,,,,,
050US46063,0.0,,,,,,0.0,0.0,,150.15,,,,,,191.51,864.98,,0.0,,,,,,0.0,0.0,
050US46077,0.0,0.0,,,,,0.0,,,49.36,213.69,,,,,109.9,,,0.0,0.0,,,,,0.0,,
050US46087,0.0,0.0,,,,,0.0,0.0,,55.81,215.02,,,,,58.51,237.85,,0.0,0.0,,,,,0.0,0.0,
050US46089,0.0,0.0,,,,,0.0,0.0,,80.25,363.08,,,,,80.25,363.11,,0.0,0.0,,,,,0.0,0.0,
050US56015,3.0,2.0,1.0,,,,3.0,2.0,1.0,24.9,77.11,181.59,,,,24.9,77.11,181.59,0.75,0.5,0.25,,,,0.75,0.5,0.25
050US47177,9.0,3.0,3.0,0.0,,,9.0,3.0,1.0,9.09,33.12,98.16,99.11,,,11.08,41.61,122.51,1.0,0.33,0.33,0.0,,,1.0,0.33,0.11
050US48017,0.0,0.0,0.0,0.0,,,0.0,,,37.24,143.12,427.98,88.13,,,96.74,,,0.0,0.0,0.0,0.0,,,0.0,,
050US48131,0.0,0.0,,0.0,,,,,,72.01,569.78,,75.94,,,,,,0.0,0.0,,0.0,,,,,
050US48143,8.0,4.0,4.0,0.0,,,8.0,3.0,,8.48,40.6,144.74,71.36,,,11.57,61.84,,1.0,0.5,0.5,0.0,,,1.0,0.38,
050US42011,90.0,74.0,52.0,87.0,37.0,,90.0,57.0,,5.14,15.19,43.98,13.13,46.44,,9.02,29.6,,1.0,0.82,0.58,0.97,0.41,,1.0,0.63,
050US42019,44.0,34.0,26.0,39.0,15.0,,41.0,19.0,,5.22,14.59,42.26,16.38,51.35,,13.32,39.23,,1.0,0.77,0.59,0.89,0.34,,0.93,0.43,
050US42105,1.0,0.0,,0.0,,,0.0,0.0,,44.43,146.37,,130.3,,,60.18,195.28,,0.2,0.0,,0.0,,,0.0,0.0,
050US42115,10.0,3.0,3.0,1.0,0.0,,10.0,4.0,4.0,15.67,46.97,141.7,44.32,144.04,,14.32,43.71,128.99,0.91,0.27,0.27,0.09,0.0,,0.91,0.36,0.36
050US51049,1.0,0.0,0.0,0.0,,,0.0,0.0,,28.11,103.12,307.7,66.82,,,39.66,190.32,,0.5,0.0,0.0,0.0,,,0.0,0.0,
050US26017,26.0,19.0,,21.0,0.0,,24.0,12.0,,9.3,26.65,,26.86,100.53,,13.69,45.12,,0.96,0.7,,0.78,0.0,,0.89,0.44,
050US51685,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,8.92,22.45,56.98,8.92,22.45,56.98,14.94,44.1,117.81,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
050US48163,3.0,1.0,1.0,0.0,,,0.0,,,13.62,53.34,158.99,64.03,,,73.5,,,1.0,0.33,0.33,0.0,,,0.0,,
050US48165,3.0,2.0,,0.0,,,0.0,,,9.93,54.11,,75.6,,,91.46,,,1.0,0.67,,0.0,,,0.0,,
050US48179,7.0,1.0,1.0,0.0,,,0.0,,,18.8,75.97,225.01,70.99,,,75.82,,,1.0,0.14,0.14,0.0,,,0.0,,
050US28047,46.0,34.0,15.0,42.0,10.0,,46.0,27.0,,6.35,19.54,56.95,15.8,57.72,,9.67,29.27,,1.0,0.74,0.33,0.91,0.22,,1.0,0.59,
050US48285,0.0,,,0.0,,,0.0,0.0,,65.96,,,70.16,,,61.94,231.38,,0.0,,,0.0,,,0.0,0.0,
050US48303,68.0,57.0,,68.0,29.0,,59.0,1.0,,6.05,20.87,,9.91,38.64,,24.61,96.49,,1.0,0.84,,1.0,0.43,,0.87,0.01,
050US51540,12.0,12.0,11.0,12.0,10.0,0.0,12.0,12.0,5.0,1.73,4.71,12.45,9.77,24.84,70.26,4.08,11.12,30.32,1.0,1.0,0.92,1.0,0.83,0.0,1.0,1.0,0.42
050US51570,5.0,5.0,3.0,5.0,0.0,,5.0,4.0,0.0,2.1,5.93,17.14,18.61,67.99,,7.85,23.47,68.23,1.0,1.0,0.6,1.0,0.0,,1.0,0.8,0.0
050US51610,3.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,1.64,37.3,10.11,11.83,31.63,88.68,5.19,12.96,36.56,1.0,0.0,0.67,1.0,0.33,0.0,1.0,1.0,0.33
050US02060,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02068,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02188,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02230,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US02275,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US30019,0.0,0.0,0.0,,,,0.0,,,86.69,355.13,1063.81,,,,154.8,,,0.0,0.0,0.0,,,,0.0,,
050US39025,40.0,26.0,7.0,33.0,6.0,,40.0,13.0,3.0,10.99,31.14,91.67,19.86,69.46,,14.16,41.32,121.28,1.0,0.65,0.17,0.82,0.15,,1.0,0.32,0.07
050US39053,7.0,4.0,4.0,0.0,0.0,,6.0,3.0,2.0,10.92,29.21,85.85,44.58,187.64,,17.95,45.72,135.0,1.0,0.57,0.57,0.0,0.0,,0.86,0.43,0.29
050US39067,3.0,1.0,1.0,0.0,,,1.0,0.0,,19.92,62.99,187.41,64.21,,,33.64,128.69,,0.6,0.2,0.2,0.0,,,0.2,0.0,
050US31153,43.0,15.0,,43.0,6.0,,43.0,0.0,,10.41,36.13,,14.04,49.52,,16.46,63.19,,1.0,0.35,,1.0,0.14,,1.0,0.0,
050US02013,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US40093,0.0,0.0,0.0,,,,,,,58.58,236.58,837.46,,,,,,,0.0,0.0,0.0,,,,,,
050US40103,1.0,0.0,,0.0,,,1.0,0.0,,32.43,154.35,,51.68,,,33.66,155.86,,0.25,0.0,,0.0,,,0.25,0.0,
050US40053,2.0,1.0,1.0,0.0,,,0.0,,,12.48,55.01,147.72,69.44,,,64.19,,,1.0,0.5,0.5,0.0,,,0.0,,
050US31081,1.0,0.0,,,,,1.0,0.0,,32.59,155.76,,,,,32.05,152.29,,0.33,0.0,,,,,0.33,0.0,
050US31109,74.0,65.0,32.0,73.0,39.0,,74.0,62.0,23.0,5.85,18.57,49.44,10.48,34.06,,6.84,20.48,55.33,1.0,0.88,0.43,0.99,0.53,,1.0,0.84,0.31
050US31119,9.0,7.0,6.0,0.0,,,9.0,7.0,3.0,6.49,34.0,85.89,104.18,,,8.45,38.76,99.52,1.0,0.78,0.67,0.0,,,1.0,0.78,0.33
050US01057,1.0,0.0,,0.0,0.0,,0.0,0.0,,34.15,118.23,,57.26,208.76,,56.36,216.77,,0.2,0.0,,0.0,0.0,,0.0,0.0,
050US01111,3.0,2.0,1.0,0.0,,,0.0,0.0,,23.22,67.83,215.26,56.45,,,52.28,176.06,,0.5,0.33,0.17,0.0,,,0.0,0.0,
050US05021,4.0,1.0,,0.0,,,4.0,1.0,,21.18,73.05,,58.52,,,21.18,73.05,,0.67,0.17,,0.0,,,0.67,0.17,
050US05023,4.0,3.0,2.0,0.0,,,4.0,2.0,1.0,32.21,88.52,265.86,109.63,,,31.25,86.7,257.56,0.57,0.43,0.29,0.0,,,0.57,0.29,0.14
050US05037,2.0,0.0,,0.0,,,5.0,3.0,,36.31,136.49,,76.8,,,16.34,49.67,,0.33,0.0,,0.0,,,0.83,0.5,
050US27071,3.0,2.0,2.0,,,,0.0,,,27.71,118.83,306.17,,,,154.88,,,0.75,0.5,0.5,,,,0.0,,
050US19197,2.0,1.0,,,,,0.0,0.0,,24.63,90.57,,,,,55.6,232.71,,0.4,0.2,,,,,0.0,0.0,
050US20013,3.0,1.0,1.0,0.0,,,0.0,,,14.08,51.14,152.23,67.38,,,52.12,,,1.0,0.33,0.33,0.0,,,0.0,,
050US40107,0.0,0.0,,0.0,,,2.0,0.0,,44.76,202.9,,75.24,,,32.03,144.61,,0.0,0.0,,0.0,,,0.5,0.0,
050US31053,9.0,7.0,3.0,0.0,,,0.0,,,9.26,53.96,111.49,48.91,,,43.09,,,1.0,0.78,0.33,0.0,,,0.0,,
050US31123,0.0,0.0,,,,,0.0,0.0,0.0,45.26,233.14,,,,,44.62,245.53,1245.41,0.0,0.0,,,,,0.0,0.0,0.0
050US21041,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,11.74,31.66,93.43,11.74,31.66,93.43,42.07,161.31,474.57,1.0,0.33,0.33,1.0,0.33,0.33,0.0,0.0,0.0
050US39135,11.0,0.0,,8.0,0.0,,12.0,4.0,,24.12,81.01,,29.21,101.87,,13.56,40.77,,0.92,0.0,,0.67,0.0,,1.0,0.33,
050US39119,19.0,12.0,6.0,19.0,9.0,1.0,19.0,10.0,5.0,9.15,30.36,87.61,13.15,42.42,122.78,10.89,34.69,100.76,1.0,0.63,0.32,1.0,0.47,0.05,1.0,0.53,0.26
050US05051,18.0,14.0,,0.0,,,18.0,6.0,,8.29,22.76,,54.73,,,16.61,50.8,,0.9,0.7,,0.0,,,0.9,0.3,
050US31095,0.0,,,0.0,,,0.0,,,64.12,,,89.91,,,81.66,,,0.0,,,0.0,,,0.0,,
050US29173,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,32.11,107.5,357.96,61.4,236.67,,23.08,50.34,149.48,0.67,0.0,0.0,0.0,0.0,,0.67,0.33,0.33
050US40021,9.0,5.0,3.0,0.0,,,0.0,0.0,,8.99,39.5,115.68,70.32,,,39.14,179.08,,1.0,0.56,0.33,0.0,,,0.0,0.0,
050US36079,19.0,14.0,5.0,19.0,3.0,,19.0,13.0,6.0,8.01,22.68,63.98,13.54,42.18,,8.0,22.64,62.71,1.0,0.74,0.26,1.0,0.16,,1.0,0.68,0.32
050US36097,4.0,1.0,1.0,0.0,0.0,,4.0,1.0,1.0,17.52,52.12,134.43,46.94,164.21,,18.19,52.12,134.43,0.8,0.2,0.2,0.0,0.0,,0.8,0.2,0.2
050US29011,3.0,2.0,2.0,0.0,,,0.0,0.0,,7.29,25.22,75.28,55.59,,,36.87,167.75,,1.0,0.67,0.67,0.0,,,0.0,0.0,
050US39127,6.0,2.0,2.0,1.0,0.0,,5.0,1.0,1.0,11.17,34.89,103.48,39.08,147.63,,15.56,52.62,166.22,1.0,0.33,0.33,0.17,0.0,,0.83,0.17,0.17
050US20045,22.0,15.0,5.0,22.0,9.0,2.0,22.0,9.0,2.0,9.17,27.99,77.62,11.72,37.43,104.41,11.72,37.43,104.41,1.0,0.68,0.23,1.0,0.41,0.09,1.0,0.41,0.09
050US20051,0.0,,,,,,6.0,4.0,1.0,74.77,,,,,,12.0,28.32,81.26,0.0,,,,,,1.0,0.67,0.17
050US20055,12.0,11.0,6.0,,,,12.0,11.0,5.0,4.37,12.86,36.85,,,,4.82,14.05,40.22,1.0,0.92,0.5,,,,1.0,0.92,0.42
050US29177,1.0,0.0,,0.0,,,0.0,0.0,,33.48,99.99,,64.99,,,47.8,181.21,,0.25,0.0,,0.0,,,0.0,0.0,
050US28153,0.0,0.0,,0.0,,,0.0,,,49.24,226.54,,80.45,,,76.85,,,0.0,0.0,,0.0,,,0.0,,
050US28159,0.0,0.0,,0.0,,,0.0,,,56.35,243.69,,98.64,,,79.55,,,0.0,0.0,,0.0,,,0.0,,
050US28161,1.0,0.0,0.0,0.0,,,0.0,0.0,,34.06,112.6,333.13,113.19,,,50.66,200.35,,0.33,0.0,0.0,0.0,,,0.0,0.0,
050US20173,121.0,99.0,,120.0,64.0,,121.0,94.0,,6.68,19.67,,11.79,38.2,,8.0,24.42,,0.98,0.8,,0.97,0.52,,0.98,0.76,
050US20177,43.0,38.0,18.0,42.0,18.0,,43.0,30.0,,5.64,17.56,49.45,11.7,36.8,,9.31,27.95,,1.0,0.88,0.42,0.98,0.42,,1.0,0.7,
050US20185,0.0,0.0,,,,,0.0,,,47.76,196.14,,,,,72.14,,,0.0,0.0,,,,,0.0,,
050US29017,0.0,0.0,,0.0,0.0,,2.0,1.0,1.0,54.37,189.78,,59.19,211.13,,20.74,57.92,172.42,0.0,0.0,,0.0,0.0,,0.67,0.33,0.33
050US29047,44.0,34.0,15.0,36.0,0.0,,44.0,29.0,,6.71,17.68,49.42,22.49,95.12,,10.6,32.42,,1.0,0.77,0.34,0.82,0.0,,1.0,0.66,
050US20059,2.0,0.0,,1.0,0.0,,5.0,1.0,1.0,32.94,185.0,,38.78,185.96,,19.62,56.98,167.54,0.4,0.0,,0.2,0.0,,1.0,0.2,0.2
050US39163,2.0,1.0,1.0,0.0,0.0,,3.0,2.0,2.0,17.81,63.33,187.94,34.49,130.63,,7.44,22.96,68.21,0.67,0.33,0.33,0.0,0.0,,1.0,0.67,0.67
050US29105,6.0,6.0,3.0,0.0,,,6.0,4.0,1.0,6.14,2.56,58.06,64.9,,,8.24,26.4,77.52,1.0,1.0,0.5,0.0,,,1.0,0.67,0.17
050US29109,5.0,1.0,,0.0,,,6.0,3.0,,25.99,84.03,,49.82,,,16.22,47.36,,0.71,0.14,,0.0,,,0.86,0.43,
050US31137,0.0,0.0,,,,,0.0,,,40.55,207.24,,,,,70.32,,,0.0,0.0,,,,,0.0,,
050US33003,11.0,8.0,8.0,0.0,,,4.0,1.0,,4.75,14.24,42.24,80.98,,,34.92,121.32,,1.0,0.73,0.73,0.0,,,0.36,0.09,
050US39009,15.0,10.0,7.0,14.0,3.0,,15.0,13.0,10.0,8.45,31.02,92.23,13.47,48.02,,5.32,17.74,51.54,1.0,0.67,0.47,0.93,0.2,,1.0,0.87,0.67
050US19181,10.0,0.0,,9.0,0.0,,10.0,0.0,,24.51,98.61,,27.59,115.27,,25.1,109.4,,0.83,0.0,,0.75,0.0,,0.83,0.0,
050US19185,1.0,0.0,,0.0,,,0.0,,,35.4,131.09,,80.94,,,69.3,,,0.33,0.0,,0.0,,,0.0,,
050US19187,11.0,7.0,4.0,,,,11.0,7.0,1.0,10.65,33.4,96.56,,,,12.04,40.0,118.24,0.92,0.58,0.33,,,,0.92,0.58,0.08
050US21207,5.0,1.0,1.0,0.0,0.0,,1.0,0.0,,10.86,46.36,125.23,39.86,235.83,,35.55,163.02,,1.0,0.2,0.2,0.0,0.0,,0.2,0.0,
050US38065,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,47.1,262.67,598.91,52.9,313.65,,47.1,262.67,598.91,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
050US06111,172.0,,,,,,169.0,,,5.68,,,,,,8.21,,,0.99,,,,,,0.97,,
050US08009,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.5,74.44,134.62,90.4,395.82,1102.68,12.5,74.44,134.62,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5
050US08011,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,63.53,435.62,824.61,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
050US08017,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,102.94,500.74,,102.94,633.59,,58.86,297.3,889.87,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
050US29125,0.0,2.0,,0.0,,,1.0,0.0,,41.93,50.68,,102.15,,,38.18,148.58,,0.0,0.67,,0.0,,,0.33,0.0,
050US31133,0.0,0.0,,0.0,,,0.0,,,58.4,300.72,,88.38,,,78.71,,,0.0,0.0,,0.0,,,0.0,,
050US20175,1.0,1.0,1.0,,,,4.0,4.0,2.0,31.21,68.96,202.69,,,,11.1,24.81,72.14,0.2,0.2,0.2,,,,0.8,0.8,0.4
050US22023,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,32.04,120.02,443.68,59.21,280.1,,57.39,247.16,,0.33,0.33,0.33,0.0,0.0,,0.0,0.0,
050US22041,5.0,2.0,,0.0,,,2.0,,,17.08,60.29,,62.48,,,39.33,,,0.83,0.33,,0.0,,,0.33,,
050US22051,126.0,119.0,,124.0,,,125.0,,,4.23,9.59,,17.3,,,7.91,,,0.99,0.94,,0.98,,,0.98,,
050US22075,2.0,,,2.0,,,2.0,,,50.19,,,61.26,,,62.23,,,0.22,,,0.22,,,0.22,,
050US39171,9.0,4.0,,0.0,,,9.0,3.0,,11.86,42.65,,65.89,,,13.39,48.14,,1.0,0.44,,0.0,,,1.0,0.33,
050US20017,0.0,0.0,,0.0,,,0.0,0.0,,40.1,178.02,,91.54,,,78.38,475.37,,0.0,0.0,,0.0,,,0.0,0.0,
050US20183,0.0,0.0,,,,,0.0,0.0,,36.27,185.48,,,,,36.27,184.88,,0.0,0.0,,,,,0.0,0.0,
050US20189,0.0,0.0,,0.0,,,0.0,0.0,,46.88,201.28,,186.06,,,64.81,215.72,,0.0,0.0,,0.0,,,0.0,0.0,
050US20037,10.0,8.0,4.0,0.0,,,10.0,7.0,1.0,9.43,27.24,80.92,54.88,,,11.71,33.01,97.9,0.91,0.73,0.36,0.0,,,0.91,0.64,0.09
050US20027,0.0,0.0,,,,,0.0,0.0,,49.02,218.6,,,,,49.47,212.7,,0.0,0.0,,,,,0.0,0.0,
050US20031,0.0,0.0,,0.0,,,0.0,0.0,,54.57,209.7,,81.33,,,70.35,274.78,,0.0,0.0,,0.0,,,0.0,0.0,
050US29223,2.0,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,36.44,101.16,370.08,58.86,245.53,,35.78,95.83,300.76,0.5,0.25,0.25,0.0,0.0,,0.5,0.25,0.25
050US29510,106.0,106.0,89.0,106.0,82.0,,106.0,104.0,67.0,2.63,6.15,16.66,7.27,22.32,,3.85,9.61,26.59,1.0,1.0,0.84,1.0,0.77,,1.0,0.98,0.63
050US21021,7.0,5.0,5.0,0.0,,,7.0,5.0,1.0,3.55,17.31,51.35,47.25,,,7.98,33.82,99.16,1.0,0.71,0.71,0.0,,,1.0,0.71,0.14
050US36107,9.0,5.0,4.0,2.0,,,7.0,2.0,,11.0,34.59,102.35,39.1,,,18.68,59.38,,0.9,0.5,0.4,0.2,,,0.7,0.2,
050US20159,0.0,0.0,,0.0,,,0.0,0.0,,45.41,180.76,,100.16,,,48.46,188.78,,0.0,0.0,,0.0,,,0.0,0.0,
050US20169,12.0,10.0,5.0,,,,12.0,9.0,3.0,5.99,15.81,45.88,,,,8.01,21.99,63.62,1.0,0.83,0.42,,,,1.0,0.75,0.25
050US21137,6.0,1.0,1.0,1.0,0.0,,6.0,1.0,1.0,12.9,70.97,210.39,40.53,189.77,,12.78,76.29,226.89,1.0,0.17,0.17,0.17,0.0,,1.0,0.17,0.17
050US39147,14.0,7.0,5.0,0.0,,,14.0,9.0,6.0,12.1,35.38,104.38,71.22,,,10.24,29.42,86.49,1.0,0.5,0.36,0.0,,,1.0,0.64,0.43
050US39153,135.0,129.0,52.0,130.0,65.0,,135.0,103.0,,5.18,12.88,36.53,13.62,41.68,,8.1,21.68,,1.0,0.96,0.39,0.96,0.48,,1.0,0.76,
050US40037,20.0,7.0,,8.0,,,15.0,0.0,,12.67,49.46,,36.48,,,25.37,112.87,,0.95,0.33,,0.38,,,0.71,0.0,
050US34037,41.0,18.0,8.0,9.0,0.0,,37.0,11.0,,10.52,30.07,86.52,39.79,170.78,,15.63,47.29,,1.0,0.44,0.2,0.22,0.0,,0.9,0.27,
050US32023,6.0,3.0,2.0,,,,0.0,,,65.44,362.14,928.4,,,,105.95,,,0.6,0.3,0.2,,,,0.0,,
050US32510,14.0,13.0,8.0,13.0,12.0,,14.0,13.0,,4.81,16.94,41.35,7.6,24.45,,5.97,19.32,,1.0,0.93,0.57,0.93,0.86,,1.0,0.93,
050US40039,2.0,0.0,,,,,,,,34.6,170.89,,,,,,,,0.4,0.0,,,,,,,
050US40043,0.0,,,,,,,,,97.37,,,,,,,,,0.0,,,,,,,,
050US39131,6.0,3.0,2.0,3.0,0.0,,3.0,0.0,,10.95,33.11,98.21,33.45,144.7,,33.18,127.95,,1.0,0.5,0.33,0.5,0.0,,0.5,0.0,
050US29077,61.0,54.0,32.0,61.0,42.0,,61.0,52.0,,5.42,16.22,46.95,10.01,31.34,,6.92,22.24,,0.98,0.87,0.52,0.98,0.68,,0.98,0.84,
050US28115,6.0,2.0,2.0,0.0,,,2.0,0.0,,12.9,38.88,115.53,89.96,,,36.02,127.73,,1.0,0.33,0.33,0.0,,,0.33,0.0,
050US28129,2.0,1.0,1.0,0.0,,,0.0,0.0,,23.58,64.14,191.61,91.41,,,71.0,225.43,,0.67,0.33,0.33,0.0,,,0.0,0.0,
050US31177,5.0,0.0,,2.0,0.0,,4.0,0.0,,22.57,103.82,,33.41,173.27,,27.48,148.09,,1.0,0.0,,0.4,0.0,,0.8,0.0,
050US20125,13.0,11.0,8.0,0.0,,,12.0,9.0,,4.56,13.47,39.57,60.15,,,10.46,30.55,,1.0,0.85,0.62,0.0,,,0.92,0.69,
