HEROP_ID,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OpRxRt,OdMortRt,OdMortRtAv
050US48175,0.0,41.82,0.0,0.0,40.03,0.0,0.0,40.41,0.0,0.0,42.04,0.0,4.7,13.8,13.28
050US48503,0.0,47.96,0.0,4.0,3.04,1.0,3.0,13.0,0.75,3.0,13.0,0.75,37.7,30.9,23.96
050US51113,0.0,49.89,0.0,1.0,29.96,0.5,1.0,29.86,0.5,1.0,29.86,0.5,4.9,22.5,19.08
050US53033,394.0,6.63,0.99,393.0,8.96,0.99,396.0,5.59,0.99,394.0,6.22,0.99,36.4,21.9,15.82
050US53057,29.0,10.98,0.97,29.0,10.75,0.97,30.0,7.42,1.0,30.0,9.08,1.0,55.0,30.8,18.84
050US06091,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.6,40.9,29.98
050US18125,0.0,39.93,0.0,2.0,29.57,0.5,3.0,14.43,0.75,2.0,29.57,0.5,38.8,15.5,15.72
050US26003,0.0,79.85,0.0,1.0,28.87,0.33,1.0,36.06,0.25,1.0,36.06,0.25,15.4,18.0,18.56
050US27103,5.0,23.06,0.71,7.0,10.6,1.0,7.0,3.95,1.0,7.0,7.32,1.0,15.6,7.9,9.52
050US01039,0.0,44.72,0.0,13.0,13.5,0.93,13.0,12.12,0.93,13.0,20.05,0.93,85.3,16.9,14.38
050US01061,6.0,12.85,1.0,5.0,19.98,0.83,6.0,16.08,1.0,6.0,18.92,1.0,17.0,18.1,15.34
050US01075,3.0,15.39,1.0,0.0,36.41,0.0,0.0,43.26,0.0,3.0,15.39,1.0,10.7,13.9,15.46
050US04011,3.0,4.96,1.0,0.0,78.37,0.0,2.0,19.21,0.67,0.0,61.46,0.0,1.6,28.0,27.64
050US01013,0.0,50.79,0.0,8.0,13.65,0.89,8.0,11.56,0.89,0.0,59.31,0.0,35.1,14.3,13.9
050US01015,25.0,16.49,0.81,29.0,12.91,0.94,29.0,12.49,0.94,27.0,14.12,0.87,97.9,24.5,17.74
050US21235,7.0,8.44,0.88,7.0,15.5,0.88,7.0,11.88,0.88,7.0,7.63,0.88,132.8,48.8,39.98
050US22057,22.0,17.0,0.92,23.0,11.95,1.0,17.0,23.28,0.71,15.0,32.7,0.62,46.0,27.4,19.98
050US24023,6.0,15.87,0.86,6.0,22.33,0.86,0.0,41.14,0.0,6.0,22.01,0.86,40.0,26.3,21.28
050US26013,0.0,66.0,0.0,2.0,13.87,1.0,2.0,31.97,0.67,2.0,19.4,0.67,36.3,23.5,17.54
050US26071,3.0,21.59,0.6,3.0,21.59,0.6,3.0,21.59,0.6,3.0,21.59,0.6,39.5,21.4,19.44
050US47145,5.0,29.75,0.45,10.0,16.86,0.91,10.0,15.1,0.91,11.0,9.89,1.0,56.1,61.8,39.98
050US47183,1.0,38.96,0.09,10.0,13.83,0.91,9.0,16.69,0.82,11.0,11.98,1.0,85.9,24.5,18.2
050US48041,41.0,8.3,0.98,41.0,7.5,0.98,41.0,10.69,0.98,41.0,7.92,0.98,39.7,9.6,7.58
050US48079,0.0,48.07,0.0,1.0,0.0,1.0,0.0,44.59,0.0,0.0,78.01,0.0,17.6,17.5,18.18
050US48341,0.0,64.67,0.0,3.0,11.85,0.75,3.0,11.85,0.75,0.0,67.9,0.0,33.5,10.7,15.58
050US49005,24.0,9.73,0.92,24.0,11.92,0.92,24.0,7.53,0.92,24.0,8.58,0.92,34.7,13.7,14.28
050US49023,1.0,44.72,0.5,1.0,28.78,0.5,1.0,44.36,0.5,1.0,41.62,0.5,37.1,29.0,26.9
050US51103,0.0,55.65,0.0,2.0,14.26,0.67,3.0,17.3,0.75,0.0,50.63,0.0,42.5,21.5,17.64
050US51157,0.0,69.6,0.0,0.0,36.15,0.0,0.0,36.15,0.0,0.0,38.58,0.0,6.8,43.2,20.82
050US53019,1.0,55.86,0.33,1.0,64.68,0.33,0.0,145.55,0.0,1.0,61.79,0.33,38.0,31.2,22.28
050US53075,7.0,22.46,0.7,7.0,16.2,0.7,7.0,20.91,0.7,7.0,19.79,0.7,36.6,10.8,12.82
050US55011,1.0,45.53,0.2,2.0,32.82,0.4,2.0,30.52,0.4,1.0,43.76,0.2,3.7,10.7,11.5
050US56033,0.0,101.41,0.0,6.0,6.32,1.0,6.0,6.32,1.0,6.0,4.04,1.0,33.5,12.5,15.5
050US56039,0.0,115.62,0.0,4.0,10.42,1.0,4.0,5.16,1.0,4.0,11.76,1.0,50.6,11.2,15.24
050US05085,16.0,11.52,1.0,10.0,28.36,0.62,14.0,15.27,0.88,12.0,21.69,0.75,16.9,19.4,16.58
050US06089,47.0,7.91,0.98,44.0,14.71,0.92,41.0,17.1,0.85,44.0,13.36,0.92,60.9,31.0,23.9
050US08005,147.0,8.04,1.0,145.0,9.13,0.99,146.0,6.47,0.99,146.0,4.8,0.99,42.3,21.7,16.42
050US08033,1.0,0.0,1.0,0.0,79.9,0.0,0.0,79.9,0.0,0.0,79.9,0.0,76.6,28.0,22.18
050US01073,161.0,10.52,0.99,157.0,12.25,0.96,156.0,11.88,0.96,159.0,12.04,0.98,139.0,40.0,27.68
050US01129,3.0,29.7,0.6,3.0,28.53,0.6,2.0,29.97,0.4,0.0,55.24,0.0,29.4,10.9,15.76
050US02290,4.0,0.0,1.0,,,,,,,1.0,1566.0,0.25,2.6,19.0,19.68
050US42131,5.0,19.43,0.71,7.0,17.67,1.0,7.0,14.47,1.0,7.0,14.8,1.0,38.6,37.0,30.1
050US45021,13.0,12.34,1.0,13.0,12.34,1.0,13.0,12.84,1.0,13.0,14.51,1.0,51.2,20.7,17.06
050US27137,42.0,28.44,0.63,60.0,13.23,0.91,57.0,12.5,0.85,55.0,14.76,0.82,47.7,25.2,17.02
050US28021,3.0,3.17,1.0,3.0,7.08,1.0,3.0,4.03,1.0,0.0,42.1,0.0,18.7,9.3,11.72
050US28053,3.0,9.53,1.0,1.0,30.43,0.33,3.0,9.53,1.0,0.0,54.5,0.0,17.7,7.8,10.96
050US28137,2.0,28.55,0.4,4.0,20.85,0.8,4.0,16.8,0.8,2.0,26.68,0.4,39.2,27.1,18.44
050US30003,2.0,51.76,0.4,2.0,47.27,0.4,0.0,88.61,0.0,2.0,47.27,0.4,9.0,16.7,18.44
050US30035,1.0,55.36,0.25,3.0,20.07,0.75,2.0,34.56,0.5,3.0,20.07,0.75,17.3,26.6,21.0
050US30061,1.0,27.62,0.5,1.0,27.62,0.5,0.0,66.6,0.0,2.0,0.0,1.0,25.0,29.4,21.32
050US30089,0.0,111.06,0.0,1.0,44.23,0.33,1.0,51.11,0.33,0.0,91.61,0.0,44.2,20.8,19.24
050US31009,0.0,120.35,0.0,0.0,58.84,0.0,0.0,59.72,0.0,0.0,106.63,0.0,-9.0,7.8,11.22
050US32033,0.0,195.54,0.0,2.0,27.26,0.67,2.0,27.26,0.67,1.0,45.18,0.33,28.6,38.5,28.2
050US34009,33.0,13.47,1.0,32.0,13.66,1.0,33.0,12.95,1.0,33.0,10.96,1.0,26.6,54.2,37.0
050US36017,1.0,41.69,0.08,9.0,21.38,0.75,8.0,22.22,0.67,8.0,22.56,0.67,25.2,21.4,12.38
050US37019,30.0,18.12,0.91,23.0,22.33,0.7,16.0,26.92,0.48,28.0,19.5,0.85,39.4,34.6,28.24
050US37047,12.0,12.31,0.92,10.0,21.39,0.77,3.0,40.24,0.23,10.0,18.13,0.77,73.8,41.6,21.56
050US37079,4.0,9.83,1.0,4.0,26.12,1.0,4.0,15.0,1.0,4.0,24.92,1.0,22.4,17.8,14.42
050US37147,32.0,13.81,1.0,32.0,14.35,1.0,32.0,10.09,1.0,32.0,8.5,1.0,102.3,31.8,18.9
050US37173,3.0,26.26,0.6,3.0,24.14,0.6,2.0,34.83,0.4,2.0,34.83,0.4,96.1,45.7,32.08
050US45065,3.0,14.8,1.0,1.0,33.63,0.33,3.0,14.8,1.0,3.0,14.8,1.0,11.8,14.7,16.52
050US46003,1.0,0.0,1.0,0.0,39.13,0.0,1.0,0.0,1.0,0.0,87.23,0.0,21.1,8.0,10.26
050US47055,1.0,38.94,0.12,6.0,21.1,0.75,6.0,17.61,0.75,6.0,17.29,0.75,43.7,28.8,23.4
050US47085,0.0,62.73,0.0,5.0,14.07,1.0,3.0,20.01,0.6,3.0,20.19,0.6,25.7,38.6,27.46
050US05145,12.0,8.11,0.92,12.0,16.57,0.92,13.0,15.08,1.0,12.0,15.72,0.92,54.8,19.6,15.54
050US13107,6.0,12.86,1.0,6.0,15.94,1.0,5.0,17.37,0.83,5.0,14.07,0.83,63.3,11.4,13.96
050US16007,2.0,8.38,1.0,2.0,8.38,1.0,0.0,68.15,0.0,0.0,79.88,0.0,66.3,23.6,21.8
050US47119,17.0,13.13,1.0,16.0,15.39,0.94,17.0,12.05,1.0,17.0,10.38,1.0,91.4,30.8,22.2
050US47147,4.0,33.85,0.29,13.0,16.42,0.93,14.0,14.65,1.0,5.0,32.39,0.36,44.5,49.3,22.56
050US48015,3.0,32.26,0.5,4.0,23.36,0.67,1.0,46.48,0.17,3.0,31.68,0.5,20.3,10.5,10.7
050US48277,11.0,12.55,0.92,12.0,10.29,1.0,12.0,11.85,1.0,1.0,38.61,0.08,68.2,17.0,14.48
050US48391,0.0,39.67,0.0,2.0,9.46,1.0,0.0,53.2,0.0,0.0,45.46,0.0,9.6,17.6,15.4
050US48469,22.0,10.72,0.96,22.0,9.04,0.96,21.0,13.44,0.91,22.0,9.87,0.96,67.5,13.2,11.86
050US49057,50.0,7.8,1.0,49.0,12.88,0.98,50.0,5.72,1.0,50.0,4.86,1.0,58.8,27.0,26.44
050US51003,20.0,14.08,0.91,19.0,14.42,0.86,19.0,13.59,0.86,18.0,14.48,0.82,37.0,10.6,9.2
050US51031,8.0,24.71,0.67,7.0,30.91,0.58,12.0,14.89,1.0,8.0,23.83,0.67,5.3,20.5,12.82
050US51059,258.0,10.03,1.0,258.0,10.98,1.0,258.0,7.84,1.0,258.0,8.3,1.0,26.3,10.4,8.68
050US51121,16.0,13.67,1.0,16.0,11.37,1.0,16.0,7.57,1.0,16.0,10.76,1.0,49.3,17.8,14.96
050US51155,8.0,20.48,0.8,9.0,15.82,0.9,10.0,13.06,1.0,9.0,18.33,0.9,35.3,41.9,31.78
050US53067,49.0,9.19,0.98,45.0,15.49,0.9,48.0,11.92,0.96,49.0,8.68,0.98,44.0,18.2,14.6
050US54031,3.0,7.61,1.0,0.0,45.65,0.0,2.0,23.78,0.67,2.0,23.78,0.67,26.6,34.8,21.0
050US54057,6.0,21.34,0.86,7.0,15.0,1.0,7.0,11.36,1.0,7.0,14.88,1.0,26.5,31.0,27.5
050US54085,3.0,9.7,1.0,0.0,46.96,0.0,3.0,16.17,1.0,3.0,16.17,1.0,13.6,25.0,23.98
050US55007,3.0,24.46,0.5,1.0,36.99,0.2,2.0,31.52,0.33,3.0,20.84,0.5,4.0,15.2,16.6
050US55057,5.0,24.77,0.71,6.0,19.93,0.86,1.0,39.45,0.14,1.0,39.45,0.14,36.5,23.6,15.16
050US55121,5.0,25.62,0.62,5.0,21.14,0.62,8.0,17.97,1.0,7.0,19.12,0.88,6.0,10.2,12.34
050US41003,18.0,5.03,1.0,18.0,12.4,1.0,18.0,5.95,1.0,18.0,7.26,1.0,56.0,10.0,10.52
050US42023,2.0,7.8,1.0,0.0,44.4,0.0,0.0,44.4,0.0,2.0,7.8,1.0,18.3,20.2,16.78
050US42055,26.0,10.9,0.96,26.0,11.15,0.96,26.0,12.51,0.96,26.0,11.77,0.96,33.3,17.9,16.72
050US44007,141.0,4.2,1.0,141.0,5.5,1.0,141.0,4.69,1.0,141.0,4.59,1.0,37.8,41.5,32.28
050US21203,4.0,12.98,1.0,4.0,12.05,1.0,4.0,13.1,1.0,4.0,12.39,1.0,48.0,49.1,33.36
050US05017,4.0,0.69,1.0,4.0,10.01,1.0,4.0,13.11,1.0,1.0,33.6,0.25,90.0,14.4,15.12
050US13215,53.0,10.89,1.0,53.0,7.14,1.0,53.0,8.6,1.0,53.0,7.33,1.0,102.4,16.1,11.26
050US13301,2.0,6.41,1.0,0.0,33.83,0.0,2.0,26.16,1.0,0.0,55.33,0.0,6.3,15.9,15.42
050US16013,0.0,75.44,0.0,2.0,26.4,0.5,3.0,14.8,0.75,3.0,20.78,0.75,21.8,16.2,15.64
050US16031,4.0,15.29,0.67,4.0,21.22,0.67,4.0,20.56,0.67,4.0,20.56,0.67,60.4,15.7,16.22
050US17125,0.0,51.62,0.0,2.0,27.61,0.33,2.0,28.72,0.33,0.0,44.75,0.0,22.7,18.2,17.04
050US24015,19.0,10.26,1.0,18.0,12.7,0.95,18.0,11.59,0.95,19.0,8.01,1.0,16.4,89.6,49.12
050US24039,4.0,23.24,0.5,6.0,22.36,0.86,6.0,16.63,0.75,4.0,21.52,0.5,6.8,49.6,23.8
050US17007,7.0,8.87,1.0,7.0,9.49,1.0,6.0,11.61,0.86,7.0,4.47,1.0,27.1,18.7,15.86
050US18053,16.0,9.99,1.0,16.0,9.28,1.0,16.0,8.85,1.0,16.0,7.53,1.0,34.8,44.9,29.7
050US20065,0.0,42.82,0.0,2.0,4.16,1.0,0.0,54.04,0.0,0.0,54.04,0.0,13.9,10.5,12.58
050US21011,3.0,13.14,1.0,3.0,21.91,1.0,3.0,13.63,1.0,3.0,13.6,1.0,6.1,55.4,37.18
050US21067,82.0,5.49,1.0,82.0,6.75,1.0,82.0,6.97,1.0,82.0,5.09,1.0,115.3,46.7,34.52
050US21101,11.0,8.36,1.0,11.0,8.82,1.0,11.0,8.82,1.0,11.0,6.6,1.0,63.6,20.7,17.04
050US21133,7.0,2.41,1.0,7.0,17.29,1.0,6.0,15.2,0.86,6.0,17.73,0.86,33.8,45.7,42.06
050US22077,6.0,3.86,1.0,5.0,17.54,0.83,0.0,45.84,0.0,5.0,17.54,0.83,28.6,26.9,18.14
050US22103,42.0,12.44,0.98,42.0,9.57,0.98,41.0,11.14,0.95,42.0,10.44,0.98,77.7,50.3,32.42
050US08069,70.0,10.13,0.96,69.0,11.82,0.95,69.0,9.98,0.95,70.0,8.68,0.96,39.0,17.2,15.68
050US12029,3.0,16.87,0.75,0.0,66.83,0.0,3.0,16.87,0.75,3.0,16.87,0.75,9.9,38.0,26.78
050US27067,10.0,15.56,0.83,11.0,14.49,0.92,10.0,14.52,0.83,11.0,13.45,0.92,29.1,7.8,9.84
050US27119,3.0,40.43,0.3,7.0,15.77,0.7,6.0,21.34,0.6,6.0,19.69,0.6,28.8,16.1,13.42
050US20067,2.0,3.3,1.0,2.0,3.3,1.0,2.0,3.3,1.0,2.0,3.3,1.0,23.3,6.5,13.62
050US21089,8.0,13.35,0.89,8.0,13.74,0.89,8.0,11.63,0.89,9.0,6.39,1.0,29.6,61.5,42.44
050US26089,4.0,30.73,0.57,3.0,32.85,0.5,3.0,34.18,0.43,5.0,24.91,0.71,6.1,13.9,14.68
050US26141,4.0,17.8,0.57,0.0,57.88,0.0,0.0,52.8,0.0,0.0,57.93,0.0,20.1,22.2,18.06
050US32031,108.0,11.15,0.96,108.0,11.42,0.96,102.0,13.15,0.91,109.0,9.81,0.97,53.5,33.5,25.58
050US38097,0.0,52.38,0.0,4.0,11.4,1.0,0.0,50.34,0.0,0.0,49.3,0.0,10.9,10.9,10.22
050US47105,10.0,14.42,1.0,9.0,15.87,0.9,10.0,14.3,1.0,6.0,25.94,0.6,20.3,42.6,31.52
050US13309,2.0,6.85,1.0,2.0,6.85,1.0,0.0,37.89,0.0,0.0,37.89,0.0,0.0,13.8,16.18
050US17003,4.0,7.98,1.0,0.0,36.47,0.0,2.0,18.94,0.5,2.0,16.95,0.5,56.0,13.3,19.06
050US17189,0.0,41.01,0.0,4.0,14.58,1.0,3.0,13.54,0.75,3.0,19.86,0.75,25.1,21.0,18.46
050US19003,0.0,76.75,0.0,2.0,10.29,1.0,0.0,39.68,0.0,0.0,37.58,0.0,16.2,13.3,13.98
050US19163,46.0,8.27,0.98,47.0,7.65,1.0,47.0,8.21,1.0,47.0,6.98,1.0,54.4,16.5,16.34
050US20195,0.0,43.02,0.0,1.0,0.0,1.0,0.0,42.89,0.0,0.0,42.89,0.0,117.2,10.5,12.96
050US21187,3.0,17.08,1.0,3.0,17.08,1.0,3.0,17.08,1.0,3.0,17.08,1.0,10.3,57.7,37.7
050US22063,15.0,11.27,0.88,15.0,17.78,0.88,13.0,24.58,0.76,15.0,18.97,0.88,17.1,54.2,35.86
050US22101,16.0,9.25,0.94,16.0,8.4,1.0,10.0,20.06,0.59,16.0,12.21,0.94,30.8,34.2,20.76
050US08117,5.0,0.0,1.0,5.0,16.28,1.0,5.0,16.28,1.0,5.0,12.34,1.0,28.2,17.0,14.24
050US12007,4.0,12.93,1.0,4.0,10.46,1.0,4.0,12.93,1.0,4.0,8.45,1.0,22.2,28.8,22.68
050US13031,11.0,14.82,0.92,11.0,14.18,0.92,11.0,14.77,0.92,11.0,12.22,0.92,81.9,8.8,9.76
050US39123,11.0,26.21,0.85,11.0,18.14,0.85,11.0,18.14,0.85,11.0,17.9,0.85,18.8,26.2,21.24
050US40101,16.0,7.12,1.0,15.0,11.09,0.94,16.0,8.52,1.0,15.0,8.73,0.94,71.4,30.5,29.1
050US27069,0.0,75.57,0.0,1.0,15.2,0.5,0.0,67.97,0.0,0.0,75.57,0.0,13.7,10.0,13.14
050US27107,0.0,74.38,0.0,2.0,19.73,0.67,0.0,65.52,0.0,1.0,46.45,0.33,9.8,10.6,11.3
050US27145,0.0,72.22,0.0,26.0,14.31,0.9,24.0,16.91,0.83,25.0,13.67,0.86,39.2,17.3,10.82
050US28049,64.0,5.77,1.0,61.0,10.31,0.95,61.0,8.92,0.95,61.0,8.03,0.95,108.6,16.5,9.34
050US29171,0.0,37.19,0.0,2.0,3.02,1.0,0.0,37.19,0.0,0.0,38.06,0.0,9.8,14.1,15.24
050US30075,0.0,104.4,0.0,0.0,143.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4,14.0,15.96
050US32011,0.0,69.01,0.0,0.0,122.04,0.0,0.0,122.04,0.0,0.0,91.22,0.0,8.2,23.5,24.3
050US34033,25.0,12.51,1.0,24.0,12.21,1.0,25.0,7.78,1.0,25.0,12.87,1.0,23.9,53.8,37.36
050US36113,18.0,6.62,0.95,14.0,19.56,0.74,14.0,20.11,0.74,14.0,17.43,0.74,72.1,19.5,11.56
050US37031,4.0,42.12,0.1,27.0,19.67,0.71,26.0,24.59,0.67,29.0,19.98,0.74,62.8,39.5,28.2
050US37113,2.0,37.88,0.22,8.0,15.78,0.89,6.0,22.35,0.67,6.0,19.69,0.67,22.4,32.1,25.88
050US38035,17.0,11.05,0.94,17.0,9.92,0.94,15.0,11.85,0.83,15.0,12.11,0.83,56.2,10.3,10.28
050US39055,14.0,28.31,0.67,21.0,15.79,1.0,21.0,11.17,1.0,21.0,14.63,1.0,21.6,16.4,19.64
050US46023,0.0,77.99,0.0,2.0,11.59,0.67,0.0,78.59,0.0,0.0,82.19,0.0,22.1,8.8,10.46
050US47093,112.0,13.1,1.0,112.0,11.28,1.0,112.0,9.49,1.0,112.0,8.99,1.0,105.8,70.9,44.52
050US01071,9.0,13.59,0.82,7.0,25.46,0.64,8.0,22.9,0.73,8.0,19.28,0.73,71.7,12.8,14.28
050US13019,6.0,17.81,1.0,6.0,18.32,1.0,2.0,35.14,0.33,4.0,24.45,0.67,14.3,14.2,14.52
050US48061,84.0,9.48,0.97,84.0,10.35,0.98,82.0,10.9,0.94,87.0,8.56,1.0,22.3,5.7,6.22
050US48185,3.0,28.51,0.5,3.0,26.46,0.5,1.0,40.14,0.17,2.0,39.26,0.33,9.4,19.3,13.12
050US48239,0.0,40.73,0.0,3.0,14.14,1.0,3.0,14.14,1.0,0.0,40.04,0.0,16.5,12.7,13.36
050US06011,4.0,15.25,0.8,4.0,17.72,0.8,4.0,20.25,0.8,4.0,17.72,0.8,24.7,19.7,19.9
050US16029,0.0,57.22,0.0,1.0,18.77,0.5,1.0,18.76,0.5,0.0,63.57,0.0,101.3,18.2,19.6
050US01021,9.0,12.21,1.0,9.0,15.86,1.0,9.0,15.53,1.0,9.0,13.56,1.0,39.3,23.0,17.76
050US01027,3.0,19.73,0.75,3.0,19.73,0.75,3.0,21.45,0.75,0.0,48.35,0.0,81.7,13.7,15.54
050US01029,2.0,20.08,0.5,3.0,31.48,0.75,3.0,18.11,0.75,2.0,33.28,0.5,5.7,18.4,20.54
050US04023,10.0,6.18,1.0,9.0,17.96,0.9,9.0,13.87,0.9,9.0,13.87,0.9,5.9,26.1,15.32
050US01093,1.0,36.23,0.12,8.0,15.18,1.0,4.0,27.06,0.5,8.0,15.54,1.0,106.0,10.1,14.3
050US05053,1.0,34.7,0.25,1.0,35.85,0.25,4.0,9.39,1.0,4.0,9.39,1.0,12.6,16.6,15.46
050US01103,23.0,16.15,0.85,23.0,15.07,0.85,23.0,15.22,0.85,22.0,16.02,0.81,67.9,23.2,17.5
050US01133,4.0,21.71,0.57,2.0,32.61,0.29,2.0,28.6,0.29,4.0,19.45,0.57,65.0,19.8,18.44
050US02070,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.7,23.2,22.28
050US02110,6.0,11.56,1.0,6.0,11.14,1.0,6.0,4.72,1.0,6.0,4.77,1.0,29.2,23.7,20.22
050US02150,5.0,2.71,1.0,4.0,42.87,0.8,4.0,40.55,0.8,4.0,41.29,0.8,18.0,19.3,20.54
050US02220,1.0,338.46,0.5,2.0,9.54,1.0,2.0,9.54,1.0,2.0,9.54,1.0,14.8,19.9,21.34
050US48389,0.0,63.78,0.0,4.0,14.99,0.8,4.0,14.99,0.8,,,,31.8,19.3,18.74
050US49017,2.0,0.0,1.0,1.0,53.5,0.5,2.0,0.0,1.0,1.0,53.5,0.5,56.4,25.2,23.96
050US51093,7.0,23.51,0.88,8.0,22.89,1.0,8.0,12.94,1.0,5.0,22.34,0.62,12.7,17.6,15.76
050US51171,1.0,49.33,0.11,7.0,25.69,0.78,7.0,25.69,0.78,2.0,45.56,0.22,19.5,22.3,19.96
050US53021,12.0,10.56,0.92,11.0,15.61,0.85,11.0,14.74,0.85,11.0,15.4,0.85,12.4,14.9,11.06
050US53055,0.0,78.22,0.0,2.0,38.61,0.4,2.0,36.66,0.4,2.0,38.63,0.4,26.3,17.7,19.56
050US05069,24.0,9.2,1.0,21.0,13.36,0.88,22.0,10.72,0.92,21.0,11.76,0.88,98.7,17.6,13.88
050US05107,6.0,4.72,1.0,5.0,15.68,0.83,5.0,15.68,0.83,5.0,15.68,0.83,84.2,11.2,14.94
050US06041,55.0,6.87,0.98,52.0,11.41,0.95,53.0,12.07,0.95,53.0,9.77,0.95,21.2,21.8,14.98
050US06077,139.0,6.01,1.0,138.0,7.97,0.99,131.0,14.39,0.94,139.0,7.99,1.0,24.7,21.5,17.18
050US08001,96.0,8.17,0.99,95.0,9.76,0.98,95.0,7.45,0.98,95.0,6.18,0.98,28.0,-9.0,-9.0
050US01059,6.0,26.79,0.67,8.0,16.5,0.89,6.0,32.21,0.67,6.0,30.28,0.67,89.4,23.0,18.24
050US01097,113.0,8.57,0.98,103.0,13.63,0.9,102.0,20.5,0.89,105.0,11.08,0.91,98.0,23.1,15.16
050US48283,1.0,0.0,1.0,0.0,54.76,0.0,0.0,68.75,0.0,1.0,0.0,1.0,8.0,13.6,11.78
050US48401,12.0,11.78,0.92,11.0,15.25,0.85,11.0,16.71,0.85,3.0,35.39,0.23,18.9,13.5,11.76
050US48459,7.0,15.87,1.0,4.0,28.51,0.57,7.0,16.38,1.0,6.0,20.3,0.86,7.7,13.7,13.4
050US49037,4.0,0.0,1.0,2.0,41.5,0.5,2.0,39.48,0.5,1.0,39.74,0.25,14.8,18.3,19.6
050US51027,3.0,20.14,0.43,3.0,31.2,0.43,3.0,36.9,0.43,3.0,35.66,0.43,71.4,45.3,46.4
050US51101,3.0,20.45,0.75,2.0,31.48,0.5,2.0,31.54,0.5,2.0,31.17,0.5,9.3,28.6,19.42
050US51147,5.0,10.98,1.0,5.0,10.98,1.0,5.0,8.74,1.0,0.0,64.93,0.0,20.9,15.4,14.96
050US51191,13.0,13.45,1.0,13.0,15.0,1.0,12.0,13.92,0.92,12.0,14.37,0.92,58.1,17.2,20.18
050US54003,13.0,15.1,0.93,13.0,14.24,0.93,14.0,9.6,1.0,14.0,12.18,1.0,30.2,86.0,52.72
050US54041,5.0,1.24,1.0,5.0,11.85,1.0,5.0,11.96,1.0,5.0,11.96,1.0,59.4,26.7,24.88
050US42017,119.0,21.27,0.83,142.0,9.55,0.99,142.0,8.33,0.99,143.0,6.35,1.0,38.9,35.2,33.86
050US05043,5.0,11.49,1.0,5.0,11.49,1.0,5.0,9.55,1.0,5.0,9.55,1.0,91.2,17.1,16.2
050US05049,1.0,18.44,0.5,1.0,31.3,0.5,1.0,18.44,0.5,1.0,16.2,0.5,62.1,23.8,25.02
050US02020,53.0,10.07,0.96,54.0,8.93,0.98,54.0,5.52,0.98,55.0,3.99,1.0,47.2,31.1,20.48
050US04021,72.0,11.01,0.96,55.0,20.33,0.73,70.0,11.38,0.93,71.0,11.3,0.95,10.5,23.9,16.06
050US13113,20.0,19.13,1.0,17.0,21.36,0.85,20.0,11.55,1.0,20.0,8.04,1.0,71.3,12.7,12.5
050US13151,23.0,21.96,0.92,24.0,17.92,0.96,25.0,13.14,1.0,25.0,13.4,1.0,41.8,17.3,14.86
050US13191,4.0,20.04,0.8,1.0,42.7,0.2,1.0,36.85,0.2,1.0,36.85,0.2,4.9,24.2,16.34
050US23027,8.0,16.8,1.0,6.0,24.71,0.75,8.0,17.57,1.0,8.0,12.59,1.0,30.1,24.7,19.14
050US24027,54.0,11.2,0.98,55.0,10.72,1.0,55.0,8.17,1.0,55.0,7.29,1.0,26.4,18.0,15.46
050US05135,3.0,24.94,0.75,0.0,52.1,0.0,2.0,25.47,0.5,3.0,14.26,0.75,43.7,29.2,22.8
050US09005,47.0,13.45,0.92,50.0,13.92,0.98,50.0,9.0,0.98,51.0,10.86,1.0,22.8,42.9,30.08
050US09013,29.0,9.65,1.0,29.0,11.99,1.0,29.0,10.36,1.0,29.0,9.91,1.0,17.8,31.8,21.68
050US12115,95.0,10.22,1.0,94.0,10.54,1.0,95.0,12.15,1.0,95.0,8.14,1.0,53.5,37.7,25.12
050US05101,2.0,0.0,1.0,1.0,49.92,0.5,1.0,49.92,0.5,1.0,49.92,0.5,1.4,24.5,20.52
050US05105,0.0,57.98,0.0,1.0,38.82,0.33,1.0,38.82,0.33,2.0,20.63,0.67,12.0,18.9,18.24
050US05115,2.0,31.97,0.18,10.0,14.27,0.91,10.0,12.12,0.91,10.0,12.12,0.91,41.2,15.6,14.78
050US05005,0.0,47.26,0.0,9.0,13.39,1.0,9.0,12.51,1.0,9.0,11.86,1.0,136.7,25.7,21.74
050US05009,7.0,13.84,1.0,7.0,13.84,1.0,7.0,13.84,1.0,7.0,13.84,1.0,67.2,18.8,17.8
050US08021,2.0,0.0,1.0,1.0,15.4,0.5,2.0,0.0,1.0,2.0,0.0,1.0,29.0,36.8,36.36
050US08039,3.0,29.8,0.43,0.0,50.25,0.0,4.0,27.41,0.57,4.0,27.41,0.57,9.7,16.8,15.54
050US08059,128.0,10.38,0.93,127.0,11.97,0.92,136.0,8.29,0.99,137.0,6.31,0.99,35.9,-9.0,-9.0
050US01037,1.0,28.21,0.33,2.0,28.5,0.67,1.0,30.89,0.33,1.0,37.06,0.33,0.0,15.3,14.34
