HEROP_ID,Age15_24P,ForDqP,ForDqTot,TotPcp,TotSp
140US12127081800,18.08,24.8,146.0,31.0,89.0
140US12127081900,27.1,26.9,57.0,0.0,0.0
140US12127082000,47.21,24.0,26.0,0.0,0.0
140US12127082100,18.35,28.6,140.0,4.0,1.0
140US12127082201,11.23,17.8,87.0,1.0,0.0
140US12127082202,5.98,16.9,69.0,0.0,0.0
140US12127082301,19.99,19.1,72.0,23.0,53.0
140US12127082401,15.22,18.9,103.0,3.0,1.0
140US12127082404,18.06,17.8,98.0,4.0,3.0
140US12127082405,7.08,17.9,127.0,0.0,0.0
140US12127082406,13.55,15.6,98.0,0.0,0.0
140US12127082410,14.51,18.4,143.0,2.0,1.0
140US12127082411,21.91,,,1.0,1.0
140US12127082412,10.94,,,1.0,1.0
140US12127082413,13.28,,,0.0,0.0
140US12127082414,14.83,,,0.0,10.0
140US12127082415,9.04,,,0.0,0.0
140US12127082503,12.45,17.8,202.0,10.0,10.0
140US12127082506,6.18,16.8,130.0,9.0,5.0
140US12127082507,13.09,16.5,181.0,11.0,8.0
140US12127082508,9.8,,,0.0,5.0
140US12127082509,12.32,,,2.0,3.0
140US12127082510,9.93,,,0.0,0.0
140US12127082511,6.34,,,3.0,2.0
140US12127082604,11.63,,,0.0,2.0
140US12127082605,3.63,,,0.0,1.0
140US12127082606,6.36,,,0.0,1.0
140US12127082607,8.37,,,3.0,2.0
140US12127082701,5.51,12.2,73.0,0.0,0.0
140US12127082703,5.54,,,0.0,0.0
140US12127082704,2.17,,,1.0,3.0
140US12127082705,1.58,,,0.0,0.0
140US12127082801,9.34,,,0.0,0.0
140US12127082802,6.43,,,21.0,37.0
140US12127082902,9.81,16.6,127.0,2.0,0.0
140US12127082903,8.38,,,0.0,0.0
140US12127082904,8.37,,,0.0,0.0
140US12127083003,5.76,17.3,121.0,1.0,0.0
140US12127083005,8.78,16.9,108.0,1.0,1.0
140US12127083006,8.41,,,0.0,1.0
140US12127083007,12.38,,,0.0,0.0
140US12127083008,7.17,,,6.0,4.0
140US12127083009,11.41,,,0.0,0.0
140US12127083203,12.53,13.4,196.0,0.0,1.0
140US12127083205,11.58,,,3.0,1.0
140US12127083206,15.64,,,3.0,3.0
140US12127083207,11.88,,,2.0,1.0
140US12127083208,9.42,,,1.0,4.0
140US12127083209,7.38,,,1.0,2.0
140US12127090101,13.18,17.3,98.0,1.0,0.0
140US12127090102,10.31,16.8,47.0,0.0,0.0
140US12127090202,12.45,16.3,153.0,16.0,26.0
140US12127090203,10.73,,,0.0,0.0
140US12127090204,8.29,,,3.0,0.0
140US12127090303,14.99,,,2.0,6.0
140US12127090304,13.85,,,0.0,0.0
140US12127090305,14.88,,,0.0,0.0
140US12127090306,10.15,,,2.0,4.0
140US12127090307,14.47,,,0.0,0.0
140US12127090400,34.56,16.8,113.0,8.0,15.0
140US12127090500,21.02,18.9,33.0,3.0,6.0
140US12127090600,13.7,23.2,207.0,0.0,0.0
140US12127090701,9.91,17.3,178.0,0.0,0.0
140US12127090702,13.3,21.5,153.0,0.0,1.0
140US12127090803,12.98,,,7.0,20.0
140US12127090804,8.29,,,7.0,2.0
140US12127090805,11.44,,,1.0,0.0
140US12127090806,10.19,,,7.0,13.0
140US12127090902,11.35,16.8,393.0,18.0,25.0
140US12127090903,6.86,,,0.0,0.0
140US12127090904,8.3,,,2.0,1.0
140US12127091001,10.82,18.1,247.0,0.0,0.0
140US12127091005,15.63,16.8,61.0,0.0,0.0
140US12127091013,9.73,20.8,445.0,0.0,0.0
140US12127091015,9.46,,,6.0,5.0
140US12127091016,10.36,,,0.0,0.0
140US12127091017,10.64,,,0.0,0.0
140US12127091018,9.69,,,4.0,6.0
140US12127091019,14.71,,,0.0,0.0
140US12127091020,21.31,,,0.0,0.0
140US12127091021,11.1,,,0.0,0.0
140US12127091022,14.85,,,0.0,0.0
140US12127091023,16.78,,,0.0,0.0
140US12127091024,10.15,,,1.0,1.0
140US12127091025,16.58,,,0.0,0.0
140US12127091026,12.03,,,0.0,0.0
140US12127091027,11.69,,,1.0,0.0
140US12127091028,8.0,,,0.0,0.0
140US12127091029,10.45,,,0.0,0.0
140US12127092500,22.04,,,4.0,3.0
140US12129010100,12.19,9.8,68.0,1.0,0.0
140US12129010201,10.75,9.0,135.0,4.0,0.0
140US12129010202,8.3,8.7,108.0,0.0,0.0
140US12129010203,11.32,10.4,134.0,0.0,0.0
140US12131950101,8.48,,,1.0,0.0
140US12131950102,13.39,,,0.0,0.0
140US12131950200,10.98,28.5,123.0,8.0,3.0
140US12131950301,13.28,,,1.0,0.0
140US12131950302,13.23,,,1.0,2.0
140US12131950400,12.4,30.0,67.0,2.0,3.0
140US12131950501,8.88,,,0.0,1.0
140US12131950502,13.28,,,0.0,0.0
140US12131950601,7.96,,,6.0,7.0
140US12131950602,5.31,,,1.0,0.0
140US12131950603,6.57,,,5.0,36.0
140US12133970102,14.64,,,0.0,0.0
140US12133970103,14.26,,,5.0,3.0
140US12133970104,16.71,,,1.0,1.0
140US12133970200,9.91,17.2,45.0,0.0,0.0
140US12133970301,14.09,,,0.0,0.0
140US12133970302,11.02,,,0.0,0.0
140US12133970303,6.6,,,2.0,1.0
140US13001950100,18.93,14.4,26.0,0.0,0.0
140US13001950200,15.23,18.5,68.0,1.0,1.0
140US13001950300,8.7,12.7,49.0,8.0,8.0
140US13001950400,8.75,13.1,16.0,0.0,0.0
140US13001950500,12.24,13.8,26.0,0.0,0.0
140US13003960100,14.8,16.0,14.0,0.0,0.0
140US13003960200,13.57,20.6,42.0,0.0,0.0
140US13003960300,14.54,19.1,7.0,0.0,0.0
140US13005970100,13.31,10.0,20.0,1.0,1.0
140US13005970201,10.78,,,2.0,3.0
140US13005970202,12.42,,,2.0,0.0
140US13007960100,13.21,18.3,30.0,1.0,0.0
140US13007960200,12.02,19.0,13.0,0.0,0.0
140US13009970100,9.68,13.7,78.0,0.0,0.0
140US13009970200,20.27,8.5,63.0,9.0,11.0
140US13009970300,16.06,11.6,91.0,0.0,2.0
140US13009970400,24.81,13.5,72.0,5.0,5.0
140US13009970500,55.87,12.6,45.0,18.0,21.0
140US13009970600,18.54,19.2,76.0,0.0,1.0
140US13009970701,25.21,13.1,12.0,0.0,0.0
140US13009970702,14.31,17.9,37.0,4.0,10.0
140US13009970800,9.95,15.1,78.0,0.0,1.0
140US13011970100,12.01,,,1.0,2.0
140US13011970200,12.85,,,2.0,1.0
140US13011970300,15.61,,,1.0,0.0
140US13011970400,7.94,,,0.0,1.0
140US13013180103,12.2,,,0.0,0.0
140US13013180104,11.86,,,0.0,0.0
140US13013180105,10.88,,,0.0,0.0
140US13013180106,11.79,,,1.0,0.0
140US13013180107,12.53,,,1.0,0.0
140US13013180108,5.99,,,0.0,0.0
140US13013180203,12.16,,,3.0,2.0
140US13013180204,12.92,,,1.0,0.0
140US13013180205,13.53,,,8.0,0.0
140US13013180206,18.21,,,13.0,7.0
140US13013180301,9.73,,,0.0,0.0
140US13013180302,14.29,,,3.0,0.0
140US13013180303,13.67,,,0.0,0.0
140US13013180401,10.01,,,0.0,0.0
140US13013180402,11.59,,,1.0,3.0
140US13013180501,10.3,,,0.0,0.0
140US13013180502,12.52,,,0.0,0.0
140US13013180503,15.75,,,0.0,1.0
140US13015960101,5.29,,,0.0,0.0
140US13015960102,12.76,,,1.0,1.0
140US13015960200,15.02,11.9,228.0,4.0,0.0
140US13015960300,11.14,11.7,123.0,0.0,1.0
140US13015960401,16.96,,,14.0,44.0
140US13015960402,12.2,,,0.0,0.0
140US13015960500,9.09,12.6,123.0,0.0,0.0
140US13015960600,13.91,10.1,145.0,5.0,2.0
140US13015960700,11.65,11.9,109.0,7.0,13.0
140US13015960801,15.53,11.6,62.0,0.0,0.0
140US13015960802,8.31,15.1,36.0,0.0,0.0
140US13015960803,10.25,12.1,68.0,0.0,0.0
140US13015960901,11.32,,,1.0,0.0
140US13015960902,14.0,,,14.0,12.0
140US13015961000,16.01,11.9,184.0,0.0,0.0
140US13017960100,11.61,16.3,25.0,3.0,4.0
140US13017960200,5.81,16.6,22.0,0.0,0.0
140US13017960300,15.56,19.5,105.0,0.0,0.0
140US13017960400,16.13,22.2,72.0,0.0,0.0
140US13017960500,10.19,16.3,113.0,6.0,3.0
140US13019970100,8.66,15.0,17.0,0.0,0.0
140US13019970200,12.52,17.0,25.0,0.0,0.0
140US13019970300,10.68,11.5,42.0,0.0,0.0
140US13019970400,13.47,16.1,81.0,0.0,0.0
140US13019970500,10.49,13.9,55.0,5.0,2.0
140US13019970600,11.92,13.7,58.0,0.0,0.0
140US13021010100,7.94,20.5,26.0,0.0,0.0
140US13021010200,10.18,8.2,24.0,12.0,14.0
140US13021010300,15.74,20.7,40.0,2.0,1.0
140US13021010400,12.08,21.7,52.0,1.0,0.0
140US13021010500,75.03,17.5,11.0,4.0,4.0
140US13021010800,13.3,11.4,16.0,0.0,4.0
140US13021011000,23.79,11.4,61.0,0.0,1.0
140US13021011100,12.7,18.9,34.0,2.0,1.0
140US13021011500,8.89,21.7,30.0,0.0,2.0
140US13021011701,16.07,20.2,84.0,0.0,0.0
140US13021011702,11.48,20.7,166.0,1.0,0.0
140US13021011800,10.92,9.4,54.0,2.0,2.0
140US13021011900,8.42,9.2,30.0,3.0,4.0
140US13021012000,6.83,9.5,102.0,0.0,1.0
140US13021012101,23.1,,,0.0,1.0
140US13021012102,9.98,,,24.0,24.0
140US13021012200,8.6,14.6,35.0,0.0,1.0
140US13021012300,20.44,18.0,70.0,2.0,2.0
140US13021012400,10.72,17.3,102.0,1.0,0.0
140US13021012500,10.75,19.6,52.0,2.0,0.0
140US13021012600,14.97,19.5,137.0,0.0,0.0
140US13021012700,10.37,20.0,36.0,1.0,0.0
140US13021012800,15.64,17.9,56.0,1.0,0.0
140US13021012900,9.3,15.9,38.0,0.0,0.0
140US13021013101,15.12,19.9,213.0,0.0,0.0
140US13021013102,20.02,20.7,136.0,0.0,0.0
140US13021013201,13.59,17.7,120.0,0.0,0.0
140US13021013202,20.75,18.7,57.0,5.0,2.0
140US13021013302,17.68,20.1,133.0,0.0,0.0
140US13021013407,10.96,,,6.0,18.0
140US13021013408,9.28,,,0.0,1.0
140US13021013409,8.81,,,0.0,0.0
140US13021013410,14.83,,,7.0,9.0
140US13021013411,13.84,,,10.0,20.0
140US13021013502,6.11,11.5,22.0,0.0,0.0
140US13021013503,11.65,,,0.0,0.0
140US13021013504,8.53,,,3.0,0.0
140US13021013603,8.93,,,0.0,1.0
140US13021013604,10.24,,,1.0,0.0
140US13021013605,15.1,,,0.0,3.0
140US13021013606,8.62,,,1.0,0.0
140US13021013700,27.57,,,58.0,195.0
140US13021013800,18.31,,,18.0,58.0
140US13021013900,16.66,,,1.0,6.0
140US13023790100,15.61,,,3.0,1.0
140US13023790200,14.69,,,1.0,0.0
140US13023790300,28.31,,,3.0,0.0
140US13025960100,13.93,,,1.0,0.0
140US13025960200,11.76,,,0.0,0.0
140US13025960300,12.46,,,0.0,0.0
140US13027960200,7.12,,,0.0,0.0
140US13027960300,8.89,,,0.0,0.0
140US13027960400,12.69,,,1.0,5.0
140US13027960500,8.68,,,2.0,0.0
140US13027960600,19.81,,,0.0,0.0
140US13029920101,11.98,,,0.0,0.0
140US13029920102,16.82,,,0.0,0.0
140US13029920301,10.39,,,0.0,0.0
140US13029920303,11.87,,,3.0,5.0
140US13029920305,12.99,,,9.0,7.0
140US13029920306,12.4,,,4.0,9.0
140US13029980000,,,,0.0,0.0
140US13031110100,12.23,,,1.0,0.0
140US13031110200,12.91,,,1.0,3.0
140US13031110300,12.62,,,6.0,10.0
140US13031110401,21.63,,,2.0,3.0
140US13031110403,54.29,,,9.0,34.0
140US13031110404,89.67,,,1.0,1.0
140US13031110500,31.86,,,2.0,5.0
140US13031110601,13.09,,,6.0,7.0
140US13031110602,11.85,,,0.0,1.0
140US13031110700,20.55,,,2.0,0.0
140US13031110800,13.36,,,0.0,0.0
140US13031110900,12.47,,,1.0,0.0
140US13033950100,11.85,16.6,60.0,0.0,0.0
140US13033950200,12.62,16.6,35.0,0.0,0.0
140US13033950400,16.91,14.9,84.0,0.0,0.0
140US13033950500,13.61,13.3,81.0,6.0,3.0
140US13033950700,9.48,21.9,61.0,1.0,0.0
140US13033950900,9.31,,,0.0,0.0
140US13035150100,12.72,13.2,195.0,0.0,0.0
140US13035150200,13.06,13.3,151.0,7.0,1.0
140US13035150300,11.77,,,2.0,2.0
140US13037950100,10.09,20.2,33.0,0.0,0.0
140US13037950200,13.5,20.1,52.0,1.0,1.0
140US13039010100,8.61,12.2,52.0,0.0,0.0
140US13039010200,11.53,9.8,78.0,0.0,1.0
140US13039010301,14.91,9.6,146.0,0.0,0.0
140US13039010302,15.26,10.0,79.0,8.0,5.0
140US13039010401,17.85,,,3.0,4.0
140US13039010402,10.42,,,0.0,0.0
140US13039010403,11.92,,,0.0,0.0
140US13039010500,53.38,11.2,5.0,8.0,14.0
140US13039010601,13.88,,,1.0,0.0
140US13039010602,9.65,,,0.0,0.0
140US13043950100,13.86,12.9,45.0,5.0,1.0
140US13043950200,11.36,11.5,30.0,0.0,0.0
140US13043950300,12.72,12.2,15.0,0.0,0.0
140US13045910101,16.83,,,18.0,35.0
140US13045910103,9.83,,,0.0,0.0
140US13045910104,13.37,,,0.0,0.0
140US13045910200,18.68,,,2.0,0.0
140US13045910300,14.08,,,0.0,1.0
140US13045910400,15.06,,,2.0,0.0
140US13045910501,45.69,,,5.0,2.0
140US13045910502,30.54,,,0.0,0.0
140US13045910600,16.53,,,0.0,0.0
140US13045910701,13.69,,,7.0,1.0
140US13045910702,10.59,,,0.0,0.0
140US13045910703,16.29,,,0.0,0.0
140US13045910800,10.07,,,0.0,1.0
140US13045910900,13.23,,,0.0,0.0
140US13045911000,22.67,,,6.0,10.0
140US13045911100,13.24,,,27.0,67.0
140US13045911200,9.76,,,0.0,0.0
140US13047030100,14.69,10.8,92.0,1.0,0.0
140US13047030201,8.12,,,13.0,8.0
140US13047030202,12.85,,,0.0,0.0
140US13047030301,12.04,,,3.0,3.0
140US13047030303,17.48,,,0.0,0.0
140US13047030304,10.83,,,0.0,0.0
140US13047030401,15.04,9.4,106.0,0.0,0.0
140US13047030402,12.45,10.1,99.0,3.0,0.0
140US13047030500,10.65,12.4,91.0,0.0,0.0
140US13047030600,12.29,14.0,116.0,0.0,0.0
140US13047030700,11.13,12.7,115.0,15.0,37.0
140US13049010100,15.52,,,5.0,1.0
140US13049010200,9.95,,,0.0,0.0
140US13051000100,52.39,10.5,1.0,1.0,0.0
140US13051000300,35.66,4.2,19.0,6.0,5.0
140US13051000601,31.04,16.1,36.0,0.0,0.0
140US13051000900,13.77,3.8,7.0,3.0,0.0
140US13051001100,12.38,9.6,26.0,0.0,1.0
140US13051001200,13.09,12.7,8.0,0.0,0.0
140US13051001500,35.57,6.5,11.0,0.0,0.0
140US13051002000,19.68,10.9,28.0,1.0,0.0
140US13051002100,15.99,13.0,40.0,0.0,0.0
140US13051002200,14.23,12.6,81.0,0.0,0.0
140US13051002300,6.03,16.1,30.0,0.0,0.0
140US13051002600,13.41,11.6,29.0,0.0,0.0
140US13051002700,14.41,14.3,57.0,0.0,0.0
140US13051002800,22.14,17.7,49.0,0.0,0.0
140US13051002900,9.77,5.1,32.0,0.0,0.0
140US13051003000,12.8,5.1,23.0,0.0,0.0
140US13051003301,15.99,17.4,42.0,0.0,0.0
140US13051003302,15.33,16.5,58.0,0.0,0.0
140US13051003400,15.12,7.8,56.0,33.0,114.0
140US13051003501,16.05,11.4,39.0,49.0,114.0
140US13051003502,19.98,12.3,87.0,0.0,0.0
140US13051003601,16.87,15.3,46.0,2.0,2.0
140US13051003602,19.2,13.3,97.0,0.0,0.0
140US13051003700,13.69,12.9,32.0,0.0,0.0
140US13051003800,34.29,16.6,63.0,0.0,0.0
140US13051003900,11.02,11.7,81.0,0.0,0.0
140US13051004001,9.15,7.2,53.0,6.0,39.0
140US13051004002,18.12,6.7,27.0,38.0,79.0
140US13051004100,10.64,8.9,34.0,0.0,0.0
140US13051004207,19.53,11.7,50.0,12.0,22.0
140US13051004208,15.71,11.6,64.0,14.0,40.0
140US13051004209,11.54,,,1.0,2.0
140US13051004210,13.97,,,0.0,0.0
140US13051004211,17.43,,,1.0,0.0
140US13051004212,33.66,,,0.0,3.0
140US13051004300,30.5,12.6,1.0,4.0,1.0
140US13051004400,15.02,16.5,31.0,6.0,4.0
140US13051004500,13.54,13.1,69.0,0.0,0.0
140US13051010101,21.03,5.3,4.0,0.0,0.0
140US13051010102,27.2,10.0,38.0,0.0,0.0
140US13051010200,14.62,12.6,118.0,0.0,0.0
140US13051010501,13.85,8.6,15.0,3.0,0.0
140US13051010502,12.47,10.5,45.0,6.0,18.0
140US13051010601,15.86,13.6,72.0,3.0,3.0
140US13051010603,14.48,13.1,14.0,1.0,1.0
140US13051010605,,5.3,0.0,0.0,0.0
140US13051010700,9.96,6.8,90.0,0.0,0.0
140US13051010801,9.8,9.7,34.0,0.0,1.0
140US13051010802,9.65,6.6,53.0,0.0,0.0
140US13051010803,11.73,6.7,218.0,19.0,2.0
140US13051010806,15.26,,,0.0,1.0
140US13051010807,15.29,,,0.0,0.0
140US13051010808,9.97,,,0.0,0.0
140US13051010809,13.13,,,0.0,1.0
140US13051010901,12.85,7.1,47.0,3.0,4.0
140US13051011003,10.99,6.7,77.0,1.0,7.0
140US13051011004,5.91,3.9,34.0,2.0,1.0
140US13051011005,3.87,,,3.0,6.0
140US13051011006,3.29,,,0.0,2.0
140US13051011103,11.33,5.1,71.0,1.0,3.0
140US13051011104,13.62,6.9,84.0,13.0,6.0
140US13051011106,9.93,,,0.0,0.0
140US13051011107,6.3,,,1.0,1.0
140US13051011108,11.05,,,0.0,0.0
140US13051011109,8.69,,,0.0,0.0
140US13051011200,24.04,,,0.0,0.0
140US13051011300,19.89,,,2.0,1.0
140US13051011400,38.23,,,0.0,2.0
140US13051011500,14.02,,,0.0,0.0
140US13051011600,9.53,,,2.0,0.0
140US13051980000,,,,0.0,0.0
140US13053020100,10.53,18.0,36.0,1.0,0.0
140US13053020201,60.26,,,0.0,0.0
140US13053020203,24.27,,,24.0,23.0
140US13053020205,20.3,,,5.0,3.0
140US13053020206,63.89,,,0.0,0.0
140US13055010100,6.79,,,0.0,0.0
140US13055010200,12.81,,,2.0,2.0
140US13055010300,9.63,,,0.0,0.0
140US13055010400,14.71,,,0.0,0.0
140US13055010500,12.68,,,4.0,0.0
140US13055010600,12.77,,,0.0,1.0
140US13057090100,10.52,8.6,146.0,1.0,1.0
140US13057090200,15.45,8.4,140.0,0.0,0.0
140US13057090300,12.29,7.2,192.0,0.0,5.0
140US13057090400,14.91,8.8,102.0,32.0,83.0
140US13057090501,13.24,7.2,76.0,0.0,0.0
140US13057090502,13.66,5.9,153.0,1.0,1.0
140US13057090601,18.66,8.3,116.0,3.0,1.0
140US13057090602,7.63,8.6,118.0,1.0,2.0
140US13057090701,12.56,7.6,291.0,3.0,2.0
140US13057090702,12.78,10.2,130.0,2.0,0.0
140US13057090802,13.45,7.3,102.0,5.0,1.0
140US13057090803,12.35,,,0.0,0.0
140US13057090804,8.57,,,1.0,1.0
140US13057090901,10.62,8.1,150.0,6.0,5.0
140US13057090902,6.88,7.3,229.0,1.0,0.0
140US13057090904,11.22,,,0.0,2.0
140US13057090905,10.45,,,0.0,0.0
140US13057091001,9.7,9.0,63.0,2.0,6.0
140US13057091003,18.6,10.6,121.0,1.0,4.0
140US13057091005,12.14,9.5,138.0,2.0,10.0
140US13057091006,18.61,7.7,99.0,3.0,1.0
140US13057091007,13.86,,,4.0,8.0
140US13057091008,13.53,,,20.0,13.0
140US13057091101,14.42,10.1,151.0,0.0,0.0
140US13057091102,13.0,10.5,164.0,0.0,0.0
140US13057091103,11.34,10.5,177.0,1.0,2.0
140US13059000100,83.55,5.3,8.0,0.0,0.0
140US13059000401,31.49,,,0.0,0.0
140US13059000402,97.27,,,10.0,3.0
140US13059000600,46.61,4.3,8.0,0.0,4.0
140US13059000900,31.17,11.0,16.0,15.0,51.0
140US13059001200,14.24,3.9,12.0,0.0,0.0
140US13059001700,14.87,6.1,24.0,21.0,38.0
140US13059001800,13.68,4.3,18.0,25.0,89.0
140US13059001900,17.49,4.4,18.0,13.0,40.0
140US13059002000,18.97,2.9,8.0,1.0,0.0
140US13059002100,62.51,3.5,10.0,1.0,4.0
140US13059002200,32.66,4.2,17.0,0.0,0.0
140US13059030100,36.27,5.6,28.0,0.0,3.0
140US13059030200,22.91,11.5,54.0,0.0,0.0
140US13059130300,20.71,8.9,67.0,3.0,22.0
140US13059130400,10.64,7.0,73.0,0.0,6.0
140US13059130500,7.54,6.1,30.0,1.0,3.0
140US13059130600,17.59,6.5,51.0,0.0,0.0
140US13059130700,7.4,6.4,39.0,0.0,1.0
140US13059140300,13.35,9.1,52.0,1.0,0.0
140US13059140400,11.06,12.9,34.0,2.0,3.0
140US13059140500,21.09,7.9,12.0,0.0,0.0
140US13059140600,11.01,8.8,69.0,0.0,0.0
140US13059150300,21.61,5.8,25.0,4.0,9.0
140US13059150400,65.94,4.6,10.0,0.0,0.0
140US13059150500,51.39,4.9,29.0,1.0,1.0
140US13059150600,30.92,5.5,16.0,0.0,1.0
140US13059150700,15.29,5.8,45.0,0.0,0.0
140US13059150800,14.98,4.8,49.0,0.0,3.0
140US13059150900,12.41,6.1,68.0,0.0,1.0
140US13061960300,10.03,,,1.0,0.0
140US13063040202,18.24,27.6,102.0,0.0,1.0
140US13063040203,17.19,,,2.0,12.0
140US13063040204,14.73,,,5.0,13.0
140US13063040302,12.65,24.7,177.0,0.0,0.0
140US13063040303,11.29,23.2,210.0,4.0,0.0
140US13063040306,9.35,,,4.0,5.0
140US13063040307,18.14,,,0.0,0.0
140US13063040308,12.04,,,3.0,0.0
140US13063040407,11.65,20.1,106.0,0.0,0.0
140US13063040408,25.76,18.4,129.0,0.0,1.0
140US13063040409,13.33,20.7,220.0,0.0,0.0
140US13063040410,7.56,21.2,286.0,2.0,0.0
140US13063040411,12.05,19.5,550.0,0.0,0.0
140US13063040412,15.64,18.6,181.0,10.0,11.0
140US13063040413,15.7,23.7,290.0,0.0,0.0
140US13063040414,19.47,,,4.0,0.0
140US13063040415,13.95,,,3.0,12.0
140US13063040416,13.54,,,2.0,9.0
140US13063040417,13.57,,,4.0,0.0
140US13063040509,11.33,24.6,268.0,0.0,0.0
140US13063040510,16.03,22.7,106.0,2.0,0.0
140US13063040512,14.48,24.7,202.0,1.0,0.0
140US13063040513,18.98,22.8,292.0,2.0,2.0
140US13063040514,15.81,21.1,185.0,3.0,0.0
140US13063040515,17.15,25.9,383.0,0.0,0.0
140US13063040516,8.72,24.4,253.0,0.0,0.0
140US13063040518,12.06,25.3,254.0,0.0,0.0
140US13063040519,14.8,,,0.0,0.0
140US13063040520,13.31,,,0.0,0.0
140US13063040521,13.0,,,1.0,4.0
140US13063040522,16.88,,,16.0,74.0
140US13063040523,9.38,,,1.0,1.0
140US13063040524,17.89,,,2.0,11.0
140US13063040525,17.03,,,0.0,0.0
140US13063040526,16.3,,,0.0,0.0
140US13063040606,12.12,22.4,177.0,1.0,0.0
140US13063040608,13.85,19.5,443.0,0.0,0.0
140US13063040609,13.54,20.0,242.0,30.0,23.0
140US13063040611,15.08,22.7,138.0,0.0,1.0
140US13063040612,15.63,23.5,183.0,0.0,1.0
140US13063040613,18.71,18.7,305.0,0.0,0.0
140US13063040614,13.08,16.7,235.0,8.0,9.0
140US13063040615,18.16,,,0.0,0.0
140US13063040616,12.78,,,2.0,0.0
140US13063040617,18.22,,,0.0,0.0
140US13063040619,15.08,,,0.0,0.0
140US13063040620,14.5,,,0.0,0.0
140US13063040621,12.45,,,0.0,0.0
140US13063040622,19.21,,,0.0,0.0
140US13063980000,,,,0.0,0.0
140US13065970100,10.99,20.3,112.0,3.0,0.0
140US13065970200,8.34,20.6,36.0,0.0,0.0
140US13067030101,12.7,8.6,146.0,15.0,27.0
140US13067030103,13.93,10.4,218.0,9.0,2.0
140US13067030104,15.58,,,0.0,0.0
140US13067030106,14.17,,,0.0,0.0
140US13067030107,16.56,,,0.0,0.0
140US13067030209,13.14,8.9,125.0,10.0,9.0
140US13067030214,13.11,9.0,166.0,0.0,0.0
140US13067030215,16.2,9.1,179.0,0.0,0.0
140US13067030218,12.04,,,3.0,6.0
140US13067030219,15.89,,,6.0,0.0
140US13067030220,8.88,,,0.0,0.0
140US13067030222,12.31,,,0.0,0.0
140US13067030223,19.89,,,0.0,1.0
140US13067030224,16.11,,,0.0,0.0
140US13067030226,20.08,,,0.0,0.0
140US13067030227,15.53,,,3.0,0.0
140US13067030228,36.7,,,14.0,12.0
140US13067030229,60.01,,,15.0,8.0
140US13067030230,13.23,,,1.0,1.0
140US13067030231,10.38,,,0.0,1.0
140US13067030232,13.72,,,0.0,0.0
140US13067030233,14.31,,,0.0,0.0
140US13067030234,11.8,,,0.0,0.0
140US13067030235,16.0,,,6.0,2.0
140US13067030236,14.47,,,1.0,0.0
140US13067030238,13.77,,,0.0,0.0
140US13067030239,11.63,,,7.0,3.0
140US13067030310,13.63,10.2,187.0,0.0,0.0
140US13067030311,10.46,8.0,135.0,0.0,0.0
140US13067030312,13.38,9.8,154.0,7.0,5.0
140US13067030313,16.35,9.7,176.0,6.0,1.0
140US13067030314,12.11,7.0,118.0,4.0,0.0
140US13067030318,6.93,5.1,97.0,2.0,5.0
140US13067030319,10.78,5.5,57.0,0.0,3.0
140US13067030320,10.77,6.4,81.0,3.0,9.0
140US13067030322,9.38,7.6,77.0,6.0,1.0
140US13067030324,11.29,9.4,96.0,0.0,1.0
140US13067030326,12.82,7.2,82.0,0.0,0.0
140US13067030327,10.65,7.8,93.0,0.0,0.0
140US13067030328,9.69,6.8,122.0,4.0,0.0
140US13067030329,11.98,8.3,110.0,6.0,6.0
140US13067030330,11.73,6.2,93.0,0.0,0.0
140US13067030331,8.86,7.7,119.0,0.0,0.0
140US13067030332,12.1,5.7,50.0,2.0,12.0
140US13067030333,7.41,6.0,105.0,0.0,0.0
140US13067030334,10.07,5.4,54.0,13.0,13.0
140US13067030335,9.0,6.0,87.0,0.0,0.0
140US13067030336,11.52,5.6,118.0,10.0,3.0
140US13067030337,7.99,5.3,68.0,0.0,2.0
140US13067030339,15.57,5.9,20.0,1.0,9.0
140US13067030340,11.81,,,1.0,0.0
140US13067030341,11.42,,,0.0,0.0
140US13067030342,11.2,,,3.0,0.0
140US13067030343,13.52,,,0.0,0.0
140US13067030344,11.21,,,0.0,10.0
140US13067030345,10.19,,,13.0,46.0
140US13067030405,10.36,10.0,84.0,1.0,0.0
140US13067030407,9.51,,,0.0,0.0
140US13067030408,6.76,,,1.0,1.0
140US13067030409,11.44,,,0.0,0.0
140US13067030410,14.3,,,1.0,1.0
140US13067030411,14.75,,,2.0,2.0
140US13067030412,21.73,,,0.0,0.0
140US13067030413,14.21,,,2.0,3.0
140US13067030414,17.33,,,4.0,5.0
140US13067030502,5.69,7.9,117.0,2.0,3.0
140US13067030504,8.77,8.8,119.0,0.0,1.0
140US13067030505,15.31,12.7,39.0,3.0,4.0
140US13067030506,19.21,,,1.0,3.0
140US13067030507,10.18,,,0.0,0.0
140US13067030601,21.81,,,1.0,1.0
140US13067030602,4.16,,,51.0,253.0
140US13067030700,12.5,9.8,47.0,6.0,12.0
140US13067030800,39.53,7.8,25.0,0.0,1.0
140US13067030901,8.33,8.4,147.0,0.0,0.0
140US13067030902,11.17,7.8,50.0,1.0,0.0
140US13067030904,14.7,12.3,106.0,0.0,0.0
140US13067030905,16.83,12.2,125.0,3.0,6.0
140US13067031001,15.36,13.5,51.0,8.0,19.0
