HEROP_ID,RxMinDis,RxTmDr,RxCntDr,NoIntP
140US36035970500,9.81,17.46,4,28.15
140US36035970800,0.62,0.0,18,19.54
140US36085018901,0.78,3.59,1559,9.94
140US36085017011,0.36,2.74,732,8.94
140US36047011200,0.19,0.0,2240,29.18
140US36055003700,0.93,2.87,135,7.63
140US36091061000,0.29,0.0,56,7.15
140US36055006400,0.07,0.0,131,29.12
140US36055006700,0.49,1.85,131,21.92
140US36055006900,0.74,1.56,133,29.04
140US36055007500,0.59,2.0,131,23.6
140US36089490600,9.63,16.88,9,22.89
140US36089491100,0.88,0.0,6,100.0
140US36089491300,9.51,20.02,4,10.52
140US36091060701,4.5,0.0,48,7.1
140US36091060800,9.65,16.27,42,10.02
140US36037951400,5.21,0.0,14,12.71
140US36081041400,0.52,2.78,2672,19.31
140US36081043200,0.2,1.62,2705,16.71
140US36081044602,0.07,0.0,2977,22.5
140US36081045900,0.3,1.52,2998,6.45
140US36081049302,0.1,0.0,3172,12.99
140US36081050800,0.13,0.0,2731,22.31
140US36081054500,0.22,1.41,2954,19.88
140US36081055900,0.39,1.7,2922,5.68
140US36081060100,0.22,1.1,3084,11.57
140US36081061800,0.63,2.34,2486,15.09
140US36067016001,7.26,15.04,36,8.35
140US36067016902,9.22,12.09,22,11.17
140US36069052100,6.82,24.91,7,5.95
140US36081017800,0.21,1.25,2916,12.82
140US36081020800,0.29,2.31,2970,12.61
140US36081025800,0.25,2.04,2810,9.87
140US36081027100,0.24,0.0,3032,11.49
140US36067014800,1.96,0.0,86,8.61
140US36063021700,2.07,2.39,91,29.97
140US36071002200,0.27,0.0,23,30.03
140US36071010901,1.19,0.0,33,12.81
140US36077591500,13.99,29.79,1,17.43
140US36079011100,3.5,7.89,31,6.18
140US36081003100,0.09,0.0,3139,6.02
140US36081008700,0.13,0.0,2925,26.46
140US36081011600,0.22,1.35,2818,9.87
140US36081012100,0.22,1.59,2969,14.45
140US36081014700,0.13,0.0,2905,8.91
140US36081065600,0.23,2.37,2342,12.67
140US36081069500,0.19,0.0,3042,10.86
140US36081070900,0.15,0.0,2951,11.21
140US36081071306,0.11,0.0,2957,12.68
140US36081074700,0.27,1.72,3030,15.42
140US36081077906,0.24,0.0,2981,17.93
140US36081091800,1.78,6.13,1025,0.0
140US36081094203,0.26,0.0,1260,24.72
140US36075020600,9.6,27.81,3,15.15
140US36081035100,0.27,1.63,3066,19.41
140US36081037500,0.06,0.0,2975,14.3
140US36081101002,0.26,0.0,1310,34.84
140US36081115900,0.34,1.37,2920,16.99
140US36081125700,0.34,1.6,2981,11.49
140US36081134700,0.4,0.0,2898,7.58
140US36081146300,0.49,1.9,2855,9.01
140US36081155101,0.26,4.29,2106,16.12
140US36081157901,0.47,0.0,2038,11.28
140US36083051500,0.15,0.0,102,27.62
140US36061024700,0.31,0.0,2745,17.13
140US36061026100,0.15,0.0,2931,26.38
140US36061028300,0.12,0.0,2735,12.88
140US36061029500,0.11,0.0,2673,12.25
140US36063020100,1.63,4.61,67,10.24
140US36081028300,0.12,0.0,3012,5.6
140US36059521601,0.55,0.0,558,8.21
140US36061001501,0.19,0.0,3132,14.07
140US36081015900,0.18,1.36,2941,9.69
140US36067001900,0.81,0.0,89,20.0
140US36067003500,0.65,1.6,89,25.31
140US36067004500,0.84,3.38,85,1.24
140US36067005200,0.73,2.55,92,30.1
140US36067006000,0.36,0.0,88,24.89
140US36083052101,12.87,19.46,25,18.93
140US36085007400,0.32,3.65,1375,11.04
140US36045060804,6.44,17.78,15,3.07
140US36045062500,9.1,14.62,12,14.94
140US36047007200,0.11,0.0,2306,14.07
140US36047009000,0.21,0.55,2408,10.32
140US36047011700,0.25,1.38,2575,8.79
140US36047016100,0.16,0.0,2680,2.55
140US36047017400,0.24,0.0,1916,19.04
140US36047020300,0.35,1.67,2793,8.73
140US36047024800,0.14,0.0,2045,18.85
140US36053030502,1.95,2.73,25,9.34
140US36053031000,3.58,0.0,7,14.03
140US36055005300,0.42,2.38,131,38.75
140US36059517902,1.62,0.0,244,1.95
140US36059519702,0.54,0.0,538,15.71
140US36031960700,8.75,18.55,2,24.66
140US36033950501,0.12,0.0,4,17.25
140US36035970400,12.37,18.12,8,20.16
140US36037950100,10.36,18.87,27,14.11
140US36037951300,7.69,11.72,20,22.41
140US36039080900,5.98,12.25,12,16.21
140US36043010202,5.98,10.94,40,17.07
140US36099950900,4.79,0.0,3,24.44
140US36101960900,0.52,3.77,5,14.68
140US36101961400,9.9,18.15,3,14.74
140US36103110300,0.44,0.0,316,1.21
140US36103111201,0.56,0.0,409,9.97
140US36103111602,1.0,3.83,240,3.83
140US36103112104,0.97,0.0,388,2.75
140US36095740200,0.57,0.0,3,20.9
140US36007014200,0.46,0.0,47,14.11
140US36009961800,0.69,0.0,16,15.84
140US36111950900,15.26,34.91,0,14.42
140US36111953600,1.4,0.0,78,13.13
140US36103134703,1.54,0.0,254,6.68
140US36103135103,0.9,0.0,320,1.75
140US36003950100,12.87,30.77,0,26.06
140US36005000200,1.0,2.44,2528,12.44
140US36103135401,0.76,0.0,252,12.16
140US36103145804,0.59,0.0,306,1.18
140US36103146606,1.54,0.0,291,5.01
140US36103146704,0.87,3.1,428,1.58
140US36103146902,0.91,4.32,377,6.65
140US36103158011,0.76,0.0,194,2.74
140US36103158115,1.4,6.53,177,9.64
140US36103158315,1.59,6.16,142,3.65
140US36099950100,7.16,15.71,11,25.57
140US36093032700,1.07,0.0,80,10.39
140US36105952300,1.95,0.0,1,14.56
140US36107020401,4.31,0.0,45,10.71
140US36109000400,2.04,4.92,17,1.44
140US36067011241,3.68,10.98,83,4.51
140US36067012200,2.53,5.5,79,10.04
140US36071011801,0.95,0.0,54,8.9
140US36071013800,4.38,0.0,114,6.33
140US36071014202,2.94,6.33,32,3.2
140US36071014700,4.03,8.09,50,1.94
140US36063023600,1.19,0.0,79,19.4
140US36063024202,2.92,9.69,14,12.36
140US36065020102,1.78,2.83,47,38.45
140US36065022200,0.7,0.0,36,8.72
140US36065023901,1.49,6.59,47,7.51
140US36065025900,3.05,8.94,36,0.0
140US36077590202,5.32,0.0,3,8.64
140US36109001700,8.46,14.93,14,14.04
140US36047039100,0.25,0.0,2938,18.96
140US36059405100,0.41,3.47,1859,4.72
140US36059406802,0.32,0.0,1042,17.99
140US36059407502,0.68,0.0,962,10.15
140US36059408600,1.21,3.48,601,6.05
140US36059409900,0.24,0.0,2053,11.36
140US36029014102,2.37,8.59,173,12.3
140US36061021200,0.07,0.0,2969,15.61
140US36061023502,0.14,1.24,2961,16.02
140US36011041100,9.15,11.44,13,10.64
140US36005022403,0.18,0.0,2460,16.26
140US36005024000,0.33,2.56,2738,24.06
140US36005025300,0.18,0.0,2648,18.09
140US36047080400,0.08,0.0,2292,18.99
140US36047082800,0.21,1.39,2149,14.68
140US36047083800,0.09,0.0,2155,19.05
140US36047088800,0.3,1.35,2502,14.88
140US36047092200,0.23,0.0,2424,17.8
140US36047101800,0.45,2.12,1913,7.81
140US36047110600,0.21,1.57,2307,12.73
140US36047117000,0.24,2.05,2804,16.02
140US36047118400,0.22,1.58,2741,15.87
140US36029009115,1.19,4.74,206,9.55
140US36047033500,0.07,0.0,2439,6.6
140US36047035100,0.15,0.0,2374,16.52
140US36047037500,0.18,0.0,2805,13.69
140US36027190102,2.13,8.1,51,4.34
140US36025971200,1.92,0.0,1,26.37
140US36027050203,2.32,0.0,66,9.51
140US36027070301,2.39,0.0,32,5.46
140US36047028501,0.13,0.0,2929,18.18
140US36047031400,0.37,0.0,1699,15.48
140US36005031000,0.47,2.12,2456,7.64
140US36005035800,0.31,0.0,2277,10.59
140US36005037100,0.17,0.0,2720,34.25
140US36005039800,0.26,1.08,2158,15.06
140US36005040303,0.29,1.57,2549,14.17
140US36005040900,0.47,1.57,2448,14.71
140US36005042300,0.29,2.02,2306,12.34
140US36005050400,1.41,9.21,1712,
140US36007001400,0.49,1.75,45,16.68
140US36007012103,3.69,0.0,45,11.23
140US36013030800,1.31,3.84,20,18.62
140US36013036300,8.38,11.62,12,19.92
140US36047026000,0.11,0.0,1898,21.7
140US36047027400,0.28,1.56,1953,11.28
140US36019100200,9.77,20.04,10,9.55
140US36015010500,1.15,0.0,32,13.07
140US36015011000,10.25,22.56,15,21.93
140US36017970300,0.28,2.21,6,20.89
140US36021001900,6.76,10.4,19,8.76
140US36027150003,3.68,16.75,16,9.85
140US36005028700,0.16,1.1,2482,13.71
140US36019101700,5.93,12.75,12,14.33
140US36005003300,0.27,1.14,2692,32.21
140US36005005002,0.11,0.0,2694,24.78
140US36005008700,0.14,0.0,2647,24.08
140US36005012102,0.25,1.13,2726,17.4
140US36005016000,0.54,2.41,2662,8.43
140US36005016600,0.34,1.62,2747,16.79
140US36005018101,0.19,1.34,2667,13.6
140US36005018500,0.34,2.21,2578,19.43
140US36005021501,0.08,0.0,2733,15.47
140US36103201004,0.48,0.0,6,16.19
140US36029017200,0.85,0.0,204,22.98
140US36103170101,0.21,0.0,6,14.29
140US36103190601,1.98,0.0,33,18.2
140US36001000800,0.19,0.0,123,29.57
140US36001001801,0.47,0.0,114,15.71
140US36085017700,1.0,3.86,1299,12.0
140US36085021300,0.32,0.0,1611,13.68
140US36085032300,1.23,3.14,1178,29.93
140US36087010702,0.23,1.76,145,15.42
140US36087011101,0.48,0.0,247,6.18
140US36087011303,0.25,0.0,469,10.77
140US36087011501,0.64,0.0,179,1.37
140US36105951000,5.64,24.06,11,18.96
140US36055013601,0.67,0.0,118,11.99
140US36055014504,0.71,0.0,121,5.77
140US36055015000,6.1,12.07,97,7.84
140US36057070200,0.82,0.0,24,30.49
140US36057070700,1.1,1.4,21,23.65
140US36057072700,11.15,25.31,4,20.19
140US36059301200,0.58,0.0,967,3.24
140US36059303102,0.42,0.0,1514,6.64
140US36059304100,0.56,0.0,877,7.32
140US36029015202,4.17,0.0,71,10.91
140US36029015402,1.9,0.0,39,14.5
140US36029015700,5.85,0.0,16,18.76
140US36043011301,4.1,8.89,18,12.96
140US36047076800,0.16,0.0,2110,24.58
140US36029005201,0.58,2.36,208,8.64
140US36029007303,1.97,0.0,139,10.33
140US36029008101,0.9,0.0,198,11.88
140US36051030202,2.64,0.0,29,10.17
140US36047051400,0.19,0.0,2356,17.44
140US36047052800,0.23,0.0,2190,17.93
140US36059411902,0.5,1.6,1536,11.4
140US36059413002,1.01,2.61,1163,3.97
140US36059413804,1.22,2.95,825,5.41
140US36059414304,0.4,2.2,946,23.76
140US36059414700,0.73,3.69,849,4.51
140US36059415300,0.45,0.0,725,9.05
140US36059517101,1.2,3.53,545,12.26
140US36029001900,0.65,1.33,201,21.94
140US36029002702,0.47,0.0,199,29.27
140US36029003800,0.57,2.1,201,31.37
140US36029004300,0.43,2.42,203,15.79
140US36055012306,2.16,0.0,137,4.16
140US36055006800,0.45,1.89,131,11.27
140US36047041600,0.2,0.0,1982,14.72
140US36047043100,0.09,0.0,2917,14.22
140US36047046000,0.11,0.0,2291,11.12
140US36047048100,0.34,1.4,3086,18.91
140US36047049600,0.08,0.0,2544,15.29
140US36047050100,0.31,0.98,3021,9.35
140US36047055600,0.27,1.06,1978,8.41
140US36047057300,0.29,1.5,3109,8.52
140US36047061200,0.34,2.25,1666,9.95
140US36047064600,0.21,0.0,1926,11.9
140US36047070201,0.65,0.0,1633,10.07
140US36055009601,0.35,0.0,132,25.42
140US36055013104,0.34,0.0,138,13.05
140US36047074200,0.16,0.0,1951,12.96
140US36061003900,0.35,0.0,3130,6.54
140US36061006900,0.47,1.66,3223,3.22
140US36061008100,0.1,0.0,3253,3.85
140US36001014100,2.23,4.52,97,9.09
140US36061008602,0.54,2.22,3231,
140US36061011402,0.04,0.0,3263,5.37
140US36061014300,0.32,0.0,3026,
140US36061015001,0.23,0.43,3039,2.96
140US36061018700,0.42,0.81,2959,6.92
140US36061019800,0.1,0.0,3004,15.45
140US36055010901,0.45,0.0,130,24.44
140US36055011706,0.82,0.0,120,4.85
140US36029009701,0.99,0.0,206,11.18
140US36029011000,0.7,1.86,205,17.35
140US36029012400,0.68,0.0,174,32.26
140US36029013300,0.7,1.51,122,7.36
140US36001013000,0.69,0.0,110,8.75
140US36103122801,0.65,0.0,450,14.04
140US36103158707,2.52,8.32,167,3.71
140US36103159000,1.1,2.84,209,5.13
140US36103159407,3.28,4.52,153,7.26
140US36119011102,1.51,4.95,1177,3.21
140US36119003700,0.57,1.51,1815,21.92
140US36119005001,0.11,0.0,1167,3.74
140US36119007401,0.55,2.35,784,10.44
140US36119008401,1.1,3.54,544,1.83
140US36119009400,0.35,0.0,794,12.34
140US36091060601,3.78,11.72,37,5.41
140US36091061401,4.59,12.17,27,8.79
140US36091062000,6.28,8.08,53,6.15
140US36093020700,0.42,1.95,101,14.65
140US36093032101,1.12,0.0,101,7.09
140US36113070800,0.3,0.0,43,7.65
140US36089492600,13.85,28.42,8,17.57
140US36087011902,0.64,0.0,323,21.57
140US36087013402,2.05,0.0,868,6.75
140US36085013302,0.45,0.0,1347,32.3
140US36115093000,5.59,18.35,6,16.19
140US36117020800,2.05,0.0,5,14.78
140US36119000801,0.6,0.0,1652,9.84
140US36119001402,0.7,2.24,2059,13.56
140US36119002104,0.59,0.0,1514,7.17
140US36119002600,0.42,0.0,1932,1.88
140US36085012100,0.35,0.0,1414,9.18
140US36111954900,2.13,4.01,28,7.79
140US36119012301,2.03,5.43,668,5.14
140US36119014000,0.9,5.71,58,7.97
140US36119014704,0.6,0.0,58,4.99
140US36121970500,0.24,0.0,6,18.7
140US36123150200,4.99,0.0,9,30.63
140US36007014301,0.96,0.0,49,12.42
140US36009961400,3.11,0.0,18,29.1
140US36011040500,4.29,14.56,18,18.85
140US36119008500,1.3,0.0,566,2.96
140US36119009703,2.53,6.56,575,4.2
140US36119011400,0.33,0.0,799,2.44
140US36109001000,3.02,0.0,17,12.83
140US36111950200,0.43,0.0,29,24.51
140US36111952400,0.25,0.0,34,23.06
140US36111954100,4.05,0.0,50,15.07
140US36115085000,6.36,18.4,25,12.29
140US36071010101,4.94,9.25,54,3.66
140US36071012700,1.28,3.58,78,11.39
140US36059407201,0.31,0.0,1067,11.31
140US36059408900,0.49,0.0,607,5.47
140US36103159404,1.88,5.04,133,6.82
140US36081128300,0.91,2.78,2986,
140US36081145101,0.36,1.22,2868,21.71
140US36083040700,0.32,0.0,112,23.54
140US36083051701,1.09,2.94,11,25.21
140US36059410400,0.24,0.0,2106,6.5
140US36059412200,0.71,0.0,1190,11.26
140US36059413803,0.89,0.0,820,4.62
140US36059414301,0.27,0.0,1051,15.07
140US36067015000,1.95,0.0,74,3.94
140US36067016400,2.39,4.32,87,13.49
140US36065026700,9.19,21.65,5,11.93
140US36067003900,0.54,1.7,92,35.83
140US36067005400,1.45,3.91,89,49.46
140US36067010500,1.26,6.87,91,7.68
140US36005027700,0.21,1.9,2479,17.09
140US36005029302,0.14,0.0,2375,5.09
140US36063022711,2.65,7.66,143,10.68
140US36063023901,0.19,0.0,87,14.34
140US36065021500,1.03,5.44,46,22.25
140US36065023501,1.1,3.95,47,13.35
140US36081012800,0.22,0.0,2905,11.37
140US36081015700,0.19,0.0,3101,12.03
140US36081019900,0.32,0.0,3358,7.41
140US36081024500,0.29,2.43,3149,15.16
140US36081028100,0.21,0.0,2984,14.39
140US36081036100,0.28,1.7,3064,17.31
140US36081038400,0.21,1.19,2648,14.18
140US36081043400,0.28,1.96,2682,10.54
140US36081044302,0.21,0.0,3014,25.97
140US36081047900,0.49,2.38,3032,8.52
140US36099950800,7.28,15.28,5,21.09
140US36081059800,0.39,1.66,2573,15.71
140US36091060300,4.18,7.35,24,9.67
140US36091062404,3.44,9.38,71,5.9
140US36113075000,5.97,0.0,5,16.42
140US36081054800,0.59,1.79,2923,12.7
140US36101960500,9.06,19.2,11,20.74
140US36101961100,3.52,0.0,10,28.21
140US36087012101,1.44,5.7,206,36.08
140US36087013200,0.88,2.89,412,8.57
140US36089491500,0.61,0.0,4,22.66
140US36071014600,0.74,0.0,22,15.74
140US36093021001,0.19,0.0,104,22.81
140US36093032403,2.08,1.95,80,7.04
140US36059415700,0.65,0.0,642,4.54
140US36059517301,0.64,0.0,590,12.67
140US36049950600,8.5,20.57,3,19.56
140US36061003602,0.25,1.47,3213,2.25
140US36061007400,0.1,0.0,3311,4.85
140US36069050601,6.23,8.78,13,13.22
140US36059518400,0.67,0.0,498,4.43
140US36059982100,1.45,9.4,479,0.0
140US36061008000,0.19,0.0,3406,7.76
140US36061009500,0.04,0.0,3236,0.0
140US36081079702,0.16,0.0,3058,31.13
140US36081086400,0.68,2.41,2786,9.03
140US36081092900,0.61,0.0,2410,16.06
140US36081103300,0.55,2.6,2729,17.62
140US36081115100,0.44,1.67,2748,21.8
140US36081120700,0.57,3.01,2814,6.7
140US36081145102,0.71,1.44,2895,7.7
140US36081150702,0.5,2.37,2478,16.1
140US36103158304,1.3,7.44,133,6.66
140US36103158710,2.99,7.73,128,14.37
140US36103159300,0.25,0.0,162,4.43
140US36103169703,4.12,13.45,38,3.65
140US36117020401,2.45,9.98,12,12.29
140US36119001101,0.16,0.0,1929,24.15
140US36119002000,0.95,0.0,1243,8.31
140US36119002204,0.78,2.46,1784,10.73
140US36119003300,0.2,0.0,1847,11.09
140US36107020200,10.43,15.7,2,5.01
140US36107020703,0.4,0.0,19,17.01
140US36103146901,0.41,0.0,368,3.32
140US36103147501,0.27,0.0,341,8.45
140US36103158103,0.85,0.0,210,6.17
140US36119004300,0.67,3.58,1630,16.19
140US36119005701,0.58,0.0,1754,9.89
140US36115082001,3.7,0.0,9,23.5
140US36087010802,1.53,4.34,183,6.83
140US36087011000,2.3,4.0,321,6.02
140US36087011401,1.37,6.74,202,3.77
140US36099950400,0.63,0.0,20,7.97
140US36067015800,7.95,12.78,63,11.79
140US36081062100,0.29,0.0,2934,11.48
140US36081063900,0.65,1.96,2987,19.86
140US36081069400,0.87,2.73,2240,10.19
140US36001013703,2.0,0.0,119,4.62
140US36019101900,2.24,0.0,12,12.95
140US36065025002,1.8,0.0,38,13.65
140US36071013202,0.44,0.0,68,9.68
140US36081157101,0.4,0.0,2582,6.64
140US36083052003,3.06,8.95,91,10.58
140US36085003900,0.86,5.8,1196,17.73
140US36085010500,0.15,0.0,1382,29.24
140US36085017300,0.21,0.0,1496,23.82
140US36085023900,0.61,2.31,1620,22.08
140US36093032602,4.68,10.1,35,11.28
140US36095740800,16.34,46.59,0,23.12
140US36101962800,2.75,0.0,22,17.72
140US36103110901,0.59,0.0,308,6.86
140US36103112214,1.92,2.97,523,5.91
140US36103123002,0.43,0.0,472,9.42
140US36103135005,1.05,3.94,230,13.76
140US36103145604,0.58,0.0,379,22.09
140US36071014102,0.35,0.0,86,14.54
140US36071014900,6.95,8.73,93,8.44
140US36073401200,11.42,20.49,4,21.77
140US36077590500,8.44,17.35,12,18.85
140US36079010600,4.21,5.59,68,7.13
140US36081003300,0.23,0.0,3148,4.41
140US36081007900,0.31,1.25,3069,17.75
140US36081011400,0.17,0.0,2855,29.91
140US36103134907,1.45,0.0,267,2.26
140US36103135205,0.69,0.0,361,5.83
140US36103145603,1.22,0.0,389,17.77
140US36061029700,0.69,1.94,2594,
140US36103190704,0.72,0.0,16,42.7
140US36105950500,1.96,0.0,14,16.86
140US36103158402,1.18,0.0,118,3.18
140US36103110502,0.43,0.0,314,3.86
140US36103111704,1.06,3.48,273,3.85
140US36103112210,1.78,0.0,370,2.08
140US36103158507,0.69,0.0,203,8.76
140US36103158802,0.77,3.59,222,4.25
140US36061011203,0.15,0.55,3272,2.53
140US36061013200,0.19,0.0,3228,1.58
140US36061015801,0.14,0.0,3032,2.85
140US36061019400,0.05,0.0,3013,32.75
140US36061021400,0.19,0.0,2993,18.27
140US36061024100,0.33,0.0,2825,19.78
140US36061028100,0.17,1.53,2753,6.38
140US36067011300,3.4,0.0,76,5.18
140US36081012000,0.37,1.74,2934,18.83
140US36001014613,5.35,10.99,63,10.77
140US36047066000,0.2,0.98,1850,8.84
140US36067011401,3.4,9.42,65,8.73
140US36047080000,0.24,1.76,2506,15.73
140US36013037500,1.53,0.0,23,15.95
140US36055002300,0.62,0.0,132,36.42
140US36055006000,0.75,2.03,134,11.58
140US36055009604,0.65,2.26,130,29.59
140US36055011207,0.42,0.0,127,11.26
140US36005024700,0.27,1.42,2647,14.34
140US36027020003,3.06,14.16,49,4.96
140US36027060400,0.32,0.0,86,11.22
140US36019101800,15.11,36.46,0,23.37
140US36047072200,0.29,0.0,2079,11.1
140US36047078600,0.05,0.0,2100,23.28
140US36061012200,0.3,0.84,3191,7.02
140US36067010400,3.9,0.0,63,14.0
140US36067011101,0.33,0.0,91,4.21
140US36047095400,0.31,1.32,2157,15.58
140US36021001600,14.22,22.98,10,16.01
140US36005030900,1.1,4.93,2126,16.06
140US36005032800,0.22,0.0,2513,21.03
140US36005036000,0.27,1.46,2384,14.72
140US36005037000,0.23,1.1,2370,20.18
140US36005039300,0.18,1.55,2616,22.56
140US36005042400,0.44,1.03,2078,10.92
140US36005046201,0.12,0.0,2088,21.23
140US36007000900,0.68,0.0,45,18.19
140US36017970602,6.79,0.0,4,18.04
140US36047048900,0.18,2.26,2862,39.43
140US36047049500,0.1,0.0,3066,5.7
140US36047051001,0.19,0.47,2435,21.84
140US36047053100,0.21,0.0,2986,68.95
140US36047056800,0.22,1.71,1710,11.57
140US36019100600,6.78,10.93,14,14.0
140US36005013500,0.32,2.39,2528,34.26
140US36005015500,0.08,0.0,2789,29.7
140US36055011800,1.29,6.66,123,5.79
140US36055013506,1.38,0.0,121,7.01
140US36055014501,1.57,8.13,113,11.93
140US36055014906,1.87,0.0,115,10.2
140US36055015304,0.72,0.0,76,12.62
140US36059300300,0.48,0.0,1516,11.24
140US36059301900,1.4,4.44,1371,4.79
140US36047085400,0.43,1.39,2212,20.47
140US36047091800,0.32,1.44,2514,19.77
140US36047100800,0.25,0.83,2006,10.58
140US36047111600,0.54,2.29,2417,1.28
140US36047118800,0.17,0.0,2714,17.77
140US36001014801,14.28,22.29,4,13.92
140US36001002000,0.66,0.0,115,13.75
140US36047058900,0.46,1.63,3145,15.38
140US36047062800,0.26,0.0,1626,16.15
140US36003950900,9.84,28.1,3,14.76
140US36005005001,0.12,2.22,2617,25.86
140US36005006200,0.2,2.19,2720,28.7
140US36005008900,0.14,0.0,2700,37.64
140US36001013705,0.7,4.57,125,7.2
140US36047082600,0.05,0.0,2176,25.4
140US36049950300,10.83,19.79,5,18.91
140US36053030700,3.81,0.0,8,15.25
140US36055001300,0.31,0.0,133,16.49
140US36025970400,2.99,0.0,3,26.74
140US36007011903,6.6,16.85,4,17.96
140US36005020400,0.33,2.23,2660,19.02
140US36005021502,0.16,0.0,2761,18.57
140US36005022902,0.19,0.84,2768,24.87
140US36005023704,0.18,1.38,2675,18.03
140US36087012105,0.55,0.0,276,70.53
140US36103134906,1.49,4.49,289,12.09
140US36103158607,1.37,3.16,222,4.75
140US36001013602,1.11,0.0,113,10.6
140US36001014402,0.85,10.14,33,16.38
140US36029013501,2.42,0.0,140,9.89
140US36001012700,0.58,2.36,110,7.65
140US36005005600,0.13,0.0,2728,38.36
140US36079010300,1.42,4.2,76,10.99
140US36079011300,1.14,9.95,43,3.72
140US36119001401,0.33,0.0,1910,14.25
140US36119002203,0.33,0.0,1683,28.08
140US36029005300,1.03,3.92,207,8.96
140US36029008001,0.49,0.0,209,9.78
140US36029009106,1.17,0.0,202,7.95
140US36029009502,0.9,0.0,224,8.62
140US36027160004,3.07,6.82,36,4.16
140US36119012802,1.15,0.0,140,12.62
140US36119012502,1.88,0.0,101,2.94
140US36029010804,1.65,0.0,197,18.66
140US36029013201,2.2,4.32,133,10.19
140US36029015302,5.44,10.77,60,11.63
140US36029015900,0.07,0.0,19,16.35
140US36031960300,9.22,57.0,0,11.31
140US36041950300,24.61,40.27,0,20.54
140US36025971400,8.35,0.0,1,23.17
140US36027050103,1.48,0.0,51,6.19
140US36081035200,0.19,0.0,2625,16.81
140US36047005601,0.17,0.0,1985,9.83
140US36047024300,0.27,2.2,2767,22.41
140US36047030500,0.18,0.0,2605,8.04
140US36047051800,0.23,0.0,2199,14.08
140US36047065600,0.18,0.0,1832,10.76
140US36047102800,0.52,0.0,1981,11.2
140US36071014101,0.53,0.0,58,15.49
140US36027060301,0.39,0.0,71,7.53
140US36079011600,1.95,0.0,52,1.66
140US36081056800,0.25,0.0,2745,8.57
140US36081077904,0.19,0.0,3014,16.59
140US36109000300,0.93,2.93,17,0.0
140US36119011000,0.32,0.0,960,2.76
140US36043011501,14.18,25.02,2,16.58
140US36047000502,0.12,0.0,2920,4.17
140US36047003500,0.09,0.0,2784,9.9
140US36047006400,0.03,0.0,2152,14.9
140US36047007000,0.24,0.78,2432,11.04
140US36047008500,0.3,0.0,2601,31.9
140US36047013700,0.04,0.0,2618,17.58
140US36029003000,0.92,3.65,199,20.59
140US36029003600,0.65,0.0,198,32.46
140US36029004200,0.56,2.19,203,28.68
140US36047028600,0.07,0.0,1911,23.62
140US36047031702,0.02,0.0,2593,12.53
140US36047035700,0.24,1.56,2632,27.86
140US36047037300,0.03,0.0,2863,24.38
140US36071010200,2.25,4.66,73,8.84
140US36007013700,1.07,0.0,48,19.94
140US36005017300,0.08,0.0,2661,29.74
140US36005038200,0.35,1.24,2234,13.86
140US36029013701,1.09,0.0,180,14.56
140US36029015503,3.36,0.0,32,15.19
140US36037951100,1.89,0.0,14,11.75
140US36081077903,0.29,2.25,3054,10.22
