HEROP_ID,ZCTA5,Ruca1,Ruca2,Rurality
860US06239,6239,1.0,1.0,Urban
860US06242,6242,3.0,3.0,Rural
860US06247,6247,3.0,3.0,Rural
860US06250,6250,4.0,4.1,Suburban
860US06259,6259,2.0,2.0,Suburban
860US06262,6262,1.0,1.0,Urban
860US06268,6268,1.0,1.0,Urban
860US06277,6277,2.0,2.0,Suburban
860US06279,6279,2.0,2.0,Suburban
860US06281,6281,2.0,2.0,Suburban
860US06320,6320,1.0,1.0,Urban
860US06333,6333,1.0,1.0,Urban
860US06339,6339,1.0,1.0,Urban
860US06340,6340,1.0,1.0,Urban
860US06351,6351,2.0,2.0,Suburban
860US06354,6354,1.0,1.0,Urban
860US06359,6359,2.0,2.0,Suburban
860US06365,6365,2.0,2.0,Suburban
860US06371,6371,1.0,1.0,Urban
860US06374,6374,2.0,2.0,Suburban
860US06377,6377,3.0,3.0,Rural
860US06379,6379,1.0,1.0,Urban
860US06382,6382,1.0,1.0,Urban
860US06390,6390,7.0,7.1,Rural
860US06405,6405,1.0,1.0,Urban
860US06409,6409,1.0,1.0,Urban
860US06413,6413,1.0,1.0,Urban
860US06415,6415,2.0,2.0,Suburban
860US06417,6417,1.0,1.0,Urban
860US06419,6419,2.0,2.0,Suburban
860US06422,6422,1.0,1.0,Urban
860US06424,6424,2.0,2.0,Suburban
860US06437,6437,1.0,1.0,Urban
860US06442,6442,1.0,1.0,Urban
860US06447,6447,1.0,1.0,Urban
860US06456,6456,2.0,2.0,Suburban
860US06457,6457,1.0,1.0,Urban
860US06469,6469,2.0,2.0,Suburban
860US06471,6471,1.0,1.0,Urban
860US06473,6473,1.0,1.0,Urban
860US06477,6477,1.0,1.0,Urban
860US06480,6480,1.0,1.0,Urban
860US06482,6482,1.0,1.0,Urban
860US06484,6484,1.0,1.0,Urban
860US06489,6489,1.0,1.0,Urban
860US06498,6498,1.0,1.0,Urban
860US06512,6512,1.0,1.0,Urban
860US06513,6513,1.0,1.0,Urban
860US06514,6514,1.0,1.0,Urban
860US06515,6515,1.0,1.0,Urban
860US06516,6516,1.0,1.0,Urban
860US06517,6517,1.0,1.0,Urban
860US06518,6518,1.0,1.0,Urban
860US06519,6519,1.0,1.0,Urban
860US06525,6525,1.0,1.0,Urban
860US06604,6604,1.0,1.0,Urban
860US06605,6605,1.0,1.0,Urban
860US06606,6606,1.0,1.0,Urban
860US06610,6610,1.0,1.0,Urban
860US06611,6611,1.0,1.0,Urban
860US06612,6612,1.0,1.0,Urban
860US06614,6614,1.0,1.0,Urban
860US06615,6615,1.0,1.0,Urban
860US06704,6704,1.0,1.0,Urban
860US06705,6705,1.0,1.0,Urban
860US06706,6706,1.0,1.0,Urban
860US06712,6712,1.0,1.0,Urban
860US06750,6750,6.0,6.0,Rural
860US06752,6752,2.0,2.0,Suburban
860US06755,6755,1.0,1.0,Urban
860US06757,6757,10.0,10.0,Rural
860US06762,6762,1.0,1.0,Urban
860US06770,6770,1.0,1.0,Urban
860US06777,6777,10.0,10.0,Rural
860US06779,6779,1.0,1.0,Urban
860US06783,6783,10.0,10.0,Rural
860US06785,6785,10.0,10.0,Rural
860US06790,6790,4.0,4.0,Suburban
860US06793,6793,10.0,10.0,Rural
860US06795,6795,1.0,1.0,Urban
860US06798,6798,2.0,2.0,Suburban
860US06807,6807,1.0,1.0,Urban
860US06811,6811,1.0,1.0,Urban
860US06820,6820,1.0,1.0,Urban
860US06825,6825,1.0,1.0,Urban
860US06831,6831,1.0,1.0,Urban
860US06851,6851,1.0,1.0,Urban
860US06854,6854,1.0,1.0,Urban
860US06870,6870,1.0,1.0,Urban
860US06877,6877,1.0,1.0,Urban
860US06880,6880,1.0,1.0,Urban
860US06890,6890,1.0,1.0,Urban
860US06902,6902,1.0,1.0,Urban
860US06903,6903,1.0,1.0,Urban
860US06906,6906,1.0,1.0,Urban
860US07002,7002,1.0,1.0,Urban
860US07004,7004,1.0,1.0,Urban
860US07006,7006,1.0,1.0,Urban
860US07011,7011,1.0,1.0,Urban
860US07013,7013,1.0,1.0,Urban
860US07032,7032,1.0,1.0,Urban
860US07034,7034,1.0,1.0,Urban
860US07035,7035,1.0,1.0,Urban
860US07036,7036,1.0,1.0,Urban
860US07039,7039,1.0,1.0,Urban
860US07045,7045,1.0,1.0,Urban
860US07047,7047,1.0,1.0,Urban
860US07054,7054,1.0,1.0,Urban
860US07058,7058,1.0,1.0,Urban
860US07059,7059,1.0,1.0,Urban
860US07060,7060,1.0,1.0,Urban
860US07066,7066,1.0,1.0,Urban
860US07069,7069,1.0,1.0,Urban
860US07071,7071,1.0,1.0,Urban
860US07074,7074,1.0,1.0,Urban
860US07076,7076,1.0,1.0,Urban
860US07078,7078,1.0,1.0,Urban
860US04967,4967,7.0,7.0,Rural
860US04969,4969,2.0,2.0,Suburban
860US04971,4971,10.0,10.0,Rural
860US04974,4974,2.0,2.0,Suburban
860US04975,4975,4.0,4.0,Suburban
860US04976,4976,7.0,7.0,Rural
860US04978,4978,5.0,5.0,Rural
860US04979,4979,10.0,10.0,Rural
860US04981,4981,2.0,2.0,Suburban
860US04982,4982,10.0,10.0,Rural
860US04986,4986,6.0,6.0,Rural
860US04988,4988,6.0,6.0,Rural
860US05001,5001,4.0,4.0,Suburban
860US05032,5032,10.0,10.0,Rural
860US05034,5034,10.0,10.0,Rural
860US05036,5036,10.0,10.0,Rural
860US05039,5039,10.0,10.0,Rural
860US05041,5041,10.0,10.0,Rural
860US05043,5043,5.0,5.0,Rural
860US05046,5046,10.0,10.0,Rural
860US05050,5050,8.0,8.0,Rural
860US05052,5052,5.0,5.0,Rural
860US05059,5059,5.0,5.0,Rural
860US05061,5061,10.0,10.0,Rural
860US05065,5065,10.0,10.0,Rural
860US05069,5069,10.0,10.0,Rural
860US05071,5071,10.0,10.0,Rural
860US05075,5075,5.0,5.0,Rural
860US05081,5081,10.0,10.0,Rural
860US05083,5083,10.0,10.2,Rural
860US05084,5084,10.0,10.0,Rural
860US05091,5091,10.0,10.0,Rural
860US05142,5142,10.0,10.0,Rural
860US05143,5143,10.0,10.0,Rural
860US05151,5151,8.0,8.0,Rural
860US05153,5153,10.0,10.0,Rural
860US05161,5161,10.0,10.0,Rural
860US05250,5250,10.0,10.0,Rural
860US05252,5252,6.0,6.0,Rural
860US05254,5254,10.0,10.0,Rural
860US05257,5257,4.0,4.0,Suburban
860US05262,5262,5.0,5.0,Rural
860US05341,5341,10.0,10.0,Rural
860US05342,5342,9.0,9.0,Rural
860US05345,5345,8.0,8.0,Rural
860US05354,5354,8.0,8.0,Rural
860US05356,5356,10.0,10.0,Rural
860US05359,5359,10.0,10.0,Rural
860US05361,5361,9.0,9.0,Rural
860US05363,5363,10.0,10.0,Rural
860US05403,5403,1.0,1.0,Urban
860US05408,5408,1.0,1.0,Urban
860US05440,5440,2.0,2.0,Suburban
860US05443,5443,2.0,2.0,Suburban
860US05445,5445,2.0,2.0,Suburban
860US05448,5448,8.0,8.0,Rural
860US05450,5450,10.0,10.0,Rural
860US05457,5457,8.0,8.0,Rural
860US05459,5459,8.0,8.0,Rural
860US05463,5463,2.0,2.0,Suburban
860US05464,5464,2.0,2.0,Suburban
860US05471,5471,10.0,10.0,Rural
860US05473,5473,2.0,2.0,Suburban
860US05476,5476,10.0,10.0,Rural
860US05482,5482,1.0,1.0,Urban
860US05483,5483,8.0,8.0,Rural
860US05487,5487,2.0,2.0,Suburban
860US05489,5489,2.0,2.0,Suburban
860US07082,7082,1.0,1.0,Urban
860US07083,7083,1.0,1.0,Urban
860US07090,7090,1.0,1.0,Urban
860US07094,7094,1.0,1.0,Urban
860US07095,7095,1.0,1.0,Urban
860US07106,7106,1.0,1.0,Urban
860US07109,7109,1.0,1.0,Urban
860US07111,7111,1.0,1.0,Urban
860US07114,7114,1.0,1.0,Urban
860US07203,7203,1.0,1.0,Urban
860US07305,7305,1.0,1.0,Urban
860US07307,7307,1.0,1.0,Urban
860US07401,7401,1.0,1.0,Urban
860US07403,7403,1.0,1.0,Urban
860US07405,7405,1.0,1.0,Urban
860US07410,7410,1.0,1.0,Urban
860US07418,7418,2.0,2.0,Suburban
860US07419,7419,2.0,2.0,Suburban
860US07424,7424,1.0,1.0,Urban
860US07430,7430,1.0,1.0,Urban
860US07438,7438,2.0,2.0,Suburban
860US07444,7444,1.0,1.0,Urban
860US07450,7450,1.0,1.0,Urban
860US07456,7456,1.0,1.0,Urban
860US07457,7457,1.0,1.0,Urban
860US07461,7461,2.0,2.0,Suburban
860US07465,7465,1.0,1.0,Urban
860US07470,7470,1.0,1.0,Urban
860US07501,7501,1.0,1.0,Urban
860US07601,7601,1.0,1.0,Urban
860US07624,7624,1.0,1.0,Urban
860US07627,7627,1.0,1.0,Urban
860US07642,7642,1.0,1.0,Urban
860US07646,7646,1.0,1.0,Urban
860US07660,7660,1.0,1.0,Urban
860US07663,7663,1.0,1.0,Urban
860US07675,7675,1.0,1.0,Urban
860US07677,7677,1.0,1.0,Urban
860US07701,7701,1.0,1.0,Urban
860US07703,7703,1.0,1.0,Urban
860US07712,7712,1.0,1.0,Urban
860US07716,7716,1.0,1.0,Urban
860US07718,7718,1.0,1.0,Urban
860US07722,7722,1.0,1.0,Urban
860US07724,7724,1.0,1.0,Urban
860US07730,7730,1.0,1.0,Urban
860US07733,7733,1.0,1.0,Urban
860US07734,7734,1.0,1.0,Urban
860US07737,7737,1.0,1.0,Urban
860US07739,7739,1.0,1.0,Urban
860US08089,8089,1.0,1.0,Urban
860US08090,8090,1.0,1.0,Urban
860US08092,8092,1.0,1.0,Urban
860US08093,8093,1.0,1.0,Urban
860US08094,8094,1.0,1.0,Urban
860US08095,8095,1.0,1.0,Urban
860US08098,8098,2.0,2.0,Suburban
860US08103,8103,1.0,1.0,Urban
860US08104,8104,1.0,1.0,Urban
860US08107,8107,1.0,1.0,Urban
860US08108,8108,1.0,1.0,Urban
860US08109,8109,1.0,1.0,Urban
860US08201,8201,1.0,1.0,Urban
860US08203,8203,1.0,1.0,Urban
860US08205,8205,1.0,1.0,Urban
860US08215,8215,1.0,1.0,Urban
860US08221,8221,1.0,1.0,Urban
860US08224,8224,10.0,10.0,Rural
860US08230,8230,1.0,1.0,Urban
860US08241,8241,1.0,1.0,Urban
860US08244,8244,1.0,1.0,Urban
860US08251,8251,1.0,1.0,Urban
860US08260,8260,1.0,1.0,Urban
860US08270,8270,2.0,2.0,Suburban
860US08310,8310,2.0,2.0,Suburban
860US08312,8312,1.0,1.0,Urban
860US08317,8317,2.0,2.0,Suburban
860US08318,8318,2.0,2.0,Suburban
860US08321,8321,2.0,2.0,Suburban
860US08323,8323,6.0,6.0,Rural
860US08332,8332,1.0,1.0,Urban
860US08343,8343,1.0,1.0,Urban
860US08344,8344,1.0,1.0,Urban
860US08349,8349,2.0,2.0,Suburban
860US08360,8360,1.0,1.0,Urban
860US08361,8361,1.0,1.0,Urban
860US08401,8401,1.0,1.0,Urban
860US08403,8403,1.0,1.0,Urban
860US08501,8501,2.0,2.0,Suburban
860US08510,8510,1.0,1.0,Urban
860US08512,8512,2.0,2.0,Suburban
860US08515,8515,1.0,1.0,Urban
860US08530,8530,1.0,1.0,Urban
860US08533,8533,4.0,4.0,Suburban
860US08535,8535,1.0,1.0,Urban
860US08550,8550,2.0,2.0,Suburban
860US08551,8551,2.0,2.0,Suburban
860US08555,8555,2.0,2.0,Suburban
860US08558,8558,1.0,1.0,Urban
860US08560,8560,1.0,1.0,Urban
860US08562,8562,4.0,4.0,Suburban
860US08610,8610,1.0,1.0,Urban
860US08618,8618,1.0,1.0,Urban
860US08620,8620,1.0,1.0,Urban
860US08641,8641,4.0,4.0,Suburban
860US08690,8690,1.0,1.0,Urban
860US08701,8701,1.0,1.0,Urban
860US08721,8721,1.0,1.0,Urban
860US08724,8724,1.0,1.0,Urban
860US08731,8731,1.0,1.0,Urban
860US08733,8733,1.0,1.0,Urban
860US08736,8736,1.0,1.0,Urban
860US08742,8742,1.0,1.0,Urban
860US08753,8753,1.0,1.0,Urban
860US08755,8755,1.0,1.0,Urban
860US08759,8759,1.0,1.0,Urban
860US07751,7751,1.0,1.0,Urban
860US07753,7753,1.0,1.0,Urban
860US07755,7755,1.0,1.0,Urban
860US07756,7756,1.0,1.0,Urban
860US07757,7757,1.0,1.0,Urban
860US07758,7758,1.0,1.0,Urban
860US07760,7760,1.0,1.0,Urban
860US07820,7820,1.0,1.0,Urban
860US07822,7822,2.0,2.0,Suburban
860US07826,7826,2.0,2.0,Suburban
860US07828,7828,1.0,1.0,Urban
860US07832,7832,2.0,2.0,Suburban
860US07834,7834,1.0,1.0,Urban
860US07838,7838,2.0,2.0,Suburban
860US07842,7842,1.0,1.0,Urban
860US07847,7847,1.0,1.0,Urban
860US07849,7849,1.0,1.0,Urban
860US07851,7851,2.0,2.0,Suburban
860US07853,7853,1.0,1.0,Urban
860US07860,7860,2.0,2.0,Suburban
860US07865,7865,1.0,1.0,Urban
860US07871,7871,1.0,1.0,Urban
860US07876,7876,1.0,1.0,Urban
860US07881,7881,2.0,2.0,Suburban
860US07885,7885,1.0,1.0,Urban
860US07920,7920,1.0,1.0,Urban
860US07922,7922,1.0,1.0,Urban
860US07928,7928,1.0,1.0,Urban
860US07930,7930,1.0,1.0,Urban
860US07932,7932,1.0,1.0,Urban
860US07934,7934,1.0,1.0,Urban
860US07936,7936,1.0,1.0,Urban
860US07945,7945,1.0,1.0,Urban
860US07950,7950,1.0,1.0,Urban
860US07976,7976,2.0,2.0,Suburban
860US07979,7979,2.0,2.0,Suburban
860US07981,7981,1.0,1.0,Urban
860US08002,8002,1.0,1.0,Urban
860US08004,8004,1.0,1.0,Urban
860US08009,8009,1.0,1.0,Urban
860US08012,8012,1.0,1.0,Urban
860US08015,8015,4.0,4.0,Suburban
860US08019,8019,10.0,10.0,Rural
860US08022,8022,1.0,1.0,Urban
860US08027,8027,1.0,1.0,Urban
860US08030,8030,1.0,1.0,Urban
860US08033,8033,1.0,1.0,Urban
860US08036,8036,1.0,1.0,Urban
860US08038,8038,2.0,2.0,Suburban
860US08041,8041,2.0,2.0,Suburban
860US08046,8046,1.0,1.0,Urban
860US08048,8048,1.0,1.0,Urban
860US08050,8050,1.0,1.0,Urban
860US08052,8052,1.0,1.0,Urban
860US08054,8054,1.0,1.0,Urban
860US08057,8057,1.0,1.0,Urban
860US08060,8060,1.0,1.0,Urban
860US08065,8065,1.0,1.0,Urban
860US08067,8067,2.0,2.0,Suburban
860US08069,8069,1.0,1.0,Urban
860US08071,8071,1.0,1.0,Urban
860US08075,8075,1.0,1.0,Urban
860US08077,8077,1.0,1.0,Urban
860US08079,8079,2.0,2.0,Suburban
860US08081,8081,1.0,1.0,Urban
860US08085,8085,1.0,1.0,Urban
860US08087,8087,2.0,2.0,Suburban
860US10473,10473,1.0,1.0,Urban
860US10504,10504,1.0,1.0,Urban
860US10506,10506,2.0,2.0,Suburban
860US10507,10507,1.0,1.0,Urban
860US10509,10509,1.0,1.0,Urban
860US10511,10511,1.0,1.0,Urban
860US10514,10514,1.0,1.0,Urban
860US10518,10518,1.0,1.0,Urban
860US10520,10520,1.0,1.0,Urban
860US10523,10523,1.0,1.0,Urban
860US10526,10526,1.0,1.0,Urban
860US10528,10528,1.0,1.0,Urban
860US10532,10532,1.0,1.0,Urban
860US10536,10536,1.0,1.0,Urban
860US10538,10538,1.0,1.0,Urban
860US10547,10547,1.0,1.0,Urban
860US10548,10548,1.0,1.0,Urban
860US10549,10549,1.0,1.0,Urban
860US10552,10552,1.0,1.0,Urban
860US10560,10560,1.0,1.0,Urban
860US10566,10566,1.0,1.0,Urban
860US10570,10570,1.0,1.0,Urban
860US10577,10577,1.0,1.0,Urban
860US10583,10583,1.0,1.0,Urban
860US10589,10589,1.0,1.0,Urban
860US10591,10591,1.0,1.0,Urban
860US10596,10596,1.0,1.0,Urban
860US10598,10598,1.0,1.0,Urban
860US10603,10603,1.0,1.0,Urban
860US10605,10605,1.0,1.0,Urban
860US10701,10701,1.0,1.0,Urban
860US10704,10704,1.0,1.0,Urban
860US10706,10706,1.0,1.0,Urban
860US10709,10709,1.0,1.0,Urban
860US10801,10801,1.0,1.0,Urban
860US10804,10804,1.0,1.0,Urban
860US10901,10901,1.0,1.0,Urban
860US10913,10913,1.0,1.0,Urban
860US10914,10914,1.0,1.0,Urban
860US10917,10917,1.0,1.0,Urban
860US10919,10919,3.0,3.0,Rural
860US10921,10921,2.0,2.0,Suburban
860US10924,10924,1.0,1.0,Urban
860US10926,10926,1.0,1.0,Urban
860US10928,10928,4.0,4.0,Suburban
860US10933,10933,2.0,2.0,Suburban
860US10940,10940,1.0,1.0,Urban
860US10952,10952,1.0,1.0,Urban
860US10954,10954,1.0,1.0,Urban
860US10958,10958,3.0,3.0,Rural
860US10962,10962,1.0,1.0,Urban
860US10964,10964,1.0,1.0,Urban
860US10969,10969,2.0,2.0,Suburban
860US10973,10973,1.0,1.0,Urban
860US10975,10975,2.0,2.0,Suburban
860US10980,10980,1.0,1.0,Urban
860US10986,10986,1.0,1.0,Urban
860US10987,10987,2.0,2.0,Suburban
860US10989,10989,1.0,1.0,Urban
860US10992,10992,1.0,1.0,Urban
860US10994,10994,1.0,1.0,Urban
860US11030,11030,1.0,1.0,Urban
860US11040,11040,1.0,1.0,Urban
860US11103,11103,1.0,1.0,Urban
860US11109,11109,1.0,1.0,Urban
860US11216,11216,1.0,1.0,Urban
860US11224,11224,1.0,1.0,Urban
860US11239,11239,1.0,1.0,Urban
860US11351,11351,1.0,1.0,Urban
860US11359,11359,99.0,99.0,Rural
860US11371,11371,99.0,99.0,Rural
860US11419,11419,1.0,1.0,Urban
860US11422,11422,1.0,1.0,Urban
860US11425,11425,1.0,1.0,Urban
860US11451,11451,99.0,99.0,Rural
860US11509,11509,1.0,1.0,Urban
860US11530,11530,1.0,1.0,Urban
860US11542,11542,1.0,1.0,Urban
860US11545,11545,1.0,1.0,Urban
860US11553,11553,1.0,1.0,Urban
860US11560,11560,1.0,1.0,Urban
860US11566,11566,1.0,1.0,Urban
860US11568,11568,1.0,1.0,Urban
860US11570,11570,1.0,1.0,Urban
860US11576,11576,1.0,1.0,Urban
860US11577,11577,1.0,1.0,Urban
860US11580,11580,1.0,1.0,Urban
860US11590,11590,1.0,1.0,Urban
860US11702,11702,1.0,1.0,Urban
860US11704,11704,1.0,1.0,Urban
860US11706,11706,1.0,1.0,Urban
860US11710,11710,1.0,1.0,Urban
860US11714,11714,1.0,1.0,Urban
860US11720,11720,1.0,1.0,Urban
860US11722,11722,1.0,1.0,Urban
860US11725,11725,1.0,1.0,Urban
860US11727,11727,1.0,1.0,Urban
860US11731,11731,1.0,1.0,Urban
860US11733,11733,1.0,1.0,Urban
860US11735,11735,1.0,1.0,Urban
860US11739,11739,1.0,1.0,Urban
860US11743,11743,1.0,1.0,Urban
860US11746,11746,1.0,1.0,Urban
860US11753,11753,1.0,1.0,Urban
860US11754,11754,1.0,1.0,Urban
860US11756,11756,1.0,1.0,Urban
860US11763,11763,1.0,1.0,Urban
860US11764,11764,1.0,1.0,Urban
860US11766,11766,1.0,1.0,Urban
860US11771,11771,1.0,1.0,Urban
860US11772,11772,1.0,1.0,Urban
860US11780,11780,1.0,1.0,Urban
860US11783,11783,1.0,1.0,Urban
860US11787,11787,1.0,1.0,Urban
860US11788,11788,1.0,1.0,Urban
860US11790,11790,1.0,1.0,Urban
860US11793,11793,1.0,1.0,Urban
860US11801,11801,1.0,1.0,Urban
860US11901,11901,1.0,1.0,Urban
860US11932,11932,2.0,2.0,Suburban
860US11933,11933,1.0,1.0,Urban
860US11937,11937,4.0,4.1,Suburban
860US11940,11940,1.0,1.0,Urban
860US11942,11942,1.0,1.0,Urban
860US11946,11946,1.0,1.0,Urban
860US11949,11949,1.0,1.0,Urban
860US11951,11951,1.0,1.0,Urban
860US11952,11952,1.0,1.0,Urban
860US11959,11959,1.0,1.0,Urban
860US11961,11961,1.0,1.0,Urban
860US11963,11963,1.0,1.0,Urban
860US11964,11964,10.0,10.1,Rural
860US11965,11965,10.0,10.1,Rural
860US11967,11967,1.0,1.0,Urban
860US11972,11972,1.0,1.0,Urban
860US11980,11980,1.0,1.0,Urban
860US12009,12009,1.0,1.0,Urban
860US12010,12010,2.0,2.0,Suburban
860US12017,12017,10.0,10.0,Rural
860US12020,12020,1.0,1.1,Urban
860US12023,12023,2.0,2.0,Suburban
860US12027,12027,1.0,1.0,Urban
860US12028,12028,3.0,3.0,Rural
860US12032,12032,5.0,5.0,Rural
860US12035,12035,2.0,2.0,Suburban
860US12041,12041,2.0,2.0,Suburban
860US12046,12046,2.0,2.0,Suburban
860US12051,12051,2.0,2.0,Suburban
860US12053,12053,2.0,2.0,Suburban
860US12057,12057,10.0,10.0,Rural
860US12059,12059,2.0,2.0,Suburban
860US12061,12061,1.0,1.0,Urban
860US12064,12064,10.0,10.0,Rural
860US12065,12065,1.0,1.0,Urban
860US12068,12068,2.0,2.0,Suburban
860US12070,12070,2.0,2.0,Suburban
860US12074,12074,2.0,2.0,Suburban
860US12076,12076,2.0,2.0,Suburban
860US08802,8802,2.0,2.0,Suburban
860US08804,8804,2.0,2.0,Suburban
860US08805,8805,1.0,1.0,Urban
860US08807,8807,1.0,1.0,Urban
860US08808,8808,2.0,2.0,Suburban
860US08809,8809,1.0,1.0,Urban
860US08810,8810,1.0,1.0,Urban
860US08812,8812,1.0,1.0,Urban
860US08816,8816,1.0,1.0,Urban
860US08817,8817,1.0,1.0,Urban
860US08822,8822,1.0,1.0,Urban
860US08824,8824,1.0,1.0,Urban
860US08826,8826,2.0,2.0,Suburban
860US08831,8831,1.0,1.0,Urban
860US08836,8836,1.0,1.0,Urban
860US08837,8837,1.0,1.0,Urban
860US08848,8848,2.0,2.0,Suburban
860US08852,8852,1.0,1.0,Urban
860US08854,8854,1.0,1.0,Urban
860US08858,8858,2.0,2.0,Suburban
860US08865,8865,1.0,1.0,Urban
860US08867,8867,2.0,2.0,Suburban
860US08872,8872,1.0,1.0,Urban
860US08879,8879,1.0,1.0,Urban
860US08884,8884,1.0,1.0,Urban
860US08886,8886,1.0,1.0,Urban
860US08902,8902,1.0,1.0,Urban
860US10004,10004,1.0,1.0,Urban
860US10020,10020,1.0,1.0,Urban
860US10023,10023,1.0,1.0,Urban
860US10036,10036,1.0,1.0,Urban
860US10103,10103,1.0,1.0,Urban
860US10110,10110,1.0,1.0,Urban
860US10111,10111,1.0,1.0,Urban
860US10112,10112,1.0,1.0,Urban
860US10152,10152,1.0,1.0,Urban
860US10154,10154,1.0,1.0,Urban
860US10167,10167,1.0,1.0,Urban
860US10174,10174,1.0,1.0,Urban
860US10271,10271,1.0,1.0,Urban
860US10301,10301,1.0,1.0,Urban
860US10304,10304,1.0,1.0,Urban
860US10306,10306,1.0,1.0,Urban
860US10311,10311,1.0,1.0,Urban
860US10312,10312,1.0,1.0,Urban
860US10314,10314,1.0,1.0,Urban
860US10464,10464,1.0,1.0,Urban
860US10472,10472,1.0,1.0,Urban
860US12469,12469,2.0,2.0,Suburban
860US12470,12470,2.0,2.0,Suburban
860US12472,12472,1.0,1.0,Urban
860US12473,12473,2.0,2.0,Suburban
860US12477,12477,2.0,2.0,Suburban
860US12480,12480,10.0,10.0,Rural
860US12481,12481,10.0,10.1,Rural
860US12483,12483,8.0,8.0,Rural
860US12484,12484,2.0,2.0,Suburban
860US12485,12485,10.0,10.0,Rural
860US12487,12487,2.0,2.1,Suburban
860US12489,12489,7.0,7.0,Rural
860US12492,12492,10.0,10.0,Rural
860US12493,12493,2.0,2.1,Suburban
860US12494,12494,10.0,10.1,Rural
860US12496,12496,10.0,10.0,Rural
860US12501,12501,10.0,10.0,Rural
860US12503,12503,10.0,10.0,Rural
860US12508,12508,1.0,1.0,Urban
860US12513,12513,5.0,5.0,Rural
860US12515,12515,1.0,1.0,Urban
860US12517,12517,3.0,3.0,Rural
860US12521,12521,6.0,6.0,Rural
860US12523,12523,10.0,10.0,Rural
860US12525,12525,2.0,2.0,Suburban
860US12528,12528,1.0,1.0,Urban
860US12533,12533,1.0,1.0,Urban
860US12538,12538,1.0,1.0,Urban
860US12542,12542,1.0,1.0,Urban
860US12546,12546,10.0,10.0,Rural
860US12548,12548,1.0,1.0,Urban
860US12550,12550,1.0,1.0,Urban
860US12561,12561,1.0,1.0,Urban
860US12564,12564,1.0,1.0,Urban
860US12567,12567,10.0,10.0,Rural
860US12570,12570,1.0,1.0,Urban
860US12572,12572,3.0,3.0,Rural
860US12575,12575,1.0,1.0,Urban
860US12582,12582,1.0,1.0,Urban
860US12585,12585,1.0,1.0,Urban
860US12589,12589,1.0,1.0,Urban
860US12592,12592,10.0,10.0,Rural
860US12603,12603,1.0,1.0,Urban
860US12701,12701,7.0,7.0,Rural
860US12721,12721,3.0,3.0,Rural
860US12723,12723,10.0,10.0,Rural
860US12725,12725,10.0,10.0,Rural
860US12732,12732,2.0,2.0,Suburban
860US12734,12734,10.0,10.0,Rural
860US12738,12738,10.0,10.0,Rural
860US12743,12743,2.0,2.0,Suburban
860US12746,12746,4.0,4.0,Suburban
860US12750,12750,10.0,10.0,Rural
860US12754,12754,7.0,7.0,Rural
860US12759,12759,8.0,8.0,Rural
860US12762,12762,8.0,8.0,Rural
860US12765,12765,10.0,10.0,Rural
860US12767,12767,10.0,10.0,Rural
860US12769,12769,3.0,3.0,Rural
860US12771,12771,4.0,4.0,Suburban
860US12777,12777,9.0,9.0,Rural
860US12781,12781,3.0,3.0,Rural
860US12784,12784,9.0,9.0,Rural
860US12786,12786,8.0,8.0,Rural
860US12789,12789,10.0,10.0,Rural
860US12791,12791,8.0,8.0,Rural
860US12804,12804,1.0,1.0,Urban
860US12808,12808,10.0,10.0,Rural
860US12809,12809,2.0,2.0,Suburban
860US12812,12812,10.0,10.0,Rural
860US12814,12814,10.0,10.1,Rural
860US12815,12815,10.0,10.0,Rural
860US12816,12816,3.0,3.0,Rural
860US12817,12817,10.0,10.0,Rural
860US12819,12819,3.0,3.0,Rural
860US12822,12822,2.0,2.0,Suburban
860US12823,12823,7.0,7.0,Rural
860US12824,12824,10.0,10.1,Rural
860US12827,12827,2.0,2.0,Suburban
860US12828,12828,1.0,1.0,Urban
860US12831,12831,1.0,1.1,Urban
860US12834,12834,7.0,7.0,Rural
860US12836,12836,10.0,10.0,Rural
860US12839,12839,1.0,1.0,Urban
860US12842,12842,10.0,10.0,Rural
860US12844,12844,2.0,2.0,Suburban
860US12847,12847,10.0,10.0,Rural
860US12852,12852,10.0,10.0,Rural
860US12855,12855,10.0,10.0,Rural
860US12858,12858,10.0,10.0,Rural
860US12860,12860,10.0,10.0,Rural
860US12862,12862,10.0,10.0,Rural
860US12864,12864,10.0,10.0,Rural
860US12872,12872,10.0,10.0,Rural
860US12878,12878,2.0,2.0,Suburban
860US12883,12883,7.0,7.0,Rural
860US12886,12886,10.0,10.0,Rural
860US12901,12901,4.0,4.0,Suburban
860US12910,12910,5.0,5.0,Rural
860US12913,12913,10.0,10.3,Rural
860US12916,12916,5.0,5.0,Rural
860US12918,12918,5.0,5.0,Rural
860US12920,12920,10.0,10.2,Rural
860US12923,12923,5.0,5.0,Rural
860US12926,12926,10.0,10.2,Rural
860US12928,12928,10.0,10.0,Rural
860US12930,12930,10.0,10.0,Rural
860US12936,12936,6.0,6.0,Rural
860US12941,12941,10.0,10.3,Rural
860US12944,12944,5.0,5.0,Rural
860US12945,12945,7.0,7.0,Rural
860US12950,12950,6.0,6.0,Rural
860US12953,12953,4.0,4.0,Suburban
860US12956,12956,3.0,3.0,Rural
860US12959,12959,5.0,5.0,Rural
860US12961,12961,3.0,3.0,Rural
860US12964,12964,10.0,10.0,Rural
860US12966,12966,5.0,5.0,Rural
