HEROP_ID,FIPS,PcpPer100k,TotSp,TotPcp,SpPer100k
050US37135,37135,152.51,702.0,218.0,491.12
050US38091,38091,0.0,0.0,0.0,0.0
050US08095,8095,69.48,0.0,3.0,0.0
050US48207,48207,34.43,0.0,2.0,0.0
050US54075,54075,58.61,3.0,5.0,35.17
050US25015,25015,111.69,200.0,180.0,124.1
050US21115,21115,56.91,18.0,13.0,78.8
050US39161,39161,56.58,16.0,16.0,56.58
050US29043,29043,30.85,4.0,26.0,4.75
050US13097,13097,35.25,88.0,50.0,62.04
050US13155,13155,53.95,0.0,5.0,0.0
050US38075,38075,0.0,0.0,0.0,0.0
050US38093,38093,75.96,16.0,16.0,75.96
050US39003,39003,68.51,176.0,71.0,169.82
050US39021,39021,30.88,29.0,12.0,74.62
050US01081,1081,46.46,105.0,74.0,65.92
050US26127,26127,45.43,4.0,12.0,15.14
050US26145,26145,93.89,303.0,181.0,157.18
050US49039,49039,54.48,4.0,16.0,13.62
050US50005,50005,62.45,26.0,19.0,85.46
050US51167,51167,47.43,3.0,13.0,10.95
050US51595,51595,130.09,12.0,7.0,223.01
050US51678,51678,253.16,22.0,18.0,309.42
050US41069,41069,0.0,0.0,0.0,0.0
050US42085,42085,77.24,146.0,87.0,129.63
050US22061,22061,84.47,55.0,40.0,116.14
050US28027,28027,79.83,23.0,19.0,96.63
050US51061,51061,60.77,62.0,42.0,89.71
050US55029,55029,76.53,33.0,21.0,120.27
050US21095,21095,51.6,25.0,14.0,92.14
050US47079,47079,68.16,27.0,22.0,83.65
050US42125,42125,66.01,194.0,137.0,93.47
050US06015,6015,83.87,22.0,23.0,80.22
050US16003,16003,0.0,0.0,0.0,0.0
050US21107,21107,118.26,68.0,54.0,148.91
050US16049,16049,73.45,3.0,12.0,18.36
050US36063,36063,51.96,165.0,110.0,77.94
050US51117,51117,71.32,20.0,22.0,64.84
050US13153,13153,50.1,122.0,76.0,80.43
050US23001,23001,95.86,196.0,103.0,182.42
050US21185,21185,50.48,43.0,33.0,65.78
050US27047,27047,68.79,25.0,21.0,81.9
050US28003,28003,40.34,45.0,15.0,121.03
050US28123,28123,35.19,4.0,10.0,14.08
050US42039,42039,63.83,64.0,55.0,74.28
050US18025,18025,9.45,0.0,1.0,0.0
050US21161,21161,93.28,27.0,16.0,157.41
050US27003,27003,59.0,307.0,205.0,88.36
050US31155,31155,23.78,1.0,5.0,4.76
050US45075,45075,54.27,76.0,48.0,85.92
050US48201,48201,54.82,6224.0,2523.0,135.23
050US39011,39011,48.05,19.0,22.0,41.5
050US20115,20115,16.62,2.0,2.0,16.62
050US20165,20165,32.24,0.0,1.0,0.0
050US26107,26107,43.92,23.0,19.0,53.16
050US40051,40051,34.71,18.0,19.0,32.89
050US40077,40077,19.06,1.0,2.0,9.53
050US18081,18081,62.68,113.0,95.0,74.56
050US29103,29103,50.62,0.0,2.0,0.0
050US29127,29127,13.95,8.0,4.0,27.9
050US29161,29161,89.31,41.0,40.0,91.54
050US39049,39049,90.96,2197.0,1160.0,172.27
050US22007,22007,22.01,3.0,5.0,13.21
050US05059,5059,26.85,4.0,9.0,11.93
050US05143,5143,73.08,266.0,167.0,116.4
050US40011,40011,62.28,2.0,6.0,20.76
050US29179,29179,31.67,0.0,2.0,0.0
050US40097,40097,48.8,8.0,20.0,19.52
050US26049,26049,95.76,447.0,392.0,109.19
050US21057,21057,74.48,1.0,5.0,14.9
050US39111,39111,28.39,0.0,4.0,0.0
050US46105,46105,137.6,0.0,4.0,0.0
050US42093,42093,415.44,276.0,76.0,1508.69
050US08057,8057,77.16,0.0,1.0,0.0
050US33009,33009,208.22,447.0,187.0,497.71
050US39101,39101,47.44,73.0,31.0,111.72
050US30063,30063,89.67,226.0,104.0,194.86
050US36111,36111,78.08,171.0,140.0,95.37
050US23017,23017,59.31,29.0,34.0,50.59
050US45013,45013,60.22,227.0,110.0,124.28
050US34011,34011,58.02,149.0,89.0,97.13
050US48345,48345,0.0,0.0,0.0,0.0
050US25027,25027,103.61,1274.0,852.0,154.94
050US47187,47187,62.2,323.0,136.0,147.73
050US04025,4025,64.55,255.0,145.0,113.51
050US08079,8079,121.51,0.0,1.0,0.0
050US41067,41067,81.98,749.0,477.0,128.73
050US18013,18013,19.95,1.0,3.0,6.65
050US26081,26081,83.19,1015.0,535.0,157.82
050US26085,26085,17.0,2.0,2.0,17.0
050US55081,55081,87.91,32.0,40.0,70.33
050US21149,21149,10.72,0.0,1.0,0.0
050US29071,29071,55.46,84.0,57.0,81.73
050US29213,29213,71.27,60.0,39.0,109.65
050US30091,30091,55.96,0.0,2.0,0.0
050US19155,19155,51.34,68.0,48.0,72.72
050US18087,18087,30.82,10.0,12.0,25.68
050US18113,18113,25.29,13.0,12.0,27.4
050US29101,29101,55.88,25.0,30.0,46.56
050US18151,18151,43.51,5.0,15.0,14.5
050US26157,26157,46.95,27.0,25.0,50.7
050US29129,29129,27.29,0.0,1.0,0.0
050US36087,36087,81.25,517.0,263.0,159.72
050US47067,47067,30.37,2.0,2.0,30.37
050US47033,47033,20.69,0.0,3.0,0.0
050US47159,47159,61.67,10.0,12.0,51.39
050US48073,48073,42.39,34.0,22.0,65.51
050US30047,30047,87.32,15.0,26.0,50.38
050US31059,31059,89.7,0.0,5.0,0.0
050US22013,22013,14.63,0.0,2.0,0.0
050US22085,22085,16.61,3.0,4.0,12.45
050US24013,24013,66.86,162.0,112.0,96.7
050US26109,26109,12.91,1.0,3.0,4.3
050US04027,4027,42.82,134.0,89.0,64.48
050US13105,13105,52.05,6.0,10.0,31.23
050US21223,21223,23.16,1.0,2.0,11.58
050US31061,31061,66.53,0.0,2.0,0.0
050US47077,47077,28.72,2.0,8.0,7.18
050US48031,48031,8.87,4.0,1.0,35.46
050US16057,16057,58.62,16.0,23.0,40.78
050US37011,37011,45.71,4.0,8.0,22.86
050US21225,21225,33.78,6.0,5.0,40.54
050US48501,48501,46.67,1.0,4.0,11.67
050US37077,37077,49.26,50.0,29.0,84.93
050US13163,13163,63.4,1.0,10.0,6.34
050US13221,13221,27.06,0.0,4.0,0.0
050US24041,24041,110.18,105.0,41.0,282.17
050US26083,26083,0.0,1.0,0.0,46.95
050US16005,16005,68.18,95.0,58.0,111.68
050US49013,49013,34.62,15.0,7.0,74.19
050US51001,51001,58.03,5.0,19.0,15.27
050US51109,51109,28.26,0.0,10.0,0.0
050US51163,51163,26.66,8.0,6.0,35.54
050US53017,53017,38.67,6.0,16.0,14.5
050US05075,5075,47.99,4.0,8.0,24.0
050US05131,5131,113.76,206.0,145.0,161.62
050US06065,6065,43.22,1520.0,1030.0,63.78
050US01069,1069,82.41,255.0,86.0,244.37
050US01121,1121,43.44,39.0,35.0,48.41
050US04012,4012,53.14,9.0,11.0,43.48
050US13039,13039,37.94,24.0,20.0,45.53
050US40087,40087,36.24,6.0,14.0,15.53
050US27027,27027,17.52,6.0,11.0,9.55
050US27113,27113,77.55,13.0,11.0,91.65
050US29099,29099,24.18,54.0,54.0,24.18
050US48117,48117,37.04,2.0,7.0,10.58
050US48147,48147,52.67,8.0,18.0,23.41
050US17065,17065,24.33,2.0,2.0,24.33
050US45033,45033,45.35,12.0,14.0,38.87
050US31073,31073,148.88,0.0,3.0,0.0
050US39075,39075,38.76,13.0,17.0,29.64
050US48171,48171,118.28,41.0,31.0,156.44
050US55079,55079,89.39,2048.0,853.0,214.63
050US26139,26139,40.84,174.0,116.0,61.26
