"HEROP_ID","FIPS","OtpCtTmDr","OtpAvTmDr","OtpTmDrP","OdMortRt"
"050US17153","17153",0,54.17,0,21.9
"050US17155","17155",0,54.08,0,30.2
"050US17157","17157",0,73.63,0,27.7
"050US17159","17159",0,53.77,0,18.9
"050US17161","17161",39,13.16,0.98,20
"050US17163","17163",52,19.07,0.87,33
"050US17165","17165",0,41.74,0,48.9
"050US17167","17167",53,8.83,1,30.6
"050US17169","17169",0,92.5,0,14.4
"050US17171","17171",0,66.23,0,18.3
"050US17173","17173",0,65.18,0,20.7
"050US17175","17175",0,63.06,0,20.9
"050US17177","17177",0,52.38,0,23.1
"050US17179","17179",26,18.5,0.87,29
"050US17181","17181",0,43.41,0,29.6
"050US17183","17183",0,49.3,0,37.5
"050US17185","17185",0,50.42,0,22.2
"050US17187","17187",0,69.21,0,13
"050US17189","17189",0,66.75,0,24.4
"050US17191","17191",0,86.41,0,18.1
"050US17193","17193",0,67.7,0,23.5
"050US17195","17195",0,70.14,0,21
"050US17197","17197",148,13.92,0.97,27.2
"050US17199","17199",15,12.25,1,33.5
"050US17201","17201",75,13.23,0.97,57.2
"050US17203","17203",3,34.34,0.33,18.4
"050US18001","18001",1,41.6,0.14,20.7
"050US18003","18003",94,12.03,0.98,32.3
"050US18005","18005",0,48.68,0,36.9
"050US18007","18007",0,47.28,0,27.1
"050US18009","18009",0,35.03,0,53.8
"050US18011","18011",3,36.71,0.3,32.6
"050US18013","18013",0,48.4,0,36.2
"050US18015","18015",1,40.12,0.14,26
"050US18017","18017",0,58.5,0,19
"050US18019","18019",23,17.03,0.88,52.3
"050US18021","18021",4,30.89,0.67,27.9
"050US18023","18023",0,39.06,0,34.9
"050US18025","18025",0,68.24,0,36.5
"050US18027","18027",1,38.29,0.14,19.6
"050US18029","18029",7,20.54,0.7,45.5
"050US18031","18031",0,66.23,0,38.2
"050US18033","18033",6,30.07,0.67,25.5
"050US18035","18035",30,11.87,1,54.8
"050US18037","18037",0,62.31,0,16.2
"050US18039","18039",6,38.67,0.17,21.2
"050US18041","18041",0,44.8,0,81.5
"050US18043","18043",17,21.94,0.85,46.6
"050US18045","18045",0,59.05,0,29.4
"050US18047","18047",0,52.65,0,47.2
"050US18049","18049",0,72.18,0,29.6
"050US18051","18051",0,36.52,0,19
"050US18053","18053",16,13.12,1,53.7
"050US18055","18055",2,48,0.22,33.4
"050US18057","18057",32,25.11,0.82,18
"050US18059","18059",2,34.21,0.2,33.9
"050US18061","18061",0,47.59,0,35.2
"050US18063","18063",19,15.77,0.9,27.2
"050US18065","18065",0,39.03,0,50.9
"050US18067","18067",1,41.72,0.05,59.6
"050US18069","18069",0,37.21,0,34.6
"050US18071","18071",0,65.3,0,46.6
"050US18073","18073",0,45.89,0,31.7
"050US18075","18075",0,49.15,0,44.6
"050US18077","18077",0,66.19,0,33.3
"050US18079","18079",0,72.25,0,50.5
"050US18081","18081",20,15.95,0.91,35.6
"050US18083","18083",9,15.48,0.9,24
"050US18085","18085",0,56.02,0,24.7
"050US18087","18087",0,62.14,0,10.7
"050US18089","18089",116,11.65,0.98,29.8
"050US18091","18091",28,19.05,0.97,37.1
"050US18093","18093",0,42.48,0,31.1
"050US18095","18095",10,33.3,0.27,58.6
"050US18097","18097",224,11.38,1,53.8
"050US18099","18099",0,44.9,0,25
"050US18101","18101",0,58.04,0,21.8
"050US18103","18103",0,52.43,0,28.3
"050US18105","18105",31,13.45,1,33.4
"050US18107","18107",0,50.48,0,43.9
"050US18109","18109",6,28.67,0.46,45.1
"050US18111","18111",0,54.64,0,37.2
"050US18113","18113",1,43.12,0.1,22
"050US18115","18115",1,30.27,0.5,40.4
"050US18117","18117",0,72.76,0,21.1
"050US18119","18119",2,41.42,0.4,28.1
"050US18121","18121",0,46,0,23.2
"050US18123","18123",0,44.34,0,21.9
"050US18125","18125",0,53.12,0,18
"050US18127","18127",32,15.78,0.97,36.8
"050US18129","18129",5,26.88,0.71,24.7
"050US18131","18131",0,69.68,0,46.1
"050US18133","18133",0,44.82,0,23.9
"050US18135","18135",0,44.2,0,49
"050US18137","18137",0,47.82,0,40.4
"050US18139","18139",0,64.47,0,34.1
"050US18141","18141",73,13.14,0.97,31.2
"050US18143","18143",0,43,0,84.4
"050US18145","18145",1,40.11,0.1,37.7
"050US18147","18147",2,33.44,0.4,17
"050US18149","18149",0,45.64,0,74
"050US18151","18151",0,53.53,0,15.9
"050US18153","18153",0,41.88,0,38.4
"050US18155","18155",0,58.59,0,46.5
"050US18157","18157",36,12.79,0.97,28.3
"050US18159","18159",0,50.22,0,35.8
"050US18161","18161",1,29.8,0.5,53.5
"050US18163","18163",49,8.12,1,47.3
"050US18165","18165",3,33.75,0.6,31
"050US18167","18167",28,9.43,1,33.4
"050US18169","18169",1,41.61,0.12,41.3
"050US18171","18171",0,59.2,0,24.5
"050US18173","18173",8,26.26,0.73,19.6
"050US18175","18175",0,64.52,0,44.4
"050US18177","18177",15,15.45,0.88,73.2
"050US18179","18179",1,40.34,0.14,28.6
"050US18181","18181",1,46.82,0.12,32.6
"050US18183","18183",4,28.99,0.57,19.7
"050US19001","19001",0,68.04,0,15
"050US19003","19003",0,112.04,0,16.1
"050US19005","19005",0,75.91,0,12.6
"050US19007","19007",0,81.16,0,21.5
"050US19009","19009",0,89.6,0,10.4
"050US19011","19011",1,45.11,0.14,9.8
"050US19013","19013",0,75.52,0,14.2
"050US19015","19015",0,50.58,0,13.9
"050US19017","19017",,,,10.6
"050US19019","19019",0,67.92,0,13.6
"050US19021","19021",,,,8.8
"050US19023","19023",,,,9.5
"050US19025","19025",,,,10.1
"050US19027","19027",,,,11.4
"050US19029","19029",0,77.7,0,15.9
"050US19031","19031",1,42.43,0.2,11.6
"050US19033","19033",,,,18.9
"050US19035","19035",,,,7.9
"050US19037","19037",,,,9.3
"050US19039","19039",0,58.83,0,16.7
"050US19041","19041",,,,9.1
"050US19043","19043",0,97.34,0,12.6
"050US19045","19045",1,46.45,0.08,19
"050US19047","19047",0,101.26,0,9.6
"050US19049","19049",10,28.51,0.67,11
"050US19051","19051",0,101.74,0,11
"050US19053","19053",0,80.92,0,14.8
"050US19055","19055",0,73.05,0,10
"050US19057","19057",0,103.7,0,21.2
"050US19059","19059",,,,10.2
"050US19061","19061",15,31.99,0.58,15.2
"050US19063","19063",,,,8.7
"050US19065","19065",0,104.05,0,11.4
"050US19067","19067",,,,8.8
"050US19069","19069",,,,8.9
"050US19071","19071",0,63.48,0,16.6
"050US19073","19073",0,84.03,0,12.9
"050US19075","19075",0,96.7,0,10.6
"050US19077","19077",0,70.91,0,11.7
"050US19079","19079",0,70.58,0,10.8
"050US19081","19081",,,,7.2
"050US19083","19083",0,87.69,0,10.2
"050US19085","19085",1,48.68,0.2,16.1
"050US19087","19087",0,93.08,0,12.4
"050US19089","19089",0,91.12,0,6.6
"050US19091","19091",,,,8.9
"050US19093","19093",,,,10.4
"050US19095","19095",0,54.06,0,11.1
"050US19097","19097",0,57.2,0,17.2
"050US19099","19099",0,44.05,0,20.7
"050US19101","19101",0,96.59,0,18.4
"050US19103","19103",4,34.15,0.17,13.6
"050US19105","19105",0,52.69,0,10.5
"050US19107","19107",0,80.46,0,11.2
"050US19109","19109",,,,7.3
"050US19111","19111",0,74.83,0,20.7
"050US19113","19113",41,17.85,0.91,21.7
"050US19115","19115",0,67.58,0,15
"050US19117","19117",0,46.26,0,17.5
"050US19119","19119",0,64.36,0,7.7
"050US19121","19121",0,45.56,0,14
"050US19123","19123",0,40.3,0,16.6
"050US19125","19125",8,16.85,1,17.1
"050US19127","19127",0,62.46,0,10.4
"050US19129","19129",1,35.99,0.2,13.9
"050US19131","19131",0,94.71,0,8.6
"050US19133","19133",0,81.73,0,15.5
"050US19135","19135",0,51.93,0,13.7
"050US19137","19137",0,78.46,0,20.5
"050US19139","19139",1,42.76,0.1,12.8
"050US19141","19141",0,123.84,0,6.5
"050US19143","19143",0,101.98,0,11.9
"050US19145","19145",0,95.97,0,13.5
"050US19147","19147",,,,7.7
"050US19149","19149",0,104.51,0,9.7
"050US19151","19151",,,,9.6
"050US19153","19153",98,9.16,1,27.1
"050US19155","19155",27,13.4,0.9,21.4
"050US19157","19157",0,71.97,0,12.3
"050US19159","19159",0,111.44,0,14.6
"050US19161","19161",,,,12.4
"050US19163","19163",46,11.14,0.98,27.1
"050US19165","19165",0,66.08,0,12.5
"050US19167","19167",0,89.17,0,5
"050US19169","19169",1,36.58,0.05,11.6
"050US19171","19171",0,84.56,0,12.4
"050US19173","19173",0,110.08,0,14
"050US19175","19175",0,96.56,0,17.9
"050US19177","19177",0,108.46,0,13.9
"050US19179","19179",0,69.5,0,17.9
"050US19181","19181",9,26.38,0.75,16
"050US19183","19183",0,66.84,0,11.9
"050US19185","19185",0,81.11,0,16.6
"050US19187","19187",,,,22.7
"050US19189","19189",,,,8.7
"050US19191","19191",0,98.9,0,8
"050US19193","19193",,,,16.6
"050US19195","19195",0,107.6,0,15.5
"050US19197","19197",,,,10.2
"050US20001","20001",,,,26.7
"050US20003","20003",0,82.24,0,18.2
"050US20005","20005",0,46.88,0,20
"050US20007","20007",,,,24.3
"050US20009","20009",,,,12.8
"050US20011","20011",0,96.33,0,26
"050US20013","20013",0,67.38,0,22
"050US20015","20015",7,28.34,0.54,27.7
"050US20017","20017",0,91.54,0,15.8
"050US20019","20019",0,57.59,0,33.3
"050US20021","20021",4,27.49,0.67,30.5
"050US20023","20023",,,,12.2
"050US20025","20025",,,,15.5
"050US20027","20027",,,,21.4
"050US20029","20029",,,,12.5
"050US20031","20031",0,81.33,0,22.8
"050US20033","20033",,,,18
"050US20035","20035",0,58.29,0,24.5
"050US20037","20037",0,54.63,0,22.4
"050US20039","20039",,,,12.5
"050US20041","20041",,,,14.5
"050US20043","20043",1,30.92,0.33,13.6
"050US20045","20045",22,11.72,1,20.1
"050US20047","20047",,,,12.8
"050US20049","20049",0,98.44,0,30.3
"050US20051","20051",,,,11.1
"050US20053","20053",,,,17.3
"050US20055","20055",,,,14.5
"050US20057","20057",,,,9.7
"050US20059","20059",1,38.78,0.2,23.8
"050US20061","20061",0,75.73,0,21.1
"050US20063","20063",,,,10.6
"050US20065","20065",,,,12.8
"050US20067","20067",,,,7.6
"050US20069","20069",,,,9.8
"050US20071","20071",0,115.54,0,18.3
"050US20073","20073",0,91.74,0,31.7
"050US20075","20075",0,60.88,0,20.1
"050US20077","20077",0,104.07,0,25.8
"050US20079","20079",1,35.85,0.17,19.6
"050US20081","20081",,,,10.2
"050US20083","20083",,,,10.2
"050US20085","20085",0,50.94,0,15.7
"050US20087","20087",0,41.98,0,19.7
"050US20089","20089",,,,10.9
"050US20091","20091",123,15.55,0.95,17.5
"050US20093","20093",0,100.74,0,10.3
"050US20095","20095",0,70.3,0,24.3
"050US20097","20097",,,,14
"050US20099","20099",0,67.86,0,27.4
"050US20101","20101",,,,9.9
"050US20103","20103",1,40.61,0.06,25.1
"050US20105","20105",,,,14
"050US20107","20107",0,67.28,0,29.7
"050US20109","20109",,,,15.6
"050US20111","20111",0,64.35,0,14.1
"050US20113","20113",0,68.34,0,14.3
"050US20115","20115",0,69,0,15.6
"050US20117","20117",0,106.37,0,10.8
"050US20119","20119",,,,12.2
"050US20121","20121",0,42.07,0,23.8
"050US20123","20123",,,,10.2
"050US20125","20125",0,60.15,0,30.4
"050US20127","20127",0,85.38,0,13.4
"050US20129","20129",0,159.83,0,18.2
"050US20131","20131",0,90.07,0,10
"050US20133","20133",0,117.66,0,25.1
"050US20135","20135",,,,11.6
"050US20137","20137",,,,12.1
"050US20139","20139",1,40.03,0.2,24.4
"050US20141","20141",,,,17.2
"050US20143","20143",,,,11.5
"050US20145","20145",,,,14.7
"050US20147","20147",,,,9.1
"050US20149","20149",0,64.92,0,13.7
"050US20151","20151",,,,18.2
"050US20153","20153",,,,11.6
"050US20155","20155",0,63.92,0,27.4
"050US20157","20157",,,,11
"050US20159","20159",0,104.75,0,17.8
"050US20161","20161",0,75.44,0,11.8
"050US20163","20163",,,,14.7
"050US20165","20165",,,,14
"050US20167","20167",,,,16.2
"050US20169","20169",,,,25.6
"050US20171","20171",,,,11.2
"050US20173","20173",120,11.59,0.97,34.2
"050US20175","20175",,,,11.4
"050US20177","20177",42,11.7,0.98,29.9
"050US20179","20179",,,,10.7
"050US20181","20181",,,,15.7
"050US20183","20183",,,,13.8
"050US20185","20185",,,,14.3
"050US20187","20187",0,115.17,0,14.7
"050US20189","20189",,,,10.7
"050US20191","20191",0,56.25,0,26.9
"050US20193","20193",,,,13.7
"050US20195","20195",,,,12
"050US20197","20197",0,47.17,0,14.7
"050US20199","20199",0,133.78,0,13.9
"050US20201","20201",0,127.22,0,10.7
"050US20203","20203",0,129.18,0,14.6
"050US20205","20205",0,92.96,0,31
"050US20207","20207",,,,28.6
"050US20209","20209",70,11.09,1,25
"050US21001","21001",0,55.93,0,34.6
"050US21003","21003",0,52.89,0,36.1
"050US21005","21005",5,15.61,1,48.3
"050US21007","21007",2,26.28,0.67,29.6
"050US21009","21009",0,52.61,0,24.1
"050US21011","21011",0,59.37,0,66
"050US21013","21013",0,51.97,0,108.2
"050US21015","21015",20,22.87,0.91,51.8
"050US21017","21017",4,28.91,0.67,54.6
"050US21019","21019",13,7.48,1,83.1
"050US21021","21021",0,47.25,0,42.6
"050US21023","21023",0,51.75,0,50.2
"050US21025","21025",0,48.02,0,87
"050US21027","21027",0,53.6,0,28.8
"050US21029","21029",13,28.37,0.72,45.3
"050US21031","21031",0,52.37,0,35.8
"050US21033","21033",0,55.44,0,30.6
"050US21035","21035",0,43.34,0,26.1
"050US21037","21037",24,14.11,0.96,79.7
"050US21039","21039",1,32.85,0.33,17
"050US21041","21041",0,54.53,0,63.8
"050US21043","21043",0,47.11,0,73.9
"050US21045","21045",0,52.33,0,44.3
"050US21047","21047",16,15.78,0.84,22.3
"050US21049","21049",7,29.09,0.7,78.3
"050US21051","21051",0,49.34,0,77.2
"050US21053","21053",0,57.14,0,85
"050US21055","21055",0,64.47,0,32.8
"050US21057","21057",0,75.45,0,48.2
"050US21059","21059",23,12.95,1,29.9
"050US21061","21061",0,52.17,0,31
"050US21063","21063",0,65.38,0,58
"050US21065","21065",2,30.77,0.5,99.1
"050US21067","21067",82,9.24,1,51.4
"050US21069","21069",0,66.86,0,41.8
"050US21071","21071",6,29.66,0.6,106.2
"050US21073","21073",11,11.02,1,46.3
"050US21075","21075",0,61.04,0,19.8
"050US21077","21077",0,35.09,0,87.6
"050US21079","21079",1,33.62,0.25,51.2
"050US21081","21081",3,26.9,0.75,75.7
"050US21083","21083",1,41.35,0.11,23.9
"050US21085","21085",0,44.28,0,48.7
"050US21087","21087",0,75.4,0,23
"050US21089","21089",8,16.4,0.89,70
"050US21091","21091",1,30.72,0.33,23.1
"050US21093","21093",10,30.2,0.45,31.2
"050US21095","21095",0,75.99,0,76.2
"050US21097","21097",0,48.31,0,66.5
"050US21099","21099",0,57.1,0,29.2
"050US21101","21101",8,26.07,0.73,27.4
"050US21103","21103",1,33.95,0.2,42.2
"050US21105","21105",0,57.42,0,20.1
"050US21107","21107",0,47.22,0,32.1
"050US21109","21109",1,36.49,0.33,34.5
"050US21111","21111",191,12.67,1,57.2
"050US21113","21113",8,24.9,0.89,56
"050US21115","21115",6,13.59,1,68.1
"050US21117","21117",41,11.98,1,82.8
"050US21119","21119",1,36.73,0.2,98.1
"050US21121","21121",6,24.55,0.75,70.1
"050US21123","21123",0,49.11,0,23.5
"050US21125","21125",11,21.76,0.85,43.9
"050US21127","21127",0,38.21,0,67.2
"050US21129","21129",0,61.4,0,79.9
"050US21131","21131",2,28.13,0.67,85.5
"050US21133","21133",0,47.59,0,71.5
"050US21135","21135",1,45.66,0.25,49.6
"050US21137","21137",1,40.53,0.17,53
"050US21139","21139",0,39.36,0,44.3
"050US21141","21141",0,49.81,0,26.3
"050US21143","21143",0,49.74,0,30.7
"050US21145","21145",17,10.78,1,35.1
"050US21147","21147",0,48.99,0,36.9
"050US21149","21149",0,42.27,0,29.9
"050US21151","21151",19,8.76,1,63.1
"050US21153","21153",0,36.29,0,74.4
"050US21155","21155",0,69.74,0,40.1
"050US21157","21157",1,38.79,0.17,38.6
"050US21159","21159",0,35.86,0,92.3
"050US21161","21161",0,44.91,0,45.5
"050US21163","21163",0,42.41,0,31.2
"050US21165","21165",0,81.66,0,53.9
"050US21167","21167",1,34.54,0.2,43.2
"050US21169","21169",0,75.56,0,25.6
"050US21171","21171",0,87.5,0,47.6
"050US21173","21173",0,46.08,0,64.2
"050US21175","21175",0,58.48,0,42.3
"050US21177","21177",0,61.13,0,35.5
"050US21179","21179",0,45.66,0,39.1
"050US21181","21181",0,47.83,0,53.1
"050US21183","21183",0,41.71,0,30.9
"050US21185","21185",7,30.23,0.5,23.1
"050US21187","21187",0,53.35,0,66.5
"050US21189","21189",0,71.72,0,78.2
"050US21191","21191",0,43.44,0,69.3
"050US21193","21193",7,18.64,0.88,94
"050US21195","21195",12,24.66,0.63,80.4
"050US21197","21197",0,55.46,0,105.8
"050US21199","21199",13,16.21,0.93,42.8
"050US21201","21201",0,69.56,0,53.6
"050US21203","21203",2,27.34,0.5,65
"050US21205","21205",0,73.78,0,53.8
"050US21207","21207",0,39.86,0,63.5
"050US21209","21209",11,25.51,0.79,38.8
"050US21211","21211",9,12.59,1,29.4
"050US21213","21213",0,45.25,0,31.1
"050US21215","21215",2,26.79,0.5,33
"050US21217","21217",0,74.59,0,48.7
"050US21219","21219",3,29.03,0.75,32
"050US21221","21221",0,41.49,0,28.6
"050US21223","21223",0,60.31,0,41.8
"050US21225","21225",0,55.2,0,46.4
"050US21227","21227",20,21.26,0.83,25.4
"050US21229","21229",0,50.16,0,32.8
"050US21231","21231",0,43.37,0,37.8
"050US21233","21233",0,64.74,0,29.7
"050US21235","21235",6,23.4,0.75,72.7
"050US21237","21237",0,50.94,0,86.8
"050US21239","21239",7,23.71,0.88,45.8
"050US22001","22001",0,44.58,0,44.2
"050US22003","22003",0,61.28,0,33.1
"050US22005","22005",12,22.17,0.86,37.1
"050US22007","22007",0,61.17,0,28.6
"050US22009","22009",0,68.32,0,34.6
"050US22011","22011",0,63.32,0,28.9
"050US22013","22013",0,70.03,0,19.9
"050US22015","22015",20,18.3,0.91,23.8
"050US22017","22017",59,14.65,0.92,23.5
"050US22019","22019",39,16.04,0.89,38.4
"050US22021","22021",0,45.1,0,23.3
"050US22023","22023",0,59.21,0,39.4
"050US22025","22025",0,82.24,0,23.2
"050US22027","22027",0,79.46,0,19.1
"050US22029","22029",0,101.87,0,17.9
"050US22031","22031",0,48.77,0,22
"050US22033","22033",78,21.41,0.85,33.2
"050US22035","22035",0,100.45,0,12.8
"050US22037","22037",0,65.87,0,25
"050US22039","22039",0,66.18,0,36.9
"050US22041","22041",0,62.48,0,17.1
"050US22043","22043",0,46.1,0,24.1
"050US22045","22045",0,47.06,0,30.7
"050US22047","22047",1,43.73,0.14,32.2
"050US22049","22049",0,64.08,0,20
"050US22051","22051",124,17.3,0.98,62
"050US22053","22053",1,45.29,0.14,47.4
"050US22055","22055",39,22.28,0.91,37.7
"050US22057","22057",0,89.08,0,34.2
"050US22059","22059",0,65.26,0,33.5
"050US22061","22061",0,44.71,0,11.6
"050US22063","22063",4,34.37,0.24,66
"050US22065","22065",0,70.33,0,13
"050US22067","22067",0,40.13,0,31
"050US22069","22069",0,68.61,0,19
"050US22071","22071",176,9.26,0.99,57.4
"050US22073","22073",39,13.09,0.98,27.8
"050US22075","22075",2,61.26,0.22,47.9
"050US22077","22077",0,63.15,0,31.1
"050US22079","22079",26,23.41,0.79,34.6
"050US22081","22081",0,72.34,0,14.2
"050US22083","22083",2,36.43,0.33,17.5
"050US22085","22085",0,88.73,0,16.3
"050US22087","22087",14,23.21,0.78,93.8
"050US22089","22089",7,30.4,0.54,40.2
"050US22091","22091",0,59.85,0,43
"050US22093","22093",2,37.83,0.29,20.1
"050US22095","22095",10,12.58,0.91,36.4
"050US22097","22097",1,45.51,0.05,35.6
"050US22099","22099",10,23.15,0.91,24.1
"050US22101","22101",0,86.54,0,37.4
"050US22103","22103",0,45.33,0,58.6
"050US22105","22105",16,21.52,0.8,52.6
"050US22107","22107",0,109.41,0,16.5
"050US22109","22109",0,89.7,0,48.7
"050US22111","22111",0,54.64,0,17.4
"050US22113","22113",0,59.34,0,27.3
"050US22115","22115",0,75.7,0,19.7
"050US22117","22117",0,81.02,0,76.1
"050US22119","22119",0,52.73,0,25
"050US22121","22121",4,25.62,0.8,37.7
"050US22123","22123",0,80.64,0,24.4
"050US22125","22125",0,82.5,0,32.8
"050US22127","22127",0,75.42,0,30.1
"050US23001","23001",26,13.85,0.93,40
"050US23003","23003",,,,28.4
"050US23005","23005",53,36.77,0.79,37.2
"050US23007","23007",0,82.15,0,26.9
"050US23009","23009",0,66.99,0,31.8
"050US23011","23011",22,25.51,0.71,43.5
"050US23013","23013",10,19.75,0.91,38.9
"050US23015","23015",2,43.89,0.2,35.1
"050US23017","23017",0,65.06,0,29.8
"050US23019","23019",29,31.41,0.63,45.4
"050US23021","23021",0,85.72,0,37.1
"050US23023","23023",0,48.05,0,24.6
"050US23025","23025",,,,36.5
"050US23027","23027",2,41.9,0.25,33.1
"050US23029","23029",2,66.4,0.14,57.6
"050US23031","23031",20,30.53,0.49,40
"050US24001","24001",21,12.46,0.91,56.5
"050US24003","24003",101,11.63,0.96,49.2
"050US24005","24005",213,9.49,1,57.3
"050US24009","24009",10,25.36,0.53,44.2
"050US24011","24011",4,28.93,0.44,52.2
"050US24013","24013",38,14.65,1,45.8
"050US24015","24015",18,13.62,0.95,79.8
"050US24017","24017",26,18.15,0.84,32.1
"050US24019","24019",5,37.53,0.5,44.4
"050US24021","24021",58,15.12,0.95,33.8
"050US24023","24023",2,52.16,0.29,27
"050US24025","24025",56,8.84,0.98,48.9
"050US24027","24027",55,10.34,1,20.8
"050US24029","24029",1,41.96,0.17,40.7
"050US24031","24031",215,10.62,1,15.7
"050US24033","24033",216,12.53,0.99,20.6
"050US24035","24035",4,36.11,0.29,42.5
"050US24037","24037",13,24.89,0.72,33.8
"050US24039","24039",4,35.95,0.5,44.8
"050US24041","24041",9,17.88,0.82,36.4
"050US24043","24043",30,11.62,0.94,57.4
"050US24045","24045",19,10.09,1,40.3
"050US24047","24047",16,15.32,0.94,45.4
"050US24510","24510",200,3.62,1,121.2
"050US25001","25001",48,21.08,0.84,47.7
"050US25003","25003",36,12.5,0.92,45.6
"050US25005","25005",126,7.55,1,58.9
"050US25007","25007",0,61.59,0,32.3
"050US25009","25009",163,7.95,1,45.9
"050US25011","25011",16,15.84,0.89,36.6
"050US25013","25013",101,8.07,0.98,46.7
"050US25015","25015",34,14.34,0.94,31.6
"050US25017","25017",317,9.31,1,30.9
"050US25019","25019",0,156.25,0,28
"050US25021","25021",130,9.96,1,34.2
"050US25023","25023",99,13.59,0.98,44.3
"050US25025","25025",204,4.72,1,45.4
"050US25027","25027",169,9.54,0.98,41.5
"050US26001","26001",,,,24.6
"050US26003","26003",,,,24.1
"050US26005","26005",6,37.79,0.24,22.4
"050US26007","26007",0,113.45,0,25.5
"050US26009","26009",0,66.18,0,26.6
"050US26011","26011",0,74.27,0,26.6
"050US26013","26013",,,,26.4
"050US26015","26015",1,43.99,0.09,23
"050US26017","26017",21,26.86,0.78,40.6
"050US26019","26019",,,,26.7
"050US26021","26021",42,19.04,0.86,30.9
"050US26023","26023",0,53.42,0,24.5
"050US26025","26025",34,18.44,0.87,53.8
"050US26027","26027",1,43.49,0.09,25.3
"050US26029","26029",0,77.57,0,21.4
"050US26031","26031",1,64.82,0.11,29.4
"050US26033","26033",,,,24.9
"050US26035","26035",1,43.83,0.09,43.3
"050US26037","26037",13,28.31,0.59,19
"050US26039","26039",1,43.62,0.2,40.7
"050US26041","26041",,,,14.5
"050US26043","26043",,,,29.8
"050US26045","26045",23,22.9,0.82,27.3
"050US26047","26047",0,68.32,0,20.9
"050US26049","26049",124,14.92,0.95,48.3
"050US26051","26051",0,69.08,0,40.1
"050US26053","26053",,,,22.6
"050US26055","26055",0,102.71,0,25.8
"050US26057","26057",5,34.05,0.5,16.9
"050US26059","26059",0,58.33,0,24
"050US26061","26061",,,,13.9
"050US26063","26063",0,109.97,0,23.3
"050US26065","26065",78,12.22,0.96,38.5
"050US26067","26067",1,49.73,0.08,25.8
"050US26069","26069",,,,38.4
"050US26071","26071",,,,25.5
"050US26073","26073",13,14.5,0.87,22.7
"050US26075","26075",34,15.24,0.89,18.5
"050US26077","26077",52,13.83,0.91,29.4
"050US26079","26079",0,68.03,0,23.7
"050US26081","26081",111,15.41,0.87,23.9
"050US26083","26083",,,,19.9
"050US26085","26085",0,114.02,0,25.6
"050US26087","26087",1,44.65,0.04,28.8
"050US26089","26089",0,131.22,0,16.2
"050US26091","26091",1,44.75,0.04,28.3
"050US26093","26093",46,23.92,0.75,28.4
"050US26095","26095",,,,22.3
"050US26097","26097",,,,20.2
"050US26099","26099",215,11.41,0.99,53.1
"050US26101","26101",,,,43.7
"050US26103","26103",,,,26.9
"050US26105","26105",0,78.3,0,26.8
"050US26107","26107",0,67.15,0,17.5
"050US26109","26109",,,,20.9
"050US26111","26111",1,37.11,0.05,23
"050US26113","26113",0,95.92,0,23.1
"050US26115","26115",38,15.69,0.97,46.2
"050US26117","26117",0,59.96,0,25.8
"050US26119","26119",0,64.11,0,26.1
"050US26121","26121",40,13.2,0.93,41
"050US26123","26123",0,61.61,0,26.2
"050US26125","26125",333,13.27,0.99,20.4
"050US26127","26127",0,55.19,0,27.3
"050US26129","26129",0,85.32,0,41.9
"050US26131","26131",,,,28.3
"050US26133","26133",0,76.01,0,25.4
"050US26135","26135",0,81.44,0,36.8
"050US26137","26137",5,16.62,0.83,34
"050US26139","26139",39,24.37,0.72,20
"050US26141","26141",0,109.74,0,28.1
"050US26143","26143",0,60.04,0,45.3
"050US26145","26145",46,18.11,0.82,35.3
"050US26147","26147",5,39.8,0.1,51.3
"050US26149","26149",0,52.43,0,22.2
"050US26151","26151",0,84.18,0,26.9
"050US26153","26153",,,,27.1
"050US26155","26155",4,33.91,0.24,33.5
"050US26157","26157",1,57.38,0.07,24.7
"050US26159","26159",7,32.32,0.44,37
"050US26161","26161",97,12.58,0.97,27.1
"050US26163","26163",596,11.52,0.98,51.6
"050US26165","26165",0,99.09,0,35.8
"050US27001","27001",0,64.81,0,32.1
"050US27003","27003",77,15.66,0.93,21.1
"050US27005","27005",0,83.33,0,15
"050US27007","27007",,,,28.2
"050US27009","27009",8,16.33,0.89,19.1
"050US27011","27011",,,,12
"050US27013","27013",,,,11.8
"050US27015","27015",,,,10
"050US27017","27017",2,40.79,0.29,28.9
"050US27019","27019",10,32.95,0.53,10.9
"050US27021","27021",1,71.94,0.1,37.6
"050US27023","27023",,,,10.7
"050US27025","27025",0,51.38,0,17.3
"050US27027","27027",10,19.66,0.77,22.1
"050US27029","27029",,,,22.7
"050US27031","27031",,,,18.4
"050US27033","27033",,,,9.9
"050US27035","27035",11,24.7,0.69,20.1
"050US27037","27037",89,15.31,0.94,16.3
"050US27039","27039",2,37.62,0.4,13.2
"050US27041","27041",,,,12
"050US27043","27043",,,,9.6
"050US27045","27045",0,61.51,0,11.4
"050US27047","27047",0,87.02,0,13.2
"050US27049","27049",1,51.89,0.1,17.1
"050US27051","27051",,,,10
"050US27053","27053",292,11.2,0.98,26.5
"050US27055","27055",2,31.5,0.4,14.9
"050US27057","27057",0,115.88,0,18.4
"050US27059","27059",0,49.47,0,17.3
"050US27061","27061",,,,24.5
"050US27063","27063",,,,8.2
"050US27065","27065",0,77.46,0,17.9
"050US27067","27067",0,81.93,0,11
"050US27069","27069",,,,12
