HEROP_ID,FIPS,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US21083,21083,47.0,2713.0,,211.5,12208.62,
050US39023,39023,,,,,,
050US39083,39083,,,,,,
050US48437,48437,16.0,291.0,,365.55,6648.39,
050US41013,41013,32.0,1905.0,,208.01,12383.0,
050US42087,42087,,,,,,
050US55039,55039,292.0,3134.0,,445.59,4782.47,
050US48385,48385,2.0,,,125.87,,
050US42015,42015,,,,,,
050US22027,22027,569.0,1210.0,,6623.98,14086.15,
050US21219,21219,114.0,270.0,,1501.58,3556.38,
050US48493,48493,177.0,1527.0,,521.88,4502.3,
050US46111,46111,,,,,,
050US13165,13165,1180.0,1863.0,,20355.36,32137.31,
050US48013,48013,176.0,1136.0,,548.71,3541.7,
050US55089,55089,180.0,3100.0,,314.87,5422.71,
050US30011,30011,,,,,,
050US01133,1133,,,,,,
050US20173,20173,1174.0,18779.0,,350.72,5610.04,
050US21171,21171,,,,,,
050US37145,37145,104.0,2093.0,,425.34,8559.98,
050US37071,37071,495.0,10622.0,,324.62,6965.93,
050US16069,16069,,,,,,
050US48125,48125,3.0,74.0,,299.1,7377.87,
050US55077,55077,40.0,802.0,,434.69,8715.5,
050US40009,40009,,,,,,
050US27101,27101,,,,,,
050US38041,38041,,,,,,
050US46045,46045,,,,,,
050US36099,36099,28.0,691.0,,138.57,3419.78,
050US48177,48177,68.0,1512.0,,564.64,12555.01,
050US31049,31049,,,,,,
050US42047,42047,,,,,,
050US48231,48231,274.0,2456.0,,393.42,3526.46,
050US36079,36079,49.0,529.0,,76.35,824.31,
050US48151,48151,,69.0,,,3307.77,
050US36093,36093,221.0,627.0,,214.31,608.03,
050US51790,51790,678.31,3647.0,110.0,569.48,3061.88,92.35
050US31079,31079,248.0,4408.0,,645.83,11479.17,
050US19093,19093,,,,,,
050US39077,39077,,,,,,
050US05031,5031,,,,,,
050US48191,48191,5.0,330.0,,300.3,19819.82,
050US48445,48445,81.0,780.0,,1131.6,10896.9,
050US47069,47069,106.0,1917.0,,634.24,11470.11,
050US42021,42021,,,,,,
050US55033,55033,96.0,1927.0,,310.44,6231.41,
050US08101,8101,470.0,6275.0,,441.65,5896.56,
050US08003,8003,83.0,1388.0,,765.97,12809.15,
050US29055,29055,,,,,,
050US49039,49039,,,,,,
050US01045,1045,64.0,2424.0,,207.27,7850.5,
050US46025,46025,,,,,,
050US05035,5035,,,,,,
050US56041,56041,,,,,,
050US29151,29151,,,,,,
050US26105,26105,,,,,,
050US26133,26133,,,,,,
050US26093,26093,,,,,,
050US26091,26091,,,,,,
050US36089,36089,118.0,996.0,,168.36,1421.05,
050US36073,36073,44.0,697.0,,173.49,2748.21,
050US13173,13173,,,,,,
050US29115,29115,,,,,,
050US29133,29133,,,,,,
050US26135,26135,,,,,,
050US26087,26087,,,,,,
050US26035,26035,,,,,,
050US26043,26043,,,,,,
050US18153,18153,53.0,748.0,,389.05,5490.71,
050US36003,36003,53.0,558.0,,178.68,1881.19,
050US48121,48121,1089.0,11892.0,,160.26,1750.08,
050US48441,48441,646.0,6668.0,,687.43,7095.66,
050US29043,29043,,,,,,
050US29186,29186,,,,,,
050US26009,26009,,,,,,
050US26019,26019,,,,,,
050US18013,18013,43.0,558.0,,459.4,5961.54,
050US72027,72027,,,,,,
050US72017,72017,,,,,,
050US12111,12111,1483.0,7751.0,,695.58,3635.5,
050US12091,12091,,,,,,
050US08081,8081,21.0,1017.0,,253.96,12298.95,
050US26081,26081,939.0,15492.0,,216.57,3573.06,
050US48003,48003,52.0,1019.0,,442.63,8673.82,
050US72101,72101,,,,,,
050US48211,48211,,177.0,,,9035.22,
050US72045,72045,,,,,,
050US72125,72125,,,,,,
050US36061,36061,6200.0,21691.0,,111.96,391.7,
050US72035,72035,,,,,,
050US27059,27059,,,,,,
050US08073,8073,19.0,901.0,,532.66,25259.32,
050US08014,8014,71.0,2728.0,,136.6,5248.48,
050US27093,27093,,,,,,
050US27117,27117,,,,,,
050US38101,38101,,,,,,
050US28061,28061,,,,,,
050US72091,72091,,,,,,
050US72075,72075,,,,,,
050US27143,27143,,,,,,
050US38027,38027,,,,,,
050US48171,48171,74.0,1367.0,,497.55,9191.15,
050US29017,29017,,,,,,
050US29219,29219,,,,,,
050US29175,29175,,,,,,
050US28123,28123,,,,,,
050US51021,51021,627.5,5665.0,273.5,591.93,5343.84,257.99
050US02290,2290,,,,,,
050US31005,31005,,,,,,
050US72103,72103,,,,,,
050US72007,72007,,,,,,
050US40103,40103,13.0,819.0,,198.75,12521.02,
050US40123,40123,149.0,2160.0,,630.23,9136.28,
050US72054,72054,,,,,,
050US02130,2130,,,,,,
050US29111,29111,,,,,,
050US17169,17169,13.0,666.0,,310.71,15917.78,
050US45033,45033,,,,,,
050US45001,45001,,,,,,
050US40129,40129,,,,,,
050US13247,13247,325.0,3814.0,,523.47,6143.09,
050US17013,17013,,,,,,
050US39173,39173,,,,,,
050US46051,46051,,,,,,
050US46005,46005,,,,,,
050US46027,46027,16.0,988.0,,142.81,8818.28,
050US41011,41011,,,,,,
050US41025,41025,,,,,,
050US13187,13187,171.0,1920.0,,722.1,8107.77,
050US51520,51520,,,,,,
050US39089,39089,,,,,,
050US39017,39017,858.0,10141.0,,340.32,4022.32,
050US47137,47137,,212.0,,,7114.09,
050US46102,46102,149.0,,,1773.39,,
050US46049,46049,,,,,,
050US17071,17071,2.0,517.0,,56.92,14712.58,
050US05037,5037,68.0,1597.0,,661.8,15542.58,
050US05127,5127,,,,,,
050US19105,19105,,,,,,
050US19165,19165,,,,,,
050US18067,18067,352.0,3786.0,,687.37,7393.09,
050US18139,18139,37.0,940.0,,355.84,9040.2,
050US19141,19141,,,,,,
050US39001,39001,,,,,,
050US06031,6031,359.0,4655.0,,350.71,4547.54,
050US46065,46065,,,,,,
050US46033,46033,,,,,,
050US27099,27099,,,,,,
050US27153,27153,,,,,,
050US27063,27063,,,,,,
050US20201,20201,,,,,,
050US20131,20131,,,,,,
050US39097,39097,,,,,,
050US01013,1013,,,,,,
050US01111,1111,,,,,,
050US50007,50007,,,,,,
050US47169,47169,27.0,796.0,,313.73,9249.36,
050US46047,46047,,,,,,
050US47083,47083,35.0,608.0,,683.86,11879.64,
050US38087,38087,,,,,,
050US38081,38081,,,,,,
050US12059,12059,,,,,,
050US48117,48117,74.0,1345.0,,654.52,11896.34,
050US48295,48295,1.0,10.0,,58.69,586.85,
050US48279,48279,42.0,277.0,,543.97,3587.62,
050US36057,36057,112.0,1000.0,,366.78,3274.82,
050US48309,48309,1356.0,16931.0,,779.22,9729.34,
050US20157,20157,,,,,,
050US19177,19177,,,,,,
050US47061,47061,107.0,1088.0,,1251.46,12725.15,
050US48297,48297,65.0,1069.0,,904.54,14876.15,
050US22089,22089,189.0,3538.0,,568.46,10641.24,
050US38003,38003,,,,,,
050US17137,17137,,,,,,
050US17073,17073,,,,,,
050US17035,17035,,,,,,
050US48251,48251,821.0,6015.0,,645.52,4729.33,
050US48451,48451,470.0,5728.0,,621.82,7578.32,
050US48363,48363,78.0,1564.0,,439.66,8815.74,
050US48329,48329,445.0,10327.0,,399.19,9263.79,
050US56005,56005,,,,,,
050US54015,54015,330.0,2290.0,,562.36,3902.46,
050US54079,54079,554.0,4132.0,,379.73,2832.23,
050US38079,38079,,,,,,
050US38039,38039,,,,,,
050US38065,38065,,,,,,
050US48045,48045,,,,,,
050US06029,6029,1633.0,24372.0,,274.83,4101.75,
050US48271,48271,,156.0,,,8236.54,
050US48293,48293,,,,,,
050US48123,48123,95.0,1270.0,,786.29,10511.5,
050US40041,40041,,,,,,
050US13083,13083,51.0,1456.0,,501.03,14303.96,
050US13053,13053,,,,,,
050US21039,21039,,,,,,
050US48077,48077,12.0,398.0,,191.24,6342.63,
050US31007,31007,,,,,,
050US49021,49021,,,,,,
050US40071,40071,,,,,,
050US40107,40107,60.0,400.0,,841.75,5611.67,
050US13061,13061,,,,,,
050US29209,29209,47.0,1381.0,,267.64,7864.02,
050US47125,47125,440.0,8762.0,,277.07,5517.46,
050US46029,46029,,,,,,
050US39155,39155,,,,,,
050US39141,39141,,,,,,
050US40083,40083,,,,,,
050US40051,40051,,,,,,
050US29071,29071,,,,,,
050US46053,46053,,,,,,
050US47071,47071,,,,,,
050US13035,13035,488.0,1618.0,,2684.86,8901.85,
050US35037,35037,,,,,,
050US42093,42093,,,,,,
050US41071,41071,,,,,,
050US29047,29047,,,,,,
050US42001,42001,,,,,,
050US46035,46035,,,,,,
050US46121,46121,,,,,,
050US46037,46037,,,,,,
050US20137,20137,,,,,,
050US54025,54025,540.0,5362.0,,362.54,3599.91,
050US01067,1067,,,,,,
050US51045,51045,95.03,1032.0,,398.55,4328.13,
050US21059,21059,579.0,5073.0,,903.21,7913.58,
050US41069,41069,,,,,,
050US41037,41037,,,,,,
050US42131,42131,,,,,,
050US55015,55015,36.0,1459.0,,104.95,4253.27,
050US55139,55139,224.0,3096.0,,198.81,2747.9,
050US54097,54097,401.0,2877.0,,487.33,3496.38,
050US60010,60010,,,,,,
050US33013,33013,193.0,2568.0,,189.84,2525.92,
050US31173,31173,,,,,,
050US42053,42053,,,,,,
050US01019,1019,91.0,1834.0,,594.11,11973.62,
050US55109,55109,124.0,3098.0,,198.81,4967.05,
050US55005,55005,122.0,2135.0,,438.71,7677.37,
050US54105,54105,1559.0,9516.0,487.0,683.39,4171.32,213.48
050US13169,13169,106.0,1881.0,,583.96,10362.49,
050US20197,20197,,,,,,
050US17061,17061,,,,,,
050US05033,5033,,,,,,
050US05115,5115,,,,,,
050US55103,55103,24.0,482.0,,240.65,4833.05,
050US55141,55141,96.0,2855.0,,215.06,6395.9,
050US48415,48415,87.0,1133.0,,815.29,10617.56,
050US13273,13273,32.0,767.0,,598.35,14341.81,
050US13017,13017,123.0,1100.0,,1170.65,10469.21,
050US17059,17059,,,,,,
050US17053,17053,34.0,527.0,,414.08,6418.22,
050US05089,5089,,,,,,
050US05027,5027,78.0,77.0,,542.91,535.95,
050US40061,40061,,,,,,
050US16001,16001,963.0,11153.0,,280.61,3249.89,
050US51820,51820,678.31,3647.0,110.0,569.48,3061.88,92.35
050US28009,28009,,,,,,
050US16013,16013,,,,,,
050US17149,17149,35.0,642.0,,406.88,7463.38,
050US48047,48047,615.0,15267.0,,14670.8,364193.7,
050US48087,48087,,48.0,,,3139.31,
050US48383,48383,9.0,,,442.7,,
050US45023,45023,,,,,,
050US42023,42023,,,,,,
050US40121,40121,166.0,3487.0,,622.91,13084.92,
050US40147,40147,,,,,,
050US17023,17023,,,,,,
050US39013,39013,,,,,,
050US39135,39135,,,,,,
050US29149,29149,,,,,,
050US29059,29059,,,,,,
050US16055,16055,,,,,,
050US35035,35035,,,,,,
050US32021,32021,,,,,,
050US12011,12011,3992.0,32524.0,,315.42,2569.8,
050US42039,42039,,,,,,
050US29021,29021,161.0,4102.0,,303.43,7730.87,
050US25019,25019,167.0,923.0,,119.98,663.13,
050US19101,19101,,,,,,
050US21149,21149,,,,,,
050US17175,17175,,,,,,
050US48413,48413,9.0,54.0,,641.48,3848.9,
050US55087,55087,318.0,5722.0,,255.7,4600.94,
050US30067,30067,,,,,,
050US72067,72067,,,,,,
050US26011,26011,,,,,,
050US17151,17151,,,,,,
050US50013,50013,,,,,,
050US01105,1105,,,,,,
050US46043,46043,,,,,,
050US31011,31011,,,,,,
050US29009,29009,39.0,1095.0,,187.34,5259.87,
050US31081,31081,,,,,,
050US72145,72145,,,,,,
050US72119,72119,,,,,,
050US47017,47017,152.0,2669.0,,861.34,15124.38,
050US20089,20089,,,,,,
050US16007,16007,,,,,,
050US29119,29119,,,,,,
050US08125,8125,,,,,,
050US21223,21223,,,,,,
050US27001,27001,,,,,,
050US27149,27149,,,,,,
050US21129,21129,667.0,4291.0,,786.28,5058.35,
050US08087,8087,58.0,1738.0,,319.82,9583.68,
050US48243,48243,,,,,,
050US29039,29039,,,,,,
050US55113,55113,61.0,1775.0,,576.07,16762.68,
050US13261,13261,190.0,1900.0,,1033.96,10339.57,
050US53047,53047,,,,,,
050US51131,51131,53.93,791.0,,811.1,11896.53,
050US19197,19197,,,,,,
050US36059,36059,713.0,3192.0,,80.66,361.09,
050US12089,12089,279.0,2677.0,,472.56,4534.21,
050US48377,48377,44.0,342.0,,1350.52,10497.24,
050US05133,5133,,,,,,
050US12121,12121,154.0,2003.0,,555.78,7228.7,
050US22065,22065,,,,,,
050US51113,51113,792.81,4628.0,,903.87,5276.3,
050US02090,2090,,,,,,
050US08033,8033,,,,,,
050US01113,1113,,,,,,
050US13027,13027,70.0,662.0,,698.32,6604.15,
050US26007,26007,,,,,,
050US46019,46019,,,,,,
050US05009,5009,,,,,,
050US29035,29035,,,,,,
050US35053,35053,,,,,,
050US20085,20085,,,,,,
050US54017,54017,1559.0,9516.0,487.0,683.39,4171.32,213.48
050US31073,31073,,,,,,
050US40025,40025,,,,,,
050US12133,12133,83.0,1270.0,,498.32,7624.88,
050US01053,1053,,,,,,
050US42099,42099,,,,,,
050US46031,46031,,,,,,
050US20033,20033,,,,,,
050US56025,56025,,,,,,
050US20115,20115,,,,,,
050US56021,56021,,,,,,
050US28035,28035,,,,,,
050US26015,26015,,,,,,
050US13275,13275,439.0,2752.0,,1564.84,9809.65,
050US19065,19065,,,,,,
050US18157,18157,551.0,5809.0,,411.22,4335.33,
050US32027,32027,,,,,,
050US20097,20097,,,,,,
050US13249,13249,8.0,6.0,,281.29,210.97,
050US32009,32009,,,,,,
050US21081,21081,231.0,1233.0,,1418.57,7571.85,
050US17087,17087,,,,,,
050US39011,39011,,,,,,
050US22093,22093,67.0,842.0,,554.04,6962.71,
050US29223,29223,,,,,,
050US72071,72071,,,,,,
050US08105,8105,35.0,752.0,,507.47,10903.29,
050US42073,42073,,,,,,
050US30041,30041,,,,,,
050US31181,31181,,,,,,
050US20111,20111,,,,,,
050US37189,37189,60.0,2250.0,,148.81,5580.5,
050US01091,1091,,,,,,
050US48433,48433,1.0,2.0,,149.48,298.95,
050US40047,40047,,,,,,
050US40153,40153,,,,,,
050US40039,40039,111.0,2300.0,,610.76,12655.44,
050US49041,49041,,,,,,
050US01123,1123,,,,,,
050US19099,19099,,,,,,
050US13117,13117,426.0,5976.0,,238.86,3350.77,
050US53069,53069,,,,,,
050US05055,5055,,,,,,
050US48381,48381,389.0,7997.0,,410.36,8436.1,
050US28091,28091,,,,,,
050US28063,28063,,,,,,
050US31141,31141,,,,,,
050US31063,31063,,,,,,
050US21053,21053,,,,,,
050US55031,55031,128.0,2385.0,,453.84,8456.25,
050US55091,55091,13.0,219.0,,302.33,5093.02,
050US16053,16053,,,,,,
050US50001,50001,,,,,,
050US21207,21207,88.0,2036.0,,805.57,18637.86,
050US19047,19047,,,,,,
050US19119,19119,,,,,,
050US01093,1093,128.0,130.0,,716.0,727.19,
050US36087,36087,89.0,2059.0,,43.96,1016.94,
050US26025,26025,,,,,,
050US48335,48335,42.0,605.0,,683.71,9848.61,
050US27123,27123,,,,,,
050US19067,19067,,,,,,
050US18003,18003,718.0,11630.0,,288.69,4676.15,
050US18167,18167,364.0,5044.0,,520.83,7217.16,
050US09005,9005,,,,,,
050US27047,27047,,,,,,
050US38103,38103,,,,,,
050US28145,28145,,,,,,
050US21173,21173,196.0,2507.0,,1077.81,13786.09,
050US17055,17055,,,,,,
050US09013,9013,,,,,,
050US16057,16057,,,,,,
050US29127,29127,,,,,,
050US49009,49009,,,,,,
050US55073,55073,185.0,4523.0,,214.13,5235.07,
050US40019,40019,113.0,2457.0,,373.88,8129.3,
050US40001,40001,,,,,,
050US40007,40007,,,,,,
050US05053,5053,,,,,,
050US48111,48111,29.0,617.0,,671.3,14282.41,
050US17005,17005,,,,,,
050US39087,39087,,,,,,
050US39171,39171,,,,,,
050US36083,36083,181.0,936.0,,171.98,889.36,
050US40031,40031,392.0,7741.0,,480.65,9491.64,
050US05123,5123,79.0,1317.0,,542.99,9052.17,
050US48249,48249,75.0,576.0,,312.79,2402.2,
050US55105,55105,332.0,4544.0,,316.24,4328.36,
050US47099,47099,187.0,3100.0,,666.05,11041.46,
050US46091,46091,,,,,,
050US39163,39163,200.0,3138.0,,203.13,3187.18,
050US51043,51043,732.34,6155.0,,544.58,4576.99,
050US05137,5137,,,,,,
050US48193,48193,,500.0,,,10552.98,
050US46107,46107,,,,,,
050US36023,36023,71.0,759.0,,227.98,2437.14,
050US72011,72011,,,,,,
050US47095,47095,30.0,105.0,,650.34,2276.18,
050US20187,20187,,,,,,
050US56009,56009,,,,,,
050US33019,33019,,,,,,
050US31151,31151,,,,,,
050US31121,31121,,,,,,
050US20109,20109,,,,,,
050US51680,51680,1668.29,16929.0,,887.19,9002.78,
050US29049,29049,,,,,,
050US27009,27009,,,,,,
050US38075,38075,,,,,,
050US26137,26137,,,,,,
050US16019,16019,,,,,,
050US29137,29137,,,,,,
050US31143,31143,,,,,,
050US21075,21075,467.0,1855.0,,12060.95,47908.06,
050US29135,29135,,,,,,
050US29073,29073,,,,,,
050US18015,18015,55.0,541.0,,434.61,4274.99,
050US72117,72117,,,,,,
050US48265,48265,200.0,3205.0,,659.74,10572.32,
050US48507,48507,55.0,1048.0,,953.87,18175.51,
050US40105,40105,8.0,693.0,,139.18,12056.37,
050US26121,26121,,,,,,
050US26001,26001,,,,,,
050US18155,18155,24.0,617.0,,388.1,9977.36,
050US21225,21225,,,,,,
050US51810,51810,1011.17,15150.0,,336.39,5039.97,
050US48197,48197,1.0,210.0,,47.53,9980.99,
050US72133,72133,,,,,,
050US16075,16075,,,,,,
050US28135,28135,,,,,,
050US72083,72083,,,,,,
050US72123,72123,,,,,,
050US42083,42083,,,,,,
050US55063,55063,129.0,5327.0,,161.77,6680.04,
050US48447,48447,,,,,,
050US27109,27109,,,,,,
050US50019,50019,,,,,,
050US51065,51065,792.81,4628.0,,903.87,5276.3,
050US27155,27155,,,,,,
050US28107,28107,,,,,,
050US29025,29025,,,,,,
050US51690,51690,111.66,1170.0,,1345.79,14101.48,
050US72109,72109,,,,,,
050US40099,40099,32.0,1286.0,,383.14,15397.51,
050US40057,40057,,,,,,
050US48109,48109,5.0,170.0,,390.62,13281.25,
050US51683,51683,589.84,8306.0,,160.43,2259.08,
050US34005,34005,,,,,,
050US35025,35025,,,,,,
050US05077,5077,,,,,,
050US20195,20195,,,,,,
050US29015,29015,,,,,,
050US27141,27141,,,,,,
050US38035,38035,,,,,,
050US38015,38015,,,,,,
050US48281,48281,69.0,984.0,,484.96,6915.94,
050US01015,1015,,,,,,
050US51700,51700,534.44,6960.0,,436.87,5689.34,
050US48209,48209,255.0,7782.0,,136.0,4150.36,
050US38061,38061,,,,,,
050US48431,48431,,,,,,
050US46007,46007,,,,,,
050US47161,47161,75.0,840.0,,856.65,9594.52,
050US54077,54077,401.0,2877.0,,487.33,3496.38,
050US51173,51173,3143.22,21443.0,,1935.6,13204.63,
050US13097,13097,756.0,8673.0,,759.94,8718.16,
050US16045,16045,,,,,,
050US19089,19089,,,,,,
050US20147,20147,,,,,,
050US28125,28125,,,,,,
050US29089,29089,,,,,,
050US51610,51610,,,,,,
050US51800,51800,987.98,4834.0,,1047.58,5125.6,
050US13115,13115,551.0,5464.0,,854.85,8477.1,
050US13129,13129,262.0,2608.0,,675.38,6722.86,
050US13095,13095,703.0,4971.0,,1351.04,9553.37,
050US19077,19077,,,,,,
050US48217,48217,139.0,1945.0,,615.43,8611.53,
050US12003,12003,452.0,4081.0,,2518.67,22740.44,
050US02230,2230,,,,,,
050US02068,2068,,,,,,
050US31009,31009,,,,,,
050US13295,13295,205.0,2557.0,,471.67,5883.16,
050US39005,39005,,,,,,
050US18081,18081,322.0,6437.0,,301.26,6022.36,
050US19159,19159,,,,,,
050US21227,21227,644.0,6947.0,,684.64,7385.4,
050US29131,29131,,,,,,
050US26145,26145,,,,,,
050US26045,26045,,,,,,
050US16047,16047,,,,,,
050US42109,42109,,,,,,
050US21105,21105,,,,,,
050US17019,17019,239.0,3542.0,,164.76,2441.8,
050US17187,17187,,,,,,
050US26069,26069,,,,,,
050US72153,72153,,,,,,
050US35049,35049,,,,,,
050US13175,13175,197.0,1139.0,,644.06,3723.8,
050US55021,55021,147.0,3000.0,,395.63,8074.07,
050US30097,30097,,,,,,
050US17107,17107,,,,,,
050US39101,39101,,,,,,
050US39119,39119,,,,,,
050US55085,55085,152.0,2250.0,,682.13,10097.38,
050US50003,50003,,,,,,
050US36033,36033,78.0,749.0,,263.91,2534.17,
050US48043,48043,10.0,1050.0,,177.84,18673.31,
050US13307,13307,,,,,,
050US37033,37033,92.0,1082.0,,656.44,7720.3,
050US19073,19073,,,,,,
050US19053,19053,,,,,,
050US01127,1127,,,,,,
050US01007,1007,,,,,,
050US31177,31177,,,,,,
050US21019,21019,305.0,2513.0,,1016.77,8377.5,
050US40109,40109,1291.0,29615.0,,249.08,5713.68,
050US40097,40097,93.0,2119.0,,377.07,8591.47,
050US19175,19175,,,,,,
050US19115,19115,,,,,,
050US19001,19001,,,,,,
050US20013,20013,,,,,,
050US31107,31107,,,,,,
050US21137,21137,,,,,,
050US37195,37195,171.0,5005.0,,351.05,10274.89,
050US42081,42081,,,,,,
050US41059,41059,,,,,,
050US41049,41049,,,,,,
050US21073,21073,220.0,2032.0,,663.59,6129.16,
050US17201,17201,731.0,8401.0,,417.27,4795.5,
050US17123,17123,2.0,277.0,,28.89,4001.73,
050US37185,37185,37.0,700.0,,338.08,6396.2,
050US72051,72051,,,,,,
