HEROP_ID,FIPS,RxCtTmDr,RxAvTmDr,RxTmDrP,NoIntP,OdMortRt,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
050US26009,26009,8.0,9.13,1.0,16.79,15.7,665.79,,91,
050US27117,27117,5.0,7.6,1.0,16.54,4.6,219.34,347.29,12,19
050US27121,27121,4.0,10.47,1.0,19.31,8.2,91.3,,6,
050US27041,27041,8.0,13.52,0.89,15.99,7.3,200.83,174.63,46,40
050US19115,19115,3.0,5.97,1.0,19.17,9.8,304.66,246.63,21,17
050US19125,19125,8.0,9.43,1.0,16.57,11.3,537.61,302.4,112,63
050US13187,13187,4.0,11.61,1.0,15.67,19.9,462.58,218.2,106,50
050US17009,17009,2.0,3.2,1.0,22.87,8.5,,,,
050US08119,8119,4.0,25.06,0.67,6.77,19.4,471.31,350.3,74,55
050US12001,12001,56.0,4.43,1.0,10.66,11.7,921.39,328.81,1799,642
050US09015,9015,25.0,6.15,1.0,13.53,42.2,367.09,,8751,
050US12027,12027,9.0,7.82,1.0,37.6,17.2,1708.23,790.23,361,167
050US05123,5123,5.0,12.56,0.83,34.82,9.6,,,,
050US26011,26011,6.0,17.45,0.86,23.54,16.7,434.35,,39,
050US18043,18043,20.0,3.99,1.0,19.24,40.8,400.74,170.65,209,89
050US21215,21215,4.0,10.35,1.0,12.82,21.4,232.47,178.23,30,23
050US21221,21221,4.0,20.12,0.8,26.1,16.8,785.34,547.36,66,46
050US22059,22059,3.0,5.9,1.0,23.1,22.6,,,,
050US22073,22073,40.0,4.08,1.0,24.42,17.2,,,,
050US22083,22083,6.0,5.18,1.0,41.21,13.4,,,,
050US22087,22087,17.0,5.37,0.94,19.56,56.5,,,,
050US40071,40071,11.0,4.34,1.0,22.63,16.1,1221.82,544.71,323,144
050US09003,9003,224.0,2.82,1.0,13.06,37.3,367.09,,8751,
050US05141,5141,4.0,17.35,0.8,29.37,13.4,,,,
050US26117,26117,13.0,9.02,1.0,22.85,12.8,474.06,,207,
050US26121,26121,43.0,5.07,1.0,17.36,29.2,915.3,,1028,
050US49055,49055,0.0,116.68,0.0,18.6,26.5,,,,
050US42081,42081,27.0,7.8,0.93,16.95,26.5,832.56,451.37,605,328
050US19061,19061,26.0,5.25,1.0,13.14,8.9,381.01,289.76,238,181
050US19067,19067,5.0,9.39,1.0,20.54,5.1,395.72,171.12,37,16
050US19139,19139,10.0,4.8,1.0,16.3,8.4,575.52,284.07,156,77
050US19143,19143,2.0,11.97,1.0,13.33,7.2,137.7,,5,
050US19153,19153,98.0,2.69,1.0,11.44,21.5,719.05,430.87,2328,1395
050US19157,19157,5.0,9.36,1.0,17.46,7.7,313.59,161.03,37,19
050US26101,26101,7.0,14.55,0.7,18.32,26.0,538.21,,81,
050US19005,19005,5.0,14.31,1.0,23.69,8.7,295.79,135.57,24,11
050US19013,19013,38.0,3.89,1.0,14.77,7.7,1020.16,741.08,870,632
050US19019,19019,6.0,10.3,1.0,18.1,9.1,501.91,406.31,63,51
050US20139,20139,5.0,13.05,1.0,18.6,14.4,276.21,276.21,27,27
050US42069,42069,59.0,1.62,1.0,17.72,32.3,697.47,393.33,954,538
050US40115,40115,9.0,7.94,1.0,25.36,19.4,1322.84,460.58,247,86
050US27045,27045,4.0,10.1,0.67,19.03,7.3,178.09,40.48,22,5
050US27123,27123,137.0,2.27,1.0,10.46,18.1,296.04,171.95,1076,625
050US13099,13099,5.0,7.37,1.0,47.69,9.0,1300.47,332.68,86,22
050US16053,16053,5.0,7.31,1.0,19.32,9.5,,,,
050US54061,54061,24.0,3.38,1.0,10.1,22.3,474.78,,1104,
050US42007,42007,51.0,5.06,1.0,16.68,36.7,319.92,110.74,338,117
050US48353,48353,4.0,9.04,0.8,23.25,17.4,1964.33,993.45,174,88
050US48357,48357,3.0,1.1,1.0,17.57,8.5,519.69,472.44,33,30
050US48367,48367,19.0,8.72,1.0,11.56,12.5,886.88,534.72,821,495
050US54069,54069,18.0,3.07,1.0,21.95,37.4,606.42,,524,
050US28037,28037,2.0,14.21,1.0,24.93,15.0,,,,
050US28041,28041,2.0,0.0,1.0,32.61,8.4,878.31,349.21,83,33
050US48221,48221,10.0,8.12,1.0,10.87,15.3,1721.44,755.27,604,265
050US48227,48227,10.0,6.72,1.0,23.0,15.2,1130.06,604.35,273,146
050US38087,38087,0.0,73.55,0.0,20.25,7.7,209.23,142.97,60,41
050US13089,13089,145.0,3.04,1.0,11.56,13.0,592.66,118.88,3066,615
050US12061,12061,31.0,2.84,1.0,15.17,20.8,807.68,267.26,686,227
050US13285,13285,13.0,7.23,0.93,23.69,13.6,1563.86,489.27,700,219
050US17085,17085,5.0,10.85,0.83,16.91,10.2,275.06,161.8,34,20
050US17089,17089,82.0,2.34,1.0,9.85,14.4,324.05,136.32,1103,464
050US45039,45039,4.0,19.28,0.8,31.39,14.0,611.18,158.45,81,21
050US13115,13115,19.0,5.17,0.95,19.26,18.9,1505.32,566.86,956,360
050US42021,42021,42.0,3.14,1.0,20.71,45.5,406.88,158.16,337,131
050US18141,18141,75.0,3.39,1.0,17.12,15.1,629.97,155.23,1112,274
050US18149,18149,7.0,9.73,1.0,20.74,47.0,532.24,184.24,78,27
050US13125,13125,1.0,25.69,1.0,31.05,15.0,,,,
050US13255,13255,12.0,7.0,1.0,23.05,14.1,1336.25,564.78,556,235
050US13259,13259,2.0,10.66,1.0,36.12,8.8,,,,
050US08081,8081,3.0,15.24,0.75,16.85,22.5,761.36,344.99,64,29
050US27001,27001,3.0,19.34,0.5,21.85,18.7,504.02,576.02,42,48
050US42037,42037,15.0,3.84,1.0,18.5,23.0,407.93,261.08,175,112
050US17069,17069,2.0,8.45,1.0,23.55,24.2,729.26,,16,
050US17151,17151,1.0,17.39,0.5,37.25,20.4,592.47,423.19,14,10
050US26077,26077,57.0,3.6,1.0,9.51,17.4,569.57,,998,
050US42107,42107,40.0,4.75,1.0,20.57,37.1,609.22,359.59,554,327
050US17071,17071,3.0,6.17,1.0,18.24,10.3,568.04,232.38,22,9
050US30037,30037,0.0,77.63,0.0,26.5,11.6,,,,
050US30051,30051,1.0,0.0,1.0,25.03,11.2,,,,
050US27005,27005,9.0,15.65,0.9,15.03,9.8,567.39,567.39,118,118
050US38023,38023,0.0,93.39,0.0,25.07,9.2,,,,
050US51173,51173,9.0,7.91,1.0,25.07,21.9,,,,
050US01077,1077,21.0,4.46,0.95,22.32,12.6,570.57,436.71,341,261
050US01083,1083,16.0,5.08,1.0,14.97,8.3,355.71,286.05,240,193
050US13067,13067,120.0,2.25,1.0,6.72,14.7,546.87,229.81,2858,1201
050US13081,13081,6.0,7.34,1.0,34.71,7.9,2823.38,935.84,356,118
050US37097,37097,44.0,6.12,1.0,12.59,15.9,545.19,337.42,656,406
050US37169,37169,9.0,7.99,1.0,23.79,25.4,682.27,480.77,193,136
050US51510,51510,38.0,2.1,1.0,6.43,12.7,,,,
050US51013,51013,59.0,1.64,1.0,6.71,7.7,,,,
050US13165,13165,2.0,7.96,1.0,39.38,9.4,1493.31,364.65,86,21
050US26073,26073,14.0,9.56,0.93,13.19,13.2,388.6,,184,
050US18005,18005,15.0,3.61,1.0,15.35,23.5,563.6,181.5,295,95
050US18015,18015,6.0,16.28,0.86,19.27,15.4,591.86,284.09,75,36
050US16071,16071,1.0,0.0,1.0,10.03,14.0,,,,
050US17167,17167,53.0,3.45,1.0,14.3,19.4,588.76,295.97,740,372
050US18163,18163,49.0,2.05,1.0,16.15,21.8,933.76,450.54,1086,524
050US18165,18165,5.0,12.71,1.0,16.58,22.2,893.5,462.15,87,45
050US18169,18169,8.0,7.41,1.0,17.86,23.8,1100.62,490.32,211,94
050US54055,54055,16.0,6.22,1.0,25.01,47.0,811.81,,1266,
050US13299,13299,9.0,6.42,1.0,26.56,19.5,1450.18,603.13,327,136
050US26093,26093,61.0,8.19,1.0,8.93,20.4,310.36,,395,
050US17203,17203,9.0,10.32,1.0,14.01,10.6,597.96,274.06,144,66
050US08085,8085,10.0,6.69,1.0,19.54,15.8,331.02,213.95,82,53
050US12021,12021,74.0,2.46,1.0,10.86,21.2,490.06,118.63,979,237
050US12051,12051,6.0,10.13,0.86,29.65,17.9,1089.83,326.95,280,84
050US17147,17147,4.0,11.78,1.0,14.69,10.6,201.52,57.58,21,6
050US48097,48097,8.0,8.32,1.0,19.05,17.4,1331.2,749.53,341,192
050US48113,48113,529.0,1.99,1.0,15.98,13.2,798.47,315.68,14081,5567
050US13307,13307,2.0,7.98,1.0,33.07,7.5,601.2,,9,
050US17141,17141,11.0,9.43,1.0,15.07,15.8,210.51,82.37,69,27
050US17157,17157,9.0,7.6,1.0,19.56,14.8,577.59,376.46,112,73
050US47109,47109,7.0,9.97,1.0,27.11,22.1,416.8,167.96,67,27
050US47113,47113,27.0,6.92,1.0,17.78,10.3,1368.31,407.82,869,259
050US48445,48445,3.0,4.39,1.0,23.61,9.0,1824.12,1007.35,134,74
050US48483,48483,2.0,0.0,1.0,22.49,12.3,1454.06,594.84,44,18
050US53039,53039,2.0,13.39,0.67,16.58,19.5,631.33,242.26,86,33
050US54035,54035,6.0,10.9,1.0,23.35,21.6,688.88,,906,
050US48127,48127,2.0,14.32,1.0,34.82,8.0,922.44,395.33,49,21
050US27133,27133,3.0,8.75,1.0,16.58,6.6,120.5,86.07,7,5
050US54101,54101,3.0,0.0,1.0,29.75,39.8,848.74,,518,
050US55005,55005,9.0,7.41,0.9,17.72,8.5,585.13,,164,
050US17165,17165,8.0,9.29,0.89,24.61,36.2,1094.87,560.79,164,84
050US18001,18001,7.0,5.79,1.0,23.46,16.1,734.51,260.95,152,54
050US01125,1125,47.0,4.18,1.0,16.09,14.1,615.45,332.48,957,517
050US04017,4017,,,,34.43,23.0,,,,
050US56019,56019,1.0,17.94,0.5,16.78,13.7,956.14,394.93,46,19
050US55089,55089,19.0,4.63,1.0,8.9,11.1,427.04,,244,
050US39001,39001,6.0,9.54,1.0,30.45,44.3,1204.61,494.65,207,85
050US28091,28091,6.0,10.04,1.0,37.27,27.6,1762.55,655.22,269,100
050US51045,51045,1.0,0.0,1.0,19.2,17.7,,,,
050US51580,51580,2.0,2.54,1.0,19.09,20.2,,,,
050US51600,51600,5.0,0.81,1.0,2.69,19.4,,,,
050US17081,17081,11.0,9.19,1.0,16.76,19.2,1329.99,695.22,308,161
050US13035,13035,3.0,8.23,1.0,23.7,21.0,818.02,326.02,138,55
050US27019,27019,19.0,4.25,1.0,6.68,7.8,100.17,68.69,70,48
050US27029,27029,3.0,7.15,1.0,19.91,14.6,302.48,181.49,15,9
050US39169,39169,32.0,6.95,1.0,17.86,16.3,368.27,148.41,268,108
050US42001,42001,23.0,5.92,1.0,15.41,12.1,517.09,282.88,340,186
050US28095,28095,9.0,7.17,1.0,27.4,10.1,804.86,381.25,171,81
050US47133,47133,7.0,12.95,1.0,31.82,29.6,640.38,381.35,89,53
050US49041,49041,4.0,7.86,0.8,12.18,28.0,379.61,209.17,49,27
050US26043,26043,6.0,10.36,0.86,17.55,18.2,444.47,,71,
050US26057,26057,10.0,9.64,1.0,22.36,11.2,469.35,,132,
050US26067,26067,13.0,6.22,1.0,15.96,16.1,471.3,,214,
050US36069,36069,25.0,4.78,1.0,12.27,17.0,593.32,300.86,424,215
050US28105,28105,8.0,3.27,1.0,16.1,4.0,854.97,270.96,325,103
050US31039,31039,3.0,6.05,1.0,24.95,6.1,,,,
050US13193,13193,3.0,14.05,0.75,36.99,8.8,581.68,121.18,48,10
050US16001,16001,59.0,2.18,1.0,12.15,16.5,,,,
050US26087,26087,23.0,11.5,0.96,14.57,18.6,256.63,,149,
050US26091,26091,23.0,4.72,1.0,14.54,21.1,395.98,,253,
050US21127,21127,4.0,20.38,0.8,29.36,36.9,587.13,489.27,318,265
050US13293,13293,7.0,7.85,1.0,26.32,14.6,1176.13,498.26,203,86
050US17133,17133,6.0,3.29,1.0,12.38,14.8,298.83,298.83,67,67
050US47043,47043,10.0,10.18,1.0,22.78,41.1,731.42,415.52,257,146
050US54097,54097,6.0,3.32,1.0,23.73,15.1,477.83,,403,
050US45023,45023,11.0,7.27,1.0,34.7,15.3,552.84,232.0,112,47
050US50007,50007,35.0,4.39,1.0,9.19,14.8,271.05,,1137,
050US31113,31113,0.0,36.62,0.0,24.21,6.2,,,,
050US42009,42009,10.0,7.16,0.91,23.42,20.1,701.66,357.64,206,105
050US18079,18079,6.0,6.02,1.0,20.14,36.1,525.14,229.05,94,41
050US17181,17181,5.0,13.59,1.0,30.94,18.6,,,,
050US17191,17191,4.0,12.15,0.8,25.34,11.7,576.07,339.47,56,33
050US17195,17195,18.0,5.19,1.0,17.26,12.1,452.01,212.88,155,73
050US42053,42053,3.0,8.15,1.0,24.03,16.8,414.39,150.69,22,8
050US48149,48149,6.0,11.0,0.86,31.36,9.0,724.23,582.22,102,82
050US48155,48155,0.0,34.72,0.0,25.7,13.5,,,,
050US48183,48183,25.0,2.67,1.0,17.41,12.0,1719.9,800.49,1345,626
050US50011,50011,10.0,7.82,1.0,14.27,18.0,271.05,,1137,
050US26005,26005,24.0,8.43,0.96,18.08,13.4,451.69,,344,
050US18093,18093,10.0,6.63,1.0,21.67,19.3,879.94,406.13,247,114
050US05047,5047,2.0,13.61,0.67,30.37,17.1,,,,
050US13055,13055,6.0,7.8,1.0,27.82,22.2,1685.15,645.24,269,103
050US05137,5137,2.0,18.46,0.67,28.1,14.4,,,,
050US08061,8061,1.0,0.0,1.0,14.11,12.9,,,,
050US08075,8075,5.0,10.85,0.83,12.59,14.5,663.87,467.42,98,69
050US48189,48189,9.0,1.01,1.0,19.66,8.8,1244.97,569.81,260,119
050US40007,40007,3.0,15.97,1.0,21.11,11.0,1100.32,550.16,34,17
050US13321,13321,5.0,12.67,1.0,28.21,12.2,946.71,221.41,124,29
050US17109,17109,10.0,7.99,1.0,21.27,8.0,214.16,128.49,40,24
050US17113,17113,40.0,6.23,0.98,11.22,17.3,570.59,220.57,670,259
050US26025,26025,38.0,4.56,0.97,18.42,29.7,810.87,,691,
050US13101,13101,1.0,24.76,0.5,48.3,11.6,548.06,,13,
050US17099,17099,28.0,5.02,1.0,15.37,27.9,540.46,241.15,381,170
050US17103,17103,9.0,9.26,1.0,15.63,20.1,501.09,291.55,110,64
050US17105,17105,10.0,7.9,1.0,16.89,24.1,870.6,406.58,197,92
050US51197,51197,5.0,13.48,0.83,25.21,22.6,,,,
050US37179,37179,41.0,4.27,1.0,7.6,12.3,277.44,162.11,433,253
050US17123,17123,5.0,7.05,1.0,21.44,14.2,224.62,112.31,16,8
050US13109,13109,3.0,6.27,1.0,25.67,9.0,1406.76,389.11,94,26
050US48397,48397,11.0,2.8,1.0,4.9,7.8,691.1,590.71,475,406
050US18155,18155,2.0,17.44,0.67,24.99,29.3,535.45,243.39,33,15
050US37025,37025,37.0,3.33,1.0,8.94,19.2,400.81,262.65,586,384
050US37035,37035,31.0,3.66,1.0,16.44,21.1,573.88,363.06,588,372
050US13211,13211,5.0,12.55,1.0,20.07,11.6,1244.88,434.07,152,53
050US40105,40105,4.0,7.1,1.0,33.2,17.3,1304.5,360.45,76,21
050US40111,40111,10.0,5.75,1.0,27.87,23.1,1415.18,429.76,326,99
050US26031,26031,8.0,25.89,0.89,19.79,18.0,700.55,,106,
050US54089,54089,4.0,18.85,1.0,32.68,45.4,811.81,,1266,
050US51115,51115,3.0,10.9,1.0,25.92,13.9,,,,
050US51169,51169,6.0,2.46,1.0,29.73,19.5,,,,
050US17083,17083,5.0,13.2,0.83,20.9,25.5,960.5,527.19,133,73
050US39071,39071,9.0,10.42,1.0,25.13,33.2,901.37,409.71,242,110
050US39079,39079,7.0,3.18,1.0,21.45,33.0,846.43,394.03,174,81
050US48267,48267,2.0,3.78,1.0,25.18,10.6,2057.96,545.99,49,13
050US28117,28117,5.0,11.44,1.0,25.21,17.6,1046.04,544.94,167,87
050US28125,28125,2.0,5.26,1.0,35.98,7.1,,,,
050US29135,29135,4.0,6.68,1.0,24.98,7.1,421.35,270.87,42,27
050US48271,48271,1.0,0.0,1.0,49.36,5.8,414.94,,8,
050US51650,51650,34.0,2.81,1.0,12.82,28.0,,,,
050US37143,37143,2.0,14.97,0.67,21.88,18.1,349.42,120.95,26,9
050US29221,29221,3.0,15.36,0.6,29.15,31.8,1274.63,910.45,196,140
050US39069,39069,7.0,9.86,1.0,12.11,15.6,690.45,314.14,633,288
050US29075,29075,1.0,15.92,0.5,23.41,11.4,,,,
050US29079,29079,4.0,9.2,1.0,24.16,11.8,718.79,543.48,41,31
050US29165,29165,20.0,4.99,1.0,7.22,12.9,432.03,275.98,299,191
050US17111,17111,52.0,3.98,1.0,6.3,14.5,159.75,100.21,330,207
050US30107,30107,0.0,79.11,0.0,23.99,13.2,,,,
050US46047,46047,2.0,10.24,1.0,14.87,19.0,431.03,304.26,17,12
050US37191,37191,26.0,3.57,1.0,17.6,24.8,597.54,311.36,451,235
050US38001,38001,1.0,0.0,1.0,19.61,6.7,404.2,,5,
050US29225,29225,8.0,7.98,1.0,24.85,25.8,505.24,377.9,123,92
050US36085,36085,111.0,1.74,1.0,15.02,24.9,297.17,99.91,17724,5959
050US28059,28059,29.0,4.97,1.0,18.44,24.3,976.53,468.91,908,436
050US29093,29093,3.0,10.48,0.75,30.85,30.5,1184.43,761.42,70,45
050US56037,56037,11.0,17.33,0.92,11.0,20.2,927.45,343.77,259,96
050US54079,54079,10.0,4.81,1.0,19.56,36.0,621.32,,936,
050US39089,39089,32.0,4.54,1.0,12.17,25.2,760.32,308.83,874,355
050US45085,45085,22.0,8.49,0.96,20.57,16.1,738.89,233.0,574,181
050US46007,46007,2.0,11.88,1.0,26.32,6.7,,,,
050US18089,18089,118.0,2.94,1.0,16.91,29.3,365.08,95.66,1164,305
050US18107,18107,9.0,11.18,1.0,15.48,25.5,906.7,467.97,217,112
050US18161,18161,2.0,9.73,1.0,24.69,33.6,656.89,262.75,30,12
050US19021,19021,5.0,15.08,0.83,13.33,5.5,375.23,226.7,48,29
050US36117,36117,23.0,5.0,1.0,15.59,12.9,270.75,96.57,157,56
050US48177,48177,4.0,16.97,0.67,22.64,10.7,2174.82,1045.9,262,126
050US48191,48191,1.0,0.0,1.0,34.33,10.3,3171.75,1137.04,53,19
050US48219,48219,7.0,11.63,1.0,20.9,10.6,1053.4,711.95,145,98
050US12005,12005,44.0,3.72,1.0,12.2,30.1,1682.52,984.46,1921,1124
050US48257,48257,18.0,6.81,1.0,13.99,16.1,652.36,399.09,595,364
050US31021,31021,3.0,14.0,1.0,22.02,7.4,258.8,207.04,10,8
050US36011,36011,19.0,7.42,0.95,16.82,14.8,555.34,370.9,274,183
050US31141,31141,7.0,4.55,1.0,17.72,5.1,486.23,182.94,101,38
050US31145,31145,3.0,5.3,1.0,19.54,9.0,198.93,91.81,13,6
050US31149,31149,0.0,39.65,0.0,20.55,6.1,,,,
050US48247,48247,2.0,9.8,1.0,42.87,7.6,288.7,144.35,8,4
050US48021,48021,9.0,10.44,0.9,16.88,12.2,449.42,177.45,271,107
050US29111,29111,4.0,9.84,1.0,19.54,11.9,250.74,266.42,16,17
050US53001,53001,4.0,7.67,0.8,21.28,9.3,305.2,164.98,37,20
050US53063,53063,105.0,3.82,1.0,10.15,16.1,367.56,170.33,1284,595
050US40153,40153,5.0,1.08,1.0,18.61,14.6,674.45,310.7,89,41
050US17139,17139,4.0,13.27,1.0,21.01,9.7,315.17,225.12,28,20
050US55091,55091,1.0,17.4,0.5,16.94,9.4,252.06,,11,
050US37033,37033,5.0,18.4,0.83,31.19,17.7,380.25,241.98,55,35
050US37185,37185,6.0,8.31,1.0,36.28,11.2,434.86,257.37,49,29
050US37187,37187,2.0,16.71,0.67,33.43,13.5,525.02,169.86,34,11
050US33005,33005,16.0,8.41,1.0,12.88,23.9,198.2,,98,
050US35001,35001,153.0,2.9,1.0,15.71,37.4,343.27,,1522,
050US28107,28107,5.0,15.09,0.83,34.46,13.7,1378.3,369.44,291,78
050US36027,36027,79.0,3.96,1.0,9.39,24.9,353.86,130.37,703,259
050US17193,17193,5.0,9.82,1.0,22.07,16.9,1330.27,713.51,110,59
050US18047,18047,5.0,14.92,1.0,19.68,27.6,537.67,251.38,77,36
050US02185,2185,,,,26.17,13.7,361.45,,1782,
050US05111,5111,7.0,3.31,1.0,22.1,20.0,,,,
050US38015,38015,17.0,7.24,0.89,12.23,7.1,676.17,549.29,421,342
050US29025,29025,1.0,21.98,0.5,24.54,15.9,1096.45,1430.96,59,77
050US29091,29091,7.0,8.23,0.88,23.37,17.4,475.59,329.58,114,79
050US20191,20191,5.0,10.38,0.83,16.81,18.1,506.51,361.79,70,50
050US21039,21039,3.0,4.37,1.0,17.47,11.3,,,,
050US48197,48197,1.0,0.0,1.0,31.45,13.1,2456.31,991.97,52,21
050US31067,31067,7.0,2.29,1.0,17.06,7.9,609.11,373.08,80,49
050US31077,31077,1.0,0.0,1.0,19.73,6.5,,,,
050US46065,46065,4.0,5.99,1.0,16.55,7.5,1328.63,813.45,147,90
050US54051,54051,9.0,5.85,1.0,24.72,25.6,606.42,,524,
050US31097,31097,2.0,7.74,1.0,21.95,9.0,,,,
050US20145,20145,2.0,14.58,1.0,22.67,9.7,801.75,242.95,33,10
050US26123,26123,10.0,9.55,0.91,23.17,12.3,569.58,,176,
050US31127,31127,2.0,4.64,1.0,17.2,10.7,443.2,233.26,19,10
050US37109,37109,18.0,6.47,1.0,14.03,18.7,615.54,434.29,343,242
050US37197,37197,7.0,11.05,1.0,23.64,23.7,610.3,465.2,143,109
050US31083,31083,1.0,0.0,1.0,19.13,6.7,290.02,,5,
050US31093,31093,2.0,9.46,1.0,21.25,6.6,,,,
050US55071,55071,20.0,5.64,1.0,17.12,17.0,432.53,,220,
050US42113,42113,1.0,21.48,0.5,20.9,18.6,273.22,191.26,10,7
050US48209,48209,24.0,6.26,0.96,9.82,6.9,446.75,256.34,725,416
050US48233,48233,7.0,3.72,1.0,17.59,17.1,945.66,550.34,122,71
050US48307,48307,3.0,10.66,1.0,20.43,9.3,1750.97,1297.02,81,60
050US31173,31173,2.0,7.3,1.0,28.4,7.8,,,,
050US31175,31175,2.0,4.3,1.0,22.79,6.9,,,,
050US35006,35006,5.0,14.71,0.71,37.48,20.9,,,,
050US35009,35009,11.0,7.02,0.92,16.95,17.8,589.62,,186,
050US31131,31131,5.0,6.53,1.0,17.47,7.3,268.01,103.08,26,10
050US31139,31139,2.0,9.07,1.0,14.76,4.6,344.43,91.85,15,4
050US48123,48123,5.0,6.94,1.0,31.17,9.7,1545.42,674.06,188,82
050US48125,48125,1.0,0.0,1.0,18.7,8.9,1363.19,584.23,14,6
050US51680,51680,19.0,3.29,1.0,16.72,16.5,,,,
050US51683,51683,7.0,1.24,1.0,8.67,23.1,,,,
050US13005,13005,3.0,6.02,1.0,28.37,17.8,1401.0,557.54,98,39
050US13045,13045,17.0,7.24,1.0,13.69,26.6,866.43,349.61,684,276
050US21163,21163,8.0,11.89,1.0,12.44,15.8,566.71,357.92,114,72
050US21191,21191,3.0,14.54,1.0,23.68,40.9,872.4,620.14,83,59
050US39051,39051,9.0,5.83,1.0,14.84,14.1,690.45,314.14,633,288
050US30065,30065,0.0,83.18,0.0,21.69,11.2,,,,
050US35013,35013,40.0,8.0,0.98,22.61,18.9,334.87,,467,
050US55083,55083,10.0,12.91,0.91,16.78,8.4,522.03,,127,
050US48077,48077,3.0,15.06,1.0,21.56,19.5,564.15,209.54,35,13
050US48081,48081,0.0,51.91,0.0,25.49,11.9,,,,
050US40099,40099,3.0,1.53,1.0,26.5,28.3,763.63,340.7,65,29
050US13087,13087,7.0,11.76,1.0,38.88,10.7,1355.38,455.41,250,84
050US27155,27155,2.0,0.0,1.0,20.21,8.1,508.39,203.36,10,4
050US27159,27159,2.0,12.47,0.67,20.23,11.1,422.2,521.54,34,42
050US27169,27169,10.0,7.85,1.0,12.88,12.3,156.58,109.31,53,37
050US36049,36049,7.0,13.14,1.0,18.59,15.5,408.87,192.41,68,32
050US39059,39059,10.0,11.1,1.0,23.46,26.7,1232.77,633.04,296,152
050US05027,5027,5.0,3.68,1.0,32.28,11.6,,,,
050US48087,48087,1.0,0.0,1.0,24.93,14.3,2177.97,560.05,35,9
050US48235,48235,0.0,44.17,0.0,24.93,14.3,436.68,,4,
050US48243,48243,0.0,51.78,0.0,24.1,11.0,,,,
050US48249,48249,7.0,3.7,1.0,38.15,11.7,603.01,282.79,145,68
050US29181,29181,4.0,18.3,1.0,28.98,16.7,,,,
050US31013,31013,3.0,1.49,1.0,15.62,10.3,459.77,91.95,30,6
050US48281,48281,4.0,12.54,0.8,20.8,9.5,1000.75,589.99,134,79
050US48291,48291,13.0,8.78,0.93,19.02,18.5,1194.98,498.49,688,287
050US41009,41009,9.0,8.98,0.9,12.51,13.4,425.51,119.02,143,40
050US28065,28065,2.0,11.63,0.67,39.08,11.6,875.56,258.36,61,18
050US28069,28069,1.0,15.21,0.5,41.54,6.6,885.1,183.7,53,11
050US29107,29107,7.0,7.53,1.0,20.97,12.7,1687.5,1176.87,347,242
050US13061,13061,1.0,0.0,1.0,25.85,11.2,1669.76,371.06,27,6
050US28039,28039,5.0,11.47,1.0,32.43,18.4,942.78,500.65,145,77
050US37081,37081,119.0,3.68,1.0,15.86,22.9,607.92,233.6,2186,840
050US37119,37119,233.0,2.86,1.0,9.8,17.1,299.81,93.67,2295,717
050US37171,37171,22.0,7.74,1.0,22.79,26.2,503.98,387.5,225,173
050US28005,28005,2.0,12.24,0.67,36.64,11.0,853.02,144.36,65,11
050US28113,28113,7.0,9.45,0.88,38.95,13.1,1285.81,462.09,320,115
050US17025,17025,4.0,9.73,1.0,17.85,11.4,1272.39,951.2,103,77
050US55049,55049,6.0,11.98,1.0,16.14,12.3,140.54,,21,
050US48253,48253,6.0,12.57,1.0,19.45,8.1,938.83,519.97,130,72
050US51550,51550,41.0,3.85,1.0,8.05,16.4,,,,
050US46129,46129,2.0,0.0,1.0,31.4,6.3,355.3,387.6,11,12
050US51065,51065,3.0,8.1,0.75,12.13,8.9,,,,
050US51520,51520,4.0,1.05,1.0,18.64,26.4,,,,
050US28063,28063,2.0,24.48,1.0,30.88,8.1,387.26,,18,
050US28127,28127,5.0,7.73,1.0,32.87,16.0,601.53,255.2,99,42
050US17049,17049,7.0,7.35,0.88,15.47,11.4,420.91,235.89,91,51
050US01007,1007,4.0,6.74,1.0,26.75,19.4,340.82,80.19,51,12
050US30097,30097,1.0,0.0,1.0,20.88,12.0,,,,
050US01019,1019,6.0,8.27,1.0,24.97,21.7,882.89,830.95,136,128
050US28015,28015,1.0,19.59,0.5,35.43,8.9,988.52,191.33,62,12
050US55031,55031,10.0,12.55,0.77,17.64,20.1,688.86,,197,
050US01085,1085,3.0,23.63,0.75,40.53,6.5,991.63,340.87,64,22
050US55101,55101,45.0,4.07,1.0,13.57,19.5,969.74,,1232,
050US28135,28135,3.0,11.16,0.75,42.44,11.0,963.55,208.96,83,18
050US28145,28145,6.0,17.05,1.0,28.22,8.5,1107.48,654.16,193,114
050US55129,55129,5.0,14.44,1.0,17.74,10.5,396.74,,38,
050US46051,46051,1.0,16.06,0.5,15.32,6.0,266.49,133.24,12,6
050US41057,41057,8.0,16.74,0.89,14.83,16.5,413.46,152.66,65,24
050US46045,46045,2.0,0.0,1.0,16.19,4.7,,,,
050US20081,20081,1.0,0.0,1.0,15.53,6.3,,,,
050US20093,20093,1.0,0.0,1.0,18.9,6.6,459.29,417.54,11,10
050US46043,46043,1.0,0.0,1.0,24.75,5.4,,,,
050US29053,29053,5.0,11.56,1.0,20.51,9.1,1005.88,756.63,113,85
050US30103,30103,0.0,52.37,0.0,20.51,11.5,,,,
