HEROP_ID,TotTracts,AreaSqMi,CenFlags,TotPop,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,ChildrenP,Age45_49,Age50_54,AgeOv18,TotPopHh,NonRelFhhP,NonRelNfhhP,NoHsP,DisbP,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs,TotVetPop,VetP,AlcTot,AlcDens,AlcPerCap,TotUnits,VacantP,MobileP,LngTermP,RentalP,UnitDens,Ndvi,RcaUrbanP,RcaSubrbP,RcaRuralP,CenRuralP,PovP,UnempP,MedInc,PciE,ForDqP,ForDqTot,GiniCoeff,TotWrkE,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,OdMortRt,SviTh1,SviTh2,SviTh3,SviTh4,SviSmryRnk
050US27135,5,1671.61,,15462,9179,924,2143,1091,870,5301,1188,1102,2509,12.68,54.12,16.23,0.24,1044,1251,11688,15241,2.22,19.88,7.3,10.9,92.79,0.87,1.24,1.66,2.81,0.04,1.84,0.44,0.93,0.02,0.2,0.91,0.01,0.61,0.85,0.08,1013,8.67,6.0,0.0,0.0,7548,20.57,16.3,32.17,20.22,4.52,0.15,0.0,0.0,1.0,0.82,9.8,2.6,31408.0,28049.0,10.14,27.4,0.39,8239.0,6.85,45.88,11.49,10.49,4839.0,58.73,19.2,0.13,0.27,0.38,0.57,0.25
050US42079,104,890.34,,317884,193820,16130,34847,19503,20569,116064,23076,21716,61573,12.61,52.55,19.37,0.2,21503,22975,255393,305704,2.92,15.43,10.66,15.6,88.67,4.61,11.03,0.21,1.24,0.06,5.22,0.58,0.66,0.12,0.6,0.55,0.37,0.55,0.81,0.04,22088,8.65,38.0,0.04,0.0,149897,14.57,3.08,35.82,31.44,168.36,0.2,0.86,0.14,0.0,0.2,14.9,6.3,27054.0,27919.0,9.8,38.6,0.45,150246.0,7.92,21.23,16.47,13.28,78938.0,52.54,42.4,0.48,0.56,0.71,0.63,0.61
050US45011,6,548.38,,21577,12603,1392,2956,1602,1375,7624,1713,1356,3699,13.8,55.49,17.14,0.24,1283,1554,16302,21258,1.34,16.77,18.86,23.7,50.81,45.74,2.37,0.32,0.15,0.04,2.95,0.3,0.44,0.52,0.28,0.52,0.04,0.66,0.75,0.0,1275,7.83,4.0,0.01,0.0,10546,21.05,33.74,31.12,30.28,19.23,0.2,0.0,0.0,1.0,0.83,26.2,8.0,21263.0,19620.0,15.98,64.2,0.47,8235.0,7.7,30.42,13.16,8.27,4685.0,56.89,17.0,0.93,0.99,0.75,0.98,0.99
050US47181,4,734.11,,16649,10376,812,1725,878,1038,6292,1063,1234,3134,11.51,53.03,18.82,0.19,1171,1218,13510,14612,1.5,8.62,20.31,20.7,91.96,6.82,2.01,0.36,0.38,0.0,0.47,0.41,0.85,0.12,0.2,0.92,0.03,0.65,0.93,0.02,1203,8.92,1.0,0.0,0.0,7335,18.83,25.55,33.2,19.4,9.99,0.28,0.0,0.25,0.75,1.0,19.6,7.2,20422.0,19350.0,10.85,33.5,0.45,5753.0,10.45,28.59,16.41,8.97,3520.0,61.19,26.8,0.89,0.45,0.18,0.88,0.76
050US48009,3,903.28,,8789,5183,430,1086,563,529,2949,656,692,1694,12.42,50.8,19.27,0.22,527,755,6877,8713,1.94,12.32,9.03,15.7,94.82,0.92,8.27,0.46,0.53,0.0,3.27,0.58,0.82,0.02,0.36,0.85,0.12,0.36,0.92,0.01,625,9.1,3.0,0.0,0.0,4150,19.71,9.33,36.74,15.85,4.59,0.09,0.33,0.67,0.0,0.89,9.3,3.5,31454.0,31806.0,8.33,27.33,0.43,4385.0,6.7,25.68,19.32,12.61,2175.0,49.6,23.4,0.13,0.33,0.48,0.03,0.09
050US50003,12,674.99,,35920,21094,1646,3941,2295,2451,11542,3166,2626,7906,13.21,47.69,22.01,0.19,2328,2765,29000,34450,3.59,17.91,8.13,17.6,95.75,0.64,1.88,0.17,1.09,0.04,2.31,0.58,0.9,0.02,0.4,0.92,0.03,0.43,0.93,0.02,2552,8.8,5.0,0.01,0.0,21139,29.39,6.04,33.37,26.66,31.32,0.3,0.0,0.33,0.67,0.65,11.3,4.3,27338.0,31896.0,5.45,23.33,0.46,17534.0,11.83,24.17,15.39,13.72,8166.0,46.57,20.0,0.19,0.77,0.08,0.6,0.29
050US19167,7,767.91,,34825,20193,2580,5328,3100,3248,14102,2253,1870,5184,18.23,63.2,14.89,0.27,1645,1863,25377,32516,1.1,18.03,9.16,8.7,93.25,0.36,10.5,0.3,0.71,0.06,5.33,0.28,0.88,0.0,0.19,0.85,0.13,0.44,0.87,0.01,1404,5.54,1.0,0.0,0.0,12816,5.07,3.36,25.74,20.23,16.69,0.15,0.0,0.0,1.0,0.51,6.8,2.6,29671.0,28467.0,8.81,44.0,0.38,18820.0,15.27,34.11,13.67,8.33,8766.0,46.58,11.6,0.13,0.09,0.62,0.49,0.22
050US13207,5,396.09,,27010,16622,1415,3227,1638,1679,9634,2167,1987,4736,12.28,52.85,17.53,0.21,1845,1999,21358,25972,2.96,13.73,15.0,14.3,73.41,23.33,2.34,0.19,0.93,0.0,2.13,0.32,0.65,0.3,0.35,0.69,0.04,0.43,0.83,0.02,1924,9.01,2.0,0.0,0.0,11039,11.2,18.65,30.36,20.81,27.87,0.25,0.0,0.8,0.2,0.8,13.9,7.9,27435.0,34669.0,14.43,155.67,0.54,11536.0,12.66,18.55,13.26,10.06,5313.0,46.06,15.0,0.52,0.08,0.56,0.68,0.46
050US18173,11,384.81,,61928,36616,3451,8772,4146,3144,22061,4632,4005,10313,11.77,55.36,16.65,0.24,4339,4355,46929,61134,2.1,20.3,7.0,12.0,93.7,1.73,1.81,0.14,2.71,0.0,1.71,0.42,0.9,0.03,0.26,0.91,0.02,0.46,0.89,0.06,3941,8.4,2.0,0.01,0.0,25662,5.44,5.13,21.39,20.56,66.69,0.18,0.64,0.36,0.0,0.29,7.6,3.3,34936.0,35915.0,9.91,90.5,0.43,31570.0,8.27,28.57,17.09,10.92,15321.0,48.53,14.8,0.04,0.23,0.26,0.16,0.07
050US17179,30,646.42,,133852,79306,8005,17463,8071,6890,48640,9278,9066,23863,11.18,55.37,17.83,0.23,8602,8935,103169,131197,2.73,15.53,7.43,11.9,95.81,1.31,2.26,0.16,1.05,0.02,1.67,0.58,0.88,0.07,0.32,0.92,0.04,0.41,0.93,0.02,8932,8.67,12.0,0.02,0.0,58768,7.07,2.04,27.93,23.54,90.91,0.16,0.83,0.13,0.03,0.2,8.6,4.3,33009.0,33077.0,8.25,62.2,0.42,63328.0,7.19,24.48,16.77,12.4,29406.0,46.43,19.0,0.11,0.24,0.18,0.26,0.11
050US13057,26,421.08,,241910,149596,14819,35424,16592,13528,93836,16299,13568,31100,12.45,59.56,12.86,0.25,18976,17888,180696,240338,2.03,22.16,8.62,9.9,86.42,6.81,10.32,0.36,1.87,0.05,4.49,0.3,0.75,0.09,0.34,0.73,0.16,0.33,0.78,0.03,14278,7.91,8.0,0.02,0.0,89932,4.57,3.75,17.39,23.45,213.57,0.2,0.88,0.12,0.0,0.17,8.1,4.3,35888.0,35199.0,8.47,157.57,0.41,122561.0,8.42,20.43,9.87,12.15,42777.0,34.9,19.5,0.11,0.09,0.75,0.1,0.12
050US17057,12,865.7,,35418,21395,1723,4025,2029,2053,12863,2484,2591,6939,11.53,52.55,19.59,0.2,2336,2457,28334,32869,4.36,16.61,11.94,14.9,94.28,3.72,2.94,0.33,0.14,0.06,1.47,0.74,0.7,0.18,0.46,0.78,0.07,0.65,0.91,0.0,2683,9.47,2.0,0.0,0.0,16310,13.61,3.03,33.23,23.17,18.84,0.19,0.0,0.5,0.5,0.6,16.5,6.7,26332.0,25538.0,13.22,52.58,0.43,15077.0,9.08,24.17,19.47,11.0,8773.0,58.19,18.3,0.62,0.63,0.41,0.51,0.58
050US13085,3,210.83,,23861,14196,1356,2721,1400,1397,8408,1547,1775,4659,11.72,52.32,19.53,0.21,1572,1823,18855,23687,2.68,16.74,13.99,14.8,96.3,0.96,4.37,0.05,0.62,0.0,2.06,0.25,0.92,0.01,0.16,0.92,0.05,0.26,0.93,0.01,1347,7.18,5.0,0.02,0.0,11140,21.8,10.08,21.25,18.3,52.84,0.26,0.33,0.67,0.0,0.8,8.7,4.0,31183.0,32646.0,10.35,219.0,0.44,11230.0,10.88,24.73,9.36,13.08,4734.0,42.15,25.0,0.24,0.15,0.34,0.09,0.1
050US08115,1,548.04,,2350,1203,154,299,151,52,648,223,147,608,8.64,46.85,25.87,0.23,101,170,1811,2307,2.49,15.0,9.86,16.8,92.13,1.28,13.57,0.72,1.53,0.0,4.34,0.0,0.82,0.01,0.0,0.82,0.14,0.0,0.82,0.02,214,11.82,2.0,0.0,0.0,1261,19.35,7.77,30.99,28.42,2.3,0.1,0.0,0.0,1.0,1.0,17.0,6.7,25363.0,25048.0,16.5,45.0,0.45,970.0,14.12,26.08,9.69,13.4,460.0,47.42,18.4,0.59,0.83,0.55,0.62,0.69
050US13225,6,150.27,,26966,17100,1424,3429,2490,2208,11041,2370,1262,4070,17.42,58.94,15.09,0.21,1565,1805,21170,24937,2.52,13.42,16.01,17.6,48.77,44.67,7.48,0.12,1.0,0.11,5.31,0.48,0.33,0.58,0.62,0.37,0.19,0.25,0.56,0.02,2144,10.18,3.0,0.02,0.0,11496,12.12,15.66,22.56,36.78,76.5,0.22,0.17,0.83,0.0,0.38,21.5,9.2,23475.0,22767.0,12.82,69.2,0.47,10524.0,11.84,21.75,12.58,11.92,6043.0,57.42,18.3,0.86,0.67,0.88,0.95,0.94
050US05089,4,596.95,,16438,8893,740,1791,775,674,4341,1361,1616,4496,8.81,41.81,27.35,0.19,925,1168,13389,16263,2.3,15.68,13.13,22.9,96.15,0.88,2.23,1.14,0.43,0.0,1.4,0.68,0.91,0.03,0.23,0.94,0.03,0.39,0.94,0.01,1833,13.69,4.0,0.01,0.0,9436,29.32,20.05,27.92,21.13,15.81,0.23,0.0,0.0,1.0,1.0,20.6,7.9,19054.0,19710.0,10.47,71.33,0.44,5322.0,7.23,30.2,14.04,14.11,3032.0,56.97,23.8,0.83,0.6,0.06,0.31,0.52
050US19173,3,531.9,,6201,3396,341,871,366,309,2008,453,447,1357,10.89,51.93,21.88,0.23,323,401,4753,6103,2.24,18.83,9.78,15.7,95.44,0.24,7.93,0.23,0.71,0.0,3.39,0.65,0.96,0.01,0.55,0.81,0.16,0.48,0.82,0.01,459,9.66,,,,3104,14.63,6.09,28.69,23.47,5.84,0.2,0.0,0.0,1.0,1.0,10.4,3.7,27724.0,27672.0,8.53,17.33,0.44,2993.0,7.99,39.69,16.17,7.42,1793.0,59.91,16.1,0.25,0.58,0.61,0.14,0.28
050US48417,1,914.28,,3311,1918,207,415,336,108,1121,354,152,609,13.41,52.64,18.39,0.24,242,211,2527,3280,1.12,26.94,15.41,18.6,96.07,0.18,11.63,0.3,0.21,0.0,3.23,0.0,0.85,0.0,0.0,0.85,0.12,0.0,0.85,0.0,241,9.54,1.0,0.0,0.0,1759,29.85,18.53,25.85,19.21,1.92,0.11,0.0,0.0,1.0,1.0,14.8,8.1,23862.0,23855.0,8.3,24.0,0.45,1512.0,9.99,27.25,6.15,14.02,808.0,53.44,18.4,0.72,0.76,0.63,0.36,0.68
050US48421,1,923.03,,3058,1913,190,384,224,168,1182,158,216,435,12.82,57.42,14.22,0.23,217,276,2348,3026,2.93,17.77,23.47,15.9,87.97,0.36,42.58,0.2,0.0,0.0,11.48,0.0,0.56,0.0,0.0,0.56,0.43,0.0,0.0,0.0,114,4.86,,,,1453,27.39,11.42,30.4,23.79,1.57,0.09,0.0,0.0,1.0,1.0,15.2,0.9,28825.0,26335.0,6.9,21.0,0.41,1629.0,11.66,44.01,4.91,12.15,884.0,54.27,22.0,0.5,0.2,0.94,0.21,0.46
050US48431,1,923.45,,1141,655,69,172,94,24,333,157,46,159,10.34,50.31,13.94,0.29,135,70,814,1103,0.82,7.03,14.07,16.4,90.89,0.26,45.22,0.0,0.0,0.0,8.85,0.0,0.53,0.0,0.0,0.53,0.45,0.0,0.0,0.0,40,4.91,,,,604,23.51,23.18,35.09,13.85,0.65,0.05,0.0,0.0,1.0,1.0,3.5,1.5,35385.0,28997.0,6.8,7.0,0.34,587.0,6.64,38.67,14.48,14.82,341.0,58.09,15.5,0.19,0.92,0.56,0.36,0.41
050US48435,1,1453.93,,3865,2258,253,554,167,232,1460,334,238,653,10.32,58.65,16.9,0.25,239,134,2911,3839,1.77,10.46,24.75,10.1,64.71,0.54,61.71,0.31,0.0,0.0,34.44,0.0,0.38,0.0,0.0,0.38,0.62,0.0,0.0,0.0,253,8.69,1.0,0.0,0.0,2037,27.15,16.99,30.45,32.68,1.4,0.07,0.0,0.0,1.0,0.19,8.3,5.6,31340.0,29360.0,9.45,10.5,0.4,1938.0,7.48,40.66,6.35,12.33,888.0,45.82,13.9,0.46,0.64,0.96,0.31,0.6
050US42047,9,827.36,,30608,18149,1598,3285,1709,1646,9558,2759,2259,6452,10.96,47.18,21.08,0.2,2247,2450,24601,30202,3.16,11.36,7.69,16.0,98.01,0.55,0.79,0.25,0.52,0.0,0.67,0.57,0.96,0.02,0.55,0.96,0.02,0.65,0.97,0.02,2500,10.16,4.0,0.0,0.0,17759,22.7,6.89,43.72,22.53,21.46,0.31,0.0,0.0,1.0,0.56,9.8,3.8,29590.0,28476.0,9.57,49.67,0.41,15225.0,6.05,46.72,14.51,9.2,9569.0,62.85,21.7,0.18,0.43,0.06,0.2,0.12
050US13253,3,237.53,,8437,4756,468,1032,631,377,2856,568,678,1866,11.95,51.63,22.12,0.22,420,549,6622,8335,1.36,9.71,14.49,17.7,61.81,33.07,3.08,0.0,0.79,0.0,4.33,0.45,0.47,0.46,0.45,0.52,0.04,0.77,0.35,0.02,574,8.67,3.0,0.01,0.0,4834,31.22,28.61,25.04,31.55,20.35,0.17,0.0,0.33,0.67,0.69,24.4,7.7,22596.0,26358.0,15.03,49.33,0.56,2864.0,8.66,28.04,15.85,11.77,1594.0,55.66,14.8,0.76,0.8,0.63,0.78,0.83
050US13277,9,260.9,,40510,24665,2813,5594,3358,2955,16751,2608,2209,5778,15.58,62.1,14.26,0.25,2350,2407,30443,38537,1.64,20.78,18.24,15.0,64.78,30.12,11.51,0.09,1.45,0.03,3.53,0.56,0.34,0.53,0.43,0.51,0.19,0.43,0.69,0.04,1771,5.82,2.0,0.01,0.0,16655,9.59,24.23,23.85,41.01,63.84,0.18,0.0,0.44,0.56,0.41,24.7,2.9,23678.0,22072.0,11.09,43.56,0.46,18126.0,7.76,24.54,15.43,12.91,10018.0,55.27,12.7,0.7,0.75,0.75,0.96,0.88
050US48369,2,880.82,,9852,5698,760,1658,737,649,3836,524,597,1276,14.07,63.48,12.95,0.29,573,628,6974,9776,3.14,19.34,29.23,13.6,83.52,1.09,62.94,0.77,0.25,0.24,14.13,0.17,0.34,0.01,0.23,0.33,0.64,0.34,0.45,0.01,359,5.15,,,,3793,12.52,12.84,29.28,30.65,4.31,0.07,0.0,0.0,1.0,0.6,16.4,1.3,27449.0,23686.0,8.05,31.5,0.4,4476.0,10.12,45.11,8.15,5.59,2682.0,59.92,20.4,0.6,0.61,0.98,0.51,0.76
050US48381,29,911.92,,132475,81613,8654,17913,9750,9207,55120,8242,7991,18914,14.31,61.66,14.28,0.24,7547,8094,100527,130109,2.32,22.45,8.13,11.5,89.45,2.95,20.89,0.43,1.63,0.06,5.48,0.5,0.62,0.07,0.24,0.67,0.25,0.39,0.7,0.03,8915,8.88,11.0,0.01,0.0,54389,9.56,7.26,18.65,29.74,59.64,0.06,0.79,0.21,0.0,0.14,8.7,3.3,33585.0,33814.0,5.61,40.12,0.43,70272.0,10.67,17.83,14.89,12.0,31273.0,44.5,13.3,0.08,0.17,0.7,0.39,0.22
050US17041,5,416.66,,19714,11344,1325,2761,1311,1182,7273,1410,1251,3411,12.65,57.62,17.3,0.25,1047,1236,14755,19526,2.48,17.52,17.67,11.5,96.32,0.53,7.22,0.56,0.73,0.09,1.77,0.43,0.88,0.01,0.55,0.78,0.2,0.53,0.93,0.02,1120,7.59,3.0,0.01,0.0,8442,9.76,5.34,30.64,28.31,20.26,0.12,0.0,0.4,0.6,0.62,11.2,4.3,29989.0,27871.0,9.6,49.4,0.44,9382.0,8.68,34.64,10.77,11.53,5014.0,53.44,16.6,0.42,0.38,0.49,0.54,0.44
050US05113,6,857.68,,20163,10991,1220,2570,1330,941,6645,1307,1503,4471,11.26,51.75,22.17,0.23,1162,1285,15462,20039,2.75,17.16,15.36,22.5,91.94,0.45,6.54,1.64,0.78,0.0,5.19,0.37,0.81,0.01,0.44,0.78,0.16,0.7,0.9,0.04,1944,12.57,,,,10114,18.88,19.99,25.09,24.22,11.79,0.26,0.0,0.0,1.0,0.73,24.5,9.0,20377.0,20176.0,7.65,20.33,0.44,7292.0,10.33,30.73,14.71,12.1,4369.0,59.91,21.3,0.9,0.97,0.52,0.65,0.89
050US26125,338,867.4,,1250843,782808,68288,150472,78608,75289,472008,93986,83983,198882,12.3,55.22,15.9,0.22,89272,93952,981690,1238719,1.65,18.64,6.13,11.7,75.23,13.68,4.0,0.26,7.21,0.03,3.59,0.64,0.4,0.45,0.4,0.64,0.1,0.51,0.65,0.19,56228,5.73,178.0,0.21,0.0,537448,6.73,2.78,28.22,29.21,619.61,0.15,0.95,0.05,0.0,0.05,8.6,4.8,37764.0,42760.0,12.19,92.44,0.47,638789.0,7.53,24.48,14.55,9.59,227025.0,35.54,14.6,0.08,0.05,0.76,0.18,0.11
050US21169,3,289.65,,10004,5885,618,1320,543,532,3380,849,617,1792,10.75,53.16,17.91,0.23,660,768,7677,9871,2.51,19.0,23.1,23.9,96.32,1.1,1.3,0.04,0.32,0.0,2.22,0.17,0.95,0.01,0.09,0.95,0.01,0.33,0.94,0.0,651,8.49,1.0,0.0,0.0,4741,15.67,19.89,34.68,22.79,16.37,0.28,0.0,0.0,1.0,1.0,23.7,5.4,20674.0,19436.0,14.9,36.0,0.45,3920.0,6.58,39.03,10.61,12.98,2462.0,62.81,27.9,0.87,0.94,0.15,0.31,0.68
050US48487,4,970.94,,12906,7701,673,1659,991,661,5015,1039,740,2294,12.8,56.93,17.77,0.23,640,846,9995,12237,5.9,7.4,21.45,23.0,77.91,9.74,28.97,1.24,0.7,0.0,10.41,0.25,0.56,0.13,0.21,0.54,0.34,0.73,0.54,0.03,858,8.6,2.0,0.0,0.0,6248,15.77,5.67,19.25,37.28,6.43,0.07,0.0,0.75,0.25,0.22,17.5,3.9,24501.0,24078.0,12.62,43.75,0.42,6395.0,8.02,26.72,20.41,8.1,3593.0,56.18,27.6,0.65,0.96,0.88,0.86,0.91
050US48493,11,803.73,,48198,29178,2862,6663,3489,2757,17588,3650,3169,7229,12.96,56.25,15.0,0.24,3420,3617,36407,47654,2.84,18.24,13.43,12.3,93.14,1.47,39.41,0.3,0.44,0.09,4.56,0.23,0.62,0.02,0.26,0.51,0.46,0.71,0.53,0.01,4392,12.11,4.0,0.0,0.0,17458,9.38,25.44,25.54,17.22,21.72,0.12,0.0,1.0,0.0,0.86,10.5,6.1,31415.0,30935.0,8.64,32.44,0.43,21274.0,9.42,26.25,11.13,11.91,10379.0,48.79,11.0,0.39,0.18,0.89,0.39,0.44
050US42075,31,361.8,,138674,80798,8425,18001,8826,8357,49392,9357,9268,26068,12.39,54.67,18.8,0.23,8718,9445,106866,135380,3.02,18.75,12.96,13.2,87.1,2.4,12.65,0.07,1.4,0.04,8.99,0.38,0.75,0.04,0.59,0.58,0.36,0.38,0.81,0.03,9529,8.94,7.0,0.02,0.0,57336,7.07,5.22,26.05,30.18,158.47,0.18,0.84,0.16,0.0,0.27,10.4,5.3,30070.0,28560.0,5.46,33.1,0.4,67157.0,7.78,22.96,16.64,12.56,36568.0,54.45,14.0,0.37,0.52,0.69,0.61,0.53
050US24510,200,80.95,1.0,614700,405635,40044,68982,35787,45309,271885,40072,37092,80846,13.19,61.97,13.15,0.21,35874,39905,486481,590812,3.96,25.8,15.1,15.1,30.45,62.46,5.12,0.26,2.59,0.03,4.22,0.67,0.13,0.8,0.47,0.38,0.16,0.39,0.49,0.09,29268,6.02,173.0,2.14,0.0,294522,19.04,0.1,25.3,52.65,3638.52,0.09,1.0,0.0,0.0,0.0,21.8,9.1,28210.0,29700.0,12.56,63.41,0.51,279034.0,12.56,9.94,19.16,9.4,123334.0,44.2,106.6,0.72,0.34,0.9,0.87,0.83
050US25019,6,46.13,,11101,7188,696,1297,632,451,4374,699,758,1582,9.76,57.36,14.25,0.21,855,840,8770,10814,5.92,41.58,4.74,9.4,87.58,6.99,4.55,0.32,0.96,0.06,4.09,0.13,0.83,0.06,0.3,0.81,0.06,0.27,0.89,0.01,560,6.41,11.0,0.24,0.0,12191,69.47,0.68,30.05,30.79,264.25,0.17,0.0,0.0,1.0,0.19,8.6,2.8,43479.0,51270.0,6.48,34.83,0.48,6471.0,9.36,17.71,9.09,12.12,2753.0,42.54,21.3,0.01,0.04,0.59,0.07,0.03
050US36095,8,621.82,,31364,19350,1350,3219,2504,2081,11070,2636,2329,6359,14.62,49.86,20.27,0.18,2033,2368,25709,29935,3.84,22.77,10.38,16.1,95.67,1.72,3.1,0.16,0.89,0.04,1.51,0.38,0.82,0.07,0.29,0.89,0.05,0.38,0.92,0.02,2379,9.26,6.0,0.01,0.0,17506,28.26,12.64,34.6,25.03,28.15,0.25,0.0,1.0,0.0,0.83,13.2,5.8,28840.0,28712.0,7.79,36.75,0.42,14488.0,14.63,23.15,12.6,11.15,6752.0,46.6,14.4,0.4,0.53,0.24,0.6,0.4
050US19095,4,586.45,,16207,9517,966,2131,984,921,5452,1185,1262,2935,11.75,52.75,18.11,0.23,1017,1259,12452,15858,2.73,16.11,6.21,12.3,97.34,0.93,2.65,0.07,0.25,0.0,1.42,0.19,0.94,0.01,0.45,0.93,0.05,0.51,0.93,0.0,1102,8.87,,,,7319,7.21,4.13,30.26,21.9,12.48,0.19,0.0,0.25,0.75,0.82,8.2,2.7,32131.0,32663.0,6.82,34.0,0.44,8353.0,8.2,34.54,15.81,12.41,4428.0,53.01,13.1,0.04,0.17,0.13,0.13,0.03
050US19099,9,730.41,,36891,21667,2184,4699,2107,1952,12811,2683,2506,6918,11.0,53.38,18.75,0.23,2430,2660,28585,35109,3.04,16.04,6.25,14.0,95.48,1.91,2.15,0.18,0.48,0.15,1.79,0.51,0.9,0.04,0.22,0.92,0.03,0.33,0.92,0.01,2456,8.6,1.0,0.0,0.0,16264,10.55,4.9,29.9,26.05,22.27,0.19,0.0,0.67,0.33,0.58,9.8,4.9,29558.0,27551.0,8.96,56.0,0.41,17587.0,8.07,27.41,13.55,11.88,8650.0,49.18,12.8,0.22,0.44,0.14,0.56,0.25
050US13015,15,459.52,,103620,64192,6752,14335,7008,6462,40512,7611,5480,13851,13.0,59.45,13.37,0.25,7508,7571,78043,102716,3.09,21.21,16.97,14.2,83.99,10.72,8.33,0.25,1.0,0.0,4.04,0.39,0.7,0.16,0.28,0.72,0.11,0.51,0.74,0.02,6330,8.12,9.0,0.02,0.0,40694,8.21,11.83,22.67,33.99,88.56,0.22,0.73,0.27,0.0,0.35,13.2,5.6,27424.0,25712.0,12.04,153.08,0.43,47997.0,7.5,30.69,10.79,12.66,24350.0,50.73,20.4,0.57,0.55,0.72,0.42,0.59
050US47075,6,533.1,,17779,10623,1046,2330,1258,833,6267,1391,1264,3067,11.76,54.24,17.25,0.23,1173,1241,13690,17553,1.66,8.26,17.93,18.1,45.03,50.65,4.38,0.0,0.04,0.04,4.23,0.17,0.42,0.54,0.43,0.46,0.1,0.84,0.48,0.0,1051,7.68,3.0,0.01,0.0,8421,15.69,7.73,29.95,39.62,15.8,0.2,0.0,0.0,1.0,0.47,19.6,7.2,22485.0,22148.0,20.5,98.2,0.48,7648.0,8.43,31.49,13.77,12.36,4784.0,62.55,18.7,0.83,0.88,0.73,0.65,0.87
050US17051,7,716.49,,21724,13222,1176,2522,1249,1436,8103,1753,1271,3980,12.36,54.32,18.32,0.21,1375,1544,17202,19969,3.12,19.7,16.99,17.9,93.69,4.8,1.88,0.23,0.49,0.0,0.79,0.76,0.75,0.19,0.62,0.79,0.05,0.57,0.96,0.02,1481,8.61,3.0,0.0,0.0,9315,18.24,15.03,34.77,19.47,13.0,0.18,0.0,0.0,1.0,0.67,17.9,7.0,23309.0,22260.0,10.24,29.71,0.44,8627.0,5.32,30.06,16.98,13.03,5347.0,61.98,20.1,0.8,0.5,0.27,0.46,0.59
050US05055,9,577.69,,44623,26686,2895,6196,2945,2882,17357,3246,2106,6946,13.06,59.27,15.57,0.25,2902,2975,33632,43937,3.29,18.89,12.68,23.0,95.39,1.61,2.79,0.24,0.29,0.09,2.38,0.47,0.91,0.03,0.27,0.92,0.04,0.73,0.87,0.02,2984,8.87,7.0,0.01,0.0,18849,10.45,12.8,24.84,32.26,32.63,0.17,0.0,0.56,0.44,0.42,16.3,7.0,23431.0,22874.0,9.01,51.0,0.42,18971.0,9.35,31.59,17.9,11.42,11074.0,58.37,20.0,0.7,0.91,0.15,0.38,0.58
050US08014,18,33.0,,66120,41929,3734,9159,3915,3854,27449,4659,3198,8499,11.75,61.01,12.85,0.24,5030,4392,50428,65823,1.83,20.83,3.21,8.2,86.74,1.16,12.2,0.53,6.54,0.0,5.02,0.32,0.78,0.02,0.24,0.74,0.16,0.21,0.77,0.08,4168,8.27,10.0,0.3,0.0,27647,3.35,2.69,14.78,33.68,837.7,0.08,0.83,0.0,0.17,0.01,5.0,3.6,44370.0,47016.0,,,0.43,36792.0,9.65,17.54,11.53,9.74,10624.0,28.88,-9.0,0.01,0.03,0.7,0.15,0.05
050US05065,4,580.57,,13559,7718,665,1386,733,649,4186,1216,867,3380,10.19,46.0,24.93,0.18,892,967,11098,12606,1.46,11.76,14.92,24.5,94.66,1.87,2.23,1.44,0.13,0.0,1.9,0.72,0.86,0.07,0.49,0.88,0.05,0.82,0.96,0.01,1421,12.81,,,,7274,30.59,18.5,25.23,20.9,12.53,0.23,0.0,0.0,1.0,1.0,17.1,9.3,21266.0,20501.0,11.38,38.0,0.43,4654.0,10.27,23.46,18.61,11.71,2778.0,59.69,24.1,0.83,0.48,0.12,0.46,0.57
050US05071,6,659.89,,26291,15694,1702,3637,1887,1781,9996,1755,1614,4209,13.95,58.33,16.01,0.24,1548,1830,19903,25513,1.63,15.63,20.63,20.3,91.41,1.61,13.8,0.17,1.86,0.13,4.81,0.62,0.61,0.04,0.44,0.68,0.23,0.43,0.72,0.03,1820,9.15,,,,11463,14.51,14.66,20.32,28.41,17.37,0.22,0.0,0.0,1.0,0.71,22.4,4.1,20101.0,19681.0,8.18,33.67,0.44,10363.0,10.21,37.58,8.68,15.3,6098.0,58.84,20.1,0.78,0.86,0.76,0.76,0.88
050US19101,4,435.52,,18077,11112,1213,1562,797,1737,6720,1130,1701,3654,14.02,52.53,20.21,0.18,900,1197,14766,16816,2.6,21.76,7.32,11.1,83.34,1.78,2.93,0.01,6.12,0.0,8.75,0.36,0.75,0.03,0.36,0.78,0.05,0.3,0.76,0.08,1044,7.07,,,,7614,10.28,10.86,25.56,32.92,17.48,0.17,0.0,0.5,0.5,0.39,14.2,6.7,22747.0,26064.0,6.03,29.5,0.5,8235.0,14.03,23.67,10.42,9.37,3850.0,46.75,14.2,0.45,0.1,0.74,0.69,0.49
