"HEROP_ID","ZCTA5","OtpMinDis","OtpTmDr","OtpCntDr"
"860US77378","77378",12.5,20.54,1
"860US79927","79927",13.84,19.9,2
"860US79930","79930",3.51,7.51,2
"860US79934","79934",14.51,17.3,2
"860US79935","79935",5.79,12.28,2
"860US73729","73729",96.89,NA,0
"860US73107","73107",2.48,7.24,7
"860US91763","91763",3.2,5.01,9
"860US79936","79936",8.06,17.09,2
"860US33605","33605",1.89,0,2
"860US06084","06084",15.07,22.14,10
"860US72355","72355",55.09,81.24,0
"860US25209","25209",32.22,69.84,0
"860US18470","18470",27.92,42.25,0
"860US91901","91901",17.31,24.53,1
"860US73730","73730",49.58,66.35,0
"860US80759","80759",144.05,NA,0
"860US80801","80801",119.24,NA,0
"860US77379","77379",8.54,17.64,4
"860US77382","77382",9.72,27.59,1
"860US61025","61025",9.34,23.7,1
"860US68978","68978",120.17,NA,0
"860US73733","73733",58.58,75.57,0
"860US91750","91750",7.86,7.81,8
"860US80908","80908",14.07,22.54,2
"860US91934","91934",44.1,55.61,0
"860US74630","74630",32.13,42.3,0
"860US92543","92543",4.17,0,1
"860US74632","74632",24.22,40.14,0
"860US25314","25314",8.74,13.97,1
"860US25019","25019",33.04,82.02,0
"860US75438","75438",36.19,47.2,0
"860US57555","57555",269.42,NA,0
"860US58460","58460",112.3,NA,0
"860US11719","11719",20.65,25.3,1
"860US14819","14819",43.23,84.21,0
"860US10005","10005",0.81,4.6,86
"860US53806","53806",44.94,81.33,0
"860US63601","63601",74.71,85.06,0
"860US75503","75503",9.62,12.73,1
"860US75550","75550",58.55,73.14,0
"860US75475","75475",30.41,42.85,0
"860US05760","05760",29.33,48.98,0
"860US23828","23828",27.53,39.93,0
"860US70592","70592",18.8,38.07,0
"860US63381","63381",52.58,68.66,0
"860US61544","61544",41.41,51.68,0
"860US92545","92545",4.94,7.32,1
"860US92548","92548",9.96,17.42,2
"860US72419","72419",24.78,45.81,0
"860US97535","97535",4.58,12.51,2
"860US72421","72421",19.65,23.92,1
"860US75928","75928",51.87,89.27,0
"860US99148","99148",46.81,57.67,0
"860US25564","25564",24.99,33.89,0
"860US36319","36319",28.09,57.13,0
"860US88046","88046",6.14,15,1
"860US57373","57373",173.94,NA,0
"860US10512","10512",4.15,0,5
"860US14469","14469",23.95,41.26,0
"860US78802","78802",89.06,98.69,0
"860US76561","76561",28.88,37.41,0
"860US88047","88047",8.08,21.21,1
"860US72404","72404",7.86,12.38,1
"860US91780","91780",2.72,7.42,23
"860US70753","70753",53.58,87.89,0
"860US28580","28580",20.82,34.14,0
"860US58464","58464",142.93,NA,0
"860US58572","58572",31.76,40.22,0
"860US19609","19609",3.16,5.66,3
"860US43080","43080",17.94,23.85,1
"860US43016","43016",8.77,16.26,6
"860US26180","26180",11.01,29.85,1
"860US22842","22842",35,39.45,0
"860US29069","29069",14.59,27.6,1
"860US99759","99759",1369.03,NA,0
"860US27937","27937",18.21,31.86,0
"860US68028","68028",15.2,17.95,2
"860US61361","61361",56.98,66.83,0
"860US33618","33618",5.71,13.56,2
"860US39766","39766",49.28,87.41,0
"860US75076","75076",11.94,19.21,1
"860US92257","92257",42.18,55.64,0
"860US27801","27801",8.22,15.27,1
"860US58281","58281",195.91,NA,0
"860US63956","63956",38.91,48.91,0
"860US16410","16410",24.02,37.91,0
"860US94940","94940",27.55,53.37,0
"860US77564","77564",38.39,65.56,0
"860US94941","94941",7.87,13.65,12
"860US61264","61264",6.7,12.53,2
"860US31816","31816",29.84,54.41,0
"860US29059","29059",46.7,51.71,0
"860US37757","37757",31.66,51.62,0
"860US15090","15090",6.96,17.89,2
"860US16914","16914",13.54,46.86,0
"860US57452","57452",142.4,NA,0
"860US70782","70782",55.89,81.26,0
"860US02346","02346",15.05,21.9,4
"860US63873","63873",37.56,50.46,0
"860US80861","80861",114.21,NA,0
"860US80862","80862",79.35,114.9,0
"860US94951","94951",13.45,23.15,2
"860US77568","77568",0.69,0,1
"860US22843","22843",18.17,32.74,0
"860US73080","73080",33.19,48.17,0
"860US57725","57725",314.99,NA,0
"860US37118","37118",36.33,60.46,0
"860US71855","71855",41.57,60.4,0
"860US87124","87124",9.52,0,7
"860US64421","64421",15.1,19.67,1
"860US89048","89048",51.63,80.55,0
"860US37221","37221",14.11,19.62,2
"860US80216","80216",3.83,6.88,12
"860US73090","73090",23.33,31.01,0
"860US65079","65079",60.42,94.44,0
"860US56175","56175",103.18,NA,0
"860US56668","56668",205.86,NA,0
"860US88029","88029",75.58,119.48,0
"860US75442","75442",17.47,23.26,2
"860US89404","89404",215.39,NA,0
"860US73734","73734",41.42,76.4,0
"860US36255","36255",37.08,68.61,0
"860US73150","73150",7.76,14.33,5
"860US97236","97236",2.25,0,7
"860US44432","44432",26.73,32.82,0
"860US43081","43081",4.44,11.18,6
"860US43723","43723",31.13,37.4,0
"860US71969","71969",78.31,118.78,0
"860US73160","73160",5.64,9.71,7
"860US76119","76119",3.16,0,11
"860US76120","76120",5.16,9.78,14
"860US75448","75448",26.86,31.87,0
"860US71334","71334",68.73,87.2,0
"860US61615","61615",4.04,9.78,3
"860US58481","58481",110.58,NA,0
"860US45248","45248",2.44,14.29,15
"860US43532","43532",24,36.14,0
"860US43109","43109",4.66,11.91,10
"860US44815","44815",41.88,56.44,0
"860US68067","68067",91.53,NA,0
"860US76123","76123",4.11,11.71,8
"860US71866","71866",45.42,77.36,0
"860US79755","79755",41.05,48.68,0
"860US71853","71853",15.17,21.09,1
"860US95460","95460",103.61,NA,0
"860US15618","15618",11.4,27.48,1
"860US15554","15554",21.16,39.1,0
"860US75433","75433",21.02,29.1,1
"860US05143","05143",38.16,53.03,0
"860US35210","35210",3.83,0,3
"860US92058","92058",6.39,12.35,2
"860US70131","70131",5.67,12.06,2
"860US75078","75078",14.12,24.86,1
"860US75437","75437",45.54,60.62,0
"860US98501","98501",9.11,20.11,2
"860US56347","56347",58.94,78.31,0
"860US55733","55733",21.61,23.01,1
"860US54130","54130",9.41,11.82,2
"860US54971","54971",22.82,34.29,0
"860US75435","75435",62.41,91.11,0
"860US87347","87347",113.14,NA,0
"860US75116","75116",4.25,9.84,14
"860US73159","73159",3.01,6.47,7
"860US80403","80403",15.09,25.43,2
"860US80419","80419",7.52,11.04,9
"860US42127","42127",35.01,42.38,0
"860US13104","13104",13.03,18.7,3
"860US12763","12763",24.39,45.78,0
"860US77571","77571",10.12,18.14,4
"860US94960","94960",4.1,9.75,3
"860US79095","79095",117.61,NA,0
"860US24442","24442",29.58,47.12,0
"860US79756","79756",41.28,42.92,0
"860US79766","79766",11.8,17.2,1
"860US12836","12836",43.5,93.4,0
"860US14261","14261",2.84,6.35,7
"860US98001","98001",4.02,9,8
"860US28036","28036",12.68,24.79,1
"860US25235","25235",41.43,63.75,0
"860US54124","54124",41.98,57.67,0
"860US31081","31081",39.76,62.8,0
"860US77563","77563",6.23,6.87,1
"860US20011","20011",2.2,NA,0
"860US82227","82227",204.54,NA,0
"860US54026","54026",41.47,55.87,0
"860US67354","67354",46.62,85.32,0
"860US23415","23415",7.25,16.82,1
"860US33948","33948",29.32,47.9,0
"860US20109","20109",3.45,8.39,1
"860US54984","54984",47.02,62.94,0
"860US75401","75401",5.05,0,1
"860US53120","53120",24.98,34.23,0
"860US75495","75495",19.68,28.12,1
"860US73838","73838",110.26,NA,0
"860US88118","88118",90.58,NA,0
"860US70787","70787",54.41,76.9,0
"860US74477","74477",41,52.19,0
"860US92384","92384",65.93,113.5,0
"860US92507","92507",3.28,5.7,5
"860US92508","92508",9.57,16.78,3
"860US92518","92518",10.86,18.79,2
"860US97227","97227",1.98,6.62,11
"860US85205","85205",2.08,5.76,11
"860US92347","92347",42.15,58.85,0
"860US74452","74452",54.25,66.89,0
"860US90620","90620",3.81,8.95,18
"860US73120","73120",2.86,8.1,7
"860US84331","84331",36.07,51.01,0
"860US84332","84332",5.35,11.45,1
"860US84334","84334",22.8,29.39,1
"860US73122","73122",6.37,13.53,7
"860US70394","70394",33.18,83.78,0
"860US97230","97230",5.01,9.7,9
"860US70403","70403",5.2,5.92,1
"860US73135","73135",3.78,6.27,7
"860US85606","85606",46.99,84.29,0
"860US75468","75468",58.21,82.7,0
"860US76052","76052",14.29,24.46,4
"860US70733","70733",18.71,37.68,0
"860US70734","70734",14.25,18.81,1
"860US88056","88056",92.35,NA,0
"860US91902","91902",5.71,12.67,6
"860US75471","75471",50.17,60.7,0
"860US91770","91770",3.54,8.26,27
"860US95005","95005",10.49,22.98,1
"860US95006","95006",17.89,34.99,0
"860US77578","77578",6.46,14.03,4
"860US90630","90630",2.69,6.06,20
"860US70395","70395",41.88,69.12,0
"860US76065","76065",19.43,28.62,2
"860US85625","85625",53.29,99.13,0
"860US85626","85626",51.27,69.12,0
"860US73801","73801",152.61,NA,0
"860US72440","72440",41,67.97,0
"860US84308","84308",22.16,36.2,0
"860US85213","85213",2.74,0,16
"860US75497","75497",40.62,57.83,0
"860US91913","91913",5.66,11.06,6
"860US70788","70788",20.83,44.66,0
"860US91914","91914",9.15,16.74,5
"860US84318","84318",4.21,6.26,1
"860US75101","75101",35.23,48.68,0
"860US73116","73116",3.68,10.12,7
"860US77459","77459",12.94,22.06,6
"860US85627","85627",36.99,53,0
"860US73937","73937",131.36,NA,0
"860US71462","71462",35.07,86.65,0
"860US80233","80233",6.82,14.42,10
"860US90505","90505",4.9,9.12,14
"860US85206","85206",1.9,0,12
"860US80235","80235",8.46,16.76,11
"860US77532","77532",13.65,21.74,1
"860US94551","94551",8.52,16.31,2
"860US70767","70767",20.24,21.83,1
"860US76060","76060",6.28,9.51,11
"860US76064","76064",33.38,45.28,0
"860US86335","86335",44.41,62.05,0
"860US84320","84320",19.37,30.31,0
"860US70345","70345",32.05,116.42,0
"860US84119","84119",4.64,9.73,8
"860US90401","90401",2.38,6.91,25
"860US73104","73104",0.83,0,7
"860US70346","70346",20.34,45.79,0
"860US97219","97219",4.37,11.05,10
"860US80236","80236",6.31,12.84,11
"860US77456","77456",48.05,82.7,0
"860US77444","77444",33.51,60.93,0
"860US94539","94539",14.41,19.1,5
"860US92373","92373",6.67,0,3
"860US74469","74469",55.84,63.73,0
"860US94541","94541",0.83,0,9
"860US94544","94544",3.2,0,8
"860US90660","90660",0.93,0,30
"860US74643","74643",34.14,39.41,0
"860US76127","76127",3.45,14.35,8
"860US74644","74644",17.19,21.91,1
"860US94566","94566",6.09,13.57,2
"860US77457","77457",44.18,91.27,0
"860US90402","90402",3.68,8.26,24
"860US95004","95004",10.31,16.4,4
"860US71027","71027",21.43,28.81,1
"860US72536","72536",49.18,81.56,0
"860US76309","76309",3.17,8.48,1
"860US80220","80220",2.42,6.74,12
"860US92692","92692",4.01,4.96,3
"860US92694","92694",3.31,12.86,3
"860US74860","74860",59.86,96.78,0
"860US94573","94573",20.63,36.83,0
"860US77489","77489",8.35,15.28,9
"860US94576","94576",18.75,48.67,0
"860US77493","77493",17.62,31.88,0
"860US94577","94577",2.1,4.87,14
"860US77533","77533",32.28,59.82,0
"860US75491","75491",25,39.36,0
"860US85551","85551",12.6,11.94,1
"860US94598","94598",3.07,0,7
"860US70757","70757",30.78,41.64,0
"860US92701","92701",1.49,7.1,10
"860US89423","89423",13.76,25.24,1
"860US70363","70363",48.74,88.34,0
"860US94612","94612",0.18,0,20
"860US94619","94619",3.4,6.76,20
"860US94704","94704",1.84,3.23,18
"860US84340","84340",15.55,21.44,2
"860US75496","75496",19.75,26.82,1
"860US80905","80905",3.83,7.4,3
"860US77494","77494",20.83,33.26,0
"860US94578","94578",2.32,7.77,9
"860US75098","75098",11.48,16.01,5
"860US76085","76085",11.26,26.09,1
"860US73145","73145",3.48,5.34,7
"860US80828","80828",82.22,91.22,0
"860US92503","92503",8.49,13.02,4
"860US74567","74567",47.29,108.83,0
"860US90601","90601",3.73,11.71,19
"860US70374","70374",38.76,93.74,0
"860US97220","97220",1.36,0,10
"860US94705","94705",3,6.18,19
"860US77447","77447",13.11,23.24,1
"860US74553","74553",20.21,26.7,1
"860US91773","91773",5.3,9.14,8
"860US76104","76104",1.19,0,11
"860US92405","92405",7.18,10.62,3
"860US76105","76105",3.09,5.36,11
"860US76106","76106",3.91,0,9
"860US86508","86508",112.78,NA,0
"860US91790","91790",2.27,6.34,23
"860US72427","72427",17.01,31.01,0
"860US72428","72428",33.42,73.31,0
"860US97539","97539",25.29,35.79,0
"860US71950","71950",72.21,118.95,0
"860US71952","71952",74.3,122.94,0
"860US77976","77976",14.62,19.39,1
"860US95377","95377",22.19,23.24,2
"860US78017","78017",68.36,73.51,0
"860US84339","84339",14.97,17.1,1
"860US73131","73131",4.61,11.28,6
"860US71956","71956",45.2,66.5,0
"860US74556","74556",45.57,59.56,0
"860US76107","76107",3.49,7.18,10
"860US92505","92505",7.26,12.02,4
"860US76111","76111",3.75,6.87,12
"860US77597","77597",33.38,39.12,0
"860US85552","85552",4.39,14.15,1
"860US74647","74647",15.04,22.83,1
"860US76132","76132",0.28,0,8
"860US72416","72416",13.01,19.4,1
"860US80923","80923",4.95,11.42,3
"860US92389","92389",67.59,136.9,0
"860US73844","73844",186.52,NA,0
"860US91931","91931",28.28,36.1,0
"860US85210","85210",2.27,7.48,25
"860US73132","73132",7.94,17.73,7
"860US75110","75110",52.99,64.66,0
"860US92555","92555",15.13,22.28,3
"860US77498","77498",11.32,17.19,4
"860US77505","77505",5.39,10.18,7
"860US94587","94587",6.93,9.18,8
"860US72389","72389",72.06,109.93,0
"860US70725","70725",20.67,33.01,0
"860US85531","85531",6.72,18.3,1
"860US94553","94553",9.53,18.28,6
"860US77471","77471",28.14,29.98,2
"860US85603","85603",26.77,43.33,0
"860US80823","80823",76.34,118.28,0
"860US74576","74576",29.06,37.21,0
"860US77539","77539",8.84,15.4,2
"860US94710","94710",2.05,5.19,20
"860US74555","74555",44.62,63.1,0
"860US70732","70732",33.12,51.58,0
"860US91767","91767",1.44,0,7
"860US77585","77585",31.95,53.04,0
"860US95030","95030",8.3,12.62,2
"860US77591","77591",3.77,8.72,2
"860US91768","91768",2.69,5.6,9
"860US91791","91791",1.63,0,18
"860US94970","94970",10.37,36.01,0
"860US94971","94971",23.34,43.23,0
"860US94803","94803",5.87,11.66,7
"860US84341","84341",1.92,0,1
"860US70353","70353",59.66,107.21,0
"860US75088","75088",5.49,14.92,7
"860US80226","80226",2.63,8.88,12
"860US97348","97348",32.15,34.21,0
"860US90806","90806",0.65,0,20
"860US75154","75154",13.27,13.05,8
"860US73835","73835",119.79,NA,0
"860US91910","91910",2.31,5.61,6
"860US77530","77530",5,8.73,7
"860US95002","95002",10.95,17.09,4
"860US77598","77598",10.96,12.7,8
"860US77611","77611",10.84,16.28,1
"860US75109","75109",61.17,73.91,0
"860US97213","97213",1.82,6.27,11
"860US90403","90403",3.02,9.31,24
"860US85202","85202",1.69,5.13,30
"860US75490","75490",28.28,38.83,0
"860US88072","88072",16.24,24.68,1
"860US91792","91792",3.78,7.91,16
"860US75092","75092",14.27,15.8,1
"860US70360","70360",46.88,81.36,0
"860US80232","80232",4.65,11.22,11
"860US72026","72026",67.15,101.28,0
"860US90755","90755",1.83,5.06,25
"860US72027","72027",55.37,81.86,0
"860US80463","80463",103.92,NA,0
"860US90805","90805",1.26,0,26
"860US85283","85283",3.09,5.81,30
"860US92867","92867",5.91,7.74,10
"860US36526","36526",15.8,30.28,0
"860US71676","71676",58.56,81.19,0
"860US81653","81653",158.72,NA,0
"860US76073","76073",29.07,58.28,0
"860US90502","90502",4.31,7.83,25
"860US71922","71922",65.76,81.67,0
"860US72383","72383",73.48,104.94,0
"860US73743","73743",66.91,86.08,0
"860US73744","73744",61.8,86.18,0
"860US73747","73747",78.3,113.57,0
"860US86351","86351",38.81,65.74,0
"860US71480","71480",45.7,59.59,0
"860US88033","88033",19.81,34.24,0
"860US79759","79759",22.88,32.88,0
"860US79761","79761",2.02,0,2
"860US79762","79762",6.79,4.52,2
"860US92321","92321",16.61,45.6,0
"860US74470","74470",46.4,66.62,0
"860US95388","95388",11.76,19.95,1
"860US84606","84606",2.77,4.86,3
"860US73750","73750",37.42,58.18,0
"860US92358","92358",18.28,37.11,0
"860US70452","70452",43.26,53.1,0
"860US92007","92007",11.96,22.62,5
"860US76043","76043",45.53,56.65,0
"860US86327","86327",15.82,14.28,1
"860US92335","92335",10.55,13.22,5
"860US98374","98374",15.15,23.2,5
"860US72034","72034",28,39.97,0
"860US74441","74441",49.32,62.16,0
"860US71466","71466",20.74,25.09,1
"860US92342","92342",24.69,45.12,0
"860US77519","77519",34.79,57.05,0
"860US92346","92346",5.74,14.57,3
"860US61920","61920",51.78,66.29,0
"860US77371","77371",35.26,52.48,0
"860US94133","94133",1.91,5.39,19
"860US77374","77374",42.19,64.12,0
"860US94304","94304",7.44,7.63,2
"860US76053","76053",2.52,7.23,13
"860US74455","74455",50.82,72.4,0
"860US73098","73098",37.19,47.93,0
"860US72401","72401",4.47,0,1
"860US73760","73760",80.63,105.01,0
"860US86333","86333",27.88,34.46,0
"860US71459","71459",55.02,65.27,0
"860US71461","71461",58.68,60.6,0
"860US76028","76028",11.75,19.16,6
"860US74431","74431",49.28,48.79,0
"860US92320","92320",12.92,17.99,2
"860US84058","84058",2.35,0,3
"860US94945","94945",13.25,17.06,1
"860US85173","85173",30.95,46.24,0
"860US70341","70341",27.59,56.66,0
"860US90303","90303",1.63,4.88,29
"860US85194","85194",4.88,23.33,1
"860US76048","76048",27.67,40.82,0
"860US86343","86343",33.21,96.83,0
"860US05034","05034",21.75,41.39,0
"860US05820","05820",22.77,36.9,0
"860US22946","22946",17.31,46.65,0
"860US17864","17864",32.9,58.79,0
"860US25205","25205",35.07,55.37,0
"860US81633","81633",113.51,NA,0
"860US52542","52542",77.15,117.06,0
"860US36109","36109",3.01,9.84,1
"860US97702","97702",7.85,11.49,1
"860US80922","80922",5.77,12.93,3
"860US76354","76354",17.44,19.89,1
"860US76055","76055",42.73,48.07,0
"860US92356","92356",31.53,38.25,0
"860US26615","26615",46.38,68.61,0
"860US53558","53558",5.03,8.59,4
"860US26534","26534",4.34,16.2,1
"860US72072","72072",39.65,54.66,0
"860US99110","99110",37.37,45.39,0
"860US25148","25148",28.98,56.91,0
"860US53022","53022",19.89,29.14,4
"860US24826","24826",23.47,46.75,0
"860US97222","97222",4.76,10.59,9
"860US89424","89424",41.21,53.51,0
"860US87317","87317",105.63,NA,0
"860US71024","71024",37.46,47.73,0
"860US72533","72533",68.57,129.77,0
"860US84109","84109",12.08,8.43,8
"860US37059","37059",52.21,72.9,0
"860US54471","54471",14.82,31.43,0
"860US03233","03233",21.28,37.4,0
"860US49271","49271",42.32,53.26,0
"860US04568","04568",35.91,53.39,0
"860US40921","40921",20.4,42.32,0
"860US70380","70380",52.39,95.14,0
"860US77482","77482",33.99,62.7,0
"860US94588","94588",1.9,8.06,5
"860US77433","77433",11.94,21.56,3
"860US94533","94533",4.06,0,2
"860US94536","94536",10.53,15.62,7
"860US46759","46759",35.24,55.97,0
"860US90293","90293",4.5,10.04,23
"860US74557","74557",42.73,105.94,0
"860US74558","74558",53.85,112.19,0
"860US78005","78005",40.13,66.72,0
"860US78008","78008",53.89,58.08,0
"860US95365","95365",14.1,17.6,1
"860US89427","89427",76.88,115.37,0
"860US70373","70373",32.13,108.49,0
"860US29519","29519",30.56,52.67,0
"860US80822","80822",146.82,NA,0
"860US81642","81642",114.58,NA,0
"860US92354","92354",2.62,10.16,3
"860US77467","77467",52.34,77.92,0
"860US78021","78021",72.25,115.64,0
"860US95382","95382",8.91,12.44,3
"860US73501","73501",8.73,0,1
"860US76357","76357",26.16,40.44,0
"860US92704","92704",5.34,10.44,11
"860US95387","95387",26.5,32.9,0
"860US62811","62811",35.73,61.25,0
"860US57633","57633",141.99,NA,0
"860US77441","77441",29.06,40.01,0
"860US77442","77442",59.09,92.22,0
"860US94538","94538",14.04,18.27,8
"860US84311","84311",21.4,34.06,0
"860US02653","02653",18.14,28.9,1
"860US01077","01077",7.89,13.01,6
"860US49417","49417",18.94,26.27,2
"860US97534","97534",46.46,71.99,0
"860US70761","70761",48.38,84.33,0
"860US73768","73768",84.91,134.5,0
"860US88063","88063",8.91,13.95,2
"860US78010","78010",48.5,62.73,0
"860US95367","95367",6.92,14.87,4
"860US95372","95372",47.19,80.04,0
"860US78015","78015",20.43,30.27,0
"860US04217","04217",49.85,76.37,0
"860US37710","37710",30.88,58.32,0
"860US86436","86436",24.58,44.2,0
"860US92399","92399",14.76,16.75,2
"860US74531","74531",35.11,42.12,0
"860US92404","92404",9.94,13.61,3
"860US73491","73491",41.57,69.71,0
"860US70754","70754",21.63,35.17,0
"860US80833","80833",59.15,75.58,0
"860US78850","78850",49.48,53.09,0
"860US49872","49872",162.74,NA,0
"860US20110","20110",2.02,0,1
"860US72396","72396",51.99,71.11,0
"860US73755","73755",86.17,105.39,0
"860US85282","85282",0.73,0,31
"860US97344","97344",29.8,47.06,0
"860US75153","75153",54.47,76.62,0
"860US97540","97540",10.86,17.63,2
"860US76084","76084",24.3,33.02,0
"860US35775","35775",14.21,42.44,0
"860US32963","32963",22.5,34.05,0
"860US73096","73096",78.12,71.94,0
"860US60099","60099",8.26,13.6,3
"860US80757","80757",86.77,96.14,0
"860US76071","76071",16.43,29.11,1
"860US97351","97351",12.78,17.64,3
"860US75090","75090",13.63,15.68,1
"860US70358","70358",54.86,207.4,0
"860US73108","73108",2.82,4.38,7
"860US84128","84128",9.15,10.1,8
"860US80815","80815",122.56,NA,0
"860US86444","86444",59.67,100.68,0
"860US91744","91744",1.3,0,19
"860US72350","72350",31.43,49.75,0
